"year","bula_h","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"1985","Berlin","college entrance qualification","7.14","7","55","5","6","8","9","6.7","7.58","7","8"
"1985","Berlin","lower secondary degree","7.14","8","141","4","5","10","10","6.71","7.57","7","8"
"1985","Berlin","no degree/no degree yet","6.71","7","38","4","4","9","10","5.86","7.56","4","8"
"1985","Berlin","Other degree","6.69","7","45","3","5","8","10","5.96","7.42","5","8"
"1985","Berlin","secondary school degree","7.43","7","78","6","7","9","9","7.06","7.8","7","8"
"1985","Brandenburg","college entrance qualification","","","","","","","","","","",""
"1985","Brandenburg","lower secondary degree","","","","","","","","","","",""
"1985","Brandenburg","no degree/no degree yet","","","","","","","","","","",""
"1985","Brandenburg","Other degree","","","","","","","","","","",""
"1985","Brandenburg","secondary school degree","","","","","","","","","","",""
"1985","Bremen","college entrance qualification","","","","","","","","","","",""
"1985","Bremen","lower secondary degree","6.94","8","70","2","5","9","10","6.3","7.58","7","8"
"1985","Bremen","no degree/no degree yet","","","","","","","","","","",""
"1985","Bremen","Other degree","","","","","","","","","","",""
"1985","Bremen","secondary school degree","","","","","","","","","","",""
"1985","Hamburg","college entrance qualification","7.59","8","36","4","7","9","10","6.94","8.24","8","9"
"1985","Hamburg","lower secondary degree","7.48","8","119","5","6","9","10","7.12","7.84","7","8"
"1985","Hamburg","no degree/no degree yet","","","","","","","","","","",""
"1985","Hamburg","Other degree","5.99","6.46","37","3","4","8","8","5.2","6.78","6","8"
"1985","Hamburg","secondary school degree","7.93","8","59","5","7","9","10","7.52","8.34","8","8"
"1985","Hesse","college entrance qualification","7.47","8","141","5","7","9","9","7.17","7.77","8","8"
"1985","Hesse","lower secondary degree","7.34","8","492","5","6","9","10","7.16","7.52","8","8"
"1985","Hesse","no degree/no degree yet","7.22","8","119","4","7","9","10","6.8","7.64","7","8"
"1985","Hesse","Other degree","7.23","8","175","5","6","8","10","6.95","7.51","8","8"
"1985","Hesse","secondary school degree","7.68","8","179","5","7","9","10","7.41","7.95","8","8"
"1985","Lower Saxony","college entrance qualification","7.72","8","119","6","7","9","9","7.47","7.97","8","8"
"1985","Lower Saxony","lower secondary degree","7.06","8","598","4","6","9","10","6.88","7.24","7","8"
"1985","Lower Saxony","no degree/no degree yet","7.03","7","76","5","6","8","9","6.59","7.47","7","8"
"1985","Lower Saxony","Other degree","6.65","7.14","65","4","5","8","9","6.07","7.23","7","8"
"1985","Lower Saxony","secondary school degree","7.57","8","224","5","7","9","10","7.35","7.79","8","8"
"1985","Mecklenburg-Western Pomerania","college entrance qualification","","","","","","","","","","",""
"1985","Mecklenburg-Western Pomerania","lower secondary degree","","","","","","","","","","",""
"1985","Mecklenburg-Western Pomerania","no degree/no degree yet","","","","","","","","","","",""
"1985","Mecklenburg-Western Pomerania","Other degree","","","","","","","","","","",""
"1985","Mecklenburg-Western Pomerania","secondary school degree","","","","","","","","","","",""
"1985","North Rhine-Westphalia","college entrance qualification","7.71","8","376","5","7","9","10","7.54","7.88","8","8"
"1985","North Rhine-Westphalia","lower secondary degree","7.25","8","1398","5","6","9","10","7.14","7.36","8","8"
"1985","North Rhine-Westphalia","no degree/no degree yet","7.32","8","334","4","6","9","10","7.09","7.55","7","8"
"1985","North Rhine-Westphalia","Other degree","7.29","8","318","4","6","9","10","7.04","7.54","7","8"
"1985","North Rhine-Westphalia","secondary school degree","7.55","8","468","5","7","9","10","7.39","7.71","8","8"
"1985","Rhineland-Palatinate,Saarland","college entrance qualification","8.38","8","58","7","8","9","10","8.09","8.67","8","9"
"1985","Rhineland-Palatinate,Saarland","lower secondary degree","7.25","8","485","5","6","9","10","7.07","7.43","8","8"
"1985","Rhineland-Palatinate,Saarland","no degree/no degree yet","7.54","8","63","5","7","9","10","7.06","8.02","7","8"
"1985","Rhineland-Palatinate,Saarland","Other degree","7.46","8","44","5","6","8","9","7.02","7.9","7","8"
"1985","Rhineland-Palatinate,Saarland","secondary school degree","7.95","8","106","6","7","9","10","7.66","8.24","8","8"
"1985","Saxony","college entrance qualification","","","","","","","","","","",""
"1985","Saxony","lower secondary degree","","","","","","","","","","",""
"1985","Saxony","no degree/no degree yet","","","","","","","","","","",""
"1985","Saxony","Other degree","","","","","","","","","","",""
"1985","Saxony","secondary school degree","","","","","","","","","","",""
"1985","Saxony-Anhalt","college entrance qualification","","","","","","","","","","",""
"1985","Saxony-Anhalt","lower secondary degree","","","","","","","","","","",""
"1985","Saxony-Anhalt","no degree/no degree yet","","","","","","","","","","",""
"1985","Saxony-Anhalt","Other degree","","","","","","","","","","",""
"1985","Saxony-Anhalt","secondary school degree","","","","","","","","","","",""
"1985","Schleswig-Holstein","college entrance qualification","7.65","8","34","5","7","9","10","7.08","8.22","7","9"
"1985","Schleswig-Holstein","lower secondary degree","7.37","8","200","4","6","9","10","7.07","7.67","8","8"
"1985","Schleswig-Holstein","no degree/no degree yet","","","","","","","","","","",""
"1985","Schleswig-Holstein","Other degree","","","","","","","","","","",""
"1985","Schleswig-Holstein","secondary school degree","7.68","8","82","5","7","9","10","7.21","8.15","7","9"
"1985","Thuringia","college entrance qualification","","","","","","","","","","",""
"1985","Thuringia","lower secondary degree","","","","","","","","","","",""
"1985","Thuringia","no degree/no degree yet","","","","","","","","","","",""
"1985","Thuringia","Other degree","","","","","","","","","","",""
"1985","Thuringia","secondary school degree","","","","","","","","","","",""
"1986","Baden-Württemberg","college entrance qualification","7.7","8","182","6","7","9","10","7.45","7.95","8","8"
"1986","Baden-Württemberg","lower secondary degree","7.46","8","924","5","6","9","10","7.34","7.58","8","8"
"1986","Baden-Württemberg","no degree/no degree yet","7.35","8","269","5","7","9","10","7.13","7.57","8","8"
"1986","Baden-Württemberg","Other degree","7.76","8","295","5","7","9","10","7.56","7.96","8","8"
"1986","Baden-Württemberg","secondary school degree","7.71","8","291","5","7","9","10","7.52","7.9","8","8"
"1986","Bavaria","college entrance qualification","7.81","8","220","6","7","9","10","7.6","8.02","8","8"
"1986","Bavaria","lower secondary degree","7.24","8","901","5","6","8","10","7.12","7.36","7","8"
"1986","Bavaria","no degree/no degree yet","7.13","7","104","5","6","9","9","6.73","7.53","7","8"
"1986","Bavaria","Other degree","7.22","7","190","5","6","9","10","6.92","7.52","7","8"
"1986","Bavaria","secondary school degree","7.61","8","332","5","7","9","9","7.44","7.78","8","8"
"1986","Berlin","college entrance qualification","7.48","8","51","5","6","9","9","7.04","7.92","7","8"
"1986","Berlin","lower secondary degree","7.32","8","141","5","6","9","10","6.99","7.65","7","8"
"1986","Berlin","no degree/no degree yet","7.55","7.56","42","4","6","10","10","6.76","8.34","5","8"
"1986","Berlin","Other degree","6.85","7","40","5","6","9","9","6.03","7.67","6","8"
"1986","Berlin","secondary school degree","7.3","7","65","5","6","8","9","6.88","7.72","7","8"
"1986","Brandenburg","college entrance qualification","","","","","","","","","","",""
"1986","Brandenburg","lower secondary degree","","","","","","","","","","",""
"1986","Brandenburg","no degree/no degree yet","","","","","","","","","","",""
"1986","Brandenburg","Other degree","","","","","","","","","","",""
"1986","Brandenburg","secondary school degree","","","","","","","","","","",""
"1986","Bremen","college entrance qualification","","","","","","","","","","",""
"1986","Bremen","lower secondary degree","7.25","8","61","4","6","10","10","6.54","7.96","8","9"
"1986","Bremen","no degree/no degree yet","","","","","","","","","","",""
"1986","Bremen","Other degree","","","","","","","","","","",""
"1986","Bremen","secondary school degree","","","","","","","","","","",""
"1986","Hamburg","college entrance qualification","7.72","8","32","6","7","9","9","7.11","8.33","7","9"
"1986","Hamburg","lower secondary degree","7.35","8","108","5","6","9","10","6.97","7.73","7","8"
"1986","Hamburg","no degree/no degree yet","","","","","","","","","","",""
"1986","Hamburg","Other degree","5.68","6","37","0","5","8","8","4.93","6.43","6","8"
"1986","Hamburg","secondary school degree","7.75","8","51","5","7","9","9","7.32","8.18","8","8"
"1986","Hesse","college entrance qualification","7.63","8","149","5","7","9","10","7.35","7.91","8","8"
"1986","Hesse","lower secondary degree","7.54","8","435","5","6","9","10","7.35","7.73","8","8"
"1986","Hesse","no degree/no degree yet","7.74","8","106","5","6","9","10","7.36","8.12","8","8"
"1986","Hesse","Other degree","7.11","7.02","144","4","5","9","10","6.76","7.46","7","8"
"1986","Hesse","secondary school degree","7.74","8","169","5","6","9","10","7.47","8.01","8","8"
"1986","Lower Saxony","college entrance qualification","7.89","8","130","6","7","9","10","7.63","8.15","8","8"
"1986","Lower Saxony","lower secondary degree","7.39","8","581","5","6","9","10","7.23","7.55","8","8"
"1986","Lower Saxony","no degree/no degree yet","6.96","7.01","74","4","6","8","9","6.48","7.44","7","8"
"1986","Lower Saxony","Other degree","7.24","7","69","5","6","9","10","6.8","7.68","7","8"
"1986","Lower Saxony","secondary school degree","7.63","8","234","5","7","9","10","7.4","7.86","8","8"
"1986","Mecklenburg-Western Pomerania","college entrance qualification","","","","","","","","","","",""
"1986","Mecklenburg-Western Pomerania","lower secondary degree","","","","","","","","","","",""
"1986","Mecklenburg-Western Pomerania","no degree/no degree yet","","","","","","","","","","",""
"1986","Mecklenburg-Western Pomerania","Other degree","","","","","","","","","","",""
"1986","Mecklenburg-Western Pomerania","secondary school degree","","","","","","","","","","",""
"1986","North Rhine-Westphalia","college entrance qualification","7.77","8","383","5","7","9","10","7.61","7.93","8","8"
"1986","North Rhine-Westphalia","lower secondary degree","7.47","8","1314","5","6","9","10","7.37","7.57","8","8"
"1986","North Rhine-Westphalia","no degree/no degree yet","7.42","8","336","5","6","9","10","7.21","7.63","7","8"
"1986","North Rhine-Westphalia","Other degree","7.42","8","298","5","6","9","10","7.21","7.63","7","8"
"1986","North Rhine-Westphalia","secondary school degree","7.7","8","471","5","7","9","10","7.55","7.85","8","8"
"1986","Rhineland-Palatinate,Saarland","college entrance qualification","8.12","8","59","7","8","9","10","7.8","8.44","8","9"
"1986","Rhineland-Palatinate,Saarland","lower secondary degree","7.44","8","482","5","7","9","9","7.28","7.6","8","8"
"1986","Rhineland-Palatinate,Saarland","no degree/no degree yet","7.45","8","55","4","7","9","9","6.78","8.12","7","9"
"1986","Rhineland-Palatinate,Saarland","Other degree","8.35","8","48","6","8","10","10","7.88","8.82","8","9"
"1986","Rhineland-Palatinate,Saarland","secondary school degree","7.76","8","113","5","7","9","10","7.45","8.07","8","8"
"1986","Saxony","college entrance qualification","","","","","","","","","","",""
"1986","Saxony","lower secondary degree","","","","","","","","","","",""
"1986","Saxony","no degree/no degree yet","","","","","","","","","","",""
"1986","Saxony","Other degree","","","","","","","","","","",""
"1986","Saxony","secondary school degree","","","","","","","","","","",""
"1986","Saxony-Anhalt","college entrance qualification","","","","","","","","","","",""
"1986","Saxony-Anhalt","lower secondary degree","","","","","","","","","","",""
"1986","Saxony-Anhalt","no degree/no degree yet","","","","","","","","","","",""
"1986","Saxony-Anhalt","Other degree","","","","","","","","","","",""
"1986","Saxony-Anhalt","secondary school degree","","","","","","","","","","",""
"1986","Schleswig-Holstein","college entrance qualification","7.4","8","31","5","7","9","10","6.63","8.17","7","9"
"1986","Schleswig-Holstein","lower secondary degree","7.67","8","180","5","6","9","10","7.37","7.97","8","8"
"1986","Schleswig-Holstein","no degree/no degree yet","","","","","","","","","","",""
"1986","Schleswig-Holstein","Other degree","","","","","","","","","","",""
"1986","Schleswig-Holstein","secondary school degree","7.91","8","75","5","7","9","10","7.5","8.32","8","8"
"1986","Thuringia","college entrance qualification","","","","","","","","","","",""
"1986","Thuringia","lower secondary degree","","","","","","","","","","",""
"1986","Thuringia","no degree/no degree yet","","","","","","","","","","",""
"1986","Thuringia","Other degree","","","","","","","","","","",""
"1986","Thuringia","secondary school degree","","","","","","","","","","",""
"1987","Baden-Württemberg","college entrance qualification","7.49","8","178","5","7","9","9","7.24","7.74","8","8"
"1987","Baden-Württemberg","lower secondary degree","7.24","8","905","5","6","9","9","7.12","7.36","8","8"
"1987","Baden-Württemberg","no degree/no degree yet","7.32","8","253","5","6","9","9","7.09","7.55","8","8"
"1987","Baden-Württemberg","Other degree","7.22","8","295","5","6","8","9","7.03","7.41","8","8"
"1987","Baden-Württemberg","secondary school degree","7.68","8","288","5","7","9","10","7.49","7.87","8","8"
"1987","Bavaria","college entrance qualification","7.8","8","206","6","7","9","10","7.59","8.01","8","8"
"1987","Bavaria","lower secondary degree","7.06","8","892","5","6","8","9","6.93","7.19","7","8"
"1987","Bavaria","no degree/no degree yet","7.22","8","95","3","6","9","10","6.77","7.67","7","8"
"1987","Bavaria","Other degree","7.02","7","178","4","6","8","10","6.74","7.3","7","8"
"1987","Bavaria","secondary school degree","7.4","8","324","5","7","9","10","7.21","7.59","8","8"
"1987","Berlin","college entrance qualification","6.42","7","51","4","5","8","8","5.89","6.95","7","8"
"1987","Berlin","lower secondary degree","7.32","7","139","5","6","8","10","7.03","7.61","7","8"
"1987","Berlin","no degree/no degree yet","7","7.39","42","4","5","8","10","6.22","7.78","6","8"
"1987","Berlin","Other degree","7.28","8","43","4","6","9","10","6.61","7.95","7","8"
"1987","Berlin","secondary school degree","7.54","8","74","6","7","8","10","7.18","7.9","7","8"
"1987","Brandenburg","college entrance qualification","","","","","","","","","","",""
"1987","Brandenburg","lower secondary degree","","","","","","","","","","",""
"1987","Brandenburg","no degree/no degree yet","","","","","","","","","","",""
"1987","Brandenburg","Other degree","","","","","","","","","","",""
"1987","Brandenburg","secondary school degree","","","","","","","","","","",""
"1987","Bremen","college entrance qualification","","","","","","","","","","",""
"1987","Bremen","lower secondary degree","7.62","8","58","5","6","9","10","7.12","8.12","8","8"
"1987","Bremen","no degree/no degree yet","","","","","","","","","","",""
"1987","Bremen","Other degree","","","","","","","","","","",""
"1987","Bremen","secondary school degree","","","","","","","","","","",""
"1987","Hamburg","college entrance qualification","","","","","","","","","","",""
"1987","Hamburg","lower secondary degree","7.19","8","94","5","6","9","9","6.78","7.6","7","8"
"1987","Hamburg","no degree/no degree yet","","","","","","","","","","",""
"1987","Hamburg","Other degree","6.12","6.64","35","2","5","7","8","5.48","6.76","6","7"
"1987","Hamburg","secondary school degree","7.6","8","48","5","7","9","9","7.09","8.11","7","8"
"1987","Hesse","college entrance qualification","7.59","8","145","5","7","9","10","7.31","7.87","8","8"
"1987","Hesse","lower secondary degree","7.3","8","442","5","6","8","10","7.12","7.48","8","8"
"1987","Hesse","no degree/no degree yet","6.99","8","112","4","6","9","10","6.59","7.39","8","8"
"1987","Hesse","Other degree","7.8","8","156","5","7","9","10","7.5","8.1","8","8"
"1987","Hesse","secondary school degree","7.46","8","166","5","7","9","10","7.18","7.74","7","8"
"1987","Lower Saxony","college entrance qualification","7.34","8","134","5","7","9","9","7.03","7.65","8","8"
"1987","Lower Saxony","lower secondary degree","7.08","7","572","5","6","8","10","6.91","7.25","7","8"
"1987","Lower Saxony","no degree/no degree yet","6.99","7","72","4","6","9","9","6.54","7.44","7","8"
"1987","Lower Saxony","Other degree","7.31","8","67","4","6","8","10","6.84","7.78","7","8"
"1987","Lower Saxony","secondary school degree","7.12","8","241","5","6","8","9","6.89","7.35","7","8"
"1987","Mecklenburg-Western Pomerania","college entrance qualification","","","","","","","","","","",""
"1987","Mecklenburg-Western Pomerania","lower secondary degree","","","","","","","","","","",""
"1987","Mecklenburg-Western Pomerania","no degree/no degree yet","","","","","","","","","","",""
"1987","Mecklenburg-Western Pomerania","Other degree","","","","","","","","","","",""
"1987","Mecklenburg-Western Pomerania","secondary school degree","","","","","","","","","","",""
"1987","North Rhine-Westphalia","college entrance qualification","7.44","8","376","5","7","9","9","7.27","7.61","8","8"
"1987","North Rhine-Westphalia","lower secondary degree","7.22","8","1305","5","6","8","10","7.12","7.32","8","8"
"1987","North Rhine-Westphalia","no degree/no degree yet","7.18","8","328","5","6","8","10","6.97","7.39","8","8"
"1987","North Rhine-Westphalia","Other degree","7.22","8","290","5","6","8","10","7","7.44","7","8"
"1987","North Rhine-Westphalia","secondary school degree","7.48","8","464","5","7","9","9","7.33","7.63","8","8"
"1987","Rhineland-Palatinate,Saarland","college entrance qualification","7.96","8","67","6","7","9","10","7.65","8.27","8","8"
"1987","Rhineland-Palatinate,Saarland","lower secondary degree","7.33","8","483","5","6","9","9","7.17","7.49","8","8"
"1987","Rhineland-Palatinate,Saarland","no degree/no degree yet","6.62","7","55","4","5","9","9","6.03","7.21","7","8"
"1987","Rhineland-Palatinate,Saarland","Other degree","7.65","8","45","6","7","9","10","7.17","8.13","7","8"
"1987","Rhineland-Palatinate,Saarland","secondary school degree","7.25","8","107","4","6","9","9","6.88","7.62","7","8"
"1987","Saxony","college entrance qualification","","","","","","","","","","",""
"1987","Saxony","lower secondary degree","","","","","","","","","","",""
"1987","Saxony","no degree/no degree yet","","","","","","","","","","",""
"1987","Saxony","Other degree","","","","","","","","","","",""
"1987","Saxony","secondary school degree","","","","","","","","","","",""
"1987","Saxony-Anhalt","college entrance qualification","","","","","","","","","","",""
"1987","Saxony-Anhalt","lower secondary degree","","","","","","","","","","",""
"1987","Saxony-Anhalt","no degree/no degree yet","","","","","","","","","","",""
"1987","Saxony-Anhalt","Other degree","","","","","","","","","","",""
"1987","Saxony-Anhalt","secondary school degree","","","","","","","","","","",""
"1987","Schleswig-Holstein","college entrance qualification","","","","","","","","","","",""
"1987","Schleswig-Holstein","lower secondary degree","7.15","8","179","5","6","8","10","6.82","7.48","7","8"
"1987","Schleswig-Holstein","no degree/no degree yet","","","","","","","","","","",""
"1987","Schleswig-Holstein","Other degree","","","","","","","","","","",""
"1987","Schleswig-Holstein","secondary school degree","7.2","7.58","76","4","5","9","10","6.72","7.68","7","8"
"1987","Thuringia","college entrance qualification","","","","","","","","","","",""
"1987","Thuringia","lower secondary degree","","","","","","","","","","",""
"1987","Thuringia","no degree/no degree yet","","","","","","","","","","",""
"1987","Thuringia","Other degree","","","","","","","","","","",""
"1987","Thuringia","secondary school degree","","","","","","","","","","",""
"1988","Baden-Württemberg","college entrance qualification","","","","","","","","","","",""
"1988","Baden-Württemberg","lower secondary degree","","","","","","","","","","",""
"1988","Baden-Württemberg","no degree/no degree yet","","","","","","","","","","",""
"1988","Baden-Württemberg","Other degree","","","","","","","","","","",""
"1988","Baden-Württemberg","secondary school degree","","","","","","","","","","",""
"1988","Bavaria","college entrance qualification","","","","","","","","","","",""
"1988","Bavaria","lower secondary degree","","","","","","","","","","",""
"1988","Bavaria","no degree/no degree yet","","","","","","","","","","",""
"1988","Bavaria","Other degree","","","","","","","","","","",""
"1988","Bavaria","secondary school degree","","","","","","","","","","",""
"1988","Berlin","college entrance qualification","","","","","","","","","","",""
"1988","Berlin","lower secondary degree","","","","","","","","","","",""
"1988","Berlin","no degree/no degree yet","","","","","","","","","","",""
"1988","Berlin","Other degree","","","","","","","","","","",""
"1988","Berlin","secondary school degree","","","","","","","","","","",""
"1988","Brandenburg","college entrance qualification","","","","","","","","","","",""
"1988","Brandenburg","lower secondary degree","","","","","","","","","","",""
"1988","Brandenburg","no degree/no degree yet","","","","","","","","","","",""
"1988","Brandenburg","Other degree","","","","","","","","","","",""
"1988","Brandenburg","secondary school degree","","","","","","","","","","",""
"1988","Bremen","college entrance qualification","","","","","","","","","","",""
"1988","Bremen","lower secondary degree","","","","","","","","","","",""
"1988","Bremen","no degree/no degree yet","","","","","","","","","","",""
"1988","Bremen","Other degree","","","","","","","","","","",""
"1988","Bremen","secondary school degree","","","","","","","","","","",""
"1988","Hamburg","college entrance qualification","","","","","","","","","","",""
"1988","Hamburg","lower secondary degree","","","","","","","","","","",""
"1988","Hamburg","no degree/no degree yet","","","","","","","","","","",""
"1988","Hamburg","Other degree","","","","","","","","","","",""
"1988","Hamburg","secondary school degree","","","","","","","","","","",""
"1988","Hesse","college entrance qualification","","","","","","","","","","",""
"1988","Hesse","lower secondary degree","","","","","","","","","","",""
"1988","Hesse","no degree/no degree yet","","","","","","","","","","",""
"1988","Hesse","Other degree","","","","","","","","","","",""
"1988","Hesse","secondary school degree","","","","","","","","","","",""
"1988","Lower Saxony","college entrance qualification","","","","","","","","","","",""
"1988","Lower Saxony","lower secondary degree","","","","","","","","","","",""
"1988","Lower Saxony","no degree/no degree yet","","","","","","","","","","",""
"1988","Lower Saxony","Other degree","","","","","","","","","","",""
"1988","Lower Saxony","secondary school degree","","","","","","","","","","",""
"1988","Mecklenburg-Western Pomerania","college entrance qualification","","","","","","","","","","",""
