"plh0110","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence"
"Important","1990","Not Working","middle vocational","506","0.419774790345864","0.392459501550046","0.447090079141682"
"Important","1990","Not Working","vocational + Abi","18","","",""
"Important","1990","Not Working","higher vocational","50","0.357947463738624","0.276778384485134","0.439116542992114"
"Important","1990","Not Working","higher education","43","0.377399166293046","0.290670476581148","0.464127856004944"
"Less important","1990","Full Time","in school","","","",""
"Less important","1990","Full Time","inadequately","7","","",""
"Less important","1990","Full Time","general elemantary","78","0.195403975716621","0.158227945580957","0.232580005852284"
"Less important","1990","Full Time","middle vocational","318","0.18242206619868","0.165075325567764","0.199768806829595"
"Less important","1990","Full Time","vocational + Abi","24","","",""
"Less important","1990","Full Time","higher vocational","42","0.186149016573181","0.140395075085079","0.231902958061284"
"Less important","1990","Full Time","higher education","62","0.164822624187836","0.128643738931772","0.2010015094439"
"Less important","1990","Part Time","in school","5","","",""
"Less important","1990","Part Time","inadequately","1","","",""
"Less important","1990","Part Time","general elemantary","43","0.135981304465003","0.0992212599161877","0.172741349013818"
"Less important","1990","Part Time","middle vocational","94","0.14071758277373","0.114846744470402","0.166588421077058"
"Less important","1990","Part Time","vocational + Abi","12","","",""
"Less important","1990","Part Time","higher vocational","8","","",""
"Less important","1990","Part Time","higher education","30","0.295897566432418","0.215880669771917","0.375914463092918"
"Less important","1990","Not Working","in school","33","0.377706260170789","0.278096429374471","0.477316090967107"
"Less important","1990","Not Working","inadequately","3","","",""
"Less important","1990","Not Working","general elemantary","84","0.0994337064779716","0.0791852571824375","0.119682155773506"
"Less important","1990","Not Working","middle vocational","128","0.104167944761346","0.0872604341032812","0.121075455419411"
"Less important","1990","Not Working","vocational + Abi","15","","",""
"Less important","1990","Not Working","higher vocational","7","","",""
"Less important","1990","Not Working","higher education","12","","",""
"Quite unimportant","1990","Full Time","in school","","","",""
"Quite unimportant","1990","Full Time","inadequately","3","","",""
"Quite unimportant","1990","Full Time","general elemantary","34","0.0840868035833881","0.0580673331873791","0.110106273979397"
"Quite unimportant","1990","Full Time","middle vocational","101","0.0647435802844158","0.0536906272677343","0.0757965333010972"
"Quite unimportant","1990","Full Time","vocational + Abi","13","","",""
"Quite unimportant","1990","Full Time","higher vocational","10","","",""
"Quite unimportant","1990","Full Time","higher education","28","","",""
"Quite unimportant","1990","Part Time","in school","1","","",""
"Quite unimportant","1990","Part Time","inadequately","3","","",""
"Quite unimportant","1990","Part Time","general elemantary","14","","",""
"Quite unimportant","1990","Part Time","middle vocational","32","0.0568709622078757","0.0396404097578494","0.074101514657902"
"Quite unimportant","1990","Part Time","vocational + Abi","1","","",""
"Quite unimportant","1990","Part Time","higher vocational","2","","",""
"Quite unimportant","1990","Part Time","higher education","12","","",""
"Quite unimportant","1990","Not Working","in school","10","","",""
"Quite unimportant","1990","Not Working","inadequately","8","","",""
"Quite unimportant","1990","Not Working","general elemantary","68","0.0956084560233491","0.075711185275285","0.115505726771413"
"Quite unimportant","1990","Not Working","middle vocational","76","0.0796796056505749","0.064691648809464","0.0946675624916858"
"Quite unimportant","1990","Not Working","vocational + Abi","7","","",""
"Quite unimportant","1990","Not Working","higher vocational","7","","",""
"Quite unimportant","1990","Not Working","higher education","17","","",""
"Very important","1991","Full Time","in school","","","",""
"Very important","1991","Full Time","inadequately","","","",""
"Very important","1991","Full Time","general elemantary","","","",""
"Very important","1991","Full Time","middle vocational","","","",""
"Very important","1991","Full Time","vocational + Abi","","","",""
"Very important","1991","Full Time","higher vocational","","","",""
"Very important","1991","Full Time","higher education","","","",""
"Very important","1991","Part Time","in school","","","",""
"Very important","1991","Part Time","inadequately","","","",""
"Very important","1991","Part Time","general elemantary","","","",""
"Very important","1991","Part Time","middle vocational","","","",""
"Very important","1991","Part Time","vocational + Abi","","","",""
"Very important","1991","Part Time","higher vocational","","","",""
"Very important","1991","Part Time","higher education","","","",""
"Very important","1991","Not Working","in school","","","",""
"Very important","1991","Not Working","inadequately","","","",""
"Very important","1991","Not Working","general elemantary","","","",""
"Very important","1991","Not Working","middle vocational","","","",""
"Very important","1991","Not Working","vocational + Abi","","","",""
"Very important","1991","Not Working","higher vocational","","","",""
"Very important","1991","Not Working","higher education","","","",""
"Important","1991","Full Time","in school","","","",""
"Important","1991","Full Time","inadequately","","","",""
"Important","1991","Full Time","general elemantary","","","",""
"Important","1991","Full Time","middle vocational","","","",""
"Important","1991","Full Time","vocational + Abi","","","",""
"Important","1991","Full Time","higher vocational","","","",""
"Important","1991","Full Time","higher education","","","",""
"Important","1991","Part Time","in school","","","",""
"Important","1991","Part Time","inadequately","","","",""
"Important","1991","Part Time","general elemantary","","","",""
"Important","1991","Part Time","middle vocational","","","",""
"Important","1991","Part Time","vocational + Abi","","","",""
"Important","1991","Part Time","higher vocational","","","",""
"Important","1991","Part Time","higher education","","","",""
"Important","1991","Not Working","in school","","","",""
"Important","1991","Not Working","inadequately","","","",""
"Important","1991","Not Working","general elemantary","","","",""
"Important","1991","Not Working","middle vocational","","","",""
"Important","1991","Not Working","vocational + Abi","","","",""
"Important","1991","Not Working","higher vocational","","","",""
"Important","1991","Not Working","higher education","","","",""
"Less important","1991","Full Time","in school","","","",""
"Less important","1991","Full Time","inadequately","","","",""
"Less important","1991","Full Time","general elemantary","","","",""
"Less important","1991","Full Time","middle vocational","","","",""
"Less important","1991","Full Time","vocational + Abi","","","",""
"Less important","1991","Full Time","higher vocational","","","",""
"Less important","1991","Full Time","higher education","","","",""
"Less important","1991","Part Time","in school","","","",""
"Less important","1991","Part Time","inadequately","","","",""
"Less important","1991","Part Time","general elemantary","","","",""
"Less important","1991","Part Time","middle vocational","","","",""
"Less important","1991","Part Time","vocational + Abi","","","",""
"Less important","1991","Part Time","higher vocational","","","",""
"Less important","1991","Part Time","higher education","","","",""
"Less important","1991","Not Working","in school","","","",""
"Less important","1991","Not Working","inadequately","","","",""
"Less important","1991","Not Working","general elemantary","","","",""
"Less important","1991","Not Working","middle vocational","","","",""
"Less important","1991","Not Working","vocational + Abi","","","",""
"Less important","1991","Not Working","higher vocational","","","",""
"Less important","1991","Not Working","higher education","","","",""
"Quite unimportant","1991","Full Time","in school","","","",""
"Quite unimportant","1991","Full Time","inadequately","","","",""
"Quite unimportant","1991","Full Time","general elemantary","","","",""
"Quite unimportant","1991","Full Time","middle vocational","","","",""
"Quite unimportant","1991","Full Time","vocational + Abi","","","",""
"Quite unimportant","1991","Full Time","higher vocational","","","",""
"Quite unimportant","1991","Full Time","higher education","","","",""
"Quite unimportant","1991","Part Time","in school","","","",""
"Quite unimportant","1991","Part Time","inadequately","","","",""
"Quite unimportant","1991","Part Time","general elemantary","","","",""
"Quite unimportant","1991","Part Time","middle vocational","","","",""
"Quite unimportant","1991","Part Time","vocational + Abi","","","",""
"Quite unimportant","1991","Part Time","higher vocational","","","",""
"Quite unimportant","1991","Part Time","higher education","","","",""
"Quite unimportant","1991","Not Working","in school","","","",""
"Quite unimportant","1991","Not Working","inadequately","","","",""
"Quite unimportant","1991","Not Working","general elemantary","","","",""
"Quite unimportant","1991","Not Working","middle vocational","","","",""
"Quite unimportant","1991","Not Working","vocational + Abi","","","",""
"Quite unimportant","1991","Not Working","higher vocational","","","",""
"Quite unimportant","1991","Not Working","higher education","","","",""
"Very important","1992","Full Time","in school","1","","",""
"Very important","1992","Full Time","inadequately","8","","",""
"Very important","1992","Full Time","general elemantary","159","0.301986791008648","0.262295764982913","0.341677817034383"
"Very important","1992","Full Time","middle vocational","1420","0.406587460705842","0.389189399764685","0.423985521647"
"Very important","1992","Full Time","vocational + Abi","64","0.322541343038947","0.248472345137038","0.396610340940855"
"Very important","1992","Full Time","higher vocational","235","0.442976000911557","0.397680595015568","0.488271406807545"
"Very important","1992","Full Time","higher education","605","0.500230877883143","0.469531402282329","0.530930353483957"
"Very important","1992","Part Time","in school","2","","",""
"Very important","1992","Part Time","inadequately","3","","",""
"Very important","1992","Part Time","general elemantary","162","0.438277263930663","0.388323989871924","0.488230537989403"
"Very important","1992","Part Time","middle vocational","636","0.506665937935365","0.47814009459761","0.53519178127312"
"Very important","1992","Part Time","vocational + Abi","26","","",""
"Very important","1992","Part Time","higher vocational","78","0.672044990911136","0.586977922053356","0.757112059768916"
"Very important","1992","Part Time","higher education","191","0.50026097337497","0.445478322051111","0.55504362469883"
"Very important","1992","Not Working","in school","25","","",""
"Very important","1992","Not Working","inadequately","14","","",""
"Very important","1992","Not Working","general elemantary","388","0.361982632221544","0.33256238785297","0.391402876590119"
"Very important","1992","Not Working","middle vocational","789","0.400808705981088","0.377874452039361","0.423742959922815"
"Very important","1992","Not Working","vocational + Abi","31","0.398783155475392","0.284077972054632","0.513488338896152"
"Very important","1992","Not Working","higher vocational","89","0.474501135307768","0.398766528603461","0.550235742012075"
"Very important","1992","Not Working","higher education","130","0.447124587881765","0.386689475850011","0.507559699913519"
"Important","1992","Full Time","in school","3","","",""
"Important","1992","Full Time","inadequately","12","","",""
"Important","1992","Full Time","general elemantary","214","0.438050352856003","0.395158258746887","0.480942446965119"
"Important","1992","Full Time","middle vocational","1056","0.35835628974318","0.341371898545437","0.375340680940923"
"Important","1992","Full Time","vocational + Abi","45","0.333748188591614","0.259029191215532","0.408467185967697"
"Important","1992","Full Time","higher vocational","145","0.331433220302129","0.288509484002003","0.374356956602254"
"Important","1992","Full Time","higher education","277","0.30502969993191","0.276760391426405","0.333299008437416"
"Important","1992","Part Time","in school","6","","",""
"Important","1992","Part Time","inadequately","9","","",""
"Important","1992","Part Time","general elemantary","158","0.414734940169749","0.36513397843462","0.464335901904878"
"Important","1992","Part Time","middle vocational","360","0.320703030801456","0.294071970502427","0.347334091100485"
"Important","1992","Part Time","vocational + Abi","25","","",""
"Important","1992","Part Time","higher vocational","31","0.231858681661744","0.155389330639101","0.308328032684387"
"Important","1992","Part Time","higher education","75","0.257583805335083","0.209670503790459","0.305497106879706"
"Important","1992","Not Working","in school","34","0.313454197720029","0.226763289755733","0.400145105684325"
"Important","1992","Not Working","inadequately","15","","",""
"Important","1992","Not Working","general elemantary","418","0.433117839866525","0.402783427275859","0.463452252457192"
"Important","1992","Not Working","middle vocational","640","0.386273093240641","0.363487092501424","0.409059093979857"
"Important","1992","Not Working","vocational + Abi","22","","",""
"Important","1992","Not Working","higher vocational","53","0.328202645341072","0.256986241653236","0.399419049028909"
"Important","1992","Not Working","higher education","87","0.351342488981086","0.293314906243426","0.409370071718746"
"Less important","1992","Full Time","in school","3","","",""
"Less important","1992","Full Time","inadequately","5","","",""
"Less important","1992","Full Time","general elemantary","95","0.17773159003165","0.144682793636933","0.210780386426367"
"Less important","1992","Full Time","middle vocational","436","0.169651988085185","0.156358007211882","0.182945968958488"
"Less important","1992","Full Time","vocational + Abi","32","0.23395458824796","0.166874223270115","0.301034953225804"
"Less important","1992","Full Time","higher vocational","66","0.183395742662335","0.148107701772214","0.218683783552456"
"Less important","1992","Full Time","higher education","98","0.135836305199665","0.114800122333155","0.156872488066176"
"Less important","1992","Part Time","in school","7","","",""
"Less important","1992","Part Time","inadequately","4","","",""
"Less important","1992","Part Time","general elemantary","46","0.105516405286751","0.074586779212998","0.136446031360504"
"Less important","1992","Part Time","middle vocational","131","0.123510067398755","0.104737151576088","0.142282983221423"
"Less important","1992","Part Time","vocational + Abi","15","","",""
"Less important","1992","Part Time","higher vocational","5","","",""
"Less important","1992","Part Time","higher education","43","0.183643537840672","0.141220589837705","0.226066485843639"
"Less important","1992","Not Working","in school","35","0.325452767804321","0.237893541490085","0.413011994118558"
"Less important","1992","Not Working","inadequately","8","","",""
"Less important","1992","Not Working","general elemantary","102","0.0880410369194256","0.0706943563667173","0.105387717472134"
"Less important","1992","Not Working","middle vocational","161","0.0966589983953487","0.0828303318912651","0.110487664899432"
"Less important","1992","Not Working","vocational + Abi","8","","",""
"Less important","1992","Not Working","higher vocational","10","","",""
"Less important","1992","Not Working","higher education","18","","",""
"Quite unimportant","1992","Full Time","in school","2","","",""
"Quite unimportant","1992","Full Time","inadequately","3","","",""
"Quite unimportant","1992","Full Time","general elemantary","46","0.0822312661036993","0.0584819204042199","0.105980611803179"
"Quite unimportant","1992","Full Time","middle vocational","150","0.0654042614657928","0.0566471592476441","0.0741613636839415"
"Quite unimportant","1992","Full Time","vocational + Abi","12","","",""
"Quite unimportant","1992","Full Time","higher vocational","16","","",""
"Quite unimportant","1992","Full Time","higher education","39","0.0589031169852813","0.0444471447633278","0.0733590892072348"
"Quite unimportant","1992","Part Time","in school","2","","",""
"Quite unimportant","1992","Part Time","inadequately","4","","",""
"Quite unimportant","1992","Part Time","general elemantary","13","","",""
"Quite unimportant","1992","Part Time","middle vocational","53","0.049120963864424","0.0367898257028257","0.0614521020260223"
"Quite unimportant","1992","Part Time","vocational + Abi","","","",""
"Quite unimportant","1992","Part Time","higher vocational","3","","",""
"Quite unimportant","1992","Part Time","higher education","11","","",""
"Quite unimportant","1992","Not Working","in school","16","","",""
"Quite unimportant","1992","Not Working","inadequately","9","","",""
"Quite unimportant","1992","Not Working","general elemantary","117","0.116858490992505","0.0971917932049147","0.136525188780094"
"Quite unimportant","1992","Not Working","middle vocational","164","0.116259202382922","0.101258575171545","0.1312598295943"
"Quite unimportant","1992","Not Working","vocational + Abi","9","","",""
"Quite unimportant","1992","Not Working","higher vocational","15","","",""
"Quite unimportant","1992","Not Working","higher education","25","","",""
"Very important","1993","Full Time","in school","","","",""
"Very important","1993","Full Time","inadequately","","","",""
"Very important","1993","Full Time","general elemantary","","","",""
"Very important","1993","Full Time","middle vocational","","","",""
"Very important","1993","Full Time","vocational + Abi","","","",""
"Very important","1993","Full Time","higher vocational","","","",""
"Very important","1993","Full Time","higher education","","","",""
"Very important","1993","Part Time","in school","","","",""
"Very important","1993","Part Time","inadequately","","","",""
"Very important","1993","Part Time","general elemantary","","","",""
"Very important","1993","Part Time","middle vocational","","","",""
"Very important","1993","Part Time","vocational + Abi","","","",""
"Very important","1993","Part Time","higher vocational","","","",""
"Very important","1993","Part Time","higher education","","","",""
"Very important","1993","Not Working","in school","","","",""
"Very important","1993","Not Working","inadequately","","","",""
"Very important","1993","Not Working","general elemantary","","","",""
"Very important","1993","Not Working","middle vocational","","","",""
"Very important","1993","Not Working","vocational + Abi","","","",""
"Very important","1993","Not Working","higher vocational","","","",""
"Very important","1993","Not Working","higher education","","","",""
"Important","1993","Full Time","in school","","","",""
"Important","1993","Full Time","inadequately","","","",""
"Important","1993","Full Time","general elemantary","","","",""
"Important","1993","Full Time","middle vocational","","","",""
"Important","1993","Full Time","vocational + Abi","","","",""
"Important","1993","Full Time","higher vocational","","","",""
"Important","1993","Full Time","higher education","","","",""
"Important","1993","Part Time","in school","","","",""
"Important","1993","Part Time","inadequately","","","",""
"Important","1993","Part Time","general elemantary","","","",""
"Important","1993","Part Time","middle vocational","","","",""
"Important","1993","Part Time","vocational + Abi","","","",""
"Important","1993","Part Time","higher vocational","","","",""
"Important","1993","Part Time","higher education","","","",""
"Important","1993","Not Working","in school","","","",""
"Important","1993","Not Working","inadequately","","","",""
"Important","1993","Not Working","general elemantary","","","",""
"Important","1993","Not Working","middle vocational","","","",""
"Important","1993","Not Working","vocational + Abi","","","",""
"Important","1993","Not Working","higher vocational","","","",""
"Important","1993","Not Working","higher education","","","",""
"Less important","1993","Full Time","in school","","","",""
"Less important","1993","Full Time","inadequately","","","",""
"Less important","1993","Full Time","general elemantary","","","",""
"Less important","1993","Full Time","middle vocational","","","",""
"Less important","1993","Full Time","vocational + Abi","","","",""
"Less important","1993","Full Time","higher vocational","","","",""
"Less important","1993","Full Time","higher education","","","",""
"Less important","1993","Part Time","in school","","","",""
"Less important","1993","Part Time","inadequately","","","",""
"Less important","1993","Part Time","general elemantary","","","",""
"Less important","1993","Part Time","middle vocational","","","",""
"Less important","1993","Part Time","vocational + Abi","","","",""
"Less important","1993","Part Time","higher vocational","","","",""
"Less important","1993","Part Time","higher education","","","",""
"Less important","1993","Not Working","in school","","","",""
"Less important","1993","Not Working","inadequately","","","",""
"Less important","1993","Not Working","general elemantary","","","",""
"Less important","1993","Not Working","middle vocational","","","",""
"Less important","1993","Not Working","vocational + Abi","","","",""
"Less important","1993","Not Working","higher vocational","","","",""
"Less important","1993","Not Working","higher education","","","",""
"Quite unimportant","1993","Full Time","in school","","","",""
"Quite unimportant","1993","Full Time","inadequately","","","",""
"Quite unimportant","1993","Full Time","general elemantary","","","",""
"Quite unimportant","1993","Full Time","middle vocational","","","",""
"Quite unimportant","1993","Full Time","vocational + Abi","","","",""
"Quite unimportant","1993","Full Time","higher vocational","","","",""
"Quite unimportant","1993","Full Time","higher education","","","",""
"Quite unimportant","1993","Part Time","in school","","","",""
"Quite unimportant","1993","Part Time","inadequately","","","",""
"Quite unimportant","1993","Part Time","general elemantary","","","",""
"Quite unimportant","1993","Part Time","middle vocational","","","",""
"Quite unimportant","1993","Part Time","vocational + Abi","","","",""
"Quite unimportant","1993","Part Time","higher vocational","","","",""
"Quite unimportant","1993","Part Time","higher education","","","",""
"Quite unimportant","1993","Not Working","in school","","","",""
"Quite unimportant","1993","Not Working","inadequately","","","",""
"Quite unimportant","1993","Not Working","general elemantary","","","",""
"Quite unimportant","1993","Not Working","middle vocational","","","",""
"Quite unimportant","1993","Not Working","vocational + Abi","","","",""
"Quite unimportant","1993","Not Working","higher vocational","","","",""
"Quite unimportant","1993","Not Working","higher education","","","",""
"Very important","1994","Full Time","in school","","","",""
"Very important","1994","Full Time","inadequately","","","",""
"Very important","1994","Full Time","general elemantary","","","",""
"Very important","1994","Full Time","middle vocational","","","",""
"Very important","1994","Full Time","vocational + Abi","","","",""
"Very important","1994","Full Time","higher vocational","","","",""
"Very important","1994","Full Time","higher education","","","",""
"Very important","1994","Part Time","in school","","","",""
"Very important","1994","Part Time","inadequately","","","",""
"Very important","1994","Part Time","general elemantary","","","",""
"Very important","1994","Part Time","middle vocational","","","",""
"Very important","1994","Part Time","vocational + Abi","","","",""
"Very important","1994","Part Time","higher vocational","","","",""
"Very important","1994","Part Time","higher education","","","",""
"Very important","1994","Not Working","in school","","","",""
"Very important","1994","Not Working","inadequately","","","",""
"Very important","1994","Not Working","general elemantary","","","",""
"Very important","1994","Not Working","middle vocational","","","",""
"Very important","1994","Not Working","vocational + Abi","","","",""
"Very important","1994","Not Working","higher vocational","","","",""
"Very important","1994","Not Working","higher education","","","",""
"Important","1994","Full Time","in school","","","",""
"Important","1994","Full Time","inadequately","","","",""
"Important","1994","Full Time","general elemantary","","","",""
"Important","1994","Full Time","middle vocational","","","",""
"Important","1994","Full Time","vocational + Abi","","","",""
"Important","1994","Full Time","higher vocational","","","",""
"Important","1994","Full Time","higher education","","","",""
"Important","1994","Part Time","in school","","","",""
"Important","1994","Part Time","inadequately","","","",""
"Important","1994","Part Time","general elemantary","","","",""
"Important","1994","Part Time","middle vocational","","","",""
"Important","1994","Part Time","vocational + Abi","","","",""
"Important","1994","Part Time","higher vocational","","","",""
"Important","1994","Part Time","higher education","","","",""
"Important","1994","Not Working","in school","","","",""
"Important","1994","Not Working","inadequately","","","",""
"Important","1994","Not Working","general elemantary","","","",""
"Important","1994","Not Working","middle vocational","","","",""
"Important","1994","Not Working","vocational + Abi","","","",""
"Important","1994","Not Working","higher vocational","","","",""
"Important","1994","Not Working","higher education","","","",""
"Less important","1994","Full Time","in school","","","",""
"Less important","1994","Full Time","inadequately","","","",""
"Less important","1994","Full Time","general elemantary","","","",""
"Less important","1994","Full Time","middle vocational","","","",""
"Less important","1994","Full Time","vocational + Abi","","","",""
"Less important","1994","Full Time","higher vocational","","","",""
"Less important","1994","Full Time","higher education","","","",""
"Less important","1994","Part Time","in school","","","",""
"Less important","1994","Part Time","inadequately","","","",""
"Less important","1994","Part Time","general elemantary","","","",""
"Less important","1994","Part Time","middle vocational","","","",""
"Less important","1994","Part Time","vocational + Abi","","","",""
"Less important","1994","Part Time","higher vocational","","","",""
"Less important","1994","Part Time","higher education","","","",""
"Less important","1994","Not Working","in school","","","",""
"Less important","1994","Not Working","inadequately","","","",""
"Less important","1994","Not Working","general elemantary","","","",""
"Less important","1994","Not Working","middle vocational","","","",""
"Less important","1994","Not Working","vocational + Abi","","","",""
"Less important","1994","Not Working","higher vocational","","","",""
"Less important","1994","Not Working","higher education","","","",""
"Quite unimportant","1994","Full Time","in school","","","",""
"Quite unimportant","1994","Full Time","inadequately","","","",""
"Quite unimportant","1994","Full Time","general elemantary","","","",""
"Quite unimportant","1994","Full Time","middle vocational","","","",""
"Quite unimportant","1994","Full Time","vocational + Abi","","","",""
"Quite unimportant","1994","Full Time","higher vocational","","","",""
"Quite unimportant","1994","Full Time","higher education","","","",""
"Quite unimportant","1994","Part Time","in school","","","",""
"Quite unimportant","1994","Part Time","inadequately","","","",""
"Quite unimportant","1994","Part Time","general elemantary","","","",""
"Quite unimportant","1994","Part Time","middle vocational","","","",""
"Quite unimportant","1994","Part Time","vocational + Abi","","","",""
"Quite unimportant","1994","Part Time","higher vocational","","","",""
"Quite unimportant","1994","Part Time","higher education","","","",""
"Quite unimportant","1994","Not Working","in school","","","",""
"Quite unimportant","1994","Not Working","inadequately","","","",""
"Quite unimportant","1994","Not Working","general elemantary","","","",""
"Quite unimportant","1994","Not Working","middle vocational","","","",""
"Quite unimportant","1994","Not Working","vocational + Abi","","","",""
"Quite unimportant","1994","Not Working","higher vocational","","","",""
"Quite unimportant","1994","Not Working","higher education","","","",""
"Very important","1995","Full Time","in school","2","","",""
"Very important","1995","Full Time","inadequately","9","","",""
"Very important","1995","Full Time","general elemantary","146","0.332568304702613","0.288345255096898","0.376791354308328"
"Very important","1995","Full Time","middle vocational","1234","0.405685765498355","0.387386866751193","0.423984664245516"
"Very important","1995","Full Time","vocational + Abi","84","0.344212009670927","0.278034528236987","0.410389491104868"
"Very important","1995","Full Time","higher vocational","216","0.406413649657824","0.359772484933741","0.453054814381906"
"Very important","1995","Full Time","higher education","574","0.479735953142507","0.449196266632156","0.510275639652857"
"Very important","1995","Part Time","in school","","","",""
"Very important","1995","Part Time","inadequately","9","","",""
"Very important","1995","Part Time","general elemantary","165","0.427267464590879","0.377132798223927","0.477402130957831"
"Very important","1995","Part Time","middle vocational","627","0.472662214813753","0.444784149877693","0.500540279749814"
"Very important","1995","Part Time","vocational + Abi","46","0.451214480303064","0.350079952110628","0.552349008495501"
"Very important","1995","Part Time","higher vocational","81","0.622830424244435","0.537522281972043","0.708138566516827"
"Very important","1995","Part Time","higher education","177","0.474202020885953","0.418616919694409","0.529787122077496"
"Very important","1995","Not Working","in school","38","0.159687719764658","0.111716562370235","0.207658877159081"
"Very important","1995","Not Working","inadequately","21","","",""
"Very important","1995","Not Working","general elemantary","435","0.42468629688452","0.394004061661097","0.455368532107942"
"Very important","1995","Not Working","middle vocational","1005","0.468351399297168","0.446724229822016","0.489978568772319"
"Very important","1995","Not Working","vocational + Abi","59","0.585590042996457","0.493110265817587","0.678069820175327"
"Very important","1995","Not Working","higher vocational","94","0.456577545436874","0.384210896652555","0.528944194221192"
"Very important","1995","Not Working","higher education","192","0.475492900421421","0.423761494484413","0.527224306358429"
"Important","1995","Full Time","in school","1","","",""
"Important","1995","Full Time","inadequately","10","","",""
"Important","1995","Full Time","general elemantary","156","0.360322577374748","0.315258436554327","0.40538671819517"
"Important","1995","Full Time","middle vocational","997","0.357306315908893","0.339447841093336","0.37516479072445"
"Important","1995","Full Time","vocational + Abi","63","0.355423358058444","0.288754078731048","0.42209263738584"
"Important","1995","Full Time","higher vocational","138","0.382705004527143","0.336549687302559","0.428860321751726"
"Important","1995","Full Time","higher education","310","0.321380628102916","0.292832705692711","0.349928550513121"
"Important","1995","Part Time","in school","2","","",""
"Important","1995","Part Time","inadequately","9","","",""
"Important","1995","Part Time","general elemantary","132","0.364463130004823","0.315686761223144","0.413239498786501"
"Important","1995","Part Time","middle vocational","397","0.354561852271458","0.327849258730518","0.381274445812397"
"Important","1995","Part Time","vocational + Abi","28","","",""
"Important","1995","Part Time","higher vocational","33","0.279942802617567","0.200919459380289","0.358966145854844"
"Important","1995","Part Time","higher education","76","0.256750188114522","0.208121782188731","0.305378594040312"
"Important","1995","Not Working","in school","79","0.342612703550816","0.280463371347125","0.404762035754506"
"Important","1995","Not Working","inadequately","19","","",""
"Important","1995","Not Working","general elemantary","375","0.371093604622364","0.341106450460518","0.40108075878421"
"Important","1995","Not Working","middle vocational","746","0.372777283106802","0.351819900414609","0.393734665798994"
"Important","1995","Not Working","vocational + Abi","30","0.233261523900607","0.153868923850916","0.312654123950299"
"Important","1995","Not Working","higher vocational","69","0.401514983126119","0.330296959678489","0.47273300657375"
"Important","1995","Not Working","higher education","106","0.308097880531542","0.26027086694177","0.355924894121313"
"Less important","1995","Full Time","in school","2","","",""
"Less important","1995","Full Time","inadequately","5","","",""
"Less important","1995","Full Time","general elemantary","101","0.227287202701229","0.187950188672523","0.266624216729936"
"Less important","1995","Full Time","middle vocational","396","0.171307889469569","0.157266590467368","0.185349188471769"
