"plh0110","year","migback","sex","n","percent","lower_confidence","upper_confidence","value"
"Quite unimportant","2001","indirect migration background","Male","","","","","4"
"Quite unimportant","2001","indirect migration background","Female","","","","","4"
"Very important","2001","no migration background","Male","","","","","1"
"Very important","2001","no migration background","Female","","","","","1"
"Very important","2001","direct migration background","Female","","","","","1"
"Very important","2001","direct migration background","Male","","","","","1"
"Very important","2001","indirect migration background","Female","","","","","1"
"Very important","2001","indirect migration background","Male","","","","","1"
"Important","2002","no migration background","Female","","","","","2"
"Important","2002","no migration background","Male","","","","","2"
"Important","2002","direct migration background","Male","","","","","2"
"Important","2002","direct migration background","Female","","","","","2"
"Important","2002","indirect migration background","Male","","","","","2"
"Important","2002","indirect migration background","Female","","","","","2"
"Less important","2002","no migration background","Male","","","","","3"
"Less important","2002","no migration background","Female","","","","","3"
"Less important","2002","direct migration background","Male","","","","","3"
"Less important","2002","direct migration background","Female","","","","","3"
"Less important","2002","indirect migration background","Male","","","","","3"
"Less important","2002","indirect migration background","Female","","","","","3"
"Quite unimportant","2002","no migration background","Male","","","","","4"
"Quite unimportant","2002","no migration background","Female","","","","","4"
"Quite unimportant","2002","direct migration background","Male","","","","","4"
"Quite unimportant","2002","direct migration background","Female","","","","","4"
"Quite unimportant","2002","indirect migration background","Male","","","","","4"
"Quite unimportant","2002","indirect migration background","Female","","","","","4"
"Very important","2002","no migration background","Male","","","","","1"
"Very important","2002","no migration background","Female","","","","","1"
"Very important","2002","direct migration background","Male","","","","","1"
"Very important","2002","direct migration background","Female","","","","","1"
"Very important","2002","indirect migration background","Male","","","","","1"
"Very important","2002","indirect migration background","Female","","","","","1"
"Important","2003","no migration background","Male","","","","","2"
"Important","2003","no migration background","Female","","","","","2"
"Important","2003","direct migration background","Male","","","","","2"
"Important","2003","direct migration background","Female","","","","","2"
"Important","2003","indirect migration background","Male","","","","","2"
"Important","2003","indirect migration background","Female","","","","","2"
"Less important","2003","no migration background","Male","","","","","3"
"Less important","2003","no migration background","Female","","","","","3"
"Less important","2003","direct migration background","Male","","","","","3"
"Less important","2003","direct migration background","Female","","","","","3"
"Less important","2003","indirect migration background","Male","","","","","3"
"Less important","2003","indirect migration background","Female","","","","","3"
"Quite unimportant","2003","no migration background","Female","","","","","4"
"Quite unimportant","2003","no migration background","Male","","","","","4"
"Quite unimportant","2003","direct migration background","Female","","","","","4"
"Quite unimportant","2003","direct migration background","Male","","","","","4"
"Quite unimportant","2003","indirect migration background","Male","","","","","4"
"Quite unimportant","2003","indirect migration background","Female","","","","","4"
"Very important","2003","no migration background","Male","","","","","1"
"Very important","2003","no migration background","Female","","","","","1"
"Very important","2003","direct migration background","Female","","","","","1"
"Very important","2003","direct migration background","Male","","","","","1"
"Very important","2003","indirect migration background","Female","","","","","1"
"Very important","2003","indirect migration background","Male","","","","","1"
"Important","2004","no migration background","Male","3311","0.389195046728814","0.378923770843756","0.399466322613872","2"
"Important","2004","no migration background","Female","3111","0.351728407250794","0.342039172291332","0.361417642210256","2"
"Important","2004","direct migration background","Male","407","0.352818439901193","0.325860719730059","0.379776160072327","2"
"Important","2004","direct migration background","Female","392","0.302061174112042","0.277159265504021","0.326963082720063","2"
"Important","2004","indirect migration background","Male","137","0.385253741328321","0.336451722379829","0.434055760276813","2"
"Important","2004","indirect migration background","Female","140","0.356902875179144","0.3104727617892","0.403332988569088","2"
"Less important","2004","no migration background","Male","1470","0.179647982417798","0.171560734356964","0.187735230478632","3"
"Less important","2004","no migration background","Female","1001","0.113062473823418","0.106636883598976","0.119488064047861","3"
"Less important","2004","direct migration background","Male","121","0.107563749325092","0.0900847718210563","0.125042726829128","3"
"Less important","2004","direct migration background","Female","96","0.0800736156292844","0.0653539562754874","0.0947932749830814","3"
"Less important","2004","indirect migration background","Female","63","0.147051099012575","0.112728348673587","0.181373849351564","3"
"Less important","2004","indirect migration background","Male","92","0.232219166599765","0.18987592779921","0.27456240540032","3"
"Quite unimportant","2004","no migration background","Male","616","0.0862241691446476","0.080310952241427","0.0921373860478683","4"
"Quite unimportant","2004","no migration background","Female","533","0.0719100733084016","0.0666680715249463","0.077152075091857","4"
"Quite unimportant","2004","direct migration background","Male","50","0.0498516381839324","0.0375735744030128","0.062129701964852","4"
"Quite unimportant","2004","direct migration background","Female","41","0.042018389715558","0.031137239869172","0.052899539561944","4"
"Quite unimportant","2004","indirect migration background","Male","30","0.0820209654610805","0.0545043363989221","0.109537594523239","4"
"Quite unimportant","2004","indirect migration background","Female","24","","","","4"
"Very important","2004","no migration background","Male","3259","0.34493280170874","0.334918984911372","0.354946618506109","1"
"Very important","2004","no migration background","Female","4685","0.463299045617386","0.453180824739166","0.473417266495606","1"
"Very important","2004","direct migration background","Male","629","0.489766172589783","0.461564590484948","0.517967754694617","1"
"Very important","2004","direct migration background","Female","777","0.575846820543115","0.549043330126754","0.602650310959476","1"
"Very important","2004","indirect migration background","Male","123","0.300506126610834","0.254529719215837","0.34648253400583","1"
"Very important","2004","indirect migration background","Female","182","0.44152242934138","0.39339798918842","0.48964686949434","1"
"Important","2005","no migration background","Male","","","","","2"
"Important","2005","no migration background","Female","","","","","2"
"Important","2005","direct migration background","Female","","","","","2"
"Important","2005","direct migration background","Male","","","","","2"
"Important","2005","indirect migration background","Male","","","","","2"
"Important","2005","indirect migration background","Female","","","","","2"
"Less important","2005","no migration background","Male","","","","","3"
"Less important","2005","no migration background","Female","","","","","3"
"Less important","2005","direct migration background","Female","","","","","3"
"Less important","2005","direct migration background","Male","","","","","3"
"Less important","2005","indirect migration background","Male","","","","","3"
"Less important","2005","indirect migration background","Female","","","","","3"
"Quite unimportant","2005","no migration background","Female","","","","","4"
"Quite unimportant","2005","no migration background","Male","","","","","4"
"Quite unimportant","2005","direct migration background","Female","","","","","4"
"Quite unimportant","2005","direct migration background","Male","","","","","4"
"Quite unimportant","2005","indirect migration background","Male","","","","","4"
"Quite unimportant","2005","indirect migration background","Female","","","","","4"
"Very important","2005","no migration background","Male","","","","","1"
"Very important","2005","no migration background","Female","","","","","1"
"Very important","2005","direct migration background","Female","","","","","1"
"Very important","2005","direct migration background","Male","","","","","1"
"Very important","2005","indirect migration background","Female","","","","","1"
"Very important","2005","indirect migration background","Male","","","","","1"
"Important","2006","no migration background","Male","","","","","2"
"Important","2006","no migration background","Female","","","","","2"
"Important","2006","direct migration background","Female","","","","","2"
"Important","2006","direct migration background","Male","","","","","2"
"Important","2006","indirect migration background","Female","","","","","2"
"Important","2006","indirect migration background","Male","","","","","2"
"Less important","2006","no migration background","Male","","","","","3"
"Less important","2006","no migration background","Female","","","","","3"
"Less important","2006","direct migration background","Male","","","","","3"
"Less important","2006","direct migration background","Female","","","","","3"
"Less important","2006","indirect migration background","Female","","","","","3"
"Less important","2006","indirect migration background","Male","","","","","3"
"Quite unimportant","2006","no migration background","Male","","","","","4"
"Quite unimportant","2006","no migration background","Female","","","","","4"
"Quite unimportant","2006","direct migration background","Male","","","","","4"
"Quite unimportant","2006","direct migration background","Female","","","","","4"
"Quite unimportant","2006","indirect migration background","Male","","","","","4"
"Quite unimportant","2006","indirect migration background","Female","","","","","4"
"Very important","2006","no migration background","Male","","","","","1"
"Very important","2006","no migration background","Female","","","","","1"
"Very important","2006","direct migration background","Male","","","","","1"
"Very important","2006","direct migration background","Female","","","","","1"
"Very important","2006","indirect migration background","Female","","","","","1"
"Very important","2006","indirect migration background","Male","","","","","1"
"Important","2007","no migration background","Male","","","","","2"
"Important","2007","no migration background","Female","","","","","2"
"Important","2007","direct migration background","Female","","","","","2"
"Important","2007","direct migration background","Male","","","","","2"
"Important","2007","indirect migration background","Male","","","","","2"
"Important","2007","indirect migration background","Female","","","","","2"
"Less important","2007","no migration background","Male","","","","","3"
"Less important","2007","no migration background","Female","","","","","3"
"Less important","2007","direct migration background","Male","","","","","3"
"Less important","2007","direct migration background","Female","","","","","3"
"Less important","2007","indirect migration background","Male","","","","","3"
"Less important","2007","indirect migration background","Female","","","","","3"
"Quite unimportant","2007","no migration background","Male","","","","","4"
"Quite unimportant","2007","no migration background","Female","","","","","4"
"Quite unimportant","2007","direct migration background","Male","","","","","4"
"Quite unimportant","2007","direct migration background","Female","","","","","4"
"Quite unimportant","2007","indirect migration background","Male","","","","","4"
"Quite unimportant","2007","indirect migration background","Female","","","","","4"
"Very important","2007","no migration background","Male","","","","","1"
"Very important","2007","no migration background","Female","","","","","1"
"Very important","2007","direct migration background","Male","","","","","1"
"Very important","2007","direct migration background","Female","","","","","1"
"Very important","2007","indirect migration background","Female","","","","","1"
"Very important","2007","indirect migration background","Male","","","","","1"
"Important","2008","no migration background","Male","2998","0.372451190362697","0.361784234263796","0.383118146461599","2"
"Important","2008","no migration background","Female","2844","0.338691211744132","0.328690003207269","0.348692420280995","2"
"Important","2008","direct migration background","Female","290","0.283245735606079","0.255485402852057","0.311006068360101","2"
"Important","2008","direct migration background","Male","275","0.306310756253182","0.275733073312465","0.336888439193899","2"
"Important","2008","indirect migration background","Male","135","0.352679503784794","0.303795716162767","0.40156329140682","2"
"Important","2008","indirect migration background","Female","128","0.314550181938315","0.268931854506607","0.360168509370022","2"
"Less important","2008","no migration background","Male","1185","0.179215607761917","0.170753383536567","0.187677831987266","3"
"Less important","2008","no migration background","Female","822","0.112443777750949","0.105767813192095","0.119119742309802","3"
"Less important","2008","direct migration background","Female","57","0.069898105805554","0.0541888430952308","0.0856073685158772","3"
"Less important","2008","direct migration background","Male","76","0.100932734064206","0.0809500841035633","0.120915384024848","3"
"Less important","2008","indirect migration background","Male","72","0.246715371496844","0.202609874930545","0.290820868063143","3"
"Less important","2008","indirect migration background","Female","63","0.157256346485873","0.121491333169685","0.193021359802062","3"
"Quite unimportant","2008","no migration background","Male","547","0.0882373299231285","0.0819791340511616","0.0944955257950955","4"
"Quite unimportant","2008","no migration background","Female","480","0.07263552703163","0.0671508867999444","0.0781201672633156","4"
"Quite unimportant","2008","direct migration background","Male","34","0.0631586648077654","0.0470228663210483","0.0792944632944825","4"
"Quite unimportant","2008","direct migration background","Female","35","0.0405253406769142","0.0283764135642369","0.0526742677895915","4"
"Quite unimportant","2008","indirect migration background","Male","20","","","","4"
"Quite unimportant","2008","indirect migration background","Female","11","","","","4"
"Very important","2008","no migration background","Male","3161","0.360095871952258","0.349504588365883","0.370687155538632","1"
"Very important","2008","no migration background","Female","4456","0.476229483473289","0.465675241776565","0.486783725170014","1"
"Very important","2008","direct migration background","Male","488","0.529597844874847","0.496488641987892","0.562707047761802","1"
"Very important","2008","direct migration background","Female","630","0.606330817911453","0.576229995254913","0.636431640567993","1"
"Very important","2008","indirect migration background","Male","140","0.324910575437193","0.276994897748257","0.372826253126128","1"
"Very important","2008","indirect migration background","Female","196","0.505606525857917","0.456487555423786","0.554725496292048","1"
"Important","2009","no migration background","Male","","","","","2"
"Important","2009","no migration background","Female","","","","","2"
"Important","2009","direct migration background","Male","","","","","2"
"Important","2009","direct migration background","Female","","","","","2"
"Important","2009","indirect migration background","Male","","","","","2"
"Important","2009","indirect migration background","Female","","","","","2"
"Less important","2009","no migration background","Male","","","","","3"
"Less important","2009","no migration background","Female","","","","","3"
"Less important","2009","direct migration background","Female","","","","","3"
"Less important","2009","direct migration background","Male","","","","","3"
"Less important","2009","indirect migration background","Male","","","","","3"
"Less important","2009","indirect migration background","Female","","","","","3"
"Quite unimportant","2009","no migration background","Male","","","","","4"
"Quite unimportant","2009","no migration background","Female","","","","","4"
"Quite unimportant","2009","direct migration background","Male","","","","","4"
"Quite unimportant","2009","direct migration background","Female","","","","","4"
"Quite unimportant","2009","indirect migration background","Male","","","","","4"
"Quite unimportant","2009","indirect migration background","Female","","","","","4"
"Very important","2009","no migration background","Male","","","","","1"
"Very important","2009","no migration background","Female","","","","","1"
"Very important","2009","direct migration background","Male","","","","","1"
"Very important","2009","direct migration background","Female","","","","","1"
"Very important","2009","indirect migration background","Male","","","","","1"
"Very important","2009","indirect migration background","Female","","","","","1"
"Important","2010","no migration background","Male","683","0.358250959205784","0.33795488717361","0.378547031237959","2"
