"plh0110","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence"
"Less important","1990","higher education","Male","66","0.173670367953822","0.138029952994676","0.209310782912968"
"Less important","1990","higher education","Female","38","0.190528171976636","0.138034212615321","0.24302213133795"
"Quite unimportant","1990","in school","Male","6","","",""
"Quite unimportant","1990","in school","Female","5","","",""
"Quite unimportant","1990","inadequately","Male","8","","",""
"Quite unimportant","1990","inadequately","Female","6","","",""
"Quite unimportant","1990","general elemantary","Male","41","0.103635216766208","0.0743466919163585","0.132923741616058"
"Quite unimportant","1990","general elemantary","Female","75","0.0763375369890701","0.0612759183646673","0.0913991556134729"
"Quite unimportant","1990","middle vocational","Male","120","0.0714423586125043","0.0602242948701752","0.0826604223548334"
"Quite unimportant","1990","middle vocational","Female","89","0.0658737326736808","0.0544990904294333","0.0772483749179284"
"Quite unimportant","1990","vocational + Abi","Male","10","","",""
"Quite unimportant","1990","vocational + Abi","Female","11","","",""
"Quite unimportant","1990","higher vocational","Male","8","","",""
"Quite unimportant","1990","higher vocational","Female","11","","",""
"Quite unimportant","1990","higher education","Male","34","0.089249071705484","0.062426223530832","0.116071919880136"
"Quite unimportant","1990","higher education","Female","23","","",""
"Very important","1991","in school","Male","","","",""
"Very important","1991","in school","Female","","","",""
"Very important","1991","inadequately","Male","","","",""
"Very important","1991","inadequately","Female","","","",""
"Very important","1991","general elemantary","Male","","","",""
"Very important","1991","general elemantary","Female","","","",""
"Very important","1991","middle vocational","Male","","","",""
"Very important","1991","middle vocational","Female","","","",""
"Very important","1991","vocational + Abi","Male","","","",""
"Very important","1991","vocational + Abi","Female","","","",""
"Very important","1991","higher vocational","Male","","","",""
"Very important","1991","higher vocational","Female","","","",""
"Very important","1991","higher education","Male","","","",""
"Very important","1991","higher education","Female","","","",""
"Important","1991","in school","Male","","","",""
"Important","1991","in school","Female","","","",""
"Important","1991","inadequately","Male","","","",""
"Important","1991","inadequately","Female","","","",""
"Important","1991","general elemantary","Male","","","",""
"Important","1991","general elemantary","Female","","","",""
"Important","1991","middle vocational","Male","","","",""
"Important","1991","middle vocational","Female","","","",""
"Important","1991","vocational + Abi","Male","","","",""
"Important","1991","vocational + Abi","Female","","","",""
"Important","1991","higher vocational","Male","","","",""
"Important","1991","higher vocational","Female","","","",""
"Important","1991","higher education","Male","","","",""
"Important","1991","higher education","Female","","","",""
"Less important","1991","in school","Male","","","",""
"Less important","1991","in school","Female","","","",""
"Less important","1991","inadequately","Male","","","",""
"Less important","1991","inadequately","Female","","","",""
"Less important","1991","general elemantary","Male","","","",""
"Less important","1991","general elemantary","Female","","","",""
"Less important","1991","middle vocational","Male","","","",""
"Less important","1991","middle vocational","Female","","","",""
"Less important","1991","vocational + Abi","Male","","","",""
"Less important","1991","vocational + Abi","Female","","","",""
"Less important","1991","higher vocational","Male","","","",""
"Less important","1991","higher vocational","Female","","","",""
"Less important","1991","higher education","Male","","","",""
"Less important","1991","higher education","Female","","","",""
"Quite unimportant","1991","in school","Male","","","",""
"Quite unimportant","1991","in school","Female","","","",""
"Quite unimportant","1991","inadequately","Male","","","",""
"Quite unimportant","1991","inadequately","Female","","","",""
"Quite unimportant","1991","general elemantary","Male","","","",""
"Quite unimportant","1991","general elemantary","Female","","","",""
"Quite unimportant","1991","middle vocational","Male","","","",""
"Quite unimportant","1991","middle vocational","Female","","","",""
"Quite unimportant","1991","vocational + Abi","Male","","","",""
"Quite unimportant","1991","vocational + Abi","Female","","","",""
"Quite unimportant","1991","higher vocational","Male","","","",""
"Quite unimportant","1991","higher vocational","Female","","","",""
"Quite unimportant","1991","higher education","Male","","","",""
"Quite unimportant","1991","higher education","Female","","","",""
"Very important","1992","in school","Male","8","","",""
"Very important","1992","in school","Female","20","","",""
"Very important","1992","inadequately","Male","8","","",""
"Very important","1992","inadequately","Female","17","","",""
"Very important","1992","general elemantary","Male","128","0.255227839208588","0.217645954267037","0.29280972415014"
"Very important","1992","general elemantary","Female","581","0.397069712103025","0.371448719306716","0.422690704899335"
"Very important","1992","middle vocational","Male","1228","0.364134413417055","0.346866693829539","0.381402133004571"
"Very important","1992","middle vocational","Female","1617","0.482120744452732","0.46427886125415","0.499962627651314"
"Very important","1992","vocational + Abi","Male","62","0.338540922154823","0.264519855035536","0.412561989274109"
"Very important","1992","vocational + Abi","Female","59","0.35757094025745","0.275808315934475","0.439333564580424"
"Very important","1992","higher vocational","Male","248","0.457911850541168","0.413433315980482","0.502390385101854"
"Very important","1992","higher vocational","Female","154","0.530379573768318","0.470177283726053","0.590581863810584"
"Very important","1992","higher education","Male","448","0.446913614295699","0.413990241886712","0.479836986704686"
"Very important","1992","higher education","Female","478","0.554379883216522","0.518150155697398","0.590609610735645"
"Important","1992","in school","Male","22","","",""
"Important","1992","in school","Female","21","","",""
"Important","1992","inadequately","Male","17","","",""
"Important","1992","inadequately","Female","19","","",""
"Important","1992","general elemantary","Male","207","0.429640063343748","0.386969368835019","0.472310757852477"
"Important","1992","general elemantary","Female","583","0.43142710477585","0.405492728190314","0.457361481361387"
"Important","1992","middle vocational","Male","1111","0.388357570097679","0.370867717295938","0.40584742289942"
"Important","1992","middle vocational","Female","945","0.33392253876212","0.317082861606525","0.350762215917715"
"Important","1992","vocational + Abi","Male","46","0.320697691225785","0.247688468170638","0.393706914280933"
"Important","1992","vocational + Abi","Female","46","0.389105227728505","0.305933090279215","0.472277365177794"
"Important","1992","higher vocational","Male","162","0.350874522896873","0.308269106235945","0.393479939557801"
"Important","1992","higher vocational","Female","67","0.260914426819897","0.207942894414065","0.313885959225729"
"Important","1992","higher education","Male","289","0.345977854500204","0.314477429337781","0.377478279662627"
"Important","1992","higher education","Female","150","0.241345248501299","0.210154886881246","0.272535610121352"
"Less important","1992","in school","Male","24","","",""
"Less important","1992","in school","Female","21","","",""
"Less important","1992","inadequately","Male","10","","",""
"Less important","1992","inadequately","Female","7","","",""
"Less important","1992","general elemantary","Male","119","0.203925813308486","0.169194940949884","0.238656685667088"
"Less important","1992","general elemantary","Female","124","0.0811927197245509","0.0668906206604499","0.0954948187886518"
"Less important","1992","middle vocational","Male","450","0.16873876358881","0.155298813372264","0.182178713805356"
"Less important","1992","middle vocational","Female","278","0.101700294031802","0.0909078387407964","0.112492749322809"
"Less important","1992","vocational + Abi","Male","35","0.245529500812207","0.178205295349676","0.312853706274737"
"Less important","1992","vocational + Abi","Female","20","","",""
"Less important","1992","higher vocational","Male","53","0.134302812323252","0.103862428180815","0.164743196465689"
"Less important","1992","higher vocational","Female","28","","",""
"Less important","1992","higher education","Male","94","0.135269108312718","0.112620796346301","0.157917420279134"
"Less important","1992","higher education","Female","65","0.136797301260134","0.111749240854185","0.161845361666083"
"Quite unimportant","1992","in school","Male","10","","",""
"Quite unimportant","1992","in school","Female","10","","",""
"Quite unimportant","1992","inadequately","Male","8","","",""
"Quite unimportant","1992","inadequately","Female","8","","",""
"Quite unimportant","1992","general elemantary","Male","63","0.111206284139178","0.0841063664472048","0.138306201831151"
"Quite unimportant","1992","general elemantary","Female","113","0.0903104633965735","0.0753017087380551","0.105319218055092"
"Quite unimportant","1992","middle vocational","Male","194","0.0787692528964556","0.0691024238178153","0.0884360819750959"
"Quite unimportant","1992","middle vocational","Female","173","0.0822564227533452","0.072445855678933","0.0920669898277575"
"Quite unimportant","1992","vocational + Abi","Male","14","","",""
"Quite unimportant","1992","vocational + Abi","Female","7","","",""
"Quite unimportant","1992","higher vocational","Male","19","","",""
"Quite unimportant","1992","higher vocational","Female","15","","",""
"Quite unimportant","1992","higher education","Male","45","0.0718394228913787","0.0547397022865828","0.0889391434961746"
"Quite unimportant","1992","higher education","Female","30","0.0674775670220455","0.0491928478721415","0.0857622861719496"
"Very important","1993","in school","Male","","","",""
"Very important","1993","in school","Female","","","",""
"Very important","1993","inadequately","Male","","","",""
"Very important","1993","inadequately","Female","","","",""
"Very important","1993","general elemantary","Male","","","",""
"Very important","1993","general elemantary","Female","","","",""
"Very important","1993","middle vocational","Male","","","",""
"Very important","1993","middle vocational","Female","","","",""
"Very important","1993","vocational + Abi","Male","","","",""
"Very important","1993","vocational + Abi","Female","","","",""
"Very important","1993","higher vocational","Male","","","",""
"Very important","1993","higher vocational","Female","","","",""
"Very important","1993","higher education","Male","","","",""
"Very important","1993","higher education","Female","","","",""
"Important","1993","in school","Male","","","",""
"Important","1993","in school","Female","","","",""
"Important","1993","inadequately","Male","","","",""
"Important","1993","inadequately","Female","","","",""
"Important","1993","general elemantary","Male","","","",""
"Important","1993","general elemantary","Female","","","",""
"Important","1993","middle vocational","Male","","","",""
"Important","1993","middle vocational","Female","","","",""
"Important","1993","vocational + Abi","Male","","","",""
"Important","1993","vocational + Abi","Female","","","",""
"Important","1993","higher vocational","Male","","","",""
"Important","1993","higher vocational","Female","","","",""
"Important","1993","higher education","Male","","","",""
"Important","1993","higher education","Female","","","",""
"Less important","1993","in school","Male","","","",""
"Less important","1993","in school","Female","","","",""
"Less important","1993","inadequately","Male","","","",""
"Less important","1993","inadequately","Female","","","",""
"Less important","1993","general elemantary","Male","","","",""
"Less important","1993","general elemantary","Female","","","",""
"Less important","1993","middle vocational","Male","","","",""
"Less important","1993","middle vocational","Female","","","",""
"Less important","1993","vocational + Abi","Male","","","",""
"Less important","1993","vocational + Abi","Female","","","",""
"Less important","1993","higher vocational","Male","","","",""
"Less important","1993","higher vocational","Female","","","",""
"Less important","1993","higher education","Male","","","",""
"Less important","1993","higher education","Female","","","",""
"Quite unimportant","1993","in school","Male","","","",""
"Quite unimportant","1993","in school","Female","","","",""
"Quite unimportant","1993","inadequately","Male","","","",""
"Quite unimportant","1993","inadequately","Female","","","",""
"Quite unimportant","1993","general elemantary","Male","","","",""
"Quite unimportant","1993","general elemantary","Female","","","",""
"Quite unimportant","1993","middle vocational","Male","","","",""
"Quite unimportant","1993","middle vocational","Female","","","",""
"Quite unimportant","1993","vocational + Abi","Male","","","",""
"Quite unimportant","1993","vocational + Abi","Female","","","",""
"Quite unimportant","1993","higher vocational","Male","","","",""
"Quite unimportant","1993","higher vocational","Female","","","",""
"Quite unimportant","1993","higher education","Male","","","",""
"Quite unimportant","1993","higher education","Female","","","",""
"Very important","1994","in school","Male","","","",""
"Very important","1994","in school","Female","","","",""
"Very important","1994","inadequately","Male","","","",""
"Very important","1994","inadequately","Female","","","",""
"Very important","1994","general elemantary","Male","","","",""
"Very important","1994","general elemantary","Female","","","",""
"Very important","1994","middle vocational","Male","","","",""
"Very important","1994","middle vocational","Female","","","",""
"Very important","1994","vocational + Abi","Male","","","",""
"Very important","1994","vocational + Abi","Female","","","",""
"Very important","1994","higher vocational","Male","","","",""
"Very important","1994","higher vocational","Female","","","",""
"Very important","1994","higher education","Male","","","",""
"Very important","1994","higher education","Female","","","",""
"Important","1994","in school","Male","","","",""
"Important","1994","in school","Female","","","",""
"Important","1994","inadequately","Male","","","",""
"Important","1994","inadequately","Female","","","",""
"Important","1994","general elemantary","Male","","","",""
"Important","1994","general elemantary","Female","","","",""
"Important","1994","middle vocational","Male","","","",""
"Important","1994","middle vocational","Female","","","",""
"Important","1994","vocational + Abi","Male","","","",""
"Important","1994","vocational + Abi","Female","","","",""
"Important","1994","higher vocational","Male","","","",""
"Important","1994","higher vocational","Female","","","",""
"Important","1994","higher education","Male","","","",""
"Important","1994","higher education","Female","","","",""
"Less important","1994","in school","Male","","","",""
"Less important","1994","in school","Female","","","",""
"Less important","1994","inadequately","Male","","","",""
"Less important","1994","inadequately","Female","","","",""
"Less important","1994","general elemantary","Male","","","",""
"Less important","1994","general elemantary","Female","","","",""
"Less important","1994","middle vocational","Male","","","",""
"Less important","1994","middle vocational","Female","","","",""
"Less important","1994","vocational + Abi","Male","","","",""
"Less important","1994","vocational + Abi","Female","","","",""
"Less important","1994","higher vocational","Male","","","",""
"Less important","1994","higher vocational","Female","","","",""
"Less important","1994","higher education","Male","","","",""
"Less important","1994","higher education","Female","","","",""
"Quite unimportant","1994","in school","Male","","","",""
"Quite unimportant","1994","in school","Female","","","",""
"Quite unimportant","1994","inadequately","Male","","","",""
"Quite unimportant","1994","inadequately","Female","","","",""
"Quite unimportant","1994","general elemantary","Male","","","",""
"Quite unimportant","1994","general elemantary","Female","","","",""
"Quite unimportant","1994","middle vocational","Male","","","",""
"Quite unimportant","1994","middle vocational","Female","","","",""
"Quite unimportant","1994","vocational + Abi","Male","","","",""
"Quite unimportant","1994","vocational + Abi","Female","","","",""
"Quite unimportant","1994","higher vocational","Male","","","",""
"Quite unimportant","1994","higher vocational","Female","","","",""
"Quite unimportant","1994","higher education","Male","","","",""
"Quite unimportant","1994","higher education","Female","","","",""
"Very important","1995","in school","Male","15","","",""
"Very important","1995","in school","Female","25","","",""
"Very important","1995","inadequately","Male","13","","",""
"Very important","1995","inadequately","Female","26","","",""
"Very important","1995","general elemantary","Male","143","0.278358772446997","0.239536921740531","0.317180623153462"
"Very important","1995","general elemantary","Female","603","0.448749070302438","0.421660277261195","0.47583786334368"
"Very important","1995","middle vocational","Male","1221","0.383473651776303","0.366039477625815","0.400907825926791"
"Very important","1995","middle vocational","Female","1645","0.504796846636068","0.48706750939273","0.522526183879406"
"Very important","1995","vocational + Abi","Male","80","0.367338117335751","0.301346314492889","0.433329920178614"
"Very important","1995","vocational + Abi","Female","109","0.510807052773731","0.440645479098352","0.58096862644911"
"Very important","1995","higher vocational","Male","233","0.417929184189902","0.372709320066263","0.463149048313542"
"Very important","1995","higher vocational","Female","158","0.523867673942634","0.464839903675875","0.582895444209394"
"Very important","1995","higher education","Male","467","0.450106427041243","0.418010925283731","0.482201928798754"
"Very important","1995","higher education","Female","476","0.517624290731762","0.48239869201838","0.552849889445144"
"Important","1995","in school","Male","39","0.317502096258329","0.231673338131413","0.403330854385245"
"Important","1995","in school","Female","43","0.371574602508565","0.285474180308088","0.457675024709042"
"Important","1995","inadequately","Male","17","","",""
"Important","1995","inadequately","Female","21","","",""
"Important","1995","general elemantary","Male","188","0.370523588536907","0.328691382152722","0.412355794921092"
"Important","1995","general elemantary","Female","475","0.366917809004845","0.34066790914727","0.393167708862419"
"Important","1995","middle vocational","Male","1166","0.389160369433204","0.371678587407788","0.406642151458621"
"Important","1995","middle vocational","Female","974","0.335895107573176","0.319147118738525","0.352643096407826"
"Important","1995","vocational + Abi","Male","75","0.375199974360953","0.308921411965802","0.441478536756104"
"Important","1995","vocational + Abi","Female","46","0.240383781794512","0.180407369776799","0.300360193812225"
"Important","1995","higher vocational","Male","155","0.389249645842755","0.344546718066212","0.433952573619298"
"Important","1995","higher vocational","Female","85","0.341002607212447","0.284974952689144","0.39703026173575"
"Important","1995","higher education","Male","306","0.338166371193221","0.307646207093776","0.368686535292666"
"Important","1995","higher education","Female","186","0.257627927695199","0.226798488345145","0.288457367045253"
"Less important","1995","in school","Male","45","0.437315468178309","0.345853871860094","0.528777064496524"
"Less important","1995","in school","Female","40","0.323058324619836","0.239734057967671","0.406382591272001"
"Less important","1995","inadequately","Male","8","","",""
"Less important","1995","inadequately","Female","3","","",""
"Less important","1995","general elemantary","Male","129","0.241983575566046","0.204886014083195","0.279081137048897"
"Less important","1995","general elemantary","Female","118","0.0894866662892899","0.0739400626454667","0.105033269933113"
"Less important","1995","middle vocational","Male","423","0.154852334056881","0.141881049984219","0.167823618129542"
"Less important","1995","middle vocational","Female","278","0.0961309688676967","0.0856783071184189","0.106583630616975"
"Less important","1995","vocational + Abi","Male","37","0.159401624759223","0.109293078239283","0.209510171279164"
"Less important","1995","vocational + Abi","Female","30","0.175933284299762","0.122490881379184","0.229375687220339"
"Less important","1995","higher vocational","Male","50","0.131236607704472","0.100278939223239","0.162194276185704"
"Less important","1995","higher vocational","Female","21","","",""
"Less important","1995","higher education","Male","109","0.150236917201999","0.127186196844865","0.173287637559133"
"Less important","1995","higher education","Female","67","0.129214895003668","0.105568217446595","0.152861572560742"
"Quite unimportant","1995","in school","Male","14","","",""
"Quite unimportant","1995","in school","Female","13","","",""
"Quite unimportant","1995","inadequately","Male","4","","",""
"Quite unimportant","1995","inadequately","Female","6","","",""
"Quite unimportant","1995","general elemantary","Male","52","0.10913406345005","0.0821256265608769","0.136142500339224"
"Quite unimportant","1995","general elemantary","Female","99","0.0948464544034279","0.0788882183245055","0.11080469048235"
"Quite unimportant","1995","middle vocational","Male","178","0.072513644733612","0.0632149620803857","0.0818123273868383"
"Quite unimportant","1995","middle vocational","Female","158","0.0631770769230594","0.0545502516445024","0.0718039022016164"
"Quite unimportant","1995","vocational + Abi","Male","13","","",""
"Quite unimportant","1995","vocational + Abi","Female","10","","",""
"Quite unimportant","1995","higher vocational","Male","19","","",""
"Quite unimportant","1995","higher vocational","Female","11","","",""
"Quite unimportant","1995","higher education","Male","41","0.0614902845635374","0.0459924907606455","0.0769880783664292"
"Quite unimportant","1995","higher education","Female","44","0.0955328865693706","0.0748109097059071","0.116254863432834"
"Very important","1996","in school","Male","","","",""
"Very important","1996","in school","Female","","","",""
"Very important","1996","inadequately","Male","","","",""
"Very important","1996","inadequately","Female","","","",""
"Very important","1996","general elemantary","Male","","","",""
"Very important","1996","general elemantary","Female","","","",""
"Very important","1996","middle vocational","Male","","","",""
"Very important","1996","middle vocational","Female","","","",""
"Very important","1996","vocational + Abi","Male","","","",""
"Very important","1996","vocational + Abi","Female","","","",""
"Very important","1996","higher vocational","Male","","","",""
"Very important","1996","higher vocational","Female","","","",""
"Very important","1996","higher education","Male","","","",""
"Very important","1996","higher education","Female","","","",""
"Important","1996","in school","Male","","","",""
"Important","1996","in school","Female","","","",""
"Important","1996","inadequately","Male","","","",""
"Important","1996","inadequately","Female","","","",""
"Important","1996","general elemantary","Male","","","",""
"Important","1996","general elemantary","Female","","","",""
"Important","1996","middle vocational","Male","","","",""
"Important","1996","middle vocational","Female","","","",""
"Important","1996","vocational + Abi","Male","","","",""
"Important","1996","vocational + Abi","Female","","","",""
"Important","1996","higher vocational","Male","","","",""
"Important","1996","higher vocational","Female","","","",""
"Important","1996","higher education","Male","","","",""
"Important","1996","higher education","Female","","","",""
"Less important","1996","in school","Male","","","",""
"Less important","1996","in school","Female","","","",""
"Less important","1996","inadequately","Male","","","",""
"Less important","1996","inadequately","Female","","","",""
"Less important","1996","general elemantary","Male","","","",""
"Less important","1996","general elemantary","Female","","","",""
"Less important","1996","middle vocational","Male","","","",""
"Less important","1996","middle vocational","Female","","","",""
"Less important","1996","vocational + Abi","Male","","","",""
"Less important","1996","vocational + Abi","Female","","","",""
"Less important","1996","higher vocational","Male","","","",""
"Less important","1996","higher vocational","Female","","","",""
"Less important","1996","higher education","Male","","","",""
"Less important","1996","higher education","Female","","","",""
"Quite unimportant","1996","in school","Male","","","",""
"Quite unimportant","1996","in school","Female","","","",""
"Quite unimportant","1996","inadequately","Male","","","",""
"Quite unimportant","1996","inadequately","Female","","","",""
"Quite unimportant","1996","general elemantary","Male","","","",""
"Quite unimportant","1996","general elemantary","Female","","","",""
"Quite unimportant","1996","middle vocational","Male","","","",""
"Quite unimportant","1996","middle vocational","Female","","","",""
"Quite unimportant","1996","vocational + Abi","Male","","","",""
"Quite unimportant","1996","vocational + Abi","Female","","","",""
"Quite unimportant","1996","higher vocational","Male","","","",""
"Quite unimportant","1996","higher vocational","Female","","","",""
"Quite unimportant","1996","higher education","Male","","","",""
"Quite unimportant","1996","higher education","Female","","","",""
"Very important","1997","in school","Male","","","",""
"Very important","1997","in school","Female","","","",""
"Very important","1997","inadequately","Male","","","",""
"Very important","1997","inadequately","Female","","","",""
"Very important","1997","general elemantary","Male","","","",""
"Very important","1997","general elemantary","Female","","","",""
"Very important","1997","middle vocational","Male","","","",""
"Very important","1997","middle vocational","Female","","","",""
"Very important","1997","vocational + Abi","Male","","","",""
"Very important","1997","vocational + Abi","Female","","","",""
"Very important","1997","higher vocational","Male","","","",""
"Very important","1997","higher vocational","Female","","","",""
"Very important","1997","higher education","Male","","","",""
"Very important","1997","higher education","Female","","","",""
"Important","1997","in school","Male","","","",""
"Important","1997","in school","Female","","","",""
"Important","1997","inadequately","Male","","","",""
"Important","1997","inadequately","Female","","","",""
"Important","1997","general elemantary","Male","","","",""
"Important","1997","general elemantary","Female","","","",""
"Important","1997","middle vocational","Male","","","",""
"Important","1997","middle vocational","Female","","","",""
"Important","1997","vocational + Abi","Male","","","",""
"Important","1997","vocational + Abi","Female","","","",""
"Important","1997","higher vocational","Male","","","",""
"Important","1997","higher vocational","Female","","","",""
"Important","1997","higher education","Male","","","",""
"Important","1997","higher education","Female","","","",""
"Less important","1997","in school","Male","","","",""
"Less important","1997","in school","Female","","","",""
"Less important","1997","inadequately","Male","","","",""
"Less important","1997","inadequately","Female","","","",""
"Less important","1997","general elemantary","Male","","","",""
"Less important","1997","general elemantary","Female","","","",""
"Less important","1997","middle vocational","Male","","","",""
"Less important","1997","middle vocational","Female","","","",""
"Less important","1997","vocational + Abi","Male","","","",""
"Less important","1997","vocational + Abi","Female","","","",""
"Less important","1997","higher vocational","Male","","","",""
"Less important","1997","higher vocational","Female","","","",""
"Less important","1997","higher education","Male","","","",""
"Less important","1997","higher education","Female","","","",""
"Quite unimportant","1997","in school","Male","","","",""
"Quite unimportant","1997","in school","Female","","","",""
"Quite unimportant","1997","inadequately","Male","","","",""
"Quite unimportant","1997","inadequately","Female","","","",""
"Quite unimportant","1997","general elemantary","Male","","","",""
"Quite unimportant","1997","general elemantary","Female","","","",""
"Quite unimportant","1997","middle vocational","Male","","","",""
"Quite unimportant","1997","middle vocational","Female","","","",""
"Quite unimportant","1997","vocational + Abi","Male","","","",""
"Quite unimportant","1997","vocational + Abi","Female","","","",""
"Quite unimportant","1997","higher vocational","Male","","","",""
"Quite unimportant","1997","higher vocational","Female","","","",""
"Quite unimportant","1997","higher education","Male","","","",""
"Quite unimportant","1997","higher education","Female","","","",""
"Very important","1998","in school","Male","","","",""
"Very important","1998","in school","Female","","","",""
"Very important","1998","inadequately","Male","","","",""
"Very important","1998","inadequately","Female","","","",""
"Very important","1998","general elemantary","Male","","","",""
"Very important","1998","general elemantary","Female","","","",""
"Very important","1998","middle vocational","Male","","","",""
"Very important","1998","middle vocational","Female","","","",""
"Very important","1998","vocational + Abi","Male","","","",""
"Very important","1998","vocational + Abi","Female","","","",""
"Very important","1998","higher vocational","Male","","","",""
"Very important","1998","higher vocational","Female","","","",""
"Very important","1998","higher education","Male","","","",""
"Very important","1998","higher education","Female","","","",""
"Important","1998","in school","Male","","","",""
"Important","1998","in school","Female","","","",""
"Important","1998","inadequately","Male","","","",""
"Important","1998","inadequately","Female","","","",""
"Important","1998","general elemantary","Male","","","",""
"Important","1998","general elemantary","Female","","","",""
"Important","1998","middle vocational","Male","","","",""
"Important","1998","middle vocational","Female","","","",""
"Important","1998","vocational + Abi","Male","","","",""
"Important","1998","vocational + Abi","Female","","","",""
"Important","1998","higher vocational","Male","","","",""
"Important","1998","higher vocational","Female","","","",""
"Important","1998","higher education","Male","","","",""
"Important","1998","higher education","Female","","","",""
"Less important","1998","in school","Male","","","",""
"Less important","1998","in school","Female","","","",""
"Less important","1998","inadequately","Male","","","",""
"Less important","1998","inadequately","Female","","","",""
"Less important","1998","general elemantary","Male","","","",""
"Less important","1998","general elemantary","Female","","","",""
"Less important","1998","middle vocational","Male","","","",""
"Less important","1998","middle vocational","Female","","","",""
"Less important","1998","vocational + Abi","Male","","","",""
"Less important","1998","vocational + Abi","Female","","","",""
"Less important","1998","higher vocational","Male","","","",""
"Less important","1998","higher vocational","Female","","","",""
"Less important","1998","higher education","Male","","","",""
"Less important","1998","higher education","Female","","","",""
"Quite unimportant","1998","in school","Male","","","",""
"Quite unimportant","1998","in school","Female","","","",""
"Quite unimportant","1998","inadequately","Male","","","",""
"Quite unimportant","1998","inadequately","Female","","","",""
"Quite unimportant","1998","general elemantary","Male","","","",""
"Quite unimportant","1998","general elemantary","Female","","","",""
"Quite unimportant","1998","middle vocational","Male","","","",""
"Quite unimportant","1998","middle vocational","Female","","","",""
"Quite unimportant","1998","vocational + Abi","Male","","","",""
"Quite unimportant","1998","vocational + Abi","Female","","","",""
"Quite unimportant","1998","higher vocational","Male","","","",""
"Quite unimportant","1998","higher vocational","Female","","","",""
"Quite unimportant","1998","higher education","Male","","","",""
"Quite unimportant","1998","higher education","Female","","","",""
"Very important","1999","in school","Male","","","",""
"Very important","1999","in school","Female","","","",""
"Very important","1999","inadequately","Male","","","",""
"Very important","1999","inadequately","Female","","","",""
"Very important","1999","general elemantary","Male","","","",""
"Very important","1999","general elemantary","Female","","","",""
"Very important","1999","middle vocational","Male","","","",""
"Very important","1999","middle vocational","Female","","","",""
"Very important","1999","vocational + Abi","Male","","","",""
"Very important","1999","vocational + Abi","Female","","","",""
"Very important","1999","higher vocational","Male","","","",""
"Very important","1999","higher vocational","Female","","","",""
"Very important","1999","higher education","Male","","","",""
"Very important","1999","higher education","Female","","","",""
"Important","1999","in school","Male","","","",""
