"plh0110","year","age_gr","migback","n","percent","lower_confidence","upper_confidence","value"
"Less important","1991","66 and older","indirect migration background","","","","","3"
"Less important","1991","16-34 y.","indirect migration background","","","","","3"
"Less important","1991","35-65 y.","indirect migration background","","","","","3"
"Less important","1991","66 and older","no migration background","","","","","3"
"Quite unimportant","1991","16-34 y.","no migration background","","","","","4"
"Quite unimportant","1991","16-34 y.","indirect migration background","","","","","4"
"Quite unimportant","1991","16-34 y.","direct migration background","","","","","4"
"Quite unimportant","1991","35-65 y.","no migration background","","","","","4"
"Quite unimportant","1991","35-65 y.","direct migration background","","","","","4"
"Quite unimportant","1991","66 and older","direct migration background","","","","","4"
"Quite unimportant","1991","66 and older","indirect migration background","","","","","4"
"Quite unimportant","1991","35-65 y.","indirect migration background","","","","","4"
"Quite unimportant","1991","66 and older","no migration background","","","","","4"
"Very important","1991","16-34 y.","no migration background","","","","","1"
"Very important","1991","16-34 y.","direct migration background","","","","","1"
"Very important","1991","16-34 y.","indirect migration background","","","","","1"
"Very important","1991","35-65 y.","no migration background","","","","","1"
"Very important","1991","35-65 y.","direct migration background","","","","","1"
"Very important","1991","35-65 y.","indirect migration background","","","","","1"
"Very important","1991","66 and older","no migration background","","","","","1"
"Very important","1991","66 and older","direct migration background","","","","","1"
"Very important","1991","66 and older","indirect migration background","","","","","1"
"Important","1992","16-34 y.","no migration background","1171","0.322582486512657","0.307596786128706","0.337568186896609","2"
"Important","1992","66 and older","direct migration background","37","0.375949647785109","0.281486576527731","0.470412719042487","2"
"Important","1992","16-34 y.","direct migration background","46","0.336431805708085","0.254257217848806","0.418606393567364","2"
"Important","1992","16-34 y.","indirect migration background","21","","","","2"
"Important","1992","35-65 y.","no migration background","1773","0.363342954526279","0.350286797191031","0.376399111861527","2"
"Important","1992","35-65 y.","direct migration background","109","0.333090791660226","0.283212025562555","0.382969557757898","2"
"Important","1992","35-65 y.","indirect migration background","5","","","","2"
"Important","1992","66 and older","no migration background","561","0.443654585315319","0.416480162847727","0.470829007782912","2"
"Important","1992","66 and older","indirect migration background","","","","","2"
"Less important","1992","16-34 y.","no migration background","725","0.219932118610643","0.206653925830222","0.233210311391065","3"
"Less important","1992","16-34 y.","direct migration background","15","","","","3"
"Less important","1992","16-34 y.","indirect migration background","20","","","","3"
"Less important","1992","35-65 y.","no migration background","452","0.10861384218733","0.100167284355577","0.117060400019083","3"
"Less important","1992","35-65 y.","direct migration background","38","0.128577395694624","0.093153383062885","0.164001408326363","3"
"Less important","1992","66 and older","direct migration background","7","","","","3"
"Less important","1992","66 and older","indirect migration background","1","","","","3"
"Less important","1992","35-65 y.","indirect migration background","1","","","","3"
"Less important","1992","66 and older","no migration background","96","0.0722306355711283","0.0580711879534505","0.0863900831888061","3"
"Quite unimportant","1992","16-34 y.","no migration background","231","0.0720389486682475","0.0637504284785413","0.0803274688579538","4"
"Quite unimportant","1992","16-34 y.","direct migration background","8","","","","4"
"Quite unimportant","1992","16-34 y.","indirect migration background","6","","","","4"
"Quite unimportant","1992","35-65 y.","no migration background","258","0.0625651710736945","0.0559909986660135","0.0691393434813755","4"
"Quite unimportant","1992","35-65 y.","direct migration background","15","","","","4"
"Quite unimportant","1992","35-65 y.","indirect migration background","1","","","","4"
"Quite unimportant","1992","66 and older","direct migration background","16","","","","4"
"Quite unimportant","1992","66 and older","indirect migration background","","","","","4"
"Quite unimportant","1992","66 and older","no migration background","185","0.16222067016155","0.142056354138111","0.182384986184988","4"
"Very important","1992","16-34 y.","no migration background","1611","0.385446446208451","0.369844084832768","0.401048807584135","1"
"Very important","1992","16-34 y.","direct migration background","58","0.453980910780923","0.367390671541402","0.540571150020445","1"
"Very important","1992","16-34 y.","indirect migration background","10","","","","1"
"Very important","1992","35-65 y.","no migration background","2730","0.465478032212697","0.451937472937866","0.479018591487527","1"
"Very important","1992","35-65 y.","direct migration background","181","0.502530845738258","0.449617469695428","0.555444221781089","1"
"Very important","1992","35-65 y.","indirect migration background","13","","","","1"
"Very important","1992","66 and older","no migration background","442","0.321894108952003","0.296339405113657","0.347448812790349","1"
"Very important","1992","66 and older","direct migration background","41","0.396273558725899","0.300883075207748","0.49166404224405","1"
"Very important","1992","66 and older","indirect migration background","2","","","","1"
"Important","1993","66 and older","direct migration background","","","","","2"
"Important","1993","66 and older","indirect migration background","","","","","2"
"Important","1993","16-34 y.","no migration background","","","","","2"
"Important","1993","16-34 y.","direct migration background","","","","","2"
"Important","1993","16-34 y.","indirect migration background","","","","","2"
"Important","1993","35-65 y.","no migration background","","","","","2"
"Important","1993","35-65 y.","direct migration background","","","","","2"
"Important","1993","35-65 y.","indirect migration background","","","","","2"
"Important","1993","66 and older","no migration background","","","","","2"
"Less important","1993","16-34 y.","direct migration background","","","","","3"
"Less important","1993","35-65 y.","direct migration background","","","","","3"
"Less important","1993","16-34 y.","no migration background","","","","","3"
"Less important","1993","35-65 y.","no migration background","","","","","3"
"Less important","1993","66 and older","direct migration background","","","","","3"
"Less important","1993","66 and older","indirect migration background","","","","","3"
"Less important","1993","16-34 y.","indirect migration background","","","","","3"
"Less important","1993","35-65 y.","indirect migration background","","","","","3"
"Less important","1993","66 and older","no migration background","","","","","3"
"Quite unimportant","1993","16-34 y.","direct migration background","","","","","4"
"Quite unimportant","1993","16-34 y.","indirect migration background","","","","","4"
"Quite unimportant","1993","35-65 y.","direct migration background","","","","","4"
"Quite unimportant","1993","35-65 y.","no migration background","","","","","4"
"Quite unimportant","1993","66 and older","direct migration background","","","","","4"
"Quite unimportant","1993","16-34 y.","no migration background","","","","","4"
"Quite unimportant","1993","66 and older","indirect migration background","","","","","4"
"Quite unimportant","1993","35-65 y.","indirect migration background","","","","","4"
"Quite unimportant","1993","66 and older","no migration background","","","","","4"
"Very important","1993","16-34 y.","no migration background","","","","","1"
"Very important","1993","16-34 y.","direct migration background","","","","","1"
"Very important","1993","16-34 y.","indirect migration background","","","","","1"
"Very important","1993","35-65 y.","no migration background","","","","","1"
"Very important","1993","35-65 y.","direct migration background","","","","","1"
"Very important","1993","35-65 y.","indirect migration background","","","","","1"
"Very important","1993","66 and older","no migration background","","","","","1"
"Very important","1993","66 and older","direct migration background","","","","","1"
"Very important","1993","66 and older","indirect migration background","","","","","1"
"Important","1994","16-34 y.","no migration background","","","","","2"
"Important","1994","35-65 y.","no migration background","","","","","2"
"Important","1994","66 and older","direct migration background","","","","","2"
"Important","1994","66 and older","indirect migration background","","","","","2"
"Important","1994","16-34 y.","direct migration background","","","","","2"
"Important","1994","16-34 y.","indirect migration background","","","","","2"
"Important","1994","35-65 y.","direct migration background","","","","","2"
"Important","1994","35-65 y.","indirect migration background","","","","","2"
"Important","1994","66 and older","no migration background","","","","","2"
"Less important","1994","16-34 y.","direct migration background","","","","","3"
"Less important","1994","16-34 y.","no migration background","","","","","3"
"Less important","1994","35-65 y.","no migration background","","","","","3"
"Less important","1994","35-65 y.","direct migration background","","","","","3"
"Less important","1994","66 and older","direct migration background","","","","","3"
"Less important","1994","66 and older","indirect migration background","","","","","3"
"Less important","1994","16-34 y.","indirect migration background","","","","","3"
"Less important","1994","35-65 y.","indirect migration background","","","","","3"
"Less important","1994","66 and older","no migration background","","","","","3"
"Quite unimportant","1994","16-34 y.","indirect migration background","","","","","4"
"Quite unimportant","1994","16-34 y.","no migration background","","","","","4"
"Quite unimportant","1994","16-34 y.","direct migration background","","","","","4"
"Quite unimportant","1994","35-65 y.","no migration background","","","","","4"
"Quite unimportant","1994","35-65 y.","direct migration background","","","","","4"
"Quite unimportant","1994","66 and older","direct migration background","","","","","4"
"Quite unimportant","1994","66 and older","indirect migration background","","","","","4"
"Quite unimportant","1994","35-65 y.","indirect migration background","","","","","4"
"Quite unimportant","1994","66 and older","no migration background","","","","","4"
"Very important","1994","16-34 y.","no migration background","","","","","1"
"Very important","1994","16-34 y.","direct migration background","","","","","1"
"Very important","1994","16-34 y.","indirect migration background","","","","","1"
"Very important","1994","35-65 y.","no migration background","","","","","1"
"Very important","1994","35-65 y.","direct migration background","","","","","1"
"Very important","1994","35-65 y.","indirect migration background","","","","","1"
"Very important","1994","66 and older","no migration background","","","","","1"
"Very important","1994","66 and older","direct migration background","","","","","1"
"Very important","1994","66 and older","indirect migration background","","","","","1"
"Important","1995","16-34 y.","no migration background","1105","0.326109523386483","0.310545456082984","0.341673590689981","2"
"Important","1995","35-65 y.","no migration background","1785","0.36207962218097","0.348893394011432","0.375265850350508","2"
"Important","1995","66 and older","direct migration background","63","0.366622630313164","0.29100436726887","0.442240893357458","2"
"Important","1995","66 and older","indirect migration background","","","","","2"
"Important","1995","16-34 y.","direct migration background","128","0.368534135610537","0.319379890743177","0.417688380477898","2"
"Important","1995","16-34 y.","indirect migration background","42","0.346209385955546","0.258875170157096","0.433543601753996","2"
"Important","1995","35-65 y.","direct migration background","169","0.260349354197597","0.22555417650849","0.295144531886704","2"
"Important","1995","35-65 y.","indirect migration background","5","","","","2"
"Important","1995","66 and older","no migration background","521","0.401269676063817","0.374333351691757","0.428206000435877","2"
"Less important","1995","16-34 y.","no migration background","762","0.238561630764242","0.224411372192916","0.252711889335569","3"
"Less important","1995","16-34 y.","direct migration background","50","0.15375882972264","0.117004006647067","0.190513652798214","3"
"Less important","1995","35-65 y.","no migration background","399","0.0997560497147013","0.0915339065567999","0.107978192872603","3"
"Less important","1995","35-65 y.","direct migration background","48","0.112302589179528","0.0872671711706434","0.137338007188412","3"
"Less important","1995","66 and older","direct migration background","8","","","","3"
"Less important","1995","66 and older","indirect migration background","1","","","","3"
"Less important","1995","16-34 y.","indirect migration background","33","0.312791182323233","0.227683791203729","0.397898573442738","3"
"Less important","1995","35-65 y.","indirect migration background","","","","","3"
"Less important","1995","66 and older","no migration background","86","0.0763137678631585","0.0617233335787788","0.0909042021475381","3"
"Quite unimportant","1995","16-34 y.","no migration background","224","0.0733472510747973","0.0646916520369924","0.0820028501126023","4"
"Quite unimportant","1995","16-34 y.","direct migration background","13","","","","4"
"Quite unimportant","1995","16-34 y.","indirect migration background","12","","","","4"
"Quite unimportant","1995","35-65 y.","no migration background","241","0.0626005698419438","0.0559541649775155","0.069246974706372","4"
"Quite unimportant","1995","35-65 y.","direct migration background","28","","","","4"
"Quite unimportant","1995","35-65 y.","indirect migration background","","","","","4"
"Quite unimportant","1995","66 and older","direct migration background","12","","","","4"
"Quite unimportant","1995","66 and older","indirect migration background","3","","","","4"
"Quite unimportant","1995","66 and older","no migration background","136","0.118967929849161","0.101176315908","0.136759543790321","4"
"Very important","1995","16-34 y.","no migration background","1394","0.361981594774478","0.346026236966538","0.377936952582417","1"
"Very important","1995","16-34 y.","direct migration background","179","0.436401888232781","0.385868862356938","0.486934914108624","1"
"Very important","1995","16-34 y.","indirect migration background","27","","","","1"
"Very important","1995","35-65 y.","no migration background","2678","0.475563758262385","0.461861693043502","0.489265823481268","1"
"Very important","1995","35-65 y.","direct migration background","366","0.572394511582485","0.533166449697878","0.611622573467091","1"
"Very important","1995","35-65 y.","indirect migration background","16","","","","1"
"Very important","1995","66 and older","no migration background","529","0.403448626223864","0.376488459043115","0.430408793404613","1"
"Very important","1995","66 and older","direct migration background","73","0.490207158621934","0.411760855320349","0.568653461923519","1"
"Very important","1995","66 and older","indirect migration background","","","","","1"
"Important","1996","16-34 y.","no migration background","","","","","2"
"Important","1996","16-34 y.","direct migration background","","","","","2"
"Important","1996","16-34 y.","indirect migration background","","","","","2"
"Important","1996","35-65 y.","no migration background","","","","","2"
"Important","1996","66 and older","direct migration background","","","","","2"
"Important","1996","66 and older","indirect migration background","","","","","2"
"Important","1996","35-65 y.","direct migration background","","","","","2"
"Important","1996","35-65 y.","indirect migration background","","","","","2"
"Important","1996","66 and older","no migration background","","","","","2"
"Less important","1996","16-34 y.","no migration background","","","","","3"
"Less important","1996","16-34 y.","direct migration background","","","","","3"
"Less important","1996","16-34 y.","indirect migration background","","","","","3"
"Less important","1996","35-65 y.","no migration background","","","","","3"
"Less important","1996","35-65 y.","direct migration background","","","","","3"
"Less important","1996","66 and older","direct migration background","","","","","3"
"Less important","1996","66 and older","indirect migration background","","","","","3"
"Less important","1996","35-65 y.","indirect migration background","","","","","3"
"Less important","1996","66 and older","no migration background","","","","","3"
"Quite unimportant","1996","16-34 y.","no migration background","","","","","4"
"Quite unimportant","1996","35-65 y.","no migration background","","","","","4"
"Quite unimportant","1996","35-65 y.","direct migration background","","","","","4"
"Quite unimportant","1996","66 and older","direct migration background","","","","","4"
"Quite unimportant","1996","66 and older","indirect migration background","","","","","4"
"Quite unimportant","1996","16-34 y.","direct migration background","","","","","4"
"Quite unimportant","1996","16-34 y.","indirect migration background","","","","","4"
"Quite unimportant","1996","35-65 y.","indirect migration background","","","","","4"
"Quite unimportant","1996","66 and older","no migration background","","","","","4"
"Very important","1996","16-34 y.","no migration background","","","","","1"
"Very important","1996","16-34 y.","direct migration background","","","","","1"
"Very important","1996","16-34 y.","indirect migration background","","","","","1"
"Very important","1996","35-65 y.","no migration background","","","","","1"
"Very important","1996","35-65 y.","direct migration background","","","","","1"
"Very important","1996","35-65 y.","indirect migration background","","","","","1"
"Very important","1996","66 and older","no migration background","","","","","1"
"Very important","1996","66 and older","direct migration background","","","","","1"
"Very important","1996","66 and older","indirect migration background","","","","","1"
"Important","1997","16-34 y.","no migration background","","","","","2"
"Important","1997","35-65 y.","no migration background","","","","","2"
"Important","1997","66 and older","direct migration background","","","","","2"
"Important","1997","66 and older","indirect migration background","","","","","2"
"Important","1997","16-34 y.","direct migration background","","","","","2"
"Important","1997","16-34 y.","indirect migration background","","","","","2"
"Important","1997","35-65 y.","direct migration background","","","","","2"
"Important","1997","35-65 y.","indirect migration background","","","","","2"
"Important","1997","66 and older","no migration background","","","","","2"
"Less important","1997","16-34 y.","no migration background","","","","","3"
"Less important","1997","16-34 y.","direct migration background","","","","","3"
"Less important","1997","35-65 y.","no migration background","","","","","3"
"Less important","1997","66 and older","direct migration background","","","","","3"
"Less important","1997","16-34 y.","indirect migration background","","","","","3"
"Less important","1997","35-65 y.","direct migration background","","","","","3"
"Less important","1997","35-65 y.","indirect migration background","","","","","3"
"Less important","1997","66 and older","no migration background","","","","","3"
"Less important","1997","66 and older","indirect migration background","","","","","3"
"Quite unimportant","1997","16-34 y.","no migration background","","","","","4"
"Quite unimportant","1997","35-65 y.","no migration background","","","","","4"
"Quite unimportant","1997","35-65 y.","direct migration background","","","","","4"
"Quite unimportant","1997","66 and older","direct migration background","","","","","4"
"Quite unimportant","1997","66 and older","indirect migration background","","","","","4"
"Quite unimportant","1997","16-34 y.","direct migration background","","","","","4"
"Quite unimportant","1997","16-34 y.","indirect migration background","","","","","4"
"Quite unimportant","1997","35-65 y.","indirect migration background","","","","","4"
"Quite unimportant","1997","66 and older","no migration background","","","","","4"
"Very important","1997","16-34 y.","no migration background","","","","","1"
"Very important","1997","16-34 y.","direct migration background","","","","","1"
"Very important","1997","16-34 y.","indirect migration background","","","","","1"
"Very important","1997","35-65 y.","no migration background","","","","","1"
"Very important","1997","35-65 y.","direct migration background","","","","","1"
"Very important","1997","35-65 y.","indirect migration background","","","","","1"
"Very important","1997","66 and older","no migration background","","","","","1"
"Very important","1997","66 and older","direct migration background","","","","","1"
"Very important","1997","66 and older","indirect migration background","","","","","1"
"Important","1998","16-34 y.","no migration background","","","","","2"
"Important","1998","35-65 y.","no migration background","","","","","2"
"Important","1998","66 and older","direct migration background","","","","","2"
"Important","1998","66 and older","indirect migration background","","","","","2"
"Important","1998","16-34 y.","direct migration background","","","","","2"
"Important","1998","16-34 y.","indirect migration background","","","","","2"
"Important","1998","35-65 y.","direct migration background","","","","","2"
"Important","1998","35-65 y.","indirect migration background","","","","","2"
"Important","1998","66 and older","no migration background","","","","","2"
"Less important","1998","16-34 y.","no migration background","","","","","3"
"Less important","1998","16-34 y.","direct migration background","","","","","3"
"Less important","1998","35-65 y.","no migration background","","","","","3"
"Less important","1998","66 and older","direct migration background","","","","","3"
"Less important","1998","16-34 y.","indirect migration background","","","","","3"
"Less important","1998","35-65 y.","direct migration background","","","","","3"
"Less important","1998","35-65 y.","indirect migration background","","","","","3"
"Less important","1998","66 and older","no migration background","","","","","3"
"Less important","1998","66 and older","indirect migration background","","","","","3"
"Quite unimportant","1998","16-34 y.","no migration background","","","","","4"
"Quite unimportant","1998","16-34 y.","direct migration background","","","","","4"
"Quite unimportant","1998","35-65 y.","no migration background","","","","","4"
"Quite unimportant","1998","35-65 y.","direct migration background","","","","","4"
"Quite unimportant","1998","66 and older","direct migration background","","","","","4"
"Quite unimportant","1998","66 and older","indirect migration background","","","","","4"
"Quite unimportant","1998","16-34 y.","indirect migration background","","","","","4"
"Quite unimportant","1998","35-65 y.","indirect migration background","","","","","4"
"Quite unimportant","1998","66 and older","no migration background","","","","","4"
"Very important","1998","16-34 y.","no migration background","","","","","1"
"Very important","1998","16-34 y.","direct migration background","","","","","1"
"Very important","1998","16-34 y.","indirect migration background","","","","","1"
"Very important","1998","35-65 y.","no migration background","","","","","1"
"Very important","1998","35-65 y.","direct migration background","","","","","1"
"Very important","1998","35-65 y.","indirect migration background","","","","","1"
"Very important","1998","66 and older","no migration background","","","","","1"
"Very important","1998","66 and older","direct migration background","","","","","1"
"Very important","1998","66 and older","indirect migration background","","","","","1"
"Important","1999","16-34 y.","no migration background","","","","","2"
"Important","1999","16-34 y.","direct migration background","","","","","2"
"Important","1999","16-34 y.","indirect migration background","","","","","2"
"Important","1999","35-65 y.","no migration background","","","","","2"
"Important","1999","66 and older","direct migration background","","","","","2"
"Important","1999","66 and older","indirect migration background","","","","","2"
"Important","1999","35-65 y.","direct migration background","","","","","2"
"Important","1999","35-65 y.","indirect migration background","","","","","2"
"Important","1999","66 and older","no migration background","","","","","2"
"Less important","1999","16-34 y.","no migration background","","","","","3"
"Less important","1999","16-34 y.","direct migration background","","","","","3"
"Less important","1999","16-34 y.","indirect migration background","","","","","3"
"Less important","1999","35-65 y.","no migration background","","","","","3"
"Less important","1999","35-65 y.","direct migration background","","","","","3"
"Less important","1999","66 and older","direct migration background","","","","","3"
"Less important","1999","35-65 y.","indirect migration background","","","","","3"
"Less important","1999","66 and older","indirect migration background","","","","","3"
"Less important","1999","66 and older","no migration background","","","","","3"
"Quite unimportant","1999","16-34 y.","no migration background","","","","","4"
"Quite unimportant","1999","16-34 y.","direct migration background","","","","","4"
"Quite unimportant","1999","16-34 y.","indirect migration background","","","","","4"
"Quite unimportant","1999","35-65 y.","no migration background","","","","","4"
"Quite unimportant","1999","35-65 y.","direct migration background","","","","","4"
"Quite unimportant","1999","35-65 y.","indirect migration background","","","","","4"
"Quite unimportant","1999","66 and older","direct migration background","","","","","4"
"Quite unimportant","1999","66 and older","indirect migration background","","","","","4"
"Quite unimportant","1999","66 and older","no migration background","","","","","4"
"Very important","1999","16-34 y.","no migration background","","","","","1"
"Very important","1999","16-34 y.","direct migration background","","","","","1"
"Very important","1999","16-34 y.","indirect migration background","","","","","1"
"Very important","1999","35-65 y.","no migration background","","","","","1"
"Very important","1999","35-65 y.","direct migration background","","","","","1"
"Very important","1999","35-65 y.","indirect migration background","","","","","1"
"Very important","1999","66 and older","no migration background","","","","","1"
"Very important","1999","66 and older","direct migration background","","","","","1"
"Very important","1999","66 and older","indirect migration background","","","","","1"
"Important","2000","16-34 y.","no migration background","","","","","2"
"Important","2000","16-34 y.","direct migration background","","","","","2"
"Important","2000","35-65 y.","no migration background","","","","","2"
"Important","2000","16-34 y.","indirect migration background","","","","","2"
"Important","2000","35-65 y.","direct migration background","","","","","2"
"Important","2000","35-65 y.","indirect migration background","","","","","2"
"Important","2000","66 and older","no migration background","","","","","2"
"Important","2000","66 and older","direct migration background","","","","","2"
"Important","2000","66 and older","indirect migration background","","","","","2"
"Less important","2000","16-34 y.","no migration background","","","","","3"
"Less important","2000","16-34 y.","direct migration background","","","","","3"
"Less important","2000","35-65 y.","no migration background","","","","","3"
"Less important","2000","16-34 y.","indirect migration background","","","","","3"
"Less important","2000","35-65 y.","direct migration background","","","","","3"
"Less important","2000","35-65 y.","indirect migration background","","","","","3"
"Less important","2000","66 and older","no migration background","","","","","3"
"Less important","2000","66 and older","direct migration background","","","","","3"
"Less important","2000","66 and older","indirect migration background","","","","","3"
"Quite unimportant","2000","16-34 y.","no migration background","","","","","4"
"Quite unimportant","2000","35-65 y.","no migration background","","","","","4"
"Quite unimportant","2000","16-34 y.","indirect migration background","","","","","4"
"Quite unimportant","2000","16-34 y.","direct migration background","","","","","4"
"Quite unimportant","2000","35-65 y.","direct migration background","","","","","4"
"Quite unimportant","2000","35-65 y.","indirect migration background","","","","","4"
"Quite unimportant","2000","66 and older","no migration background","","","","","4"
"Quite unimportant","2000","66 and older","direct migration background","","","","","4"
"Quite unimportant","2000","66 and older","indirect migration background","","","","","4"
"Very important","2000","16-34 y.","no migration background","","","","","1"
"Very important","2000","16-34 y.","direct migration background","","","","","1"
"Very important","2000","16-34 y.","indirect migration background","","","","","1"
"Very important","2000","35-65 y.","no migration background","","","","","1"
"Very important","2000","35-65 y.","direct migration background","","","","","1"
"Very important","2000","35-65 y.","indirect migration background","","","","","1"
"Very important","2000","66 and older","no migration background","","","","","1"
"Very important","2000","66 and older","direct migration background","","","","","1"
"Very important","2000","66 and older","indirect migration background","","","","","1"
"Important","2001","16-34 y.","no migration background","","","","","2"
"Important","2001","16-34 y.","direct migration background","","","","","2"
"Important","2001","16-34 y.","indirect migration background","","","","","2"
"Important","2001","35-65 y.","no migration background","","","","","2"
"Important","2001","35-65 y.","direct migration background","","","","","2"
"Important","2001","35-65 y.","indirect migration background","","","","","2"
"Important","2001","66 and older","no migration background","","","","","2"
"Important","2001","66 and older","direct migration background","","","","","2"
"Important","2001","66 and older","indirect migration background","","","","","2"
"Less important","2001","16-34 y.","no migration background","","","","","3"
"Less important","2001","16-34 y.","direct migration background","","","","","3"
"Less important","2001","16-34 y.","indirect migration background","","","","","3"
"Less important","2001","35-65 y.","no migration background","","","","","3"
"Less important","2001","35-65 y.","direct migration background","","","","","3"
"Less important","2001","35-65 y.","indirect migration background","","","","","3"
"Less important","2001","66 and older","no migration background","","","","","3"
"Less important","2001","66 and older","direct migration background","","","","","3"
"Less important","2001","66 and older","indirect migration background","","","","","3"
"Quite unimportant","2001","16-34 y.","no migration background","","","","","4"
"Quite unimportant","2001","16-34 y.","direct migration background","","","","","4"
"Quite unimportant","2001","16-34 y.","indirect migration background","","","","","4"
"Quite unimportant","2001","35-65 y.","no migration background","","","","","4"
"Quite unimportant","2001","35-65 y.","direct migration background","","","","","4"
"Quite unimportant","2001","35-65 y.","indirect migration background","","","","","4"
"Quite unimportant","2001","66 and older","no migration background","","","","","4"
"Quite unimportant","2001","66 and older","direct migration background","","","","","4"
"Quite unimportant","2001","66 and older","indirect migration background","","","","","4"
"Very important","2001","16-34 y.","no migration background","","","","","1"
"Very important","2001","16-34 y.","direct migration background","","","","","1"
"Very important","2001","16-34 y.","indirect migration background","","","","","1"
"Very important","2001","35-65 y.","no migration background","","","","","1"
"Very important","2001","35-65 y.","direct migration background","","","","","1"
"Very important","2001","35-65 y.","indirect migration background","","","","","1"
"Very important","2001","66 and older","no migration background","","","","","1"
"Very important","2001","66 and older","direct migration background","","","","","1"
"Very important","2001","66 and older","indirect migration background","","","","","1"
"Important","2002","16-34 y.","no migration background","","","","","2"
"Important","2002","16-34 y.","direct migration background","","","","","2"
"Important","2002","16-34 y.","indirect migration background","","","","","2"
"Important","2002","35-65 y.","no migration background","","","","","2"
"Important","2002","35-65 y.","direct migration background","","","","","2"
"Important","2002","66 and older","direct migration background","","","","","2"
"Important","2002","66 and older","indirect migration background","","","","","2"
"Important","2002","35-65 y.","indirect migration background","","","","","2"
"Important","2002","66 and older","no migration background","","","","","2"
"Less important","2002","16-34 y.","no migration background","","","","","3"
"Less important","2002","16-34 y.","direct migration background","","","","","3"
"Less important","2002","16-34 y.","indirect migration background","","","","","3"
"Less important","2002","35-65 y.","no migration background","","","","","3"
"Less important","2002","35-65 y.","direct migration background","","","","","3"
"Less important","2002","35-65 y.","indirect migration background","","","","","3"
"Less important","2002","66 and older","direct migration background","","","","","3"
"Less important","2002","66 and older","no migration background","","","","","3"
