"plh0110","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Very important","1990","Couple + C. LE and GT 16","(1a) inadequately completed","1","","",""
"Very important","1990","Couple + C. LE and GT 16","(1b) general elementary school","35","0.403552444135466","0.302193294361097","0.504911593909835"
"Very important","1990","Couple + C. LE and GT 16","(1c) basic vocational qualification","71","0.458861304399357","0.37990307725626","0.537819531542454"
"Very important","1990","Couple + C. LE and GT 16","(2b) intermediate general qualification","8","","",""
"Very important","1990","Couple + C. LE and GT 16","(2a) intermediate vocational","27","","",""
"Very important","1990","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","2","","",""
"Very important","1990","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","3","","",""
"Very important","1990","Couple + C. LE and GT 16","(3a) lower tertiary education","9","","",""
"Very important","1990","Couple + C. LE and GT 16","(3b) higher tertiary education","11","","",""
"Important","1990","1-pers.-HH","(0) in school","","","",""
"Important","1990","1-pers.-HH","(1a) inadequately completed","1","","",""
"Important","1990","1-pers.-HH","(1b) general elementary school","92","0.412485421126842","0.347137245150934","0.47783359710275"
"Important","1990","1-pers.-HH","(1c) basic vocational qualification","123","0.424523951891726","0.367240418308168","0.481807485475284"
"Important","1990","1-pers.-HH","(2b) intermediate general qualification","19","","",""
"Important","1990","1-pers.-HH","(2a) intermediate vocational","50","0.34772453607125","0.270997146525893","0.424451925616607"
"Important","1990","1-pers.-HH","(2c_gen) general maturity certificate","10","","",""
"Important","1990","1-pers.-HH","(2c_voc) vocational maturity certificate","17","","",""
"Important","1990","1-pers.-HH","(3a) lower tertiary education","15","","",""
"Important","1990","1-pers.-HH","(3b) higher tertiary education","26","","",""
"Important","1990","(Married) couple without C. ","(0) in school","","","",""
"Important","1990","(Married) couple without C. ","(1a) inadequately completed","4","","",""
"Important","1990","(Married) couple without C. ","(1b) general elementary school","177","0.442467085243857","0.39317337271226","0.491760797775454"
"Important","1990","(Married) couple without C. ","(1c) basic vocational qualification","341","0.409709280517005","0.376511795611625","0.442906765422384"
"Important","1990","(Married) couple without C. ","(2b) intermediate general qualification","19","","",""
"Important","1990","(Married) couple without C. ","(2a) intermediate vocational","150","0.425766127145987","0.374402811709866","0.477129442582108"
"Important","1990","(Married) couple without C. ","(2c_gen) general maturity certificate","19","","",""
"Important","1990","(Married) couple without C. ","(2c_voc) vocational maturity certificate","45","0.427886907614095","0.331868732547806","0.523905082680384"
"Important","1990","(Married) couple without C. ","(3a) lower tertiary education","27","","",""
"Important","1990","(Married) couple without C. ","(3b) higher tertiary education","40","0.344256202754587","0.256653631815642","0.431858773693532"
"Important","1990","Single parent ","(0) in school","4","","",""
"Important","1990","Single parent ","(1a) inadequately completed","2","","",""
"Important","1990","Single parent ","(1b) general elementary school","38","0.464431600769085","0.359025143105837","0.569838058432333"
"Important","1990","Single parent ","(1c) basic vocational qualification","67","0.513339831517327","0.427748885585911","0.598930777448742"
"Important","1990","Single parent ","(2b) intermediate general qualification","8","","",""
"Important","1990","Single parent ","(2a) intermediate vocational","16","","",""
"Important","1990","Single parent ","(2c_gen) general maturity certificate","17","","",""
"Important","1990","Single parent ","(2c_voc) vocational maturity certificate","7","","",""
"Important","1990","Single parent ","(3a) lower tertiary education","1","","",""
"Important","1990","Single parent ","(3b) higher tertiary education","8","","",""
"Important","1990","Couple + C. LE 16 ","(0) in school","1","","",""
"Important","1990","Couple + C. LE 16 ","(1a) inadequately completed","8","","",""
"Important","1990","Couple + C. LE 16 ","(1b) general elementary school","45","0.292147783315455","0.219615355695524","0.364680210935386"
"Important","1990","Couple + C. LE 16 ","(1c) basic vocational qualification","218","0.352083750107532","0.314905761595214","0.38926173861985"
"Important","1990","Couple + C. LE 16 ","(2b) intermediate general qualification","10","","",""
"Important","1990","Couple + C. LE 16 ","(2a) intermediate vocational","110","0.326305259289986","0.277044388530328","0.375566130049643"
"Important","1990","Couple + C. LE 16 ","(2c_gen) general maturity certificate","","","",""
"Important","1990","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","22","","",""
"Important","1990","Couple + C. LE 16 ","(3a) lower tertiary education","19","","",""
"Important","1990","Couple + C. LE 16 ","(3b) higher tertiary education","32","0.25486864799148","0.178165732027711","0.331571563955249"
"Important","1990","Couple + C. GT 16 ","(0) in school","12","","",""
"Important","1990","Couple + C. GT 16 ","(1a) inadequately completed","5","","",""
"Important","1990","Couple + C. GT 16 ","(1b) general elementary school","138","0.49598173144777","0.43833759349274","0.553625869402801"
"Important","1990","Couple + C. GT 16 ","(1c) basic vocational qualification","239","0.440897647778899","0.399591361554469","0.482203934003328"
"Important","1990","Couple + C. GT 16 ","(2b) intermediate general qualification","43","0.434070669962566","0.336438753186446","0.531702586738686"
"Important","1990","Couple + C. GT 16 ","(2a) intermediate vocational","102","0.463929436963401","0.397269360744144","0.530589513182658"
"Important","1990","Couple + C. GT 16 ","(2c_gen) general maturity certificate","35","0.308845431281706","0.221710078171365","0.395980784392047"
"Important","1990","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","21","","",""
"Important","1990","Couple + C. GT 16 ","(3a) lower tertiary education","22","","",""
"Important","1990","Couple + C. GT 16 ","(3b) higher tertiary education","23","","",""
"Important","1990","Couple + C. LE and GT 16","(0) in school","17","","",""
"Important","1990","Couple + C. LE and GT 16","(1a) inadequately completed","1","","",""
"Important","1990","Couple + C. LE and GT 16","(1b) general elementary school","35","0.394805137867112","0.293818049622572","0.495792226111652"
"Important","1990","Couple + C. LE and GT 16","(1c) basic vocational qualification","71","0.474374638214304","0.395251908362179","0.55349736806643"
"Important","1990","Couple + C. LE and GT 16","(2b) intermediate general qualification","10","","",""
"Important","1990","Couple + C. LE and GT 16","(2a) intermediate vocational","27","","",""
"Important","1990","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","8","","",""
"Important","1990","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","2","","",""
"Important","1990","Couple + C. LE and GT 16","(3a) lower tertiary education","2","","",""
"Important","1990","Couple + C. LE and GT 16","(3b) higher tertiary education","8","","",""
"Less important","1990","1-pers.-HH","(0) in school","1","","",""
"Less important","1990","1-pers.-HH","(1a) inadequately completed","1","","",""
"Less important","1990","1-pers.-HH","(1b) general elementary school","24","","",""
"Less important","1990","1-pers.-HH","(1c) basic vocational qualification","60","0.190835514957441","0.145293411923372","0.236377617991511"
"Less important","1990","1-pers.-HH","(2b) intermediate general qualification","9","","",""
"Less important","1990","1-pers.-HH","(2a) intermediate vocational","43","0.267986095433725","0.19662967936707","0.33934251150038"
"Less important","1990","1-pers.-HH","(2c_gen) general maturity certificate","5","","",""
"Less important","1990","1-pers.-HH","(2c_voc) vocational maturity certificate","24","","",""
"Less important","1990","1-pers.-HH","(3a) lower tertiary education","10","","",""
"Less important","1990","1-pers.-HH","(3b) higher tertiary education","23","","",""
"Less important","1990","(Married) couple without C. ","(0) in school","","","",""
"Less important","1990","(Married) couple without C. ","(1a) inadequately completed","2","","",""
"Less important","1990","(Married) couple without C. ","(1b) general elementary school","42","0.101942414003756","0.0719131051209496","0.131971722886563"
"Less important","1990","(Married) couple without C. ","(1c) basic vocational qualification","144","0.171772715813402","0.14631108824076","0.197234343386045"
"Less important","1990","(Married) couple without C. ","(2b) intermediate general qualification","5","","",""
"Less important","1990","(Married) couple without C. ","(2a) intermediate vocational","73","0.210037253394795","0.167724180823743","0.252350325965846"
"Less important","1990","(Married) couple without C. ","(2c_gen) general maturity certificate","7","","",""
"Less important","1990","(Married) couple without C. ","(2c_voc) vocational maturity certificate","19","","",""
"Less important","1990","(Married) couple without C. ","(3a) lower tertiary education","15","","",""
"Less important","1990","(Married) couple without C. ","(3b) higher tertiary education","30","0.264639352713619","0.183302703959242","0.345976001467996"
"Less important","1990","Single parent ","(0) in school","4","","",""
"Less important","1990","Single parent ","(1a) inadequately completed","1","","",""
"Less important","1990","Single parent ","(1b) general elementary school","14","","",""
"Less important","1990","Single parent ","(1c) basic vocational qualification","16","","",""
"Less important","1990","Single parent ","(2b) intermediate general qualification","11","","",""
"Less important","1990","Single parent ","(2a) intermediate vocational","5","","",""
"Less important","1990","Single parent ","(2c_gen) general maturity certificate","10","","",""
"Less important","1990","Single parent ","(2c_voc) vocational maturity certificate","3","","",""
"Less important","1990","Single parent ","(3a) lower tertiary education","","","",""
"Less important","1990","Single parent ","(3b) higher tertiary education","2","","",""
"Less important","1990","Couple + C. LE 16 ","(0) in school","","","",""
"Less important","1990","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"Less important","1990","Couple + C. LE 16 ","(1b) general elementary school","5","","",""
"Less important","1990","Couple + C. LE 16 ","(1c) basic vocational qualification","10","","",""
"Less important","1990","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"Less important","1990","Couple + C. LE 16 ","(2a) intermediate vocational","8","","",""
"Less important","1990","Couple + C. LE 16 ","(2c_gen) general maturity certificate","3","","",""
"Less important","1990","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","","","",""
"Less important","1990","Couple + C. LE 16 ","(3a) lower tertiary education","1","","",""
"Less important","1990","Couple + C. LE 16 ","(3b) higher tertiary education","3","","",""
"Less important","1990","Couple + C. GT 16 ","(0) in school","20","","",""
"Less important","1990","Couple + C. GT 16 ","(1a) inadequately completed","5","","",""
"Less important","1990","Couple + C. GT 16 ","(1b) general elementary school","24","","",""
"Less important","1990","Couple + C. GT 16 ","(1c) basic vocational qualification","62","0.111931278358501","0.0857011377614304","0.138161418955571"
"Less important","1990","Couple + C. GT 16 ","(2b) intermediate general qualification","32","0.335548736506477","0.242536547930781","0.428560925082173"
"Less important","1990","Couple + C. GT 16 ","(2a) intermediate vocational","37","0.158595127992767","0.109766300807051","0.207423955178483"
"Less important","1990","Couple + C. GT 16 ","(2c_gen) general maturity certificate","49","0.486931162547224","0.392664568316569","0.581197756777879"
"Less important","1990","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","18","","",""
"Less important","1990","Couple + C. GT 16 ","(3a) lower tertiary education","5","","",""
"Less important","1990","Couple + C. GT 16 ","(3b) higher tertiary education","10","","",""
"Less important","1990","Couple + C. LE and GT 16","(0) in school","11","","",""
"Less important","1990","Couple + C. LE and GT 16","(1a) inadequately completed","1","","",""
"Less important","1990","Couple + C. LE and GT 16","(1b) general elementary school","14","","",""
"Less important","1990","Couple + C. LE and GT 16","(1c) basic vocational qualification","9","","",""
"Less important","1990","Couple + C. LE and GT 16","(2b) intermediate general qualification","10","","",""
"Less important","1990","Couple + C. LE and GT 16","(2a) intermediate vocational","8","","",""
"Less important","1990","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","1","","",""
"Less important","1990","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","1","","",""
"Less important","1990","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Less important","1990","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"Quite unimportant","1990","1-pers.-HH","(0) in school","","","",""
"Quite unimportant","1990","1-pers.-HH","(1a) inadequately completed","2","","",""
"Quite unimportant","1990","1-pers.-HH","(1b) general elementary school","39","0.196860525646352","0.144077455145151","0.249643596147554"
"Quite unimportant","1990","1-pers.-HH","(1c) basic vocational qualification","42","0.168589773436007","0.125199901428827","0.211979645443188"
"Quite unimportant","1990","1-pers.-HH","(2b) intermediate general qualification","3","","",""
"Quite unimportant","1990","1-pers.-HH","(2a) intermediate vocational","27","","",""
"Quite unimportant","1990","1-pers.-HH","(2c_gen) general maturity certificate","4","","",""
"Quite unimportant","1990","1-pers.-HH","(2c_voc) vocational maturity certificate","7","","",""
"Quite unimportant","1990","1-pers.-HH","(3a) lower tertiary education","5","","",""
"Quite unimportant","1990","1-pers.-HH","(3b) higher tertiary education","14","","",""
"Quite unimportant","1990","(Married) couple without C. ","(0) in school","","","",""
"Quite unimportant","1990","(Married) couple without C. ","(1a) inadequately completed","2","","",""
"Quite unimportant","1990","(Married) couple without C. ","(1b) general elementary school","25","","",""
"Quite unimportant","1990","(Married) couple without C. ","(1c) basic vocational qualification","50","0.0595593426524181","0.0435830889011496","0.0755355964036867"
"Quite unimportant","1990","(Married) couple without C. ","(2b) intermediate general qualification","3","","",""
"Quite unimportant","1990","(Married) couple without C. ","(2a) intermediate vocational","31","0.0928578098339973","0.062709012452858","0.123006607215137"
"Quite unimportant","1990","(Married) couple without C. ","(2c_gen) general maturity certificate","4","","",""
"Quite unimportant","1990","(Married) couple without C. ","(2c_voc) vocational maturity certificate","9","","",""
"Quite unimportant","1990","(Married) couple without C. ","(3a) lower tertiary education","14","","",""
"Quite unimportant","1990","(Married) couple without C. ","(3b) higher tertiary education","16","","",""
"Quite unimportant","1990","Single parent ","(0) in school","","","",""
"Quite unimportant","1990","Single parent ","(1a) inadequately completed","2","","",""
"Quite unimportant","1990","Single parent ","(1b) general elementary school","8","","",""
"Quite unimportant","1990","Single parent ","(1c) basic vocational qualification","7","","",""
"Quite unimportant","1990","Single parent ","(2b) intermediate general qualification","3","","",""
"Quite unimportant","1990","Single parent ","(2a) intermediate vocational","3","","",""
"Quite unimportant","1990","Single parent ","(2c_gen) general maturity certificate","1","","",""
"Quite unimportant","1990","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"Quite unimportant","1990","Single parent ","(3a) lower tertiary education","1","","",""
"Quite unimportant","1990","Single parent ","(3b) higher tertiary education","","","",""
"Quite unimportant","1990","Couple + C. LE 16 ","(0) in school","","","",""
"Quite unimportant","1990","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"Quite unimportant","1990","Couple + C. LE 16 ","(1b) general elementary school","1","","",""
"Quite unimportant","1990","Couple + C. LE 16 ","(1c) basic vocational qualification","2","","",""
"Quite unimportant","1990","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"Quite unimportant","1990","Couple + C. LE 16 ","(2a) intermediate vocational","1","","",""
"Quite unimportant","1990","Couple + C. LE 16 ","(2c_gen) general maturity certificate","","","",""
"Quite unimportant","1990","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","","","",""
"Quite unimportant","1990","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"Quite unimportant","1990","Couple + C. LE 16 ","(3b) higher tertiary education","","","",""
"Quite unimportant","1990","Couple + C. GT 16 ","(0) in school","8","","",""
"Quite unimportant","1990","Couple + C. GT 16 ","(1a) inadequately completed","2","","",""
"Quite unimportant","1990","Couple + C. GT 16 ","(1b) general elementary school","14","","",""
"Quite unimportant","1990","Couple + C. GT 16 ","(1c) basic vocational qualification","15","","",""
"Quite unimportant","1990","Couple + C. GT 16 ","(2b) intermediate general qualification","8","","",""
"Quite unimportant","1990","Couple + C. GT 16 ","(2a) intermediate vocational","9","","",""
"Quite unimportant","1990","Couple + C. GT 16 ","(2c_gen) general maturity certificate","11","","",""
"Quite unimportant","1990","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","6","","",""
"Quite unimportant","1990","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Quite unimportant","1990","Couple + C. GT 16 ","(3b) higher tertiary education","3","","",""
"Quite unimportant","1990","Couple + C. LE and GT 16","(0) in school","1","","",""
"Quite unimportant","1990","Couple + C. LE and GT 16","(1a) inadequately completed","","","",""
"Quite unimportant","1990","Couple + C. LE and GT 16","(1b) general elementary school","6","","",""
"Quite unimportant","1990","Couple + C. LE and GT 16","(1c) basic vocational qualification","2","","",""
"Quite unimportant","1990","Couple + C. LE and GT 16","(2b) intermediate general qualification","2","","",""
"Quite unimportant","1990","Couple + C. LE and GT 16","(2a) intermediate vocational","1","","",""
"Quite unimportant","1990","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","","","",""
"Quite unimportant","1990","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"Quite unimportant","1990","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Quite unimportant","1990","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"Very important","1991","1-pers.-HH","(0) in school","","","",""
"Very important","1991","1-pers.-HH","(1a) inadequately completed","","","",""
"Very important","1991","1-pers.-HH","(1b) general elementary school","","","",""
"Very important","1991","1-pers.-HH","(1c) basic vocational qualification","","","",""
"Very important","1991","1-pers.-HH","(2b) intermediate general qualification","","","",""
"Very important","1991","1-pers.-HH","(2a) intermediate vocational","","","",""
"Very important","1991","1-pers.-HH","(2c_gen) general maturity certificate","","","",""
"Very important","1991","1-pers.-HH","(2c_voc) vocational maturity certificate","","","",""
"Very important","1991","1-pers.-HH","(3a) lower tertiary education","","","",""
"Very important","1991","1-pers.-HH","(3b) higher tertiary education","","","",""
"Very important","1991","(Married) couple without C. ","(0) in school","","","",""
"Very important","1991","(Married) couple without C. ","(1a) inadequately completed","","","",""
"Very important","1991","(Married) couple without C. ","(1b) general elementary school","","","",""
"Very important","1991","(Married) couple without C. ","(1c) basic vocational qualification","","","",""
"Very important","1991","(Married) couple without C. ","(2b) intermediate general qualification","","","",""
"Very important","1991","(Married) couple without C. ","(2a) intermediate vocational","","","",""
"Very important","1991","(Married) couple without C. ","(2c_gen) general maturity certificate","","","",""
"Very important","1991","(Married) couple without C. ","(2c_voc) vocational maturity certificate","","","",""
"Very important","1991","(Married) couple without C. ","(3a) lower tertiary education","","","",""
"Very important","1991","(Married) couple without C. ","(3b) higher tertiary education","","","",""
"Very important","1991","Single parent ","(0) in school","","","",""
"Very important","1991","Single parent ","(1a) inadequately completed","","","",""
"Very important","1991","Single parent ","(1b) general elementary school","","","",""
"Very important","1991","Single parent ","(1c) basic vocational qualification","","","",""
"Very important","1991","Single parent ","(2b) intermediate general qualification","","","",""
"Very important","1991","Single parent ","(2a) intermediate vocational","","","",""
"Very important","1991","Single parent ","(2c_gen) general maturity certificate","","","",""
"Very important","1991","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"Very important","1991","Single parent ","(3a) lower tertiary education","","","",""
"Very important","1991","Single parent ","(3b) higher tertiary education","","","",""
"Very important","1991","Couple + C. LE 16 ","(0) in school","","","",""
"Very important","1991","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"Very important","1991","Couple + C. LE 16 ","(1b) general elementary school","","","",""
"Very important","1991","Couple + C. LE 16 ","(1c) basic vocational qualification","","","",""
"Very important","1991","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"Very important","1991","Couple + C. LE 16 ","(2a) intermediate vocational","","","",""
"Very important","1991","Couple + C. LE 16 ","(2c_gen) general maturity certificate","","","",""
"Very important","1991","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","","","",""
"Very important","1991","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"Very important","1991","Couple + C. LE 16 ","(3b) higher tertiary education","","","",""
"Very important","1991","Couple + C. GT 16 ","(0) in school","","","",""
"Very important","1991","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"Very important","1991","Couple + C. GT 16 ","(1b) general elementary school","","","",""
"Very important","1991","Couple + C. GT 16 ","(1c) basic vocational qualification","","","",""
"Very important","1991","Couple + C. GT 16 ","(2b) intermediate general qualification","","","",""
"Very important","1991","Couple + C. GT 16 ","(2a) intermediate vocational","","","",""
"Very important","1991","Couple + C. GT 16 ","(2c_gen) general maturity certificate","","","",""
"Very important","1991","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","",""
"Very important","1991","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Very important","1991","Couple + C. GT 16 ","(3b) higher tertiary education","","","",""
"Very important","1991","Couple + C. LE and GT 16","(0) in school","","","",""
"Very important","1991","Couple + C. LE and GT 16","(1a) inadequately completed","","","",""
"Very important","1991","Couple + C. LE and GT 16","(1b) general elementary school","","","",""
"Very important","1991","Couple + C. LE and GT 16","(1c) basic vocational qualification","","","",""
"Very important","1991","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"Very important","1991","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"Very important","1991","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","","","",""
"Very important","1991","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"Very important","1991","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Very important","1991","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"Important","1991","1-pers.-HH","(0) in school","","","",""
"Important","1991","1-pers.-HH","(1a) inadequately completed","","","",""
"Important","1991","1-pers.-HH","(1b) general elementary school","","","",""
"Important","1991","1-pers.-HH","(1c) basic vocational qualification","","","",""
"Important","1991","1-pers.-HH","(2b) intermediate general qualification","","","",""
"Important","1991","1-pers.-HH","(2a) intermediate vocational","","","",""
"Important","1991","1-pers.-HH","(2c_gen) general maturity certificate","","","",""
"Important","1991","1-pers.-HH","(2c_voc) vocational maturity certificate","","","",""
"Important","1991","1-pers.-HH","(3a) lower tertiary education","","","",""
"Important","1991","1-pers.-HH","(3b) higher tertiary education","","","",""
"Important","1991","(Married) couple without C. ","(0) in school","","","",""
"Important","1991","(Married) couple without C. ","(1a) inadequately completed","","","",""
"Important","1991","(Married) couple without C. ","(1b) general elementary school","","","",""
"Important","1991","(Married) couple without C. ","(1c) basic vocational qualification","","","",""
"Important","1991","(Married) couple without C. ","(2b) intermediate general qualification","","","",""
"Important","1991","(Married) couple without C. ","(2a) intermediate vocational","","","",""
"Important","1991","(Married) couple without C. ","(2c_gen) general maturity certificate","","","",""
"Important","1991","(Married) couple without C. ","(2c_voc) vocational maturity certificate","","","",""
"Important","1991","(Married) couple without C. ","(3a) lower tertiary education","","","",""
"Important","1991","(Married) couple without C. ","(3b) higher tertiary education","","","",""
"Important","1991","Single parent ","(0) in school","","","",""
"Important","1991","Single parent ","(1a) inadequately completed","","","",""
"Important","1991","Single parent ","(1b) general elementary school","","","",""
"Important","1991","Single parent ","(1c) basic vocational qualification","","","",""
"Important","1991","Single parent ","(2b) intermediate general qualification","","","",""
"Important","1991","Single parent ","(2a) intermediate vocational","","","",""
"Important","1991","Single parent ","(2c_gen) general maturity certificate","","","",""
"Important","1991","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"Important","1991","Single parent ","(3a) lower tertiary education","","","",""
"Important","1991","Single parent ","(3b) higher tertiary education","","","",""
"Important","1991","Couple + C. LE 16 ","(0) in school","","","",""
"Important","1991","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"Important","1991","Couple + C. LE 16 ","(1b) general elementary school","","","",""
"Important","1991","Couple + C. LE 16 ","(1c) basic vocational qualification","","","",""
"Important","1991","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"Important","1991","Couple + C. LE 16 ","(2a) intermediate vocational","","","",""
"Important","1991","Couple + C. LE 16 ","(2c_gen) general maturity certificate","","","",""
"Important","1991","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","","","",""
"Important","1991","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"Important","1991","Couple + C. LE 16 ","(3b) higher tertiary education","","","",""
"Important","1991","Couple + C. GT 16 ","(0) in school","","","",""
"Important","1991","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"Important","1991","Couple + C. GT 16 ","(1b) general elementary school","","","",""
"Important","1991","Couple + C. GT 16 ","(1c) basic vocational qualification","","","",""
"Important","1991","Couple + C. GT 16 ","(2b) intermediate general qualification","","","",""
"Important","1991","Couple + C. GT 16 ","(2a) intermediate vocational","","","",""
