"plh0110","year","e11102","regtyp","n","percent","lower_confidence","upper_confidence"
"Very important","1999","Employed","Rural Area","","","",""
"Important","1999","Not Employed","Urban Area","","","",""
"Important","1999","Not Employed","Rural Area","","","",""
"Important","1999","Employed","Urban Area","","","",""
"Important","1999","Employed","Rural Area","","","",""
"Less important","1999","Not Employed","Urban Area","","","",""
"Less important","1999","Not Employed","Rural Area","","","",""
"Less important","1999","Employed","Urban Area","","","",""
"Less important","1999","Employed","Rural Area","","","",""
"Quite unimportant","1999","Not Employed","Urban Area","","","",""
"Quite unimportant","1999","Not Employed","Rural Area","","","",""
"Quite unimportant","1999","Employed","Urban Area","","","",""
"Quite unimportant","1999","Employed","Rural Area","","","",""
"Very important","2000","Not Employed","Urban Area","","","",""
"Very important","2000","Not Employed","Rural Area","","","",""
"Very important","2000","Employed","Urban Area","","","",""
"Very important","2000","Employed","Rural Area","","","",""
"Important","2000","Not Employed","Urban Area","","","",""
"Important","2000","Not Employed","Rural Area","","","",""
"Important","2000","Employed","Urban Area","","","",""
"Important","2000","Employed","Rural Area","","","",""
"Less important","2000","Not Employed","Urban Area","","","",""
"Less important","2000","Not Employed","Rural Area","","","",""
"Less important","2000","Employed","Urban Area","","","",""
"Less important","2000","Employed","Rural Area","","","",""
"Quite unimportant","2000","Not Employed","Urban Area","","","",""
"Quite unimportant","2000","Not Employed","Rural Area","","","",""
"Quite unimportant","2000","Employed","Urban Area","","","",""
"Quite unimportant","2000","Employed","Rural Area","","","",""
"Very important","2001","Not Employed","Urban Area","","","",""
"Very important","2001","Not Employed","Rural Area","","","",""
"Very important","2001","Employed","Urban Area","","","",""
"Very important","2001","Employed","Rural Area","","","",""
"Important","2001","Not Employed","Urban Area","","","",""
"Important","2001","Not Employed","Rural Area","","","",""
"Important","2001","Employed","Urban Area","","","",""
"Important","2001","Employed","Rural Area","","","",""
"Less important","2001","Not Employed","Urban Area","","","",""
"Less important","2001","Not Employed","Rural Area","","","",""
"Less important","2001","Employed","Urban Area","","","",""
"Less important","2001","Employed","Rural Area","","","",""
"Quite unimportant","2001","Not Employed","Urban Area","","","",""
"Quite unimportant","2001","Not Employed","Rural Area","","","",""
"Quite unimportant","2001","Employed","Urban Area","","","",""
"Quite unimportant","2001","Employed","Rural Area","","","",""
"Very important","2002","Not Employed","Urban Area","","","",""
"Very important","2002","Not Employed","Rural Area","","","",""
"Very important","2002","Employed","Urban Area","","","",""
"Very important","2002","Employed","Rural Area","","","",""
"Important","2002","Not Employed","Urban Area","","","",""
"Important","2002","Not Employed","Rural Area","","","",""
"Important","2002","Employed","Urban Area","","","",""
"Important","2002","Employed","Rural Area","","","",""
"Less important","2002","Not Employed","Urban Area","","","",""
"Less important","2002","Not Employed","Rural Area","","","",""
"Less important","2002","Employed","Urban Area","","","",""
"Less important","2002","Employed","Rural Area","","","",""
"Quite unimportant","2002","Not Employed","Urban Area","","","",""
"Quite unimportant","2002","Not Employed","Rural Area","","","",""
"Quite unimportant","2002","Employed","Urban Area","","","",""
"Quite unimportant","2002","Employed","Rural Area","","","",""
"Very important","2003","Not Employed","Urban Area","","","",""
"Very important","2003","Not Employed","Rural Area","","","",""
"Very important","2003","Employed","Urban Area","","","",""
"Very important","2003","Employed","Rural Area","","","",""
"Important","2003","Not Employed","Urban Area","","","",""
"Important","2003","Not Employed","Rural Area","","","",""
"Important","2003","Employed","Urban Area","","","",""
"Important","2003","Employed","Rural Area","","","",""
"Less important","2003","Not Employed","Urban Area","","","",""
"Less important","2003","Not Employed","Rural Area","","","",""
"Less important","2003","Employed","Urban Area","","","",""
"Less important","2003","Employed","Rural Area","","","",""
"Quite unimportant","2003","Not Employed","Urban Area","","","",""
"Quite unimportant","2003","Not Employed","Rural Area","","","",""
"Quite unimportant","2003","Employed","Urban Area","","","",""
"Quite unimportant","2003","Employed","Rural Area","","","",""
"Very important","2004","Not Employed","Urban Area","2464","0.442925628165226","0.429515788741638","0.456335467588815"
"Very important","2004","Not Employed","Rural Area","1134","0.408683340163878","0.390036897720386","0.42732978260737"
"Very important","2004","Employed","Urban Area","4073","0.414737162935096","0.404542106996084","0.424932218874108"
"Very important","2004","Employed","Rural Area","1984","0.411257392689941","0.396681679810339","0.425833105569543"
"Important","2004","Not Employed","Urban Area","1902","0.372496268734675","0.359444459948088","0.385548077521261"
"Important","2004","Not Employed","Rural Area","1079","0.424341351235229","0.405594313446785","0.443088389023672"
"Important","2004","Employed","Urban Area","2979","0.338537568850528","0.328745291862488","0.348329845838567"
"Important","2004","Employed","Rural Area","1538","0.367191806198237","0.352912972020897","0.381470640375577"
"Less important","2004","Not Employed","Urban Area","586","0.111368462026041","0.102875805592473","0.119861118459609"
"Less important","2004","Not Employed","Rural Area","272","0.0972550980836955","0.0860160075214351","0.108494188645956"
"Less important","2004","Employed","Urban Area","1337","0.165718315578978","0.158024012795674","0.173412618362281"
"Less important","2004","Employed","Rural Area","648","0.157949143949287","0.147146302266472","0.168751985632102"
"Quite unimportant","2004","Not Employed","Urban Area","319","0.073209641074058","0.0661776797183871","0.080241602429729"
"Quite unimportant","2004","Not Employed","Rural Area","185","0.0697202105171977","0.0600601777805809","0.0793802432538145"
"Quite unimportant","2004","Employed","Urban Area","582","0.0810069526353989","0.0753608999937095","0.0866530052770883"
"Quite unimportant","2004","Employed","Rural Area","208","0.0636016571625353","0.0563727150612485","0.0708305992638221"
"Very important","2005","Not Employed","Urban Area","","","",""
"Very important","2005","Not Employed","Rural Area","","","",""
"Very important","2005","Employed","Urban Area","","","",""
"Very important","2005","Employed","Rural Area","","","",""
"Important","2005","Not Employed","Urban Area","","","",""
"Important","2005","Not Employed","Rural Area","","","",""
"Important","2005","Employed","Urban Area","","","",""
"Important","2005","Employed","Rural Area","","","",""
"Less important","2005","Not Employed","Urban Area","","","",""
"Less important","2005","Not Employed","Rural Area","","","",""
"Less important","2005","Employed","Urban Area","","","",""
"Less important","2005","Employed","Rural Area","","","",""
"Quite unimportant","2005","Not Employed","Urban Area","","","",""
"Quite unimportant","2005","Not Employed","Rural Area","","","",""
"Quite unimportant","2005","Employed","Urban Area","","","",""
"Quite unimportant","2005","Employed","Rural Area","","","",""
"Very important","2006","Not Employed","Urban Area","","","",""
"Very important","2006","Not Employed","Rural Area","","","",""
"Very important","2006","Employed","Urban Area","","","",""
"Very important","2006","Employed","Rural Area","","","",""
"Important","2006","Not Employed","Urban Area","","","",""
"Important","2006","Not Employed","Rural Area","","","",""
"Important","2006","Employed","Urban Area","","","",""
"Important","2006","Employed","Rural Area","","","",""
"Less important","2006","Not Employed","Urban Area","","","",""
"Less important","2006","Not Employed","Rural Area","","","",""
"Less important","2006","Employed","Urban Area","","","",""
"Less important","2006","Employed","Rural Area","","","",""
"Quite unimportant","2006","Not Employed","Urban Area","","","",""
"Quite unimportant","2006","Not Employed","Rural Area","","","",""
"Quite unimportant","2006","Employed","Urban Area","","","",""
"Quite unimportant","2006","Employed","Rural Area","","","",""
"Very important","2007","Not Employed","Urban Area","","","",""
"Very important","2007","Not Employed","Rural Area","","","",""
"Very important","2007","Employed","Urban Area","","","",""
"Very important","2007","Employed","Rural Area","","","",""
"Important","2007","Not Employed","Urban Area","","","",""
"Important","2007","Not Employed","Rural Area","","","",""
"Important","2007","Employed","Urban Area","","","",""
"Important","2007","Employed","Rural Area","","","",""
"Less important","2007","Not Employed","Urban Area","","","",""
"Less important","2007","Not Employed","Rural Area","","","",""
"Less important","2007","Employed","Urban Area","","","",""
"Less important","2007","Employed","Rural Area","","","",""
"Quite unimportant","2007","Not Employed","Urban Area","","","",""
"Quite unimportant","2007","Not Employed","Rural Area","","","",""
"Quite unimportant","2007","Employed","Urban Area","","","",""
"Quite unimportant","2007","Employed","Rural Area","","","",""
"Very important","2008","Not Employed","Urban Area","2324","0.472908106580445","0.458773753876834","0.487042459284056"
"Very important","2008","Not Employed","Rural Area","1142","0.41833179869032","0.39911415581352","0.43754944156712"
"Very important","2008","Employed","Urban Area","3736","0.432854314297453","0.421910503467167","0.443798125127739"
"Very important","2008","Employed","Rural Area","1869","0.415636949927156","0.400258129161096","0.431015770693216"
"Important","2008","Not Employed","Urban Area","1701","0.348705509058469","0.335213939301479","0.362197078815459"
"Important","2008","Not Employed","Rural Area","986","0.393331725382226","0.374300920822903","0.412362529941549"
"Important","2008","Employed","Urban Area","2520","0.316788634835592","0.306512903921369","0.327064365749816"
"Important","2008","Employed","Rural Area","1463","0.377678886687696","0.362550479383348","0.392807293992045"
"Less important","2008","Not Employed","Urban Area","473","0.105510335223126","0.0968131335359961","0.114207536910255"
"Less important","2008","Not Employed","Rural Area","242","0.108549015766488","0.0964301019267774","0.120667929606199"
"Less important","2008","Employed","Urban Area","1108","0.162815012615379","0.154660306292419","0.170969718938338"
"Less important","2008","Employed","Rural Area","452","0.158391364558452","0.146998172226709","0.169784556890195"
"Quite unimportant","2008","Not Employed","Urban Area","295","0.0728760491379605","0.0655172713835681","0.080234826892353"
"Quite unimportant","2008","Not Employed","Rural Area","161","0.0797874601609661","0.0692311191225314","0.0903438011994008"
"Quite unimportant","2008","Employed","Urban Area","510","0.0875420382515763","0.0812994434645473","0.0937846330386054"
"Quite unimportant","2008","Employed","Rural Area","161","0.0482927988266959","0.0416029323017773","0.0549826653516145"
"Very important","2009","Not Employed","Urban Area","","","",""
"Very important","2009","Not Employed","Rural Area","","","",""
"Very important","2009","Employed","Urban Area","","","",""
"Very important","2009","Employed","Rural Area","","","",""
"Important","2009","Not Employed","Urban Area","","","",""
"Important","2009","Not Employed","Rural Area","","","",""
"Important","2009","Employed","Urban Area","","","",""
"Important","2009","Employed","Rural Area","","","",""
"Less important","2009","Not Employed","Urban Area","","","",""
"Less important","2009","Not Employed","Rural Area","","","",""
"Less important","2009","Employed","Urban Area","","","",""
"Less important","2009","Employed","Rural Area","","","",""
"Quite unimportant","2009","Not Employed","Urban Area","","","",""
"Quite unimportant","2009","Not Employed","Rural Area","","","",""
"Quite unimportant","2009","Employed","Urban Area","","","",""
"Quite unimportant","2009","Employed","Rural Area","","","",""
"Very important","2010","Not Employed","Urban Area","975","0.653200773955518","0.627970251779824","0.678431296131213"
"Very important","2010","Not Employed","Rural Area","473","0.621816009056096","0.586146146452573","0.657485871659619"
"Very important","2010","Employed","Urban Area","2385","0.678706662534225","0.662961544841023","0.694451780227428"
"Very important","2010","Employed","Rural Area","1291","0.668327688742205","0.646873526402036","0.689781851082373"
"Important","2010","Not Employed","Urban Area","330","0.267351161826713","0.2438898223175","0.290812501335926"
"Important","2010","Not Employed","Rural Area","205","0.304816964730429","0.270956877980114","0.338677051480745"
"Important","2010","Employed","Urban Area","900","0.284456759656806","0.269244978596878","0.299668540716733"
"Important","2010","Employed","Rural Area","501","0.293105555749381","0.272363512463148","0.313847599035614"
"Less important","2010","Not Employed","Urban Area","53","0.0678657082743973","0.0545326962944097","0.0811987202543848"
"Less important","2010","Not Employed","Rural Area","26","","",""
"Less important","2010","Employed","Urban Area","83","0.0308885531370198","0.0250549129372242","0.0367221933368154"
"Less important","2010","Employed","Rural Area","52","0.0351002659556606","0.0267141951731954","0.0434863367381258"
"Quite unimportant","2010","Not Employed","Urban Area","9","","",""
"Quite unimportant","2010","Not Employed","Rural Area","6","","",""
"Quite unimportant","2010","Employed","Urban Area","11","","",""
"Quite unimportant","2010","Employed","Rural Area","6","","",""
"Very important","2011","Not Employed","Urban Area","","","",""
"Very important","2011","Not Employed","Rural Area","","","",""
"Very important","2011","Employed","Urban Area","","","",""
"Very important","2011","Employed","Rural Area","","","",""
"Important","2011","Not Employed","Urban Area","","","",""
"Important","2011","Not Employed","Rural Area","","","",""
"Important","2011","Employed","Urban Area","","","",""
"Important","2011","Employed","Rural Area","","","",""
"Less important","2011","Not Employed","Urban Area","","","",""
"Less important","2011","Not Employed","Rural Area","","","",""
"Less important","2011","Employed","Urban Area","","","",""
"Less important","2011","Employed","Rural Area","","","",""
"Quite unimportant","2011","Not Employed","Urban Area","","","",""
"Quite unimportant","2011","Not Employed","Rural Area","","","",""
"Quite unimportant","2011","Employed","Urban Area","","","",""
"Quite unimportant","2011","Employed","Rural Area","","","",""
"Very important","2012","Not Employed","Urban Area","2962","0.433749923524763","0.421317245948219","0.446182601101307"
"Very important","2012","Not Employed","Rural Area","1715","0.435583632035755","0.419149913264468","0.452017350807041"
"Very important","2012","Employed","Urban Area","6083","0.423995138605916","0.414931375376207","0.433058901835626"
"Very important","2012","Employed","Rural Area","3538","0.458320184235078","0.446074717252848","0.470565651217307"
"Important","2012","Not Employed","Urban Area","2278","0.390353180871704","0.378115226039696","0.402591135703713"
"Important","2012","Not Employed","Rural Area","1353","0.419035662085526","0.402682546565625","0.435388777605426"
"Important","2012","Employed","Urban Area","3519","0.323194073250256","0.314616216097158","0.331771930403354"
"Important","2012","Employed","Rural Area","2070","0.351186942015824","0.339455578189175","0.362918305842473"
"Less important","2012","Not Employed","Urban Area","506","0.101199826821081","0.0936338973779436","0.108765756264218"
"Less important","2012","Not Employed","Rural Area","263","0.0864316541676955","0.0771182766180045","0.0957450317173866"
"Less important","2012","Employed","Urban Area","1226","0.161626274047959","0.154874936074633","0.168377612021285"
"Less important","2012","Employed","Rural Area","534","0.130888046793785","0.122598946619745","0.139177146967825"
"Quite unimportant","2012","Not Employed","Urban Area","358","0.0746970687824515","0.0681017684426427","0.0812923691222602"
"Quite unimportant","2012","Not Employed","Rural Area","166","0.058949051711024","0.0511427513988527","0.0667553520231953"
"Quite unimportant","2012","Employed","Urban Area","592","0.0911845140958683","0.0859047630792678","0.0964642651124689"
"Quite unimportant","2012","Employed","Rural Area","218","0.0596048269553132","0.0537862679264337","0.0654233859841926"
"Very important","2013","Not Employed","Urban Area","","","",""
"Very important","2013","Not Employed","Rural Area","","","",""
"Very important","2013","Employed","Urban Area","","","",""
"Very important","2013","Employed","Rural Area","","","",""
"Important","2013","Not Employed","Urban Area","","","",""
"Important","2013","Not Employed","Rural Area","","","",""
"Important","2013","Employed","Urban Area","","","",""
"Important","2013","Employed","Rural Area","","","",""
"Less important","2013","Not Employed","Urban Area","","","",""
"Less important","2013","Not Employed","Rural Area","","","",""
"Less important","2013","Employed","Urban Area","","","",""
"Less important","2013","Employed","Rural Area","","","",""
"Quite unimportant","2013","Not Employed","Urban Area","","","",""
"Quite unimportant","2013","Not Employed","Rural Area","","","",""
"Quite unimportant","2013","Employed","Urban Area","","","",""
"Quite unimportant","2013","Employed","Rural Area","","","",""
"Very important","2014","Not Employed","Urban Area","","","",""
"Very important","2014","Not Employed","Rural Area","","","",""
"Very important","2014","Employed","Urban Area","","","",""
"Very important","2014","Employed","Rural Area","","","",""
"Important","2014","Not Employed","Urban Area","","","",""
"Important","2014","Not Employed","Rural Area","","","",""
"Important","2014","Employed","Urban Area","","","",""
"Important","2014","Employed","Rural Area","","","",""
"Less important","2014","Not Employed","Urban Area","","","",""
"Less important","2014","Not Employed","Rural Area","","","",""
"Less important","2014","Employed","Urban Area","","","",""
"Less important","2014","Employed","Rural Area","","","",""
"Quite unimportant","2014","Not Employed","Urban Area","","","",""
"Quite unimportant","2014","Not Employed","Rural Area","","","",""
"Quite unimportant","2014","Employed","Urban Area","","","",""
"Quite unimportant","2014","Employed","Rural Area","","","",""
"Very important","2015","Not Employed","Urban Area","","","",""
"Very important","2015","Not Employed","Rural Area","","","",""
"Very important","2015","Employed","Urban Area","","","",""
"Very important","2015","Employed","Rural Area","","","",""
"Important","2015","Not Employed","Urban Area","","","",""
"Important","2015","Not Employed","Rural Area","","","",""
"Important","2015","Employed","Urban Area","","","",""
"Important","2015","Employed","Rural Area","","","",""
"Less important","2015","Not Employed","Urban Area","","","",""
"Less important","2015","Not Employed","Rural Area","","","",""
"Less important","2015","Employed","Urban Area","","","",""
"Less important","2015","Employed","Rural Area","","","",""
"Quite unimportant","2015","Not Employed","Urban Area","","","",""
"Quite unimportant","2015","Not Employed","Rural Area","","","",""
"Quite unimportant","2015","Employed","Urban Area","","","",""
"Quite unimportant","2015","Employed","Rural Area","","","",""
"Very important","2016","Not Employed","Urban Area","2725","0.460561178670143","0.447124272811197","0.473998084529089"
"Very important","2016","Not Employed","Rural Area","1430","0.454518147146855","0.436081591317748","0.472954702975961"
"Very important","2016","Employed","Urban Area","5807","0.46293938332564","0.453421063300408","0.472457703350873"
"Very important","2016","Employed","Rural Area","3212","0.498806601801073","0.485578126007388","0.512035077594758"
"Important","2016","Not Employed","Urban Area","1770","0.360889034642517","0.34794232257938","0.373835746705653"
"Important","2016","Not Employed","Rural Area","1051","0.406789324904146","0.388600557127591","0.424978092680701"
"Important","2016","Employed","Urban Area","3103","0.302342266154202","0.293575140652956","0.311109391655447"
"Important","2016","Employed","Rural Area","1617","0.306624383856934","0.294425259279684","0.318823508434185"
"Less important","2016","Not Employed","Urban Area","481","0.104239231580301","0.0960017182363679","0.112476744924233"
"Less important","2016","Not Employed","Rural Area","202","0.0870585663014746","0.0766199907247393","0.0974971418782099"
"Less important","2016","Employed","Urban Area","1082","0.149466730930872","0.142660534075589","0.156272927786155"
"Less important","2016","Employed","Rural Area","441","0.127781534093632","0.118948951096712","0.136614117090551"
"Quite unimportant","2016","Not Employed","Urban Area","310","0.0743105551070397","0.0672401805684608","0.0813809296456186"
"Quite unimportant","2016","Not Employed","Rural Area","119","0.0516339616475248","0.0434404562137545","0.0598274670812952"
"Quite unimportant","2016","Employed","Urban Area","550","0.0852516195892858","0.0799208645163196","0.090582374662252"
"Quite unimportant","2016","Employed","Rural Area","218","0.0667874802483607","0.0601823886104098","0.0733925718863117"
