"plh0110","year","migback","sampreg","n","percent","lower_confidence","upper_confidence"
"Important","1995","indirect migration background","West Germany","41","0.316773303424964","0.2345580810181","0.398988525831828"
"Important","1995","indirect migration background","East Germany","6","","",""
"Less important","1995","no migration background","West Germany","900","0.145712144830898","0.137058807669404","0.154365481992392"
"Less important","1995","no migration background","East Germany","347","0.0979070910720069","0.0880246122541115","0.107789569889902"
"Less important","1995","direct migration background","West Germany","93","0.114299456869242","0.0945495045847053","0.134049409153778"
"Less important","1995","direct migration background","East Germany","13","","",""
"Less important","1995","indirect migration background","West Germany","27","","",""
"Less important","1995","indirect migration background","East Germany","7","","",""
"Quite unimportant","1995","no migration background","West Germany","421","0.0794305128486438","0.0727983435305848","0.0860626821667028"
"Quite unimportant","1995","no migration background","East Germany","180","0.0670421179321469","0.0587256663029676","0.0753585695613262"
"Quite unimportant","1995","direct migration background","West Germany","39","0.0502172501718427","0.0366610143708359","0.0637734859728495"
"Quite unimportant","1995","direct migration background","East Germany","14","","",""
"Quite unimportant","1995","indirect migration background","West Germany","14","","",""
"Quite unimportant","1995","indirect migration background","East Germany","1","","",""
"Very important","1996","no migration background","West Germany","","","",""
"Very important","1996","no migration background","East Germany","","","",""
"Very important","1996","direct migration background","West Germany","","","",""
"Very important","1996","direct migration background","East Germany","","","",""
"Very important","1996","indirect migration background","West Germany","","","",""
"Very important","1996","indirect migration background","East Germany","","","",""
"Important","1996","no migration background","West Germany","","","",""
"Important","1996","no migration background","East Germany","","","",""
"Important","1996","direct migration background","West Germany","","","",""
"Important","1996","direct migration background","East Germany","","","",""
"Important","1996","indirect migration background","West Germany","","","",""
"Important","1996","indirect migration background","East Germany","","","",""
"Less important","1996","no migration background","West Germany","","","",""
"Less important","1996","no migration background","East Germany","","","",""
"Less important","1996","direct migration background","West Germany","","","",""
"Less important","1996","direct migration background","East Germany","","","",""
"Less important","1996","indirect migration background","West Germany","","","",""
"Less important","1996","indirect migration background","East Germany","","","",""
"Quite unimportant","1996","no migration background","West Germany","","","",""
"Quite unimportant","1996","no migration background","East Germany","","","",""
"Quite unimportant","1996","direct migration background","West Germany","","","",""
"Quite unimportant","1996","direct migration background","East Germany","","","",""
"Quite unimportant","1996","indirect migration background","West Germany","","","",""
"Quite unimportant","1996","indirect migration background","East Germany","","","",""
"Very important","1997","no migration background","West Germany","","","",""
"Very important","1997","no migration background","East Germany","","","",""
"Very important","1997","direct migration background","West Germany","","","",""
"Very important","1997","direct migration background","East Germany","","","",""
"Very important","1997","indirect migration background","West Germany","","","",""
"Very important","1997","indirect migration background","East Germany","","","",""
"Important","1997","no migration background","West Germany","","","",""
"Important","1997","no migration background","East Germany","","","",""
"Important","1997","direct migration background","West Germany","","","",""
"Important","1997","direct migration background","East Germany","","","",""
"Important","1997","indirect migration background","West Germany","","","",""
"Important","1997","indirect migration background","East Germany","","","",""
"Less important","1997","no migration background","West Germany","","","",""
"Less important","1997","no migration background","East Germany","","","",""
"Less important","1997","direct migration background","West Germany","","","",""
"Less important","1997","direct migration background","East Germany","","","",""
"Less important","1997","indirect migration background","West Germany","","","",""
"Less important","1997","indirect migration background","East Germany","","","",""
"Quite unimportant","1997","no migration background","West Germany","","","",""
"Quite unimportant","1997","no migration background","East Germany","","","",""
"Quite unimportant","1997","direct migration background","West Germany","","","",""
"Quite unimportant","1997","direct migration background","East Germany","","","",""
"Quite unimportant","1997","indirect migration background","West Germany","","","",""
"Quite unimportant","1997","indirect migration background","East Germany","","","",""
"Very important","1998","no migration background","West Germany","","","",""
"Very important","1998","no migration background","East Germany","","","",""
"Very important","1998","direct migration background","West Germany","","","",""
"Very important","1998","direct migration background","East Germany","","","",""
"Very important","1998","indirect migration background","West Germany","","","",""
"Very important","1998","indirect migration background","East Germany","","","",""
"Important","1998","no migration background","West Germany","","","",""
"Important","1998","no migration background","East Germany","","","",""
"Important","1998","direct migration background","West Germany","","","",""
"Important","1998","direct migration background","East Germany","","","",""
"Important","1998","indirect migration background","West Germany","","","",""
"Important","1998","indirect migration background","East Germany","","","",""
"Less important","1998","no migration background","West Germany","","","",""
"Less important","1998","no migration background","East Germany","","","",""
"Less important","1998","direct migration background","West Germany","","","",""
"Less important","1998","direct migration background","East Germany","","","",""
"Less important","1998","indirect migration background","West Germany","","","",""
"Less important","1998","indirect migration background","East Germany","","","",""
"Quite unimportant","1998","no migration background","West Germany","","","",""
"Quite unimportant","1998","no migration background","East Germany","","","",""
"Quite unimportant","1998","direct migration background","West Germany","","","",""
"Quite unimportant","1998","direct migration background","East Germany","","","",""
"Quite unimportant","1998","indirect migration background","West Germany","","","",""
"Quite unimportant","1998","indirect migration background","East Germany","","","",""
"Very important","1999","no migration background","West Germany","","","",""
"Very important","1999","no migration background","East Germany","","","",""
"Very important","1999","direct migration background","West Germany","","","",""
"Very important","1999","direct migration background","East Germany","","","",""
"Very important","1999","indirect migration background","West Germany","","","",""
"Very important","1999","indirect migration background","East Germany","","","",""
"Important","1999","no migration background","West Germany","","","",""
"Important","1999","no migration background","East Germany","","","",""
"Important","1999","direct migration background","West Germany","","","",""
"Important","1999","direct migration background","East Germany","","","",""
"Important","1999","indirect migration background","West Germany","","","",""
"Important","1999","indirect migration background","East Germany","","","",""
"Less important","1999","no migration background","West Germany","","","",""
"Less important","1999","no migration background","East Germany","","","",""
"Less important","1999","direct migration background","West Germany","","","",""
"Less important","1999","direct migration background","East Germany","","","",""
"Less important","1999","indirect migration background","West Germany","","","",""
"Less important","1999","indirect migration background","East Germany","","","",""
"Quite unimportant","1999","no migration background","West Germany","","","",""
"Quite unimportant","1999","no migration background","East Germany","","","",""
"Quite unimportant","1999","direct migration background","West Germany","","","",""
"Quite unimportant","1999","direct migration background","East Germany","","","",""
"Quite unimportant","1999","indirect migration background","West Germany","","","",""
"Quite unimportant","1999","indirect migration background","East Germany","","","",""
"Very important","2000","no migration background","West Germany","","","",""
"Very important","2000","no migration background","East Germany","","","",""
"Very important","2000","direct migration background","West Germany","","","",""
"Very important","2000","direct migration background","East Germany","","","",""
"Very important","2000","indirect migration background","West Germany","","","",""
"Very important","2000","indirect migration background","East Germany","","","",""
"Important","2000","no migration background","West Germany","","","",""
"Important","2000","no migration background","East Germany","","","",""
"Important","2000","direct migration background","West Germany","","","",""
"Important","2000","direct migration background","East Germany","","","",""
"Important","2000","indirect migration background","West Germany","","","",""
"Important","2000","indirect migration background","East Germany","","","",""
"Less important","2000","no migration background","West Germany","","","",""
"Less important","2000","no migration background","East Germany","","","",""
"Less important","2000","direct migration background","West Germany","","","",""
"Less important","2000","direct migration background","East Germany","","","",""
"Less important","2000","indirect migration background","West Germany","","","",""
"Less important","2000","indirect migration background","East Germany","","","",""
"Quite unimportant","2000","no migration background","West Germany","","","",""
"Quite unimportant","2000","no migration background","East Germany","","","",""
"Quite unimportant","2000","direct migration background","West Germany","","","",""
"Quite unimportant","2000","direct migration background","East Germany","","","",""
"Quite unimportant","2000","indirect migration background","West Germany","","","",""
"Quite unimportant","2000","indirect migration background","East Germany","","","",""
"Very important","2001","no migration background","West Germany","","","",""
"Very important","2001","no migration background","East Germany","","","",""
"Very important","2001","direct migration background","West Germany","","","",""
"Very important","2001","direct migration background","East Germany","","","",""
"Very important","2001","indirect migration background","West Germany","","","",""
"Very important","2001","indirect migration background","East Germany","","","",""
"Important","2001","no migration background","West Germany","","","",""
"Important","2001","no migration background","East Germany","","","",""
"Important","2001","direct migration background","West Germany","","","",""
"Important","2001","direct migration background","East Germany","","","",""
"Important","2001","indirect migration background","West Germany","","","",""
"Important","2001","indirect migration background","East Germany","","","",""
"Less important","2001","no migration background","West Germany","","","",""
"Less important","2001","no migration background","East Germany","","","",""
"Less important","2001","direct migration background","West Germany","","","",""
"Less important","2001","direct migration background","East Germany","","","",""
"Less important","2001","indirect migration background","West Germany","","","",""
"Less important","2001","indirect migration background","East Germany","","","",""
"Quite unimportant","2001","no migration background","West Germany","","","",""
"Quite unimportant","2001","no migration background","East Germany","","","",""
"Quite unimportant","2001","direct migration background","West Germany","","","",""
"Quite unimportant","2001","direct migration background","East Germany","","","",""
"Quite unimportant","2001","indirect migration background","West Germany","","","",""
"Quite unimportant","2001","indirect migration background","East Germany","","","",""
"Very important","2002","no migration background","West Germany","","","",""
"Very important","2002","no migration background","East Germany","","","",""
"Very important","2002","direct migration background","West Germany","","","",""
"Very important","2002","direct migration background","East Germany","","","",""
"Very important","2002","indirect migration background","West Germany","","","",""
"Very important","2002","indirect migration background","East Germany","","","",""
"Important","2002","no migration background","West Germany","","","",""
"Important","2002","no migration background","East Germany","","","",""
"Important","2002","direct migration background","West Germany","","","",""
"Important","2002","direct migration background","East Germany","","","",""
"Important","2002","indirect migration background","West Germany","","","",""
"Important","2002","indirect migration background","East Germany","","","",""
"Less important","2002","no migration background","West Germany","","","",""
"Less important","2002","no migration background","East Germany","","","",""
"Less important","2002","direct migration background","West Germany","","","",""
"Less important","2002","direct migration background","East Germany","","","",""
"Less important","2002","indirect migration background","West Germany","","","",""
"Less important","2002","indirect migration background","East Germany","","","",""
"Quite unimportant","2002","no migration background","West Germany","","","",""
"Quite unimportant","2002","no migration background","East Germany","","","",""
"Quite unimportant","2002","direct migration background","West Germany","","","",""
"Quite unimportant","2002","direct migration background","East Germany","","","",""
"Quite unimportant","2002","indirect migration background","West Germany","","","",""
"Quite unimportant","2002","indirect migration background","East Germany","","","",""
"Very important","2003","no migration background","West Germany","","","",""
"Very important","2003","no migration background","East Germany","","","",""
"Very important","2003","direct migration background","West Germany","","","",""
"Very important","2003","direct migration background","East Germany","","","",""
"Very important","2003","indirect migration background","West Germany","","","",""
"Very important","2003","indirect migration background","East Germany","","","",""
"Important","2003","no migration background","West Germany","","","",""
"Important","2003","no migration background","East Germany","","","",""
"Important","2003","direct migration background","West Germany","","","",""
"Important","2003","direct migration background","East Germany","","","",""
"Important","2003","indirect migration background","West Germany","","","",""
"Important","2003","indirect migration background","East Germany","","","",""
"Less important","2003","no migration background","West Germany","","","",""
"Less important","2003","no migration background","East Germany","","","",""
"Less important","2003","direct migration background","West Germany","","","",""
"Less important","2003","direct migration background","East Germany","","","",""
"Less important","2003","indirect migration background","West Germany","","","",""
"Less important","2003","indirect migration background","East Germany","","","",""
"Quite unimportant","2003","no migration background","West Germany","","","",""
"Quite unimportant","2003","no migration background","East Germany","","","",""
"Quite unimportant","2003","direct migration background","West Germany","","","",""
"Quite unimportant","2003","direct migration background","East Germany","","","",""
"Quite unimportant","2003","indirect migration background","West Germany","","","",""
"Quite unimportant","2003","indirect migration background","East Germany","","","",""
"Very important","2004","no migration background","West Germany","5674","0.400009405004111","0.391578281995284","0.408440528012938"
"Very important","2004","no migration background","East Germany","2270","0.425813544325941","0.412129781608172","0.43949730704371"
"Very important","2004","direct migration background","West Germany","1358","0.536634203456811","0.51674210410769","0.556526302805932"
"Very important","2004","direct migration background","East Germany","48","0.472342449433914","0.374001349624215","0.570683549243614"
"Very important","2004","indirect migration background","West Germany","296","0.37309657101619","0.338644835639947","0.407548306392434"
"Very important","2004","indirect migration background","East Germany","9","","",""
"Important","2004","no migration background","West Germany","4582","0.368595177320005","0.360292715738189","0.376897638901821"
"Important","2004","no migration background","East Germany","1840","0.375121164779096","0.361722762321587","0.388519567236604"
"Important","2004","direct migration background","West Germany","772","0.32960054273736","0.310848860098071","0.348352225376649"
"Important","2004","direct migration background","East Germany","27","","",""
"Important","2004","indirect migration background","West Germany","265","0.369786171114345","0.335397178919958","0.404175163308733"
"Important","2004","indirect migration background","East Germany","12","","",""
"Less important","2004","no migration background","West Germany","1848","0.150198977543503","0.144050462842525","0.15634749224448"
"Less important","2004","no migration background","East Germany","623","0.128566061334144","0.119303102548603","0.137829020119684"
"Less important","2004","direct migration background","West Germany","203","0.0900101627203176","0.0785933861298351","0.1014269393108"
"Less important","2004","direct migration background","East Germany","14","","",""
"Less important","2004","indirect migration background","West Germany","144","0.188375541013799","0.160521387117617","0.216229694909981"
"Less important","2004","indirect migration background","East Germany","11","","",""
"Quite unimportant","2004","no migration background","West Germany","866","0.0811964401323811","0.0764957899559421","0.08589709030882"
"Quite unimportant","2004","no migration background","East Germany","283","0.0704992295608198","0.0634151017249791","0.0775833573966606"
"Quite unimportant","2004","direct migration background","West Germany","81","0.0437550910855107","0.0355953134796644","0.051914868691357"
"Quite unimportant","2004","direct migration background","East Germany","10","","",""
"Quite unimportant","2004","indirect migration background","West Germany","52","0.0687417168556656","0.0507179561454316","0.0867654775658996"
"Quite unimportant","2004","indirect migration background","East Germany","2","","",""
"Very important","2005","no migration background","West Germany","","","",""
"Very important","2005","no migration background","East Germany","","","",""
"Very important","2005","direct migration background","West Germany","","","",""
"Very important","2005","direct migration background","East Germany","","","",""
"Very important","2005","indirect migration background","West Germany","","","",""
"Very important","2005","indirect migration background","East Germany","","","",""
"Important","2005","no migration background","West Germany","","","",""
"Important","2005","no migration background","East Germany","","","",""
"Important","2005","direct migration background","West Germany","","","",""
"Important","2005","direct migration background","East Germany","","","",""
"Important","2005","indirect migration background","West Germany","","","",""
"Important","2005","indirect migration background","East Germany","","","",""
"Less important","2005","no migration background","West Germany","","","",""
"Less important","2005","no migration background","East Germany","","","",""
"Less important","2005","direct migration background","West Germany","","","",""
"Less important","2005","direct migration background","East Germany","","","",""
"Less important","2005","indirect migration background","West Germany","","","",""
"Less important","2005","indirect migration background","East Germany","","","",""
"Quite unimportant","2005","no migration background","West Germany","","","",""
"Quite unimportant","2005","no migration background","East Germany","","","",""
"Quite unimportant","2005","direct migration background","West Germany","","","",""
"Quite unimportant","2005","direct migration background","East Germany","","","",""
"Quite unimportant","2005","indirect migration background","West Germany","","","",""
"Quite unimportant","2005","indirect migration background","East Germany","","","",""
"Very important","2006","no migration background","West Germany","","","",""
"Very important","2006","no migration background","East Germany","","","",""
"Very important","2006","direct migration background","West Germany","","","",""
"Very important","2006","direct migration background","East Germany","","","",""
"Very important","2006","indirect migration background","West Germany","","","",""
"Very important","2006","indirect migration background","East Germany","","","",""
"Important","2006","no migration background","West Germany","","","",""
"Important","2006","no migration background","East Germany","","","",""
"Important","2006","direct migration background","West Germany","","","",""
"Important","2006","direct migration background","East Germany","","","",""
"Important","2006","indirect migration background","West Germany","","","",""
"Important","2006","indirect migration background","East Germany","","","",""
"Less important","2006","no migration background","West Germany","","","",""
"Less important","2006","no migration background","East Germany","","","",""
"Less important","2006","direct migration background","West Germany","","","",""
"Less important","2006","direct migration background","East Germany","","","",""
"Less important","2006","indirect migration background","West Germany","","","",""
"Less important","2006","indirect migration background","East Germany","","","",""
"Quite unimportant","2006","no migration background","West Germany","","","",""
"Quite unimportant","2006","no migration background","East Germany","","","",""
"Quite unimportant","2006","direct migration background","West Germany","","","",""
"Quite unimportant","2006","direct migration background","East Germany","","","",""
"Quite unimportant","2006","indirect migration background","West Germany","","","",""
"Quite unimportant","2006","indirect migration background","East Germany","","","",""
"Very important","2007","no migration background","West Germany","","","",""
"Very important","2007","no migration background","East Germany","","","",""
"Very important","2007","direct migration background","West Germany","","","",""
"Very important","2007","direct migration background","East Germany","","","",""
"Very important","2007","indirect migration background","West Germany","","","",""
"Very important","2007","indirect migration background","East Germany","","","",""
"Important","2007","no migration background","West Germany","","","",""
"Important","2007","no migration background","East Germany","","","",""
"Important","2007","direct migration background","West Germany","","","",""
"Important","2007","direct migration background","East Germany","","","",""
"Important","2007","indirect migration background","West Germany","","","",""
"Important","2007","indirect migration background","East Germany","","","",""
"Less important","2007","no migration background","West Germany","","","",""
"Less important","2007","no migration background","East Germany","","","",""
"Less important","2007","direct migration background","West Germany","","","",""
"Less important","2007","direct migration background","East Germany","","","",""
"Less important","2007","indirect migration background","West Germany","","","",""
"Less important","2007","indirect migration background","East Germany","","","",""
"Quite unimportant","2007","no migration background","West Germany","","","",""
"Quite unimportant","2007","no migration background","East Germany","","","",""
"Quite unimportant","2007","direct migration background","West Germany","","","",""
"Quite unimportant","2007","direct migration background","East Germany","","","",""
"Quite unimportant","2007","indirect migration background","West Germany","","","",""
"Quite unimportant","2007","indirect migration background","East Germany","","","",""
"Very important","2008","no migration background","West Germany","5380","0.413090246574608","0.40424648935091","0.421934003798307"
"Very important","2008","no migration background","East Germany","2237","0.443478917310551","0.429099022108811","0.457858812512291"
"Very important","2008","direct migration background","West Germany","1078","0.573347049323245","0.550523877908397","0.596170220738093"
"Very important","2008","direct migration background","East Germany","40","0.450789507235979","0.342431279349257","0.559147735122701"
"Very important","2008","indirect migration background","West Germany","327","0.424557463119758","0.38855368897521","0.460561237264306"
"Very important","2008","indirect migration background","East Germany","9","","",""
"Important","2008","no migration background","West Germany","4178","0.35005424487092","0.341487123727724","0.358621366014117"
"Important","2008","no migration background","East Germany","1664","0.373607920344147","0.359605291189061","0.387610549499233"
"Important","2008","direct migration background","West Germany","542","0.294495580705551","0.273461715584814","0.315529445826288"
"Important","2008","direct migration background","East Germany","23","","",""
"Important","2008","indirect migration background","West Germany","246","0.331334155876123","0.297048182647313","0.365620129104933"
"Important","2008","indirect migration background","East Germany","17","","",""
"Less important","2008","no migration background","West Germany","1549","0.151955117295907","0.145507551807034","0.158402682784781"
"Less important","2008","no migration background","East Germany","458","0.119617509266886","0.110224354093635","0.129010664440136"
"Less important","2008","direct migration background","West Germany","124","0.0830087280221437","0.0702773824965163","0.0957400735477712"
"Less important","2008","direct migration background","East Germany","9","","",""
"Less important","2008","indirect migration background","West Germany","121","0.192776755448237","0.164042300023066","0.221511210873408"
"Less important","2008","indirect migration background","East Germany","14","","",""
"Quite unimportant","2008","no migration background","West Germany","801","0.0849003912585639","0.0798940816012142","0.0899067009159136"
"Quite unimportant","2008","no migration background","East Germany","226","0.0632956530784165","0.056247641133296","0.0703436650235371"
"Quite unimportant","2008","direct migration background","West Germany","60","0.0491486419490607","0.0391729759229085","0.0591243079752129"
"Quite unimportant","2008","direct migration background","East Germany","9","","",""
"Quite unimportant","2008","indirect migration background","West Germany","30","0.0513316255558822","0.035257456627876","0.0674057944838883"
"Quite unimportant","2008","indirect migration background","East Germany","1","","",""
"Very important","2009","no migration background","West Germany","","","",""
"Very important","2009","no migration background","East Germany","","","",""
"Very important","2009","direct migration background","West Germany","","","",""
"Very important","2009","direct migration background","East Germany","","","",""
"Very important","2009","indirect migration background","West Germany","","","",""
"Very important","2009","indirect migration background","East Germany","","","",""
"Important","2009","no migration background","West Germany","","","",""
"Important","2009","no migration background","East Germany","","","",""
"Important","2009","direct migration background","West Germany","","","",""
"Important","2009","direct migration background","East Germany","","","",""
"Important","2009","indirect migration background","West Germany","","","",""
"Important","2009","indirect migration background","East Germany","","","",""
"Less important","2009","no migration background","West Germany","","","",""
"Less important","2009","no migration background","East Germany","","","",""
"Less important","2009","direct migration background","West Germany","","","",""
"Less important","2009","direct migration background","East Germany","","","",""
"Less important","2009","indirect migration background","West Germany","","","",""
"Less important","2009","indirect migration background","East Germany","","","",""
"Quite unimportant","2009","no migration background","West Germany","","","",""
"Quite unimportant","2009","no migration background","East Germany","","","",""
"Quite unimportant","2009","direct migration background","West Germany","","","",""
"Quite unimportant","2009","direct migration background","East Germany","","","",""
"Quite unimportant","2009","indirect migration background","West Germany","","","",""
"Quite unimportant","2009","indirect migration background","East Germany","","","",""
"Very important","2010","no migration background","West Germany","2793","0.625478698623313","0.61075324892528","0.640204148321345"
"Very important","2010","no migration background","East Germany","861","0.657390404396976","0.630996798080278","0.683784010713675"
"Very important","2010","direct migration background","West Germany","1070","0.762486548537584","0.739869348694885","0.785103748380283"
"Very important","2010","direct migration background","East Germany","52","0.803360980961789","0.706737733601937","0.899984228321642"
"Very important","2010","indirect migration background","West Germany","326","0.645907489721833","0.601819286058843","0.689995693384824"
"Very important","2010","indirect migration background","East Germany","22","","",""
"Important","2010","no migration background","West Germany","1197","0.315542383993901","0.301403140486496","0.329681627501307"
"Important","2010","no migration background","East Germany","339","0.296422885367985","0.271024915091071","0.321820855644899"
"Important","2010","direct migration background","West Germany","264","0.215706722291542","0.193846744168194","0.23756670041489"
