"plh0110","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Less important","1991","16-34 y.","inadequately","","","","","3"
"Less important","1991","16-34 y.","vocational + Abi","","","","","3"
"Less important","1991","35-65 y.","higher education","","","","","3"
"Less important","1991","16-34 y.","general elemantary","","","","","3"
"Less important","1991","35-65 y.","vocational + Abi","","","","","3"
"Less important","1991","16-34 y.","middle vocational","","","","","3"
"Less important","1991","35-65 y.","higher vocational","","","","","3"
"Less important","1991","16-34 y.","in school","","","","","3"
"Less important","1991","16-34 y.","higher vocational","","","","","3"
"Less important","1991","35-65 y.","middle vocational","","","","","3"
"Less important","1991","16-34 y.","higher education","","","","","3"
"Less important","1991","35-65 y.","in school","","","","","3"
"Less important","1991","35-65 y.","inadequately","","","","","3"
"Less important","1991","35-65 y.","general elemantary","","","","","3"
"Less important","1991","66 and older","general elemantary","","","","","3"
"Less important","1991","66 and older","higher vocational","","","","","3"
"Less important","1991","66 and older","in school","","","","","3"
"Less important","1991","66 and older","inadequately","","","","","3"
"Less important","1991","66 and older","middle vocational","","","","","3"
"Less important","1991","66 and older","vocational + Abi","","","","","3"
"Less important","1991","66 and older","higher education","","","","","3"
"Quite unimportant","1991","16-34 y.","inadequately","","","","","4"
"Quite unimportant","1991","16-34 y.","general elemantary","","","","","4"
"Quite unimportant","1991","16-34 y.","in school","","","","","4"
"Quite unimportant","1991","16-34 y.","middle vocational","","","","","4"
"Quite unimportant","1991","66 and older","higher education","","","","","4"
"Quite unimportant","1991","35-65 y.","vocational + Abi","","","","","4"
"Quite unimportant","1991","35-65 y.","middle vocational","","","","","4"
"Quite unimportant","1991","35-65 y.","higher vocational","","","","","4"
"Quite unimportant","1991","66 and older","higher vocational","","","","","4"
"Quite unimportant","1991","16-34 y.","vocational + Abi","","","","","4"
"Quite unimportant","1991","16-34 y.","higher vocational","","","","","4"
"Quite unimportant","1991","16-34 y.","higher education","","","","","4"
"Quite unimportant","1991","35-65 y.","in school","","","","","4"
"Quite unimportant","1991","35-65 y.","inadequately","","","","","4"
"Quite unimportant","1991","35-65 y.","general elemantary","","","","","4"
"Quite unimportant","1991","35-65 y.","higher education","","","","","4"
"Quite unimportant","1991","66 and older","in school","","","","","4"
"Quite unimportant","1991","66 and older","inadequately","","","","","4"
"Quite unimportant","1991","66 and older","general elemantary","","","","","4"
"Quite unimportant","1991","66 and older","middle vocational","","","","","4"
"Quite unimportant","1991","66 and older","vocational + Abi","","","","","4"
"Very important","1991","16-34 y.","in school","","","","","1"
"Very important","1991","16-34 y.","inadequately","","","","","1"
"Very important","1991","16-34 y.","general elemantary","","","","","1"
"Very important","1991","16-34 y.","middle vocational","","","","","1"
"Very important","1991","16-34 y.","vocational + Abi","","","","","1"
"Very important","1991","16-34 y.","higher vocational","","","","","1"
"Very important","1991","16-34 y.","higher education","","","","","1"
"Very important","1991","35-65 y.","in school","","","","","1"
"Very important","1991","35-65 y.","inadequately","","","","","1"
"Very important","1991","35-65 y.","general elemantary","","","","","1"
"Very important","1991","35-65 y.","middle vocational","","","","","1"
"Very important","1991","35-65 y.","vocational + Abi","","","","","1"
"Very important","1991","35-65 y.","higher vocational","","","","","1"
"Very important","1991","35-65 y.","higher education","","","","","1"
"Very important","1991","66 and older","in school","","","","","1"
"Very important","1991","66 and older","inadequately","","","","","1"
"Very important","1991","66 and older","general elemantary","","","","","1"
"Very important","1991","66 and older","middle vocational","","","","","1"
"Very important","1991","66 and older","vocational + Abi","","","","","1"
"Very important","1991","66 and older","higher vocational","","","","","1"
"Very important","1991","66 and older","higher education","","","","","1"
"Important","1992","16-34 y.","inadequately","27","","","","2"
"Important","1992","16-34 y.","vocational + Abi","61","0.347748800458574","0.278934382160845","0.416563218756303","2"
"Important","1992","16-34 y.","higher vocational","47","0.269864198919254","0.208951552829107","0.330776845009401","2"
"Important","1992","16-34 y.","general elemantary","245","0.391192450950296","0.353324395985468","0.429060505915124","2"
"Important","1992","16-34 y.","middle vocational","676","0.309997888002029","0.290641097366735","0.329354678637324","2"
"Important","1992","16-34 y.","higher education","111","0.280298047131969","0.237696974899086","0.322899119364853","2"
"Important","1992","16-34 y.","in school","43","0.317699948441852","0.23945164842507","0.395948248458633","2"
"Important","1992","35-65 y.","in school","","","","","2"
"Important","1992","35-65 y.","inadequately","8","","","","2"
"Important","1992","35-65 y.","general elemantary","347","0.43898121860824","0.404952254174427","0.473010183042054","2"
"Important","1992","35-65 y.","middle vocational","1072","0.364535215431264","0.347611607592303","0.381458823270224","2"
"Important","1992","35-65 y.","vocational + Abi","21","","","","2"
"Important","1992","35-65 y.","higher vocational","143","0.311377799857009","0.268594313979659","0.354161285734359","2"
"Important","1992","35-65 y.","higher education","286","0.301959201300968","0.274424713504201","0.329493689097735","2"
"Important","1992","66 and older","in school","","","","","2"
"Important","1992","66 and older","inadequately","1","","","","2"
"Important","1992","66 and older","general elemantary","198","0.451548806256276","0.406219514052553","0.496878098459999","2"
"Important","1992","66 and older","middle vocational","308","0.445248930938197","0.408326185351934","0.482171676524461","2"
"Important","1992","66 and older","vocational + Abi","10","","","","2"
"Important","1992","66 and older","higher vocational","39","0.395583116176356","0.295665665519578","0.495500566833135","2"
"Important","1992","66 and older","higher education","42","0.381951150240208","0.288572684545955","0.47532961593446","2"
"Less important","1992","16-34 y.","inadequately","14","","","","3"
"Less important","1992","16-34 y.","vocational + Abi","44","0.263051425266696","0.199433705204491","0.326669145328902","3"
"Less important","1992","16-34 y.","general elemantary","151","0.230268393925605","0.197600241192753","0.262936546658457","3"
"Less important","1992","16-34 y.","middle vocational","396","0.207907754006234","0.190923283995722","0.224892224016746","3"
"Less important","1992","16-34 y.","in school","45","0.338589825642336","0.259056155389964","0.418123495894708","3"
"Less important","1992","35-65 y.","middle vocational","279","0.112153852537718","0.101058185396599","0.123249519678836","3"
"Less important","1992","35-65 y.","vocational + Abi","10","","","","3"
"Less important","1992","16-34 y.","higher vocational","36","0.214776399217564","0.158422631441708","0.271130166993421","3"
"Less important","1992","35-65 y.","higher vocational","39","0.115803480011276","0.0862385374179264","0.145368422604625","3"
"Less important","1992","35-65 y.","higher education","96","0.129310711721039","0.109186850369717","0.149434573072361","3"
"Less important","1992","16-34 y.","higher education","52","0.166495136789621","0.131161446429809","0.201828827149433","3"
"Less important","1992","35-65 y.","in school","","","","","3"
"Less important","1992","35-65 y.","inadequately","3","","","","3"
"Less important","1992","35-65 y.","general elemantary","60","0.0751954132333245","0.0571129443909099","0.0932778820757391","3"
"Less important","1992","66 and older","general elemantary","32","0.067392269598129","0.0445566845728413","0.0902278546234168","3"
"Less important","1992","66 and older","in school","","","","","3"
"Less important","1992","66 and older","inadequately","","","","","3"
"Less important","1992","66 and older","middle vocational","53","0.0754912308855204","0.0558645327948743","0.0951179289761666","3"
"Less important","1992","66 and older","vocational + Abi","1","","","","3"
"Less important","1992","66 and older","higher vocational","6","","","","3"
"Less important","1992","66 and older","higher education","11","","","","3"
"Quite unimportant","1992","16-34 y.","inadequately","6","","","","4"
"Quite unimportant","1992","35-65 y.","middle vocational","148","0.057462700830227","0.0492795651035945","0.0656458365568595","4"
"Quite unimportant","1992","35-65 y.","vocational + Abi","6","","","","4"
"Quite unimportant","1992","16-34 y.","general elemantary","60","0.0892946997067532","0.0671668341405895","0.111422565272917","4"
"Quite unimportant","1992","66 and older","higher education","15","","","","4"
"Quite unimportant","1992","16-34 y.","in school","20","","","","4"
"Quite unimportant","1992","16-34 y.","middle vocational","123","0.0708780329488095","0.060137620299917","0.081618445597702","4"
"Quite unimportant","1992","16-34 y.","vocational + Abi","11","","","","4"
"Quite unimportant","1992","16-34 y.","higher vocational","6","","","","4"
"Quite unimportant","1992","16-34 y.","higher education","11","","","","4"
"Quite unimportant","1992","35-65 y.","in school","","","","","4"
"Quite unimportant","1992","35-65 y.","inadequately","6","","","","4"
"Quite unimportant","1992","35-65 y.","general elemantary","44","0.058485020256287","0.0423943919718284","0.0745756485407455","4"
"Quite unimportant","1992","35-65 y.","higher vocational","18","","","","4"
"Quite unimportant","1992","66 and older","higher vocational","10","","","","4"
"Quite unimportant","1992","35-65 y.","higher education","49","0.066506277090518","0.0515628749324351","0.0814496792486008","4"
"Quite unimportant","1992","66 and older","in school","","","","","4"
"Quite unimportant","1992","66 and older","inadequately","4","","","","4"
"Quite unimportant","1992","66 and older","general elemantary","72","0.149691091192769","0.117194041293601","0.182188141091937","4"
"Quite unimportant","1992","66 and older","middle vocational","96","0.164893988320394","0.137325262927244","0.192462713713544","4"
"Quite unimportant","1992","66 and older","vocational + Abi","4","","","","4"
"Very important","1992","16-34 y.","general elemantary","182","0.289244455417345","0.254061655289068","0.324427255545622","1"
"Very important","1992","16-34 y.","middle vocational","998","0.411216325042927","0.390622271908301","0.431810378177553","1"
"Very important","1992","16-34 y.","vocational + Abi","68","0.310996983482778","0.24411212238917","0.377881844576386","1"
"Very important","1992","16-34 y.","higher vocational","115","0.489908180876341","0.421309694622912","0.55850666712977","1"
"Very important","1992","16-34 y.","higher education","253","0.509823679244831","0.46240818097215","0.557239177517512","1"
"Very important","1992","35-65 y.","in school","","","","","1"
"Very important","1992","35-65 y.","inadequately","9","","","","1"
"Very important","1992","16-34 y.","in school","28","","","","1"
"Very important","1992","16-34 y.","inadequately","13","","","","1"
"Very important","1992","35-65 y.","general elemantary","366","0.427338347902148","0.393417082330304","0.461259613473992","1"
"Very important","1992","35-65 y.","middle vocational","1608","0.465848231200792","0.448308132808381","0.483388329593203","1"
"Very important","1992","35-65 y.","vocational + Abi","46","0.456274014128488","0.34911913340056","0.563428894856415","1"
"Very important","1992","35-65 y.","higher vocational","250","0.515155106825822","0.468979538263455","0.56133067538819","1"
"Very important","1992","35-65 y.","higher education","637","0.502223809887475","0.472237144500658","0.532210475274293","1"
"Very important","1992","66 and older","in school","","","","","1"
"Very important","1992","66 and older","inadequately","3","","","","1"
"Very important","1992","66 and older","general elemantary","161","0.331367832952826","0.288492608916112","0.37424305698954","1"
"Very important","1992","66 and older","middle vocational","239","0.314365849855888","0.279874723865096","0.348856975846681","1"
"Very important","1992","66 and older","vocational + Abi","7","","","","1"
"Very important","1992","66 and older","higher vocational","37","0.384031572480758","0.284647481732755","0.483415663228761","1"
"Very important","1992","66 and older","higher education","36","0.351695769761544","0.259924990098997","0.443466549424091","1"
"Important","1993","16-34 y.","inadequately","","","","","2"
"Important","1993","16-34 y.","general elemantary","","","","","2"
"Important","1993","16-34 y.","higher vocational","","","","","2"
"Important","1993","16-34 y.","higher education","","","","","2"
"Important","1993","16-34 y.","middle vocational","","","","","2"
"Important","1993","16-34 y.","in school","","","","","2"
"Important","1993","16-34 y.","vocational + Abi","","","","","2"
"Important","1993","35-65 y.","vocational + Abi","","","","","2"
"Important","1993","35-65 y.","higher vocational","","","","","2"
"Important","1993","35-65 y.","higher education","","","","","2"
"Important","1993","66 and older","in school","","","","","2"
"Important","1993","66 and older","inadequately","","","","","2"
"Important","1993","35-65 y.","in school","","","","","2"
"Important","1993","35-65 y.","inadequately","","","","","2"
"Important","1993","35-65 y.","general elemantary","","","","","2"
"Important","1993","35-65 y.","middle vocational","","","","","2"
"Important","1993","66 and older","general elemantary","","","","","2"
"Important","1993","66 and older","middle vocational","","","","","2"
"Important","1993","66 and older","vocational + Abi","","","","","2"
"Important","1993","66 and older","higher vocational","","","","","2"
"Important","1993","66 and older","higher education","","","","","2"
"Less important","1993","16-34 y.","inadequately","","","","","3"
"Less important","1993","16-34 y.","general elemantary","","","","","3"
"Less important","1993","16-34 y.","vocational + Abi","","","","","3"
"Less important","1993","35-65 y.","middle vocational","","","","","3"
"Less important","1993","35-65 y.","vocational + Abi","","","","","3"
"Less important","1993","35-65 y.","higher education","","","","","3"
"Less important","1993","16-34 y.","middle vocational","","","","","3"
"Less important","1993","35-65 y.","higher vocational","","","","","3"
"Less important","1993","16-34 y.","in school","","","","","3"
"Less important","1993","16-34 y.","higher vocational","","","","","3"
"Less important","1993","16-34 y.","higher education","","","","","3"
"Less important","1993","35-65 y.","in school","","","","","3"
"Less important","1993","35-65 y.","inadequately","","","","","3"
"Less important","1993","35-65 y.","general elemantary","","","","","3"
"Less important","1993","66 and older","in school","","","","","3"
"Less important","1993","66 and older","inadequately","","","","","3"
"Less important","1993","66 and older","general elemantary","","","","","3"
"Less important","1993","66 and older","middle vocational","","","","","3"
"Less important","1993","66 and older","vocational + Abi","","","","","3"
"Less important","1993","66 and older","higher vocational","","","","","3"
"Less important","1993","66 and older","higher education","","","","","3"
"Quite unimportant","1993","16-34 y.","inadequately","","","","","4"
"Quite unimportant","1993","16-34 y.","general elemantary","","","","","4"
"Quite unimportant","1993","35-65 y.","middle vocational","","","","","4"
"Quite unimportant","1993","35-65 y.","vocational + Abi","","","","","4"
"Quite unimportant","1993","66 and older","higher vocational","","","","","4"
"Quite unimportant","1993","66 and older","higher education","","","","","4"
"Quite unimportant","1993","16-34 y.","in school","","","","","4"
"Quite unimportant","1993","16-34 y.","middle vocational","","","","","4"
"Quite unimportant","1993","16-34 y.","vocational + Abi","","","","","4"
"Quite unimportant","1993","16-34 y.","higher vocational","","","","","4"
"Quite unimportant","1993","16-34 y.","higher education","","","","","4"
"Quite unimportant","1993","35-65 y.","in school","","","","","4"
"Quite unimportant","1993","35-65 y.","inadequately","","","","","4"
"Quite unimportant","1993","35-65 y.","general elemantary","","","","","4"
"Quite unimportant","1993","35-65 y.","higher vocational","","","","","4"
"Quite unimportant","1993","35-65 y.","higher education","","","","","4"
"Quite unimportant","1993","66 and older","in school","","","","","4"
"Quite unimportant","1993","66 and older","inadequately","","","","","4"
"Quite unimportant","1993","66 and older","general elemantary","","","","","4"
"Quite unimportant","1993","66 and older","middle vocational","","","","","4"
"Quite unimportant","1993","66 and older","vocational + Abi","","","","","4"
"Very important","1993","16-34 y.","general elemantary","","","","","1"
"Very important","1993","16-34 y.","middle vocational","","","","","1"
"Very important","1993","16-34 y.","vocational + Abi","","","","","1"
"Very important","1993","16-34 y.","higher vocational","","","","","1"
"Very important","1993","16-34 y.","higher education","","","","","1"
"Very important","1993","35-65 y.","in school","","","","","1"
"Very important","1993","35-65 y.","inadequately","","","","","1"
"Very important","1993","35-65 y.","vocational + Abi","","","","","1"
"Very important","1993","35-65 y.","higher vocational","","","","","1"
"Very important","1993","35-65 y.","higher education","","","","","1"
"Very important","1993","66 and older","in school","","","","","1"
"Very important","1993","66 and older","inadequately","","","","","1"
"Very important","1993","66 and older","general elemantary","","","","","1"
"Very important","1993","66 and older","middle vocational","","","","","1"
"Very important","1993","16-34 y.","in school","","","","","1"
"Very important","1993","16-34 y.","inadequately","","","","","1"
"Very important","1993","35-65 y.","general elemantary","","","","","1"
"Very important","1993","35-65 y.","middle vocational","","","","","1"
"Very important","1993","66 and older","vocational + Abi","","","","","1"
"Very important","1993","66 and older","higher vocational","","","","","1"
"Very important","1993","66 and older","higher education","","","","","1"
"Important","1994","16-34 y.","inadequately","","","","","2"
"Important","1994","16-34 y.","middle vocational","","","","","2"
"Important","1994","16-34 y.","vocational + Abi","","","","","2"
"Important","1994","16-34 y.","higher education","","","","","2"
"Important","1994","16-34 y.","general elemantary","","","","","2"
"Important","1994","16-34 y.","higher vocational","","","","","2"
"Important","1994","16-34 y.","in school","","","","","2"
"Important","1994","35-65 y.","vocational + Abi","","","","","2"
"Important","1994","35-65 y.","higher vocational","","","","","2"
"Important","1994","35-65 y.","higher education","","","","","2"
"Important","1994","66 and older","in school","","","","","2"
"Important","1994","66 and older","inadequately","","","","","2"
"Important","1994","35-65 y.","in school","","","","","2"
"Important","1994","35-65 y.","inadequately","","","","","2"
"Important","1994","35-65 y.","general elemantary","","","","","2"
"Important","1994","35-65 y.","middle vocational","","","","","2"
"Important","1994","66 and older","general elemantary","","","","","2"
"Important","1994","66 and older","middle vocational","","","","","2"
"Important","1994","66 and older","vocational + Abi","","","","","2"
"Important","1994","66 and older","higher vocational","","","","","2"
"Important","1994","66 and older","higher education","","","","","2"
"Less important","1994","16-34 y.","inadequately","","","","","3"
"Less important","1994","16-34 y.","general elemantary","","","","","3"
"Less important","1994","16-34 y.","middle vocational","","","","","3"
"Less important","1994","16-34 y.","vocational + Abi","","","","","3"
"Less important","1994","35-65 y.","middle vocational","","","","","3"
"Less important","1994","35-65 y.","vocational + Abi","","","","","3"
"Less important","1994","35-65 y.","higher vocational","","","","","3"
"Less important","1994","35-65 y.","higher education","","","","","3"
"Less important","1994","16-34 y.","in school","","","","","3"
"Less important","1994","16-34 y.","higher vocational","","","","","3"
"Less important","1994","16-34 y.","higher education","","","","","3"
"Less important","1994","35-65 y.","in school","","","","","3"
"Less important","1994","35-65 y.","inadequately","","","","","3"
"Less important","1994","35-65 y.","general elemantary","","","","","3"
"Less important","1994","66 and older","inadequately","","","","","3"
"Less important","1994","66 and older","vocational + Abi","","","","","3"
"Less important","1994","66 and older","in school","","","","","3"
"Less important","1994","66 and older","general elemantary","","","","","3"
"Less important","1994","66 and older","middle vocational","","","","","3"
"Less important","1994","66 and older","higher vocational","","","","","3"
"Less important","1994","66 and older","higher education","","","","","3"
"Quite unimportant","1994","16-34 y.","inadequately","","","","","4"
"Quite unimportant","1994","16-34 y.","general elemantary","","","","","4"
"Quite unimportant","1994","35-65 y.","middle vocational","","","","","4"
"Quite unimportant","1994","35-65 y.","vocational + Abi","","","","","4"
"Quite unimportant","1994","66 and older","higher vocational","","","","","4"
"Quite unimportant","1994","66 and older","higher education","","","","","4"
"Quite unimportant","1994","16-34 y.","in school","","","","","4"
"Quite unimportant","1994","16-34 y.","middle vocational","","","","","4"
"Quite unimportant","1994","16-34 y.","vocational + Abi","","","","","4"
"Quite unimportant","1994","16-34 y.","higher vocational","","","","","4"
"Quite unimportant","1994","16-34 y.","higher education","","","","","4"
"Quite unimportant","1994","35-65 y.","in school","","","","","4"
"Quite unimportant","1994","35-65 y.","inadequately","","","","","4"
"Quite unimportant","1994","35-65 y.","general elemantary","","","","","4"
"Quite unimportant","1994","35-65 y.","higher vocational","","","","","4"
"Quite unimportant","1994","35-65 y.","higher education","","","","","4"
"Quite unimportant","1994","66 and older","in school","","","","","4"
"Quite unimportant","1994","66 and older","inadequately","","","","","4"
"Quite unimportant","1994","66 and older","general elemantary","","","","","4"
"Quite unimportant","1994","66 and older","middle vocational","","","","","4"
"Quite unimportant","1994","66 and older","vocational + Abi","","","","","4"
"Very important","1994","16-34 y.","general elemantary","","","","","1"
"Very important","1994","16-34 y.","middle vocational","","","","","1"
"Very important","1994","16-34 y.","vocational + Abi","","","","","1"
"Very important","1994","16-34 y.","higher vocational","","","","","1"
"Very important","1994","16-34 y.","higher education","","","","","1"
"Very important","1994","35-65 y.","in school","","","","","1"
"Very important","1994","35-65 y.","inadequately","","","","","1"
"Very important","1994","35-65 y.","vocational + Abi","","","","","1"
"Very important","1994","35-65 y.","higher vocational","","","","","1"
"Very important","1994","35-65 y.","higher education","","","","","1"
"Very important","1994","66 and older","in school","","","","","1"
"Very important","1994","66 and older","inadequately","","","","","1"
"Very important","1994","66 and older","general elemantary","","","","","1"
"Very important","1994","66 and older","middle vocational","","","","","1"
"Very important","1994","16-34 y.","in school","","","","","1"
"Very important","1994","16-34 y.","inadequately","","","","","1"
"Very important","1994","35-65 y.","general elemantary","","","","","1"
"Very important","1994","35-65 y.","middle vocational","","","","","1"
"Very important","1994","66 and older","vocational + Abi","","","","","1"
"Very important","1994","66 and older","higher vocational","","","","","1"
"Very important","1994","66 and older","higher education","","","","","1"
"Important","1995","16-34 y.","inadequately","17","","","","2"
"Important","1995","16-34 y.","general elemantary","200","0.337630078399552","0.299822251037665","0.37543790576144","2"
"Important","1995","16-34 y.","vocational + Abi","78","0.343338659010553","0.283014442447346","0.403662875573761","2"
"Important","1995","16-34 y.","middle vocational","685","0.317653635093583","0.298015460094876","0.33729181009229","2"
"Important","1995","16-34 y.","higher vocational","61","0.409910101231394","0.341918782790671","0.477901419672117","2"
"Important","1995","16-34 y.","higher education","122","0.31376047073693","0.268680059843236","0.358840881630625","2"
"Important","1995","16-34 y.","in school","82","0.345195649351929","0.284149459162842","0.406241839541017","2"
"Important","1995","35-65 y.","in school","","","","","2"
