"plh0110","year","education","sex","n","percent","lower_confidence","upper_confidence"
"Very important","1991","secondary school degree","Female","","","",""
"Very important","1991","college entrance qualification","Male","","","",""
"Very important","1991","college entrance qualification","Female","","","",""
"Very important","1991","Other degree","Male","","","",""
"Very important","1991","Other degree","Female","","","",""
"Very important","1991","no degree/no degree yet","Male","","","",""
"Very important","1991","no degree/no degree yet","Female","","","",""
"Important","1991","lower secondary degree","Male","","","",""
"Important","1991","lower secondary degree","Female","","","",""
"Important","1991","secondary school degree","Male","","","",""
"Important","1991","secondary school degree","Female","","","",""
"Important","1991","college entrance qualification","Male","","","",""
"Important","1991","college entrance qualification","Female","","","",""
"Important","1991","Other degree","Male","","","",""
"Important","1991","Other degree","Female","","","",""
"Important","1991","no degree/no degree yet","Male","","","",""
"Important","1991","no degree/no degree yet","Female","","","",""
"Less important","1991","lower secondary degree","Male","","","",""
"Less important","1991","lower secondary degree","Female","","","",""
"Less important","1991","secondary school degree","Male","","","",""
"Less important","1991","secondary school degree","Female","","","",""
"Less important","1991","college entrance qualification","Male","","","",""
"Less important","1991","college entrance qualification","Female","","","",""
"Less important","1991","Other degree","Male","","","",""
"Less important","1991","Other degree","Female","","","",""
"Less important","1991","no degree/no degree yet","Male","","","",""
"Less important","1991","no degree/no degree yet","Female","","","",""
"Quite unimportant","1991","lower secondary degree","Male","","","",""
"Quite unimportant","1991","lower secondary degree","Female","","","",""
"Quite unimportant","1991","secondary school degree","Male","","","",""
"Quite unimportant","1991","secondary school degree","Female","","","",""
"Quite unimportant","1991","college entrance qualification","Male","","","",""
"Quite unimportant","1991","college entrance qualification","Female","","","",""
"Quite unimportant","1991","Other degree","Male","","","",""
"Quite unimportant","1991","Other degree","Female","","","",""
"Quite unimportant","1991","no degree/no degree yet","Male","","","",""
"Quite unimportant","1991","no degree/no degree yet","Female","","","",""
"Very important","1992","lower secondary degree","Male","981","0.365729222480399","0.346677268424107","0.384781176536692"
"Very important","1992","lower secondary degree","Female","1374","0.449828550199747","0.431512969145923","0.46814413125357"
"Very important","1992","secondary school degree","Male","687","0.391362206144646","0.366680110846067","0.416044301443226"
"Very important","1992","secondary school degree","Female","1135","0.503684769382211","0.48156111831304","0.525808420451381"
"Very important","1992","college entrance qualification","Male","425","0.380876034008433","0.350596425924301","0.411155642092565"
"Very important","1992","college entrance qualification","Female","344","0.43262538207117","0.395082640693117","0.470168123449223"
"Very important","1992","Other degree","Male","15","","",""
"Very important","1992","Other degree","Female","23","","",""
"Very important","1992","no degree/no degree yet","Male","16","","",""
"Very important","1992","no degree/no degree yet","Female","37","0.331379285265961","0.248193690235778","0.414564880296144"
"Important","1992","lower secondary degree","Male","984","0.412730302925381","0.393255444155423","0.432205161695338"
"Important","1992","lower secondary degree","Female","1040","0.381443181153546","0.363559665659343","0.399326696647749"
"Important","1992","secondary school degree","Male","498","0.355182854417473","0.330980511524539","0.379385197310407"
"Important","1992","secondary school degree","Female","557","0.322789547326466","0.302101469214933","0.343477625437999"
"Important","1992","college entrance qualification","Male","305","0.322995982446287","0.293837574891779","0.352154390000796"
"Important","1992","college entrance qualification","Female","178","0.280401266356764","0.246362782093431","0.314439750620097"
"Important","1992","Other degree","Male","15","","",""
"Important","1992","Other degree","Female","11","","",""
"Important","1992","no degree/no degree yet","Male","39","0.430872445924661","0.331813970028841","0.529930921820481"
"Important","1992","no degree/no degree yet","Female","38","0.303745504684293","0.222474716620901","0.385016292747686"
"Less important","1992","lower secondary degree","Male","326","0.143913119049171","0.130028580308722","0.15779765778962"
"Less important","1992","lower secondary degree","Female","217","0.07919463970587","0.0692524972615099","0.08913678215023"
"Less important","1992","secondary school degree","Male","237","0.188488993352185","0.168710038938442","0.208267947765929"
"Less important","1992","secondary school degree","Female","183","0.105235007924506","0.0916570893325446","0.118812926516467"
"Less important","1992","college entrance qualification","Male","176","0.196451252049891","0.171676852716142","0.22122565138364"
"Less important","1992","college entrance qualification","Female","109","0.202685530003501","0.172223332641142","0.23314772736586"
"Less important","1992","Other degree","Male","10","","",""
"Less important","1992","Other degree","Female","6","","",""
"Less important","1992","no degree/no degree yet","Male","27","","",""
"Less important","1992","no degree/no degree yet","Female","26","","",""
"Quite unimportant","1992","lower secondary degree","Male","164","0.0776273555450495","0.0670425484927705","0.0882121625973286"
"Quite unimportant","1992","lower secondary degree","Female","203","0.0895336289408377","0.0790219226793047","0.100045335202371"
"Quite unimportant","1992","secondary school degree","Male","80","0.064965946085695","0.0525015935909634","0.0774302985804267"
"Quite unimportant","1992","secondary school degree","Female","87","0.0682906753668174","0.0571292537330105","0.0794520970006242"
"Quite unimportant","1992","college entrance qualification","Male","82","0.0996767314953887","0.080997209856833","0.118356253133944"
"Quite unimportant","1992","college entrance qualification","Female","38","0.0842878215685655","0.063235648000728","0.105339995136403"
"Quite unimportant","1992","Other degree","Male","10","","",""
"Quite unimportant","1992","Other degree","Female","5","","",""
"Quite unimportant","1992","no degree/no degree yet","Male","14","","",""
"Quite unimportant","1992","no degree/no degree yet","Female","22","","",""
"Very important","1993","lower secondary degree","Male","","","",""
"Very important","1993","lower secondary degree","Female","","","",""
"Very important","1993","secondary school degree","Male","","","",""
"Very important","1993","secondary school degree","Female","","","",""
"Very important","1993","college entrance qualification","Male","","","",""
"Very important","1993","college entrance qualification","Female","","","",""
"Very important","1993","Other degree","Male","","","",""
"Very important","1993","Other degree","Female","","","",""
"Very important","1993","no degree/no degree yet","Male","","","",""
"Very important","1993","no degree/no degree yet","Female","","","",""
"Important","1993","lower secondary degree","Male","","","",""
"Important","1993","lower secondary degree","Female","","","",""
"Important","1993","secondary school degree","Male","","","",""
"Important","1993","secondary school degree","Female","","","",""
"Important","1993","college entrance qualification","Male","","","",""
"Important","1993","college entrance qualification","Female","","","",""
"Important","1993","Other degree","Male","","","",""
"Important","1993","Other degree","Female","","","",""
"Important","1993","no degree/no degree yet","Male","","","",""
"Important","1993","no degree/no degree yet","Female","","","",""
"Less important","1993","lower secondary degree","Male","","","",""
"Less important","1993","lower secondary degree","Female","","","",""
"Less important","1993","secondary school degree","Male","","","",""
"Less important","1993","secondary school degree","Female","","","",""
"Less important","1993","college entrance qualification","Male","","","",""
"Less important","1993","college entrance qualification","Female","","","",""
"Less important","1993","Other degree","Male","","","",""
"Less important","1993","Other degree","Female","","","",""
"Less important","1993","no degree/no degree yet","Male","","","",""
"Less important","1993","no degree/no degree yet","Female","","","",""
"Quite unimportant","1993","lower secondary degree","Male","","","",""
"Quite unimportant","1993","lower secondary degree","Female","","","",""
"Quite unimportant","1993","secondary school degree","Male","","","",""
"Quite unimportant","1993","secondary school degree","Female","","","",""
"Quite unimportant","1993","college entrance qualification","Male","","","",""
"Quite unimportant","1993","college entrance qualification","Female","","","",""
"Quite unimportant","1993","Other degree","Male","","","",""
"Quite unimportant","1993","Other degree","Female","","","",""
"Quite unimportant","1993","no degree/no degree yet","Male","","","",""
"Quite unimportant","1993","no degree/no degree yet","Female","","","",""
"Very important","1994","lower secondary degree","Male","","","",""
"Very important","1994","lower secondary degree","Female","","","",""
"Very important","1994","secondary school degree","Male","","","",""
"Very important","1994","secondary school degree","Female","","","",""
"Very important","1994","college entrance qualification","Male","","","",""
"Very important","1994","college entrance qualification","Female","","","",""
"Very important","1994","Other degree","Male","","","",""
"Very important","1994","Other degree","Female","","","",""
"Very important","1994","no degree/no degree yet","Male","","","",""
"Very important","1994","no degree/no degree yet","Female","","","",""
"Important","1994","lower secondary degree","Male","","","",""
"Important","1994","lower secondary degree","Female","","","",""
"Important","1994","secondary school degree","Male","","","",""
"Important","1994","secondary school degree","Female","","","",""
"Important","1994","college entrance qualification","Male","","","",""
"Important","1994","college entrance qualification","Female","","","",""
"Important","1994","Other degree","Male","","","",""
"Important","1994","Other degree","Female","","","",""
"Important","1994","no degree/no degree yet","Male","","","",""
"Important","1994","no degree/no degree yet","Female","","","",""
"Less important","1994","lower secondary degree","Male","","","",""
"Less important","1994","lower secondary degree","Female","","","",""
"Less important","1994","secondary school degree","Male","","","",""
"Less important","1994","secondary school degree","Female","","","",""
"Less important","1994","college entrance qualification","Male","","","",""
"Less important","1994","college entrance qualification","Female","","","",""
"Less important","1994","Other degree","Male","","","",""
"Less important","1994","Other degree","Female","","","",""
"Less important","1994","no degree/no degree yet","Male","","","",""
"Less important","1994","no degree/no degree yet","Female","","","",""
"Quite unimportant","1994","lower secondary degree","Male","","","",""
"Quite unimportant","1994","lower secondary degree","Female","","","",""
"Quite unimportant","1994","secondary school degree","Male","","","",""
"Quite unimportant","1994","secondary school degree","Female","","","",""
"Quite unimportant","1994","college entrance qualification","Male","","","",""
"Quite unimportant","1994","college entrance qualification","Female","","","",""
"Quite unimportant","1994","Other degree","Male","","","",""
"Quite unimportant","1994","Other degree","Female","","","",""
"Quite unimportant","1994","no degree/no degree yet","Male","","","",""
"Quite unimportant","1994","no degree/no degree yet","Female","","","",""
"Very important","1995","lower secondary degree","Male","935","0.38155555187916","0.361767555167858","0.401343548590461"
"Very important","1995","lower secondary degree","Female","1328","0.488271786794777","0.469105901600682","0.507437671988872"
"Very important","1995","secondary school degree","Male","649","0.406868565618838","0.381713131406992","0.432023999830684"
"Very important","1995","secondary school degree","Female","1111","0.508929637337231","0.486797630856344","0.531061643818118"
"Very important","1995","college entrance qualification","Male","429","0.371941638380347","0.342581362833593","0.401301913927101"
"Very important","1995","college entrance qualification","Female","389","0.450363396786235","0.415130116985825","0.485596676586645"
"Very important","1995","Other degree","Male","117","0.45562127768406","0.389811667186324","0.521430888181796"
"Very important","1995","Other degree","Female","143","0.608789474527918","0.543556423099845","0.674022525955991"
"Very important","1995","no degree/no degree yet","Male","34","0.221272211896575","0.156546651046426","0.285997772746725"
"Very important","1995","no degree/no degree yet","Female","54","0.306556922497388","0.238050003024792","0.375063841969984"
"Important","1995","lower secondary degree","Male","929","0.404635244166502","0.3846414135709","0.424629074762104"
"Important","1995","lower secondary degree","Female","916","0.354369972560974","0.336029999054164","0.372709946067785"
"Important","1995","secondary school degree","Male","521","0.354028827186393","0.329540723208311","0.378516931164475"
"Important","1995","secondary school degree","Female","591","0.327238976528744","0.306466753377024","0.348011199680464"
"Important","1995","college entrance qualification","Male","353","0.351602701268943","0.322597931254508","0.380607471283378"
"Important","1995","college entrance qualification","Female","203","0.279000233653857","0.247238547380412","0.310761919927302"
"Important","1995","Other degree","Male","70","0.334893904004942","0.272529635038483","0.397258172971402"
"Important","1995","Other degree","Female","48","0.249895596154484","0.192023525713948","0.30776766659502"
"Important","1995","no degree/no degree yet","Male","57","0.318335694713921","0.245700435064738","0.390970954363104"
"Important","1995","no degree/no degree yet","Female","60","0.348953089299899","0.278131913653003","0.419774264946794"
"Less important","1995","lower secondary degree","Male","295","0.136182791188748","0.12221123972482","0.150154342652677"
"Less important","1995","lower secondary degree","Female","194","0.0766078103200026","0.0664099746560848","0.0868056459839204"
"Less important","1995","secondary school degree","Male","233","0.178689786795729","0.159072779404516","0.198306794186942"
"Less important","1995","secondary school degree","Female","177","0.107113489356089","0.0934223285970303","0.120804650115148"
"Less important","1995","college entrance qualification","Male","188","0.194812739102756","0.170753612904663","0.21887186530085"
"Less important","1995","college entrance qualification","Female","120","0.177883470961627","0.150802252929052","0.204964688994202"
"Less important","1995","Other degree","Male","21","","",""
"Less important","1995","Other degree","Female","12","","",""
"Less important","1995","no degree/no degree yet","Male","54","0.390562915069443","0.314490099872254","0.466635730266631"
"Less important","1995","no degree/no degree yet","Female","41","0.217147871690171","0.155885878352141","0.278409865028202"
"Quite unimportant","1995","lower secondary degree","Male","156","0.0776264127655899","0.0667263052672393","0.0885265202639405"
"Quite unimportant","1995","lower secondary degree","Female","175","0.0807504303242461","0.0703040092721482","0.0911968513763441"
"Quite unimportant","1995","secondary school degree","Male","62","0.0604128203990398","0.0482127489093265","0.0726128918887532"
"Quite unimportant","1995","secondary school degree","Female","81","0.0567178967779362","0.0464778742604635","0.0669579192954089"
"Quite unimportant","1995","college entrance qualification","Male","71","0.0816429212479542","0.0650092626639263","0.0982765798319821"
"Quite unimportant","1995","college entrance qualification","Female","54","0.0927528985982806","0.0722100698315919","0.113295727364969"
"Quite unimportant","1995","Other degree","Male","12","","",""
"Quite unimportant","1995","Other degree","Female","12","","",""
"Quite unimportant","1995","no degree/no degree yet","Male","13","","",""
"Quite unimportant","1995","no degree/no degree yet","Female","19","","",""
"Very important","1996","lower secondary degree","Male","","","",""
"Very important","1996","lower secondary degree","Female","","","",""
"Very important","1996","secondary school degree","Male","","","",""
"Very important","1996","secondary school degree","Female","","","",""
"Very important","1996","college entrance qualification","Male","","","",""
"Very important","1996","college entrance qualification","Female","","","",""
"Very important","1996","Other degree","Male","","","",""
"Very important","1996","Other degree","Female","","","",""
"Very important","1996","no degree/no degree yet","Male","","","",""
"Very important","1996","no degree/no degree yet","Female","","","",""
"Important","1996","lower secondary degree","Male","","","",""
"Important","1996","lower secondary degree","Female","","","",""
"Important","1996","secondary school degree","Male","","","",""
"Important","1996","secondary school degree","Female","","","",""
"Important","1996","college entrance qualification","Male","","","",""
"Important","1996","college entrance qualification","Female","","","",""
"Important","1996","Other degree","Male","","","",""
"Important","1996","Other degree","Female","","","",""
"Important","1996","no degree/no degree yet","Male","","","",""
"Important","1996","no degree/no degree yet","Female","","","",""
"Less important","1996","lower secondary degree","Male","","","",""
"Less important","1996","lower secondary degree","Female","","","",""
"Less important","1996","secondary school degree","Male","","","",""
"Less important","1996","secondary school degree","Female","","","",""
"Less important","1996","college entrance qualification","Male","","","",""
"Less important","1996","college entrance qualification","Female","","","",""
"Less important","1996","Other degree","Male","","","",""
"Less important","1996","Other degree","Female","","","",""
"Less important","1996","no degree/no degree yet","Male","","","",""
"Less important","1996","no degree/no degree yet","Female","","","",""
"Quite unimportant","1996","lower secondary degree","Male","","","",""
"Quite unimportant","1996","lower secondary degree","Female","","","",""
"Quite unimportant","1996","secondary school degree","Male","","","",""
"Quite unimportant","1996","secondary school degree","Female","","","",""
"Quite unimportant","1996","college entrance qualification","Male","","","",""
"Quite unimportant","1996","college entrance qualification","Female","","","",""
"Quite unimportant","1996","Other degree","Male","","","",""
"Quite unimportant","1996","Other degree","Female","","","",""
"Quite unimportant","1996","no degree/no degree yet","Male","","","",""
"Quite unimportant","1996","no degree/no degree yet","Female","","","",""
"Very important","1997","lower secondary degree","Male","","","",""
"Very important","1997","lower secondary degree","Female","","","",""
"Very important","1997","secondary school degree","Male","","","",""
"Very important","1997","secondary school degree","Female","","","",""
"Very important","1997","college entrance qualification","Male","","","",""
"Very important","1997","college entrance qualification","Female","","","",""
"Very important","1997","Other degree","Male","","","",""
"Very important","1997","Other degree","Female","","","",""
"Very important","1997","no degree/no degree yet","Male","","","",""
"Very important","1997","no degree/no degree yet","Female","","","",""
"Important","1997","lower secondary degree","Male","","","",""
"Important","1997","lower secondary degree","Female","","","",""
"Important","1997","secondary school degree","Male","","","",""
"Important","1997","secondary school degree","Female","","","",""
"Important","1997","college entrance qualification","Male","","","",""
"Important","1997","college entrance qualification","Female","","","",""
"Important","1997","Other degree","Male","","","",""
"Important","1997","Other degree","Female","","","",""
"Important","1997","no degree/no degree yet","Male","","","",""
"Important","1997","no degree/no degree yet","Female","","","",""
"Less important","1997","lower secondary degree","Male","","","",""
"Less important","1997","lower secondary degree","Female","","","",""
"Less important","1997","secondary school degree","Male","","","",""
"Less important","1997","secondary school degree","Female","","","",""
"Less important","1997","college entrance qualification","Male","","","",""
"Less important","1997","college entrance qualification","Female","","","",""
"Less important","1997","Other degree","Male","","","",""
"Less important","1997","Other degree","Female","","","",""
"Less important","1997","no degree/no degree yet","Male","","","",""
"Less important","1997","no degree/no degree yet","Female","","","",""
"Quite unimportant","1997","lower secondary degree","Male","","","",""
"Quite unimportant","1997","lower secondary degree","Female","","","",""
"Quite unimportant","1997","secondary school degree","Male","","","",""
"Quite unimportant","1997","secondary school degree","Female","","","",""
"Quite unimportant","1997","college entrance qualification","Male","","","",""
"Quite unimportant","1997","college entrance qualification","Female","","","",""
"Quite unimportant","1997","Other degree","Male","","","",""
"Quite unimportant","1997","Other degree","Female","","","",""
"Quite unimportant","1997","no degree/no degree yet","Male","","","",""
"Quite unimportant","1997","no degree/no degree yet","Female","","","",""
"Very important","1998","lower secondary degree","Male","","","",""
"Very important","1998","lower secondary degree","Female","","","",""
"Very important","1998","secondary school degree","Male","","","",""
"Very important","1998","secondary school degree","Female","","","",""
"Very important","1998","college entrance qualification","Male","","","",""
"Very important","1998","college entrance qualification","Female","","","",""
"Very important","1998","Other degree","Male","","","",""
"Very important","1998","Other degree","Female","","","",""
"Very important","1998","no degree/no degree yet","Male","","","",""
"Very important","1998","no degree/no degree yet","Female","","","",""
"Important","1998","lower secondary degree","Male","","","",""
"Important","1998","lower secondary degree","Female","","","",""
"Important","1998","secondary school degree","Male","","","",""
"Important","1998","secondary school degree","Female","","","",""
"Important","1998","college entrance qualification","Male","","","",""
"Important","1998","college entrance qualification","Female","","","",""
"Important","1998","Other degree","Male","","","",""
"Important","1998","Other degree","Female","","","",""
"Important","1998","no degree/no degree yet","Male","","","",""
"Important","1998","no degree/no degree yet","Female","","","",""
"Less important","1998","lower secondary degree","Male","","","",""
"Less important","1998","lower secondary degree","Female","","","",""
"Less important","1998","secondary school degree","Male","","","",""
"Less important","1998","secondary school degree","Female","","","",""
"Less important","1998","college entrance qualification","Male","","","",""
"Less important","1998","college entrance qualification","Female","","","",""
"Less important","1998","Other degree","Male","","","",""
"Less important","1998","Other degree","Female","","","",""
"Less important","1998","no degree/no degree yet","Male","","","",""
"Less important","1998","no degree/no degree yet","Female","","","",""
"Quite unimportant","1998","lower secondary degree","Male","","","",""
"Quite unimportant","1998","lower secondary degree","Female","","","",""
"Quite unimportant","1998","secondary school degree","Male","","","",""
"Quite unimportant","1998","secondary school degree","Female","","","",""
"Quite unimportant","1998","college entrance qualification","Male","","","",""
"Quite unimportant","1998","college entrance qualification","Female","","","",""
"Quite unimportant","1998","Other degree","Male","","","",""
"Quite unimportant","1998","Other degree","Female","","","",""
"Quite unimportant","1998","no degree/no degree yet","Male","","","",""
"Quite unimportant","1998","no degree/no degree yet","Female","","","",""
"Very important","1999","lower secondary degree","Male","","","",""
"Very important","1999","lower secondary degree","Female","","","",""
"Very important","1999","secondary school degree","Male","","","",""
"Very important","1999","secondary school degree","Female","","","",""
"Very important","1999","college entrance qualification","Male","","","",""
"Very important","1999","college entrance qualification","Female","","","",""
"Very important","1999","Other degree","Male","","","",""
"Very important","1999","Other degree","Female","","","",""
"Very important","1999","no degree/no degree yet","Male","","","",""
"Very important","1999","no degree/no degree yet","Female","","","",""
"Important","1999","lower secondary degree","Male","","","",""
"Important","1999","lower secondary degree","Female","","","",""
"Important","1999","secondary school degree","Male","","","",""
"Important","1999","secondary school degree","Female","","","",""
"Important","1999","college entrance qualification","Male","","","",""
"Important","1999","college entrance qualification","Female","","","",""
"Important","1999","Other degree","Male","","","",""
"Important","1999","Other degree","Female","","","",""
"Important","1999","no degree/no degree yet","Male","","","",""
"Important","1999","no degree/no degree yet","Female","","","",""
"Less important","1999","lower secondary degree","Male","","","",""
"Less important","1999","lower secondary degree","Female","","","",""
"Less important","1999","secondary school degree","Male","","","",""
"Less important","1999","secondary school degree","Female","","","",""
"Less important","1999","college entrance qualification","Male","","","",""
"Less important","1999","college entrance qualification","Female","","","",""
"Less important","1999","Other degree","Male","","","",""
"Less important","1999","Other degree","Female","","","",""
"Less important","1999","no degree/no degree yet","Male","","","",""
"Less important","1999","no degree/no degree yet","Female","","","",""
"Quite unimportant","1999","lower secondary degree","Male","","","",""
"Quite unimportant","1999","lower secondary degree","Female","","","",""
"Quite unimportant","1999","secondary school degree","Male","","","",""
"Quite unimportant","1999","secondary school degree","Female","","","",""
"Quite unimportant","1999","college entrance qualification","Male","","","",""
"Quite unimportant","1999","college entrance qualification","Female","","","",""
"Quite unimportant","1999","Other degree","Male","","","",""
"Quite unimportant","1999","Other degree","Female","","","",""
"Quite unimportant","1999","no degree/no degree yet","Male","","","",""
"Quite unimportant","1999","no degree/no degree yet","Female","","","",""
"Very important","2000","lower secondary degree","Male","","","",""
"Very important","2000","lower secondary degree","Female","","","",""
"Very important","2000","secondary school degree","Male","","","",""
"Very important","2000","secondary school degree","Female","","","",""
"Very important","2000","college entrance qualification","Male","","","",""
"Very important","2000","college entrance qualification","Female","","","",""
"Very important","2000","Other degree","Male","","","",""
"Very important","2000","Other degree","Female","","","",""
"Very important","2000","no degree/no degree yet","Male","","","",""
"Very important","2000","no degree/no degree yet","Female","","","",""
"Important","2000","lower secondary degree","Male","","","",""
"Important","2000","lower secondary degree","Female","","","",""
"Important","2000","secondary school degree","Male","","","",""
"Important","2000","secondary school degree","Female","","","",""
"Important","2000","college entrance qualification","Male","","","",""
"Important","2000","college entrance qualification","Female","","","",""
"Important","2000","Other degree","Male","","","",""
"Important","2000","Other degree","Female","","","",""
"Important","2000","no degree/no degree yet","Male","","","",""
"Important","2000","no degree/no degree yet","Female","","","",""
"Less important","2000","lower secondary degree","Male","","","",""
"Less important","2000","lower secondary degree","Female","","","",""
"Less important","2000","secondary school degree","Male","","","",""
"Less important","2000","secondary school degree","Female","","","",""
"Less important","2000","college entrance qualification","Male","","","",""
"Less important","2000","college entrance qualification","Female","","","",""
"Less important","2000","Other degree","Male","","","",""
"Less important","2000","Other degree","Female","","","",""
"Less important","2000","no degree/no degree yet","Male","","","",""
"Less important","2000","no degree/no degree yet","Female","","","",""
"Quite unimportant","2000","lower secondary degree","Male","","","",""
"Quite unimportant","2000","lower secondary degree","Female","","","",""
"Quite unimportant","2000","secondary school degree","Male","","","",""
"Quite unimportant","2000","secondary school degree","Female","","","",""
"Quite unimportant","2000","college entrance qualification","Male","","","",""
"Quite unimportant","2000","college entrance qualification","Female","","","",""
"Quite unimportant","2000","Other degree","Male","","","",""
"Quite unimportant","2000","Other degree","Female","","","",""
"Quite unimportant","2000","no degree/no degree yet","Male","","","",""
"Quite unimportant","2000","no degree/no degree yet","Female","","","",""
"Very important","2001","lower secondary degree","Male","","","",""
"Very important","2001","lower secondary degree","Female","","","",""
"Very important","2001","secondary school degree","Male","","","",""
"Very important","2001","secondary school degree","Female","","","",""
"Very important","2001","college entrance qualification","Male","","","",""
"Very important","2001","college entrance qualification","Female","","","",""
"Very important","2001","Other degree","Male","","","",""
"Very important","2001","Other degree","Female","","","",""
"Very important","2001","no degree/no degree yet","Male","","","",""
"Very important","2001","no degree/no degree yet","Female","","","",""
"Important","2001","lower secondary degree","Male","","","",""
"Important","2001","lower secondary degree","Female","","","",""
"Important","2001","secondary school degree","Male","","","",""
"Important","2001","secondary school degree","Female","","","",""
"Important","2001","college entrance qualification","Male","","","",""
"Important","2001","college entrance qualification","Female","","","",""
"Important","2001","Other degree","Male","","","",""
"Important","2001","Other degree","Female","","","",""
"Important","2001","no degree/no degree yet","Male","","","",""
"Important","2001","no degree/no degree yet","Female","","","",""
"Less important","2001","lower secondary degree","Male","","","",""
"Less important","2001","lower secondary degree","Female","","","",""
"Less important","2001","secondary school degree","Male","","","",""
"Less important","2001","secondary school degree","Female","","","",""
"Less important","2001","college entrance qualification","Male","","","",""
"Less important","2001","college entrance qualification","Female","","","",""
"Less important","2001","Other degree","Male","","","",""
"Less important","2001","Other degree","Female","","","",""
"Less important","2001","no degree/no degree yet","Male","","","",""
"Less important","2001","no degree/no degree yet","Female","","","",""
"Quite unimportant","2001","lower secondary degree","Male","","","",""
"Quite unimportant","2001","lower secondary degree","Female","","","",""
"Quite unimportant","2001","secondary school degree","Male","","","",""
"Quite unimportant","2001","secondary school degree","Female","","","",""
"Quite unimportant","2001","college entrance qualification","Male","","","",""
"Quite unimportant","2001","college entrance qualification","Female","","","",""
"Quite unimportant","2001","Other degree","Male","","","",""
"Quite unimportant","2001","Other degree","Female","","","",""
"Quite unimportant","2001","no degree/no degree yet","Male","","","",""
"Quite unimportant","2001","no degree/no degree yet","Female","","","",""
"Very important","2002","lower secondary degree","Male","","","",""
"Very important","2002","lower secondary degree","Female","","","",""
"Very important","2002","secondary school degree","Male","","","",""
"Very important","2002","secondary school degree","Female","","","",""
"Very important","2002","college entrance qualification","Male","","","",""
"Very important","2002","college entrance qualification","Female","","","",""
"Very important","2002","Other degree","Male","","","",""
"Very important","2002","Other degree","Female","","","",""
"Very important","2002","no degree/no degree yet","Male","","","",""
"Very important","2002","no degree/no degree yet","Female","","","",""
