"plh0105","year","pgcasmin","sampreg","n","percent","lower_confidence","upper_confidence"
"Less important","1990","(0) in school","West Germany","16","","",""
"Less important","1990","(0) in school","East Germany","","","",""
"Less important","1990","(1a) inadequately completed","West Germany","4","","",""
"Less important","1990","(1a) inadequately completed","East Germany","","","",""
"Less important","1990","(1b) general elementary school","West Germany","120","0.0952376748696866","0.0795964471576995","0.110878902581674"
"Less important","1990","(1b) general elementary school","East Germany","","","",""
"Less important","1990","(1c) basic vocational qualification","West Germany","270","0.105339677812936","0.093890841788435","0.116788513837437"
"Less important","1990","(1c) basic vocational qualification","East Germany","","","",""
"Less important","1990","(2b) intermediate general qualification","West Germany","27","","",""
"Less important","1990","(2b) intermediate general qualification","East Germany","","","",""
"Less important","1990","(2a) intermediate vocational","West Germany","113","0.102316587689305","0.0853729454215582","0.119260229957051"
"Less important","1990","(2a) intermediate vocational","East Germany","","","",""
"Less important","1990","(2c_gen) general maturity certificate","West Germany","27","","",""
"Less important","1990","(2c_gen) general maturity certificate","East Germany","","","",""
"Less important","1990","(2c_voc) vocational maturity certificate","West Germany","27","","",""
"Less important","1990","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Less important","1990","(3a) lower tertiary education","West Germany","27","","",""
"Less important","1990","(3a) lower tertiary education","East Germany","","","",""
"Less important","1990","(3b) higher tertiary education","West Germany","56","0.12851535756659","0.0967728276862704","0.16025788744691"
"Less important","1990","(3b) higher tertiary education","East Germany","","","",""
"Quite unimportant","1990","(0) in school","West Germany","","","",""
"Quite unimportant","1990","(0) in school","East Germany","","","",""
"Quite unimportant","1990","(1a) inadequately completed","West Germany","4","","",""
"Quite unimportant","1990","(1a) inadequately completed","East Germany","","","",""
"Quite unimportant","1990","(1b) general elementary school","West Germany","22","","",""
"Quite unimportant","1990","(1b) general elementary school","East Germany","","","",""
"Quite unimportant","1990","(1c) basic vocational qualification","West Germany","21","","",""
"Quite unimportant","1990","(1c) basic vocational qualification","East Germany","","","",""
"Quite unimportant","1990","(2b) intermediate general qualification","West Germany","2","","",""
"Quite unimportant","1990","(2b) intermediate general qualification","East Germany","","","",""
"Quite unimportant","1990","(2a) intermediate vocational","West Germany","4","","",""
"Quite unimportant","1990","(2a) intermediate vocational","East Germany","","","",""
"Quite unimportant","1990","(2c_gen) general maturity certificate","West Germany","2","","",""
"Quite unimportant","1990","(2c_gen) general maturity certificate","East Germany","","","",""
"Quite unimportant","1990","(2c_voc) vocational maturity certificate","West Germany","1","","",""
"Quite unimportant","1990","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Quite unimportant","1990","(3a) lower tertiary education","West Germany","1","","",""
"Quite unimportant","1990","(3a) lower tertiary education","East Germany","","","",""
"Quite unimportant","1990","(3b) higher tertiary education","West Germany","4","","",""
"Quite unimportant","1990","(3b) higher tertiary education","East Germany","","","",""
"Very important","1991","(0) in school","West Germany","","","",""
"Very important","1991","(0) in school","East Germany","","","",""
"Very important","1991","(1a) inadequately completed","West Germany","","","",""
"Very important","1991","(1a) inadequately completed","East Germany","","","",""
"Very important","1991","(1b) general elementary school","West Germany","","","",""
"Very important","1991","(1b) general elementary school","East Germany","","","",""
"Very important","1991","(1c) basic vocational qualification","West Germany","","","",""
"Very important","1991","(1c) basic vocational qualification","East Germany","","","",""
"Very important","1991","(2b) intermediate general qualification","West Germany","","","",""
"Very important","1991","(2b) intermediate general qualification","East Germany","","","",""
"Very important","1991","(2a) intermediate vocational","West Germany","","","",""
"Very important","1991","(2a) intermediate vocational","East Germany","","","",""
"Very important","1991","(2c_gen) general maturity certificate","West Germany","","","",""
"Very important","1991","(2c_gen) general maturity certificate","East Germany","","","",""
"Very important","1991","(2c_voc) vocational maturity certificate","West Germany","","","",""
"Very important","1991","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Very important","1991","(3a) lower tertiary education","West Germany","","","",""
"Very important","1991","(3a) lower tertiary education","East Germany","","","",""
"Very important","1991","(3b) higher tertiary education","West Germany","","","",""
"Very important","1991","(3b) higher tertiary education","East Germany","","","",""
"Important","1991","(0) in school","West Germany","","","",""
"Important","1991","(0) in school","East Germany","","","",""
"Important","1991","(1a) inadequately completed","West Germany","","","",""
"Important","1991","(1a) inadequately completed","East Germany","","","",""
"Important","1991","(1b) general elementary school","West Germany","","","",""
"Important","1991","(1b) general elementary school","East Germany","","","",""
"Important","1991","(1c) basic vocational qualification","West Germany","","","",""
"Important","1991","(1c) basic vocational qualification","East Germany","","","",""
"Important","1991","(2b) intermediate general qualification","West Germany","","","",""
"Important","1991","(2b) intermediate general qualification","East Germany","","","",""
"Important","1991","(2a) intermediate vocational","West Germany","","","",""
"Important","1991","(2a) intermediate vocational","East Germany","","","",""
"Important","1991","(2c_gen) general maturity certificate","West Germany","","","",""
"Important","1991","(2c_gen) general maturity certificate","East Germany","","","",""
"Important","1991","(2c_voc) vocational maturity certificate","West Germany","","","",""
"Important","1991","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Important","1991","(3a) lower tertiary education","West Germany","","","",""
"Important","1991","(3a) lower tertiary education","East Germany","","","",""
"Important","1991","(3b) higher tertiary education","West Germany","","","",""
"Important","1991","(3b) higher tertiary education","East Germany","","","",""
"Less important","1991","(0) in school","West Germany","","","",""
"Less important","1991","(0) in school","East Germany","","","",""
"Less important","1991","(1a) inadequately completed","West Germany","","","",""
"Less important","1991","(1a) inadequately completed","East Germany","","","",""
"Less important","1991","(1b) general elementary school","West Germany","","","",""
"Less important","1991","(1b) general elementary school","East Germany","","","",""
"Less important","1991","(1c) basic vocational qualification","West Germany","","","",""
"Less important","1991","(1c) basic vocational qualification","East Germany","","","",""
"Less important","1991","(2b) intermediate general qualification","West Germany","","","",""
"Less important","1991","(2b) intermediate general qualification","East Germany","","","",""
"Less important","1991","(2a) intermediate vocational","West Germany","","","",""
"Less important","1991","(2a) intermediate vocational","East Germany","","","",""
"Less important","1991","(2c_gen) general maturity certificate","West Germany","","","",""
"Less important","1991","(2c_gen) general maturity certificate","East Germany","","","",""
"Less important","1991","(2c_voc) vocational maturity certificate","West Germany","","","",""
"Less important","1991","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Less important","1991","(3a) lower tertiary education","West Germany","","","",""
"Less important","1991","(3a) lower tertiary education","East Germany","","","",""
"Less important","1991","(3b) higher tertiary education","West Germany","","","",""
"Less important","1991","(3b) higher tertiary education","East Germany","","","",""
"Quite unimportant","1991","(0) in school","West Germany","","","",""
"Quite unimportant","1991","(0) in school","East Germany","","","",""
"Quite unimportant","1991","(1a) inadequately completed","West Germany","","","",""
"Quite unimportant","1991","(1a) inadequately completed","East Germany","","","",""
"Quite unimportant","1991","(1b) general elementary school","West Germany","","","",""
"Quite unimportant","1991","(1b) general elementary school","East Germany","","","",""
"Quite unimportant","1991","(1c) basic vocational qualification","West Germany","","","",""
"Quite unimportant","1991","(1c) basic vocational qualification","East Germany","","","",""
"Quite unimportant","1991","(2b) intermediate general qualification","West Germany","","","",""
"Quite unimportant","1991","(2b) intermediate general qualification","East Germany","","","",""
"Quite unimportant","1991","(2a) intermediate vocational","West Germany","","","",""
"Quite unimportant","1991","(2a) intermediate vocational","East Germany","","","",""
"Quite unimportant","1991","(2c_gen) general maturity certificate","West Germany","","","",""
"Quite unimportant","1991","(2c_gen) general maturity certificate","East Germany","","","",""
"Quite unimportant","1991","(2c_voc) vocational maturity certificate","West Germany","","","",""
"Quite unimportant","1991","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Quite unimportant","1991","(3a) lower tertiary education","West Germany","","","",""
"Quite unimportant","1991","(3a) lower tertiary education","East Germany","","","",""
"Quite unimportant","1991","(3b) higher tertiary education","West Germany","","","",""
"Quite unimportant","1991","(3b) higher tertiary education","East Germany","","","",""
"Very important","1992","(0) in school","West Germany","29","","",""
"Very important","1992","(0) in school","East Germany","1","","",""
"Very important","1992","(1a) inadequately completed","West Germany","15","","",""
"Very important","1992","(1a) inadequately completed","East Germany","23","","",""
"Very important","1992","(1b) general elementary school","West Germany","275","0.217219865685579","0.194119064083884","0.240320667287274"
"Very important","1992","(1b) general elementary school","East Germany","61","0.207068817023197","0.159436600342259","0.254701033704134"
"Very important","1992","(1c) basic vocational qualification","West Germany","575","0.20657223341483","0.191247626127663","0.221896840701997"
"Very important","1992","(1c) basic vocational qualification","East Germany","282","0.240007123078735","0.215236788909116","0.264777457248354"
"Very important","1992","(2b) intermediate general qualification","West Germany","91","0.304109420996859","0.251524667608673","0.356694174385045"
"Very important","1992","(2b) intermediate general qualification","East Germany","44","0.272484737767664","0.206706247358594","0.338263228176734"
"Very important","1992","(2a) intermediate vocational","West Germany","340","0.253239462903019","0.229256502671006","0.277222423135031"
"Very important","1992","(2a) intermediate vocational","East Germany","301","0.250404509015744","0.226396619081044","0.274412398950444"
"Very important","1992","(2c_gen) general maturity certificate","West Germany","64","0.268927870509831","0.212476831682988","0.325378909336675"
"Very important","1992","(2c_gen) general maturity certificate","East Germany","17","","",""
"Very important","1992","(2c_voc) vocational maturity certificate","West Germany","103","0.282850908981602","0.235531208767822","0.330170609195382"
"Very important","1992","(2c_voc) vocational maturity certificate","East Germany","17","","",""
"Very important","1992","(3a) lower tertiary education","West Germany","59","0.223644383081182","0.172299498995566","0.274989267166799"
"Very important","1992","(3a) lower tertiary education","East Germany","142","0.236504177597231","0.202755078400226","0.270253276794236"
"Very important","1992","(3b) higher tertiary education","West Germany","99","0.227917925183033","0.1888106162134","0.267025234152665"
"Very important","1992","(3b) higher tertiary education","East Germany","72","0.222071947944532","0.175803619339624","0.268340276549441"
"Important","1992","(0) in school","West Germany","61","0.646779037225753","0.553098517006087","0.740459557445419"
"Important","1992","(0) in school","East Germany","1","","",""
"Important","1992","(1a) inadequately completed","West Germany","39","0.570199439871838","0.453392020974937","0.687006858768739"
"Important","1992","(1a) inadequately completed","East Germany","39","0.539224175693877","0.420750147599146","0.657698203788608"
"Important","1992","(1b) general elementary school","West Germany","784","0.640944095137882","0.614069093821435","0.667819096454329"
"Important","1992","(1b) general elementary school","East Germany","170","0.605821951288089","0.548377985690158","0.66326591688602"
"Important","1992","(1c) basic vocational qualification","West Germany","1787","0.665246150114111","0.647383180512379","0.683109119715844"
"Important","1992","(1c) basic vocational qualification","East Germany","710","0.615496883028506","0.587282022980584","0.643711743076428"
"Important","1992","(2b) intermediate general qualification","West Germany","170","0.57098206644273","0.514407220088901","0.627556912796559"
"Important","1992","(2b) intermediate general qualification","East Germany","114","0.620844009546266","0.549165004957931","0.692523014134601"
"Important","1992","(2a) intermediate vocational","West Germany","819","0.657293843423614","0.631118815649167","0.683468871198061"
"Important","1992","(2a) intermediate vocational","East Germany","830","0.656201792587908","0.629881546448921","0.682522038726896"
"Important","1992","(2c_gen) general maturity certificate","West Germany","153","0.641689719499944","0.580642471154742","0.702736967845146"
"Important","1992","(2c_gen) general maturity certificate","East Germany","25","","",""
"Important","1992","(2c_voc) vocational maturity certificate","West Germany","212","0.621651275365036","0.570697306108175","0.672605244621897"
"Important","1992","(2c_voc) vocational maturity certificate","East Germany","52","0.773158390253064","0.677740935417997","0.868575845088131"
"Important","1992","(3a) lower tertiary education","West Germany","166","0.671272827711423","0.613389276675842","0.729156378747003"
"Important","1992","(3a) lower tertiary education","East Germany","423","0.671425921626166","0.634121943663084","0.708729899589249"
"Important","1992","(3b) higher tertiary education","West Germany","286","0.616838703482485","0.571516232327242","0.662161174637728"
"Important","1992","(3b) higher tertiary education","East Germany","215","0.706689849525051","0.656008844660089","0.757370854390014"
"Less important","1992","(0) in school","West Germany","10","","",""
"Less important","1992","(0) in school","East Germany","","","",""
"Less important","1992","(1a) inadequately completed","West Germany","9","","",""
"Less important","1992","(1a) inadequately completed","East Germany","6","","",""
"Less important","1992","(1b) general elementary school","West Germany","142","0.118023585367783","0.0999489198256028","0.136098250909962"
"Less important","1992","(1b) general elementary school","East Germany","42","0.168712694069808","0.124690148909461","0.212735239230156"
"Less important","1992","(1c) basic vocational qualification","West Germany","294","0.118412027417123","0.10618191579438","0.130642139039867"
"Less important","1992","(1c) basic vocational qualification","East Germany","132","0.124386835267169","0.10524611001083","0.143527560523508"
"Less important","1992","(2b) intermediate general qualification","West Germany","31","0.115960796781616","0.0793620863248126","0.152559507238419"
"Less important","1992","(2b) intermediate general qualification","East Germany","18","","",""
"Less important","1992","(2a) intermediate vocational","West Germany","97","0.0813523176027507","0.066275632207473","0.0964290029980284"
"Less important","1992","(2a) intermediate vocational","East Germany","116","0.0904984907167354","0.0746005154720132","0.106396465961457"
"Less important","1992","(2c_gen) general maturity certificate","West Germany","19","","",""
"Less important","1992","(2c_gen) general maturity certificate","East Germany","1","","",""
"Less important","1992","(2c_voc) vocational maturity certificate","West Germany","32","0.0885541815073309","0.0587052744219842","0.118403088592678"
"Less important","1992","(2c_voc) vocational maturity certificate","East Germany","5","","",""
"Less important","1992","(3a) lower tertiary education","West Germany","27","","",""
"Less important","1992","(3a) lower tertiary education","East Germany","44","0.0920699007766023","0.0691071194969616","0.115032682056243"
"Less important","1992","(3b) higher tertiary education","West Germany","56","0.152538017783541","0.11901939871543","0.186056636851651"
"Less important","1992","(3b) higher tertiary education","East Germany","22","","",""
"Quite unimportant","1992","(0) in school","West Germany","","","",""
"Quite unimportant","1992","(0) in school","East Germany","","","",""
"Quite unimportant","1992","(1a) inadequately completed","West Germany","6","","",""
"Quite unimportant","1992","(1a) inadequately completed","East Germany","","","",""
"Quite unimportant","1992","(1b) general elementary school","West Germany","23","","",""
"Quite unimportant","1992","(1b) general elementary school","East Germany","5","","",""
"Quite unimportant","1992","(1c) basic vocational qualification","West Germany","25","","",""
"Quite unimportant","1992","(1c) basic vocational qualification","East Germany","18","","",""
"Quite unimportant","1992","(2b) intermediate general qualification","West Germany","2","","",""
"Quite unimportant","1992","(2b) intermediate general qualification","East Germany","","","",""
"Quite unimportant","1992","(2a) intermediate vocational","West Germany","7","","",""
"Quite unimportant","1992","(2a) intermediate vocational","East Germany","4","","",""
"Quite unimportant","1992","(2c_gen) general maturity certificate","West Germany","1","","",""
"Quite unimportant","1992","(2c_gen) general maturity certificate","East Germany","","","",""
"Quite unimportant","1992","(2c_voc) vocational maturity certificate","West Germany","1","","",""
"Quite unimportant","1992","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Quite unimportant","1992","(3a) lower tertiary education","West Germany","1","","",""
"Quite unimportant","1992","(3a) lower tertiary education","East Germany","","","",""
"Quite unimportant","1992","(3b) higher tertiary education","West Germany","1","","",""
"Quite unimportant","1992","(3b) higher tertiary education","East Germany","1","","",""
"Very important","1993","(0) in school","West Germany","","","",""
"Very important","1993","(0) in school","East Germany","","","",""
"Very important","1993","(1a) inadequately completed","West Germany","","","",""
"Very important","1993","(1a) inadequately completed","East Germany","","","",""
"Very important","1993","(1b) general elementary school","West Germany","","","",""
"Very important","1993","(1b) general elementary school","East Germany","","","",""
"Very important","1993","(1c) basic vocational qualification","West Germany","","","",""
"Very important","1993","(1c) basic vocational qualification","East Germany","","","",""
"Very important","1993","(2b) intermediate general qualification","West Germany","","","",""
"Very important","1993","(2b) intermediate general qualification","East Germany","","","",""
"Very important","1993","(2a) intermediate vocational","West Germany","","","",""
"Very important","1993","(2a) intermediate vocational","East Germany","","","",""
"Very important","1993","(2c_gen) general maturity certificate","West Germany","","","",""
"Very important","1993","(2c_gen) general maturity certificate","East Germany","","","",""
"Very important","1993","(2c_voc) vocational maturity certificate","West Germany","","","",""
"Very important","1993","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Very important","1993","(3a) lower tertiary education","West Germany","","","",""
"Very important","1993","(3a) lower tertiary education","East Germany","","","",""
"Very important","1993","(3b) higher tertiary education","West Germany","","","",""
"Very important","1993","(3b) higher tertiary education","East Germany","","","",""
"Important","1993","(0) in school","West Germany","","","",""
"Important","1993","(0) in school","East Germany","","","",""
"Important","1993","(1a) inadequately completed","West Germany","","","",""
"Important","1993","(1a) inadequately completed","East Germany","","","",""
"Important","1993","(1b) general elementary school","West Germany","","","",""
"Important","1993","(1b) general elementary school","East Germany","","","",""
"Important","1993","(1c) basic vocational qualification","West Germany","","","",""
"Important","1993","(1c) basic vocational qualification","East Germany","","","",""
"Important","1993","(2b) intermediate general qualification","West Germany","","","",""
"Important","1993","(2b) intermediate general qualification","East Germany","","","",""
"Important","1993","(2a) intermediate vocational","West Germany","","","",""
"Important","1993","(2a) intermediate vocational","East Germany","","","",""
"Important","1993","(2c_gen) general maturity certificate","West Germany","","","",""
"Important","1993","(2c_gen) general maturity certificate","East Germany","","","",""
"Important","1993","(2c_voc) vocational maturity certificate","West Germany","","","",""
"Important","1993","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Important","1993","(3a) lower tertiary education","West Germany","","","",""
"Important","1993","(3a) lower tertiary education","East Germany","","","",""
"Important","1993","(3b) higher tertiary education","West Germany","","","",""
"Important","1993","(3b) higher tertiary education","East Germany","","","",""
"Less important","1993","(0) in school","West Germany","","","",""
"Less important","1993","(0) in school","East Germany","","","",""
"Less important","1993","(1a) inadequately completed","West Germany","","","",""
"Less important","1993","(1a) inadequately completed","East Germany","","","",""
"Less important","1993","(1b) general elementary school","West Germany","","","",""
"Less important","1993","(1b) general elementary school","East Germany","","","",""
"Less important","1993","(1c) basic vocational qualification","West Germany","","","",""
"Less important","1993","(1c) basic vocational qualification","East Germany","","","",""
"Less important","1993","(2b) intermediate general qualification","West Germany","","","",""
"Less important","1993","(2b) intermediate general qualification","East Germany","","","",""
"Less important","1993","(2a) intermediate vocational","West Germany","","","",""
"Less important","1993","(2a) intermediate vocational","East Germany","","","",""
"Less important","1993","(2c_gen) general maturity certificate","West Germany","","","",""
"Less important","1993","(2c_gen) general maturity certificate","East Germany","","","",""
"Less important","1993","(2c_voc) vocational maturity certificate","West Germany","","","",""
"Less important","1993","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Less important","1993","(3a) lower tertiary education","West Germany","","","",""
"Less important","1993","(3a) lower tertiary education","East Germany","","","",""
"Less important","1993","(3b) higher tertiary education","West Germany","","","",""
"Less important","1993","(3b) higher tertiary education","East Germany","","","",""
"Quite unimportant","1993","(0) in school","West Germany","","","",""
"Quite unimportant","1993","(0) in school","East Germany","","","",""
"Quite unimportant","1993","(1a) inadequately completed","West Germany","","","",""
"Quite unimportant","1993","(1a) inadequately completed","East Germany","","","",""
"Quite unimportant","1993","(1b) general elementary school","West Germany","","","",""
"Quite unimportant","1993","(1b) general elementary school","East Germany","","","",""
"Quite unimportant","1993","(1c) basic vocational qualification","West Germany","","","",""
"Quite unimportant","1993","(1c) basic vocational qualification","East Germany","","","",""
"Quite unimportant","1993","(2b) intermediate general qualification","West Germany","","","",""
"Quite unimportant","1993","(2b) intermediate general qualification","East Germany","","","",""
"Quite unimportant","1993","(2a) intermediate vocational","West Germany","","","",""
"Quite unimportant","1993","(2a) intermediate vocational","East Germany","","","",""
"Quite unimportant","1993","(2c_gen) general maturity certificate","West Germany","","","",""
"Quite unimportant","1993","(2c_gen) general maturity certificate","East Germany","","","",""
"Quite unimportant","1993","(2c_voc) vocational maturity certificate","West Germany","","","",""
"Quite unimportant","1993","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Quite unimportant","1993","(3a) lower tertiary education","West Germany","","","",""
"Quite unimportant","1993","(3a) lower tertiary education","East Germany","","","",""
"Quite unimportant","1993","(3b) higher tertiary education","West Germany","","","",""
"Quite unimportant","1993","(3b) higher tertiary education","East Germany","","","",""
"Very important","1994","(0) in school","West Germany","","","",""
"Very important","1994","(0) in school","East Germany","","","",""
"Very important","1994","(1a) inadequately completed","West Germany","","","",""
"Very important","1994","(1a) inadequately completed","East Germany","","","",""
"Very important","1994","(1b) general elementary school","West Germany","","","",""
"Very important","1994","(1b) general elementary school","East Germany","","","",""
"Very important","1994","(1c) basic vocational qualification","West Germany","","","",""
"Very important","1994","(1c) basic vocational qualification","East Germany","","","",""
"Very important","1994","(2b) intermediate general qualification","West Germany","","","",""
"Very important","1994","(2b) intermediate general qualification","East Germany","","","",""
"Very important","1994","(2a) intermediate vocational","West Germany","","","",""
"Very important","1994","(2a) intermediate vocational","East Germany","","","",""
"Very important","1994","(2c_gen) general maturity certificate","West Germany","","","",""
"Very important","1994","(2c_gen) general maturity certificate","East Germany","","","",""
"Very important","1994","(2c_voc) vocational maturity certificate","West Germany","","","",""
"Very important","1994","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Very important","1994","(3a) lower tertiary education","West Germany","","","",""
"Very important","1994","(3a) lower tertiary education","East Germany","","","",""
"Very important","1994","(3b) higher tertiary education","West Germany","","","",""
"Very important","1994","(3b) higher tertiary education","East Germany","","","",""
"Important","1994","(0) in school","West Germany","","","",""
"Important","1994","(0) in school","East Germany","","","",""
"Important","1994","(1a) inadequately completed","West Germany","","","",""
"Important","1994","(1a) inadequately completed","East Germany","","","",""
"Important","1994","(1b) general elementary school","West Germany","","","",""
"Important","1994","(1b) general elementary school","East Germany","","","",""
"Important","1994","(1c) basic vocational qualification","West Germany","","","",""
"Important","1994","(1c) basic vocational qualification","East Germany","","","",""
"Important","1994","(2b) intermediate general qualification","West Germany","","","",""
"Important","1994","(2b) intermediate general qualification","East Germany","","","",""
"Important","1994","(2a) intermediate vocational","West Germany","","","",""
"Important","1994","(2a) intermediate vocational","East Germany","","","",""
"Important","1994","(2c_gen) general maturity certificate","West Germany","","","",""
"Important","1994","(2c_gen) general maturity certificate","East Germany","","","",""
"Important","1994","(2c_voc) vocational maturity certificate","West Germany","","","",""
"Important","1994","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Important","1994","(3a) lower tertiary education","West Germany","","","",""
"Important","1994","(3a) lower tertiary education","East Germany","","","",""
"Important","1994","(3b) higher tertiary education","West Germany","","","",""
"Important","1994","(3b) higher tertiary education","East Germany","","","",""
"Less important","1994","(0) in school","West Germany","","","",""
"Less important","1994","(0) in school","East Germany","","","",""
"Less important","1994","(1a) inadequately completed","West Germany","","","",""
"Less important","1994","(1a) inadequately completed","East Germany","","","",""
"Less important","1994","(1b) general elementary school","West Germany","","","",""
"Less important","1994","(1b) general elementary school","East Germany","","","",""
"Less important","1994","(1c) basic vocational qualification","West Germany","","","",""
"Less important","1994","(1c) basic vocational qualification","East Germany","","","",""
"Less important","1994","(2b) intermediate general qualification","West Germany","","","",""
"Less important","1994","(2b) intermediate general qualification","East Germany","","","",""
"Less important","1994","(2a) intermediate vocational","West Germany","","","",""
"Less important","1994","(2a) intermediate vocational","East Germany","","","",""
"Less important","1994","(2c_gen) general maturity certificate","West Germany","","","",""
"Less important","1994","(2c_gen) general maturity certificate","East Germany","","","",""
"Less important","1994","(2c_voc) vocational maturity certificate","West Germany","","","",""
"Less important","1994","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Less important","1994","(3a) lower tertiary education","West Germany","","","",""
"Less important","1994","(3a) lower tertiary education","East Germany","","","",""
"Less important","1994","(3b) higher tertiary education","West Germany","","","",""
"Less important","1994","(3b) higher tertiary education","East Germany","","","",""
"Quite unimportant","1994","(0) in school","West Germany","","","",""
"Quite unimportant","1994","(0) in school","East Germany","","","",""
"Quite unimportant","1994","(1a) inadequately completed","West Germany","","","",""
"Quite unimportant","1994","(1a) inadequately completed","East Germany","","","",""
"Quite unimportant","1994","(1b) general elementary school","West Germany","","","",""
"Quite unimportant","1994","(1b) general elementary school","East Germany","","","",""
"Quite unimportant","1994","(1c) basic vocational qualification","West Germany","","","",""
"Quite unimportant","1994","(1c) basic vocational qualification","East Germany","","","",""
"Quite unimportant","1994","(2b) intermediate general qualification","West Germany","","","",""
"Quite unimportant","1994","(2b) intermediate general qualification","East Germany","","","",""
"Quite unimportant","1994","(2a) intermediate vocational","West Germany","","","",""
"Quite unimportant","1994","(2a) intermediate vocational","East Germany","","","",""
"Quite unimportant","1994","(2c_gen) general maturity certificate","West Germany","","","",""
"Quite unimportant","1994","(2c_gen) general maturity certificate","East Germany","","","",""
"Quite unimportant","1994","(2c_voc) vocational maturity certificate","West Germany","","","",""
"Quite unimportant","1994","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Quite unimportant","1994","(3a) lower tertiary education","West Germany","","","",""
"Quite unimportant","1994","(3a) lower tertiary education","East Germany","","","",""
"Quite unimportant","1994","(3b) higher tertiary education","West Germany","","","",""
"Quite unimportant","1994","(3b) higher tertiary education","East Germany","","","",""
"Very important","1995","(0) in school","West Germany","48","0.310006558708503","0.235241729420033","0.384771387996973"
"Very important","1995","(0) in school","East Germany","26","","",""
"Very important","1995","(1a) inadequately completed","West Germany","28","","",""
