"plh0105","year","e11102","sex","n","percent","lower_confidence","upper_confidence"
"Less important","1992","Not Employed","Female","209","0.0981089705861103","0.0862427927916134","0.109975148380607"
"Less important","1992","Employed","Male","529","0.136120741580522","0.125610124546673","0.14663135861437"
"Less important","1992","Employed","Female","219","0.061696897972778","0.0535771385678706","0.0698166573776853"
"Quite unimportant","1992","Not Employed","Male","25","","",""
"Quite unimportant","1992","Not Employed","Female","44","0.0248238897450038","0.0186172590957777","0.0310305203942298"
"Quite unimportant","1992","Employed","Male","22","","",""
"Quite unimportant","1992","Employed","Female","6","","",""
"Very important","1993","Not Employed","Male","","","",""
"Very important","1993","Not Employed","Female","","","",""
"Very important","1993","Employed","Male","","","",""
"Very important","1993","Employed","Female","","","",""
"Important","1993","Not Employed","Male","","","",""
"Important","1993","Not Employed","Female","","","",""
"Important","1993","Employed","Male","","","",""
"Important","1993","Employed","Female","","","",""
"Less important","1993","Not Employed","Male","","","",""
"Less important","1993","Not Employed","Female","","","",""
"Less important","1993","Employed","Male","","","",""
"Less important","1993","Employed","Female","","","",""
"Quite unimportant","1993","Not Employed","Male","","","",""
"Quite unimportant","1993","Not Employed","Female","","","",""
"Quite unimportant","1993","Employed","Male","","","",""
"Quite unimportant","1993","Employed","Female","","","",""
"Very important","1994","Not Employed","Male","","","",""
"Very important","1994","Not Employed","Female","","","",""
"Very important","1994","Employed","Male","","","",""
"Very important","1994","Employed","Female","","","",""
"Important","1994","Not Employed","Male","","","",""
"Important","1994","Not Employed","Female","","","",""
"Important","1994","Employed","Male","","","",""
"Important","1994","Employed","Female","","","",""
"Less important","1994","Not Employed","Male","","","",""
"Less important","1994","Not Employed","Female","","","",""
"Less important","1994","Employed","Male","","","",""
"Less important","1994","Employed","Female","","","",""
"Quite unimportant","1994","Not Employed","Male","","","",""
"Quite unimportant","1994","Not Employed","Female","","","",""
"Quite unimportant","1994","Employed","Male","","","",""
"Quite unimportant","1994","Employed","Female","","","",""
"Very important","1995","Not Employed","Male","300","0.208395824693914","0.186919830915242","0.229871818472586"
"Very important","1995","Not Employed","Female","890","0.30277247780465","0.28546437677204","0.32008057883726"
"Very important","1995","Employed","Male","810","0.191724046897276","0.179472530122369","0.203975563672184"
"Very important","1995","Employed","Female","1030","0.303202979737986","0.287284943223127","0.319121016252845"
"Important","1995","Not Employed","Male","898","0.642625540033709","0.617286189953676","0.667964890113741"
"Important","1995","Not Employed","Female","1614","0.60742934209397","0.58903387734529","0.62582480684265"
"Important","1995","Employed","Male","2727","0.692355400733168","0.677991879328224","0.706718922138112"
"Important","1995","Employed","Female","2008","0.646340225084113","0.629782790520384","0.662897659647841"
"Less important","1995","Not Employed","Male","160","0.136994164216154","0.118813379490224","0.155174948942083"
"Less important","1995","Not Employed","Female","169","0.0698108624102275","0.0602113075138848","0.0794104173065701"
"Less important","1995","Employed","Male","401","0.107903336689788","0.0982473839637535","0.117559289415823"
"Less important","1995","Employed","Female","153","0.0457196099473041","0.0384859368272466","0.0529532830673617"
"Quite unimportant","1995","Not Employed","Male","16","","",""
"Quite unimportant","1995","Not Employed","Female","34","0.0199873176911522","0.0147150546609499","0.0252595807213544"
"Quite unimportant","1995","Employed","Male","28","","",""
"Quite unimportant","1995","Employed","Female","12","","",""
"Very important","1996","Not Employed","Male","","","",""
"Very important","1996","Not Employed","Female","","","",""
"Very important","1996","Employed","Male","","","",""
"Very important","1996","Employed","Female","","","",""
"Important","1996","Not Employed","Male","","","",""
"Important","1996","Not Employed","Female","","","",""
"Important","1996","Employed","Male","","","",""
"Important","1996","Employed","Female","","","",""
"Less important","1996","Not Employed","Male","","","",""
"Less important","1996","Not Employed","Female","","","",""
"Less important","1996","Employed","Male","","","",""
"Less important","1996","Employed","Female","","","",""
"Quite unimportant","1996","Not Employed","Male","","","",""
"Quite unimportant","1996","Not Employed","Female","","","",""
"Quite unimportant","1996","Employed","Male","","","",""
"Quite unimportant","1996","Employed","Female","","","",""
"Very important","1997","Not Employed","Male","","","",""
"Very important","1997","Not Employed","Female","","","",""
"Very important","1997","Employed","Male","","","",""
"Very important","1997","Employed","Female","","","",""
"Important","1997","Not Employed","Male","","","",""
"Important","1997","Not Employed","Female","","","",""
"Important","1997","Employed","Male","","","",""
"Important","1997","Employed","Female","","","",""
"Less important","1997","Not Employed","Male","","","",""
"Less important","1997","Not Employed","Female","","","",""
"Less important","1997","Employed","Male","","","",""
"Less important","1997","Employed","Female","","","",""
"Quite unimportant","1997","Not Employed","Male","","","",""
"Quite unimportant","1997","Not Employed","Female","","","",""
"Quite unimportant","1997","Employed","Male","","","",""
"Quite unimportant","1997","Employed","Female","","","",""
"Very important","1998","Not Employed","Male","","","",""
"Very important","1998","Not Employed","Female","","","",""
"Very important","1998","Employed","Male","","","",""
"Very important","1998","Employed","Female","","","",""
"Important","1998","Not Employed","Male","","","",""
"Important","1998","Not Employed","Female","","","",""
"Important","1998","Employed","Male","","","",""
"Important","1998","Employed","Female","","","",""
"Less important","1998","Not Employed","Male","","","",""
"Less important","1998","Not Employed","Female","","","",""
"Less important","1998","Employed","Male","","","",""
"Less important","1998","Employed","Female","","","",""
"Quite unimportant","1998","Not Employed","Male","","","",""
"Quite unimportant","1998","Not Employed","Female","","","",""
"Quite unimportant","1998","Employed","Male","","","",""
"Quite unimportant","1998","Employed","Female","","","",""
"Very important","1999","Not Employed","Male","","","",""
"Very important","1999","Not Employed","Female","","","",""
"Very important","1999","Employed","Male","","","",""
"Very important","1999","Employed","Female","","","",""
"Important","1999","Not Employed","Male","","","",""
"Important","1999","Not Employed","Female","","","",""
"Important","1999","Employed","Male","","","",""
"Important","1999","Employed","Female","","","",""
"Less important","1999","Not Employed","Male","","","",""
"Less important","1999","Not Employed","Female","","","",""
"Less important","1999","Employed","Male","","","",""
"Less important","1999","Employed","Female","","","",""
"Quite unimportant","1999","Not Employed","Male","","","",""
"Quite unimportant","1999","Not Employed","Female","","","",""
"Quite unimportant","1999","Employed","Male","","","",""
"Quite unimportant","1999","Employed","Female","","","",""
"Very important","2000","Not Employed","Male","","","",""
"Very important","2000","Not Employed","Female","","","",""
"Very important","2000","Employed","Male","","","",""
"Very important","2000","Employed","Female","","","",""
"Important","2000","Not Employed","Male","","","",""
"Important","2000","Not Employed","Female","","","",""
"Important","2000","Employed","Male","","","",""
"Important","2000","Employed","Female","","","",""
"Less important","2000","Not Employed","Male","","","",""
"Less important","2000","Not Employed","Female","","","",""
"Less important","2000","Employed","Male","","","",""
"Less important","2000","Employed","Female","","","",""
"Quite unimportant","2000","Not Employed","Male","","","",""
"Quite unimportant","2000","Not Employed","Female","","","",""
"Quite unimportant","2000","Employed","Male","","","",""
"Quite unimportant","2000","Employed","Female","","","",""
"Very important","2001","Not Employed","Male","","","",""
"Very important","2001","Not Employed","Female","","","",""
"Very important","2001","Employed","Male","","","",""
"Very important","2001","Employed","Female","","","",""
"Important","2001","Not Employed","Male","","","",""
"Important","2001","Not Employed","Female","","","",""
"Important","2001","Employed","Male","","","",""
"Important","2001","Employed","Female","","","",""
"Less important","2001","Not Employed","Male","","","",""
"Less important","2001","Not Employed","Female","","","",""
"Less important","2001","Employed","Male","","","",""
"Less important","2001","Employed","Female","","","",""
"Quite unimportant","2001","Not Employed","Male","","","",""
"Quite unimportant","2001","Not Employed","Female","","","",""
"Quite unimportant","2001","Employed","Male","","","",""
"Quite unimportant","2001","Employed","Female","","","",""
"Very important","2002","Not Employed","Male","","","",""
"Very important","2002","Not Employed","Female","","","",""
"Very important","2002","Employed","Male","","","",""
"Very important","2002","Employed","Female","","","",""
"Important","2002","Not Employed","Male","","","",""
"Important","2002","Not Employed","Female","","","",""
"Important","2002","Employed","Male","","","",""
"Important","2002","Employed","Female","","","",""
"Less important","2002","Not Employed","Male","","","",""
"Less important","2002","Not Employed","Female","","","",""
"Less important","2002","Employed","Male","","","",""
"Less important","2002","Employed","Female","","","",""
"Quite unimportant","2002","Not Employed","Male","","","",""
"Quite unimportant","2002","Not Employed","Female","","","",""
"Quite unimportant","2002","Employed","Male","","","",""
"Quite unimportant","2002","Employed","Female","","","",""
"Very important","2003","Not Employed","Male","","","",""
"Very important","2003","Not Employed","Female","","","",""
"Very important","2003","Employed","Male","","","",""
"Very important","2003","Employed","Female","","","",""
"Important","2003","Not Employed","Male","","","",""
"Important","2003","Not Employed","Female","","","",""
"Important","2003","Employed","Male","","","",""
"Important","2003","Employed","Female","","","",""
"Less important","2003","Not Employed","Male","","","",""
"Less important","2003","Not Employed","Female","","","",""
"Less important","2003","Employed","Male","","","",""
"Less important","2003","Employed","Female","","","",""
"Quite unimportant","2003","Not Employed","Male","","","",""
"Quite unimportant","2003","Not Employed","Female","","","",""
"Quite unimportant","2003","Employed","Male","","","",""
"Quite unimportant","2003","Employed","Female","","","",""
"Very important","2004","Not Employed","Male","615","0.186231864238942","0.172843811443749","0.199619917034135"
"Very important","2004","Not Employed","Female","1578","0.295375605893795","0.282625318359006","0.308125893428584"
"Very important","2004","Employed","Male","1437","0.20697225260092","0.197580952964179","0.21636355223766"
"Very important","2004","Employed","Female","2051","0.323440451877834","0.311912079202193","0.334968824553476"
"Important","2004","Not Employed","Male","2204","0.67677475422474","0.660689986535034","0.692859521914445"
"Important","2004","Not Employed","Female","3026","0.630856112619221","0.617369066976495","0.644343158261948"
"Important","2004","Employed","Male","4953","0.679914385848001","0.669100404019261","0.690728367676742"
"Important","2004","Employed","Female","3931","0.616372690836289","0.604388898403633","0.628356483268946"
"Less important","2004","Not Employed","Male","395","0.1240909694986","0.112752885465006","0.135429053532193"
"Less important","2004","Not Employed","Female","286","0.0675157335977621","0.0605031656773624","0.0745283015181619"
"Less important","2004","Employed","Male","731","0.109774286388804","0.102527827694907","0.117020745082701"
"Less important","2004","Employed","Female","323","0.0558111776625592","0.0501538954135722","0.0614684599115462"
"Quite unimportant","2004","Not Employed","Male","34","0.0129024120377188","0.00902130536494736","0.0167835187104902"
"Quite unimportant","2004","Not Employed","Female","28","","",""
"Quite unimportant","2004","Employed","Male","28","","",""
"Quite unimportant","2004","Employed","Female","20","","",""
"Very important","2005","Not Employed","Male","","","",""
"Very important","2005","Not Employed","Female","","","",""
"Very important","2005","Employed","Male","","","",""
"Very important","2005","Employed","Female","","","",""
"Important","2005","Not Employed","Male","","","",""
"Important","2005","Not Employed","Female","","","",""
"Important","2005","Employed","Male","","","",""
"Important","2005","Employed","Female","","","",""
"Less important","2005","Not Employed","Male","","","",""
"Less important","2005","Not Employed","Female","","","",""
"Less important","2005","Employed","Male","","","",""
"Less important","2005","Employed","Female","","","",""
"Quite unimportant","2005","Not Employed","Male","","","",""
"Quite unimportant","2005","Not Employed","Female","","","",""
"Quite unimportant","2005","Employed","Male","","","",""
"Quite unimportant","2005","Employed","Female","","","",""
"Very important","2006","Not Employed","Male","","","",""
"Very important","2006","Not Employed","Female","","","",""
"Very important","2006","Employed","Male","","","",""
"Very important","2006","Employed","Female","","","",""
"Important","2006","Not Employed","Male","","","",""
"Important","2006","Not Employed","Female","","","",""
"Important","2006","Employed","Male","","","",""
"Important","2006","Employed","Female","","","",""
"Less important","2006","Not Employed","Male","","","",""
"Less important","2006","Not Employed","Female","","","",""
"Less important","2006","Employed","Male","","","",""
"Less important","2006","Employed","Female","","","",""
"Quite unimportant","2006","Not Employed","Male","","","",""
"Quite unimportant","2006","Not Employed","Female","","","",""
"Quite unimportant","2006","Employed","Male","","","",""
"Quite unimportant","2006","Employed","Female","","","",""
"Very important","2007","Not Employed","Male","","","",""
"Very important","2007","Not Employed","Female","","","",""
"Very important","2007","Employed","Male","","","",""
"Very important","2007","Employed","Female","","","",""
"Important","2007","Not Employed","Male","","","",""
"Important","2007","Not Employed","Female","","","",""
"Important","2007","Employed","Male","","","",""
"Important","2007","Employed","Female","","","",""
"Less important","2007","Not Employed","Male","","","",""
"Less important","2007","Not Employed","Female","","","",""
"Less important","2007","Employed","Male","","","",""
"Less important","2007","Employed","Female","","","",""
"Quite unimportant","2007","Not Employed","Male","","","",""
"Quite unimportant","2007","Not Employed","Female","","","",""
"Quite unimportant","2007","Employed","Male","","","",""
"Quite unimportant","2007","Employed","Female","","","",""
"Very important","2008","Not Employed","Male","557","0.17106245306275","0.157720308825284","0.184404597300216"
"Very important","2008","Not Employed","Female","1325","0.27465074165195","0.261468526076887","0.287832957227013"
"Very important","2008","Employed","Male","1205","0.198021514339911","0.188075509541851","0.207967519137971"
"Very important","2008","Employed","Female","1881","0.331822098642304","0.319642998432468","0.344001198852141"
"Important","2008","Not Employed","Male","2101","0.687158041430377","0.670730287368971","0.703585795491784"
"Important","2008","Not Employed","Female","2774","0.645403810191448","0.631274946648513","0.659532673734384"
"Important","2008","Employed","Male","4336","0.689160060439723","0.677608528721446","0.700711592158"
"Important","2008","Employed","Female","3638","0.623802477033734","0.611272565340373","0.636332388727096"
"Less important","2008","Not Employed","Male","372","0.130306080914248","0.118378484491188","0.142233677337307"
"Less important","2008","Not Employed","Female","270","0.0691771105961589","0.0616826708521936","0.0766715503401242"
"Less important","2008","Employed","Male","605","0.107036209088545","0.0993201880899027","0.114752230087188"
"Less important","2008","Employed","Female","217","0.0432395533086655","0.0379786695889309","0.0485004370284002"
"Quite unimportant","2008","Not Employed","Male","30","0.0114734245926249","0.00770006594869552","0.0152467832365543"
"Quite unimportant","2008","Not Employed","Female","35","0.0107683375604431","0.00772010729616233","0.0138165678247238"
"Quite unimportant","2008","Employed","Male","21","","",""
"Quite unimportant","2008","Employed","Female","6","","",""
"Very important","2009","Not Employed","Male","","","",""
"Very important","2009","Not Employed","Female","","","",""
"Very important","2009","Employed","Male","","","",""
"Very important","2009","Employed","Female","","","",""
"Important","2009","Not Employed","Male","","","",""
"Important","2009","Not Employed","Female","","","",""
"Important","2009","Employed","Male","","","",""
"Important","2009","Employed","Female","","","",""
"Less important","2009","Not Employed","Male","","","",""
"Less important","2009","Not Employed","Female","","","",""
"Less important","2009","Employed","Male","","","",""
"Less important","2009","Employed","Female","","","",""
"Quite unimportant","2009","Not Employed","Male","","","",""
"Quite unimportant","2009","Not Employed","Female","","","",""
"Quite unimportant","2009","Employed","Male","","","",""
"Quite unimportant","2009","Employed","Female","","","",""
"Very important","2010","Not Employed","Male","161","0.451570547076389","0.399948268269726","0.503192825883052"
"Very important","2010","Not Employed","Female","1026","0.582154611568578","0.558873353870313","0.605435869266842"
"Very important","2010","Employed","Male","1119","0.42446920014331","0.405539762229167","0.443398638057453"
"Very important","2010","Employed","Female","1450","0.545739184691255","0.526641097929104","0.564837271453407"
"Important","2010","Not Employed","Male","182","0.518509730173374","0.466679135006516","0.570340325340233"
"Important","2010","Not Employed","Female","667","0.401055101375492","0.377919812967458","0.424190389783526"
"Important","2010","Employed","Male","1421","0.548588490015013","0.529529933614058","0.567647046415968"
"Important","2010","Employed","Female","1121","0.440347299726692","0.421305779182666","0.459388820270719"
"Less important","2010","Not Employed","Male","12","","",""
"Less important","2010","Not Employed","Female","27","","",""
"Less important","2010","Employed","Male","75","0.0256696139316878","0.0196128153181159","0.0317264125452597"
"Less important","2010","Employed","Female","38","0.0132756223683241","0.00888556668224261","0.0176656780544055"
"Quite unimportant","2010","Not Employed","Male","2","","",""
"Quite unimportant","2010","Not Employed","Female","4","","",""
"Quite unimportant","2010","Employed","Male","4","","",""
"Quite unimportant","2010","Employed","Female","2","","",""
"Very important","2011","Not Employed","Male","","","",""
"Very important","2011","Not Employed","Female","","","",""
"Very important","2011","Employed","Male","","","",""
"Very important","2011","Employed","Female","","","",""
"Important","2011","Not Employed","Male","","","",""
"Important","2011","Not Employed","Female","","","",""
"Important","2011","Employed","Male","","","",""
"Important","2011","Employed","Female","","","",""
"Less important","2011","Not Employed","Male","","","",""
"Less important","2011","Not Employed","Female","","","",""
"Less important","2011","Employed","Male","","","",""
"Less important","2011","Employed","Female","","","",""
"Quite unimportant","2011","Not Employed","Male","","","",""
"Quite unimportant","2011","Not Employed","Female","","","",""
"Quite unimportant","2011","Employed","Male","","","",""
"Quite unimportant","2011","Employed","Female","","","",""
"Very important","2012","Not Employed","Male","903","0.221438026349858","0.208286441145846","0.23458961155387"
"Very important","2012","Not Employed","Female","2294","0.336134102983185","0.324140273605303","0.348127932361068"
"Very important","2012","Employed","Male","2568","0.275236559047582","0.265873479138409","0.284599638956754"
"Very important","2012","Employed","Female","3851","0.403755146655684","0.393697992930062","0.413812300381306"
"Important","2012","Not Employed","Male","2579","0.667871414645832","0.652953608352464","0.6827892209392"
"Important","2012","Not Employed","Female","3412","0.608226616992951","0.595832614689281","0.620620619296621"
"Important","2012","Employed","Male","5628","0.650949754828315","0.640956999854381","0.660942509802249"
"Important","2012","Employed","Female","5049","0.5614868059071","0.551315778106156","0.571657833708045"
"Less important","2012","Not Employed","Male","316","0.0997569269494961","0.0902649465431406","0.109248907355852"
"Less important","2012","Not Employed","Female","205","0.0447753935807862","0.0395244922815563","0.050026294880016"
"Less important","2012","Employed","Male","521","0.0702551357739116","0.0648973115229031","0.0756129600249201"
"Less important","2012","Employed","Female","234","0.033846411472203","0.0301397482263901","0.037553074718016"
"Quite unimportant","2012","Not Employed","Male","31","0.0109336320548136","0.00763980833738596","0.0142274557722412"
"Quite unimportant","2012","Not Employed","Female","48","0.0108638864430774","0.00823190976803476","0.0134958631181201"
"Quite unimportant","2012","Employed","Male","24","","",""
"Quite unimportant","2012","Employed","Female","9","","",""
"Very important","2013","Not Employed","Male","","","",""
"Very important","2013","Not Employed","Female","","","",""
"Very important","2013","Employed","Male","","","",""
"Very important","2013","Employed","Female","","","",""
"Important","2013","Not Employed","Male","","","",""
"Important","2013","Not Employed","Female","","","",""
"Important","2013","Employed","Male","","","",""
"Important","2013","Employed","Female","","","",""
"Less important","2013","Not Employed","Male","","","",""
"Less important","2013","Not Employed","Female","","","",""
"Less important","2013","Employed","Male","","","",""
"Less important","2013","Employed","Female","","","",""
"Quite unimportant","2013","Not Employed","Male","","","",""
"Quite unimportant","2013","Not Employed","Female","","","",""
"Quite unimportant","2013","Employed","Male","","","",""
"Quite unimportant","2013","Employed","Female","","","",""
"Very important","2014","Not Employed","Male","","","",""
"Very important","2014","Not Employed","Female","","","",""
"Very important","2014","Employed","Male","","","",""
"Very important","2014","Employed","Female","","","",""
"Important","2014","Not Employed","Male","","","",""
"Important","2014","Not Employed","Female","","","",""
"Important","2014","Employed","Male","","","",""
"Important","2014","Employed","Female","","","",""
"Less important","2014","Not Employed","Male","","","",""
"Less important","2014","Not Employed","Female","","","",""
"Less important","2014","Employed","Male","","","",""
"Less important","2014","Employed","Female","","","",""
"Quite unimportant","2014","Not Employed","Male","","","",""
"Quite unimportant","2014","Not Employed","Female","","","",""
"Quite unimportant","2014","Employed","Male","","","",""
"Quite unimportant","2014","Employed","Female","","","",""
"Very important","2015","Not Employed","Male","","","",""
"Very important","2015","Not Employed","Female","","","",""
"Very important","2015","Employed","Male","","","",""
"Very important","2015","Employed","Female","","","",""
"Important","2015","Not Employed","Male","","","",""
"Important","2015","Not Employed","Female","","","",""
"Important","2015","Employed","Male","","","",""
"Important","2015","Employed","Female","","","",""
"Less important","2015","Not Employed","Male","","","",""
"Less important","2015","Not Employed","Female","","","",""
"Less important","2015","Employed","Male","","","",""
"Less important","2015","Employed","Female","","","",""
"Quite unimportant","2015","Not Employed","Male","","","",""
"Quite unimportant","2015","Not Employed","Female","","","",""
"Quite unimportant","2015","Employed","Male","","","",""
"Quite unimportant","2015","Employed","Female","","","",""
"Very important","2016","Not Employed","Male","825","0.223432333192982","0.209402022878624","0.237462643507339"
"Very important","2016","Not Employed","Female","1916","0.357266175799294","0.343785559936984","0.370746791661605"
"Very important","2016","Employed","Male","2390","0.29647655909402","0.286329575813457","0.306623542374583"
"Very important","2016","Employed","Female","3755","0.434766834202245","0.424142320414636","0.445391347989855"
"Important","2016","Not Employed","Male","2269","0.67396190468645","0.658172837880578","0.689750971492321"
"Important","2016","Not Employed","Female","2719","0.587527813713469","0.573679089877945","0.601376537548994"
"Important","2016","Employed","Male","4912","0.638510611809621","0.627836436926541","0.649184786692701"
"Important","2016","Employed","Female","4397","0.537134112853173","0.526447600368669","0.547820625337678"
"Less important","2016","Not Employed","Male","264","0.0942616266597698","0.0844198509574007","0.104103402362139"
"Less important","2016","Not Employed","Female","196","0.0497641190647077","0.0436466458291578","0.0558815923002577"
"Less important","2016","Employed","Male","454","0.0626597772068055","0.0572752753901072","0.0680442790235037"
"Less important","2016","Employed","Female","191","0.0256434374878421","0.022255665905148","0.0290312090705361"
"Quite unimportant","2016","Not Employed","Male","28","","",""
"Quite unimportant","2016","Not Employed","Female","23","","",""
"Quite unimportant","2016","Employed","Male","26","","",""
"Quite unimportant","2016","Employed","Female","20","","",""
