"plh0105","year","e11102","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Important","1992","Not Employed","Urban Area","1431","0.637580826552069","0.617744933852789","0.65741671925135","2"
"Important","1992","Not Employed","Rural Area","789","0.629780277031532","0.60315030444905","0.656410249614014","2"
"Important","1992","Employed","Urban Area","2935","0.651811233959095","0.637870464203542","0.665752003714647","2"
"Important","1992","Employed","Rural Area","1913","0.660901559465654","0.64362702044465","0.678176098486658","2"
"Less important","1992","Employed","Rural Area","316","0.115476124537031","0.103814043298239","0.127138205775823","3"
"Less important","1992","Not Employed","Urban Area","221","0.111430872457602","0.0984463219866366","0.124415422928567","3"
"Less important","1992","Not Employed","Rural Area","144","0.130801603718733","0.112205908980778","0.149397298456688","3"
"Less important","1992","Employed","Urban Area","431","0.0993758671764303","0.0906213799756664","0.108130354377194","3"
"Quite unimportant","1992","Not Employed","Urban Area","46","0.0232785431544728","0.0170563741045813","0.0295007122043642","4"
"Quite unimportant","1992","Not Employed","Rural Area","22","","","","4"
"Quite unimportant","1992","Employed","Urban Area","16","","","","4"
"Quite unimportant","1992","Employed","Rural Area","12","","","","4"
"Very important","1992","Not Employed","Rural Area","308","0.213074061420472","0.190491217229975","0.23565690561097","1"
"Very important","1992","Not Employed","Urban Area","558","0.227709757835856","0.210405234619497","0.245014281052216","1"
"Very important","1992","Employed","Urban Area","1104","0.245522612758289","0.232927927502059","0.258117298014519","1"
"Very important","1992","Employed","Rural Area","644","0.219590732114054","0.204484943787637","0.234696520440472","1"
"Important","1993","Not Employed","Urban Area","","","","","2"
"Important","1993","Not Employed","Rural Area","","","","","2"
"Important","1993","Employed","Urban Area","","","","","2"
"Important","1993","Employed","Rural Area","","","","","2"
"Less important","1993","Employed","Rural Area","","","","","3"
"Less important","1993","Not Employed","Urban Area","","","","","3"
"Less important","1993","Not Employed","Rural Area","","","","","3"
"Less important","1993","Employed","Urban Area","","","","","3"
"Quite unimportant","1993","Not Employed","Rural Area","","","","","4"
"Quite unimportant","1993","Not Employed","Urban Area","","","","","4"
"Quite unimportant","1993","Employed","Urban Area","","","","","4"
"Quite unimportant","1993","Employed","Rural Area","","","","","4"
"Very important","1993","Employed","Rural Area","","","","","1"
"Very important","1993","Not Employed","Rural Area","","","","","1"
"Very important","1993","Not Employed","Urban Area","","","","","1"
"Very important","1993","Employed","Urban Area","","","","","1"
"Important","1994","Not Employed","Rural Area","","","","","2"
"Important","1994","Not Employed","Urban Area","","","","","2"
"Important","1994","Employed","Urban Area","","","","","2"
"Important","1994","Employed","Rural Area","","","","","2"
"Less important","1994","Not Employed","Urban Area","","","","","3"
"Less important","1994","Not Employed","Rural Area","","","","","3"
"Less important","1994","Employed","Urban Area","","","","","3"
"Less important","1994","Employed","Rural Area","","","","","3"
"Quite unimportant","1994","Not Employed","Rural Area","","","","","4"
"Quite unimportant","1994","Not Employed","Urban Area","","","","","4"
"Quite unimportant","1994","Employed","Urban Area","","","","","4"
"Quite unimportant","1994","Employed","Rural Area","","","","","4"
"Very important","1994","Employed","Rural Area","","","","","1"
"Very important","1994","Not Employed","Urban Area","","","","","1"
"Very important","1994","Not Employed","Rural Area","","","","","1"
"Very important","1994","Employed","Urban Area","","","","","1"
"Important","1995","Not Employed","Rural Area","952","0.647704813362945","0.623433764621325","0.671975862104565","2"
"Important","1995","Employed","Urban Area","2939","0.676326213708188","0.662587182463221","0.690065244953154","2"
"Important","1995","Not Employed","Urban Area","1560","0.606344977502955","0.587540354835263","0.625149600170647","2"
"Important","1995","Employed","Rural Area","1796","0.664893503491115","0.647134825281498","0.682652181700731","2"
"Less important","1995","Employed","Urban Area","328","0.07650430281182","0.0686990925681249","0.0843095130555152","3"
"Less important","1995","Not Employed","Rural Area","136","0.0995088148528855","0.0842992378736477","0.114718391832123","3"
"Less important","1995","Employed","Rural Area","226","0.0921750325383807","0.0812919761213693","0.103058088955392","3"
"Less important","1995","Not Employed","Urban Area","193","0.089567735914629","0.0785765019958241","0.100558969833434","3"
"Quite unimportant","1995","Not Employed","Rural Area","17","","","","4"
"Quite unimportant","1995","Not Employed","Urban Area","33","0.0175236872954601","0.0124733472088163","0.0225740273821039","4"
"Quite unimportant","1995","Employed","Urban Area","22","","","","4"
"Quite unimportant","1995","Employed","Rural Area","18","","","","4"
"Very important","1995","Employed","Rural Area","674","0.236586263419982","0.220597388058621","0.252575138781343","1"
"Very important","1995","Not Employed","Urban Area","807","0.286563599286956","0.26916016425624","0.303967034317672","1"
"Very important","1995","Not Employed","Rural Area","383","0.236098452919518","0.214520418036148","0.257676487802887","1"
"Very important","1995","Employed","Urban Area","1166","0.24042487053585","0.22787615425038","0.25297358682132","1"
"Important","1996","Not Employed","Rural Area","","","","","2"
"Important","1996","Not Employed","Urban Area","","","","","2"
"Important","1996","Employed","Urban Area","","","","","2"
"Important","1996","Employed","Rural Area","","","","","2"
"Less important","1996","Employed","Urban Area","","","","","3"
"Less important","1996","Not Employed","Rural Area","","","","","3"
"Less important","1996","Employed","Rural Area","","","","","3"
"Less important","1996","Not Employed","Urban Area","","","","","3"
"Quite unimportant","1996","Not Employed","Rural Area","","","","","4"
"Quite unimportant","1996","Not Employed","Urban Area","","","","","4"
"Quite unimportant","1996","Employed","Urban Area","","","","","4"
"Quite unimportant","1996","Employed","Rural Area","","","","","4"
"Very important","1996","Employed","Rural Area","","","","","1"
"Very important","1996","Not Employed","Urban Area","","","","","1"
"Very important","1996","Not Employed","Rural Area","","","","","1"
"Very important","1996","Employed","Urban Area","","","","","1"
"Important","1997","Employed","Urban Area","","","","","2"
"Important","1997","Not Employed","Urban Area","","","","","2"
"Important","1997","Not Employed","Rural Area","","","","","2"
"Important","1997","Employed","Rural Area","","","","","2"
"Less important","1997","Employed","Urban Area","","","","","3"
"Less important","1997","Not Employed","Rural Area","","","","","3"
"Less important","1997","Employed","Rural Area","","","","","3"
"Less important","1997","Not Employed","Urban Area","","","","","3"
"Quite unimportant","1997","Not Employed","Rural Area","","","","","4"
"Quite unimportant","1997","Not Employed","Urban Area","","","","","4"
"Quite unimportant","1997","Employed","Urban Area","","","","","4"
"Quite unimportant","1997","Employed","Rural Area","","","","","4"
"Very important","1997","Employed","Rural Area","","","","","1"
"Very important","1997","Not Employed","Urban Area","","","","","1"
"Very important","1997","Not Employed","Rural Area","","","","","1"
"Very important","1997","Employed","Urban Area","","","","","1"
"Important","1998","Employed","Urban Area","","","","","2"
"Important","1998","Not Employed","Rural Area","","","","","2"
"Important","1998","Not Employed","Urban Area","","","","","2"
"Important","1998","Employed","Rural Area","","","","","2"
"Less important","1998","Not Employed","Urban Area","","","","","3"
"Less important","1998","Employed","Urban Area","","","","","3"
"Less important","1998","Not Employed","Rural Area","","","","","3"
"Less important","1998","Employed","Rural Area","","","","","3"
"Quite unimportant","1998","Not Employed","Rural Area","","","","","4"
"Quite unimportant","1998","Not Employed","Urban Area","","","","","4"
"Quite unimportant","1998","Employed","Urban Area","","","","","4"
"Quite unimportant","1998","Employed","Rural Area","","","","","4"
"Very important","1998","Not Employed","Urban Area","","","","","1"
"Very important","1998","Not Employed","Rural Area","","","","","1"
"Very important","1998","Employed","Urban Area","","","","","1"
"Very important","1998","Employed","Rural Area","","","","","1"
"Important","1999","Not Employed","Rural Area","","","","","2"
"Important","1999","Not Employed","Urban Area","","","","","2"
"Important","1999","Employed","Urban Area","","","","","2"
"Important","1999","Employed","Rural Area","","","","","2"
"Less important","1999","Not Employed","Urban Area","","","","","3"
"Less important","1999","Employed","Urban Area","","","","","3"
"Less important","1999","Employed","Rural Area","","","","","3"
"Less important","1999","Not Employed","Rural Area","","","","","3"
"Quite unimportant","1999","Not Employed","Urban Area","","","","","4"
"Quite unimportant","1999","Not Employed","Rural Area","","","","","4"
"Quite unimportant","1999","Employed","Urban Area","","","","","4"
"Quite unimportant","1999","Employed","Rural Area","","","","","4"
"Very important","1999","Employed","Urban Area","","","","","1"
"Very important","1999","Not Employed","Urban Area","","","","","1"
"Very important","1999","Not Employed","Rural Area","","","","","1"
"Very important","1999","Employed","Rural Area","","","","","1"
"Important","2000","Not Employed","Rural Area","","","","","2"
"Important","2000","Not Employed","Urban Area","","","","","2"
"Important","2000","Employed","Urban Area","","","","","2"
"Important","2000","Employed","Rural Area","","","","","2"
"Less important","2000","Not Employed","Urban Area","","","","","3"
"Less important","2000","Not Employed","Rural Area","","","","","3"
"Less important","2000","Employed","Rural Area","","","","","3"
"Less important","2000","Employed","Urban Area","","","","","3"
"Quite unimportant","2000","Not Employed","Rural Area","","","","","4"
"Quite unimportant","2000","Not Employed","Urban Area","","","","","4"
"Quite unimportant","2000","Employed","Urban Area","","","","","4"
"Quite unimportant","2000","Employed","Rural Area","","","","","4"
"Very important","2000","Employed","Urban Area","","","","","1"
"Very important","2000","Employed","Rural Area","","","","","1"
"Very important","2000","Not Employed","Urban Area","","","","","1"
"Very important","2000","Not Employed","Rural Area","","","","","1"
"Important","2001","Not Employed","Rural Area","","","","","2"
"Important","2001","Employed","Urban Area","","","","","2"
"Important","2001","Not Employed","Urban Area","","","","","2"
"Important","2001","Employed","Rural Area","","","","","2"
"Less important","2001","Not Employed","Urban Area","","","","","3"
"Less important","2001","Employed","Rural Area","","","","","3"
"Less important","2001","Not Employed","Rural Area","","","","","3"
"Less important","2001","Employed","Urban Area","","","","","3"
"Quite unimportant","2001","Not Employed","Urban Area","","","","","4"
"Quite unimportant","2001","Not Employed","Rural Area","","","","","4"
"Quite unimportant","2001","Employed","Urban Area","","","","","4"
"Quite unimportant","2001","Employed","Rural Area","","","","","4"
"Very important","2001","Not Employed","Urban Area","","","","","1"
"Very important","2001","Not Employed","Rural Area","","","","","1"
"Very important","2001","Employed","Urban Area","","","","","1"
"Very important","2001","Employed","Rural Area","","","","","1"
"Important","2002","Not Employed","Rural Area","","","","","2"
"Important","2002","Employed","Urban Area","","","","","2"
"Important","2002","Not Employed","Urban Area","","","","","2"
"Important","2002","Employed","Rural Area","","","","","2"
"Less important","2002","Not Employed","Urban Area","","","","","3"
"Less important","2002","Employed","Rural Area","","","","","3"
"Less important","2002","Not Employed","Rural Area","","","","","3"
"Less important","2002","Employed","Urban Area","","","","","3"
"Quite unimportant","2002","Not Employed","Rural Area","","","","","4"
"Quite unimportant","2002","Employed","Urban Area","","","","","4"
"Quite unimportant","2002","Not Employed","Urban Area","","","","","4"
"Quite unimportant","2002","Employed","Rural Area","","","","","4"
"Very important","2002","Not Employed","Urban Area","","","","","1"
"Very important","2002","Not Employed","Rural Area","","","","","1"
"Very important","2002","Employed","Urban Area","","","","","1"
"Very important","2002","Employed","Rural Area","","","","","1"
"Important","2003","Not Employed","Rural Area","","","","","2"
"Important","2003","Not Employed","Urban Area","","","","","2"
"Important","2003","Employed","Urban Area","","","","","2"
"Important","2003","Employed","Rural Area","","","","","2"
"Less important","2003","Not Employed","Urban Area","","","","","3"
"Less important","2003","Not Employed","Rural Area","","","","","3"
"Less important","2003","Employed","Rural Area","","","","","3"
"Less important","2003","Employed","Urban Area","","","","","3"
"Quite unimportant","2003","Not Employed","Rural Area","","","","","4"
"Quite unimportant","2003","Employed","Urban Area","","","","","4"
"Quite unimportant","2003","Employed","Rural Area","","","","","4"
"Quite unimportant","2003","Not Employed","Urban Area","","","","","4"
"Very important","2003","Employed","Rural Area","","","","","1"
"Very important","2003","Not Employed","Urban Area","","","","","1"
"Very important","2003","Not Employed","Rural Area","","","","","1"
"Very important","2003","Employed","Urban Area","","","","","1"
"Important","2004","Not Employed","Rural Area","1829","0.665523275421868","0.647866972858873","0.683179577984864","2"
"Important","2004","Employed","Urban Area","5932","0.650465972606386","0.640642685659611","0.660289259553161","2"
"Important","2004","Not Employed","Urban Area","3401","0.641801938157692","0.629040770434499","0.654563105880884","2"
"Important","2004","Employed","Rural Area","2952","0.652930432244049","0.638901282710788","0.66695958177731","2"
"Less important","2004","Not Employed","Urban Area","452","0.0917676484553279","0.0840839276836042","0.0994513692270516","3"
"Less important","2004","Employed","Rural Area","396","0.0917870159678027","0.083278102638137","0.100295929297468","3"
"Less important","2004","Not Employed","Rural Area","229","0.0864032309397085","0.0758890013503704","0.0969174605290466","3"
"Less important","2004","Employed","Urban Area","658","0.0825502742846652","0.0768807031785765","0.0882198453907539","3"
"Quite unimportant","2004","Not Employed","Urban Area","33","0.00716246300617676","0.00491807169362733","0.00940685431872618","4"
"Quite unimportant","2004","Not Employed","Rural Area","29","","","","4"
"Quite unimportant","2004","Employed","Urban Area","25","","","","4"
"Quite unimportant","2004","Employed","Rural Area","23","","","","4"
"Very important","2004","Not Employed","Urban Area","1537","0.259267950380804","0.247604332743075","0.270931568018533","1"
"Very important","2004","Employed","Rural Area","1052","0.25076187941299","0.237987779393618","0.263535979432363","1"
"Very important","2004","Not Employed","Rural Area","656","0.235306174864265","0.219431836217103","0.251180513511427","1"
"Very important","2004","Employed","Urban Area","2436","0.263497399009478","0.254421803797002","0.272572994221954","1"
"Important","2005","Not Employed","Rural Area","","","","","2"
"Important","2005","Employed","Urban Area","","","","","2"
"Important","2005","Not Employed","Urban Area","","","","","2"
"Important","2005","Employed","Rural Area","","","","","2"
"Less important","2005","Not Employed","Urban Area","","","","","3"
"Less important","2005","Employed","Rural Area","","","","","3"
"Less important","2005","Not Employed","Rural Area","","","","","3"
"Less important","2005","Employed","Urban Area","","","","","3"
"Quite unimportant","2005","Not Employed","Urban Area","","","","","4"
"Quite unimportant","2005","Not Employed","Rural Area","","","","","4"
"Quite unimportant","2005","Employed","Urban Area","","","","","4"
"Quite unimportant","2005","Employed","Rural Area","","","","","4"
"Very important","2005","Not Employed","Urban Area","","","","","1"
"Very important","2005","Not Employed","Rural Area","","","","","1"
"Very important","2005","Employed","Urban Area","","","","","1"
"Very important","2005","Employed","Rural Area","","","","","1"
"Important","2006","Not Employed","Rural Area","","","","","2"
"Important","2006","Not Employed","Urban Area","","","","","2"
"Important","2006","Employed","Urban Area","","","","","2"
"Important","2006","Employed","Rural Area","","","","","2"
"Less important","2006","Not Employed","Urban Area","","","","","3"
"Less important","2006","Not Employed","Rural Area","","","","","3"
"Less important","2006","Employed","Rural Area","","","","","3"
"Less important","2006","Employed","Urban Area","","","","","3"
"Quite unimportant","2006","Employed","Urban Area","","","","","4"
"Quite unimportant","2006","Employed","Rural Area","","","","","4"
"Quite unimportant","2006","Not Employed","Urban Area","","","","","4"
"Quite unimportant","2006","Not Employed","Rural Area","","","","","4"
"Very important","2006","Not Employed","Urban Area","","","","","1"
"Very important","2006","Not Employed","Rural Area","","","","","1"
"Very important","2006","Employed","Rural Area","","","","","1"
"Very important","2006","Employed","Urban Area","","","","","1"
"Important","2007","Employed","Urban Area","","","","","2"
"Important","2007","Not Employed","Urban Area","","","","","2"
"Important","2007","Not Employed","Rural Area","","","","","2"
"Important","2007","Employed","Rural Area","","","","","2"
"Less important","2007","Not Employed","Urban Area","","","","","3"
"Less important","2007","Not Employed","Rural Area","","","","","3"
"Less important","2007","Employed","Rural Area","","","","","3"
"Less important","2007","Employed","Urban Area","","","","","3"
"Quite unimportant","2007","Not Employed","Urban Area","","","","","4"
"Quite unimportant","2007","Employed","Urban Area","","","","","4"
"Quite unimportant","2007","Employed","Rural Area","","","","","4"
"Quite unimportant","2007","Not Employed","Rural Area","","","","","4"
"Very important","2007","Not Employed","Urban Area","","","","","1"
"Very important","2007","Not Employed","Rural Area","","","","","1"
"Very important","2007","Employed","Urban Area","","","","","1"
"Very important","2007","Employed","Rural Area","","","","","1"
"Important","2008","Not Employed","Urban Area","3136","0.656458791009337","0.643149883291102","0.669767698727573","2"
"Important","2008","Employed","Urban Area","5235","0.650539598090595","0.640043460466938","0.661035735714252","2"
"Important","2008","Not Employed","Rural Area","1739","0.673898985107553","0.655785514350635","0.69201245586447","2"
"Important","2008","Employed","Rural Area","2739","0.678427402756031","0.663920033323933","0.692934772188129","2"
"Less important","2008","Not Employed","Urban Area","405","0.0896843355728845","0.0816767135536579","0.0976919575921112","3"
"Less important","2008","Employed","Rural Area","289","0.0764949534567076","0.0682396414477692","0.0847502654656459","3"
"Less important","2008","Employed","Urban Area","533","0.0786009062094687","0.0726766841507765","0.0845251282681609","3"
"Less important","2008","Not Employed","Rural Area","237","0.101532345843347","0.0898620562923303","0.113202635394363","3"
"Quite unimportant","2008","Not Employed","Urban Area","38","0.0103787395438344","0.00753849277309258","0.0132189863145763","4"
"Quite unimportant","2008","Not Employed","Rural Area","27","","","","4"
"Quite unimportant","2008","Employed","Urban Area","16","","","","4"
"Quite unimportant","2008","Employed","Rural Area","11","","","","4"
"Very important","2008","Not Employed","Urban Area","1312","0.243478133873944","0.231450229007638","0.255506038740249","1"
"Very important","2008","Not Employed","Rural Area","570","0.212070973009301","0.196276237333169","0.227865708685433","1"
"Very important","2008","Employed","Rural Area","943","0.242444018419075","0.229133022023021","0.255755014815128","1"
"Very important","2008","Employed","Urban Area","2143","0.266721564377458","0.256986088534696","0.276457040220221","1"
"Important","2009","Employed","Rural Area","","","","","2"
"Important","2009","Not Employed","Urban Area","","","","","2"
"Important","2009","Employed","Urban Area","","","","","2"
"Important","2009","Not Employed","Rural Area","","","","","2"
"Less important","2009","Not Employed","Urban Area","","","","","3"
"Less important","2009","Employed","Urban Area","","","","","3"
"Less important","2009","Employed","Rural Area","","","","","3"
"Less important","2009","Not Employed","Rural Area","","","","","3"
"Quite unimportant","2009","Not Employed","Rural Area","","","","","4"
"Quite unimportant","2009","Employed","Urban Area","","","","","4"
"Quite unimportant","2009","Employed","Rural Area","","","","","4"
"Quite unimportant","2009","Not Employed","Urban Area","","","","","4"
"Very important","2009","Not Employed","Urban Area","","","","","1"
"Very important","2009","Not Employed","Rural Area","","","","","1"
"Very important","2009","Employed","Rural Area","","","","","1"
"Very important","2009","Employed","Urban Area","","","","","1"
"Important","2010","Employed","Rural Area","903","0.496822275721164","0.474044772598427","0.519599778843901","2"
"Important","2010","Not Employed","Urban Area","538","0.420276994842318","0.394110719308297","0.446443270376339","2"
"Important","2010","Employed","Urban Area","1639","0.497747506834272","0.48088898113","0.514606032538544","2"
"Important","2010","Not Employed","Rural Area","311","0.443349918552613","0.406911171098446","0.47978866600678","2"
"Less important","2010","Not Employed","Urban Area","25","","","","3"
"Less important","2010","Not Employed","Rural Area","14","","","","3"
"Less important","2010","Employed","Rural Area","52","0.0288946857366037","0.0212635876694054","0.036525783803802","3"
"Less important","2010","Employed","Urban Area","61","0.0156128435412206","0.0114328273087912","0.01979285977365","3"
"Quite unimportant","2010","Not Employed","Rural Area","4","","","","4"
"Quite unimportant","2010","Employed","Urban Area","4","","","","4"
"Quite unimportant","2010","Employed","Rural Area","2","","","","4"
"Quite unimportant","2010","Not Employed","Urban Area","2","","","","4"
"Very important","2010","Not Employed","Urban Area","802","0.55872350853344","0.532401580225573","0.585045436841308","1"
"Very important","2010","Not Employed","Rural Area","385","0.540435865765068","0.503881089468744","0.576990642061392","1"
"Very important","2010","Employed","Rural Area","894","0.473640266338725","0.450893979093072","0.496386553584377","1"
"Very important","2010","Employed","Urban Area","1675","0.485514112198917","0.468662492196028","0.502365732201807","1"
"Important","2011","Employed","Rural Area","","","","","2"
"Important","2011","Not Employed","Urban Area","","","","","2"
"Important","2011","Employed","Urban Area","","","","","2"
"Important","2011","Not Employed","Rural Area","","","","","2"
"Less important","2011","Not Employed","Urban Area","","","","","3"
"Less important","2011","Employed","Rural Area","","","","","3"
"Less important","2011","Not Employed","Rural Area","","","","","3"
"Less important","2011","Employed","Urban Area","","","","","3"
"Quite unimportant","2011","Not Employed","Rural Area","","","","","4"
"Quite unimportant","2011","Employed","Urban Area","","","","","4"
"Quite unimportant","2011","Employed","Rural Area","","","","","4"
"Quite unimportant","2011","Not Employed","Urban Area","","","","","4"
"Very important","2011","Not Employed","Urban Area","","","","","1"
"Very important","2011","Not Employed","Rural Area","","","","","1"
"Very important","2011","Employed","Rural Area","","","","","1"
"Very important","2011","Employed","Urban Area","","","","","1"
"Important","2012","Not Employed","Urban Area","3701","0.620195931749777","0.608150996166475","0.632240867333079","2"
"Important","2012","Not Employed","Rural Area","2290","0.659786096128628","0.644203121495022","0.675369070762234","2"
"Important","2012","Employed","Urban Area","6714","0.600312132098775","0.591348242597871","0.609276021599678","2"
"Important","2012","Employed","Rural Area","3963","0.627047914082937","0.615212203004647","0.638883625161226","2"
"Less important","2012","Not Employed","Urban Area","331","0.0680578658558001","0.0618076667015008","0.0743080650100994","3"
"Less important","2012","Not Employed","Rural Area","190","0.0664175577260048","0.0582274324735861","0.0746076829784235","3"
"Less important","2012","Employed","Rural Area","248","0.048924574327237","0.0436451267838583","0.0542040218706157","3"
"Less important","2012","Employed","Urban Area","507","0.0550972934251582","0.0509218160935226","0.0592727707567938","3"
"Quite unimportant","2012","Not Employed","Rural Area","32","0.0114876342564795","0.00798270619815933","0.0149925623147997","4"
"Quite unimportant","2012","Employed","Urban Area","22","","","","4"
"Quite unimportant","2012","Employed","Rural Area","11","","","","4"
"Quite unimportant","2012","Not Employed","Urban Area","47","0.0106112633036149","0.00806837522643528","0.0131541513807946","4"
"Very important","2012","Not Employed","Urban Area","2158","0.301134939090808","0.289749823164007","0.312520055017608","1"
"Very important","2012","Not Employed","Rural Area","1039","0.262308711888888","0.24784044739246","0.276776976385316","1"
"Very important","2012","Employed","Rural Area","2191","0.322611779962014","0.31117045287016","0.334053107053867","1"
"Very important","2012","Employed","Urban Area","4228","0.341855890732781","0.333175695679808","0.350536085785755","1"
"Important","2013","Not Employed","Rural Area","","","","","2"
"Important","2013","Employed","Urban Area","","","","","2"
"Important","2013","Employed","Rural Area","","","","","2"
"Important","2013","Not Employed","Urban Area","","","","","2"
"Less important","2013","Not Employed","Urban Area","","","","","3"
"Less important","2013","Not Employed","Rural Area","","","","","3"
"Less important","2013","Employed","Urban Area","","","","","3"
"Less important","2013","Employed","Rural Area","","","","","3"
"Quite unimportant","2013","Not Employed","Rural Area","","","","","4"
"Quite unimportant","2013","Employed","Rural Area","","","","","4"
"Quite unimportant","2013","Employed","Urban Area","","","","","4"
"Quite unimportant","2013","Not Employed","Urban Area","","","","","4"
"Very important","2013","Not Employed","Urban Area","","","","","1"
"Very important","2013","Not Employed","Rural Area","","","","","1"
"Very important","2013","Employed","Rural Area","","","","","1"
"Very important","2013","Employed","Urban Area","","","","","1"
"Important","2014","Not Employed","Rural Area","","","","","2"
"Important","2014","Employed","Urban Area","","","","","2"
"Important","2014","Employed","Rural Area","","","","","2"
"Important","2014","Not Employed","Urban Area","","","","","2"
"Less important","2014","Not Employed","Urban Area","","","","","3"
"Less important","2014","Not Employed","Rural Area","","","","","3"
"Less important","2014","Employed","Urban Area","","","","","3"
"Less important","2014","Employed","Rural Area","","","","","3"
"Quite unimportant","2014","Not Employed","Urban Area","","","","","4"
"Quite unimportant","2014","Not Employed","Rural Area","","","","","4"
"Quite unimportant","2014","Employed","Rural Area","","","","","4"
"Quite unimportant","2014","Employed","Urban Area","","","","","4"
"Very important","2014","Not Employed","Urban Area","","","","","1"
"Very important","2014","Not Employed","Rural Area","","","","","1"
"Very important","2014","Employed","Urban Area","","","","","1"
"Very important","2014","Employed","Rural Area","","","","","1"
"Important","2015","Not Employed","Rural Area","","","","","2"
"Important","2015","Employed","Urban Area","","","","","2"
"Important","2015","Not Employed","Urban Area","","","","","2"
"Important","2015","Employed","Rural Area","","","","","2"
"Less important","2015","Not Employed","Urban Area","","","","","3"
"Less important","2015","Not Employed","Rural Area","","","","","3"
"Less important","2015","Employed","Urban Area","","","","","3"
"Less important","2015","Employed","Rural Area","","","","","3"
"Quite unimportant","2015","Not Employed","Urban Area","","","","","4"
"Quite unimportant","2015","Not Employed","Rural Area","","","","","4"
"Quite unimportant","2015","Employed","Rural Area","","","","","4"
"Quite unimportant","2015","Employed","Urban Area","","","","","4"
"Very important","2015","Not Employed","Rural Area","","","","","1"
"Very important","2015","Not Employed","Urban Area","","","","","1"
"Very important","2015","Employed","Urban Area","","","","","1"
"Very important","2015","Employed","Rural Area","","","","","1"
"Important","2016","Not Employed","Rural Area","1769","0.649721232678818","0.632209870980081","0.667232594377555","2"
"Important","2016","Employed","Urban Area","6049","0.586569259601624","0.57719546952832","0.595943049674927","2"
"Important","2016","Employed","Rural Area","3260","0.598210232274038","0.585303924821356","0.611116539726721","2"
"Important","2016","Not Employed","Urban Area","3219","0.613255384988269","0.600252886195923","0.626257883780614","2"
"Less important","2016","Not Employed","Urban Area","301","0.0714449077798194","0.0645681539620983","0.0783216615975406","3"
"Less important","2016","Employed","Urban Area","430","0.0465074241347941","0.042498997011452","0.0505158512581362","3"
"Less important","2016","Not Employed","Rural Area","159","0.0627706682192188","0.0538673725867874","0.0716739638516501","3"
"Less important","2016","Employed","Rural Area","215","0.0418234651450723","0.0365534917436045","0.0470934385465401","3"
"Quite unimportant","2016","Not Employed","Urban Area","31","0.00613057086223778","0.00404651611425203","0.00821462561022352","4"
"Quite unimportant","2016","Not Employed","Rural Area","20","","","","4"
"Quite unimportant","2016","Employed","Urban Area","29","","","","4"
"Quite unimportant","2016","Employed","Rural Area","17","","","","4"
"Very important","2016","Not Employed","Urban Area","1838","0.309169136369674","0.296830194120231","0.321508078619116","1"
"Very important","2016","Not Employed","Rural Area","903","0.279583090403324","0.263109173086277","0.296057007720372","1"
"Very important","2016","Employed","Urban Area","4094","0.364557674609945","0.355395989029138","0.373719360190752","1"
