"plh0105","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"Important","1990","Hesse","indirect migration background","1","","",""
"Important","1990","Rhineland-Palatinate,Saarland","no migration background","366","0.670624911773901","0.630947902959437","0.710301920588365"
"Important","1990","Rhineland-Palatinate,Saarland","direct migration background","13","","",""
"Important","1990","Rhineland-Palatinate,Saarland","indirect migration background","1","","",""
"Important","1990","Baden-Württemberg","no migration background","650","0.619225654671385","0.589600095726897","0.648851213615873"
"Important","1990","Baden-Württemberg","direct migration background","75","0.684726570981288","0.599808240631962","0.769644901330614"
"Important","1990","Baden-Württemberg","indirect migration background","6","","",""
"Important","1990","Bavaria","no migration background","812","0.675203177148417","0.648517462150695","0.701888892146138"
"Important","1990","Bavaria","direct migration background","51","0.637507740068184","0.530825312496759","0.744190167639608"
"Important","1990","Bavaria","indirect migration background","8","","",""
"Important","1990","Berlin","no migration background","144","0.662387926446808","0.599468694485905","0.725307158407711"
"Important","1990","Berlin","direct migration background","10","","",""
"Important","1990","Berlin","indirect migration background","1","","",""
"Important","1990","Brandenburg","no migration background","","","",""
"Important","1990","Brandenburg","direct migration background","","","",""
"Important","1990","Brandenburg","indirect migration background","","","",""
"Important","1990","Mecklenburg-Western Pomerania","no migration background","","","",""
"Important","1990","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Important","1990","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Important","1990","Saxony","no migration background","","","",""
"Important","1990","Saxony","direct migration background","","","",""
"Important","1990","Saxony","indirect migration background","","","",""
"Important","1990","Saxony-Anhalt","no migration background","","","",""
"Important","1990","Saxony-Anhalt","direct migration background","","","",""
"Important","1990","Saxony-Anhalt","indirect migration background","","","",""
"Important","1990","Thuringia","no migration background","","","",""
"Important","1990","Thuringia","direct migration background","","","",""
"Important","1990","Thuringia","indirect migration background","","","",""
"Less important","1990","Schleswig-Holstein","no migration background","21","","",""
"Less important","1990","Schleswig-Holstein","direct migration background","","","",""
"Less important","1990","Schleswig-Holstein","indirect migration background","","","",""
"Less important","1990","Hamburg","no migration background","10","","",""
"Less important","1990","Hamburg","direct migration background","","","",""
"Less important","1990","Hamburg","indirect migration background","","","",""
"Less important","1990","Lower Saxony","no migration background","75","0.101655825307006","0.0807543071529457","0.122557343461066"
"Less important","1990","Lower Saxony","direct migration background","6","","",""
"Less important","1990","Lower Saxony","indirect migration background","","","",""
"Less important","1990","Bremen","no migration background","4","","",""
"Less important","1990","Bremen","direct migration background","","","",""
"Less important","1990","Bremen","indirect migration background","","","",""
"Less important","1990","North Rhine-Westphalia","no migration background","180","0.101596977696934","0.087678722343057","0.11551523305081"
"Less important","1990","North Rhine-Westphalia","direct migration background","6","","",""
"Less important","1990","North Rhine-Westphalia","indirect migration background","1","","",""
"Less important","1990","Hesse","no migration background","52","0.0853786692100947","0.0631481759577067","0.107609162462483"
"Less important","1990","Hesse","direct migration background","6","","",""
"Less important","1990","Hesse","indirect migration background","1","","",""
"Less important","1990","Rhineland-Palatinate,Saarland","no migration background","54","0.114940603467172","0.088014305118941","0.141866901815404"
"Less important","1990","Rhineland-Palatinate,Saarland","direct migration background","1","","",""
"Less important","1990","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Less important","1990","Baden-Württemberg","no migration background","95","0.104243751535529","0.0856002199971641","0.122887283073893"
"Less important","1990","Baden-Württemberg","direct migration background","6","","",""
"Less important","1990","Baden-Württemberg","indirect migration background","2","","",""
"Less important","1990","Bavaria","no migration background","147","0.128392277519978","0.10932952082609","0.147455034213867"
"Less important","1990","Bavaria","direct migration background","10","","",""
"Less important","1990","Bavaria","indirect migration background","1","","",""
"Less important","1990","Berlin","no migration background","20","","",""
"Less important","1990","Berlin","direct migration background","4","","",""
"Less important","1990","Berlin","indirect migration background","","","",""
"Less important","1990","Brandenburg","no migration background","","","",""
"Less important","1990","Brandenburg","direct migration background","","","",""
"Less important","1990","Brandenburg","indirect migration background","","","",""
"Less important","1990","Mecklenburg-Western Pomerania","no migration background","","","",""
"Less important","1990","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Less important","1990","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Less important","1990","Saxony","no migration background","","","",""
"Less important","1990","Saxony","direct migration background","","","",""
"Less important","1990","Saxony","indirect migration background","","","",""
"Less important","1990","Saxony-Anhalt","no migration background","","","",""
"Less important","1990","Saxony-Anhalt","direct migration background","","","",""
"Less important","1990","Saxony-Anhalt","indirect migration background","","","",""
"Less important","1990","Thuringia","no migration background","","","",""
"Less important","1990","Thuringia","direct migration background","","","",""
"Less important","1990","Thuringia","indirect migration background","","","",""
"Quite unimportant","1990","Schleswig-Holstein","no migration background","4","","",""
"Quite unimportant","1990","Schleswig-Holstein","direct migration background","","","",""
"Quite unimportant","1990","Schleswig-Holstein","indirect migration background","","","",""
"Quite unimportant","1990","Hamburg","no migration background","1","","",""
"Quite unimportant","1990","Hamburg","direct migration background","","","",""
"Quite unimportant","1990","Hamburg","indirect migration background","","","",""
"Quite unimportant","1990","Lower Saxony","no migration background","5","","",""
"Quite unimportant","1990","Lower Saxony","direct migration background","","","",""
"Quite unimportant","1990","Lower Saxony","indirect migration background","","","",""
"Quite unimportant","1990","Bremen","no migration background","2","","",""
"Quite unimportant","1990","Bremen","direct migration background","","","",""
"Quite unimportant","1990","Bremen","indirect migration background","","","",""
"Quite unimportant","1990","North Rhine-Westphalia","no migration background","8","","",""
"Quite unimportant","1990","North Rhine-Westphalia","direct migration background","1","","",""
"Quite unimportant","1990","North Rhine-Westphalia","indirect migration background","","","",""
"Quite unimportant","1990","Hesse","no migration background","4","","",""
"Quite unimportant","1990","Hesse","direct migration background","1","","",""
"Quite unimportant","1990","Hesse","indirect migration background","1","","",""
"Quite unimportant","1990","Rhineland-Palatinate,Saarland","no migration background","7","","",""
"Quite unimportant","1990","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Quite unimportant","1990","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Quite unimportant","1990","Baden-Württemberg","no migration background","12","","",""
"Quite unimportant","1990","Baden-Württemberg","direct migration background","","","",""
"Quite unimportant","1990","Baden-Württemberg","indirect migration background","","","",""
"Quite unimportant","1990","Bavaria","no migration background","15","","",""
"Quite unimportant","1990","Bavaria","direct migration background","","","",""
"Quite unimportant","1990","Bavaria","indirect migration background","","","",""
"Quite unimportant","1990","Berlin","no migration background","1","","",""
"Quite unimportant","1990","Berlin","direct migration background","","","",""
"Quite unimportant","1990","Berlin","indirect migration background","","","",""
"Quite unimportant","1990","Brandenburg","no migration background","","","",""
"Quite unimportant","1990","Brandenburg","direct migration background","","","",""
"Quite unimportant","1990","Brandenburg","indirect migration background","","","",""
"Quite unimportant","1990","Mecklenburg-Western Pomerania","no migration background","","","",""
"Quite unimportant","1990","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Quite unimportant","1990","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Quite unimportant","1990","Saxony","no migration background","","","",""
"Quite unimportant","1990","Saxony","direct migration background","","","",""
"Quite unimportant","1990","Saxony","indirect migration background","","","",""
"Quite unimportant","1990","Saxony-Anhalt","no migration background","","","",""
"Quite unimportant","1990","Saxony-Anhalt","direct migration background","","","",""
"Quite unimportant","1990","Saxony-Anhalt","indirect migration background","","","",""
"Quite unimportant","1990","Thuringia","no migration background","","","",""
"Quite unimportant","1990","Thuringia","direct migration background","","","",""
"Quite unimportant","1990","Thuringia","indirect migration background","","","",""
"Very important","1991","Schleswig-Holstein","no migration background","","","",""
"Very important","1991","Schleswig-Holstein","direct migration background","","","",""
"Very important","1991","Schleswig-Holstein","indirect migration background","","","",""
"Very important","1991","Hamburg","no migration background","","","",""
"Very important","1991","Hamburg","direct migration background","","","",""
"Very important","1991","Hamburg","indirect migration background","","","",""
"Very important","1991","Lower Saxony","no migration background","","","",""
"Very important","1991","Lower Saxony","direct migration background","","","",""
"Very important","1991","Lower Saxony","indirect migration background","","","",""
"Very important","1991","Bremen","no migration background","","","",""
"Very important","1991","Bremen","direct migration background","","","",""
"Very important","1991","Bremen","indirect migration background","","","",""
"Very important","1991","North Rhine-Westphalia","no migration background","","","",""
"Very important","1991","North Rhine-Westphalia","direct migration background","","","",""
"Very important","1991","North Rhine-Westphalia","indirect migration background","","","",""
"Very important","1991","Hesse","no migration background","","","",""
"Very important","1991","Hesse","direct migration background","","","",""
"Very important","1991","Hesse","indirect migration background","","","",""
"Very important","1991","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Very important","1991","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Very important","1991","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Very important","1991","Baden-Württemberg","no migration background","","","",""
"Very important","1991","Baden-Württemberg","direct migration background","","","",""
"Very important","1991","Baden-Württemberg","indirect migration background","","","",""
"Very important","1991","Bavaria","no migration background","","","",""
"Very important","1991","Bavaria","direct migration background","","","",""
"Very important","1991","Bavaria","indirect migration background","","","",""
"Very important","1991","Berlin","no migration background","","","",""
"Very important","1991","Berlin","direct migration background","","","",""
"Very important","1991","Berlin","indirect migration background","","","",""
"Very important","1991","Brandenburg","no migration background","","","",""
"Very important","1991","Brandenburg","direct migration background","","","",""
"Very important","1991","Brandenburg","indirect migration background","","","",""
"Very important","1991","Mecklenburg-Western Pomerania","no migration background","","","",""
"Very important","1991","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Very important","1991","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Very important","1991","Saxony","no migration background","","","",""
"Very important","1991","Saxony","direct migration background","","","",""
"Very important","1991","Saxony","indirect migration background","","","",""
"Very important","1991","Saxony-Anhalt","no migration background","","","",""
"Very important","1991","Saxony-Anhalt","direct migration background","","","",""
"Very important","1991","Saxony-Anhalt","indirect migration background","","","",""
"Very important","1991","Thuringia","no migration background","","","",""
"Very important","1991","Thuringia","direct migration background","","","",""
"Very important","1991","Thuringia","indirect migration background","","","",""
"Important","1991","Schleswig-Holstein","no migration background","","","",""
"Important","1991","Schleswig-Holstein","direct migration background","","","",""
"Important","1991","Schleswig-Holstein","indirect migration background","","","",""
"Important","1991","Hamburg","no migration background","","","",""
"Important","1991","Hamburg","direct migration background","","","",""
"Important","1991","Hamburg","indirect migration background","","","",""
"Important","1991","Lower Saxony","no migration background","","","",""
"Important","1991","Lower Saxony","direct migration background","","","",""
"Important","1991","Lower Saxony","indirect migration background","","","",""
"Important","1991","Bremen","no migration background","","","",""
"Important","1991","Bremen","direct migration background","","","",""
"Important","1991","Bremen","indirect migration background","","","",""
"Important","1991","North Rhine-Westphalia","no migration background","","","",""
"Important","1991","North Rhine-Westphalia","direct migration background","","","",""
"Important","1991","North Rhine-Westphalia","indirect migration background","","","",""
"Important","1991","Hesse","no migration background","","","",""
"Important","1991","Hesse","direct migration background","","","",""
"Important","1991","Hesse","indirect migration background","","","",""
"Important","1991","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Important","1991","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Important","1991","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Important","1991","Baden-Württemberg","no migration background","","","",""
"Important","1991","Baden-Württemberg","direct migration background","","","",""
"Important","1991","Baden-Württemberg","indirect migration background","","","",""
"Important","1991","Bavaria","no migration background","","","",""
"Important","1991","Bavaria","direct migration background","","","",""
"Important","1991","Bavaria","indirect migration background","","","",""
"Important","1991","Berlin","no migration background","","","",""
"Important","1991","Berlin","direct migration background","","","",""
"Important","1991","Berlin","indirect migration background","","","",""
"Important","1991","Brandenburg","no migration background","","","",""
"Important","1991","Brandenburg","direct migration background","","","",""
"Important","1991","Brandenburg","indirect migration background","","","",""
"Important","1991","Mecklenburg-Western Pomerania","no migration background","","","",""
"Important","1991","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Important","1991","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Important","1991","Saxony","no migration background","","","",""
"Important","1991","Saxony","direct migration background","","","",""
"Important","1991","Saxony","indirect migration background","","","",""
"Important","1991","Saxony-Anhalt","no migration background","","","",""
"Important","1991","Saxony-Anhalt","direct migration background","","","",""
"Important","1991","Saxony-Anhalt","indirect migration background","","","",""
"Important","1991","Thuringia","no migration background","","","",""
"Important","1991","Thuringia","direct migration background","","","",""
"Important","1991","Thuringia","indirect migration background","","","",""
"Less important","1991","Schleswig-Holstein","no migration background","","","",""
"Less important","1991","Schleswig-Holstein","direct migration background","","","",""
"Less important","1991","Schleswig-Holstein","indirect migration background","","","",""
"Less important","1991","Hamburg","no migration background","","","",""
"Less important","1991","Hamburg","direct migration background","","","",""
"Less important","1991","Hamburg","indirect migration background","","","",""
"Less important","1991","Lower Saxony","no migration background","","","",""
"Less important","1991","Lower Saxony","direct migration background","","","",""
"Less important","1991","Lower Saxony","indirect migration background","","","",""
"Less important","1991","Bremen","no migration background","","","",""
"Less important","1991","Bremen","direct migration background","","","",""
"Less important","1991","Bremen","indirect migration background","","","",""
"Less important","1991","North Rhine-Westphalia","no migration background","","","",""
"Less important","1991","North Rhine-Westphalia","direct migration background","","","",""
"Less important","1991","North Rhine-Westphalia","indirect migration background","","","",""
"Less important","1991","Hesse","no migration background","","","",""
"Less important","1991","Hesse","direct migration background","","","",""
"Less important","1991","Hesse","indirect migration background","","","",""
"Less important","1991","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Less important","1991","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Less important","1991","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Less important","1991","Baden-Württemberg","no migration background","","","",""
"Less important","1991","Baden-Württemberg","direct migration background","","","",""
"Less important","1991","Baden-Württemberg","indirect migration background","","","",""
"Less important","1991","Bavaria","no migration background","","","",""
"Less important","1991","Bavaria","direct migration background","","","",""
"Less important","1991","Bavaria","indirect migration background","","","",""
"Less important","1991","Berlin","no migration background","","","",""
"Less important","1991","Berlin","direct migration background","","","",""
"Less important","1991","Berlin","indirect migration background","","","",""
"Less important","1991","Brandenburg","no migration background","","","",""
"Less important","1991","Brandenburg","direct migration background","","","",""
"Less important","1991","Brandenburg","indirect migration background","","","",""
"Less important","1991","Mecklenburg-Western Pomerania","no migration background","","","",""
"Less important","1991","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Less important","1991","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Less important","1991","Saxony","no migration background","","","",""
"Less important","1991","Saxony","direct migration background","","","",""
"Less important","1991","Saxony","indirect migration background","","","",""
"Less important","1991","Saxony-Anhalt","no migration background","","","",""
"Less important","1991","Saxony-Anhalt","direct migration background","","","",""
"Less important","1991","Saxony-Anhalt","indirect migration background","","","",""
"Less important","1991","Thuringia","no migration background","","","",""
"Less important","1991","Thuringia","direct migration background","","","",""
"Less important","1991","Thuringia","indirect migration background","","","",""
"Quite unimportant","1991","Schleswig-Holstein","no migration background","","","",""
"Quite unimportant","1991","Schleswig-Holstein","direct migration background","","","",""
"Quite unimportant","1991","Schleswig-Holstein","indirect migration background","","","",""
"Quite unimportant","1991","Hamburg","no migration background","","","",""
"Quite unimportant","1991","Hamburg","direct migration background","","","",""
"Quite unimportant","1991","Hamburg","indirect migration background","","","",""
"Quite unimportant","1991","Lower Saxony","no migration background","","","",""
"Quite unimportant","1991","Lower Saxony","direct migration background","","","",""
"Quite unimportant","1991","Lower Saxony","indirect migration background","","","",""
"Quite unimportant","1991","Bremen","no migration background","","","",""
"Quite unimportant","1991","Bremen","direct migration background","","","",""
"Quite unimportant","1991","Bremen","indirect migration background","","","",""
"Quite unimportant","1991","North Rhine-Westphalia","no migration background","","","",""
"Quite unimportant","1991","North Rhine-Westphalia","direct migration background","","","",""
"Quite unimportant","1991","North Rhine-Westphalia","indirect migration background","","","",""
"Quite unimportant","1991","Hesse","no migration background","","","",""
"Quite unimportant","1991","Hesse","direct migration background","","","",""
"Quite unimportant","1991","Hesse","indirect migration background","","","",""
"Quite unimportant","1991","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Quite unimportant","1991","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Quite unimportant","1991","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Quite unimportant","1991","Baden-Württemberg","no migration background","","","",""
"Quite unimportant","1991","Baden-Württemberg","direct migration background","","","",""
"Quite unimportant","1991","Baden-Württemberg","indirect migration background","","","",""
"Quite unimportant","1991","Bavaria","no migration background","","","",""
"Quite unimportant","1991","Bavaria","direct migration background","","","",""
"Quite unimportant","1991","Bavaria","indirect migration background","","","",""
"Quite unimportant","1991","Berlin","no migration background","","","",""
"Quite unimportant","1991","Berlin","direct migration background","","","",""
"Quite unimportant","1991","Berlin","indirect migration background","","","",""
"Quite unimportant","1991","Brandenburg","no migration background","","","",""
"Quite unimportant","1991","Brandenburg","direct migration background","","","",""
"Quite unimportant","1991","Brandenburg","indirect migration background","","","",""
"Quite unimportant","1991","Mecklenburg-Western Pomerania","no migration background","","","",""
"Quite unimportant","1991","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Quite unimportant","1991","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Quite unimportant","1991","Saxony","no migration background","","","",""
"Quite unimportant","1991","Saxony","direct migration background","","","",""
"Quite unimportant","1991","Saxony","indirect migration background","","","",""
"Quite unimportant","1991","Saxony-Anhalt","no migration background","","","",""
"Quite unimportant","1991","Saxony-Anhalt","direct migration background","","","",""
"Quite unimportant","1991","Saxony-Anhalt","indirect migration background","","","",""
"Quite unimportant","1991","Thuringia","no migration background","","","",""
"Quite unimportant","1991","Thuringia","direct migration background","","","",""
"Quite unimportant","1991","Thuringia","indirect migration background","","","",""
"Very important","1992","Schleswig-Holstein","no migration background","53","0.222692213120124","0.169384606137323","0.275999820102925"
"Very important","1992","Schleswig-Holstein","direct migration background","2","","",""
"Very important","1992","Schleswig-Holstein","indirect migration background","","","",""
"Very important","1992","Hamburg","no migration background","36","0.345204210360612","0.25469638305527","0.435712037665954"
"Very important","1992","Hamburg","direct migration background","3","","",""
"Very important","1992","Hamburg","indirect migration background","","","",""
"Very important","1992","Lower Saxony","no migration background","196","0.223917353993765","0.195012381246404","0.252822326741126"
"Very important","1992","Lower Saxony","direct migration background","5","","",""
"Very important","1992","Lower Saxony","indirect migration background","2","","",""
"Very important","1992","Bremen","no migration background","19","","",""
"Very important","1992","Bremen","direct migration background","3","","",""
"Very important","1992","Bremen","indirect migration background","","","",""
"Very important","1992","North Rhine-Westphalia","no migration background","454","0.247342595390679","0.227298511306167","0.26738667947519"
"Very important","1992","North Rhine-Westphalia","direct migration background","23","","",""
"Very important","1992","North Rhine-Westphalia","indirect migration background","5","","",""
"Very important","1992","Hesse","no migration background","142","0.228164817942583","0.19418774927733","0.262141886607837"
"Very important","1992","Hesse","direct migration background","19","","",""
"Very important","1992","Hesse","indirect migration background","4","","",""
"Very important","1992","Rhineland-Palatinate,Saarland","no migration background","139","0.256228673657775","0.218921804931623","0.293535542383927"
"Very important","1992","Rhineland-Palatinate,Saarland","direct migration background","6","","",""
"Very important","1992","Rhineland-Palatinate,Saarland","indirect migration background","1","","",""
"Very important","1992","Baden-Württemberg","no migration background","224","0.213678071735134","0.188144553187486","0.239211590282783"
"Very important","1992","Baden-Württemberg","direct migration background","26","","",""
"Very important","1992","Baden-Württemberg","indirect migration background","2","","",""
"Very important","1992","Bavaria","no migration background","232","0.175003612554679","0.153664616791323","0.196342608318035"
"Very important","1992","Bavaria","direct migration background","21","","",""
"Very important","1992","Bavaria","indirect migration background","5","","",""
"Very important","1992","Berlin","no migration background","126","0.289170001545327","0.248312010104179","0.330027992986476"
"Very important","1992","Berlin","direct migration background","6","","",""
"Very important","1992","Berlin","indirect migration background","","","",""
"Very important","1992","Brandenburg","no migration background","136","0.206948684934677","0.17566001242443","0.238237357444924"
"Very important","1992","Brandenburg","direct migration background","6","","",""
"Very important","1992","Brandenburg","indirect migration background","","","",""
"Very important","1992","Mecklenburg-Western Pomerania","no migration background","100","0.262639334346941","0.219567261523235","0.305711407170647"
"Very important","1992","Mecklenburg-Western Pomerania","direct migration background","5","","",""
"Very important","1992","Mecklenburg-Western Pomerania","indirect migration background","1","","",""
"Very important","1992","Saxony","no migration background","265","0.226355174598918","0.201803449099375","0.250906900098461"
"Very important","1992","Saxony","direct migration background","9","","",""
"Very important","1992","Saxony","indirect migration background","1","","",""
"Very important","1992","Saxony-Anhalt","no migration background","182","0.24259096509343","0.211685988170568","0.273495942016291"
"Very important","1992","Saxony-Anhalt","direct migration background","9","","",""
"Very important","1992","Saxony-Anhalt","indirect migration background","","","",""
"Very important","1992","Thuringia","no migration background","176","0.263062067140565","0.229343274841957","0.296780859439173"
"Very important","1992","Thuringia","direct migration background","10","","",""
"Very important","1992","Thuringia","indirect migration background","1","","",""
"Important","1992","Schleswig-Holstein","no migration background","157","0.683706905894102","0.624124230451001","0.743289581337204"
"Important","1992","Schleswig-Holstein","direct migration background","4","","",""
"Important","1992","Schleswig-Holstein","indirect migration background","1","","",""
"Important","1992","Hamburg","no migration background","64","0.576701210803477","0.482643565292352","0.670758856314602"
"Important","1992","Hamburg","direct migration background","3","","",""
"Important","1992","Hamburg","indirect migration background","2","","",""
"Important","1992","Lower Saxony","no migration background","519","0.66546717704592","0.632751388779586","0.698182965312254"
"Important","1992","Lower Saxony","direct migration background","28","","",""
"Important","1992","Lower Saxony","indirect migration background","2","","",""
"Important","1992","Bremen","no migration background","54","0.687917457651186","0.587013433966111","0.788821481336262"
"Important","1992","Bremen","direct migration background","3","","",""
"Important","1992","Bremen","indirect migration background","","","",""
"Important","1992","North Rhine-Westphalia","no migration background","1150","0.651814481628114","0.629683257087986","0.673945706168241"
"Important","1992","North Rhine-Westphalia","direct migration background","65","0.682595667013198","0.591365959990561","0.773825374035834"
"Important","1992","North Rhine-Westphalia","indirect migration background","11","","",""
"Important","1992","Hesse","no migration background","378","0.626185074625147","0.58701278492459","0.665357364325704"
"Important","1992","Hesse","direct migration background","37","0.580267072342605","0.456420595253262","0.704113549431947"
"Important","1992","Hesse","indirect migration background","3","","",""
"Important","1992","Rhineland-Palatinate,Saarland","no migration background","338","0.638671973562652","0.597618966610844","0.679724980514459"
"Important","1992","Rhineland-Palatinate,Saarland","direct migration background","9","","",""
"Important","1992","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Important","1992","Baden-Württemberg","no migration background","631","0.639997261805991","0.610097174689403","0.66989734892258"
"Important","1992","Baden-Württemberg","direct migration background","68","0.661645433506496","0.572410502110113","0.750880364902878"
"Important","1992","Baden-Württemberg","indirect migration background","9","","",""
"Important","1992","Bavaria","no migration background","819","0.669232681683793","0.642810156914809","0.695655206452778"
"Important","1992","Bavaria","direct migration background","49","0.568587563436993","0.458675389424781","0.678499737449205"
"Important","1992","Bavaria","indirect migration background","9","","",""
"Important","1992","Berlin","no migration background","305","0.611602682203376","0.567679851402323","0.655525513004429"
"Important","1992","Berlin","direct migration background","19","","",""
"Important","1992","Berlin","indirect migration background","3","","",""
"Important","1992","Brandenburg","no migration background","424","0.661934056870509","0.625398710287724","0.698469403453294"
"Important","1992","Brandenburg","direct migration background","13","","",""
"Important","1992","Brandenburg","indirect migration background","1","","",""
"Important","1992","Mecklenburg-Western Pomerania","no migration background","264","0.626816559956398","0.579478842037606","0.674154277875189"
"Important","1992","Mecklenburg-Western Pomerania","direct migration background","7","","",""
"Important","1992","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Important","1992","Saxony","no migration background","749","0.663980323140883","0.636267807367002","0.691692838914764"
"Important","1992","Saxony","direct migration background","29","","",""
