"plh0105","year","migback","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Quite unimportant","1998","direct migration background","East Germany","","","","","4"
"Quite unimportant","1998","indirect migration background","West Germany","","","","","4"
"Quite unimportant","1998","indirect migration background","East Germany","","","","","4"
"Very important","1998","no migration background","West Germany","","","","","1"
"Very important","1998","no migration background","East Germany","","","","","1"
"Very important","1998","direct migration background","West Germany","","","","","1"
"Very important","1998","direct migration background","East Germany","","","","","1"
"Very important","1998","indirect migration background","West Germany","","","","","1"
"Very important","1998","indirect migration background","East Germany","","","","","1"
"Important","1999","no migration background","West Germany","","","","","2"
"Important","1999","no migration background","East Germany","","","","","2"
"Important","1999","direct migration background","West Germany","","","","","2"
"Important","1999","direct migration background","East Germany","","","","","2"
"Important","1999","indirect migration background","West Germany","","","","","2"
"Important","1999","indirect migration background","East Germany","","","","","2"
"Less important","1999","no migration background","West Germany","","","","","3"
"Less important","1999","no migration background","East Germany","","","","","3"
"Less important","1999","direct migration background","East Germany","","","","","3"
"Less important","1999","direct migration background","West Germany","","","","","3"
"Less important","1999","indirect migration background","West Germany","","","","","3"
"Less important","1999","indirect migration background","East Germany","","","","","3"
"Quite unimportant","1999","no migration background","East Germany","","","","","4"
"Quite unimportant","1999","no migration background","West Germany","","","","","4"
"Quite unimportant","1999","direct migration background","West Germany","","","","","4"
"Quite unimportant","1999","direct migration background","East Germany","","","","","4"
"Quite unimportant","1999","indirect migration background","West Germany","","","","","4"
"Quite unimportant","1999","indirect migration background","East Germany","","","","","4"
"Very important","1999","no migration background","West Germany","","","","","1"
"Very important","1999","no migration background","East Germany","","","","","1"
"Very important","1999","direct migration background","West Germany","","","","","1"
"Very important","1999","direct migration background","East Germany","","","","","1"
"Very important","1999","indirect migration background","West Germany","","","","","1"
"Very important","1999","indirect migration background","East Germany","","","","","1"
"Important","2000","no migration background","East Germany","","","","","2"
"Important","2000","no migration background","West Germany","","","","","2"
"Important","2000","direct migration background","West Germany","","","","","2"
"Important","2000","direct migration background","East Germany","","","","","2"
"Important","2000","indirect migration background","West Germany","","","","","2"
"Important","2000","indirect migration background","East Germany","","","","","2"
"Less important","2000","no migration background","East Germany","","","","","3"
"Less important","2000","no migration background","West Germany","","","","","3"
"Less important","2000","direct migration background","East Germany","","","","","3"
"Less important","2000","direct migration background","West Germany","","","","","3"
"Less important","2000","indirect migration background","West Germany","","","","","3"
"Less important","2000","indirect migration background","East Germany","","","","","3"
"Quite unimportant","2000","no migration background","East Germany","","","","","4"
"Quite unimportant","2000","no migration background","West Germany","","","","","4"
"Quite unimportant","2000","direct migration background","West Germany","","","","","4"
"Quite unimportant","2000","direct migration background","East Germany","","","","","4"
"Quite unimportant","2000","indirect migration background","West Germany","","","","","4"
"Quite unimportant","2000","indirect migration background","East Germany","","","","","4"
"Very important","2000","no migration background","West Germany","","","","","1"
"Very important","2000","no migration background","East Germany","","","","","1"
"Very important","2000","direct migration background","West Germany","","","","","1"
"Very important","2000","direct migration background","East Germany","","","","","1"
"Very important","2000","indirect migration background","West Germany","","","","","1"
"Very important","2000","indirect migration background","East Germany","","","","","1"
"Important","2001","no migration background","West Germany","","","","","2"
"Important","2001","no migration background","East Germany","","","","","2"
"Important","2001","direct migration background","East Germany","","","","","2"
"Important","2001","direct migration background","West Germany","","","","","2"
"Important","2001","indirect migration background","West Germany","","","","","2"
"Important","2001","indirect migration background","East Germany","","","","","2"
"Less important","2001","no migration background","West Germany","","","","","3"
"Less important","2001","no migration background","East Germany","","","","","3"
"Less important","2001","direct migration background","East Germany","","","","","3"
"Less important","2001","direct migration background","West Germany","","","","","3"
"Less important","2001","indirect migration background","West Germany","","","","","3"
"Less important","2001","indirect migration background","East Germany","","","","","3"
"Quite unimportant","2001","no migration background","East Germany","","","","","4"
"Quite unimportant","2001","no migration background","West Germany","","","","","4"
"Quite unimportant","2001","direct migration background","East Germany","","","","","4"
"Quite unimportant","2001","direct migration background","West Germany","","","","","4"
"Quite unimportant","2001","indirect migration background","West Germany","","","","","4"
"Quite unimportant","2001","indirect migration background","East Germany","","","","","4"
"Very important","2001","no migration background","West Germany","","","","","1"
"Very important","2001","no migration background","East Germany","","","","","1"
"Very important","2001","direct migration background","East Germany","","","","","1"
"Very important","2001","direct migration background","West Germany","","","","","1"
"Very important","2001","indirect migration background","East Germany","","","","","1"
"Very important","2001","indirect migration background","West Germany","","","","","1"
"Important","2002","no migration background","East Germany","","","","","2"
"Important","2002","no migration background","West Germany","","","","","2"
"Important","2002","direct migration background","West Germany","","","","","2"
"Important","2002","direct migration background","East Germany","","","","","2"
"Important","2002","indirect migration background","West Germany","","","","","2"
"Important","2002","indirect migration background","East Germany","","","","","2"
"Less important","2002","no migration background","West Germany","","","","","3"
"Less important","2002","no migration background","East Germany","","","","","3"
"Less important","2002","direct migration background","West Germany","","","","","3"
"Less important","2002","direct migration background","East Germany","","","","","3"
"Less important","2002","indirect migration background","West Germany","","","","","3"
"Less important","2002","indirect migration background","East Germany","","","","","3"
"Quite unimportant","2002","no migration background","West Germany","","","","","4"
"Quite unimportant","2002","no migration background","East Germany","","","","","4"
"Quite unimportant","2002","direct migration background","West Germany","","","","","4"
"Quite unimportant","2002","direct migration background","East Germany","","","","","4"
"Quite unimportant","2002","indirect migration background","West Germany","","","","","4"
"Quite unimportant","2002","indirect migration background","East Germany","","","","","4"
"Very important","2002","no migration background","West Germany","","","","","1"
"Very important","2002","no migration background","East Germany","","","","","1"
"Very important","2002","direct migration background","West Germany","","","","","1"
"Very important","2002","direct migration background","East Germany","","","","","1"
"Very important","2002","indirect migration background","West Germany","","","","","1"
"Very important","2002","indirect migration background","East Germany","","","","","1"
"Important","2003","no migration background","West Germany","","","","","2"
"Important","2003","no migration background","East Germany","","","","","2"
"Important","2003","direct migration background","West Germany","","","","","2"
"Important","2003","direct migration background","East Germany","","","","","2"
"Important","2003","indirect migration background","West Germany","","","","","2"
"Important","2003","indirect migration background","East Germany","","","","","2"
"Less important","2003","no migration background","West Germany","","","","","3"
"Less important","2003","no migration background","East Germany","","","","","3"
"Less important","2003","direct migration background","West Germany","","","","","3"
"Less important","2003","direct migration background","East Germany","","","","","3"
"Less important","2003","indirect migration background","West Germany","","","","","3"
"Less important","2003","indirect migration background","East Germany","","","","","3"
"Quite unimportant","2003","no migration background","East Germany","","","","","4"
"Quite unimportant","2003","no migration background","West Germany","","","","","4"
"Quite unimportant","2003","direct migration background","East Germany","","","","","4"
"Quite unimportant","2003","direct migration background","West Germany","","","","","4"
"Quite unimportant","2003","indirect migration background","West Germany","","","","","4"
"Quite unimportant","2003","indirect migration background","East Germany","","","","","4"
"Very important","2003","no migration background","West Germany","","","","","1"
"Very important","2003","no migration background","East Germany","","","","","1"
"Very important","2003","direct migration background","East Germany","","","","","1"
"Very important","2003","direct migration background","West Germany","","","","","1"
"Very important","2003","indirect migration background","East Germany","","","","","1"
"Very important","2003","indirect migration background","West Germany","","","","","1"
"Important","2004","no migration background","West Germany","8649","0.6597359440319","0.651653591565628","0.667818296498172","2"
"Important","2004","no migration background","East Germany","3442","0.664937066328238","0.651983961087122","0.677890171569354","2"
"Important","2004","direct migration background","West Germany","1465","0.591289527116849","0.571767836503957","0.610811217729741","2"
"Important","2004","direct migration background","East Germany","72","0.669528363425007","0.577334996342505","0.76172173050751","2"
"Important","2004","indirect migration background","West Germany","462","0.609787028417792","0.575265473336152","0.644308583499432","2"
"Important","2004","indirect migration background","East Germany","24","","","","2"
"Less important","2004","no migration background","West Germany","1056","0.0873096314081834","0.0824941746575822","0.0921250881587845","3"
"Less important","2004","no migration background","East Germany","427","0.0880149778381235","0.0802401178988335","0.0957898377774135","3"
"Less important","2004","direct migration background","West Germany","185","0.0889264086602014","0.0776232049446046","0.100229612375798","3"
"Less important","2004","direct migration background","East Germany","8","","","","3"
"Less important","2004","indirect migration background","East Germany","1","","","","3"
"Less important","2004","indirect migration background","West Germany","58","0.081062815674571","0.0617473953159919","0.10037823603315","3"
"Quite unimportant","2004","no migration background","West Germany","63","0.00596589483497274","0.00465223441546533","0.00727955525448015","4"
"Quite unimportant","2004","no migration background","East Germany","30","0.00650358472530673","0.00429771437806153","0.00870945507255192","4"
"Quite unimportant","2004","direct migration background","West Germany","13","","","","4"
"Quite unimportant","2004","direct migration background","East Germany","","","","","4"
"Quite unimportant","2004","indirect migration background","West Germany","4","","","","4"
"Quite unimportant","2004","indirect migration background","East Germany","","","","","4"
"Very important","2004","no migration background","West Germany","3433","0.246988529724944","0.23963181587674","0.254345243573148","1"
"Very important","2004","no migration background","East Germany","1202","0.240544371108332","0.228815148435173","0.252273593781491","1"
"Very important","2004","direct migration background","West Germany","773","0.314058301777048","0.295626907469856","0.332489696084239","1"
"Very important","2004","direct migration background","East Germany","20","","","","1"
"Very important","2004","indirect migration background","West Germany","243","0.305380999529847","0.272786467918878","0.337975531140816","1"
"Very important","2004","indirect migration background","East Germany","10","","","","1"
"Important","2005","no migration background","West Germany","","","","","2"
"Important","2005","no migration background","East Germany","","","","","2"
"Important","2005","direct migration background","East Germany","","","","","2"
"Important","2005","direct migration background","West Germany","","","","","2"
"Important","2005","indirect migration background","West Germany","","","","","2"
"Important","2005","indirect migration background","East Germany","","","","","2"
"Less important","2005","no migration background","West Germany","","","","","3"
"Less important","2005","no migration background","East Germany","","","","","3"
"Less important","2005","direct migration background","East Germany","","","","","3"
"Less important","2005","direct migration background","West Germany","","","","","3"
"Less important","2005","indirect migration background","West Germany","","","","","3"
"Less important","2005","indirect migration background","East Germany","","","","","3"
"Quite unimportant","2005","no migration background","East Germany","","","","","4"
"Quite unimportant","2005","no migration background","West Germany","","","","","4"
"Quite unimportant","2005","direct migration background","East Germany","","","","","4"
"Quite unimportant","2005","direct migration background","West Germany","","","","","4"
"Quite unimportant","2005","indirect migration background","West Germany","","","","","4"
"Quite unimportant","2005","indirect migration background","East Germany","","","","","4"
"Very important","2005","no migration background","West Germany","","","","","1"
"Very important","2005","no migration background","East Germany","","","","","1"
"Very important","2005","direct migration background","East Germany","","","","","1"
"Very important","2005","direct migration background","West Germany","","","","","1"
"Very important","2005","indirect migration background","East Germany","","","","","1"
"Very important","2005","indirect migration background","West Germany","","","","","1"
"Important","2006","no migration background","West Germany","","","","","2"
"Important","2006","no migration background","East Germany","","","","","2"
"Important","2006","direct migration background","East Germany","","","","","2"
"Important","2006","direct migration background","West Germany","","","","","2"
"Important","2006","indirect migration background","East Germany","","","","","2"
"Important","2006","indirect migration background","West Germany","","","","","2"
"Less important","2006","no migration background","West Germany","","","","","3"
"Less important","2006","no migration background","East Germany","","","","","3"
"Less important","2006","direct migration background","West Germany","","","","","3"
"Less important","2006","direct migration background","East Germany","","","","","3"
"Less important","2006","indirect migration background","East Germany","","","","","3"
"Less important","2006","indirect migration background","West Germany","","","","","3"
"Quite unimportant","2006","no migration background","West Germany","","","","","4"
"Quite unimportant","2006","no migration background","East Germany","","","","","4"
"Quite unimportant","2006","direct migration background","West Germany","","","","","4"
"Quite unimportant","2006","direct migration background","East Germany","","","","","4"
"Quite unimportant","2006","indirect migration background","West Germany","","","","","4"
"Quite unimportant","2006","indirect migration background","East Germany","","","","","4"
"Very important","2006","no migration background","West Germany","","","","","1"
"Very important","2006","no migration background","East Germany","","","","","1"
"Very important","2006","direct migration background","West Germany","","","","","1"
"Very important","2006","direct migration background","East Germany","","","","","1"
"Very important","2006","indirect migration background","East Germany","","","","","1"
"Very important","2006","indirect migration background","West Germany","","","","","1"
"Important","2007","no migration background","West Germany","","","","","2"
"Important","2007","no migration background","East Germany","","","","","2"
"Important","2007","direct migration background","East Germany","","","","","2"
"Important","2007","direct migration background","West Germany","","","","","2"
"Important","2007","indirect migration background","West Germany","","","","","2"
"Important","2007","indirect migration background","East Germany","","","","","2"
"Less important","2007","no migration background","West Germany","","","","","3"
"Less important","2007","no migration background","East Germany","","","","","3"
"Less important","2007","direct migration background","West Germany","","","","","3"
"Less important","2007","direct migration background","East Germany","","","","","3"
"Less important","2007","indirect migration background","West Germany","","","","","3"
"Less important","2007","indirect migration background","East Germany","","","","","3"
"Quite unimportant","2007","no migration background","West Germany","","","","","4"
"Quite unimportant","2007","no migration background","East Germany","","","","","4"
"Quite unimportant","2007","direct migration background","West Germany","","","","","4"
"Quite unimportant","2007","direct migration background","East Germany","","","","","4"
"Quite unimportant","2007","indirect migration background","West Germany","","","","","4"
"Quite unimportant","2007","indirect migration background","East Germany","","","","","4"
"Very important","2007","no migration background","West Germany","","","","","1"
"Very important","2007","no migration background","East Germany","","","","","1"
"Very important","2007","direct migration background","West Germany","","","","","1"
"Very important","2007","direct migration background","East Germany","","","","","1"
"Very important","2007","indirect migration background","East Germany","","","","","1"
"Very important","2007","indirect migration background","West Germany","","","","","1"
"Important","2008","no migration background","West Germany","8028","0.666934371178628","0.658512945155601","0.675355797201654","2"
"Important","2008","no migration background","East Germany","3240","0.693615213396334","0.680382318596641","0.706848108196026","2"
"Important","2008","direct migration background","East Germany","56","0.621569352739164","0.515949993530706","0.727188711947622","2"
"Important","2008","direct migration background","West Germany","1082","0.611668182264082","0.589314084948775","0.634022279579389","2"
"Important","2008","indirect migration background","West Germany","414","0.572406133802079","0.536493091286729","0.60831917631743","2"
"Important","2008","indirect migration background","East Germany","29","","","","2"
"Less important","2008","no migration background","West Germany","922","0.0860061572243183","0.0809964126188932","0.0910159018297434","3"
"Less important","2008","no migration background","East Germany","343","0.0771249654566862","0.0694666915284986","0.0847832393848737","3"
"Less important","2008","direct migration background","East Germany","10","","","","3"
"Less important","2008","direct migration background","West Germany","134","0.0780253166382849","0.0657233378958127","0.0903272953807571","3"
"Less important","2008","indirect migration background","West Germany","54","0.0964376025826848","0.0750093575412416","0.117865847624128","3"
"Less important","2008","indirect migration background","East Germany","1","","","","3"
"Quite unimportant","2008","no migration background","West Germany","61","0.00681689678628904","0.00534666028795821","0.00828713328461987","4"
"Quite unimportant","2008","no migration background","East Germany","18","","","","4"
"Quite unimportant","2008","direct migration background","West Germany","11","","","","4"
"Quite unimportant","2008","direct migration background","East Germany","","","","","4"
"Quite unimportant","2008","indirect migration background","West Germany","2","","","","4"
"Quite unimportant","2008","indirect migration background","East Germany","","","","","4"
"Very important","2008","no migration background","West Germany","3021","0.240242574810765","0.232608759600682","0.247876390020849","1"
"Very important","2008","no migration background","East Germany","1061","0.222765291404551","0.210820960892167","0.234709621916934","1"
"Very important","2008","direct migration background","West Germany","599","0.302842372090198","0.281767181256145","0.323917562924251","1"
"Very important","2008","direct migration background","East Germany","15","","","","1"
"Very important","2008","indirect migration background","West Germany","259","0.329570256599912","0.295448218102436","0.363692295097388","1"
"Very important","2008","indirect migration background","East Germany","13","","","","1"
"Important","2009","no migration background","West Germany","","","","","2"
"Important","2009","no migration background","East Germany","","","","","2"
"Important","2009","direct migration background","West Germany","","","","","2"
"Important","2009","direct migration background","East Germany","","","","","2"
"Important","2009","indirect migration background","West Germany","","","","","2"
"Important","2009","indirect migration background","East Germany","","","","","2"
"Less important","2009","no migration background","West Germany","","","","","3"
"Less important","2009","no migration background","East Germany","","","","","3"
"Less important","2009","direct migration background","East Germany","","","","","3"
