"plh0105","year","age_gr","regtyp","n","percent","lower_confidence","upper_confidence"
"Less important","1992","16-34 y.","Rural Area","156","0.105207921413086","0.0897426523228827","0.12067319050329"
"Less important","1992","35-65 y.","Urban Area","344","0.106643349387829","0.0963453007863038","0.116941397989354"
"Less important","1992","35-65 y.","Rural Area","227","0.109085578430236","0.095861944587088","0.122309212273384"
"Less important","1992","66 and older","Urban Area","103","0.129593137263708","0.10789080878853","0.151295465738886"
"Less important","1992","66 and older","Rural Area","77","0.180730244198168","0.147035814723727","0.21442467367261"
"Quite unimportant","1992","16-34 y.","Urban Area","10","","",""
"Quite unimportant","1992","16-34 y.","Rural Area","7","","",""
"Quite unimportant","1992","35-65 y.","Urban Area","24","","",""
"Quite unimportant","1992","35-65 y.","Rural Area","12","","",""
"Quite unimportant","1992","66 and older","Urban Area","28","","",""
"Quite unimportant","1992","66 and older","Rural Area","15","","",""
"Very important","1993","16-34 y.","Urban Area","","","",""
"Very important","1993","16-34 y.","Rural Area","","","",""
"Very important","1993","35-65 y.","Urban Area","","","",""
"Very important","1993","35-65 y.","Rural Area","","","",""
"Very important","1993","66 and older","Urban Area","","","",""
"Very important","1993","66 and older","Rural Area","","","",""
"Important","1993","16-34 y.","Urban Area","","","",""
"Important","1993","16-34 y.","Rural Area","","","",""
"Important","1993","35-65 y.","Urban Area","","","",""
"Important","1993","35-65 y.","Rural Area","","","",""
"Important","1993","66 and older","Urban Area","","","",""
"Important","1993","66 and older","Rural Area","","","",""
"Less important","1993","16-34 y.","Urban Area","","","",""
"Less important","1993","16-34 y.","Rural Area","","","",""
"Less important","1993","35-65 y.","Urban Area","","","",""
"Less important","1993","35-65 y.","Rural Area","","","",""
"Less important","1993","66 and older","Urban Area","","","",""
"Less important","1993","66 and older","Rural Area","","","",""
"Quite unimportant","1993","16-34 y.","Urban Area","","","",""
"Quite unimportant","1993","16-34 y.","Rural Area","","","",""
"Quite unimportant","1993","35-65 y.","Urban Area","","","",""
"Quite unimportant","1993","35-65 y.","Rural Area","","","",""
"Quite unimportant","1993","66 and older","Urban Area","","","",""
"Quite unimportant","1993","66 and older","Rural Area","","","",""
"Very important","1994","16-34 y.","Urban Area","","","",""
"Very important","1994","16-34 y.","Rural Area","","","",""
"Very important","1994","35-65 y.","Urban Area","","","",""
"Very important","1994","35-65 y.","Rural Area","","","",""
"Very important","1994","66 and older","Urban Area","","","",""
"Very important","1994","66 and older","Rural Area","","","",""
"Important","1994","16-34 y.","Urban Area","","","",""
"Important","1994","16-34 y.","Rural Area","","","",""
"Important","1994","35-65 y.","Urban Area","","","",""
"Important","1994","35-65 y.","Rural Area","","","",""
"Important","1994","66 and older","Urban Area","","","",""
"Important","1994","66 and older","Rural Area","","","",""
"Less important","1994","16-34 y.","Urban Area","","","",""
"Less important","1994","16-34 y.","Rural Area","","","",""
"Less important","1994","35-65 y.","Urban Area","","","",""
"Less important","1994","35-65 y.","Rural Area","","","",""
"Less important","1994","66 and older","Urban Area","","","",""
"Less important","1994","66 and older","Rural Area","","","",""
"Quite unimportant","1994","16-34 y.","Urban Area","","","",""
"Quite unimportant","1994","16-34 y.","Rural Area","","","",""
"Quite unimportant","1994","35-65 y.","Urban Area","","","",""
"Quite unimportant","1994","35-65 y.","Rural Area","","","",""
"Quite unimportant","1994","66 and older","Urban Area","","","",""
"Quite unimportant","1994","66 and older","Rural Area","","","",""
"Very important","1995","16-34 y.","Urban Area","821","0.311422131691102","0.293244461550819","0.329599801831385"
"Very important","1995","16-34 y.","Rural Area","458","0.29366828971024","0.270604797726634","0.316731781693846"
"Very important","1995","35-65 y.","Urban Area","880","0.23109076010048","0.217272960227587","0.244908559973372"
"Very important","1995","35-65 y.","Rural Area","486","0.212649030600079","0.195574010489474","0.229724050710685"
"Very important","1995","66 and older","Urban Area","272","0.259323867010074","0.231884728435916","0.286763005584232"
"Very important","1995","66 and older","Rural Area","113","0.208561636047477","0.172878815054615","0.244244457040339"
"Important","1995","16-34 y.","Urban Area","1497","0.61735113516281","0.598272236909777","0.636430033415843"
"Important","1995","16-34 y.","Rural Area","926","0.618938517893071","0.594345407129275","0.643531628656868"
"Important","1995","35-65 y.","Urban Area","2408","0.680842543681969","0.66556210197983","0.696122985384108"
"Important","1995","35-65 y.","Rural Area","1509","0.690198826474353","0.67090252949549","0.709495123453216"
"Important","1995","66 and older","Urban Area","594","0.603182451444909","0.572551898479831","0.633813004409987"
"Important","1995","66 and older","Rural Area","313","0.631908299564013","0.589550005403415","0.674266593724612"
"Less important","1995","16-34 y.","Urban Area","166","0.066742821504272","0.0569458938175399","0.076539749191004"
"Less important","1995","16-34 y.","Rural Area","107","0.0827905300864599","0.0688359497260065","0.0967451104469133"
"Less important","1995","35-65 y.","Urban Area","262","0.0794646976996807","0.0705989083178249","0.0883304870815365"
"Less important","1995","35-65 y.","Rural Area","193","0.086766028624923","0.075019454432554","0.098512602817292"
"Less important","1995","66 and older","Urban Area","93","0.109898770825517","0.0903170357298139","0.12948050592122"
"Less important","1995","66 and older","Rural Area","62","0.138084570134734","0.107784870485225","0.168384269784244"
"Quite unimportant","1995","16-34 y.","Urban Area","9","","",""
"Quite unimportant","1995","16-34 y.","Rural Area","7","","",""
"Quite unimportant","1995","35-65 y.","Urban Area","25","","",""
"Quite unimportant","1995","35-65 y.","Rural Area","18","","",""
"Quite unimportant","1995","66 and older","Urban Area","21","","",""
"Quite unimportant","1995","66 and older","Rural Area","10","","",""
"Very important","1996","16-34 y.","Urban Area","","","",""
"Very important","1996","16-34 y.","Rural Area","","","",""
"Very important","1996","35-65 y.","Urban Area","","","",""
"Very important","1996","35-65 y.","Rural Area","","","",""
"Very important","1996","66 and older","Urban Area","","","",""
"Very important","1996","66 and older","Rural Area","","","",""
"Important","1996","16-34 y.","Urban Area","","","",""
"Important","1996","16-34 y.","Rural Area","","","",""
"Important","1996","35-65 y.","Urban Area","","","",""
"Important","1996","35-65 y.","Rural Area","","","",""
"Important","1996","66 and older","Urban Area","","","",""
"Important","1996","66 and older","Rural Area","","","",""
"Less important","1996","16-34 y.","Urban Area","","","",""
"Less important","1996","16-34 y.","Rural Area","","","",""
"Less important","1996","35-65 y.","Urban Area","","","",""
"Less important","1996","35-65 y.","Rural Area","","","",""
"Less important","1996","66 and older","Urban Area","","","",""
"Less important","1996","66 and older","Rural Area","","","",""
"Quite unimportant","1996","16-34 y.","Urban Area","","","",""
"Quite unimportant","1996","16-34 y.","Rural Area","","","",""
"Quite unimportant","1996","35-65 y.","Urban Area","","","",""
"Quite unimportant","1996","35-65 y.","Rural Area","","","",""
"Quite unimportant","1996","66 and older","Urban Area","","","",""
"Quite unimportant","1996","66 and older","Rural Area","","","",""
"Very important","1997","16-34 y.","Urban Area","","","",""
"Very important","1997","16-34 y.","Rural Area","","","",""
"Very important","1997","35-65 y.","Urban Area","","","",""
"Very important","1997","35-65 y.","Rural Area","","","",""
"Very important","1997","66 and older","Urban Area","","","",""
"Very important","1997","66 and older","Rural Area","","","",""
"Important","1997","16-34 y.","Urban Area","","","",""
"Important","1997","16-34 y.","Rural Area","","","",""
"Important","1997","35-65 y.","Urban Area","","","",""
"Important","1997","35-65 y.","Rural Area","","","",""
"Important","1997","66 and older","Urban Area","","","",""
"Important","1997","66 and older","Rural Area","","","",""
"Less important","1997","16-34 y.","Urban Area","","","",""
"Less important","1997","16-34 y.","Rural Area","","","",""
"Less important","1997","35-65 y.","Urban Area","","","",""
"Less important","1997","35-65 y.","Rural Area","","","",""
"Less important","1997","66 and older","Urban Area","","","",""
"Less important","1997","66 and older","Rural Area","","","",""
"Quite unimportant","1997","16-34 y.","Urban Area","","","",""
"Quite unimportant","1997","16-34 y.","Rural Area","","","",""
"Quite unimportant","1997","35-65 y.","Urban Area","","","",""
"Quite unimportant","1997","35-65 y.","Rural Area","","","",""
"Quite unimportant","1997","66 and older","Urban Area","","","",""
"Quite unimportant","1997","66 and older","Rural Area","","","",""
"Very important","1998","16-34 y.","Urban Area","","","",""
"Very important","1998","16-34 y.","Rural Area","","","",""
"Very important","1998","35-65 y.","Urban Area","","","",""
"Very important","1998","35-65 y.","Rural Area","","","",""
"Very important","1998","66 and older","Urban Area","","","",""
"Very important","1998","66 and older","Rural Area","","","",""
"Important","1998","16-34 y.","Urban Area","","","",""
"Important","1998","16-34 y.","Rural Area","","","",""
"Important","1998","35-65 y.","Urban Area","","","",""
"Important","1998","35-65 y.","Rural Area","","","",""
"Important","1998","66 and older","Urban Area","","","",""
"Important","1998","66 and older","Rural Area","","","",""
"Less important","1998","16-34 y.","Urban Area","","","",""
"Less important","1998","16-34 y.","Rural Area","","","",""
"Less important","1998","35-65 y.","Urban Area","","","",""
"Less important","1998","35-65 y.","Rural Area","","","",""
"Less important","1998","66 and older","Urban Area","","","",""
"Less important","1998","66 and older","Rural Area","","","",""
"Quite unimportant","1998","16-34 y.","Urban Area","","","",""
"Quite unimportant","1998","16-34 y.","Rural Area","","","",""
"Quite unimportant","1998","35-65 y.","Urban Area","","","",""
"Quite unimportant","1998","35-65 y.","Rural Area","","","",""
"Quite unimportant","1998","66 and older","Urban Area","","","",""
"Quite unimportant","1998","66 and older","Rural Area","","","",""
"Very important","1999","16-34 y.","Urban Area","","","",""
"Very important","1999","16-34 y.","Rural Area","","","",""
"Very important","1999","35-65 y.","Urban Area","","","",""
"Very important","1999","35-65 y.","Rural Area","","","",""
"Very important","1999","66 and older","Urban Area","","","",""
"Very important","1999","66 and older","Rural Area","","","",""
"Important","1999","16-34 y.","Urban Area","","","",""
"Important","1999","16-34 y.","Rural Area","","","",""
"Important","1999","35-65 y.","Urban Area","","","",""
"Important","1999","35-65 y.","Rural Area","","","",""
"Important","1999","66 and older","Urban Area","","","",""
"Important","1999","66 and older","Rural Area","","","",""
"Less important","1999","16-34 y.","Urban Area","","","",""
"Less important","1999","16-34 y.","Rural Area","","","",""
"Less important","1999","35-65 y.","Urban Area","","","",""
"Less important","1999","35-65 y.","Rural Area","","","",""
"Less important","1999","66 and older","Urban Area","","","",""
"Less important","1999","66 and older","Rural Area","","","",""
"Quite unimportant","1999","16-34 y.","Urban Area","","","",""
"Quite unimportant","1999","16-34 y.","Rural Area","","","",""
"Quite unimportant","1999","35-65 y.","Urban Area","","","",""
"Quite unimportant","1999","35-65 y.","Rural Area","","","",""
"Quite unimportant","1999","66 and older","Urban Area","","","",""
"Quite unimportant","1999","66 and older","Rural Area","","","",""
"Very important","2000","16-34 y.","Urban Area","","","",""
"Very important","2000","16-34 y.","Rural Area","","","",""
"Very important","2000","35-65 y.","Urban Area","","","",""
"Very important","2000","35-65 y.","Rural Area","","","",""
"Very important","2000","66 and older","Urban Area","","","",""
"Very important","2000","66 and older","Rural Area","","","",""
"Important","2000","16-34 y.","Urban Area","","","",""
"Important","2000","16-34 y.","Rural Area","","","",""
"Important","2000","35-65 y.","Urban Area","","","",""
"Important","2000","35-65 y.","Rural Area","","","",""
"Important","2000","66 and older","Urban Area","","","",""
"Important","2000","66 and older","Rural Area","","","",""
"Less important","2000","16-34 y.","Urban Area","","","",""
"Less important","2000","16-34 y.","Rural Area","","","",""
"Less important","2000","35-65 y.","Urban Area","","","",""
"Less important","2000","35-65 y.","Rural Area","","","",""
"Less important","2000","66 and older","Urban Area","","","",""
"Less important","2000","66 and older","Rural Area","","","",""
"Quite unimportant","2000","16-34 y.","Urban Area","","","",""
"Quite unimportant","2000","16-34 y.","Rural Area","","","",""
"Quite unimportant","2000","35-65 y.","Urban Area","","","",""
"Quite unimportant","2000","35-65 y.","Rural Area","","","",""
"Quite unimportant","2000","66 and older","Urban Area","","","",""
"Quite unimportant","2000","66 and older","Rural Area","","","",""
"Very important","2001","16-34 y.","Urban Area","","","",""
"Very important","2001","16-34 y.","Rural Area","","","",""
"Very important","2001","35-65 y.","Urban Area","","","",""
"Very important","2001","35-65 y.","Rural Area","","","",""
"Very important","2001","66 and older","Urban Area","","","",""
"Very important","2001","66 and older","Rural Area","","","",""
"Important","2001","16-34 y.","Urban Area","","","",""
"Important","2001","16-34 y.","Rural Area","","","",""
"Important","2001","35-65 y.","Urban Area","","","",""
"Important","2001","35-65 y.","Rural Area","","","",""
"Important","2001","66 and older","Urban Area","","","",""
"Important","2001","66 and older","Rural Area","","","",""
"Less important","2001","16-34 y.","Urban Area","","","",""
"Less important","2001","16-34 y.","Rural Area","","","",""
"Less important","2001","35-65 y.","Urban Area","","","",""
"Less important","2001","35-65 y.","Rural Area","","","",""
"Less important","2001","66 and older","Urban Area","","","",""
"Less important","2001","66 and older","Rural Area","","","",""
"Quite unimportant","2001","16-34 y.","Urban Area","","","",""
"Quite unimportant","2001","16-34 y.","Rural Area","","","",""
"Quite unimportant","2001","35-65 y.","Urban Area","","","",""
"Quite unimportant","2001","35-65 y.","Rural Area","","","",""
"Quite unimportant","2001","66 and older","Urban Area","","","",""
"Quite unimportant","2001","66 and older","Rural Area","","","",""
"Very important","2002","16-34 y.","Urban Area","","","",""
"Very important","2002","16-34 y.","Rural Area","","","",""
"Very important","2002","35-65 y.","Urban Area","","","",""
"Very important","2002","35-65 y.","Rural Area","","","",""
"Very important","2002","66 and older","Urban Area","","","",""
"Very important","2002","66 and older","Rural Area","","","",""
"Important","2002","16-34 y.","Urban Area","","","",""
"Important","2002","16-34 y.","Rural Area","","","",""
"Important","2002","35-65 y.","Urban Area","","","",""
"Important","2002","35-65 y.","Rural Area","","","",""
"Important","2002","66 and older","Urban Area","","","",""
"Important","2002","66 and older","Rural Area","","","",""
"Less important","2002","16-34 y.","Urban Area","","","",""
"Less important","2002","16-34 y.","Rural Area","","","",""
"Less important","2002","35-65 y.","Urban Area","","","",""
"Less important","2002","35-65 y.","Rural Area","","","",""
"Less important","2002","66 and older","Urban Area","","","",""
"Less important","2002","66 and older","Rural Area","","","",""
"Quite unimportant","2002","16-34 y.","Urban Area","","","",""
"Quite unimportant","2002","16-34 y.","Rural Area","","","",""
"Quite unimportant","2002","35-65 y.","Urban Area","","","",""
"Quite unimportant","2002","35-65 y.","Rural Area","","","",""
"Quite unimportant","2002","66 and older","Urban Area","","","",""
"Quite unimportant","2002","66 and older","Rural Area","","","",""
"Very important","2003","16-34 y.","Urban Area","","","",""
"Very important","2003","16-34 y.","Rural Area","","","",""
"Very important","2003","35-65 y.","Urban Area","","","",""
"Very important","2003","35-65 y.","Rural Area","","","",""
"Very important","2003","66 and older","Urban Area","","","",""
"Very important","2003","66 and older","Rural Area","","","",""
"Important","2003","16-34 y.","Urban Area","","","",""
"Important","2003","16-34 y.","Rural Area","","","",""
"Important","2003","35-65 y.","Urban Area","","","",""
"Important","2003","35-65 y.","Rural Area","","","",""
"Important","2003","66 and older","Urban Area","","","",""
"Important","2003","66 and older","Rural Area","","","",""
"Less important","2003","16-34 y.","Urban Area","","","",""
"Less important","2003","16-34 y.","Rural Area","","","",""
"Less important","2003","35-65 y.","Urban Area","","","",""
"Less important","2003","35-65 y.","Rural Area","","","",""
"Less important","2003","66 and older","Urban Area","","","",""
"Less important","2003","66 and older","Rural Area","","","",""
"Quite unimportant","2003","16-34 y.","Urban Area","","","",""
"Quite unimportant","2003","16-34 y.","Rural Area","","","",""
"Quite unimportant","2003","35-65 y.","Urban Area","","","",""
"Quite unimportant","2003","35-65 y.","Rural Area","","","",""
"Quite unimportant","2003","66 and older","Urban Area","","","",""
"Quite unimportant","2003","66 and older","Rural Area","","","",""
"Very important","2004","16-34 y.","Urban Area","1284","0.333130037840667","0.318026394835118","0.348233680846215"
"Very important","2004","16-34 y.","Rural Area","580","0.331001286782841","0.309724199103374","0.352278374462308"
"Very important","2004","35-65 y.","Urban Area","2072","0.241455203825336","0.232206326071688","0.250704081578984"
"Very important","2004","35-65 y.","Rural Area","848","0.214434004558406","0.201724436689158","0.227143572427654"
"Very important","2004","66 and older","Urban Area","617","0.233188110852518","0.216638722555926","0.249737499149111"
"Very important","2004","66 and older","Rural Area","280","0.219263633633852","0.196606287771839","0.241920979495865"
"Important","2004","16-34 y.","Urban Area","2140","0.574721085462221","0.558878730939863","0.590563439984579"
"Important","2004","16-34 y.","Rural Area","1129","0.587301037355386","0.565040698371044","0.609561376339727"
"Important","2004","35-65 y.","Urban Area","5541","0.669427279883583","0.659260923109793","0.679593636657373"
"Important","2004","35-65 y.","Rural Area","2778","0.68633421338983","0.671966289524536","0.700702137255125"
"Important","2004","66 and older","Urban Area","1652","0.670788051441279","0.6523966519277","0.689179450954858"
"Important","2004","66 and older","Rural Area","874","0.669874584756796","0.644122656319263","0.695626513194329"
"Less important","2004","16-34 y.","Urban Area","306","0.0890303239331417","0.079904435102426","0.0981562127638574"
"Less important","2004","16-34 y.","Rural Area","161","0.0739872087017896","0.0621521200498397","0.0858222973537395"
"Less important","2004","35-65 y.","Urban Area","589","0.0851198820356717","0.0790890429740358","0.0911507210973076"
"Less important","2004","35-65 y.","Rural Area","352","0.0935726161590794","0.0845541326972769","0.102591099620882"
"Less important","2004","66 and older","Urban Area","215","0.0865211342401613","0.0755185505923309","0.0975237178879916"
"Less important","2004","66 and older","Rural Area","112","0.0972077981252626","0.0809852908103364","0.113430305440189"
"Quite unimportant","2004","16-34 y.","Urban Area","11","","",""
"Quite unimportant","2004","16-34 y.","Rural Area","9","","",""
"Quite unimportant","2004","35-65 y.","Urban Area","23","","",""
"Quite unimportant","2004","35-65 y.","Rural Area","28","","",""
"Quite unimportant","2004","66 and older","Urban Area","24","","",""
"Quite unimportant","2004","66 and older","Rural Area","15","","",""
"Very important","2005","16-34 y.","Urban Area","","","",""
"Very important","2005","16-34 y.","Rural Area","","","",""
"Very important","2005","35-65 y.","Urban Area","","","",""
"Very important","2005","35-65 y.","Rural Area","","","",""
"Very important","2005","66 and older","Urban Area","","","",""
"Very important","2005","66 and older","Rural Area","","","",""
"Important","2005","16-34 y.","Urban Area","","","",""
"Important","2005","16-34 y.","Rural Area","","","",""
"Important","2005","35-65 y.","Urban Area","","","",""
"Important","2005","35-65 y.","Rural Area","","","",""
"Important","2005","66 and older","Urban Area","","","",""
"Important","2005","66 and older","Rural Area","","","",""
"Less important","2005","16-34 y.","Urban Area","","","",""
"Less important","2005","16-34 y.","Rural Area","","","",""
"Less important","2005","35-65 y.","Urban Area","","","",""
"Less important","2005","35-65 y.","Rural Area","","","",""
"Less important","2005","66 and older","Urban Area","","","",""
"Less important","2005","66 and older","Rural Area","","","",""
"Quite unimportant","2005","16-34 y.","Urban Area","","","",""
"Quite unimportant","2005","16-34 y.","Rural Area","","","",""
"Quite unimportant","2005","35-65 y.","Urban Area","","","",""
"Quite unimportant","2005","35-65 y.","Rural Area","","","",""
"Quite unimportant","2005","66 and older","Urban Area","","","",""
"Quite unimportant","2005","66 and older","Rural Area","","","",""
"Very important","2006","16-34 y.","Urban Area","","","",""
"Very important","2006","16-34 y.","Rural Area","","","",""
"Very important","2006","35-65 y.","Urban Area","","","",""
"Very important","2006","35-65 y.","Rural Area","","","",""
"Very important","2006","66 and older","Urban Area","","","",""
"Very important","2006","66 and older","Rural Area","","","",""
"Important","2006","16-34 y.","Urban Area","","","",""
"Important","2006","16-34 y.","Rural Area","","","",""
"Important","2006","35-65 y.","Urban Area","","","",""
"Important","2006","35-65 y.","Rural Area","","","",""
"Important","2006","66 and older","Urban Area","","","",""
"Important","2006","66 and older","Rural Area","","","",""
"Less important","2006","16-34 y.","Urban Area","","","",""
"Less important","2006","16-34 y.","Rural Area","","","",""
"Less important","2006","35-65 y.","Urban Area","","","",""
"Less important","2006","35-65 y.","Rural Area","","","",""
"Less important","2006","66 and older","Urban Area","","","",""
"Less important","2006","66 and older","Rural Area","","","",""
"Quite unimportant","2006","16-34 y.","Urban Area","","","",""
"Quite unimportant","2006","16-34 y.","Rural Area","","","",""
"Quite unimportant","2006","35-65 y.","Urban Area","","","",""
"Quite unimportant","2006","35-65 y.","Rural Area","","","",""
"Quite unimportant","2006","66 and older","Urban Area","","","",""
"Quite unimportant","2006","66 and older","Rural Area","","","",""
"Very important","2007","16-34 y.","Urban Area","","","",""
"Very important","2007","16-34 y.","Rural Area","","","",""
"Very important","2007","35-65 y.","Urban Area","","","",""
"Very important","2007","35-65 y.","Rural Area","","","",""
"Very important","2007","66 and older","Urban Area","","","",""
"Very important","2007","66 and older","Rural Area","","","",""
"Important","2007","16-34 y.","Urban Area","","","",""
"Important","2007","16-34 y.","Rural Area","","","",""
"Important","2007","35-65 y.","Urban Area","","","",""
"Important","2007","35-65 y.","Rural Area","","","",""
"Important","2007","66 and older","Urban Area","","","",""
"Important","2007","66 and older","Rural Area","","","",""
"Less important","2007","16-34 y.","Urban Area","","","",""
"Less important","2007","16-34 y.","Rural Area","","","",""
"Less important","2007","35-65 y.","Urban Area","","","",""
"Less important","2007","35-65 y.","Rural Area","","","",""
"Less important","2007","66 and older","Urban Area","","","",""
"Less important","2007","66 and older","Rural Area","","","",""
"Quite unimportant","2007","16-34 y.","Urban Area","","","",""
"Quite unimportant","2007","16-34 y.","Rural Area","","","",""
"Quite unimportant","2007","35-65 y.","Urban Area","","","",""
"Quite unimportant","2007","35-65 y.","Rural Area","","","",""
"Quite unimportant","2007","66 and older","Urban Area","","","",""
"Quite unimportant","2007","66 and older","Rural Area","","","",""
"Very important","2008","16-34 y.","Urban Area","1086","0.364033845065778","0.346524814133088","0.381542875998467"
"Very important","2008","16-34 y.","Rural Area","483","0.351147466439643","0.326713224044874","0.375581708834412"
"Very important","2008","35-65 y.","Urban Area","1746","0.234773138679595","0.224886127010326","0.244660150348864"
"Very important","2008","35-65 y.","Rural Area","767","0.20505539119891","0.191894115994557","0.218216666403262"
"Very important","2008","66 and older","Urban Area","623","0.204608288425248","0.189815668031084","0.219400908819411"
"Very important","2008","66 and older","Rural Area","263","0.161595852093908","0.142805229805203","0.180386474382614"
"Important","2008","16-34 y.","Urban Area","1664","0.580463909518912","0.562506383625979","0.598421435411846"
"Important","2008","16-34 y.","Rural Area","896","0.585443864964872","0.560225588075919","0.610662141853824"
"Important","2008","35-65 y.","Urban Area","4779","0.669880272622409","0.658910943338692","0.680849601906127"
"Important","2008","35-65 y.","Rural Area","2541","0.705630409279482","0.690773479985856","0.720487338573107"
"Important","2008","66 and older","Urban Area","1928","0.685566421581548","0.668541614514497","0.7025912286486"
"Important","2008","66 and older","Rural Area","1041","0.706707266982761","0.683465465944953","0.729949068020569"
"Less important","2008","16-34 y.","Urban Area","146","0.0535777151114563","0.0453834728462026","0.0617719573767099"
"Less important","2008","16-34 y.","Rural Area","86","0.0632006904273992","0.0507450719175587","0.0756563089372397"
"Less important","2008","35-65 y.","Urban Area","510","0.0884414189377054","0.0818182492310019","0.0950645886444089"
"Less important","2008","35-65 y.","Rural Area","291","0.0843066362614713","0.0752493132873558","0.0933639592355867"
"Less important","2008","66 and older","Urban Area","282","0.0993861553625597","0.088415685577613","0.110356625147506"
"Less important","2008","66 and older","Rural Area","149","0.115179088412337","0.0988818560833446","0.131476320741329"
"Quite unimportant","2008","16-34 y.","Urban Area","5","","",""
"Quite unimportant","2008","16-34 y.","Rural Area","1","","",""
"Quite unimportant","2008","35-65 y.","Urban Area","25","","",""
"Quite unimportant","2008","35-65 y.","Rural Area","16","","",""
