"plh0105","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Quite unimportant","1990","lower secondary degree","Single parent ","1","","",""
"Quite unimportant","1990","lower secondary degree","Couple + C. LE 16 ","5","","",""
"Quite unimportant","1990","lower secondary degree","Couple + C. GT 16 ","3","","",""
"Quite unimportant","1990","lower secondary degree","Couple + C. LE and GT 16","3","","",""
"Quite unimportant","1990","secondary school degree","1-pers.-HH","1","","",""
"Quite unimportant","1990","secondary school degree","(Married) couple without C. ","1","","",""
"Quite unimportant","1990","secondary school degree","Single parent ","1","","",""
"Quite unimportant","1990","secondary school degree","Couple + C. LE 16 ","","","",""
"Quite unimportant","1990","secondary school degree","Couple + C. GT 16 ","1","","",""
"Quite unimportant","1990","secondary school degree","Couple + C. LE and GT 16","1","","",""
"Quite unimportant","1990","college entrance qualification","1-pers.-HH","","","",""
"Quite unimportant","1990","college entrance qualification","(Married) couple without C. ","2","","",""
"Quite unimportant","1990","college entrance qualification","Single parent ","","","",""
"Quite unimportant","1990","college entrance qualification","Couple + C. LE 16 ","4","","",""
"Quite unimportant","1990","college entrance qualification","Couple + C. GT 16 ","2","","",""
"Quite unimportant","1990","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Quite unimportant","1990","Other degree","1-pers.-HH","","","",""
"Quite unimportant","1990","Other degree","(Married) couple without C. ","","","",""
"Quite unimportant","1990","Other degree","Single parent ","","","",""
"Quite unimportant","1990","Other degree","Couple + C. LE 16 ","","","",""
"Quite unimportant","1990","Other degree","Couple + C. GT 16 ","","","",""
"Quite unimportant","1990","Other degree","Couple + C. LE and GT 16","1","","",""
"Quite unimportant","1990","no degree/no degree yet","1-pers.-HH","1","","",""
"Quite unimportant","1990","no degree/no degree yet","(Married) couple without C. ","","","",""
"Quite unimportant","1990","no degree/no degree yet","Single parent ","1","","",""
"Quite unimportant","1990","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Quite unimportant","1990","no degree/no degree yet","Couple + C. GT 16 ","1","","",""
"Quite unimportant","1990","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Very important","1991","lower secondary degree","1-pers.-HH","","","",""
"Very important","1991","lower secondary degree","(Married) couple without C. ","","","",""
"Very important","1991","lower secondary degree","Single parent ","","","",""
"Very important","1991","lower secondary degree","Couple + C. LE 16 ","","","",""
"Very important","1991","lower secondary degree","Couple + C. GT 16 ","","","",""
"Very important","1991","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Very important","1991","secondary school degree","1-pers.-HH","","","",""
"Very important","1991","secondary school degree","(Married) couple without C. ","","","",""
"Very important","1991","secondary school degree","Single parent ","","","",""
"Very important","1991","secondary school degree","Couple + C. LE 16 ","","","",""
"Very important","1991","secondary school degree","Couple + C. GT 16 ","","","",""
"Very important","1991","secondary school degree","Couple + C. LE and GT 16","","","",""
"Very important","1991","college entrance qualification","1-pers.-HH","","","",""
"Very important","1991","college entrance qualification","(Married) couple without C. ","","","",""
"Very important","1991","college entrance qualification","Single parent ","","","",""
"Very important","1991","college entrance qualification","Couple + C. LE 16 ","","","",""
"Very important","1991","college entrance qualification","Couple + C. GT 16 ","","","",""
"Very important","1991","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Very important","1991","Other degree","1-pers.-HH","","","",""
"Very important","1991","Other degree","(Married) couple without C. ","","","",""
"Very important","1991","Other degree","Single parent ","","","",""
"Very important","1991","Other degree","Couple + C. LE 16 ","","","",""
"Very important","1991","Other degree","Couple + C. GT 16 ","","","",""
"Very important","1991","Other degree","Couple + C. LE and GT 16","","","",""
"Very important","1991","no degree/no degree yet","1-pers.-HH","","","",""
"Very important","1991","no degree/no degree yet","(Married) couple without C. ","","","",""
"Very important","1991","no degree/no degree yet","Single parent ","","","",""
"Very important","1991","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Very important","1991","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Very important","1991","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Important","1991","lower secondary degree","1-pers.-HH","","","",""
"Important","1991","lower secondary degree","(Married) couple without C. ","","","",""
"Important","1991","lower secondary degree","Single parent ","","","",""
"Important","1991","lower secondary degree","Couple + C. LE 16 ","","","",""
"Important","1991","lower secondary degree","Couple + C. GT 16 ","","","",""
"Important","1991","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Important","1991","secondary school degree","1-pers.-HH","","","",""
"Important","1991","secondary school degree","(Married) couple without C. ","","","",""
"Important","1991","secondary school degree","Single parent ","","","",""
"Important","1991","secondary school degree","Couple + C. LE 16 ","","","",""
"Important","1991","secondary school degree","Couple + C. GT 16 ","","","",""
"Important","1991","secondary school degree","Couple + C. LE and GT 16","","","",""
"Important","1991","college entrance qualification","1-pers.-HH","","","",""
"Important","1991","college entrance qualification","(Married) couple without C. ","","","",""
"Important","1991","college entrance qualification","Single parent ","","","",""
"Important","1991","college entrance qualification","Couple + C. LE 16 ","","","",""
"Important","1991","college entrance qualification","Couple + C. GT 16 ","","","",""
"Important","1991","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Important","1991","Other degree","1-pers.-HH","","","",""
"Important","1991","Other degree","(Married) couple without C. ","","","",""
"Important","1991","Other degree","Single parent ","","","",""
"Important","1991","Other degree","Couple + C. LE 16 ","","","",""
"Important","1991","Other degree","Couple + C. GT 16 ","","","",""
"Important","1991","Other degree","Couple + C. LE and GT 16","","","",""
"Important","1991","no degree/no degree yet","1-pers.-HH","","","",""
"Important","1991","no degree/no degree yet","(Married) couple without C. ","","","",""
"Important","1991","no degree/no degree yet","Single parent ","","","",""
"Important","1991","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Important","1991","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Important","1991","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Less important","1991","lower secondary degree","1-pers.-HH","","","",""
"Less important","1991","lower secondary degree","(Married) couple without C. ","","","",""
"Less important","1991","lower secondary degree","Single parent ","","","",""
"Less important","1991","lower secondary degree","Couple + C. LE 16 ","","","",""
"Less important","1991","lower secondary degree","Couple + C. GT 16 ","","","",""
"Less important","1991","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Less important","1991","secondary school degree","1-pers.-HH","","","",""
"Less important","1991","secondary school degree","(Married) couple without C. ","","","",""
"Less important","1991","secondary school degree","Single parent ","","","",""
"Less important","1991","secondary school degree","Couple + C. LE 16 ","","","",""
"Less important","1991","secondary school degree","Couple + C. GT 16 ","","","",""
"Less important","1991","secondary school degree","Couple + C. LE and GT 16","","","",""
"Less important","1991","college entrance qualification","1-pers.-HH","","","",""
"Less important","1991","college entrance qualification","(Married) couple without C. ","","","",""
"Less important","1991","college entrance qualification","Single parent ","","","",""
"Less important","1991","college entrance qualification","Couple + C. LE 16 ","","","",""
"Less important","1991","college entrance qualification","Couple + C. GT 16 ","","","",""
"Less important","1991","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Less important","1991","Other degree","1-pers.-HH","","","",""
"Less important","1991","Other degree","(Married) couple without C. ","","","",""
"Less important","1991","Other degree","Single parent ","","","",""
"Less important","1991","Other degree","Couple + C. LE 16 ","","","",""
"Less important","1991","Other degree","Couple + C. GT 16 ","","","",""
"Less important","1991","Other degree","Couple + C. LE and GT 16","","","",""
"Less important","1991","no degree/no degree yet","1-pers.-HH","","","",""
"Less important","1991","no degree/no degree yet","(Married) couple without C. ","","","",""
"Less important","1991","no degree/no degree yet","Single parent ","","","",""
"Less important","1991","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Less important","1991","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Less important","1991","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Quite unimportant","1991","lower secondary degree","1-pers.-HH","","","",""
"Quite unimportant","1991","lower secondary degree","(Married) couple without C. ","","","",""
"Quite unimportant","1991","lower secondary degree","Single parent ","","","",""
"Quite unimportant","1991","lower secondary degree","Couple + C. LE 16 ","","","",""
"Quite unimportant","1991","lower secondary degree","Couple + C. GT 16 ","","","",""
"Quite unimportant","1991","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Quite unimportant","1991","secondary school degree","1-pers.-HH","","","",""
"Quite unimportant","1991","secondary school degree","(Married) couple without C. ","","","",""
"Quite unimportant","1991","secondary school degree","Single parent ","","","",""
"Quite unimportant","1991","secondary school degree","Couple + C. LE 16 ","","","",""
"Quite unimportant","1991","secondary school degree","Couple + C. GT 16 ","","","",""
"Quite unimportant","1991","secondary school degree","Couple + C. LE and GT 16","","","",""
"Quite unimportant","1991","college entrance qualification","1-pers.-HH","","","",""
"Quite unimportant","1991","college entrance qualification","(Married) couple without C. ","","","",""
"Quite unimportant","1991","college entrance qualification","Single parent ","","","",""
"Quite unimportant","1991","college entrance qualification","Couple + C. LE 16 ","","","",""
"Quite unimportant","1991","college entrance qualification","Couple + C. GT 16 ","","","",""
"Quite unimportant","1991","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Quite unimportant","1991","Other degree","1-pers.-HH","","","",""
"Quite unimportant","1991","Other degree","(Married) couple without C. ","","","",""
"Quite unimportant","1991","Other degree","Single parent ","","","",""
"Quite unimportant","1991","Other degree","Couple + C. LE 16 ","","","",""
"Quite unimportant","1991","Other degree","Couple + C. GT 16 ","","","",""
"Quite unimportant","1991","Other degree","Couple + C. LE and GT 16","","","",""
"Quite unimportant","1991","no degree/no degree yet","1-pers.-HH","","","",""
"Quite unimportant","1991","no degree/no degree yet","(Married) couple without C. ","","","",""
"Quite unimportant","1991","no degree/no degree yet","Single parent ","","","",""
"Quite unimportant","1991","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Quite unimportant","1991","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Quite unimportant","1991","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Very important","1992","lower secondary degree","1-pers.-HH","142","0.185808236322631","0.156466079255829","0.215150393389434"
"Very important","1992","lower secondary degree","(Married) couple without C. ","408","0.213803602854095","0.195034656506948","0.232572549201242"
"Very important","1992","lower secondary degree","Single parent ","62","0.282381291309386","0.225665336968813","0.339097245649958"
"Very important","1992","lower secondary degree","Couple + C. LE 16 ","208","0.223586146719491","0.196425946987744","0.250746346451237"
"Very important","1992","lower secondary degree","Couple + C. GT 16 ","229","0.211781360577075","0.187197073625523","0.236365647528628"
"Very important","1992","lower secondary degree","Couple + C. LE and GT 16","55","0.185913333226141","0.141594040085139","0.230232626367142"
"Very important","1992","secondary school degree","1-pers.-HH","85","0.248633451505317","0.200596702937094","0.29667020007354"
"Very important","1992","secondary school degree","(Married) couple without C. ","165","0.244931067711611","0.211768582406399","0.278093553016823"
"Very important","1992","secondary school degree","Single parent ","49","0.277633716102415","0.210314590394763","0.344952841810067"
"Very important","1992","secondary school degree","Couple + C. LE 16 ","322","0.274387317608817","0.249661316430191","0.299113318787442"
"Very important","1992","secondary school degree","Couple + C. GT 16 ","152","0.25450539113346","0.220732486887893","0.288278295379027"
"Very important","1992","secondary school degree","Couple + C. LE and GT 16","76","0.273581282294662","0.220505042313282","0.326657522276043"
"Very important","1992","college entrance qualification","1-pers.-HH","50","0.254070306134303","0.192810851041358","0.315329761227247"
"Very important","1992","college entrance qualification","(Married) couple without C. ","90","0.207055162552169","0.167146698116059","0.246963626988279"
"Very important","1992","college entrance qualification","Single parent ","20","","",""
"Very important","1992","college entrance qualification","Couple + C. LE 16 ","138","0.271947110575792","0.233253440509827","0.310640780641758"
"Very important","1992","college entrance qualification","Couple + C. GT 16 ","74","0.227408198842574","0.182046503662361","0.272769894022788"
"Very important","1992","college entrance qualification","Couple + C. LE and GT 16","26","","",""
"Very important","1992","Other degree","1-pers.-HH","2","","",""
"Very important","1992","Other degree","(Married) couple without C. ","6","","",""
"Very important","1992","Other degree","Single parent ","3","","",""
"Very important","1992","Other degree","Couple + C. LE 16 ","4","","",""
"Very important","1992","Other degree","Couple + C. GT 16 ","8","","",""
"Very important","1992","Other degree","Couple + C. LE and GT 16","","","",""
"Very important","1992","no degree/no degree yet","1-pers.-HH","2","","",""
"Very important","1992","no degree/no degree yet","(Married) couple without C. ","1","","",""
"Very important","1992","no degree/no degree yet","Single parent ","11","","",""
"Very important","1992","no degree/no degree yet","Couple + C. LE 16 ","6","","",""
"Very important","1992","no degree/no degree yet","Couple + C. GT 16 ","28","","",""
"Very important","1992","no degree/no degree yet","Couple + C. LE and GT 16","13","","",""
"Important","1992","lower secondary degree","1-pers.-HH","411","0.616752832208482","0.580076047338689","0.653429617078275"
"Important","1992","lower secondary degree","(Married) couple without C. ","1239","0.679116629104218","0.657746229326151","0.700487028882285"
"Important","1992","lower secondary degree","Single parent ","152","0.6148273026052","0.553515409202173","0.676139196008227"
"Important","1992","lower secondary degree","Couple + C. LE 16 ","576","0.639935154825408","0.608643954654514","0.671226354996302"
"Important","1992","lower secondary degree","Couple + C. GT 16 ","698","0.671803730129024","0.643549828751354","0.700057631506694"
"Important","1992","lower secondary degree","Couple + C. LE and GT 16","200","0.675772932034344","0.622448373822677","0.729097490246011"
"Important","1992","secondary school degree","1-pers.-HH","193","0.632301473356758","0.578712438154368","0.685890508559148"
"Important","1992","secondary school degree","(Married) couple without C. ","419","0.651787111287324","0.615049819542624","0.688524403032025"
"Important","1992","secondary school degree","Single parent ","107","0.644609487600986","0.572660466127725","0.716558509074247"
"Important","1992","secondary school degree","Couple + C. LE 16 ","831","0.658068440877432","0.631782437381256","0.684354444373609"
"Important","1992","secondary school degree","Couple + C. GT 16 ","421","0.636180327179839","0.598878434436609","0.673482219923069"
"Important","1992","secondary school degree","Couple + C. LE and GT 16","178","0.645629133700783","0.588680408023947","0.702577859377619"
"Important","1992","college entrance qualification","1-pers.-HH","126","0.635222154621555","0.567485417753933","0.702958891489178"
"Important","1992","college entrance qualification","(Married) couple without C. ","254","0.635367501063879","0.587960696436394","0.682774305691363"
"Important","1992","college entrance qualification","Single parent ","47","0.590331157094883","0.479034587233964","0.701627726955801"
"Important","1992","college entrance qualification","Couple + C. LE 16 ","331","0.653265806617124","0.611879227138316","0.694652386095931"
"Important","1992","college entrance qualification","Couple + C. GT 16 ","220","0.664461717793991","0.613362154348034","0.715561281239947"
"Important","1992","college entrance qualification","Couple + C. LE and GT 16","59","0.610500645798525","0.508617302060572","0.712383989536478"
"Important","1992","Other degree","1-pers.-HH","7","","",""
"Important","1992","Other degree","(Married) couple without C. ","14","","",""
"Important","1992","Other degree","Single parent ","6","","",""
"Important","1992","Other degree","Couple + C. LE 16 ","10","","",""
"Important","1992","Other degree","Couple + C. GT 16 ","11","","",""
"Important","1992","Other degree","Couple + C. LE and GT 16","7","","",""
"Important","1992","no degree/no degree yet","1-pers.-HH","4","","",""
"Important","1992","no degree/no degree yet","(Married) couple without C. ","18","","",""
"Important","1992","no degree/no degree yet","Single parent ","8","","",""
"Important","1992","no degree/no degree yet","Couple + C. LE 16 ","12","","",""
"Important","1992","no degree/no degree yet","Couple + C. GT 16 ","52","0.62674059010585","0.527907250396497","0.725573929815202"
"Important","1992","no degree/no degree yet","Couple + C. LE and GT 16","36","0.698212453179132","0.573447998748873","0.822976907609391"
"Less important","1992","lower secondary degree","1-pers.-HH","109","0.173824512860666","0.145236243350018","0.202412782371315"
"Less important","1992","lower secondary degree","(Married) couple without C. ","162","0.0923207504802362","0.0790687108727669","0.105572790087706"
"Less important","1992","lower secondary degree","Single parent ","25","","",""
"Less important","1992","lower secondary degree","Couple + C. LE 16 ","114","0.130981990517819","0.108989011634611","0.152974969401027"
"Less important","1992","lower secondary degree","Couple + C. GT 16 ","119","0.103005019944794","0.0847149822463161","0.121295057643271"
"Less important","1992","lower secondary degree","Couple + C. LE and GT 16","40","0.133941533382497","0.0951413771250881","0.172741689639907"
"Less important","1992","secondary school degree","1-pers.-HH","30","0.105042498239979","0.0709662617239319","0.139118734756026"
"Less important","1992","secondary school degree","(Married) couple without C. ","58","0.0943257872558092","0.0717868698318068","0.116864704679812"
"Less important","1992","secondary school degree","Single parent ","13","","",""
"Less important","1992","secondary school degree","Couple + C. LE 16 ","95","0.0655994381645952","0.051880009005439","0.0793188673237513"
"Less important","1992","secondary school degree","Couple + C. GT 16 ","63","0.103101748779815","0.0795240037776444","0.126679493781985"
"Less important","1992","secondary school degree","Couple + C. LE and GT 16","17","","",""
"Less important","1992","college entrance qualification","1-pers.-HH","16","","",""
"Less important","1992","college entrance qualification","(Married) couple without C. ","52","0.157577336383952","0.121692382152414","0.19346229061549"
"Less important","1992","college entrance qualification","Single parent ","8","","",""
"Less important","1992","college entrance qualification","Couple + C. LE 16 ","39","0.0747870828070839","0.0519126478369309","0.0976615177772369"
"Less important","1992","college entrance qualification","Couple + C. GT 16 ","33","0.104239546720526","0.0711703710846443","0.137308722356408"
"Less important","1992","college entrance qualification","Couple + C. LE and GT 16","3","","",""
"Less important","1992","Other degree","1-pers.-HH","1","","",""
"Less important","1992","Other degree","(Married) couple without C. ","3","","",""
"Less important","1992","Other degree","Single parent ","1","","",""
"Less important","1992","Other degree","Couple + C. LE 16 ","","","",""
"Less important","1992","Other degree","Couple + C. GT 16 ","6","","",""
"Less important","1992","Other degree","Couple + C. LE and GT 16","","","",""
"Less important","1992","no degree/no degree yet","1-pers.-HH","","","",""
"Less important","1992","no degree/no degree yet","(Married) couple without C. ","2","","",""
"Less important","1992","no degree/no degree yet","Single parent ","4","","",""
"Less important","1992","no degree/no degree yet","Couple + C. LE 16 ","3","","",""
"Less important","1992","no degree/no degree yet","Couple + C. GT 16 ","10","","",""
"Less important","1992","no degree/no degree yet","Couple + C. LE and GT 16","3","","",""
"Quite unimportant","1992","lower secondary degree","1-pers.-HH","13","","",""
"Quite unimportant","1992","lower secondary degree","(Married) couple without C. ","24","","",""
"Quite unimportant","1992","lower secondary degree","Single parent ","3","","",""
"Quite unimportant","1992","lower secondary degree","Couple + C. LE 16 ","6","","",""
"Quite unimportant","1992","lower secondary degree","Couple + C. GT 16 ","15","","",""
"Quite unimportant","1992","lower secondary degree","Couple + C. LE and GT 16","1","","",""
"Quite unimportant","1992","secondary school degree","1-pers.-HH","3","","",""
"Quite unimportant","1992","secondary school degree","(Married) couple without C. ","4","","",""
"Quite unimportant","1992","secondary school degree","Single parent ","1","","",""
"Quite unimportant","1992","secondary school degree","Couple + C. LE 16 ","3","","",""
"Quite unimportant","1992","secondary school degree","Couple + C. GT 16 ","3","","",""
"Quite unimportant","1992","secondary school degree","Couple + C. LE and GT 16","","","",""
"Quite unimportant","1992","college entrance qualification","1-pers.-HH","2","","",""
"Quite unimportant","1992","college entrance qualification","(Married) couple without C. ","","","",""
"Quite unimportant","1992","college entrance qualification","Single parent ","","","",""
"Quite unimportant","1992","college entrance qualification","Couple + C. LE 16 ","","","",""
"Quite unimportant","1992","college entrance qualification","Couple + C. GT 16 ","1","","",""
"Quite unimportant","1992","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Quite unimportant","1992","Other degree","1-pers.-HH","","","",""
"Quite unimportant","1992","Other degree","(Married) couple without C. ","","","",""
"Quite unimportant","1992","Other degree","Single parent ","","","",""
"Quite unimportant","1992","Other degree","Couple + C. LE 16 ","","","",""
"Quite unimportant","1992","Other degree","Couple + C. GT 16 ","","","",""
"Quite unimportant","1992","Other degree","Couple + C. LE and GT 16","","","",""
"Quite unimportant","1992","no degree/no degree yet","1-pers.-HH","","","",""
"Quite unimportant","1992","no degree/no degree yet","(Married) couple without C. ","","","",""
"Quite unimportant","1992","no degree/no degree yet","Single parent ","1","","",""
"Quite unimportant","1992","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Quite unimportant","1992","no degree/no degree yet","Couple + C. GT 16 ","2","","",""
"Quite unimportant","1992","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Very important","1993","lower secondary degree","1-pers.-HH","","","",""
"Very important","1993","lower secondary degree","(Married) couple without C. ","","","",""
"Very important","1993","lower secondary degree","Single parent ","","","",""
"Very important","1993","lower secondary degree","Couple + C. LE 16 ","","","",""
