"plh0105","year","sampreg","sex","n","percent","lower_confidence","upper_confidence","value"
"Very important","1994","West Germany","Female","","","","","1"
"Very important","1994","East Germany","Male","","","","","1"
"Important","1995","West Germany","Female","2396","0.622627570179085","0.607554973912337","0.637700166445832","2"
"Important","1995","East Germany","Male","1173","0.666527999247332","0.644388749361279","0.688667249133385","2"
"Important","1995","West Germany","Male","2452","0.680112172351487","0.664871411701827","0.695352933001148","2"
"Important","1995","East Germany","Female","1226","0.637857706531892","0.616454205990559","0.659261207073225","2"
"Less important","1995","East Germany","Male","188","0.112770662420205","0.0979167784059104","0.127624546434499","3"
"Less important","1995","West Germany","Female","213","0.0585314099916445","0.0512320258574386","0.0658307941258504","3"
"Less important","1995","East Germany","Female","109","0.0583043098744569","0.0478693952143983","0.0687392245345154","3"
"Less important","1995","West Germany","Male","373","0.117697977141975","0.107168406844763","0.128227547439188","3"
"Quite unimportant","1995","West Germany","Female","31","0.0123138716151446","0.00888464965416633","0.0157430935761229","4"
"Quite unimportant","1995","West Germany","Male","27","","","","4"
"Quite unimportant","1995","East Germany","Male","17","","","","4"
"Quite unimportant","1995","East Germany","Female","15","","","","4"
"Very important","1995","East Germany","Female","587","0.289042536414897","0.268854876991099","0.309230195838696","1"
"Very important","1995","West Germany","Male","746","0.193695360418498","0.180782373828685","0.206608347008312","1"
"Very important","1995","West Germany","Female","1333","0.306527148214126","0.292190817435091","0.320863478993161","1"
"Very important","1995","East Germany","Male","364","0.208680847750258","0.189598089416117","0.227763606084398","1"
"Important","1996","West Germany","Female","","","","","2"
"Important","1996","West Germany","Male","","","","","2"
"Important","1996","East Germany","Male","","","","","2"
"Important","1996","East Germany","Female","","","","","2"
"Less important","1996","East Germany","Male","","","","","3"
"Less important","1996","West Germany","Female","","","","","3"
"Less important","1996","East Germany","Female","","","","","3"
"Less important","1996","West Germany","Male","","","","","3"
"Quite unimportant","1996","West Germany","Female","","","","","4"
"Quite unimportant","1996","West Germany","Male","","","","","4"
"Quite unimportant","1996","East Germany","Male","","","","","4"
"Quite unimportant","1996","East Germany","Female","","","","","4"
"Very important","1996","East Germany","Female","","","","","1"
"Very important","1996","West Germany","Male","","","","","1"
"Very important","1996","West Germany","Female","","","","","1"
"Very important","1996","East Germany","Male","","","","","1"
"Important","1997","East Germany","Male","","","","","2"
"Important","1997","West Germany","Male","","","","","2"
"Important","1997","West Germany","Female","","","","","2"
"Important","1997","East Germany","Female","","","","","2"
"Less important","1997","East Germany","Male","","","","","3"
"Less important","1997","West Germany","Female","","","","","3"
"Less important","1997","East Germany","Female","","","","","3"
"Less important","1997","West Germany","Male","","","","","3"
"Quite unimportant","1997","West Germany","Female","","","","","4"
"Quite unimportant","1997","West Germany","Male","","","","","4"
"Quite unimportant","1997","East Germany","Male","","","","","4"
"Quite unimportant","1997","East Germany","Female","","","","","4"
"Very important","1997","East Germany","Female","","","","","1"
"Very important","1997","West Germany","Male","","","","","1"
"Very important","1997","West Germany","Female","","","","","1"
"Very important","1997","East Germany","Male","","","","","1"
"Important","1998","East Germany","Male","","","","","2"
"Important","1998","West Germany","Female","","","","","2"
"Important","1998","West Germany","Male","","","","","2"
"Important","1998","East Germany","Female","","","","","2"
"Less important","1998","West Germany","Male","","","","","3"
"Less important","1998","East Germany","Male","","","","","3"
"Less important","1998","West Germany","Female","","","","","3"
"Less important","1998","East Germany","Female","","","","","3"
"Quite unimportant","1998","West Germany","Female","","","","","4"
"Quite unimportant","1998","West Germany","Male","","","","","4"
"Quite unimportant","1998","East Germany","Male","","","","","4"
"Quite unimportant","1998","East Germany","Female","","","","","4"
"Very important","1998","West Germany","Male","","","","","1"
"Very important","1998","West Germany","Female","","","","","1"
"Very important","1998","East Germany","Male","","","","","1"
"Very important","1998","East Germany","Female","","","","","1"
"Important","1999","West Germany","Female","","","","","2"
"Important","1999","West Germany","Male","","","","","2"
"Important","1999","East Germany","Male","","","","","2"
"Important","1999","East Germany","Female","","","","","2"
"Less important","1999","West Germany","Male","","","","","3"
"Less important","1999","East Germany","Male","","","","","3"
"Less important","1999","East Germany","Female","","","","","3"
"Less important","1999","West Germany","Female","","","","","3"
"Quite unimportant","1999","West Germany","Male","","","","","4"
"Quite unimportant","1999","West Germany","Female","","","","","4"
"Quite unimportant","1999","East Germany","Male","","","","","4"
"Quite unimportant","1999","East Germany","Female","","","","","4"
"Very important","1999","East Germany","Male","","","","","1"
"Very important","1999","West Germany","Male","","","","","1"
"Very important","1999","West Germany","Female","","","","","1"
"Very important","1999","East Germany","Female","","","","","1"
"Important","2000","West Germany","Female","","","","","2"
"Important","2000","West Germany","Male","","","","","2"
"Important","2000","East Germany","Male","","","","","2"
"Important","2000","East Germany","Female","","","","","2"
"Less important","2000","West Germany","Male","","","","","3"
"Less important","2000","West Germany","Female","","","","","3"
"Less important","2000","East Germany","Female","","","","","3"
"Less important","2000","East Germany","Male","","","","","3"
"Quite unimportant","2000","West Germany","Female","","","","","4"
"Quite unimportant","2000","West Germany","Male","","","","","4"
"Quite unimportant","2000","East Germany","Male","","","","","4"
"Quite unimportant","2000","East Germany","Female","","","","","4"
"Very important","2000","East Germany","Male","","","","","1"
"Very important","2000","East Germany","Female","","","","","1"
"Very important","2000","West Germany","Male","","","","","1"
"Very important","2000","West Germany","Female","","","","","1"
"Important","2001","West Germany","Female","","","","","2"
"Important","2001","East Germany","Male","","","","","2"
"Important","2001","West Germany","Male","","","","","2"
"Important","2001","East Germany","Female","","","","","2"
"Less important","2001","West Germany","Male","","","","","3"
"Less important","2001","East Germany","Female","","","","","3"
"Less important","2001","West Germany","Female","","","","","3"
"Less important","2001","East Germany","Male","","","","","3"
"Quite unimportant","2001","West Germany","Male","","","","","4"
"Quite unimportant","2001","West Germany","Female","","","","","4"
"Quite unimportant","2001","East Germany","Male","","","","","4"
"Quite unimportant","2001","East Germany","Female","","","","","4"
"Very important","2001","West Germany","Male","","","","","1"
"Very important","2001","West Germany","Female","","","","","1"
"Very important","2001","East Germany","Male","","","","","1"
"Very important","2001","East Germany","Female","","","","","1"
"Important","2002","West Germany","Female","","","","","2"
"Important","2002","East Germany","Male","","","","","2"
"Important","2002","West Germany","Male","","","","","2"
"Important","2002","East Germany","Female","","","","","2"
"Less important","2002","West Germany","Male","","","","","3"
"Less important","2002","East Germany","Female","","","","","3"
"Less important","2002","West Germany","Female","","","","","3"
"Less important","2002","East Germany","Male","","","","","3"
"Quite unimportant","2002","West Germany","Female","","","","","4"
"Quite unimportant","2002","East Germany","Male","","","","","4"
"Quite unimportant","2002","West Germany","Male","","","","","4"
"Quite unimportant","2002","East Germany","Female","","","","","4"
"Very important","2002","West Germany","Male","","","","","1"
"Very important","2002","West Germany","Female","","","","","1"
"Very important","2002","East Germany","Male","","","","","1"
"Very important","2002","East Germany","Female","","","","","1"
"Important","2003","West Germany","Female","","","","","2"
"Important","2003","West Germany","Male","","","","","2"
"Important","2003","East Germany","Male","","","","","2"
"Important","2003","East Germany","Female","","","","","2"
"Less important","2003","West Germany","Male","","","","","3"
"Less important","2003","West Germany","Female","","","","","3"
"Less important","2003","East Germany","Female","","","","","3"
"Less important","2003","East Germany","Male","","","","","3"
"Quite unimportant","2003","West Germany","Female","","","","","4"
"Quite unimportant","2003","East Germany","Male","","","","","4"
"Quite unimportant","2003","East Germany","Female","","","","","4"
"Quite unimportant","2003","West Germany","Male","","","","","4"
"Very important","2003","East Germany","Female","","","","","1"
"Very important","2003","West Germany","Male","","","","","1"
"Very important","2003","West Germany","Female","","","","","1"
"Very important","2003","East Germany","Male","","","","","1"
"Important","2004","West Germany","Female","5201","0.623618523459346","0.613326982698192","0.633910064220501","2"
"Important","2004","East Germany","Male","1782","0.708205125880904","0.690406932554239","0.72600331920757","2"
"Important","2004","West Germany","Male","5375","0.672073707813927","0.661715642588904","0.682431773038949","2"
"Important","2004","East Germany","Female","1756","0.622502312913899","0.604318104524058","0.64068652130374","2"
"Less important","2004","West Germany","Male","851","0.11659028176351","0.109509286049239","0.12367127747778","3"
"Less important","2004","East Germany","Female","161","0.0695011361871403","0.0599617453345493","0.0790405270397314","3"
"Less important","2004","West Germany","Female","448","0.0597047781476977","0.0546715868922481","0.0647379694031474","3"
"Less important","2004","East Germany","Male","275","0.106261112694904","0.0941954809874255","0.118326744402382","3"
"Quite unimportant","2004","West Germany","Male","45","0.00637944135374127","0.00462279767041824","0.00813608503706429","4"
"Quite unimportant","2004","West Germany","Female","35","0.00533265727315745","0.00378556028620734","0.00687975426010757","4"
"Quite unimportant","2004","East Germany","Male","17","","","","4"
"Quite unimportant","2004","East Germany","Female","13","","","","4"
"Very important","2004","West Germany","Male","1620","0.204956569068822","0.196050041483511","0.213863096654134","1"
"Very important","2004","East Germany","Female","800","0.302906741708257","0.285669543382369","0.320143940034145","1"
"Very important","2004","West Germany","Female","2829","0.311344041119798","0.3015078216974","0.321180260542197","1"
"Very important","2004","East Germany","Male","432","0.177981686341075","0.163006026635176","0.192957346046974","1"
"Important","2005","West Germany","Female","","","","","2"
"Important","2005","East Germany","Male","","","","","2"
"Important","2005","West Germany","Male","","","","","2"
"Important","2005","East Germany","Female","","","","","2"
"Less important","2005","West Germany","Male","","","","","3"
"Less important","2005","East Germany","Female","","","","","3"
"Less important","2005","West Germany","Female","","","","","3"
"Less important","2005","East Germany","Male","","","","","3"
"Quite unimportant","2005","West Germany","Male","","","","","4"
"Quite unimportant","2005","West Germany","Female","","","","","4"
"Quite unimportant","2005","East Germany","Male","","","","","4"
"Quite unimportant","2005","East Germany","Female","","","","","4"
"Very important","2005","West Germany","Male","","","","","1"
"Very important","2005","West Germany","Female","","","","","1"
"Very important","2005","East Germany","Male","","","","","1"
"Very important","2005","East Germany","Female","","","","","1"
"Important","2006","West Germany","Female","","","","","2"
"Important","2006","West Germany","Male","","","","","2"
"Important","2006","East Germany","Male","","","","","2"
"Important","2006","East Germany","Female","","","","","2"
"Less important","2006","West Germany","Male","","","","","3"
"Less important","2006","West Germany","Female","","","","","3"
"Less important","2006","East Germany","Female","","","","","3"
"Less important","2006","East Germany","Male","","","","","3"
"Quite unimportant","2006","East Germany","Male","","","","","4"
"Quite unimportant","2006","East Germany","Female","","","","","4"
"Quite unimportant","2006","West Germany","Male","","","","","4"
"Quite unimportant","2006","West Germany","Female","","","","","4"
"Very important","2006","West Germany","Male","","","","","1"
"Very important","2006","West Germany","Female","","","","","1"
"Very important","2006","East Germany","Female","","","","","1"
"Very important","2006","East Germany","Male","","","","","1"
"Important","2007","East Germany","Male","","","","","2"
"Important","2007","West Germany","Male","","","","","2"
"Important","2007","West Germany","Female","","","","","2"
"Important","2007","East Germany","Female","","","","","2"
"Less important","2007","West Germany","Male","","","","","3"
"Less important","2007","West Germany","Female","","","","","3"
"Less important","2007","East Germany","Female","","","","","3"
"Less important","2007","East Germany","Male","","","","","3"
"Quite unimportant","2007","West Germany","Male","","","","","4"
"Quite unimportant","2007","East Germany","Male","","","","","4"
"Quite unimportant","2007","East Germany","Female","","","","","4"
"Quite unimportant","2007","West Germany","Female","","","","","4"
"Very important","2007","West Germany","Male","","","","","1"
"Very important","2007","West Germany","Female","","","","","1"
"Very important","2007","East Germany","Male","","","","","1"
"Very important","2007","East Germany","Female","","","","","1"
"Important","2008","West Germany","Male","4781","0.684431497556989","0.673480889275229","0.695382105838749","2"
"Important","2008","East Germany","Male","1656","0.70588688721546","0.687297933770093","0.724475840660827","2"
"Important","2008","West Germany","Female","4743","0.624353452557804","0.613513883949991","0.635193021165617","2"
"Important","2008","East Germany","Female","1669","0.676680373741584","0.658263951472883","0.695096796010285","2"
"Less important","2008","West Germany","Male","732","0.114594825248408","0.107089319585056","0.122100330911759","3"
"Less important","2008","East Germany","Female","109","0.0420543978118057","0.0341517327932526","0.0499570628303587","3"
"Less important","2008","East Germany","Male","245","0.114102442289605","0.101131563195902","0.127073321383309","3"
"Less important","2008","West Germany","Female","378","0.0580903927956227","0.0528548247456194","0.0633259608456261","3"
"Quite unimportant","2008","West Germany","Male","42","0.00791190097203244","0.00582432654965346","0.00999947539441143","4"
"Quite unimportant","2008","West Germany","Female","32","0.00542831797526784","0.00378372767889692","0.00707290827163877","4"
"Quite unimportant","2008","East Germany","Male","9","","","","4"
"Quite unimportant","2008","East Germany","Female","9","","","","4"
"Very important","2008","West Germany","Male","1364","0.193061776222571","0.183761524177612","0.202362028267529","1"
"Very important","2008","West Germany","Female","2515","0.312127836671306","0.301756680894276","0.322498992448335","1"
"Very important","2008","East Germany","Female","691","0.274996025768637","0.257415541157615","0.292576510379659","1"
"Very important","2008","East Germany","Male","398","0.173694818521099","0.15823893420687","0.189150702835327","1"
"Important","2009","East Germany","Female","","","","","2"
"Important","2009","West Germany","Male","","","","","2"
"Important","2009","East Germany","Male","","","","","2"
"Important","2009","West Germany","Female","","","","","2"
"Less important","2009","West Germany","Male","","","","","3"
"Less important","2009","East Germany","Male","","","","","3"
"Less important","2009","East Germany","Female","","","","","3"
"Less important","2009","West Germany","Female","","","","","3"
"Quite unimportant","2009","West Germany","Female","","","","","4"
"Quite unimportant","2009","East Germany","Male","","","","","4"
"Quite unimportant","2009","East Germany","Female","","","","","4"
"Quite unimportant","2009","West Germany","Male","","","","","4"
"Very important","2009","West Germany","Male","","","","","1"
"Very important","2009","West Germany","Female","","","","","1"
"Very important","2009","East Germany","Female","","","","","1"
"Very important","2009","East Germany","Male","","","","","1"
"Important","2010","East Germany","Female","357","0.444606083041086","0.410635700162396","0.478576465919775","2"
"Important","2010","West Germany","Male","1293","0.533002199641998","0.513250778301614","0.552753620982382","2"
"Important","2010","East Germany","Male","310","0.607886995561596","0.5661245917254","0.649649399397792","2"
"Important","2010","West Germany","Female","1431","0.420742430874147","0.404417436859434","0.43706742488886","2"
"Less important","2010","West Germany","Male","62","0.0238175381134797","0.0177809663179662","0.0298541099089933","3"
"Less important","2010","West Germany","Female","42","0.012755070222475","0.00904430994390194","0.0164658305010481","3"
"Less important","2010","East Germany","Female","23","","","","3"
"Less important","2010","East Germany","Male","25","","","","3"
"Quite unimportant","2010","West Germany","Female","2","","","","4"
"Quite unimportant","2010","East Germany","Male","2","","","","4"
"Quite unimportant","2010","East Germany","Female","4","","","","4"
"Quite unimportant","2010","West Germany","Male","4","","","","4"
"Very important","2010","West Germany","Male","1092","0.442312612749359","0.422650213582204","0.461975011916513","1"
"Very important","2010","West Germany","Female","2038","0.56611701074917","0.549728162636917","0.582505858861423","1"
"Very important","2010","East Germany","Female","438","0.530268797106672","0.496150690371696","0.564386903841647","1"
"Very important","2010","East Germany","Male","188","0.349573338868307","0.308784930569601","0.390361747167012","1"
"Important","2011","East Germany","Female","","","","","2"
"Important","2011","West Germany","Male","","","","","2"
"Important","2011","East Germany","Male","","","","","2"
"Important","2011","West Germany","Female","","","","","2"
"Less important","2011","West Germany","Male","","","","","3"
"Less important","2011","East Germany","Female","","","","","3"
"Less important","2011","West Germany","Female","","","","","3"
"Less important","2011","East Germany","Male","","","","","3"
"Quite unimportant","2011","West Germany","Female","","","","","4"
"Quite unimportant","2011","East Germany","Male","","","","","4"
"Quite unimportant","2011","East Germany","Female","","","","","4"
"Quite unimportant","2011","West Germany","Male","","","","","4"
"Very important","2011","West Germany","Male","","","","","1"
"Very important","2011","West Germany","Female","","","","","1"
"Very important","2011","East Germany","Female","","","","","1"
"Very important","2011","East Germany","Male","","","","","1"
"Important","2012","West Germany","Male","6287","0.648106011789695","0.638621880414389","0.657590143165001","2"
"Important","2012","West Germany","Female","6467","0.573745361833677","0.56479750139367","0.582693222273684","2"
"Important","2012","East Germany","Male","1920","0.693437760268696","0.676450710980904","0.710424809556488","2"
"Important","2012","East Germany","Female","1994","0.61783422673477","0.601423646910354","0.634244806559187","2"
"Less important","2012","West Germany","Male","632","0.0809121867536437","0.075496493152203","0.0863278803550844","3"
"Less important","2012","West Germany","Female","335","0.0392288660936687","0.0357161916601366","0.0427415405272008","3"
"Less important","2012","East Germany","Female","104","0.0352171842990576","0.0289919723218568","0.0414423962762585","3"
"Less important","2012","East Germany","Male","205","0.074146985380843","0.0644937555792107","0.0838002151824753","3"
"Quite unimportant","2012","West Germany","Female","36","0.00475369168668492","0.00350916033329612","0.00599822304007372","4"
"Quite unimportant","2012","East Germany","Male","12","","","","4"
"Quite unimportant","2012","East Germany","Female","21","","","","4"
"Quite unimportant","2012","West Germany","Male","43","0.00626706431407111","0.00469982423127691","0.00783430439686531","4"
"Very important","2012","West Germany","Male","2778","0.26471473714259","0.255953093137714","0.273476381147466","1"
"Very important","2012","West Germany","Female","4896","0.382272080385969","0.373479629431077","0.391064531340861","1"
"Very important","2012","East Germany","Female","1249","0.339818466305962","0.323822251646262","0.355814680965661","1"
"Very important","2012","East Germany","Male","693","0.228083276692198","0.212624083663945","0.243542469720451","1"
"Important","2013","West Germany","Female","","","","","2"
"Important","2013","East Germany","Male","","","","","2"
"Important","2013","East Germany","Female","","","","","2"
"Important","2013","West Germany","Male","","","","","2"
"Less important","2013","West Germany","Male","","","","","3"
"Less important","2013","West Germany","Female","","","","","3"
"Less important","2013","East Germany","Male","","","","","3"
"Less important","2013","East Germany","Female","","","","","3"
"Quite unimportant","2013","West Germany","Female","","","","","4"
"Quite unimportant","2013","East Germany","Female","","","","","4"
"Quite unimportant","2013","East Germany","Male","","","","","4"
"Quite unimportant","2013","West Germany","Male","","","","","4"
"Very important","2013","West Germany","Male","","","","","1"
"Very important","2013","West Germany","Female","","","","","1"
"Very important","2013","East Germany","Female","","","","","1"
"Very important","2013","East Germany","Male","","","","","1"
"Important","2014","West Germany","Female","","","","","2"
"Important","2014","East Germany","Male","","","","","2"
"Important","2014","East Germany","Female","","","","","2"
"Important","2014","West Germany","Male","","","","","2"
"Less important","2014","West Germany","Male","","","","","3"
"Less important","2014","West Germany","Female","","","","","3"
"Less important","2014","East Germany","Male","","","","","3"
"Less important","2014","East Germany","Female","","","","","3"
"Quite unimportant","2014","West Germany","Male","","","","","4"
"Quite unimportant","2014","West Germany","Female","","","","","4"
"Quite unimportant","2014","East Germany","Female","","","","","4"
"Quite unimportant","2014","East Germany","Male","","","","","4"
"Very important","2014","West Germany","Male","","","","","1"
"Very important","2014","West Germany","Female","","","","","1"
"Very important","2014","East Germany","Male","","","","","1"
"Very important","2014","East Germany","Female","","","","","1"
"Important","2015","West Germany","Female","","","","","2"
"Important","2015","East Germany","Male","","","","","2"
"Important","2015","West Germany","Male","","","","","2"
"Important","2015","East Germany","Female","","","","","2"
"Less important","2015","West Germany","Male","","","","","3"
"Less important","2015","West Germany","Female","","","","","3"
"Less important","2015","East Germany","Male","","","","","3"
"Less important","2015","East Germany","Female","","","","","3"
"Quite unimportant","2015","West Germany","Male","","","","","4"
"Quite unimportant","2015","West Germany","Female","","","","","4"
"Quite unimportant","2015","East Germany","Female","","","","","4"
"Quite unimportant","2015","East Germany","Male","","","","","4"
"Very important","2015","West Germany","Female","","","","","1"
"Very important","2015","West Germany","Male","","","","","1"
"Very important","2015","East Germany","Male","","","","","1"
"Very important","2015","East Germany","Female","","","","","1"
"Important","2016","West Germany","Female","5555","0.551701081360362","0.542165515069957","0.561236647650768","2"
"Important","2016","East Germany","Male","1522","0.670561291027685","0.651344554651815","0.689778027403556","2"
"Important","2016","East Germany","Female","1561","0.584929686342908","0.566573700403824","0.603285672281991","2"
"Important","2016","West Germany","Male","5659","0.64530735343115","0.635351106012698","0.655263600849602","2"
"Less important","2016","West Germany","Male","562","0.072748711822042","0.0673436874379037","0.0781537362061803","3"
"Less important","2016","East Germany","Male","156","0.072319999322128","0.0617298670987073","0.0829101315455486","3"
"Less important","2016","West Germany","Female","292","0.035140824700105","0.0316102234818297","0.0386714259183803","3"
"Less important","2016","East Germany","Female","95","0.0368185294902792","0.029803131286593","0.0438339276939653","3"
"Quite unimportant","2016","West Germany","Male","38","0.00440107333307295","0.00302352199323451","0.00577862467291139","4"
"Quite unimportant","2016","West Germany","Female","29","","","","4"
"Quite unimportant","2016","East Germany","Male","16","","","","4"
"Quite unimportant","2016","East Germany","Female","14","","","","4"
"Very important","2016","West Germany","Male","2611","0.277542861413735","0.268224117971395","0.286861604856076","1"
"Very important","2016","West Germany","Female","4573","0.409735562386467","0.400306123167115","0.419165001605819","1"
"Very important","2016","East Germany","Male","604","0.253569396178414","0.235781842826636","0.271356949530191","1"
"Very important","2016","East Germany","Female","1098","0.373444420705339","0.355424294152596","0.391464547258081","1"
