"plh0105","year","e11103","sex","n","percent","lower_confidence","upper_confidence"
"Very important","1995","Part Time","Female","500","0.310039416821103","0.286726705204488","0.333352128437717"
"Very important","1995","Not Working","Male","300","0.208395824693914","0.186919830915242","0.229871818472586"
"Very important","1995","Not Working","Female","890","0.30277247780465","0.28546437677204","0.32008057883726"
"Important","1995","Full Time","Male","2291","0.711325769656231","0.695810899338724","0.726840639973739"
"Important","1995","Full Time","Female","1073","0.649238274325223","0.626493352755625","0.671983195894821"
"Important","1995","Part Time","Male","436","0.611383518832701","0.574987326515307","0.647779711150095"
"Important","1995","Part Time","Female","935","0.643363760496049","0.61921953778528","0.667507983206817"
"Important","1995","Not Working","Male","898","0.642625540033709","0.617286189953676","0.667964890113741"
"Important","1995","Not Working","Female","1614","0.60742934209397","0.58903387734529","0.62582480684265"
"Less important","1995","Full Time","Male","314","0.100094121302315","0.0898183909232275","0.110369851681403"
"Less important","1995","Full Time","Female","83","0.0508567504134045","0.0403850677631308","0.0613284330636782"
"Less important","1995","Part Time","Male","87","0.141235680865818","0.115231229845204","0.167240131886433"
"Less important","1995","Part Time","Female","70","0.0404434688575135","0.0305138706063428","0.0503730671086841"
"Less important","1995","Not Working","Male","160","0.136994164216154","0.118813379490224","0.155174948942083"
"Less important","1995","Not Working","Female","169","0.0698108624102275","0.0602113075138848","0.0794104173065701"
"Quite unimportant","1995","Full Time","Male","16","","",""
"Quite unimportant","1995","Full Time","Female","5","","",""
"Quite unimportant","1995","Part Time","Male","12","","",""
"Quite unimportant","1995","Part Time","Female","7","","",""
"Quite unimportant","1995","Not Working","Male","16","","",""
"Quite unimportant","1995","Not Working","Female","34","0.0199873176911522","0.0147150546609499","0.0252595807213544"
"Very important","1996","Full Time","Male","","","",""
"Very important","1996","Full Time","Female","","","",""
"Very important","1996","Part Time","Male","","","",""
"Very important","1996","Part Time","Female","","","",""
"Very important","1996","Not Working","Male","","","",""
"Very important","1996","Not Working","Female","","","",""
"Important","1996","Full Time","Male","","","",""
"Important","1996","Full Time","Female","","","",""
"Important","1996","Part Time","Male","","","",""
"Important","1996","Part Time","Female","","","",""
"Important","1996","Not Working","Male","","","",""
"Important","1996","Not Working","Female","","","",""
"Less important","1996","Full Time","Male","","","",""
"Less important","1996","Full Time","Female","","","",""
"Less important","1996","Part Time","Male","","","",""
"Less important","1996","Part Time","Female","","","",""
"Less important","1996","Not Working","Male","","","",""
"Less important","1996","Not Working","Female","","","",""
"Quite unimportant","1996","Full Time","Male","","","",""
"Quite unimportant","1996","Full Time","Female","","","",""
"Quite unimportant","1996","Part Time","Male","","","",""
"Quite unimportant","1996","Part Time","Female","","","",""
"Quite unimportant","1996","Not Working","Male","","","",""
"Quite unimportant","1996","Not Working","Female","","","",""
"Very important","1997","Full Time","Male","","","",""
"Very important","1997","Full Time","Female","","","",""
"Very important","1997","Part Time","Male","","","",""
"Very important","1997","Part Time","Female","","","",""
"Very important","1997","Not Working","Male","","","",""
"Very important","1997","Not Working","Female","","","",""
"Important","1997","Full Time","Male","","","",""
"Important","1997","Full Time","Female","","","",""
"Important","1997","Part Time","Male","","","",""
"Important","1997","Part Time","Female","","","",""
"Important","1997","Not Working","Male","","","",""
"Important","1997","Not Working","Female","","","",""
"Less important","1997","Full Time","Male","","","",""
"Less important","1997","Full Time","Female","","","",""
"Less important","1997","Part Time","Male","","","",""
"Less important","1997","Part Time","Female","","","",""
"Less important","1997","Not Working","Male","","","",""
"Less important","1997","Not Working","Female","","","",""
"Quite unimportant","1997","Full Time","Male","","","",""
"Quite unimportant","1997","Full Time","Female","","","",""
"Quite unimportant","1997","Part Time","Male","","","",""
"Quite unimportant","1997","Part Time","Female","","","",""
"Quite unimportant","1997","Not Working","Male","","","",""
"Quite unimportant","1997","Not Working","Female","","","",""
"Very important","1998","Full Time","Male","","","",""
"Very important","1998","Full Time","Female","","","",""
"Very important","1998","Part Time","Male","","","",""
"Very important","1998","Part Time","Female","","","",""
"Very important","1998","Not Working","Male","","","",""
"Very important","1998","Not Working","Female","","","",""
"Important","1998","Full Time","Male","","","",""
"Important","1998","Full Time","Female","","","",""
"Important","1998","Part Time","Male","","","",""
"Important","1998","Part Time","Female","","","",""
"Important","1998","Not Working","Male","","","",""
"Important","1998","Not Working","Female","","","",""
"Less important","1998","Full Time","Male","","","",""
"Less important","1998","Full Time","Female","","","",""
"Less important","1998","Part Time","Male","","","",""
"Less important","1998","Part Time","Female","","","",""
"Less important","1998","Not Working","Male","","","",""
"Less important","1998","Not Working","Female","","","",""
"Quite unimportant","1998","Full Time","Male","","","",""
"Quite unimportant","1998","Full Time","Female","","","",""
"Quite unimportant","1998","Part Time","Male","","","",""
"Quite unimportant","1998","Part Time","Female","","","",""
"Quite unimportant","1998","Not Working","Male","","","",""
"Quite unimportant","1998","Not Working","Female","","","",""
"Very important","1999","Full Time","Male","","","",""
"Very important","1999","Full Time","Female","","","",""
"Very important","1999","Part Time","Male","","","",""
"Very important","1999","Part Time","Female","","","",""
"Very important","1999","Not Working","Male","","","",""
"Very important","1999","Not Working","Female","","","",""
"Important","1999","Full Time","Male","","","",""
"Important","1999","Full Time","Female","","","",""
"Important","1999","Part Time","Male","","","",""
"Important","1999","Part Time","Female","","","",""
"Important","1999","Not Working","Male","","","",""
"Important","1999","Not Working","Female","","","",""
"Less important","1999","Full Time","Male","","","",""
"Less important","1999","Full Time","Female","","","",""
"Less important","1999","Part Time","Male","","","",""
"Less important","1999","Part Time","Female","","","",""
"Less important","1999","Not Working","Male","","","",""
"Less important","1999","Not Working","Female","","","",""
"Quite unimportant","1999","Full Time","Male","","","",""
"Quite unimportant","1999","Full Time","Female","","","",""
"Quite unimportant","1999","Part Time","Male","","","",""
"Quite unimportant","1999","Part Time","Female","","","",""
"Quite unimportant","1999","Not Working","Male","","","",""
"Quite unimportant","1999","Not Working","Female","","","",""
"Very important","2000","Full Time","Male","","","",""
"Very important","2000","Full Time","Female","","","",""
"Very important","2000","Part Time","Male","","","",""
"Very important","2000","Part Time","Female","","","",""
"Very important","2000","Not Working","Male","","","",""
"Very important","2000","Not Working","Female","","","",""
"Important","2000","Full Time","Male","","","",""
"Important","2000","Full Time","Female","","","",""
"Important","2000","Part Time","Male","","","",""
"Important","2000","Part Time","Female","","","",""
"Important","2000","Not Working","Male","","","",""
"Important","2000","Not Working","Female","","","",""
"Less important","2000","Full Time","Male","","","",""
"Less important","2000","Full Time","Female","","","",""
"Less important","2000","Part Time","Male","","","",""
"Less important","2000","Part Time","Female","","","",""
"Less important","2000","Not Working","Male","","","",""
"Less important","2000","Not Working","Female","","","",""
"Quite unimportant","2000","Full Time","Male","","","",""
"Quite unimportant","2000","Full Time","Female","","","",""
"Quite unimportant","2000","Part Time","Male","","","",""
"Quite unimportant","2000","Part Time","Female","","","",""
"Quite unimportant","2000","Not Working","Male","","","",""
"Quite unimportant","2000","Not Working","Female","","","",""
"Very important","2001","Full Time","Male","","","",""
"Very important","2001","Full Time","Female","","","",""
"Very important","2001","Part Time","Male","","","",""
"Very important","2001","Part Time","Female","","","",""
"Very important","2001","Not Working","Male","","","",""
"Very important","2001","Not Working","Female","","","",""
"Important","2001","Full Time","Male","","","",""
"Important","2001","Full Time","Female","","","",""
"Important","2001","Part Time","Male","","","",""
"Important","2001","Part Time","Female","","","",""
"Important","2001","Not Working","Male","","","",""
"Important","2001","Not Working","Female","","","",""
"Less important","2001","Full Time","Male","","","",""
"Less important","2001","Full Time","Female","","","",""
"Less important","2001","Part Time","Male","","","",""
"Less important","2001","Part Time","Female","","","",""
"Less important","2001","Not Working","Male","","","",""
"Less important","2001","Not Working","Female","","","",""
"Quite unimportant","2001","Full Time","Male","","","",""
"Quite unimportant","2001","Full Time","Female","","","",""
"Quite unimportant","2001","Part Time","Male","","","",""
"Quite unimportant","2001","Part Time","Female","","","",""
"Quite unimportant","2001","Not Working","Male","","","",""
"Quite unimportant","2001","Not Working","Female","","","",""
"Very important","2002","Full Time","Male","","","",""
"Very important","2002","Full Time","Female","","","",""
"Very important","2002","Part Time","Male","","","",""
"Very important","2002","Part Time","Female","","","",""
"Very important","2002","Not Working","Male","","","",""
"Very important","2002","Not Working","Female","","","",""
"Important","2002","Full Time","Male","","","",""
"Important","2002","Full Time","Female","","","",""
"Important","2002","Part Time","Male","","","",""
"Important","2002","Part Time","Female","","","",""
"Important","2002","Not Working","Male","","","",""
"Important","2002","Not Working","Female","","","",""
"Less important","2002","Full Time","Male","","","",""
"Less important","2002","Full Time","Female","","","",""
"Less important","2002","Part Time","Male","","","",""
"Less important","2002","Part Time","Female","","","",""
"Less important","2002","Not Working","Male","","","",""
"Less important","2002","Not Working","Female","","","",""
"Quite unimportant","2002","Full Time","Male","","","",""
"Quite unimportant","2002","Full Time","Female","","","",""
"Quite unimportant","2002","Part Time","Male","","","",""
"Quite unimportant","2002","Part Time","Female","","","",""
"Quite unimportant","2002","Not Working","Male","","","",""
"Quite unimportant","2002","Not Working","Female","","","",""
"Very important","2003","Full Time","Male","","","",""
"Very important","2003","Full Time","Female","","","",""
"Very important","2003","Part Time","Male","","","",""
"Very important","2003","Part Time","Female","","","",""
"Very important","2003","Not Working","Male","","","",""
"Very important","2003","Not Working","Female","","","",""
"Important","2003","Full Time","Male","","","",""
"Important","2003","Full Time","Female","","","",""
"Important","2003","Part Time","Male","","","",""
"Important","2003","Part Time","Female","","","",""
"Important","2003","Not Working","Male","","","",""
"Important","2003","Not Working","Female","","","",""
"Less important","2003","Full Time","Male","","","",""
"Less important","2003","Full Time","Female","","","",""
"Less important","2003","Part Time","Male","","","",""
"Less important","2003","Part Time","Female","","","",""
"Less important","2003","Not Working","Male","","","",""
"Less important","2003","Not Working","Female","","","",""
"Quite unimportant","2003","Full Time","Male","","","",""
"Quite unimportant","2003","Full Time","Female","","","",""
"Quite unimportant","2003","Part Time","Male","","","",""
"Quite unimportant","2003","Part Time","Female","","","",""
"Quite unimportant","2003","Not Working","Male","","","",""
"Quite unimportant","2003","Not Working","Female","","","",""
"Very important","2004","Full Time","Male","1097","0.203326835283385","0.192832345914998","0.213821324651771"
"Very important","2004","Full Time","Female","851","0.312945874598417","0.295786093259553","0.330105655937282"
"Very important","2004","Part Time","Male","340","0.219689305264009","0.198729583558393","0.240649026969624"
"Very important","2004","Part Time","Female","1200","0.331685724454287","0.316132139045927","0.347239309862648"
"Very important","2004","Not Working","Male","615","0.186231864238942","0.172843811443749","0.199619917034135"
"Very important","2004","Not Working","Female","1578","0.295375605893795","0.282625318359006","0.308125893428584"
"Important","2004","Full Time","Male","3950","0.681708591345096","0.669562523325613","0.693854659364579"
"Important","2004","Full Time","Female","1777","0.617003776551264","0.599014122358949","0.634993430743579"
"Important","2004","Part Time","Male","1003","0.673655292908159","0.649919462818427","0.697391122997891"
"Important","2004","Part Time","Female","2154","0.615876865840148","0.599808972631027","0.631944759049269"
"Important","2004","Not Working","Male","2204","0.67677475422474","0.660689986535034","0.692859521914445"
"Important","2004","Not Working","Female","3026","0.630856112619221","0.617369066976495","0.644343158261948"
"Less important","2004","Full Time","Male","584","0.111969496455808","0.103747303364173","0.120191689547442"
"Less important","2004","Full Time","Female","170","0.0651825490118212","0.0560475031146458","0.0743175949089966"
"Less important","2004","Part Time","Male","147","0.102116287428206","0.0867876048898729","0.117444969966539"
"Less important","2004","Part Time","Female","153","0.0484483740800485","0.0413553319320103","0.0555414162280868"
"Less important","2004","Not Working","Male","395","0.1240909694986","0.112752885465006","0.135429053532193"
"Less important","2004","Not Working","Female","286","0.0675157335977621","0.0605031656773624","0.0745283015181619"
"Quite unimportant","2004","Full Time","Male","19","","",""
"Quite unimportant","2004","Full Time","Female","7","","",""
"Quite unimportant","2004","Part Time","Male","9","","",""
"Quite unimportant","2004","Part Time","Female","13","","",""
"Quite unimportant","2004","Not Working","Male","34","0.0129024120377188","0.00902130536494736","0.0167835187104902"
"Quite unimportant","2004","Not Working","Female","28","","",""
"Very important","2005","Full Time","Male","","","",""
"Very important","2005","Full Time","Female","","","",""
"Very important","2005","Part Time","Male","","","",""
"Very important","2005","Part Time","Female","","","",""
"Very important","2005","Not Working","Male","","","",""
"Very important","2005","Not Working","Female","","","",""
"Important","2005","Full Time","Male","","","",""
"Important","2005","Full Time","Female","","","",""
"Important","2005","Part Time","Male","","","",""
"Important","2005","Part Time","Female","","","",""
"Important","2005","Not Working","Male","","","",""
"Important","2005","Not Working","Female","","","",""
"Less important","2005","Full Time","Male","","","",""
"Less important","2005","Full Time","Female","","","",""
"Less important","2005","Part Time","Male","","","",""
"Less important","2005","Part Time","Female","","","",""
"Less important","2005","Not Working","Male","","","",""
"Less important","2005","Not Working","Female","","","",""
"Quite unimportant","2005","Full Time","Male","","","",""
"Quite unimportant","2005","Full Time","Female","","","",""
"Quite unimportant","2005","Part Time","Male","","","",""
"Quite unimportant","2005","Part Time","Female","","","",""
"Quite unimportant","2005","Not Working","Male","","","",""
"Quite unimportant","2005","Not Working","Female","","","",""
"Very important","2006","Full Time","Male","","","",""
"Very important","2006","Full Time","Female","","","",""
"Very important","2006","Part Time","Male","","","",""
"Very important","2006","Part Time","Female","","","",""
"Very important","2006","Not Working","Male","","","",""
"Very important","2006","Not Working","Female","","","",""
"Important","2006","Full Time","Male","","","",""
"Important","2006","Full Time","Female","","","",""
"Important","2006","Part Time","Male","","","",""
"Important","2006","Part Time","Female","","","",""
"Important","2006","Not Working","Male","","","",""
"Important","2006","Not Working","Female","","","",""
"Less important","2006","Full Time","Male","","","",""
"Less important","2006","Full Time","Female","","","",""
"Less important","2006","Part Time","Male","","","",""
"Less important","2006","Part Time","Female","","","",""
"Less important","2006","Not Working","Male","","","",""
"Less important","2006","Not Working","Female","","","",""
"Quite unimportant","2006","Full Time","Male","","","",""
"Quite unimportant","2006","Full Time","Female","","","",""
"Quite unimportant","2006","Part Time","Male","","","",""
"Quite unimportant","2006","Part Time","Female","","","",""
"Quite unimportant","2006","Not Working","Male","","","",""
"Quite unimportant","2006","Not Working","Female","","","",""
"Very important","2007","Full Time","Male","","","",""
"Very important","2007","Full Time","Female","","","",""
"Very important","2007","Part Time","Male","","","",""
"Very important","2007","Part Time","Female","","","",""
"Very important","2007","Not Working","Male","","","",""
"Very important","2007","Not Working","Female","","","",""
"Important","2007","Full Time","Male","","","",""
"Important","2007","Full Time","Female","","","",""
"Important","2007","Part Time","Male","","","",""
"Important","2007","Part Time","Female","","","",""
"Important","2007","Not Working","Male","","","",""
"Important","2007","Not Working","Female","","","",""
"Less important","2007","Full Time","Male","","","",""
"Less important","2007","Full Time","Female","","","",""
"Less important","2007","Part Time","Male","","","",""
"Less important","2007","Part Time","Female","","","",""
"Less important","2007","Not Working","Male","","","",""
"Less important","2007","Not Working","Female","","","",""
"Quite unimportant","2007","Full Time","Male","","","",""
"Quite unimportant","2007","Full Time","Female","","","",""
"Quite unimportant","2007","Part Time","Male","","","",""
"Quite unimportant","2007","Part Time","Female","","","",""
"Quite unimportant","2007","Not Working","Male","","","",""
"Quite unimportant","2007","Not Working","Female","","","",""
"Very important","2008","Full Time","Male","940","0.189958894627301","0.179041113526038","0.200876675728563"
"Very important","2008","Full Time","Female","806","0.336010960043577","0.317609207104673","0.35441271298248"
"Very important","2008","Part Time","Male","265","0.227959576141477","0.204302363990491","0.251616788292464"
"Very important","2008","Part Time","Female","1075","0.328374629512","0.31213125406249","0.344618004961511"
"Very important","2008","Not Working","Male","557","0.17106245306275","0.157720308825284","0.184404597300216"
"Very important","2008","Not Working","Female","1325","0.27465074165195","0.261468526076887","0.287832957227013"
"Important","2008","Full Time","Male","3523","0.699718865205449","0.686961033976055","0.712476696434844"
"Important","2008","Full Time","Female","1615","0.615874970393818","0.596926044426704","0.634823896360932"
"Important","2008","Part Time","Male","813","0.649953182167566","0.623055260279048","0.676851104056085"
"Important","2008","Part Time","Female","2023","0.630326883502063","0.613630600871551","0.647023166132575"
"Important","2008","Not Working","Male","2101","0.687158041430377","0.670730287368971","0.703585795491784"
"Important","2008","Not Working","Female","2774","0.645403810191448","0.631274946648513","0.659532673734384"
"Less important","2008","Full Time","Male","481","0.104844659866098","0.096318108791653","0.113371210940544"
"Less important","2008","Full Time","Female","107","0.0475663981125589","0.0392742031188933","0.0558585931062244"
"Less important","2008","Part Time","Male","124","0.115173853973393","0.0971718626816675","0.133175845265118"
"Less important","2008","Part Time","Female","110","0.0396785226456531","0.0329268091348314","0.0464302361564747"
"Less important","2008","Not Working","Male","372","0.130306080914248","0.118378484491188","0.142233677337307"
"Less important","2008","Not Working","Female","270","0.0691771105961589","0.0616826708521936","0.0766715503401242"
"Quite unimportant","2008","Full Time","Male","15","","",""
"Quite unimportant","2008","Full Time","Female","3","","",""
"Quite unimportant","2008","Part Time","Male","6","","",""
"Quite unimportant","2008","Part Time","Female","3","","",""
"Quite unimportant","2008","Not Working","Male","30","0.0114734245926249","0.00770006594869552","0.0152467832365543"
"Quite unimportant","2008","Not Working","Female","35","0.0107683375604431","0.00772010729616233","0.0138165678247238"
"Very important","2009","Full Time","Male","","","",""
"Very important","2009","Full Time","Female","","","",""
"Very important","2009","Part Time","Male","","","",""
"Very important","2009","Part Time","Female","","","",""
"Very important","2009","Not Working","Male","","","",""
"Very important","2009","Not Working","Female","","","",""
"Important","2009","Full Time","Male","","","",""
"Important","2009","Full Time","Female","","","",""
"Important","2009","Part Time","Male","","","",""
"Important","2009","Part Time","Female","","","",""
"Important","2009","Not Working","Male","","","",""
"Important","2009","Not Working","Female","","","",""
"Less important","2009","Full Time","Male","","","",""
"Less important","2009","Full Time","Female","","","",""
"Less important","2009","Part Time","Male","","","",""
"Less important","2009","Part Time","Female","","","",""
"Less important","2009","Not Working","Male","","","",""
"Less important","2009","Not Working","Female","","","",""
"Quite unimportant","2009","Full Time","Male","","","",""
"Quite unimportant","2009","Full Time","Female","","","",""
"Quite unimportant","2009","Part Time","Male","","","",""
"Quite unimportant","2009","Part Time","Female","","","",""
"Quite unimportant","2009","Not Working","Male","","","",""
"Quite unimportant","2009","Not Working","Female","","","",""
"Very important","2010","Full Time","Male","910","0.417561732608862","0.396618506311674","0.438504958906051"
"Very important","2010","Full Time","Female","372","0.537988389948302","0.499837113963437","0.576139665933168"
"Very important","2010","Part Time","Male","209","0.452019060323751","0.407907262131906","0.496130858515597"
"Very important","2010","Part Time","Female","1078","0.548006339969351","0.525944909276491","0.570067770662211"
"Very important","2010","Not Working","Male","161","0.451570547076389","0.399948268269726","0.503192825883052"
"Very important","2010","Not Working","Female","1026","0.582154611568578","0.558873353870313","0.605435869266842"
"Important","2010","Full Time","Male","1160","0.55742126545978","0.536327926719569","0.57851460419999"
"Important","2010","Full Time","Female","273","0.447357580136293","0.409308366960622","0.485406793311964"
"Important","2010","Part Time","Male","261","0.513359699246904","0.469059203799077","0.55766019469473"
"Important","2010","Part Time","Female","848","0.438296749459443","0.416302340112949","0.460291158805937"
"Important","2010","Not Working","Male","182","0.518509730173374","0.466679135006516","0.570340325340233"
"Important","2010","Not Working","Female","667","0.401055101375492","0.377919812967458","0.424190389783526"
"Less important","2010","Full Time","Male","57","0.023654393911791","0.0172005866743716","0.0301082011492104"
"Less important","2010","Full Time","Female","11","","",""
"Less important","2010","Part Time","Male","18","","",""
"Less important","2010","Part Time","Female","27","","",""
"Less important","2010","Not Working","Male","12","","",""
"Less important","2010","Not Working","Female","27","","",""
"Quite unimportant","2010","Full Time","Male","3","","",""
"Quite unimportant","2010","Full Time","Female","","","",""
"Quite unimportant","2010","Part Time","Male","1","","",""
"Quite unimportant","2010","Part Time","Female","2","","",""
"Quite unimportant","2010","Not Working","Male","2","","",""
"Quite unimportant","2010","Not Working","Female","4","","",""
"Very important","2011","Full Time","Male","","","",""
"Very important","2011","Full Time","Female","","","",""
"Very important","2011","Part Time","Male","","","",""
"Very important","2011","Part Time","Female","","","",""
"Very important","2011","Not Working","Male","","","",""
"Very important","2011","Not Working","Female","","","",""
"Important","2011","Full Time","Male","","","",""
"Important","2011","Full Time","Female","","","",""
"Important","2011","Part Time","Male","","","",""
"Important","2011","Part Time","Female","","","",""
"Important","2011","Not Working","Male","","","",""
"Important","2011","Not Working","Female","","","",""
"Less important","2011","Full Time","Male","","","",""
"Less important","2011","Full Time","Female","","","",""
"Less important","2011","Part Time","Male","","","",""
"Less important","2011","Part Time","Female","","","",""
"Less important","2011","Not Working","Male","","","",""
"Less important","2011","Not Working","Female","","","",""
"Quite unimportant","2011","Full Time","Male","","","",""
"Quite unimportant","2011","Full Time","Female","","","",""
"Quite unimportant","2011","Part Time","Male","","","",""
"Quite unimportant","2011","Part Time","Female","","","",""
