"plh0193","year","migback","sampreg","n","percent","lower_confidence","upper_confidence"
"Disagree fully","2003","indirect migration background","West Germany","77","0.0962924101053751","0.0751945642093691","0.117390256001381"
"Disagree fully","2003","indirect migration background","East Germany","1","","",""
"Fully agree","2004","no migration background","West Germany","","","",""
"Fully agree","2004","no migration background","East Germany","","","",""
"Fully agree","2004","direct migration background","West Germany","","","",""
"Fully agree","2004","direct migration background","East Germany","","","",""
"Fully agree","2004","indirect migration background","West Germany","","","",""
"Fully agree","2004","indirect migration background","East Germany","","","",""
"Rather agree","2004","no migration background","West Germany","","","",""
"Rather agree","2004","no migration background","East Germany","","","",""
"Rather agree","2004","direct migration background","West Germany","","","",""
"Rather agree","2004","direct migration background","East Germany","","","",""
"Rather agree","2004","indirect migration background","West Germany","","","",""
"Rather agree","2004","indirect migration background","East Germany","","","",""
"Rather disagree","2004","no migration background","West Germany","","","",""
"Rather disagree","2004","no migration background","East Germany","","","",""
"Rather disagree","2004","direct migration background","West Germany","","","",""
"Rather disagree","2004","direct migration background","East Germany","","","",""
"Rather disagree","2004","indirect migration background","West Germany","","","",""
"Rather disagree","2004","indirect migration background","East Germany","","","",""
"Disagree fully","2004","no migration background","West Germany","","","",""
"Disagree fully","2004","no migration background","East Germany","","","",""
"Disagree fully","2004","direct migration background","West Germany","","","",""
"Disagree fully","2004","direct migration background","East Germany","","","",""
"Disagree fully","2004","indirect migration background","West Germany","","","",""
"Disagree fully","2004","indirect migration background","East Germany","","","",""
"Fully agree","2005","no migration background","West Germany","","","",""
"Fully agree","2005","no migration background","East Germany","","","",""
"Fully agree","2005","direct migration background","West Germany","","","",""
"Fully agree","2005","direct migration background","East Germany","","","",""
"Fully agree","2005","indirect migration background","West Germany","","","",""
"Fully agree","2005","indirect migration background","East Germany","","","",""
"Rather agree","2005","no migration background","West Germany","","","",""
"Rather agree","2005","no migration background","East Germany","","","",""
"Rather agree","2005","direct migration background","West Germany","","","",""
"Rather agree","2005","direct migration background","East Germany","","","",""
"Rather agree","2005","indirect migration background","West Germany","","","",""
"Rather agree","2005","indirect migration background","East Germany","","","",""
"Rather disagree","2005","no migration background","West Germany","","","",""
"Rather disagree","2005","no migration background","East Germany","","","",""
"Rather disagree","2005","direct migration background","West Germany","","","",""
"Rather disagree","2005","direct migration background","East Germany","","","",""
"Rather disagree","2005","indirect migration background","West Germany","","","",""
"Rather disagree","2005","indirect migration background","East Germany","","","",""
"Disagree fully","2005","no migration background","West Germany","","","",""
"Disagree fully","2005","no migration background","East Germany","","","",""
"Disagree fully","2005","direct migration background","West Germany","","","",""
"Disagree fully","2005","direct migration background","East Germany","","","",""
"Disagree fully","2005","indirect migration background","West Germany","","","",""
"Disagree fully","2005","indirect migration background","East Germany","","","",""
"Fully agree","2006","no migration background","West Germany","","","",""
"Fully agree","2006","no migration background","East Germany","","","",""
"Fully agree","2006","direct migration background","West Germany","","","",""
"Fully agree","2006","direct migration background","East Germany","","","",""
"Fully agree","2006","indirect migration background","West Germany","","","",""
"Fully agree","2006","indirect migration background","East Germany","","","",""
"Rather agree","2006","no migration background","West Germany","","","",""
"Rather agree","2006","no migration background","East Germany","","","",""
"Rather agree","2006","direct migration background","West Germany","","","",""
"Rather agree","2006","direct migration background","East Germany","","","",""
"Rather agree","2006","indirect migration background","West Germany","","","",""
"Rather agree","2006","indirect migration background","East Germany","","","",""
"Rather disagree","2006","no migration background","West Germany","","","",""
"Rather disagree","2006","no migration background","East Germany","","","",""
"Rather disagree","2006","direct migration background","West Germany","","","",""
"Rather disagree","2006","direct migration background","East Germany","","","",""
"Rather disagree","2006","indirect migration background","West Germany","","","",""
"Rather disagree","2006","indirect migration background","East Germany","","","",""
"Disagree fully","2006","no migration background","West Germany","","","",""
"Disagree fully","2006","no migration background","East Germany","","","",""
"Disagree fully","2006","direct migration background","West Germany","","","",""
"Disagree fully","2006","direct migration background","East Germany","","","",""
"Disagree fully","2006","indirect migration background","West Germany","","","",""
"Disagree fully","2006","indirect migration background","East Germany","","","",""
"Fully agree","2007","no migration background","West Germany","","","",""
"Fully agree","2007","no migration background","East Germany","","","",""
"Fully agree","2007","direct migration background","West Germany","","","",""
"Fully agree","2007","direct migration background","East Germany","","","",""
"Fully agree","2007","indirect migration background","West Germany","","","",""
"Fully agree","2007","indirect migration background","East Germany","","","",""
"Rather agree","2007","no migration background","West Germany","","","",""
"Rather agree","2007","no migration background","East Germany","","","",""
"Rather agree","2007","direct migration background","West Germany","","","",""
"Rather agree","2007","direct migration background","East Germany","","","",""
"Rather agree","2007","indirect migration background","West Germany","","","",""
"Rather agree","2007","indirect migration background","East Germany","","","",""
"Rather disagree","2007","no migration background","West Germany","","","",""
"Rather disagree","2007","no migration background","East Germany","","","",""
"Rather disagree","2007","direct migration background","West Germany","","","",""
"Rather disagree","2007","direct migration background","East Germany","","","",""
"Rather disagree","2007","indirect migration background","West Germany","","","",""
"Rather disagree","2007","indirect migration background","East Germany","","","",""
"Disagree fully","2007","no migration background","West Germany","","","",""
"Disagree fully","2007","no migration background","East Germany","","","",""
"Disagree fully","2007","direct migration background","West Germany","","","",""
"Disagree fully","2007","direct migration background","East Germany","","","",""
"Disagree fully","2007","indirect migration background","West Germany","","","",""
"Disagree fully","2007","indirect migration background","East Germany","","","",""
"Fully agree","2008","no migration background","West Germany","723","0.0658048941376538","0.0613706001936777","0.0702391880816298"
"Fully agree","2008","no migration background","East Germany","379","0.0914525349322536","0.0831808506161602","0.099724219248347"
"Fully agree","2008","direct migration background","West Germany","217","0.138388767559549","0.122520195865088","0.15425733925401"
"Fully agree","2008","direct migration background","East Germany","9","","",""
"Fully agree","2008","indirect migration background","West Germany","61","0.0841536215058838","0.0640009768014938","0.104306266210274"
"Fully agree","2008","indirect migration background","East Germany","4","","",""
"Rather agree","2008","no migration background","West Germany","3735","0.334466834719474","0.326028864882075","0.342904804556873"
"Rather agree","2008","no migration background","East Germany","1727","0.384493214858368","0.370533291643687","0.398453138073048"
"Rather agree","2008","direct migration background","West Germany","616","0.348245426115337","0.326351860563547","0.370138991667127"
"Rather agree","2008","direct migration background","East Germany","30","0.378339204445963","0.272066799053755","0.484611609838171"
"Rather agree","2008","indirect migration background","West Germany","240","0.347518635030944","0.312951973904546","0.382085296157343"
"Rather agree","2008","indirect migration background","East Germany","20","","",""
"Rather disagree","2008","no migration background","West Germany","6025","0.487566700135957","0.478627219713481","0.496506180558433"
"Rather disagree","2008","no migration background","East Germany","2274","0.458786014200943","0.444486810349971","0.473085218051915"
"Rather disagree","2008","direct migration background","West Germany","825","0.441966033964242","0.41914388658402","0.464788181344463"
"Rather disagree","2008","direct migration background","East Germany","34","0.401312654130294","0.293902691879539","0.50872261638105"
"Rather disagree","2008","indirect migration background","West Germany","352","0.482016844136595","0.445744697959907","0.518288990313284"
"Rather disagree","2008","indirect migration background","East Germany","16","","",""
"Disagree fully","2008","no migration background","West Germany","1527","0.112161571006916","0.106517849193514","0.117805292820317"
"Disagree fully","2008","no migration background","East Germany","285","0.0652682360084355","0.058180350313204","0.0723561217036671"
"Disagree fully","2008","direct migration background","West Germany","161","0.0713997723608724","0.0595667809859408","0.0832327637358039"
"Disagree fully","2008","direct migration background","East Germany","7","","",""
"Disagree fully","2008","indirect migration background","West Germany","76","0.0863108993265766","0.0659256339306641","0.106696164722489"
"Disagree fully","2008","indirect migration background","East Germany","3","","",""
"Fully agree","2009","no migration background","West Germany","","","",""
"Fully agree","2009","no migration background","East Germany","","","",""
"Fully agree","2009","direct migration background","West Germany","","","",""
"Fully agree","2009","direct migration background","East Germany","","","",""
"Fully agree","2009","indirect migration background","West Germany","","","",""
"Fully agree","2009","indirect migration background","East Germany","","","",""
"Rather agree","2009","no migration background","West Germany","","","",""
"Rather agree","2009","no migration background","East Germany","","","",""
"Rather agree","2009","direct migration background","West Germany","","","",""
"Rather agree","2009","direct migration background","East Germany","","","",""
"Rather agree","2009","indirect migration background","West Germany","","","",""
"Rather agree","2009","indirect migration background","East Germany","","","",""
"Rather disagree","2009","no migration background","West Germany","","","",""
"Rather disagree","2009","no migration background","East Germany","","","",""
"Rather disagree","2009","direct migration background","West Germany","","","",""
"Rather disagree","2009","direct migration background","East Germany","","","",""
"Rather disagree","2009","indirect migration background","West Germany","","","",""
"Rather disagree","2009","indirect migration background","East Germany","","","",""
"Disagree fully","2009","no migration background","West Germany","","","",""
"Disagree fully","2009","no migration background","East Germany","","","",""
"Disagree fully","2009","direct migration background","West Germany","","","",""
"Disagree fully","2009","direct migration background","East Germany","","","",""
"Disagree fully","2009","indirect migration background","West Germany","","","",""
"Disagree fully","2009","indirect migration background","East Germany","","","",""
"Fully agree","2010","no migration background","West Germany","","","",""
"Fully agree","2010","no migration background","East Germany","","","",""
"Fully agree","2010","direct migration background","West Germany","","","",""
"Fully agree","2010","direct migration background","East Germany","","","",""
"Fully agree","2010","indirect migration background","West Germany","","","",""
"Fully agree","2010","indirect migration background","East Germany","","","",""
"Rather agree","2010","no migration background","West Germany","","","",""
"Rather agree","2010","no migration background","East Germany","","","",""
"Rather agree","2010","direct migration background","West Germany","","","",""
"Rather agree","2010","direct migration background","East Germany","","","",""
"Rather agree","2010","indirect migration background","West Germany","","","",""
"Rather agree","2010","indirect migration background","East Germany","","","",""
"Rather disagree","2010","no migration background","West Germany","","","",""
"Rather disagree","2010","no migration background","East Germany","","","",""
"Rather disagree","2010","direct migration background","West Germany","","","",""
"Rather disagree","2010","direct migration background","East Germany","","","",""
"Rather disagree","2010","indirect migration background","West Germany","","","",""
"Rather disagree","2010","indirect migration background","East Germany","","","",""
"Disagree fully","2010","no migration background","West Germany","","","",""
"Disagree fully","2010","no migration background","East Germany","","","",""
"Disagree fully","2010","direct migration background","West Germany","","","",""
"Disagree fully","2010","direct migration background","East Germany","","","",""
"Disagree fully","2010","indirect migration background","West Germany","","","",""
"Disagree fully","2010","indirect migration background","East Germany","","","",""
"Fully agree","2011","no migration background","West Germany","","","",""
"Fully agree","2011","no migration background","East Germany","","","",""
"Fully agree","2011","direct migration background","West Germany","","","",""
"Fully agree","2011","direct migration background","East Germany","","","",""
"Fully agree","2011","indirect migration background","West Germany","","","",""
"Fully agree","2011","indirect migration background","East Germany","","","",""
"Rather agree","2011","no migration background","West Germany","","","",""
"Rather agree","2011","no migration background","East Germany","","","",""
"Rather agree","2011","direct migration background","West Germany","","","",""
"Rather agree","2011","direct migration background","East Germany","","","",""
"Rather agree","2011","indirect migration background","West Germany","","","",""
"Rather agree","2011","indirect migration background","East Germany","","","",""
"Rather disagree","2011","no migration background","West Germany","","","",""
"Rather disagree","2011","no migration background","East Germany","","","",""
"Rather disagree","2011","direct migration background","West Germany","","","",""
"Rather disagree","2011","direct migration background","East Germany","","","",""
"Rather disagree","2011","indirect migration background","West Germany","","","",""
"Rather disagree","2011","indirect migration background","East Germany","","","",""
"Disagree fully","2011","no migration background","West Germany","","","",""
"Disagree fully","2011","no migration background","East Germany","","","",""
"Disagree fully","2011","direct migration background","West Germany","","","",""
"Disagree fully","2011","direct migration background","East Germany","","","",""
"Disagree fully","2011","indirect migration background","West Germany","","","",""
"Disagree fully","2011","indirect migration background","East Germany","","","",""
"Fully agree","2012","no migration background","West Germany","","","",""
"Fully agree","2012","no migration background","East Germany","","","",""
"Fully agree","2012","direct migration background","West Germany","","","",""
"Fully agree","2012","direct migration background","East Germany","","","",""
"Fully agree","2012","indirect migration background","West Germany","","","",""
"Fully agree","2012","indirect migration background","East Germany","","","",""
"Rather agree","2012","no migration background","West Germany","","","",""
"Rather agree","2012","no migration background","East Germany","","","",""
"Rather agree","2012","direct migration background","West Germany","","","",""
"Rather agree","2012","direct migration background","East Germany","","","",""
"Rather agree","2012","indirect migration background","West Germany","","","",""
"Rather agree","2012","indirect migration background","East Germany","","","",""
"Rather disagree","2012","no migration background","West Germany","","","",""
"Rather disagree","2012","no migration background","East Germany","","","",""
"Rather disagree","2012","direct migration background","West Germany","","","",""
"Rather disagree","2012","direct migration background","East Germany","","","",""
"Rather disagree","2012","indirect migration background","West Germany","","","",""
"Rather disagree","2012","indirect migration background","East Germany","","","",""
"Disagree fully","2012","no migration background","West Germany","","","",""
"Disagree fully","2012","no migration background","East Germany","","","",""
"Disagree fully","2012","direct migration background","West Germany","","","",""
"Disagree fully","2012","direct migration background","East Germany","","","",""
"Disagree fully","2012","indirect migration background","West Germany","","","",""
"Disagree fully","2012","indirect migration background","East Germany","","","",""
"Fully agree","2013","no migration background","West Germany","908","0.0629230803336711","0.0591796799698252","0.066666480697517"
"Fully agree","2013","no migration background","East Germany","479","0.0840811340518677","0.0767590446782104","0.091403223425525"
"Fully agree","2013","direct migration background","West Germany","213","0.0846373161818287","0.0737309021106611","0.0955437302529963"
"Fully agree","2013","direct migration background","East Germany","14","","",""
"Fully agree","2013","indirect migration background","West Germany","70","0.0633471198744688","0.0490044175703691","0.0776898221785686"
"Fully agree","2013","indirect migration background","East Germany","5","","",""
"Rather agree","2013","no migration background","West Germany","4474","0.298723889114068","0.291667976883246","0.305779801344889"
"Rather agree","2013","no migration background","East Germany","1924","0.367379840013302","0.354659860345338","0.380099819681265"
"Rather agree","2013","direct migration background","West Germany","835","0.34353505396318","0.324927223611237","0.362142884315123"
"Rather agree","2013","direct migration background","East Germany","46","0.285668802095654","0.209748163458208","0.361589440733099"
"Rather agree","2013","indirect migration background","West Germany","355","0.323685153984793","0.296135632390365","0.351234675579222"
"Rather agree","2013","indirect migration background","East Germany","22","","",""
"Rather disagree","2013","no migration background","West Germany","8707","0.521124932872481","0.513423780626242","0.528826085118721"
"Rather disagree","2013","no migration background","East Germany","2740","0.487248930195368","0.474060716438403","0.500437143952333"
"Rather disagree","2013","direct migration background","West Germany","1186","0.464579079329903","0.445036497862037","0.484121660797769"
"Rather disagree","2013","direct migration background","East Germany","65","0.430673883790524","0.347452782551836","0.513894985029211"
"Rather disagree","2013","indirect migration background","West Germany","560","0.514148721872585","0.484719805838483","0.543577637906686"
"Rather disagree","2013","indirect migration background","East Germany","42","0.573997961647583","0.462824197967999","0.685171725327167"
"Disagree fully","2013","no migration background","West Germany","2075","0.11722809767978","0.112268873056452","0.122187322303107"
"Disagree fully","2013","no migration background","East Germany","375","0.0612900957394625","0.0549613435174609","0.0676188479614641"
"Disagree fully","2013","direct migration background","West Germany","268","0.107248550525088","0.0951240059079953","0.119373095142181"
"Disagree fully","2013","direct migration background","East Germany","11","","",""
"Disagree fully","2013","indirect migration background","West Germany","123","0.0988190042681532","0.0812476813579347","0.116390327178372"
"Disagree fully","2013","indirect migration background","East Germany","7","","",""
"Fully agree","2014","no migration background","West Germany","","","",""
"Fully agree","2014","no migration background","East Germany","","","",""
"Fully agree","2014","direct migration background","West Germany","","","",""
"Fully agree","2014","direct migration background","East Germany","","","",""
"Fully agree","2014","indirect migration background","West Germany","","","",""
"Fully agree","2014","indirect migration background","East Germany","","","",""
"Rather agree","2014","no migration background","West Germany","","","",""
"Rather agree","2014","no migration background","East Germany","","","",""
"Rather agree","2014","direct migration background","West Germany","","","",""
"Rather agree","2014","direct migration background","East Germany","","","",""
"Rather agree","2014","indirect migration background","West Germany","","","",""
"Rather agree","2014","indirect migration background","East Germany","","","",""
"Rather disagree","2014","no migration background","West Germany","","","",""
"Rather disagree","2014","no migration background","East Germany","","","",""
"Rather disagree","2014","direct migration background","West Germany","","","",""
"Rather disagree","2014","direct migration background","East Germany","","","",""
"Rather disagree","2014","indirect migration background","West Germany","","","",""
"Rather disagree","2014","indirect migration background","East Germany","","","",""
"Disagree fully","2014","no migration background","West Germany","","","",""
"Disagree fully","2014","no migration background","East Germany","","","",""
"Disagree fully","2014","direct migration background","West Germany","","","",""
"Disagree fully","2014","direct migration background","East Germany","","","",""
"Disagree fully","2014","indirect migration background","West Germany","","","",""
"Disagree fully","2014","indirect migration background","East Germany","","","",""
"Fully agree","2015","no migration background","West Germany","","","",""
"Fully agree","2015","no migration background","East Germany","","","",""
"Fully agree","2015","direct migration background","West Germany","","","",""
"Fully agree","2015","direct migration background","East Germany","","","",""
"Fully agree","2015","indirect migration background","West Germany","","","",""
"Fully agree","2015","indirect migration background","East Germany","","","",""
"Rather agree","2015","no migration background","West Germany","","","",""
"Rather agree","2015","no migration background","East Germany","","","",""
"Rather agree","2015","direct migration background","West Germany","","","",""
"Rather agree","2015","direct migration background","East Germany","","","",""
"Rather agree","2015","indirect migration background","West Germany","","","",""
"Rather agree","2015","indirect migration background","East Germany","","","",""
"Rather disagree","2015","no migration background","West Germany","","","",""
"Rather disagree","2015","no migration background","East Germany","","","",""
"Rather disagree","2015","direct migration background","West Germany","","","",""
"Rather disagree","2015","direct migration background","East Germany","","","",""
"Rather disagree","2015","indirect migration background","West Germany","","","",""
"Rather disagree","2015","indirect migration background","East Germany","","","",""
"Disagree fully","2015","no migration background","West Germany","","","",""
"Disagree fully","2015","no migration background","East Germany","","","",""
"Disagree fully","2015","direct migration background","West Germany","","","",""
"Disagree fully","2015","direct migration background","East Germany","","","",""
"Disagree fully","2015","indirect migration background","West Germany","","","",""
"Disagree fully","2015","indirect migration background","East Germany","","","",""
"Fully agree","2016","no migration background","West Germany","","","",""
"Fully agree","2016","no migration background","East Germany","","","",""
"Fully agree","2016","direct migration background","West Germany","","","",""
"Fully agree","2016","direct migration background","East Germany","","","",""
"Fully agree","2016","indirect migration background","West Germany","","","",""
"Fully agree","2016","indirect migration background","East Germany","","","",""
"Rather agree","2016","no migration background","West Germany","","","",""
"Rather agree","2016","no migration background","East Germany","","","",""
"Rather agree","2016","direct migration background","West Germany","","","",""
"Rather agree","2016","direct migration background","East Germany","","","",""
"Rather agree","2016","indirect migration background","West Germany","","","",""
"Rather agree","2016","indirect migration background","East Germany","","","",""
"Rather disagree","2016","no migration background","West Germany","","","",""
"Rather disagree","2016","no migration background","East Germany","","","",""
"Rather disagree","2016","direct migration background","West Germany","","","",""
"Rather disagree","2016","direct migration background","East Germany","","","",""
"Rather disagree","2016","indirect migration background","West Germany","","","",""
"Rather disagree","2016","indirect migration background","East Germany","","","",""
"Disagree fully","2016","no migration background","West Germany","","","",""
"Disagree fully","2016","no migration background","East Germany","","","",""
"Disagree fully","2016","direct migration background","West Germany","","","",""
"Disagree fully","2016","direct migration background","East Germany","","","",""
"Disagree fully","2016","indirect migration background","West Germany","","","",""
"Disagree fully","2016","indirect migration background","East Germany","","","",""
"Fully agree","2017","no migration background","West Germany","","","",""
"Fully agree","2017","no migration background","East Germany","","","",""
"Fully agree","2017","direct migration background","West Germany","","","",""
"Fully agree","2017","direct migration background","East Germany","","","",""
"Fully agree","2017","indirect migration background","West Germany","","","",""
"Fully agree","2017","indirect migration background","East Germany","","","",""
"Rather agree","2017","no migration background","West Germany","","","",""
"Rather agree","2017","no migration background","East Germany","","","",""
"Rather agree","2017","direct migration background","West Germany","","","",""
"Rather agree","2017","direct migration background","East Germany","","","",""
"Rather agree","2017","indirect migration background","West Germany","","","",""
"Rather agree","2017","indirect migration background","East Germany","","","",""
"Rather disagree","2017","no migration background","West Germany","","","",""
"Rather disagree","2017","no migration background","East Germany","","","",""
"Rather disagree","2017","direct migration background","West Germany","","","",""
"Rather disagree","2017","direct migration background","East Germany","","","",""
"Rather disagree","2017","indirect migration background","West Germany","","","",""
"Rather disagree","2017","indirect migration background","East Germany","","","",""
"Disagree fully","2017","no migration background","West Germany","","","",""
"Disagree fully","2017","no migration background","East Germany","","","",""
"Disagree fully","2017","direct migration background","West Germany","","","",""
"Disagree fully","2017","direct migration background","East Germany","","","",""
"Disagree fully","2017","indirect migration background","West Germany","","","",""
"Disagree fully","2017","indirect migration background","East Germany","","","",""
"Fully agree","2018","no migration background","West Germany","640","0.0515046962839921","0.0479098867690575","0.0550995057989266"
"Fully agree","2018","no migration background","East Germany","362","0.071215529776452","0.0641138050120379","0.0783172545408661"
"Fully agree","2018","direct migration background","West Germany","1194","0.106895666630068","0.0997990082106432","0.113992325049493"
"Fully agree","2018","direct migration background","East Germany","148","0.0989621914984566","0.079321907310349","0.118602475686564"
"Fully agree","2018","indirect migration background","West Germany","134","0.0811286454136185","0.0676445356002893","0.0946127552269477"
"Fully agree","2018","indirect migration background","East Germany","10","","",""
"Rather agree","2018","no migration background","West Germany","3779","0.27760924864564","0.270325785471638","0.284892711819642"
"Rather agree","2018","no migration background","East Germany","1613","0.326926146052973","0.313973001949798","0.339879290156147"
"Rather agree","2018","direct migration background","West Germany","2493","0.312461389046971","0.301815805333178","0.323106972760764"
"Rather agree","2018","direct migration background","East Germany","344","0.348659080864886","0.317315668248443","0.380002493481329"
"Rather agree","2018","indirect migration background","West Germany","480","0.303503506949641","0.280797062424326","0.326209951474956"
"Rather agree","2018","indirect migration background","East Germany","46","0.38273966442357","0.296490658773854","0.468988670073286"
"Rather disagree","2018","no migration background","West Germany","7933","0.534903657429033","0.526791355228693","0.543015959629373"
"Rather disagree","2018","no migration background","East Germany","2649","0.519642373496408","0.505846359272632","0.533438387720184"
"Rather disagree","2018","direct migration background","West Germany","2608","0.455367204277613","0.44392906124422","0.466805347311005"
"Rather disagree","2018","direct migration background","East Germany","306","0.378039372556224","0.346146651715396","0.409932093397052"
"Rather disagree","2018","indirect migration background","West Germany","786","0.500314984840039","0.475621764588813","0.525008205091264"
"Rather disagree","2018","indirect migration background","East Germany","55","0.426847187738294","0.339078500680371","0.514615874796217"
"Disagree fully","2018","no migration background","West Germany","2170","0.135982397641335","0.130407492050391","0.141557303232279"
"Disagree fully","2018","no migration background","East Germany","414","0.0822159506741671","0.0746307460049941","0.0898011553433401"
"Disagree fully","2018","direct migration background","West Germany","987","0.125275740045348","0.117672620343315","0.132878859747382"
"Disagree fully","2018","direct migration background","East Germany","90","0.174339355080433","0.149385358116344","0.199293352044523"
"Disagree fully","2018","indirect migration background","West Germany","175","0.115052862796702","0.0992943513683527","0.130811374225051"
"Disagree fully","2018","indirect migration background","East Germany","11","","",""
