"plh0193","year","age_gr","n","percent","lower_confidence","upper_confidence","value"
"Rather disagree","2010","35-65 y.","","","","","3"
"Rather disagree","2010","66 and older","","","","","3"
"Disagree fully","2011","16-34 y.","","","","","4"
"Disagree fully","2011","35-65 y.","","","","","4"
"Disagree fully","2011","66 and older","","","","","4"
"Fully agree","2011","16-34 y.","","","","","1"
"Fully agree","2011","35-65 y.","","","","","1"
"Fully agree","2011","66 and older","","","","","1"
"Rather agree","2011","16-34 y.","","","","","2"
"Rather agree","2011","35-65 y.","","","","","2"
"Rather agree","2011","66 and older","","","","","2"
"Rather disagree","2011","16-34 y.","","","","","3"
"Rather disagree","2011","35-65 y.","","","","","3"
"Rather disagree","2011","66 and older","","","","","3"
"Disagree fully","2012","16-34 y.","","","","","4"
"Disagree fully","2012","35-65 y.","","","","","4"
"Disagree fully","2012","66 and older","","","","","4"
"Fully agree","2012","16-34 y.","","","","","1"
"Fully agree","2012","35-65 y.","","","","","1"
"Fully agree","2012","66 and older","","","","","1"
"Rather agree","2012","16-34 y.","","","","","2"
"Rather agree","2012","35-65 y.","","","","","2"
"Rather agree","2012","66 and older","","","","","2"
"Rather disagree","2012","16-34 y.","","","","","3"
"Rather disagree","2012","35-65 y.","","","","","3"
"Rather disagree","2012","66 and older","","","","","3"
"Disagree fully","2013","16-34 y.","679","0.128357608334019","0.11962037621511","0.137094840452927","4"
"Disagree fully","2013","35-65 y.","1626","0.0962309760089977","0.0914951097373384","0.100966842280657","4"
"Disagree fully","2013","66 and older","554","0.104913503627471","0.0964007739439795","0.113426233310962","4"
"Fully agree","2013","16-34 y.","338","0.0535970909963591","0.0477140410396408","0.0594801409530773","1"
"Fully agree","2013","35-65 y.","969","0.0652781657350374","0.061311382909446","0.0692449485606288","1"
"Fully agree","2013","66 and older","382","0.0893109711012414","0.0813885467123875","0.0972333954900954","1"
"Rather agree","2013","16-34 y.","1591","0.274581705315901","0.262923708171849","0.286239702459953","2"
"Rather agree","2013","35-65 y.","4460","0.326191323414595","0.318662662086746","0.333719984742445","2"
"Rather agree","2013","66 and older","1605","0.329070356870147","0.316017561903579","0.342123151836715","2"
"Rather disagree","2013","16-34 y.","3022","0.543463595353722","0.530452411024842","0.556474779682601","3"
"Rather disagree","2013","35-65 y.","7841","0.512299534841369","0.504272561421445","0.520326508261294","3"
"Rather disagree","2013","66 and older","2437","0.476705168401141","0.462830621867211","0.490579714935071","3"
"Disagree fully","2014","16-34 y.","","","","","4"
"Disagree fully","2014","35-65 y.","","","","","4"
"Disagree fully","2014","66 and older","","","","","4"
"Fully agree","2014","16-34 y.","","","","","1"
"Fully agree","2014","35-65 y.","","","","","1"
"Fully agree","2014","66 and older","","","","","1"
"Rather agree","2014","16-34 y.","","","","","2"
"Rather agree","2014","35-65 y.","","","","","2"
"Rather agree","2014","66 and older","","","","","2"
"Rather disagree","2014","16-34 y.","","","","","3"
"Rather disagree","2014","35-65 y.","","","","","3"
"Rather disagree","2014","66 and older","","","","","3"
"Disagree fully","2015","16-34 y.","","","","","4"
"Disagree fully","2015","35-65 y.","","","","","4"
"Disagree fully","2015","66 and older","","","","","4"
"Fully agree","2015","16-34 y.","","","","","1"
"Fully agree","2015","35-65 y.","","","","","1"
"Fully agree","2015","66 and older","","","","","1"
"Rather agree","2015","16-34 y.","","","","","2"
"Rather agree","2015","35-65 y.","","","","","2"
"Rather agree","2015","66 and older","","","","","2"
"Rather disagree","2015","66 and older","","","","","3"
"Rather disagree","2015","16-34 y.","","","","","3"
"Rather disagree","2015","35-65 y.","","","","","3"
"Disagree fully","2016","16-34 y.","","","","","4"
"Disagree fully","2016","35-65 y.","","","","","4"
"Disagree fully","2016","66 and older","","","","","4"
"Fully agree","2016","16-34 y.","","","","","1"
"Fully agree","2016","35-65 y.","","","","","1"
"Fully agree","2016","66 and older","","","","","1"
"Rather agree","2016","16-34 y.","","","","","2"
"Rather agree","2016","35-65 y.","","","","","2"
"Rather agree","2016","66 and older","","","","","2"
"Rather disagree","2016","16-34 y.","","","","","3"
"Rather disagree","2016","35-65 y.","","","","","3"
"Rather disagree","2016","66 and older","","","","","3"
"Disagree fully","2017","16-34 y.","","","","","4"
"Disagree fully","2017","35-65 y.","","","","","4"
"Disagree fully","2017","66 and older","","","","","4"
"Fully agree","2017","16-34 y.","","","","","1"
"Fully agree","2017","35-65 y.","","","","","1"
"Fully agree","2017","66 and older","","","","","1"
"Rather agree","2017","16-34 y.","","","","","2"
"Rather agree","2017","35-65 y.","","","","","2"
"Rather agree","2017","66 and older","","","","","2"
"Rather disagree","2017","16-34 y.","","","","","3"
"Rather disagree","2017","35-65 y.","","","","","3"
"Rather disagree","2017","66 and older","","","","","3"
"Disagree fully","2018","16-34 y.","1159","0.142377731386674","0.13471426410184","0.150041198671508","4"
"Disagree fully","2018","35-65 y.","2082","0.119047673523729","0.114088288775962","0.124007058271497","4"
"Disagree fully","2018","66 and older","606","0.120787584446396","0.111808524173816","0.129766644718975","4"
"Fully agree","2018","16-34 y.","860","0.0653570950804029","0.0599367682256488","0.0707774219351569","1"
"Fully agree","2018","35-65 y.","1328","0.0638622980018027","0.0601178889926705","0.067606707010935","1"
"Fully agree","2018","66 and older","300","0.0674487155242577","0.060538429293361","0.0743590017551544","1"
"Rather agree","2018","16-34 y.","2419","0.275454607738259","0.265657134880147","0.285252080596371","2"
"Rather agree","2018","35-65 y.","4839","0.298801835065398","0.291792074919393","0.305811595211402","2"
"Rather agree","2018","66 and older","1497","0.298134144617032","0.285530221393344","0.310738067840719","2"
"Rather disagree","2018","16-34 y.","3549","0.516810565794664","0.50585132030598","0.527769811283349","3"
"Rather disagree","2018","35-65 y.","8131","0.51828819340907","0.510636272973425","0.525940113844716","3"
"Rather disagree","2018","66 and older","2657","0.513629555412315","0.499858049790973","0.527401061033657","3"
