"plh0193","year","migback","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Rather disagree","2003","indirect migration background","Rural Area","44","0.313150427147067","0.22270331091681","0.403597543377323","3"
"Disagree fully","2004","no migration background","Rural Area","","","","","4"
"Disagree fully","2004","direct migration background","Rural Area","","","","","4"
"Disagree fully","2004","no migration background","Urban Area","","","","","4"
"Disagree fully","2004","direct migration background","Urban Area","","","","","4"
"Disagree fully","2004","indirect migration background","Urban Area","","","","","4"
"Disagree fully","2004","indirect migration background","Rural Area","","","","","4"
"Fully agree","2004","no migration background","Urban Area","","","","","1"
"Fully agree","2004","no migration background","Rural Area","","","","","1"
"Fully agree","2004","direct migration background","Urban Area","","","","","1"
"Fully agree","2004","direct migration background","Rural Area","","","","","1"
"Fully agree","2004","indirect migration background","Urban Area","","","","","1"
"Fully agree","2004","indirect migration background","Rural Area","","","","","1"
"Rather agree","2004","no migration background","Rural Area","","","","","2"
"Rather agree","2004","no migration background","Urban Area","","","","","2"
"Rather agree","2004","direct migration background","Rural Area","","","","","2"
"Rather agree","2004","direct migration background","Urban Area","","","","","2"
"Rather agree","2004","indirect migration background","Urban Area","","","","","2"
"Rather agree","2004","indirect migration background","Rural Area","","","","","2"
"Rather disagree","2004","no migration background","Rural Area","","","","","3"
"Rather disagree","2004","no migration background","Urban Area","","","","","3"
"Rather disagree","2004","direct migration background","Rural Area","","","","","3"
"Rather disagree","2004","direct migration background","Urban Area","","","","","3"
"Rather disagree","2004","indirect migration background","Urban Area","","","","","3"
"Rather disagree","2004","indirect migration background","Rural Area","","","","","3"
"Disagree fully","2005","no migration background","Rural Area","","","","","4"
"Disagree fully","2005","no migration background","Urban Area","","","","","4"
"Disagree fully","2005","direct migration background","Rural Area","","","","","4"
"Disagree fully","2005","direct migration background","Urban Area","","","","","4"
"Disagree fully","2005","indirect migration background","Urban Area","","","","","4"
"Disagree fully","2005","indirect migration background","Rural Area","","","","","4"
"Fully agree","2005","no migration background","Urban Area","","","","","1"
"Fully agree","2005","no migration background","Rural Area","","","","","1"
"Fully agree","2005","direct migration background","Urban Area","","","","","1"
"Fully agree","2005","direct migration background","Rural Area","","","","","1"
"Fully agree","2005","indirect migration background","Urban Area","","","","","1"
"Fully agree","2005","indirect migration background","Rural Area","","","","","1"
"Rather agree","2005","no migration background","Rural Area","","","","","2"
"Rather agree","2005","no migration background","Urban Area","","","","","2"
"Rather agree","2005","direct migration background","Rural Area","","","","","2"
"Rather agree","2005","direct migration background","Urban Area","","","","","2"
"Rather agree","2005","indirect migration background","Urban Area","","","","","2"
"Rather agree","2005","indirect migration background","Rural Area","","","","","2"
"Rather disagree","2005","no migration background","Rural Area","","","","","3"
"Rather disagree","2005","no migration background","Urban Area","","","","","3"
"Rather disagree","2005","direct migration background","Rural Area","","","","","3"
"Rather disagree","2005","direct migration background","Urban Area","","","","","3"
"Rather disagree","2005","indirect migration background","Urban Area","","","","","3"
"Rather disagree","2005","indirect migration background","Rural Area","","","","","3"
"Disagree fully","2006","direct migration background","Rural Area","","","","","4"
"Disagree fully","2006","no migration background","Urban Area","","","","","4"
"Disagree fully","2006","no migration background","Rural Area","","","","","4"
"Disagree fully","2006","direct migration background","Urban Area","","","","","4"
"Disagree fully","2006","indirect migration background","Urban Area","","","","","4"
"Disagree fully","2006","indirect migration background","Rural Area","","","","","4"
"Fully agree","2006","no migration background","Urban Area","","","","","1"
"Fully agree","2006","no migration background","Rural Area","","","","","1"
"Fully agree","2006","direct migration background","Urban Area","","","","","1"
"Fully agree","2006","direct migration background","Rural Area","","","","","1"
"Fully agree","2006","indirect migration background","Urban Area","","","","","1"
"Fully agree","2006","indirect migration background","Rural Area","","","","","1"
"Rather agree","2006","no migration background","Rural Area","","","","","2"
"Rather agree","2006","no migration background","Urban Area","","","","","2"
"Rather agree","2006","direct migration background","Urban Area","","","","","2"
"Rather agree","2006","direct migration background","Rural Area","","","","","2"
"Rather agree","2006","indirect migration background","Urban Area","","","","","2"
"Rather agree","2006","indirect migration background","Rural Area","","","","","2"
"Rather disagree","2006","no migration background","Rural Area","","","","","3"
"Rather disagree","2006","no migration background","Urban Area","","","","","3"
"Rather disagree","2006","direct migration background","Rural Area","","","","","3"
"Rather disagree","2006","direct migration background","Urban Area","","","","","3"
"Rather disagree","2006","indirect migration background","Urban Area","","","","","3"
"Rather disagree","2006","indirect migration background","Rural Area","","","","","3"
"Disagree fully","2007","no migration background","Rural Area","","","","","4"
"Disagree fully","2007","direct migration background","Rural Area","","","","","4"
"Disagree fully","2007","no migration background","Urban Area","","","","","4"
"Disagree fully","2007","direct migration background","Urban Area","","","","","4"
"Disagree fully","2007","indirect migration background","Urban Area","","","","","4"
"Disagree fully","2007","indirect migration background","Rural Area","","","","","4"
"Fully agree","2007","no migration background","Urban Area","","","","","1"
"Fully agree","2007","no migration background","Rural Area","","","","","1"
"Fully agree","2007","direct migration background","Urban Area","","","","","1"
"Fully agree","2007","direct migration background","Rural Area","","","","","1"
"Fully agree","2007","indirect migration background","Urban Area","","","","","1"
"Fully agree","2007","indirect migration background","Rural Area","","","","","1"
"Rather agree","2007","no migration background","Rural Area","","","","","2"
"Rather agree","2007","no migration background","Urban Area","","","","","2"
"Rather agree","2007","direct migration background","Rural Area","","","","","2"
"Rather agree","2007","direct migration background","Urban Area","","","","","2"
"Rather agree","2007","indirect migration background","Urban Area","","","","","2"
"Rather agree","2007","indirect migration background","Rural Area","","","","","2"
"Rather disagree","2007","no migration background","Rural Area","","","","","3"
"Rather disagree","2007","no migration background","Urban Area","","","","","3"
"Rather disagree","2007","direct migration background","Rural Area","","","","","3"
"Rather disagree","2007","direct migration background","Urban Area","","","","","3"
"Rather disagree","2007","indirect migration background","Urban Area","","","","","3"
"Rather disagree","2007","indirect migration background","Rural Area","","","","","3"
"Disagree fully","2008","direct migration background","Rural Area","33","0.0914047756888648","0.061039326486125","0.121770224891605","4"
"Disagree fully","2008","no migration background","Urban Area","1347","0.117080552715146","0.110955849209087","0.123205256221205","4"
"Disagree fully","2008","no migration background","Rural Area","465","0.0729556295895013","0.0664235003418053","0.0794877588371972","4"
"Disagree fully","2008","direct migration background","Urban Area","135","0.0665997477846164","0.0541994357870458","0.0790000597821871","4"
"Disagree fully","2008","indirect migration background","Urban Area","71","0.0906804509078501","0.0687730315003221","0.112587870315378","4"
"Disagree fully","2008","indirect migration background","Rural Area","8","","","","4"
"Fully agree","2008","no migration background","Urban Area","663","0.0663786977137735","0.0616364756561492","0.0711209197713978","1"
"Fully agree","2008","no migration background","Rural Area","439","0.0809870753864221","0.0741346585803156","0.0878394921925286","1"
"Fully agree","2008","direct migration background","Urban Area","196","0.144945242523115","0.127436243856554","0.162454241189676","1"
"Fully agree","2008","direct migration background","Rural Area","30","0.112652807216496","0.0793387259590997","0.145966888473892","1"
"Fully agree","2008","indirect migration background","Urban Area","52","0.0695066012041084","0.0501046325887979","0.088908569819419","1"
"Fully agree","2008","indirect migration background","Rural Area","13","","","","1"
"Rather agree","2008","no migration background","Rural Area","2170","0.36852867233741","0.356411882834333","0.380645461840488","2"
"Rather agree","2008","no migration background","Urban Area","3292","0.333266755970347","0.324287213719389","0.342246298221305","2"
"Rather agree","2008","direct migration background","Urban Area","520","0.350035777940464","0.326313122164577","0.373758433716352","2"
"Rather agree","2008","direct migration background","Rural Area","126","0.345441040705607","0.295337156599035","0.395544924812179","2"
"Rather agree","2008","indirect migration background","Urban Area","222","0.361709674592923","0.325051965820237","0.39836738336561","2"
"Rather agree","2008","indirect migration background","Rural Area","38","0.336534654844816","0.249023563969773","0.42404574571986","2"
"Rather disagree","2008","no migration background","Rural Area","3015","0.477528622686666","0.46498260025615","0.490074645117182","3"
"Rather disagree","2008","no migration background","Urban Area","5284","0.483273993600733","0.473754605818207","0.49279338138326","3"
"Rather disagree","2008","direct migration background","Rural Area","157","0.450501376389032","0.39807601810557","0.502926734672494","3"
"Rather disagree","2008","direct migration background","Urban Area","702","0.438419231751804","0.413741043385786","0.463097420117823","3"
"Rather disagree","2008","indirect migration background","Urban Area","315","0.478103273295118","0.439994122763119","0.516212423827118","3"
"Rather disagree","2008","indirect migration background","Rural Area","53","0.449156395694116","0.357036798684624","0.541275992703608","3"
"Disagree fully","2009","no migration background","Urban Area","","","","","4"
"Disagree fully","2009","direct migration background","Rural Area","","","","","4"
"Disagree fully","2009","indirect migration background","Urban Area","","","","","4"
"Disagree fully","2009","no migration background","Rural Area","","","","","4"
"Disagree fully","2009","direct migration background","Urban Area","","","","","4"
"Disagree fully","2009","indirect migration background","Rural Area","","","","","4"
"Fully agree","2009","no migration background","Urban Area","","","","","1"
"Fully agree","2009","direct migration background","Rural Area","","","","","1"
"Fully agree","2009","indirect migration background","Urban Area","","","","","1"
"Fully agree","2009","no migration background","Rural Area","","","","","1"
"Fully agree","2009","direct migration background","Urban Area","","","","","1"
"Fully agree","2009","indirect migration background","Rural Area","","","","","1"
"Rather agree","2009","no migration background","Urban Area","","","","","2"
"Rather agree","2009","no migration background","Rural Area","","","","","2"
"Rather agree","2009","direct migration background","Rural Area","","","","","2"
"Rather agree","2009","direct migration background","Urban Area","","","","","2"
"Rather agree","2009","indirect migration background","Rural Area","","","","","2"
"Rather agree","2009","indirect migration background","Urban Area","","","","","2"
"Rather disagree","2009","no migration background","Rural Area","","","","","3"
"Rather disagree","2009","no migration background","Urban Area","","","","","3"
"Rather disagree","2009","direct migration background","Rural Area","","","","","3"
"Rather disagree","2009","direct migration background","Urban Area","","","","","3"
"Rather disagree","2009","indirect migration background","Urban Area","","","","","3"
"Rather disagree","2009","indirect migration background","Rural Area","","","","","3"
"Disagree fully","2010","no migration background","Urban Area","","","","","4"
"Disagree fully","2010","direct migration background","Rural Area","","","","","4"
"Disagree fully","2010","no migration background","Rural Area","","","","","4"
"Disagree fully","2010","direct migration background","Urban Area","","","","","4"
"Disagree fully","2010","indirect migration background","Urban Area","","","","","4"
"Disagree fully","2010","indirect migration background","Rural Area","","","","","4"
"Fully agree","2010","no migration background","Urban Area","","","","","1"
"Fully agree","2010","no migration background","Rural Area","","","","","1"
"Fully agree","2010","direct migration background","Urban Area","","","","","1"
"Fully agree","2010","direct migration background","Rural Area","","","","","1"
"Fully agree","2010","indirect migration background","Urban Area","","","","","1"
"Fully agree","2010","indirect migration background","Rural Area","","","","","1"
"Rather agree","2010","no migration background","Urban Area","","","","","2"
"Rather agree","2010","no migration background","Rural Area","","","","","2"
"Rather agree","2010","direct migration background","Urban Area","","","","","2"
"Rather agree","2010","direct migration background","Rural Area","","","","","2"
"Rather agree","2010","indirect migration background","Urban Area","","","","","2"
"Rather agree","2010","indirect migration background","Rural Area","","","","","2"
"Rather disagree","2010","no migration background","Rural Area","","","","","3"
"Rather disagree","2010","no migration background","Urban Area","","","","","3"
"Rather disagree","2010","direct migration background","Rural Area","","","","","3"
"Rather disagree","2010","direct migration background","Urban Area","","","","","3"
"Rather disagree","2010","indirect migration background","Urban Area","","","","","3"
"Rather disagree","2010","indirect migration background","Rural Area","","","","","3"
"Disagree fully","2011","no migration background","Urban Area","","","","","4"
"Disagree fully","2011","no migration background","Rural Area","","","","","4"
"Disagree fully","2011","direct migration background","Urban Area","","","","","4"
"Disagree fully","2011","direct migration background","Rural Area","","","","","4"
"Disagree fully","2011","indirect migration background","Urban Area","","","","","4"
"Disagree fully","2011","indirect migration background","Rural Area","","","","","4"
"Fully agree","2011","no migration background","Urban Area","","","","","1"
"Fully agree","2011","no migration background","Rural Area","","","","","1"
"Fully agree","2011","direct migration background","Rural Area","","","","","1"
"Fully agree","2011","indirect migration background","Urban Area","","","","","1"
"Fully agree","2011","direct migration background","Urban Area","","","","","1"
"Fully agree","2011","indirect migration background","Rural Area","","","","","1"
"Rather agree","2011","no migration background","Urban Area","","","","","2"
"Rather agree","2011","no migration background","Rural Area","","","","","2"
"Rather agree","2011","direct migration background","Rural Area","","","","","2"
"Rather agree","2011","direct migration background","Urban Area","","","","","2"
"Rather agree","2011","indirect migration background","Rural Area","","","","","2"
"Rather agree","2011","indirect migration background","Urban Area","","","","","2"
"Rather disagree","2011","no migration background","Urban Area","","","","","3"
"Rather disagree","2011","no migration background","Rural Area","","","","","3"
"Rather disagree","2011","direct migration background","Urban Area","","","","","3"
"Rather disagree","2011","direct migration background","Rural Area","","","","","3"
"Rather disagree","2011","indirect migration background","Urban Area","","","","","3"
"Rather disagree","2011","indirect migration background","Rural Area","","","","","3"
"Disagree fully","2012","no migration background","Urban Area","","","","","4"
"Disagree fully","2012","direct migration background","Rural Area","","","","","4"
"Disagree fully","2012","indirect migration background","Urban Area","","","","","4"
"Disagree fully","2012","no migration background","Rural Area","","","","","4"
"Disagree fully","2012","direct migration background","Urban Area","","","","","4"
"Disagree fully","2012","indirect migration background","Rural Area","","","","","4"
"Fully agree","2012","no migration background","Urban Area","","","","","1"
"Fully agree","2012","direct migration background","Rural Area","","","","","1"
"Fully agree","2012","indirect migration background","Urban Area","","","","","1"
"Fully agree","2012","no migration background","Rural Area","","","","","1"
"Fully agree","2012","direct migration background","Urban Area","","","","","1"
"Fully agree","2012","indirect migration background","Rural Area","","","","","1"
"Rather agree","2012","no migration background","Urban Area","","","","","2"
"Rather agree","2012","no migration background","Rural Area","","","","","2"
"Rather agree","2012","direct migration background","Rural Area","","","","","2"
"Rather agree","2012","direct migration background","Urban Area","","","","","2"
"Rather agree","2012","indirect migration background","Rural Area","","","","","2"
"Rather agree","2012","indirect migration background","Urban Area","","","","","2"
"Rather disagree","2012","no migration background","Rural Area","","","","","3"
"Rather disagree","2012","no migration background","Urban Area","","","","","3"
"Rather disagree","2012","direct migration background","Rural Area","","","","","3"
"Rather disagree","2012","direct migration background","Urban Area","","","","","3"
"Rather disagree","2012","indirect migration background","Urban Area","","","","","3"
"Rather disagree","2012","indirect migration background","Rural Area","","","","","3"
"Disagree fully","2013","no migration background","Urban Area","1706","0.117417803335688","0.111968474191346","0.12286713248003","4"
"Disagree fully","2013","no migration background","Rural Area","744","0.0826005176829758","0.0766697832173194","0.0885312521486322","4"
"Disagree fully","2013","direct migration background","Urban Area","220","0.10294548586771","0.0896239356644894","0.116267036070931","4"
"Disagree fully","2013","direct migration background","Rural Area","59","0.119228949002214","0.0941031410622146","0.144354756942214","4"
"Disagree fully","2013","indirect migration background","Urban Area","115","0.10963091335102","0.08988796053225","0.129373866169789","4"
"Disagree fully","2013","indirect migration background","Rural Area","15","","","","4"
"Fully agree","2013","no migration background","Urban Area","776","0.0645830356749665","0.0604223938375132","0.0687436775124197","1"
"Fully agree","2013","no migration background","Rural Area","611","0.0727689012338607","0.0671725527089795","0.078365249758742","1"
"Fully agree","2013","direct migration background","Rural Area","53","0.077445365159621","0.0567205137547514","0.0981702165644906","1"
"Fully agree","2013","indirect migration background","Urban Area","60","0.0620010460889683","0.0467618786611608","0.0772402135167758","1"
"Fully agree","2013","indirect migration background","Rural Area","15","","","","1"
"Fully agree","2013","direct migration background","Urban Area","174","0.0918740518926804","0.0792117935014897","0.104536310283871","1"
"Rather agree","2013","no migration background","Urban Area","3729","0.299815046331291","0.292059157373246","0.307570935289336","2"
"Rather agree","2013","no migration background","Rural Area","2669","0.338738166944828","0.328541537313048","0.348934796576609","2"
"Rather agree","2013","direct migration background","Rural Area","246","0.397491348194492","0.359547345205193","0.435435351183791","2"
"Rather agree","2013","direct migration background","Urban Area","635","0.325735768441593","0.30519155682023","0.346279980062956","2"
"Rather agree","2013","indirect migration background","Rural Area","78","0.389128613626714","0.324993911993416","0.453263315260013","2"
"Rather agree","2013","indirect migration background","Urban Area","299","0.305613131551818","0.276502789389028","0.334723473714608","2"
"Rather disagree","2013","no migration background","Urban Area","7195","0.518184114658055","0.509725853538948","0.526642375777161","3"
"Rather disagree","2013","no migration background","Rural Area","4252","0.505892414138335","0.495120876721518","0.516663951555153","3"
"Rather disagree","2013","direct migration background","Urban Area","970","0.479444693798017","0.457544679868253","0.501344707727781","3"
"Rather disagree","2013","direct migration background","Rural Area","281","0.405834337643672","0.367760572052377","0.443908103234967","3"
"Rather disagree","2013","indirect migration background","Rural Area","114","0.495736546386378","0.42996685270177","0.561506240070986","3"
"Rather disagree","2013","indirect migration background","Urban Area","488","0.522754909008194","0.491191758238512","0.554318059777876","3"
"Disagree fully","2014","no migration background","Urban Area","","","","","4"
"Disagree fully","2014","no migration background","Rural Area","","","","","4"
"Disagree fully","2014","direct migration background","Urban Area","","","","","4"
"Disagree fully","2014","direct migration background","Rural Area","","","","","4"
"Disagree fully","2014","indirect migration background","Urban Area","","","","","4"
"Disagree fully","2014","indirect migration background","Rural Area","","","","","4"
"Fully agree","2014","no migration background","Urban Area","","","","","1"
"Fully agree","2014","no migration background","Rural Area","","","","","1"
"Fully agree","2014","direct migration background","Rural Area","","","","","1"
"Fully agree","2014","indirect migration background","Rural Area","","","","","1"
"Fully agree","2014","direct migration background","Urban Area","","","","","1"
"Fully agree","2014","indirect migration background","Urban Area","","","","","1"
"Rather agree","2014","no migration background","Urban Area","","","","","2"
"Rather agree","2014","no migration background","Rural Area","","","","","2"
"Rather agree","2014","direct migration background","Rural Area","","","","","2"
"Rather agree","2014","direct migration background","Urban Area","","","","","2"
"Rather agree","2014","indirect migration background","Rural Area","","","","","2"
"Rather agree","2014","indirect migration background","Urban Area","","","","","2"
"Rather disagree","2014","no migration background","Urban Area","","","","","3"
"Rather disagree","2014","no migration background","Rural Area","","","","","3"
"Rather disagree","2014","direct migration background","Rural Area","","","","","3"
"Rather disagree","2014","direct migration background","Urban Area","","","","","3"
"Rather disagree","2014","indirect migration background","Rural Area","","","","","3"
"Rather disagree","2014","indirect migration background","Urban Area","","","","","3"
"Disagree fully","2015","no migration background","Urban Area","","","","","4"
"Disagree fully","2015","no migration background","Rural Area","","","","","4"
"Disagree fully","2015","direct migration background","Urban Area","","","","","4"
"Disagree fully","2015","direct migration background","Rural Area","","","","","4"
"Disagree fully","2015","indirect migration background","Urban Area","","","","","4"
"Disagree fully","2015","indirect migration background","Rural Area","","","","","4"
"Fully agree","2015","no migration background","Urban Area","","","","","1"
"Fully agree","2015","no migration background","Rural Area","","","","","1"
"Fully agree","2015","direct migration background","Rural Area","","","","","1"
"Fully agree","2015","indirect migration background","Urban Area","","","","","1"
"Fully agree","2015","indirect migration background","Rural Area","","","","","1"
"Fully agree","2015","direct migration background","Urban Area","","","","","1"
"Rather agree","2015","no migration background","Urban Area","","","","","2"
"Rather agree","2015","no migration background","Rural Area","","","","","2"
"Rather agree","2015","direct migration background","Rural Area","","","","","2"
"Rather agree","2015","direct migration background","Urban Area","","","","","2"
"Rather agree","2015","indirect migration background","Rural Area","","","","","2"
"Rather agree","2015","indirect migration background","Urban Area","","","","","2"
"Rather disagree","2015","no migration background","Urban Area","","","","","3"
"Rather disagree","2015","no migration background","Rural Area","","","","","3"
"Rather disagree","2015","direct migration background","Urban Area","","","","","3"
"Rather disagree","2015","direct migration background","Rural Area","","","","","3"
"Rather disagree","2015","indirect migration background","Rural Area","","","","","3"
"Rather disagree","2015","indirect migration background","Urban Area","","","","","3"
"Disagree fully","2016","no migration background","Urban Area","","","","","4"
"Disagree fully","2016","no migration background","Rural Area","","","","","4"
"Disagree fully","2016","direct migration background","Urban Area","","","","","4"
"Disagree fully","2016","direct migration background","Rural Area","","","","","4"
"Disagree fully","2016","indirect migration background","Urban Area","","","","","4"
"Disagree fully","2016","indirect migration background","Rural Area","","","","","4"
"Fully agree","2016","no migration background","Urban Area","","","","","1"
"Fully agree","2016","no migration background","Rural Area","","","","","1"
"Fully agree","2016","direct migration background","Rural Area","","","","","1"
"Fully agree","2016","direct migration background","Urban Area","","","","","1"
"Fully agree","2016","indirect migration background","Rural Area","","","","","1"
"Fully agree","2016","indirect migration background","Urban Area","","","","","1"
"Rather agree","2016","no migration background","Urban Area","","","","","2"
"Rather agree","2016","no migration background","Rural Area","","","","","2"
"Rather agree","2016","direct migration background","Rural Area","","","","","2"
"Rather agree","2016","direct migration background","Urban Area","","","","","2"
"Rather agree","2016","indirect migration background","Rural Area","","","","","2"
"Rather agree","2016","indirect migration background","Urban Area","","","","","2"
"Rather disagree","2016","no migration background","Urban Area","","","","","3"
"Rather disagree","2016","no migration background","Rural Area","","","","","3"
"Rather disagree","2016","direct migration background","Rural Area","","","","","3"
"Rather disagree","2016","direct migration background","Urban Area","","","","","3"
"Rather disagree","2016","indirect migration background","Rural Area","","","","","3"
"Rather disagree","2016","indirect migration background","Urban Area","","","","","3"
"Disagree fully","2017","no migration background","Urban Area","","","","","4"
"Disagree fully","2017","no migration background","Rural Area","","","","","4"
"Disagree fully","2017","direct migration background","Urban Area","","","","","4"
"Disagree fully","2017","direct migration background","Rural Area","","","","","4"
"Disagree fully","2017","indirect migration background","Urban Area","","","","","4"
"Disagree fully","2017","indirect migration background","Rural Area","","","","","4"
"Fully agree","2017","no migration background","Urban Area","","","","","1"
"Fully agree","2017","no migration background","Rural Area","","","","","1"
"Fully agree","2017","direct migration background","Rural Area","","","","","1"
"Fully agree","2017","indirect migration background","Rural Area","","","","","1"
"Fully agree","2017","direct migration background","Urban Area","","","","","1"
"Fully agree","2017","indirect migration background","Urban Area","","","","","1"
"Rather agree","2017","no migration background","Urban Area","","","","","2"
"Rather agree","2017","no migration background","Rural Area","","","","","2"
"Rather agree","2017","direct migration background","Rural Area","","","","","2"
"Rather agree","2017","direct migration background","Urban Area","","","","","2"
"Rather agree","2017","indirect migration background","Rural Area","","","","","2"
"Rather agree","2017","indirect migration background","Urban Area","","","","","2"
"Rather disagree","2017","no migration background","Urban Area","","","","","3"
"Rather disagree","2017","no migration background","Rural Area","","","","","3"
"Rather disagree","2017","direct migration background","Rural Area","","","","","3"
"Rather disagree","2017","direct migration background","Urban Area","","","","","3"
"Rather disagree","2017","indirect migration background","Rural Area","","","","","3"
"Rather disagree","2017","indirect migration background","Urban Area","","","","","3"
"Disagree fully","2018","no migration background","Urban Area","1814","0.137572611167845","0.131407404351722","0.143737817983969","4"
"Disagree fully","2018","no migration background","Rural Area","770","0.101411911945517","0.0946112113955247","0.108212612495508","4"
"Disagree fully","2018","direct migration background","Urban Area","836","0.136075328942492","0.127435641361718","0.144715016523266","4"
"Disagree fully","2018","direct migration background","Rural Area","241","0.0963487253316458","0.0837883221554541","0.108909128507838","4"
"Disagree fully","2018","indirect migration background","Urban Area","157","0.119481020044019","0.102374169014634","0.136587871073403","4"
"Disagree fully","2018","indirect migration background","Rural Area","29","","","","4"
"Fully agree","2018","no migration background","Urban Area","564","0.0530827829411832","0.0490699300623282","0.0570956358200383","1"
"Fully agree","2018","no migration background","Rural Area","438","0.0601318663826053","0.0547761861036502","0.0654875466615604","1"
"Fully agree","2018","direct migration background","Rural Area","323","0.10869129083514","0.0954420312552748","0.121940550415006","1"
"Fully agree","2018","indirect migration background","Rural Area","28","","","","1"
"Fully agree","2018","direct migration background","Urban Area","1019","0.105876662341716","0.0981236720513467","0.113629652632085","1"
"Fully agree","2018","indirect migration background","Urban Area","116","0.076121764472824","0.0621351358632603","0.0901083930823877","1"
"Rather agree","2018","no migration background","Urban Area","3117","0.275873019359246","0.267873159699471","0.283872879019022","2"
"Rather agree","2018","no migration background","Rural Area","2275","0.309838599503225","0.299420897459725","0.320256301546726","2"
"Rather agree","2018","direct migration background","Rural Area","755","0.348068016215208","0.327790565075867","0.368345467354549","2"
"Rather agree","2018","direct migration background","Urban Area","2082","0.306057350341831","0.294444639805911","0.317670060877751","2"
"Rather agree","2018","indirect migration background","Urban Area","425","0.313677593122417","0.289206290421545","0.338148895823288","2"
"Rather agree","2018","indirect migration background","Rural Area","101","0.275180869668386","0.225939685010128","0.324422054326645","2"
"Rather disagree","2018","no migration background","Urban Area","6496","0.533471586531725","0.524542334408337","0.542400838655113","3"
"Rather disagree","2018","no migration background","Rural Area","4086","0.528617622168653","0.517371926453973","0.539863317883332","3"
"Rather disagree","2018","direct migration background","Rural Area","801","0.446891967618006","0.425728519996251","0.468055415239761","3"
"Rather disagree","2018","indirect migration background","Rural Area","158","0.527478279860533","0.472433298566052","0.582523261155015","3"
"Rather disagree","2018","indirect migration background","Urban Area","683","0.490719622360741","0.464353489535741","0.51708575518574","3"
"Rather disagree","2018","direct migration background","Urban Area","2113","0.451990658373961","0.439449746556702","0.464531570191221","3"
