"plh0193","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence"
"Rather agree","2003","1-pers.-HH","higher education","139","0.241733447673238","0.205522468309852","0.277944427036625"
"Rather agree","2003","(Married) couple without C. ","in school","","","",""
"Rather agree","2003","(Married) couple without C. ","inadequately","31","0.476143620512583","0.358302015458104","0.593985225567062"
"Rather agree","2003","(Married) couple without C. ","general elemantary","310","0.38124114722874","0.347112514547781","0.415369779909699"
"Rather agree","2003","(Married) couple without C. ","middle vocational","1392","0.36914965668777","0.353896338661088","0.384402974714453"
"Rather agree","2003","(Married) couple without C. ","vocational + Abi","98","0.316680432965448","0.267088357477491","0.366272508453406"
"Rather agree","2003","(Married) couple without C. ","higher vocational","204","0.337026457639129","0.298490667498225","0.375562247780033"
"Rather agree","2003","(Married) couple without C. ","higher education","435","0.298758825785265","0.276666988324404","0.320850663246125"
"Rather agree","2003","Single parent ","in school","13","","",""
"Rather agree","2003","Single parent ","inadequately","8","","",""
"Rather agree","2003","Single parent ","general elemantary","94","0.409855314448999","0.346706577848979","0.47300405104902"
"Rather agree","2003","Single parent ","middle vocational","218","0.399934586453134","0.358616044210735","0.441253128695533"
"Rather agree","2003","Single parent ","vocational + Abi","14","","",""
"Rather agree","2003","Single parent ","higher vocational","15","","",""
"Rather agree","2003","Single parent ","higher education","33","0.331704689080366","0.247464859343152","0.415944518817581"
"Rather agree","2003","Couple + C. LE 16 ","in school","","","",""
"Rather agree","2003","Couple + C. LE 16 ","inadequately","12","","",""
"Rather agree","2003","Couple + C. LE 16 ","general elemantary","121","0.404305287688444","0.350619150356196","0.457991425020693"
"Rather agree","2003","Couple + C. LE 16 ","middle vocational","800","0.362817382606019","0.34265701842046","0.382977746791578"
"Rather agree","2003","Couple + C. LE 16 ","vocational + Abi","102","0.295901251712845","0.247596348276043","0.344206155149646"
"Rather agree","2003","Couple + C. LE 16 ","higher vocational","160","0.353219971664769","0.309156389557465","0.397283553772074"
"Rather agree","2003","Couple + C. LE 16 ","higher education","226","0.246495742401317","0.219995563642801","0.272995921159832"
"Rather agree","2003","Couple + C. GT 16 ","in school","67","0.247618396521054","0.198195884200815","0.297040908841294"
"Rather agree","2003","Couple + C. GT 16 ","inadequately","18","","",""
"Rather agree","2003","Couple + C. GT 16 ","general elemantary","177","0.309415891618866","0.270246141790709","0.348585641447024"
"Rather agree","2003","Couple + C. GT 16 ","middle vocational","685","0.359829215876764","0.338372288286354","0.381286143467174"
"Rather agree","2003","Couple + C. GT 16 ","vocational + Abi","77","0.43984663566203","0.364788536501523","0.514904734822537"
"Rather agree","2003","Couple + C. GT 16 ","higher vocational","87","0.398758540309571","0.33628853417885","0.461228546440291"
"Rather agree","2003","Couple + C. GT 16 ","higher education","191","0.311096036552803","0.275777499674998","0.346414573430607"
"Rather agree","2003","Couple + C. LE and GT 16","in school","61","0.239630372071013","0.185399957544506","0.29386078659752"
"Rather agree","2003","Couple + C. LE and GT 16","inadequately","8","","",""
"Rather agree","2003","Couple + C. LE and GT 16","general elemantary","107","0.377280446189799","0.322248058109312","0.432312834270285"
"Rather agree","2003","Couple + C. LE and GT 16","middle vocational","287","0.411404432530533","0.376116130084636","0.446692734976431"
"Rather agree","2003","Couple + C. LE and GT 16","vocational + Abi","15","","",""
"Rather agree","2003","Couple + C. LE and GT 16","higher vocational","34","0.346434596961988","0.260214140903718","0.432655053020259"
"Rather agree","2003","Couple + C. LE and GT 16","higher education","63","0.224877729560119","0.176062733061952","0.273692726058286"
"Rather disagree","2003","1-pers.-HH","in school","3","","",""
"Rather disagree","2003","1-pers.-HH","inadequately","9","","",""
"Rather disagree","2003","1-pers.-HH","general elemantary","202","0.476318915468205","0.429058035589111","0.523579795347299"
"Rather disagree","2003","1-pers.-HH","middle vocational","745","0.475880195171422","0.451121217803716","0.500639172539128"
"Rather disagree","2003","1-pers.-HH","vocational + Abi","100","0.580278824526835","0.507160224383779","0.653397424669891"
"Rather disagree","2003","1-pers.-HH","higher vocational","94","0.442582534337667","0.376799567645654","0.50836550102968"
"Rather disagree","2003","1-pers.-HH","higher education","298","0.557800304148319","0.515794476964931","0.599806131331708"
"Rather disagree","2003","(Married) couple without C. ","in school","2","","",""
"Rather disagree","2003","(Married) couple without C. ","inadequately","23","","",""
"Rather disagree","2003","(Married) couple without C. ","general elemantary","309","0.407335591608752","0.372810177564525","0.441861005652979"
"Rather disagree","2003","(Married) couple without C. ","middle vocational","1727","0.434805116536928","0.419135933534538","0.450474299539318"
"Rather disagree","2003","(Married) couple without C. ","vocational + Abi","195","0.537918832126609","0.484768344913377","0.591069319339841"
"Rather disagree","2003","(Married) couple without C. ","higher vocational","280","0.495113574521551","0.45435364393651","0.535873505106591"
"Rather disagree","2003","(Married) couple without C. ","higher education","932","0.524627418618644","0.500523906964178","0.54873093027311"
"Rather disagree","2003","Single parent ","in school","40","0.623399300817114","0.508235138999416","0.738563462634811"
"Rather disagree","2003","Single parent ","inadequately","7","","",""
"Rather disagree","2003","Single parent ","general elemantary","90","0.344425630362565","0.283411722135241","0.405439538589888"
"Rather disagree","2003","Single parent ","middle vocational","231","0.422393228913409","0.380732599905397","0.464053857921421"
"Rather disagree","2003","Single parent ","vocational + Abi","25","","",""
"Rather disagree","2003","Single parent ","higher vocational","31","0.611437734575479","0.477664436935073","0.745211032215884"
"Rather disagree","2003","Single parent ","higher education","65","0.498114212079879","0.408655141168804","0.587573282990954"
"Rather disagree","2003","Couple + C. LE 16 ","in school","","","",""
"Rather disagree","2003","Couple + C. LE 16 ","inadequately","15","","",""
"Rather disagree","2003","Couple + C. LE 16 ","general elemantary","120","0.36616101662223","0.313459744244863","0.418862288999597"
"Rather disagree","2003","Couple + C. LE 16 ","middle vocational","1047","0.478096827167317","0.457152072885888","0.499041581448745"
"Rather disagree","2003","Couple + C. LE 16 ","vocational + Abi","188","0.544119848846017","0.491412198386694","0.596827499305339"
"Rather disagree","2003","Couple + C. LE 16 ","higher vocational","229","0.522535764283832","0.47648813168982","0.568583396877845"
"Rather disagree","2003","Couple + C. LE 16 ","higher education","586","0.544433645825583","0.513810518769756","0.575056772881409"
"Rather disagree","2003","Couple + C. GT 16 ","in school","161","0.559328118928669","0.502481416510723","0.616174821346616"
"Rather disagree","2003","Couple + C. GT 16 ","inadequately","30","0.516370406757653","0.385485013065513","0.647255800449792"
"Rather disagree","2003","Couple + C. GT 16 ","general elemantary","252","0.477211097768798","0.434886811094106","0.51953538444349"
"Rather disagree","2003","Couple + C. GT 16 ","middle vocational","946","0.48522835065645","0.462884820343714","0.507571880969185"
"Rather disagree","2003","Couple + C. GT 16 ","vocational + Abi","62","0.400455728520551","0.3263620196908","0.474549437350303"
"Rather disagree","2003","Couple + C. GT 16 ","higher vocational","116","0.473702955012466","0.409999849841752","0.53740606018318"
"Rather disagree","2003","Couple + C. GT 16 ","higher education","373","0.522622259466661","0.48451557559489","0.560728943338431"
"Rather disagree","2003","Couple + C. LE and GT 16","in school","131","0.563305670046332","0.500294078321969","0.626317261770694"
"Rather disagree","2003","Couple + C. LE and GT 16","inadequately","8","","",""
"Rather disagree","2003","Couple + C. LE and GT 16","general elemantary","132","0.41329795585079","0.357389127858794","0.469206783842786"
"Rather disagree","2003","Couple + C. LE and GT 16","middle vocational","338","0.431671669816831","0.396152384688377","0.467190954945286"
"Rather disagree","2003","Couple + C. LE and GT 16","vocational + Abi","39","0.522076281822728","0.401566473138699","0.642586090506756"
"Rather disagree","2003","Couple + C. LE and GT 16","higher vocational","61","0.493336699607486","0.402745377876103","0.58392802133887"
"Rather disagree","2003","Couple + C. LE and GT 16","higher education","174","0.656398625032926","0.60087136947721","0.711925880588642"
"Disagree fully","2003","1-pers.-HH","in school","","","",""
"Disagree fully","2003","1-pers.-HH","inadequately","2","","",""
"Disagree fully","2003","1-pers.-HH","general elemantary","32","0.0812329270743799","0.0553812806511413","0.107084573497619"
"Disagree fully","2003","1-pers.-HH","middle vocational","147","0.0925343788765023","0.0781683991374939","0.106900358615511"
"Disagree fully","2003","1-pers.-HH","vocational + Abi","19","","",""
"Disagree fully","2003","1-pers.-HH","higher vocational","25","","",""
"Disagree fully","2003","1-pers.-HH","higher education","82","0.163877638973615","0.132569610764262","0.195185667182967"
"Disagree fully","2003","(Married) couple without C. ","in school","","","",""
"Disagree fully","2003","(Married) couple without C. ","inadequately","6","","",""
"Disagree fully","2003","(Married) couple without C. ","general elemantary","57","0.0778854615735378","0.0590542212350613","0.0967167019120143"
"Disagree fully","2003","(Married) couple without C. ","middle vocational","322","0.0867137945286131","0.077818763580142","0.0956088254770842"
"Disagree fully","2003","(Married) couple without C. ","vocational + Abi","30","0.111326853605438","0.0777947548255458","0.144858952385329"
"Disagree fully","2003","(Married) couple without C. ","higher vocational","53","0.0886458802064418","0.0654742264328744","0.111817533980009"
"Disagree fully","2003","(Married) couple without C. ","higher education","215","0.120426161484768","0.104717675214139","0.136134647755396"
"Disagree fully","2003","Single parent ","in school","14","","",""
"Disagree fully","2003","Single parent ","inadequately","4","","",""
"Disagree fully","2003","Single parent ","general elemantary","19","","",""
"Disagree fully","2003","Single parent ","middle vocational","36","0.0674436162085103","0.0462912388847525","0.088595993532268"
"Disagree fully","2003","Single parent ","vocational + Abi","6","","",""
"Disagree fully","2003","Single parent ","higher vocational","2","","",""
"Disagree fully","2003","Single parent ","higher education","16","","",""
"Disagree fully","2003","Couple + C. LE 16 ","in school","","","",""
"Disagree fully","2003","Couple + C. LE 16 ","inadequately","2","","",""
"Disagree fully","2003","Couple + C. LE 16 ","general elemantary","24","","",""
"Disagree fully","2003","Couple + C. LE 16 ","middle vocational","140","0.064405209567704","0.0541125699535806","0.0746978491818273"
"Disagree fully","2003","Couple + C. LE 16 ","vocational + Abi","37","0.119828550345965","0.0854597144644608","0.154197386227469"
"Disagree fully","2003","Couple + C. LE 16 ","higher vocational","37","0.0709509207711682","0.0472820673459824","0.0946197741963541"
"Disagree fully","2003","Couple + C. LE 16 ","higher education","168","0.157045892518576","0.134673290678102","0.179418494359051"
"Disagree fully","2003","Couple + C. GT 16 ","in school","54","0.169197357439954","0.126267444931006","0.212127269948901"
"Disagree fully","2003","Couple + C. GT 16 ","inadequately","5","","",""
"Disagree fully","2003","Couple + C. GT 16 ","general elemantary","41","0.0913290011137236","0.0669183767620255","0.115739625465422"
"Disagree fully","2003","Couple + C. GT 16 ","middle vocational","151","0.078440431325625","0.0664204693915427","0.0904603932597072"
"Disagree fully","2003","Couple + C. GT 16 ","vocational + Abi","17","","",""
"Disagree fully","2003","Couple + C. GT 16 ","higher vocational","16","","",""
"Disagree fully","2003","Couple + C. GT 16 ","higher education","69","0.100037649838821","0.077146372134383","0.122928927543258"
"Disagree fully","2003","Couple + C. LE and GT 16","in school","34","0.110804015340514","0.0709257638126036","0.150682266868425"
"Disagree fully","2003","Couple + C. LE and GT 16","inadequately","2","","",""
"Disagree fully","2003","Couple + C. LE and GT 16","general elemantary","30","0.10461671279353","0.0698674987840893","0.13936592680297"
"Disagree fully","2003","Couple + C. LE and GT 16","middle vocational","70","0.0880856723023356","0.0677612857403165","0.108410058864355"
"Disagree fully","2003","Couple + C. LE and GT 16","vocational + Abi","8","","",""
"Disagree fully","2003","Couple + C. LE and GT 16","higher vocational","11","","",""
"Disagree fully","2003","Couple + C. LE and GT 16","higher education","37","0.0935675293874601","0.0595168924936102","0.12761816628131"
"Fully agree","2004","1-pers.-HH","in school","","","",""
"Fully agree","2004","1-pers.-HH","inadequately","","","",""
"Fully agree","2004","1-pers.-HH","general elemantary","","","",""
"Fully agree","2004","1-pers.-HH","middle vocational","","","",""
"Fully agree","2004","1-pers.-HH","vocational + Abi","","","",""
"Fully agree","2004","1-pers.-HH","higher vocational","","","",""
"Fully agree","2004","1-pers.-HH","higher education","","","",""
"Fully agree","2004","(Married) couple without C. ","in school","","","",""
"Fully agree","2004","(Married) couple without C. ","inadequately","","","",""
"Fully agree","2004","(Married) couple without C. ","general elemantary","","","",""
"Fully agree","2004","(Married) couple without C. ","middle vocational","","","",""
"Fully agree","2004","(Married) couple without C. ","vocational + Abi","","","",""
"Fully agree","2004","(Married) couple without C. ","higher vocational","","","",""
"Fully agree","2004","(Married) couple without C. ","higher education","","","",""
"Fully agree","2004","Single parent ","in school","","","",""
"Fully agree","2004","Single parent ","inadequately","","","",""
"Fully agree","2004","Single parent ","general elemantary","","","",""
"Fully agree","2004","Single parent ","middle vocational","","","",""
"Fully agree","2004","Single parent ","vocational + Abi","","","",""
"Fully agree","2004","Single parent ","higher vocational","","","",""
"Fully agree","2004","Single parent ","higher education","","","",""
"Fully agree","2004","Couple + C. LE 16 ","in school","","","",""
"Fully agree","2004","Couple + C. LE 16 ","inadequately","","","",""
"Fully agree","2004","Couple + C. LE 16 ","general elemantary","","","",""
"Fully agree","2004","Couple + C. LE 16 ","middle vocational","","","",""
"Fully agree","2004","Couple + C. LE 16 ","vocational + Abi","","","",""
"Fully agree","2004","Couple + C. LE 16 ","higher vocational","","","",""
"Fully agree","2004","Couple + C. LE 16 ","higher education","","","",""
"Fully agree","2004","Couple + C. GT 16 ","in school","","","",""
"Fully agree","2004","Couple + C. GT 16 ","inadequately","","","",""
"Fully agree","2004","Couple + C. GT 16 ","general elemantary","","","",""
"Fully agree","2004","Couple + C. GT 16 ","middle vocational","","","",""
"Fully agree","2004","Couple + C. GT 16 ","vocational + Abi","","","",""
"Fully agree","2004","Couple + C. GT 16 ","higher vocational","","","",""
"Fully agree","2004","Couple + C. GT 16 ","higher education","","","",""
"Fully agree","2004","Couple + C. LE and GT 16","in school","","","",""
"Fully agree","2004","Couple + C. LE and GT 16","inadequately","","","",""
"Fully agree","2004","Couple + C. LE and GT 16","general elemantary","","","",""
"Fully agree","2004","Couple + C. LE and GT 16","middle vocational","","","",""
"Fully agree","2004","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Fully agree","2004","Couple + C. LE and GT 16","higher vocational","","","",""
"Fully agree","2004","Couple + C. LE and GT 16","higher education","","","",""
"Rather agree","2004","1-pers.-HH","in school","","","",""
"Rather agree","2004","1-pers.-HH","inadequately","","","",""
"Rather agree","2004","1-pers.-HH","general elemantary","","","",""
"Rather agree","2004","1-pers.-HH","middle vocational","","","",""
"Rather agree","2004","1-pers.-HH","vocational + Abi","","","",""
"Rather agree","2004","1-pers.-HH","higher vocational","","","",""
"Rather agree","2004","1-pers.-HH","higher education","","","",""
"Rather agree","2004","(Married) couple without C. ","in school","","","",""
"Rather agree","2004","(Married) couple without C. ","inadequately","","","",""
"Rather agree","2004","(Married) couple without C. ","general elemantary","","","",""
"Rather agree","2004","(Married) couple without C. ","middle vocational","","","",""
"Rather agree","2004","(Married) couple without C. ","vocational + Abi","","","",""
"Rather agree","2004","(Married) couple without C. ","higher vocational","","","",""
"Rather agree","2004","(Married) couple without C. ","higher education","","","",""
"Rather agree","2004","Single parent ","in school","","","",""
"Rather agree","2004","Single parent ","inadequately","","","",""
"Rather agree","2004","Single parent ","general elemantary","","","",""
"Rather agree","2004","Single parent ","middle vocational","","","",""
"Rather agree","2004","Single parent ","vocational + Abi","","","",""
"Rather agree","2004","Single parent ","higher vocational","","","",""
"Rather agree","2004","Single parent ","higher education","","","",""
"Rather agree","2004","Couple + C. LE 16 ","in school","","","",""
"Rather agree","2004","Couple + C. LE 16 ","inadequately","","","",""
"Rather agree","2004","Couple + C. LE 16 ","general elemantary","","","",""
"Rather agree","2004","Couple + C. LE 16 ","middle vocational","","","",""
"Rather agree","2004","Couple + C. LE 16 ","vocational + Abi","","","",""
"Rather agree","2004","Couple + C. LE 16 ","higher vocational","","","",""
"Rather agree","2004","Couple + C. LE 16 ","higher education","","","",""
"Rather agree","2004","Couple + C. GT 16 ","in school","","","",""
"Rather agree","2004","Couple + C. GT 16 ","inadequately","","","",""
"Rather agree","2004","Couple + C. GT 16 ","general elemantary","","","",""
"Rather agree","2004","Couple + C. GT 16 ","middle vocational","","","",""
"Rather agree","2004","Couple + C. GT 16 ","vocational + Abi","","","",""
"Rather agree","2004","Couple + C. GT 16 ","higher vocational","","","",""
"Rather agree","2004","Couple + C. GT 16 ","higher education","","","",""
"Rather agree","2004","Couple + C. LE and GT 16","in school","","","",""
"Rather agree","2004","Couple + C. LE and GT 16","inadequately","","","",""
"Rather agree","2004","Couple + C. LE and GT 16","general elemantary","","","",""
"Rather agree","2004","Couple + C. LE and GT 16","middle vocational","","","",""
"Rather agree","2004","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Rather agree","2004","Couple + C. LE and GT 16","higher vocational","","","",""
"Rather agree","2004","Couple + C. LE and GT 16","higher education","","","",""
"Rather disagree","2004","1-pers.-HH","in school","","","",""
"Rather disagree","2004","1-pers.-HH","inadequately","","","",""
"Rather disagree","2004","1-pers.-HH","general elemantary","","","",""
"Rather disagree","2004","1-pers.-HH","middle vocational","","","",""
"Rather disagree","2004","1-pers.-HH","vocational + Abi","","","",""
"Rather disagree","2004","1-pers.-HH","higher vocational","","","",""
"Rather disagree","2004","1-pers.-HH","higher education","","","",""
"Rather disagree","2004","(Married) couple without C. ","in school","","","",""
"Rather disagree","2004","(Married) couple without C. ","inadequately","","","",""
"Rather disagree","2004","(Married) couple without C. ","general elemantary","","","",""
"Rather disagree","2004","(Married) couple without C. ","middle vocational","","","",""
"Rather disagree","2004","(Married) couple without C. ","vocational + Abi","","","",""
"Rather disagree","2004","(Married) couple without C. ","higher vocational","","","",""
"Rather disagree","2004","(Married) couple without C. ","higher education","","","",""
"Rather disagree","2004","Single parent ","in school","","","",""
"Rather disagree","2004","Single parent ","inadequately","","","",""
"Rather disagree","2004","Single parent ","general elemantary","","","",""
"Rather disagree","2004","Single parent ","middle vocational","","","",""
"Rather disagree","2004","Single parent ","vocational + Abi","","","",""
"Rather disagree","2004","Single parent ","higher vocational","","","",""
"Rather disagree","2004","Single parent ","higher education","","","",""
"Rather disagree","2004","Couple + C. LE 16 ","in school","","","",""
"Rather disagree","2004","Couple + C. LE 16 ","inadequately","","","",""
"Rather disagree","2004","Couple + C. LE 16 ","general elemantary","","","",""
"Rather disagree","2004","Couple + C. LE 16 ","middle vocational","","","",""
"Rather disagree","2004","Couple + C. LE 16 ","vocational + Abi","","","",""
"Rather disagree","2004","Couple + C. LE 16 ","higher vocational","","","",""
"Rather disagree","2004","Couple + C. LE 16 ","higher education","","","",""
"Rather disagree","2004","Couple + C. GT 16 ","in school","","","",""
"Rather disagree","2004","Couple + C. GT 16 ","inadequately","","","",""
"Rather disagree","2004","Couple + C. GT 16 ","general elemantary","","","",""
"Rather disagree","2004","Couple + C. GT 16 ","middle vocational","","","",""
"Rather disagree","2004","Couple + C. GT 16 ","vocational + Abi","","","",""
"Rather disagree","2004","Couple + C. GT 16 ","higher vocational","","","",""
"Rather disagree","2004","Couple + C. GT 16 ","higher education","","","",""
"Rather disagree","2004","Couple + C. LE and GT 16","in school","","","",""
"Rather disagree","2004","Couple + C. LE and GT 16","inadequately","","","",""
"Rather disagree","2004","Couple + C. LE and GT 16","general elemantary","","","",""
"Rather disagree","2004","Couple + C. LE and GT 16","middle vocational","","","",""
"Rather disagree","2004","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Rather disagree","2004","Couple + C. LE and GT 16","higher vocational","","","",""
"Rather disagree","2004","Couple + C. LE and GT 16","higher education","","","",""
"Disagree fully","2004","1-pers.-HH","in school","","","",""
"Disagree fully","2004","1-pers.-HH","inadequately","","","",""
"Disagree fully","2004","1-pers.-HH","general elemantary","","","",""
"Disagree fully","2004","1-pers.-HH","middle vocational","","","",""
"Disagree fully","2004","1-pers.-HH","vocational + Abi","","","",""
"Disagree fully","2004","1-pers.-HH","higher vocational","","","",""
"Disagree fully","2004","1-pers.-HH","higher education","","","",""
"Disagree fully","2004","(Married) couple without C. ","in school","","","",""
"Disagree fully","2004","(Married) couple without C. ","inadequately","","","",""
"Disagree fully","2004","(Married) couple without C. ","general elemantary","","","",""
"Disagree fully","2004","(Married) couple without C. ","middle vocational","","","",""
"Disagree fully","2004","(Married) couple without C. ","vocational + Abi","","","",""
"Disagree fully","2004","(Married) couple without C. ","higher vocational","","","",""
"Disagree fully","2004","(Married) couple without C. ","higher education","","","",""
"Disagree fully","2004","Single parent ","in school","","","",""
"Disagree fully","2004","Single parent ","inadequately","","","",""
"Disagree fully","2004","Single parent ","general elemantary","","","",""
"Disagree fully","2004","Single parent ","middle vocational","","","",""
"Disagree fully","2004","Single parent ","vocational + Abi","","","",""
"Disagree fully","2004","Single parent ","higher vocational","","","",""
"Disagree fully","2004","Single parent ","higher education","","","",""
"Disagree fully","2004","Couple + C. LE 16 ","in school","","","",""
"Disagree fully","2004","Couple + C. LE 16 ","inadequately","","","",""
"Disagree fully","2004","Couple + C. LE 16 ","general elemantary","","","",""
"Disagree fully","2004","Couple + C. LE 16 ","middle vocational","","","",""
"Disagree fully","2004","Couple + C. LE 16 ","vocational + Abi","","","",""
"Disagree fully","2004","Couple + C. LE 16 ","higher vocational","","","",""
"Disagree fully","2004","Couple + C. LE 16 ","higher education","","","",""
"Disagree fully","2004","Couple + C. GT 16 ","in school","","","",""
"Disagree fully","2004","Couple + C. GT 16 ","inadequately","","","",""
"Disagree fully","2004","Couple + C. GT 16 ","general elemantary","","","",""
"Disagree fully","2004","Couple + C. GT 16 ","middle vocational","","","",""
"Disagree fully","2004","Couple + C. GT 16 ","vocational + Abi","","","",""
"Disagree fully","2004","Couple + C. GT 16 ","higher vocational","","","",""
"Disagree fully","2004","Couple + C. GT 16 ","higher education","","","",""
"Disagree fully","2004","Couple + C. LE and GT 16","in school","","","",""
"Disagree fully","2004","Couple + C. LE and GT 16","inadequately","","","",""
"Disagree fully","2004","Couple + C. LE and GT 16","general elemantary","","","",""
"Disagree fully","2004","Couple + C. LE and GT 16","middle vocational","","","",""
"Disagree fully","2004","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Disagree fully","2004","Couple + C. LE and GT 16","higher vocational","","","",""
"Disagree fully","2004","Couple + C. LE and GT 16","higher education","","","",""
"Fully agree","2005","1-pers.-HH","in school","","","",""
"Fully agree","2005","1-pers.-HH","inadequately","","","",""
"Fully agree","2005","1-pers.-HH","general elemantary","","","",""
"Fully agree","2005","1-pers.-HH","middle vocational","","","",""
"Fully agree","2005","1-pers.-HH","vocational + Abi","","","",""
"Fully agree","2005","1-pers.-HH","higher vocational","","","",""
"Fully agree","2005","1-pers.-HH","higher education","","","",""
"Fully agree","2005","(Married) couple without C. ","in school","","","",""
"Fully agree","2005","(Married) couple without C. ","inadequately","","","",""
"Fully agree","2005","(Married) couple without C. ","general elemantary","","","",""
"Fully agree","2005","(Married) couple without C. ","middle vocational","","","",""
"Fully agree","2005","(Married) couple without C. ","vocational + Abi","","","",""
"Fully agree","2005","(Married) couple without C. ","higher vocational","","","",""
"Fully agree","2005","(Married) couple without C. ","higher education","","","",""
"Fully agree","2005","Single parent ","in school","","","",""
"Fully agree","2005","Single parent ","inadequately","","","",""
"Fully agree","2005","Single parent ","general elemantary","","","",""
"Fully agree","2005","Single parent ","middle vocational","","","",""
"Fully agree","2005","Single parent ","vocational + Abi","","","",""
"Fully agree","2005","Single parent ","higher vocational","","","",""
"Fully agree","2005","Single parent ","higher education","","","",""
"Fully agree","2005","Couple + C. LE 16 ","in school","","","",""
"Fully agree","2005","Couple + C. LE 16 ","inadequately","","","",""
"Fully agree","2005","Couple + C. LE 16 ","general elemantary","","","",""
"Fully agree","2005","Couple + C. LE 16 ","middle vocational","","","",""
"Fully agree","2005","Couple + C. LE 16 ","vocational + Abi","","","",""
"Fully agree","2005","Couple + C. LE 16 ","higher vocational","","","",""
"Fully agree","2005","Couple + C. LE 16 ","higher education","","","",""
"Fully agree","2005","Couple + C. GT 16 ","in school","","","",""
"Fully agree","2005","Couple + C. GT 16 ","inadequately","","","",""
