"plh0193","year","age_gr","sex","n","percent","lower_confidence","upper_confidence","value"
"Fully agree","2015","16-34 y.","Female","","","","","1"
"Fully agree","2015","35-65 y.","Female","","","","","1"
"Fully agree","2015","66 and older","Male","","","","","1"
"Fully agree","2015","66 and older","Female","","","","","1"
"Fully agree","2015","35-65 y.","Male","","","","","1"
"Rather agree","2015","16-34 y.","Male","","","","","2"
"Rather agree","2015","16-34 y.","Female","","","","","2"
"Rather agree","2015","35-65 y.","Female","","","","","2"
"Rather agree","2015","35-65 y.","Male","","","","","2"
"Rather agree","2015","66 and older","Female","","","","","2"
"Rather agree","2015","66 and older","Male","","","","","2"
"Rather disagree","2015","16-34 y.","Male","","","","","3"
"Rather disagree","2015","16-34 y.","Female","","","","","3"
"Rather disagree","2015","35-65 y.","Male","","","","","3"
"Rather disagree","2015","35-65 y.","Female","","","","","3"
"Rather disagree","2015","66 and older","Female","","","","","3"
"Rather disagree","2015","66 and older","Male","","","","","3"
"Disagree fully","2016","16-34 y.","Male","","","","","4"
"Disagree fully","2016","16-34 y.","Female","","","","","4"
"Disagree fully","2016","35-65 y.","Male","","","","","4"
"Disagree fully","2016","35-65 y.","Female","","","","","4"
"Disagree fully","2016","66 and older","Male","","","","","4"
"Disagree fully","2016","66 and older","Female","","","","","4"
"Fully agree","2016","16-34 y.","Male","","","","","1"
"Fully agree","2016","16-34 y.","Female","","","","","1"
"Fully agree","2016","35-65 y.","Female","","","","","1"
"Fully agree","2016","35-65 y.","Male","","","","","1"
"Fully agree","2016","66 and older","Female","","","","","1"
"Fully agree","2016","66 and older","Male","","","","","1"
"Rather agree","2016","16-34 y.","Male","","","","","2"
"Rather agree","2016","16-34 y.","Female","","","","","2"
"Rather agree","2016","35-65 y.","Female","","","","","2"
"Rather agree","2016","35-65 y.","Male","","","","","2"
"Rather agree","2016","66 and older","Female","","","","","2"
"Rather agree","2016","66 and older","Male","","","","","2"
"Rather disagree","2016","16-34 y.","Male","","","","","3"
"Rather disagree","2016","16-34 y.","Female","","","","","3"
"Rather disagree","2016","35-65 y.","Female","","","","","3"
"Rather disagree","2016","35-65 y.","Male","","","","","3"
"Rather disagree","2016","66 and older","Female","","","","","3"
"Rather disagree","2016","66 and older","Male","","","","","3"
"Disagree fully","2017","16-34 y.","Male","","","","","4"
"Disagree fully","2017","16-34 y.","Female","","","","","4"
"Disagree fully","2017","35-65 y.","Male","","","","","4"
"Disagree fully","2017","35-65 y.","Female","","","","","4"
"Disagree fully","2017","66 and older","Male","","","","","4"
"Disagree fully","2017","66 and older","Female","","","","","4"
"Fully agree","2017","16-34 y.","Male","","","","","1"
"Fully agree","2017","16-34 y.","Female","","","","","1"
"Fully agree","2017","35-65 y.","Female","","","","","1"
"Fully agree","2017","66 and older","Female","","","","","1"
"Fully agree","2017","35-65 y.","Male","","","","","1"
"Fully agree","2017","66 and older","Male","","","","","1"
"Rather agree","2017","16-34 y.","Male","","","","","2"
"Rather agree","2017","16-34 y.","Female","","","","","2"
"Rather agree","2017","35-65 y.","Female","","","","","2"
"Rather agree","2017","35-65 y.","Male","","","","","2"
"Rather agree","2017","66 and older","Female","","","","","2"
"Rather agree","2017","66 and older","Male","","","","","2"
"Rather disagree","2017","16-34 y.","Male","","","","","3"
"Rather disagree","2017","16-34 y.","Female","","","","","3"
"Rather disagree","2017","35-65 y.","Female","","","","","3"
"Rather disagree","2017","35-65 y.","Male","","","","","3"
"Rather disagree","2017","66 and older","Female","","","","","3"
"Rather disagree","2017","66 and older","Male","","","","","3"
"Disagree fully","2018","16-34 y.","Male","614","0.147375981970938","0.136497623260026","0.158254340681849","4"
"Disagree fully","2018","16-34 y.","Female","545","0.13699410013819","0.126213855217657","0.147774345058724","4"
"Disagree fully","2018","35-65 y.","Male","1006","0.12249396959024","0.115130278753472","0.129857660427009","4"
"Disagree fully","2018","35-65 y.","Female","1076","0.11558400771359","0.108890568883921","0.12227744654326","4"
"Disagree fully","2018","66 and older","Male","290","0.117932464643271","0.105220764512312","0.13064416477423","4"
"Disagree fully","2018","66 and older","Female","316","0.123090765291711","0.110430583718714","0.135750946864707","4"
"Fully agree","2018","16-34 y.","Male","460","0.0649027085203211","0.0573425474471367","0.0724628695935056","1"
"Fully agree","2018","16-34 y.","Female","400","0.065846516257374","0.0580706938397858","0.0736223386749622","1"
"Fully agree","2018","35-65 y.","Female","675","0.0674181899659301","0.062168856707629","0.0726675232242312","1"
"Fully agree","2018","66 and older","Female","155","0.0679651295915996","0.0582665299542657","0.0776637292289335","1"
"Fully agree","2018","35-65 y.","Male","653","0.0603242382810768","0.0549767717768282","0.0656717047853254","1"
"Fully agree","2018","66 and older","Male","145","0.066808546935986","0.056967587942414","0.0766495059295579","1"
"Rather agree","2018","16-34 y.","Male","1243","0.259968908739427","0.246508540936177","0.273429276542676","2"
"Rather agree","2018","16-34 y.","Female","1176","0.29213430228923","0.277876994525412","0.306391610053049","2"
"Rather agree","2018","35-65 y.","Female","2517","0.295983721400685","0.286427253738477","0.305540189062894","2"
"Rather agree","2018","35-65 y.","Male","2322","0.30160581632977","0.291297605312327","0.311914027347214","2"
"Rather agree","2018","66 and older","Male","747","0.306021456267917","0.287858564574881","0.324184347960954","2"
"Rather agree","2018","66 and older","Female","750","0.29177157268731","0.274254640762938","0.309288504611683","2"
"Rather disagree","2018","16-34 y.","Male","1762","0.527752400769315","0.512431961184681","0.543072840353949","3"
"Rather disagree","2018","16-34 y.","Female","1787","0.505025081315205","0.489349672228018","0.520700490402393","3"
"Rather disagree","2018","35-65 y.","Female","4497","0.521014080919794","0.510555849819584","0.531472312020004","3"
"Rather disagree","2018","66 and older","Female","1366","0.517172532429379","0.497916642865704","0.536428421993054","3"
"Rather disagree","2018","66 and older","Male","1291","0.509237532152826","0.489534552625154","0.528940511680497","3"
"Rather disagree","2018","35-65 y.","Male","3634","0.515575975798913","0.50435133867113","0.526800612926695","3"
