"plh0193","year","bula_h","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Rather disagree","2003","Lower Saxony","Rural Area","496","0.493541296407431","0.461357150222053","0.525725442592808","3"
"Rather disagree","2003","Bremen","Urban Area","69","0.43317235656732","0.358903640892024","0.507441072242616","3"
"Rather disagree","2003","Bremen","Rural Area","","","","","3"
"Rather disagree","2003","North Rhine-Westphalia","Urban Area","2239","0.486825659947551","0.472302484310574","0.501348835584529","3"
"Rather disagree","2003","North Rhine-Westphalia","Rural Area","53","0.549356196963366","0.455080463958768","0.643631929967964","3"
"Rather disagree","2003","Schleswig-Holstein","Urban Area","142","0.440036751886471","0.3823052098105","0.497768293962443","3"
"Rather disagree","2003","Hesse","Urban Area","590","0.453590578800053","0.425746041222787","0.481435116377319","3"
"Rather disagree","2003","Hesse","Rural Area","109","0.41589934556829","0.357000075056965","0.474798616079615","3"
"Rather disagree","2003","Rhineland-Palatinate,Saarland","Urban Area","512","0.481489361723554","0.450870964162526","0.512107759284582","3"
"Rather disagree","2003","Rhineland-Palatinate,Saarland","Rural Area","148","0.486779103788307","0.431757076408842","0.541801131167773","3"
"Rather disagree","2003","Baden-Württemberg","Rural Area","111","0.532741275668239","0.468401582757049","0.597080968579428","3"
"Rather disagree","2003","Bavaria","Urban Area","845","0.511668007073829","0.4869106698383","0.536425344309358","3"
"Rather disagree","2003","Bavaria","Rural Area","777","0.503247077671186","0.478396085044444","0.528098070297928","3"
"Rather disagree","2003","Baden-Württemberg","Urban Area","1171","0.459362999859507","0.439690003246063","0.479035996472952","3"
"Rather disagree","2003","Berlin","Urban Area","416","0.477583475808081","0.443622459543481","0.511544492072682","3"
"Rather disagree","2003","Berlin","Rural Area","","","","","3"
"Rather disagree","2003","Brandenburg","Urban Area","41","0.646964253872685","0.533373464329969","0.760555043415401","3"
"Rather disagree","2003","Brandenburg","Rural Area","412","0.44566488968848","0.412769222578477","0.478560556798482","3"
"Rather disagree","2003","Mecklenburg-Western Pomerania","Urban Area","39","0.460732871072469","0.345597592466501","0.575868149678437","3"
"Rather disagree","2003","Mecklenburg-Western Pomerania","Rural Area","219","0.437810834116211","0.392175140811149","0.483446527421273","3"
"Rather disagree","2003","Saxony","Urban Area","383","0.472854979293183","0.437862577524125","0.507847381062241","3"
"Rather disagree","2003","Saxony","Rural Area","394","0.430771756274474","0.397144423548056","0.464399089000891","3"
"Rather disagree","2003","Saxony-Anhalt","Rural Area","297","0.407079772827416","0.370369148811136","0.443790396843697","3"
"Rather disagree","2003","Saxony-Anhalt","Urban Area","94","0.381380304604411","0.320558955263201","0.442201653945621","3"
"Rather disagree","2003","Thuringia","Rural Area","309","0.449274892532774","0.411553877342443","0.486995907723105","3"
"Rather disagree","2003","Thuringia","Urban Area","138","0.483607376017083","0.425992365850802","0.541222386183365","3"
"Disagree fully","2004","Schleswig-Holstein","Urban Area","","","","","4"
"Disagree fully","2004","Schleswig-Holstein","Rural Area","","","","","4"
"Disagree fully","2004","Hamburg","Urban Area","","","","","4"
"Disagree fully","2004","Hamburg","Rural Area","","","","","4"
"Disagree fully","2004","Lower Saxony","Rural Area","","","","","4"
"Disagree fully","2004","Bremen","Rural Area","","","","","4"
"Disagree fully","2004","Lower Saxony","Urban Area","","","","","4"
"Disagree fully","2004","Bremen","Urban Area","","","","","4"
"Disagree fully","2004","North Rhine-Westphalia","Urban Area","","","","","4"
"Disagree fully","2004","North Rhine-Westphalia","Rural Area","","","","","4"
"Disagree fully","2004","Hesse","Urban Area","","","","","4"
"Disagree fully","2004","Hesse","Rural Area","","","","","4"
"Disagree fully","2004","Rhineland-Palatinate,Saarland","Urban Area","","","","","4"
"Disagree fully","2004","Rhineland-Palatinate,Saarland","Rural Area","","","","","4"
"Disagree fully","2004","Baden-Württemberg","Rural Area","","","","","4"
"Disagree fully","2004","Bavaria","Urban Area","","","","","4"
"Disagree fully","2004","Baden-Württemberg","Urban Area","","","","","4"
"Disagree fully","2004","Bavaria","Rural Area","","","","","4"
"Disagree fully","2004","Berlin","Rural Area","","","","","4"
"Disagree fully","2004","Brandenburg","Urban Area","","","","","4"
"Disagree fully","2004","Berlin","Urban Area","","","","","4"
"Disagree fully","2004","Brandenburg","Rural Area","","","","","4"
"Disagree fully","2004","Mecklenburg-Western Pomerania","Urban Area","","","","","4"
"Disagree fully","2004","Mecklenburg-Western Pomerania","Rural Area","","","","","4"
"Disagree fully","2004","Saxony","Urban Area","","","","","4"
"Disagree fully","2004","Saxony","Rural Area","","","","","4"
"Disagree fully","2004","Saxony-Anhalt","Urban Area","","","","","4"
"Disagree fully","2004","Saxony-Anhalt","Rural Area","","","","","4"
"Disagree fully","2004","Thuringia","Urban Area","","","","","4"
"Disagree fully","2004","Thuringia","Rural Area","","","","","4"
"Fully agree","2004","Schleswig-Holstein","Urban Area","","","","","1"
"Fully agree","2004","Schleswig-Holstein","Rural Area","","","","","1"
"Fully agree","2004","Hamburg","Urban Area","","","","","1"
"Fully agree","2004","Hamburg","Rural Area","","","","","1"
"Fully agree","2004","Lower Saxony","Urban Area","","","","","1"
"Fully agree","2004","Lower Saxony","Rural Area","","","","","1"
"Fully agree","2004","Bremen","Urban Area","","","","","1"
"Fully agree","2004","Bremen","Rural Area","","","","","1"
"Fully agree","2004","North Rhine-Westphalia","Urban Area","","","","","1"
"Fully agree","2004","North Rhine-Westphalia","Rural Area","","","","","1"
"Fully agree","2004","Hesse","Urban Area","","","","","1"
"Fully agree","2004","Hesse","Rural Area","","","","","1"
"Fully agree","2004","Rhineland-Palatinate,Saarland","Urban Area","","","","","1"
"Fully agree","2004","Rhineland-Palatinate,Saarland","Rural Area","","","","","1"
"Fully agree","2004","Baden-Württemberg","Urban Area","","","","","1"
"Fully agree","2004","Baden-Württemberg","Rural Area","","","","","1"
"Fully agree","2004","Bavaria","Urban Area","","","","","1"
"Fully agree","2004","Bavaria","Rural Area","","","","","1"
"Fully agree","2004","Berlin","Urban Area","","","","","1"
"Fully agree","2004","Berlin","Rural Area","","","","","1"
"Fully agree","2004","Brandenburg","Urban Area","","","","","1"
"Fully agree","2004","Brandenburg","Rural Area","","","","","1"
"Fully agree","2004","Mecklenburg-Western Pomerania","Urban Area","","","","","1"
"Fully agree","2004","Mecklenburg-Western Pomerania","Rural Area","","","","","1"
"Fully agree","2004","Saxony","Urban Area","","","","","1"
"Fully agree","2004","Saxony","Rural Area","","","","","1"
"Fully agree","2004","Saxony-Anhalt","Urban Area","","","","","1"
"Fully agree","2004","Saxony-Anhalt","Rural Area","","","","","1"
"Fully agree","2004","Thuringia","Urban Area","","","","","1"
"Fully agree","2004","Thuringia","Rural Area","","","","","1"
"Rather agree","2004","Hamburg","Rural Area","","","","","2"
"Rather agree","2004","Schleswig-Holstein","Rural Area","","","","","2"
"Rather agree","2004","Schleswig-Holstein","Urban Area","","","","","2"
"Rather agree","2004","Hamburg","Urban Area","","","","","2"
"Rather agree","2004","Lower Saxony","Urban Area","","","","","2"
"Rather agree","2004","Lower Saxony","Rural Area","","","","","2"
"Rather agree","2004","Bremen","Urban Area","","","","","2"
"Rather agree","2004","Bremen","Rural Area","","","","","2"
"Rather agree","2004","North Rhine-Westphalia","Rural Area","","","","","2"
"Rather agree","2004","North Rhine-Westphalia","Urban Area","","","","","2"
"Rather agree","2004","Hesse","Urban Area","","","","","2"
"Rather agree","2004","Hesse","Rural Area","","","","","2"
"Rather agree","2004","Rhineland-Palatinate,Saarland","Urban Area","","","","","2"
"Rather agree","2004","Baden-Württemberg","Rural Area","","","","","2"
"Rather agree","2004","Rhineland-Palatinate,Saarland","Rural Area","","","","","2"
"Rather agree","2004","Baden-Württemberg","Urban Area","","","","","2"
"Rather agree","2004","Bavaria","Rural Area","","","","","2"
"Rather agree","2004","Berlin","Rural Area","","","","","2"
"Rather agree","2004","Bavaria","Urban Area","","","","","2"
"Rather agree","2004","Berlin","Urban Area","","","","","2"
"Rather agree","2004","Brandenburg","Urban Area","","","","","2"
"Rather agree","2004","Brandenburg","Rural Area","","","","","2"
"Rather agree","2004","Mecklenburg-Western Pomerania","Urban Area","","","","","2"
"Rather agree","2004","Mecklenburg-Western Pomerania","Rural Area","","","","","2"
"Rather agree","2004","Saxony","Urban Area","","","","","2"
"Rather agree","2004","Saxony","Rural Area","","","","","2"
"Rather agree","2004","Saxony-Anhalt","Rural Area","","","","","2"
"Rather agree","2004","Thuringia","Rural Area","","","","","2"
"Rather agree","2004","Saxony-Anhalt","Urban Area","","","","","2"
"Rather agree","2004","Thuringia","Urban Area","","","","","2"
"Rather disagree","2004","Schleswig-Holstein","Rural Area","","","","","3"
"Rather disagree","2004","Hamburg","Rural Area","","","","","3"
"Rather disagree","2004","Lower Saxony","Rural Area","","","","","3"
"Rather disagree","2004","Schleswig-Holstein","Urban Area","","","","","3"
"Rather disagree","2004","Hamburg","Urban Area","","","","","3"
"Rather disagree","2004","Lower Saxony","Urban Area","","","","","3"
"Rather disagree","2004","Bremen","Urban Area","","","","","3"
"Rather disagree","2004","Bremen","Rural Area","","","","","3"
"Rather disagree","2004","North Rhine-Westphalia","Urban Area","","","","","3"
"Rather disagree","2004","North Rhine-Westphalia","Rural Area","","","","","3"
"Rather disagree","2004","Hesse","Urban Area","","","","","3"
"Rather disagree","2004","Hesse","Rural Area","","","","","3"
"Rather disagree","2004","Rhineland-Palatinate,Saarland","Urban Area","","","","","3"
"Rather disagree","2004","Rhineland-Palatinate,Saarland","Rural Area","","","","","3"
"Rather disagree","2004","Bavaria","Rural Area","","","","","3"
"Rather disagree","2004","Baden-Württemberg","Urban Area","","","","","3"
"Rather disagree","2004","Baden-Württemberg","Rural Area","","","","","3"
"Rather disagree","2004","Bavaria","Urban Area","","","","","3"
"Rather disagree","2004","Berlin","Rural Area","","","","","3"
"Rather disagree","2004","Berlin","Urban Area","","","","","3"
"Rather disagree","2004","Brandenburg","Urban Area","","","","","3"
"Rather disagree","2004","Brandenburg","Rural Area","","","","","3"
"Rather disagree","2004","Mecklenburg-Western Pomerania","Urban Area","","","","","3"
"Rather disagree","2004","Mecklenburg-Western Pomerania","Rural Area","","","","","3"
"Rather disagree","2004","Saxony","Urban Area","","","","","3"
"Rather disagree","2004","Saxony","Rural Area","","","","","3"
"Rather disagree","2004","Saxony-Anhalt","Rural Area","","","","","3"
"Rather disagree","2004","Saxony-Anhalt","Urban Area","","","","","3"
"Rather disagree","2004","Thuringia","Rural Area","","","","","3"
"Rather disagree","2004","Thuringia","Urban Area","","","","","3"
"Disagree fully","2005","Schleswig-Holstein","Urban Area","","","","","4"
"Disagree fully","2005","Schleswig-Holstein","Rural Area","","","","","4"
"Disagree fully","2005","Hamburg","Urban Area","","","","","4"
"Disagree fully","2005","Hamburg","Rural Area","","","","","4"
"Disagree fully","2005","Lower Saxony","Urban Area","","","","","4"
"Disagree fully","2005","Lower Saxony","Rural Area","","","","","4"
"Disagree fully","2005","Bremen","Urban Area","","","","","4"
"Disagree fully","2005","Bremen","Rural Area","","","","","4"
"Disagree fully","2005","North Rhine-Westphalia","Urban Area","","","","","4"
"Disagree fully","2005","North Rhine-Westphalia","Rural Area","","","","","4"
"Disagree fully","2005","Hesse","Urban Area","","","","","4"
"Disagree fully","2005","Hesse","Rural Area","","","","","4"
"Disagree fully","2005","Rhineland-Palatinate,Saarland","Urban Area","","","","","4"
"Disagree fully","2005","Rhineland-Palatinate,Saarland","Rural Area","","","","","4"
"Disagree fully","2005","Baden-Württemberg","Urban Area","","","","","4"
"Disagree fully","2005","Baden-Württemberg","Rural Area","","","","","4"
"Disagree fully","2005","Bavaria","Urban Area","","","","","4"
"Disagree fully","2005","Bavaria","Rural Area","","","","","4"
"Disagree fully","2005","Brandenburg","Rural Area","","","","","4"
"Disagree fully","2005","Brandenburg","Urban Area","","","","","4"
"Disagree fully","2005","Berlin","Urban Area","","","","","4"
"Disagree fully","2005","Berlin","Rural Area","","","","","4"
"Disagree fully","2005","Mecklenburg-Western Pomerania","Urban Area","","","","","4"
"Disagree fully","2005","Mecklenburg-Western Pomerania","Rural Area","","","","","4"
"Disagree fully","2005","Saxony","Urban Area","","","","","4"
"Disagree fully","2005","Saxony","Rural Area","","","","","4"
"Disagree fully","2005","Saxony-Anhalt","Urban Area","","","","","4"
"Disagree fully","2005","Saxony-Anhalt","Rural Area","","","","","4"
"Disagree fully","2005","Thuringia","Urban Area","","","","","4"
"Disagree fully","2005","Thuringia","Rural Area","","","","","4"
"Fully agree","2005","Schleswig-Holstein","Urban Area","","","","","1"
"Fully agree","2005","Schleswig-Holstein","Rural Area","","","","","1"
"Fully agree","2005","Hamburg","Urban Area","","","","","1"
"Fully agree","2005","Hamburg","Rural Area","","","","","1"
"Fully agree","2005","Lower Saxony","Urban Area","","","","","1"
"Fully agree","2005","Lower Saxony","Rural Area","","","","","1"
"Fully agree","2005","Bremen","Urban Area","","","","","1"
"Fully agree","2005","Bremen","Rural Area","","","","","1"
"Fully agree","2005","North Rhine-Westphalia","Urban Area","","","","","1"
"Fully agree","2005","North Rhine-Westphalia","Rural Area","","","","","1"
"Fully agree","2005","Hesse","Urban Area","","","","","1"
"Fully agree","2005","Hesse","Rural Area","","","","","1"
"Fully agree","2005","Rhineland-Palatinate,Saarland","Urban Area","","","","","1"
"Fully agree","2005","Rhineland-Palatinate,Saarland","Rural Area","","","","","1"
"Fully agree","2005","Baden-Württemberg","Urban Area","","","","","1"
"Fully agree","2005","Baden-Württemberg","Rural Area","","","","","1"
"Fully agree","2005","Bavaria","Urban Area","","","","","1"
"Fully agree","2005","Bavaria","Rural Area","","","","","1"
"Fully agree","2005","Berlin","Urban Area","","","","","1"
"Fully agree","2005","Berlin","Rural Area","","","","","1"
"Fully agree","2005","Brandenburg","Urban Area","","","","","1"
"Fully agree","2005","Brandenburg","Rural Area","","","","","1"
"Fully agree","2005","Mecklenburg-Western Pomerania","Urban Area","","","","","1"
"Fully agree","2005","Mecklenburg-Western Pomerania","Rural Area","","","","","1"
"Fully agree","2005","Saxony","Urban Area","","","","","1"
"Fully agree","2005","Saxony","Rural Area","","","","","1"
"Fully agree","2005","Saxony-Anhalt","Urban Area","","","","","1"
"Fully agree","2005","Saxony-Anhalt","Rural Area","","","","","1"
"Fully agree","2005","Thuringia","Urban Area","","","","","1"
"Fully agree","2005","Thuringia","Rural Area","","","","","1"
"Rather agree","2005","Schleswig-Holstein","Urban Area","","","","","2"
"Rather agree","2005","Schleswig-Holstein","Rural Area","","","","","2"
"Rather agree","2005","Hamburg","Urban Area","","","","","2"
"Rather agree","2005","Hamburg","Rural Area","","","","","2"
"Rather agree","2005","Lower Saxony","Urban Area","","","","","2"
"Rather agree","2005","Lower Saxony","Rural Area","","","","","2"
"Rather agree","2005","Bremen","Urban Area","","","","","2"
"Rather agree","2005","Bremen","Rural Area","","","","","2"
"Rather agree","2005","North Rhine-Westphalia","Urban Area","","","","","2"
"Rather agree","2005","North Rhine-Westphalia","Rural Area","","","","","2"
"Rather agree","2005","Hesse","Urban Area","","","","","2"
"Rather agree","2005","Hesse","Rural Area","","","","","2"
"Rather agree","2005","Rhineland-Palatinate,Saarland","Urban Area","","","","","2"
"Rather agree","2005","Baden-Württemberg","Urban Area","","","","","2"
"Rather agree","2005","Baden-Württemberg","Rural Area","","","","","2"
"Rather agree","2005","Rhineland-Palatinate,Saarland","Rural Area","","","","","2"
"Rather agree","2005","Bavaria","Urban Area","","","","","2"
"Rather agree","2005","Bavaria","Rural Area","","","","","2"
"Rather agree","2005","Berlin","Urban Area","","","","","2"
"Rather agree","2005","Berlin","Rural Area","","","","","2"
"Rather agree","2005","Brandenburg","Urban Area","","","","","2"
"Rather agree","2005","Brandenburg","Rural Area","","","","","2"
"Rather agree","2005","Mecklenburg-Western Pomerania","Urban Area","","","","","2"
"Rather agree","2005","Mecklenburg-Western Pomerania","Rural Area","","","","","2"
"Rather agree","2005","Saxony","Urban Area","","","","","2"
"Rather agree","2005","Saxony","Rural Area","","","","","2"
"Rather agree","2005","Saxony-Anhalt","Rural Area","","","","","2"
"Rather agree","2005","Thuringia","Rural Area","","","","","2"
"Rather agree","2005","Saxony-Anhalt","Urban Area","","","","","2"
"Rather agree","2005","Thuringia","Urban Area","","","","","2"
"Rather disagree","2005","Schleswig-Holstein","Urban Area","","","","","3"
"Rather disagree","2005","Schleswig-Holstein","Rural Area","","","","","3"
"Rather disagree","2005","Hamburg","Urban Area","","","","","3"
"Rather disagree","2005","Hamburg","Rural Area","","","","","3"
"Rather disagree","2005","Lower Saxony","Urban Area","","","","","3"
"Rather disagree","2005","Lower Saxony","Rural Area","","","","","3"
"Rather disagree","2005","Bremen","Urban Area","","","","","3"
"Rather disagree","2005","Bremen","Rural Area","","","","","3"
"Rather disagree","2005","North Rhine-Westphalia","Urban Area","","","","","3"
"Rather disagree","2005","North Rhine-Westphalia","Rural Area","","","","","3"
"Rather disagree","2005","Hesse","Urban Area","","","","","3"
"Rather disagree","2005","Hesse","Rural Area","","","","","3"
"Rather disagree","2005","Rhineland-Palatinate,Saarland","Urban Area","","","","","3"
"Rather disagree","2005","Rhineland-Palatinate,Saarland","Rural Area","","","","","3"
"Rather disagree","2005","Bavaria","Urban Area","","","","","3"
"Rather disagree","2005","Bavaria","Rural Area","","","","","3"
"Rather disagree","2005","Baden-Württemberg","Urban Area","","","","","3"
"Rather disagree","2005","Baden-Württemberg","Rural Area","","","","","3"
"Rather disagree","2005","Berlin","Urban Area","","","","","3"
"Rather disagree","2005","Berlin","Rural Area","","","","","3"
"Rather disagree","2005","Brandenburg","Urban Area","","","","","3"
"Rather disagree","2005","Brandenburg","Rural Area","","","","","3"
"Rather disagree","2005","Mecklenburg-Western Pomerania","Urban Area","","","","","3"
"Rather disagree","2005","Mecklenburg-Western Pomerania","Rural Area","","","","","3"
"Rather disagree","2005","Saxony","Urban Area","","","","","3"
"Rather disagree","2005","Saxony","Rural Area","","","","","3"
"Rather disagree","2005","Saxony-Anhalt","Urban Area","","","","","3"
"Rather disagree","2005","Saxony-Anhalt","Rural Area","","","","","3"
"Rather disagree","2005","Thuringia","Rural Area","","","","","3"
"Rather disagree","2005","Thuringia","Urban Area","","","","","3"
"Disagree fully","2006","Schleswig-Holstein","Urban Area","","","","","4"
"Disagree fully","2006","Schleswig-Holstein","Rural Area","","","","","4"
"Disagree fully","2006","Hamburg","Urban Area","","","","","4"
"Disagree fully","2006","Hamburg","Rural Area","","","","","4"
"Disagree fully","2006","Lower Saxony","Urban Area","","","","","4"
"Disagree fully","2006","Lower Saxony","Rural Area","","","","","4"
"Disagree fully","2006","Bremen","Urban Area","","","","","4"
"Disagree fully","2006","Bremen","Rural Area","","","","","4"
"Disagree fully","2006","North Rhine-Westphalia","Urban Area","","","","","4"
"Disagree fully","2006","North Rhine-Westphalia","Rural Area","","","","","4"
