"plh0193","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence"
"Fully agree","2003","Brandenburg","middle vocational","52","0.133570867267537","0.102583834478397","0.164557900056677"
"Fully agree","2003","Brandenburg","vocational + Abi","4","","",""
"Fully agree","2003","Brandenburg","higher vocational","6","","",""
"Fully agree","2003","Brandenburg","higher education","12","","",""
"Fully agree","2003","Mecklenburg-Western Pomerania","in school","1","","",""
"Fully agree","2003","Mecklenburg-Western Pomerania","inadequately","","","",""
"Fully agree","2003","Mecklenburg-Western Pomerania","general elemantary","3","","",""
"Fully agree","2003","Mecklenburg-Western Pomerania","middle vocational","39","0.194134603022849","0.147215521972479","0.241053684073218"
"Fully agree","2003","Mecklenburg-Western Pomerania","vocational + Abi","","","",""
"Fully agree","2003","Mecklenburg-Western Pomerania","higher vocational","4","","",""
"Fully agree","2003","Mecklenburg-Western Pomerania","higher education","4","","",""
"Fully agree","2003","Saxony","in school","1","","",""
"Fully agree","2003","Saxony","inadequately","1","","",""
"Fully agree","2003","Saxony","general elemantary","11","","",""
"Fully agree","2003","Saxony","middle vocational","71","0.0865817480038975","0.0680013602748322","0.105162135732963"
"Fully agree","2003","Saxony","vocational + Abi","","","",""
"Fully agree","2003","Saxony","higher vocational","5","","",""
"Fully agree","2003","Saxony","higher education","8","","",""
"Fully agree","2003","Saxony-Anhalt","in school","1","","",""
"Fully agree","2003","Saxony-Anhalt","inadequately","1","","",""
"Fully agree","2003","Saxony-Anhalt","general elemantary","16","","",""
"Fully agree","2003","Saxony-Anhalt","middle vocational","72","0.165316472009712","0.131444062673109","0.199188881346315"
"Fully agree","2003","Saxony-Anhalt","vocational + Abi","","","",""
"Fully agree","2003","Saxony-Anhalt","higher vocational","17","","",""
"Fully agree","2003","Saxony-Anhalt","higher education","13","","",""
"Fully agree","2003","Thuringia","in school","2","","",""
"Fully agree","2003","Thuringia","inadequately","","","",""
"Fully agree","2003","Thuringia","general elemantary","13","","",""
"Fully agree","2003","Thuringia","middle vocational","64","0.150628130249115","0.121392251768985","0.179864008729244"
"Fully agree","2003","Thuringia","vocational + Abi","6","","",""
"Fully agree","2003","Thuringia","higher vocational","12","","",""
"Fully agree","2003","Thuringia","higher education","11","","",""
"Rather agree","2003","Schleswig-Holstein","in school","3","","",""
"Rather agree","2003","Schleswig-Holstein","inadequately","2","","",""
"Rather agree","2003","Schleswig-Holstein","general elemantary","26","","",""
"Rather agree","2003","Schleswig-Holstein","middle vocational","115","0.343981425820191","0.294356219724318","0.393606631916065"
"Rather agree","2003","Schleswig-Holstein","vocational + Abi","7","","",""
"Rather agree","2003","Schleswig-Holstein","higher vocational","19","","",""
"Rather agree","2003","Schleswig-Holstein","higher education","32","0.387655120287563","0.295339113616447","0.47997112695868"
"Rather agree","2003","Hamburg","in school","","","",""
"Rather agree","2003","Hamburg","inadequately","1","","",""
"Rather agree","2003","Hamburg","general elemantary","3","","",""
"Rather agree","2003","Hamburg","middle vocational","36","0.273896879644373","0.199760156753276","0.34803360253547"
"Rather agree","2003","Hamburg","vocational + Abi","6","","",""
"Rather agree","2003","Hamburg","higher vocational","4","","",""
"Rather agree","2003","Hamburg","higher education","15","","",""
"Rather agree","2003","Lower Saxony","in school","11","","",""
"Rather agree","2003","Lower Saxony","inadequately","6","","",""
"Rather agree","2003","Lower Saxony","general elemantary","94","0.340386282914591","0.283656442951049","0.397116122878134"
"Rather agree","2003","Lower Saxony","middle vocational","321","0.336913142202445","0.307500337369894","0.366325947034995"
"Rather agree","2003","Lower Saxony","vocational + Abi","31","0.262270393803375","0.18356931083513","0.340971476771619"
"Rather agree","2003","Lower Saxony","higher vocational","47","0.408883229215808","0.321645477361401","0.496120981070215"
"Rather agree","2003","Lower Saxony","higher education","64","0.211752654162568","0.165288765267124","0.258216543058011"
"Rather agree","2003","Bremen","in school","1","","",""
"Rather agree","2003","Bremen","inadequately","","","",""
"Rather agree","2003","Bremen","general elemantary","6","","",""
"Rather agree","2003","Bremen","middle vocational","31","0.42469624703479","0.318356197075959","0.531036296993621"
"Rather agree","2003","Bremen","vocational + Abi","3","","",""
"Rather agree","2003","Bremen","higher vocational","1","","",""
"Rather agree","2003","Bremen","higher education","6","","",""
"Rather agree","2003","North Rhine-Westphalia","in school","37","0.256043207175592","0.183747158913548","0.328339255437635"
"Rather agree","2003","North Rhine-Westphalia","inadequately","37","0.343537027566163","0.249515576953241","0.437558478179085"
"Rather agree","2003","North Rhine-Westphalia","general elemantary","199","0.314193810735719","0.276737793331917","0.351649828139522"
"Rather agree","2003","North Rhine-Westphalia","middle vocational","771","0.339924920592612","0.320387182075982","0.359462659109242"
"Rather agree","2003","North Rhine-Westphalia","vocational + Abi","109","0.310884249446391","0.26182956504529","0.359938933847492"
"Rather agree","2003","North Rhine-Westphalia","higher vocational","110","0.287262269187215","0.238952238984821","0.335572299389608"
"Rather agree","2003","North Rhine-Westphalia","higher education","197","0.255933430291793","0.226545040538271","0.285321820045316"
"Rather agree","2003","Hesse","in school","7","","",""
"Rather agree","2003","Hesse","inadequately","3","","",""
"Rather agree","2003","Hesse","general elemantary","71","0.385982003753499","0.319663152263318","0.452300855243681"
"Rather agree","2003","Hesse","middle vocational","264","0.374990399474717","0.339075570850582","0.410905228098852"
"Rather agree","2003","Hesse","vocational + Abi","36","0.26344118153664","0.182579789244927","0.344302573828353"
"Rather agree","2003","Hesse","higher vocational","30","0.37177801960364","0.276095308603922","0.467460730603358"
"Rather agree","2003","Hesse","higher education","74","0.312469758030801","0.261765378415253","0.36317413764635"
"Rather agree","2003","Rhineland-Palatinate,Saarland","in school","7","","",""
"Rather agree","2003","Rhineland-Palatinate,Saarland","inadequately","9","","",""
"Rather agree","2003","Rhineland-Palatinate,Saarland","general elemantary","79","0.345923226962435","0.28458286611771","0.40726358780716"
"Rather agree","2003","Rhineland-Palatinate,Saarland","middle vocational","225","0.337535149394888","0.302226638442844","0.372843660346932"
"Rather agree","2003","Rhineland-Palatinate,Saarland","vocational + Abi","18","","",""
"Rather agree","2003","Rhineland-Palatinate,Saarland","higher vocational","28","","",""
"Rather agree","2003","Rhineland-Palatinate,Saarland","higher education","41","0.269579884896881","0.205809105769542","0.33335066402422"
"Rather agree","2003","Baden-Württemberg","in school","17","","",""
"Rather agree","2003","Baden-Württemberg","inadequately","19","","",""
"Rather agree","2003","Baden-Württemberg","general elemantary","166","0.370658744017855","0.326425827250026","0.414891660785685"
"Rather agree","2003","Baden-Württemberg","middle vocational","458","0.418601511745417","0.391351131212963","0.445851892277871"
"Rather agree","2003","Baden-Württemberg","vocational + Abi","45","0.340262323892374","0.262333792121813","0.418190855662934"
"Rather agree","2003","Baden-Württemberg","higher vocational","70","0.321783120416831","0.25814331473521","0.385422926098452"
"Rather agree","2003","Baden-Württemberg","higher education","86","0.198451468058449","0.162432629313707","0.23447030680319"
"Rather agree","2003","Bavaria","in school","16","","",""
"Rather agree","2003","Bavaria","inadequately","9","","",""
"Rather agree","2003","Bavaria","general elemantary","150","0.363490403840984","0.315813431858766","0.411167375823202"
"Rather agree","2003","Bavaria","middle vocational","581","0.355575242789367","0.332365307434642","0.378785178144092"
"Rather agree","2003","Bavaria","vocational + Abi","49","0.320008617168625","0.244342019880347","0.395675214456903"
"Rather agree","2003","Bavaria","higher vocational","87","0.336908798906392","0.27808337576023","0.395734222052554"
"Rather agree","2003","Bavaria","higher education","126","0.244294075097541","0.209416466930247","0.279171683264835"
"Rather agree","2003","Berlin","in school","7","","",""
"Rather agree","2003","Berlin","inadequately","4","","",""
"Rather agree","2003","Berlin","general elemantary","30","0.418791055112546","0.30713499414403","0.530447116081062"
"Rather agree","2003","Berlin","middle vocational","114","0.330722731766624","0.281504093559856","0.379941369973393"
"Rather agree","2003","Berlin","vocational + Abi","12","","",""
"Rather agree","2003","Berlin","higher vocational","22","","",""
"Rather agree","2003","Berlin","higher education","63","0.239774721776879","0.186744765573032","0.292804677980726"
"Rather agree","2003","Brandenburg","in school","9","","",""
"Rather agree","2003","Brandenburg","inadequately","","","",""
"Rather agree","2003","Brandenburg","general elemantary","37","0.496563826271643","0.383407925087737","0.609719727455548"
"Rather agree","2003","Brandenburg","middle vocational","185","0.388834900664899","0.344431167118254","0.433238634211544"
"Rather agree","2003","Brandenburg","vocational + Abi","9","","",""
"Rather agree","2003","Brandenburg","higher vocational","34","0.479969867151372","0.370492501454544","0.5894472328482"
"Rather agree","2003","Brandenburg","higher education","92","0.335553818885216","0.2781590363412","0.392948601429232"
"Rather agree","2003","Mecklenburg-Western Pomerania","in school","4","","",""
"Rather agree","2003","Mecklenburg-Western Pomerania","inadequately","3","","",""
"Rather agree","2003","Mecklenburg-Western Pomerania","general elemantary","19","","",""
"Rather agree","2003","Mecklenburg-Western Pomerania","middle vocational","103","0.360219559871603","0.303273209965517","0.41716590977769"
"Rather agree","2003","Mecklenburg-Western Pomerania","vocational + Abi","2","","",""
"Rather agree","2003","Mecklenburg-Western Pomerania","higher vocational","14","","",""
"Rather agree","2003","Mecklenburg-Western Pomerania","higher education","41","0.351851963705088","0.271886050388394","0.431817877021783"
"Rather agree","2003","Saxony","in school","10","","",""
"Rather agree","2003","Saxony","inadequately","1","","",""
"Rather agree","2003","Saxony","general elemantary","57","0.497134841915594","0.407676603514678","0.586593080316511"
"Rather agree","2003","Saxony","middle vocational","372","0.43748930319606","0.404713309524846","0.470265296867273"
"Rather agree","2003","Saxony","vocational + Abi","17","","",""
"Rather agree","2003","Saxony","higher vocational","53","0.382791952996016","0.300798647245355","0.464785258746676"
"Rather agree","2003","Saxony","higher education","140","0.416933370588623","0.3670305746772","0.466836166500047"
"Rather agree","2003","Saxony-Anhalt","in school","10","","",""
"Rather agree","2003","Saxony-Anhalt","inadequately","","","",""
"Rather agree","2003","Saxony-Anhalt","general elemantary","30","0.383763436884426","0.274431554953777","0.493095318815075"
"Rather agree","2003","Saxony-Anhalt","middle vocational","200","0.424061695074156","0.378997708621204","0.469125681527109"
"Rather agree","2003","Saxony-Anhalt","vocational + Abi","9","","",""
"Rather agree","2003","Saxony-Anhalt","higher vocational","41","0.4004675282436","0.302450285107646","0.498484771379553"
"Rather agree","2003","Saxony-Anhalt","higher education","83","0.347549994622016","0.285050296153896","0.410049693090135"
"Rather agree","2003","Thuringia","in school","7","","",""
"Rather agree","2003","Thuringia","inadequately","2","","",""
"Rather agree","2003","Thuringia","general elemantary","22","","",""
"Rather agree","2003","Thuringia","middle vocational","230","0.36283087576464","0.32353077638799","0.402130975141289"
"Rather agree","2003","Thuringia","vocational + Abi","7","","",""
"Rather agree","2003","Thuringia","higher vocational","31","0.320530757496516","0.21491293355033","0.426148581442701"
"Rather agree","2003","Thuringia","higher education","52","0.325234428402932","0.256024807374689","0.394444049431175"
"Rather disagree","2003","Schleswig-Holstein","in school","6","","",""
"Rather disagree","2003","Schleswig-Holstein","inadequately","","","",""
"Rather disagree","2003","Schleswig-Holstein","general elemantary","41","0.449849705952052","0.344708425778042","0.554990986126062"
"Rather disagree","2003","Schleswig-Holstein","middle vocational","175","0.466487154543526","0.414371398298534","0.518602910788519"
"Rather disagree","2003","Schleswig-Holstein","vocational + Abi","19","","",""
"Rather disagree","2003","Schleswig-Holstein","higher vocational","22","","",""
"Rather disagree","2003","Schleswig-Holstein","higher education","55","0.440482323123984","0.346417476795226","0.534547169452742"
"Rather disagree","2003","Hamburg","in school","7","","",""
"Rather disagree","2003","Hamburg","inadequately","","","",""
"Rather disagree","2003","Hamburg","general elemantary","14","","",""
"Rather disagree","2003","Hamburg","middle vocational","73","0.530506895155753","0.447540768229275","0.613473022082231"
"Rather disagree","2003","Hamburg","vocational + Abi","12","","",""
"Rather disagree","2003","Hamburg","higher vocational","12","","",""
"Rather disagree","2003","Hamburg","higher education","36","0.44187116304606","0.330221772741933","0.553520553350186"
"Rather disagree","2003","Lower Saxony","in school","38","0.667295014125334","0.547065614133094","0.787524414117574"
"Rather disagree","2003","Lower Saxony","inadequately","14","","",""
"Rather disagree","2003","Lower Saxony","general elemantary","108","0.379537045414547","0.321438439907058","0.437635650922036"
"Rather disagree","2003","Lower Saxony","middle vocational","493","0.483265665794523","0.452168637766572","0.514362693822473"
"Rather disagree","2003","Lower Saxony","vocational + Abi","71","0.561047141912603","0.472256726939511","0.649837556885696"
"Rather disagree","2003","Lower Saxony","higher vocational","62","0.47987638685421","0.391224874021677","0.568527899686742"
"Rather disagree","2003","Lower Saxony","higher education","165","0.526178154408388","0.46939182295383","0.582964485862946"
"Rather disagree","2003","Bremen","in school","1","","",""
"Rather disagree","2003","Bremen","inadequately","","","",""
"Rather disagree","2003","Bremen","general elemantary","10","","",""
"Rather disagree","2003","Bremen","middle vocational","26","","",""
"Rather disagree","2003","Bremen","vocational + Abi","8","","",""
"Rather disagree","2003","Bremen","higher vocational","5","","",""
"Rather disagree","2003","Bremen","higher education","19","","",""
"Rather disagree","2003","North Rhine-Westphalia","in school","70","0.513667483302652","0.430874836964158","0.596460129641146"
"Rather disagree","2003","North Rhine-Westphalia","inadequately","38","0.402176148978318","0.305096135555866","0.49925616240077"
"Rather disagree","2003","North Rhine-Westphalia","general elemantary","255","0.455333421633681","0.41514950971885","0.495517333548511"
"Rather disagree","2003","North Rhine-Westphalia","middle vocational","1060","0.466977497895742","0.446399322196963","0.487555673594522"
"Rather disagree","2003","North Rhine-Westphalia","vocational + Abi","180","0.527807633845403","0.474898292829089","0.580716974861717"
"Rather disagree","2003","North Rhine-Westphalia","higher vocational","169","0.522806571715585","0.469479113183587","0.576134030247583"
"Rather disagree","2003","North Rhine-Westphalia","higher education","500","0.566179405854065","0.532803081872771","0.599555729835359"
"Rather disagree","2003","Hesse","in school","18","","",""
"Rather disagree","2003","Hesse","inadequately","7","","",""
"Rather disagree","2003","Hesse","general elemantary","84","0.369178578114382","0.303437869471976","0.434919286756787"
"Rather disagree","2003","Hesse","middle vocational","291","0.412186250785351","0.375669931115453","0.448702570455249"
"Rather disagree","2003","Hesse","vocational + Abi","64","0.640090232508673","0.551982691253853","0.728197773763493"
"Rather disagree","2003","Hesse","higher vocational","50","0.527264547874174","0.428418701318961","0.626110394429387"
"Rather disagree","2003","Hesse","higher education","179","0.465371645332376","0.410805719509489","0.519937571155264"
"Rather disagree","2003","Rhineland-Palatinate,Saarland","in school","19","","",""
"Rather disagree","2003","Rhineland-Palatinate,Saarland","inadequately","8","","",""
"Rather disagree","2003","Rhineland-Palatinate,Saarland","general elemantary","97","0.398688513874014","0.33554791265387","0.461829115094159"
"Rather disagree","2003","Rhineland-Palatinate,Saarland","middle vocational","345","0.511771038673214","0.474447045471456","0.549095031874972"
"Rather disagree","2003","Rhineland-Palatinate,Saarland","vocational + Abi","29","","",""
"Rather disagree","2003","Rhineland-Palatinate,Saarland","higher vocational","48","0.394781735035489","0.302164728314338","0.48739874175664"
"Rather disagree","2003","Rhineland-Palatinate,Saarland","higher education","108","0.561475126633779","0.490164542211369","0.632785711056188"
"Rather disagree","2003","Baden-Württemberg","in school","43","0.627311962375608","0.518605389026668","0.736018535724549"
"Rather disagree","2003","Baden-Württemberg","inadequately","15","","",""
"Rather disagree","2003","Baden-Württemberg","general elemantary","177","0.406197226104215","0.361218729029974","0.451175723178456"
"Rather disagree","2003","Baden-Württemberg","middle vocational","573","0.422145757296269","0.394863795682745","0.449427718909792"
"Rather disagree","2003","Baden-Württemberg","vocational + Abi","70","0.500725160041276","0.418486984594521","0.58296333548803"
"Rather disagree","2003","Baden-Württemberg","higher vocational","104","0.530451212167477","0.462464192542303","0.598438231792651"
"Rather disagree","2003","Baden-Württemberg","higher education","281","0.598454839775216","0.554183717948753","0.64272596160168"
"Rather disagree","2003","Bavaria","in school","36","0.538966518262155","0.419606791419503","0.658326245104807"
"Rather disagree","2003","Bavaria","inadequately","12","","",""
"Rather disagree","2003","Bavaria","general elemantary","186","0.49132366885918","0.441771311443211","0.540876026275149"
"Rather disagree","2003","Bavaria","middle vocational","818","0.492002879774053","0.467762662264575","0.51624309728353"
"Rather disagree","2003","Bavaria","vocational + Abi","78","0.499284138230387","0.418180334602417","0.580387941858357"
"Rather disagree","2003","Bavaria","higher vocational","127","0.529961167283725","0.467844071275237","0.592078263292214"
"Rather disagree","2003","Bavaria","higher education","356","0.59062341817317","0.550708922824556","0.630537913521784"
"Rather disagree","2003","Berlin","in school","23","","",""
"Rather disagree","2003","Berlin","inadequately","","","",""
"Rather disagree","2003","Berlin","general elemantary","28","","",""
"Rather disagree","2003","Berlin","middle vocational","170","0.465001209316269","0.41282194229537","0.517180476337169"
"Rather disagree","2003","Berlin","vocational + Abi","20","","",""
"Rather disagree","2003","Berlin","higher vocational","35","0.525368431891563","0.402061323600852","0.648675540182274"
"Rather disagree","2003","Berlin","higher education","136","0.539693852219581","0.477786028027883","0.601601676411279"
"Rather disagree","2003","Brandenburg","in school","17","","",""
"Rather disagree","2003","Brandenburg","inadequately","1","","",""
"Rather disagree","2003","Brandenburg","general elemantary","27","","",""
"Rather disagree","2003","Brandenburg","middle vocational","205","0.430470568443025","0.385369439456052","0.475571697429997"
"Rather disagree","2003","Brandenburg","vocational + Abi","15","","",""
"Rather disagree","2003","Brandenburg","higher vocational","38","0.423339704226459","0.31506983212819","0.531609576324728"
"Rather disagree","2003","Brandenburg","higher education","144","0.548604311670408","0.488116241546805","0.609092381794011"
"Rather disagree","2003","Mecklenburg-Western Pomerania","in school","7","","",""
"Rather disagree","2003","Mecklenburg-Western Pomerania","inadequately","","","",""
"Rather disagree","2003","Mecklenburg-Western Pomerania","general elemantary","21","","",""
"Rather disagree","2003","Mecklenburg-Western Pomerania","middle vocational","122","0.405403791101605","0.347163741223191","0.463643840980019"
"Rather disagree","2003","Mecklenburg-Western Pomerania","vocational + Abi","2","","",""
"Rather disagree","2003","Mecklenburg-Western Pomerania","higher vocational","20","","",""
"Rather disagree","2003","Mecklenburg-Western Pomerania","higher education","80","0.503635015958253","0.419911716622929","0.587358315293577"
"Rather disagree","2003","Saxony","in school","25","","",""
"Rather disagree","2003","Saxony","inadequately","","","",""
"Rather disagree","2003","Saxony","general elemantary","49","0.385014355961468","0.297952400268977","0.472076311653959"
"Rather disagree","2003","Saxony","middle vocational","400","0.42558689957486","0.392919614043748","0.458254185105972"
"Rather disagree","2003","Saxony","vocational + Abi","25","","",""
"Rather disagree","2003","Saxony","higher vocational","72","0.555296138682572","0.471470092219884","0.639122185145261"
"Rather disagree","2003","Saxony","higher education","200","0.470042175918223","0.419527040063052","0.520557311773393"
"Rather disagree","2003","Saxony-Anhalt","in school","16","","",""
"Rather disagree","2003","Saxony-Anhalt","inadequately","2","","",""
"Rather disagree","2003","Saxony-Anhalt","general elemantary","26","","",""
"Rather disagree","2003","Saxony-Anhalt","middle vocational","172","0.363342292845817","0.31948537776601","0.407199207925623"
"Rather disagree","2003","Saxony-Anhalt","vocational + Abi","19","","",""
"Rather disagree","2003","Saxony-Anhalt","higher vocational","37","0.362124072310213","0.265982929809433","0.458265214810993"
"Rather disagree","2003","Saxony-Anhalt","higher education","113","0.507321414500828","0.441704002155954","0.572938826845701"
"Rather disagree","2003","Thuringia","in school","13","","",""
"Rather disagree","2003","Thuringia","inadequately","","","",""
"Rather disagree","2003","Thuringia","general elemantary","32","0.437111435866157","0.320072371099283","0.554150500633031"
"Rather disagree","2003","Thuringia","middle vocational","256","0.442855799117761","0.402255508345048","0.483456089890474"
"Rather disagree","2003","Thuringia","vocational + Abi","10","","",""
"Rather disagree","2003","Thuringia","higher vocational","29","","",""
"Rather disagree","2003","Thuringia","higher education","100","0.521705513386388","0.447906227800542","0.595504798972234"
"Disagree fully","2003","Schleswig-Holstein","in school","6","","",""
"Disagree fully","2003","Schleswig-Holstein","inadequately","3","","",""
"Disagree fully","2003","Schleswig-Holstein","general elemantary","5","","",""
"Disagree fully","2003","Schleswig-Holstein","middle vocational","39","0.121170439686045","0.0870804060772559","0.155260473294834"
"Disagree fully","2003","Schleswig-Holstein","vocational + Abi","4","","",""
"Disagree fully","2003","Schleswig-Holstein","higher vocational","9","","",""
"Disagree fully","2003","Schleswig-Holstein","higher education","17","","",""
"Disagree fully","2003","Hamburg","in school","","","",""
"Disagree fully","2003","Hamburg","inadequately","","","",""
"Disagree fully","2003","Hamburg","general elemantary","7","","",""
"Disagree fully","2003","Hamburg","middle vocational","22","","",""
"Disagree fully","2003","Hamburg","vocational + Abi","2","","",""
"Disagree fully","2003","Hamburg","higher vocational","3","","",""
"Disagree fully","2003","Hamburg","higher education","24","","",""
"Disagree fully","2003","Lower Saxony","in school","7","","",""
"Disagree fully","2003","Lower Saxony","inadequately","4","","",""
"Disagree fully","2003","Lower Saxony","general elemantary","30","0.142029101500904","0.100235899844737","0.183822303157072"
"Disagree fully","2003","Lower Saxony","middle vocational","102","0.104086163887154","0.0850831765825481","0.12308915119176"
"Disagree fully","2003","Lower Saxony","vocational + Abi","14","","",""
"Disagree fully","2003","Lower Saxony","higher vocational","10","","",""
"Disagree fully","2003","Lower Saxony","higher education","59","0.20970964248345","0.163410557526474","0.256008727440425"
"Disagree fully","2003","Bremen","in school","3","","",""
"Disagree fully","2003","Bremen","inadequately","","","",""
"Disagree fully","2003","Bremen","general elemantary","3","","",""
"Disagree fully","2003","Bremen","middle vocational","17","","",""
"Disagree fully","2003","Bremen","vocational + Abi","3","","",""
"Disagree fully","2003","Bremen","higher vocational","4","","",""
"Disagree fully","2003","Bremen","higher education","13","","",""
"Disagree fully","2003","North Rhine-Westphalia","in school","27","","",""
"Disagree fully","2003","North Rhine-Westphalia","inadequately","9","","",""
"Disagree fully","2003","North Rhine-Westphalia","general elemantary","62","0.11208463041186","0.0866291730751929","0.137540087748528"
"Disagree fully","2003","North Rhine-Westphalia","middle vocational","211","0.0895726682814829","0.077793991036146","0.10135134552682"
"Disagree fully","2003","North Rhine-Westphalia","vocational + Abi","31","0.097957917054276","0.0664537349987919","0.12946209910976"
"Disagree fully","2003","North Rhine-Westphalia","higher vocational","34","0.0994091587987147","0.0674636284175564","0.131354689179873"
"Disagree fully","2003","North Rhine-Westphalia","higher education","118","0.144095751227253","0.120445020433271","0.167746482021235"
"Disagree fully","2003","Hesse","in school","5","","",""
"Disagree fully","2003","Hesse","inadequately","","","",""
"Disagree fully","2003","Hesse","general elemantary","21","","",""
"Disagree fully","2003","Hesse","middle vocational","58","0.0952867790918472","0.0735050590563721","0.117068499127322"
"Disagree fully","2003","Hesse","vocational + Abi","8","","",""
"Disagree fully","2003","Hesse","higher vocational","11","","",""
"Disagree fully","2003","Hesse","higher education","51","0.152323840518861","0.113014613869739","0.191633067167983"
"Disagree fully","2003","Rhineland-Palatinate,Saarland","in school","10","","",""
"Disagree fully","2003","Rhineland-Palatinate,Saarland","inadequately","1","","",""
"Disagree fully","2003","Rhineland-Palatinate,Saarland","general elemantary","24","","",""
