"plh0193","year","age_gr","migback","n","percent","lower_confidence","upper_confidence","value"
"Rather agree","2003","16-34 y.","indirect migration background","220","0.382273628607483","0.344387974273454","0.420159282941512","2"
"Rather agree","2003","66 and older","indirect migration background","6","","","","2"
"Rather agree","2003","35-65 y.","direct migration background","541","0.354851119877463","0.331258693335311","0.378443546419615","2"
"Rather agree","2003","66 and older","no migration background","1090","0.33043738413498","0.314391431153023","0.346483337116937","2"
"Rather agree","2003","66 and older","direct migration background","125","0.348672892035145","0.299030222362411","0.398315561707879","2"
"Rather agree","2003","35-65 y.","no migration background","3669","0.352702279428848","0.3437323089426","0.361672249915096","2"
"Rather disagree","2003","16-34 y.","no migration background","2368","0.519055459760051","0.504548949216947","0.533561970303155","3"
"Rather disagree","2003","16-34 y.","direct migration background","301","0.48464545715615","0.446915764262683","0.522375150049618","3"
"Rather disagree","2003","16-34 y.","indirect migration background","281","0.423328789534924","0.384808229773088","0.461849349296761","3"
"Rather disagree","2003","35-65 y.","no migration background","5459","0.475472359506243","0.466097135160204","0.484847583852283","3"
"Rather disagree","2003","35-65 y.","direct migration background","658","0.412255606419186","0.38798408052019","0.436527132318181","3"
"Rather disagree","2003","35-65 y.","indirect migration background","57","0.358064234582306","0.277782995718902","0.438345473445709","3"
"Rather disagree","2003","66 and older","no migration background","1542","0.469113160309385","0.452089022861903","0.486137297756868","3"
"Rather disagree","2003","66 and older","direct migration background","134","0.364119209237225","0.313994010414005","0.414244408060445","3"
"Rather disagree","2003","66 and older","indirect migration background","6","","","","3"
"Disagree fully","2004","16-34 y.","no migration background","","","","","4"
"Disagree fully","2004","16-34 y.","indirect migration background","","","","","4"
"Disagree fully","2004","35-65 y.","no migration background","","","","","4"
"Disagree fully","2004","35-65 y.","direct migration background","","","","","4"
"Disagree fully","2004","16-34 y.","direct migration background","","","","","4"
"Disagree fully","2004","35-65 y.","indirect migration background","","","","","4"
"Disagree fully","2004","66 and older","no migration background","","","","","4"
"Disagree fully","2004","66 and older","direct migration background","","","","","4"
"Disagree fully","2004","66 and older","indirect migration background","","","","","4"
"Fully agree","2004","16-34 y.","no migration background","","","","","1"
"Fully agree","2004","16-34 y.","direct migration background","","","","","1"
"Fully agree","2004","16-34 y.","indirect migration background","","","","","1"
"Fully agree","2004","35-65 y.","no migration background","","","","","1"
"Fully agree","2004","35-65 y.","direct migration background","","","","","1"
"Fully agree","2004","35-65 y.","indirect migration background","","","","","1"
"Fully agree","2004","66 and older","no migration background","","","","","1"
"Fully agree","2004","66 and older","direct migration background","","","","","1"
"Fully agree","2004","66 and older","indirect migration background","","","","","1"
"Rather agree","2004","16-34 y.","no migration background","","","","","2"
"Rather agree","2004","35-65 y.","no migration background","","","","","2"
"Rather agree","2004","35-65 y.","direct migration background","","","","","2"
"Rather agree","2004","35-65 y.","indirect migration background","","","","","2"
"Rather agree","2004","66 and older","direct migration background","","","","","2"
"Rather agree","2004","66 and older","indirect migration background","","","","","2"
"Rather agree","2004","16-34 y.","direct migration background","","","","","2"
"Rather agree","2004","16-34 y.","indirect migration background","","","","","2"
"Rather agree","2004","66 and older","no migration background","","","","","2"
"Rather disagree","2004","16-34 y.","no migration background","","","","","3"
"Rather disagree","2004","16-34 y.","direct migration background","","","","","3"
"Rather disagree","2004","35-65 y.","no migration background","","","","","3"
"Rather disagree","2004","35-65 y.","direct migration background","","","","","3"
"Rather disagree","2004","16-34 y.","indirect migration background","","","","","3"
"Rather disagree","2004","35-65 y.","indirect migration background","","","","","3"
"Rather disagree","2004","66 and older","no migration background","","","","","3"
"Rather disagree","2004","66 and older","direct migration background","","","","","3"
"Rather disagree","2004","66 and older","indirect migration background","","","","","3"
"Disagree fully","2005","35-65 y.","indirect migration background","","","","","4"
"Disagree fully","2005","16-34 y.","direct migration background","","","","","4"
"Disagree fully","2005","16-34 y.","no migration background","","","","","4"
"Disagree fully","2005","35-65 y.","direct migration background","","","","","4"
"Disagree fully","2005","35-65 y.","no migration background","","","","","4"
"Disagree fully","2005","16-34 y.","indirect migration background","","","","","4"
"Disagree fully","2005","66 and older","no migration background","","","","","4"
"Disagree fully","2005","66 and older","direct migration background","","","","","4"
"Disagree fully","2005","66 and older","indirect migration background","","","","","4"
"Fully agree","2005","16-34 y.","no migration background","","","","","1"
"Fully agree","2005","16-34 y.","direct migration background","","","","","1"
"Fully agree","2005","16-34 y.","indirect migration background","","","","","1"
"Fully agree","2005","35-65 y.","no migration background","","","","","1"
"Fully agree","2005","35-65 y.","direct migration background","","","","","1"
"Fully agree","2005","35-65 y.","indirect migration background","","","","","1"
"Fully agree","2005","66 and older","no migration background","","","","","1"
"Fully agree","2005","66 and older","direct migration background","","","","","1"
"Fully agree","2005","66 and older","indirect migration background","","","","","1"
"Rather agree","2005","16-34 y.","no migration background","","","","","2"
"Rather agree","2005","16-34 y.","direct migration background","","","","","2"
"Rather agree","2005","16-34 y.","indirect migration background","","","","","2"
"Rather agree","2005","35-65 y.","no migration background","","","","","2"
"Rather agree","2005","35-65 y.","direct migration background","","","","","2"
"Rather agree","2005","35-65 y.","indirect migration background","","","","","2"
"Rather agree","2005","66 and older","no migration background","","","","","2"
"Rather agree","2005","66 and older","direct migration background","","","","","2"
"Rather agree","2005","66 and older","indirect migration background","","","","","2"
"Rather disagree","2005","16-34 y.","no migration background","","","","","3"
"Rather disagree","2005","35-65 y.","no migration background","","","","","3"
"Rather disagree","2005","35-65 y.","direct migration background","","","","","3"
"Rather disagree","2005","16-34 y.","indirect migration background","","","","","3"
"Rather disagree","2005","16-34 y.","direct migration background","","","","","3"
"Rather disagree","2005","35-65 y.","indirect migration background","","","","","3"
"Rather disagree","2005","66 and older","no migration background","","","","","3"
"Rather disagree","2005","66 and older","direct migration background","","","","","3"
"Rather disagree","2005","66 and older","indirect migration background","","","","","3"
"Disagree fully","2006","35-65 y.","indirect migration background","","","","","4"
"Disagree fully","2006","16-34 y.","no migration background","","","","","4"
"Disagree fully","2006","35-65 y.","no migration background","","","","","4"
"Disagree fully","2006","16-34 y.","direct migration background","","","","","4"
"Disagree fully","2006","16-34 y.","indirect migration background","","","","","4"
"Disagree fully","2006","35-65 y.","direct migration background","","","","","4"
"Disagree fully","2006","66 and older","no migration background","","","","","4"
"Disagree fully","2006","66 and older","direct migration background","","","","","4"
"Disagree fully","2006","66 and older","indirect migration background","","","","","4"
"Fully agree","2006","16-34 y.","no migration background","","","","","1"
"Fully agree","2006","35-65 y.","direct migration background","","","","","1"
"Fully agree","2006","66 and older","direct migration background","","","","","1"
"Fully agree","2006","16-34 y.","direct migration background","","","","","1"
"Fully agree","2006","16-34 y.","indirect migration background","","","","","1"
"Fully agree","2006","35-65 y.","no migration background","","","","","1"
"Fully agree","2006","35-65 y.","indirect migration background","","","","","1"
"Fully agree","2006","66 and older","no migration background","","","","","1"
"Fully agree","2006","66 and older","indirect migration background","","","","","1"
"Rather agree","2006","16-34 y.","no migration background","","","","","2"
"Rather agree","2006","35-65 y.","no migration background","","","","","2"
"Rather agree","2006","66 and older","direct migration background","","","","","2"
"Rather agree","2006","66 and older","indirect migration background","","","","","2"
"Rather agree","2006","16-34 y.","direct migration background","","","","","2"
"Rather agree","2006","16-34 y.","indirect migration background","","","","","2"
"Rather agree","2006","35-65 y.","direct migration background","","","","","2"
"Rather agree","2006","35-65 y.","indirect migration background","","","","","2"
"Rather agree","2006","66 and older","no migration background","","","","","2"
"Rather disagree","2006","16-34 y.","indirect migration background","","","","","3"
"Rather disagree","2006","16-34 y.","no migration background","","","","","3"
"Rather disagree","2006","35-65 y.","no migration background","","","","","3"
"Rather disagree","2006","35-65 y.","direct migration background","","","","","3"
"Rather disagree","2006","16-34 y.","direct migration background","","","","","3"
"Rather disagree","2006","35-65 y.","indirect migration background","","","","","3"
"Rather disagree","2006","66 and older","no migration background","","","","","3"
"Rather disagree","2006","66 and older","direct migration background","","","","","3"
"Rather disagree","2006","66 and older","indirect migration background","","","","","3"
"Disagree fully","2007","16-34 y.","no migration background","","","","","4"
"Disagree fully","2007","16-34 y.","indirect migration background","","","","","4"
"Disagree fully","2007","35-65 y.","direct migration background","","","","","4"
"Disagree fully","2007","35-65 y.","no migration background","","","","","4"
"Disagree fully","2007","16-34 y.","direct migration background","","","","","4"
"Disagree fully","2007","35-65 y.","indirect migration background","","","","","4"
"Disagree fully","2007","66 and older","no migration background","","","","","4"
"Disagree fully","2007","66 and older","direct migration background","","","","","4"
"Disagree fully","2007","66 and older","indirect migration background","","","","","4"
"Fully agree","2007","16-34 y.","no migration background","","","","","1"
"Fully agree","2007","16-34 y.","direct migration background","","","","","1"
"Fully agree","2007","16-34 y.","indirect migration background","","","","","1"
"Fully agree","2007","35-65 y.","no migration background","","","","","1"
"Fully agree","2007","35-65 y.","direct migration background","","","","","1"
"Fully agree","2007","35-65 y.","indirect migration background","","","","","1"
"Fully agree","2007","66 and older","no migration background","","","","","1"
"Fully agree","2007","66 and older","direct migration background","","","","","1"
"Fully agree","2007","66 and older","indirect migration background","","","","","1"
"Rather agree","2007","16-34 y.","no migration background","","","","","2"
"Rather agree","2007","16-34 y.","indirect migration background","","","","","2"
"Rather agree","2007","35-65 y.","no migration background","","","","","2"
"Rather agree","2007","16-34 y.","direct migration background","","","","","2"
"Rather agree","2007","66 and older","no migration background","","","","","2"
"Rather agree","2007","35-65 y.","indirect migration background","","","","","2"
"Rather agree","2007","66 and older","direct migration background","","","","","2"
"Rather agree","2007","66 and older","indirect migration background","","","","","2"
"Rather agree","2007","35-65 y.","direct migration background","","","","","2"
"Rather disagree","2007","16-34 y.","no migration background","","","","","3"
"Rather disagree","2007","16-34 y.","indirect migration background","","","","","3"
"Rather disagree","2007","35-65 y.","no migration background","","","","","3"
"Rather disagree","2007","35-65 y.","direct migration background","","","","","3"
"Rather disagree","2007","16-34 y.","direct migration background","","","","","3"
"Rather disagree","2007","66 and older","indirect migration background","","","","","3"
"Rather disagree","2007","35-65 y.","indirect migration background","","","","","3"
"Rather disagree","2007","66 and older","no migration background","","","","","3"
"Rather disagree","2007","66 and older","direct migration background","","","","","3"
"Disagree fully","2008","16-34 y.","no migration background","424","0.119188273486045","0.108340281713139","0.130036265258952","4"
"Disagree fully","2008","16-34 y.","indirect migration background","55","0.0822773170735285","0.0596991983860939","0.104855435760963","4"
"Disagree fully","2008","35-65 y.","no migration background","937","0.0920387074270687","0.0861641000529186","0.0979133148012187","4"
"Disagree fully","2008","35-65 y.","direct migration background","94","0.0663824848794054","0.0520747962055675","0.0806901735532432","4"
"Disagree fully","2008","66 and older","no migration background","451","0.108619596545835","0.0989110283788752","0.118328164712794","4"
"Disagree fully","2008","66 and older","direct migration background","41","0.0922851623683435","0.0627942718694083","0.121776052867279","4"
"Disagree fully","2008","66 and older","indirect migration background","1","","","","4"
"Disagree fully","2008","16-34 y.","direct migration background","33","0.0677568244244186","0.0420085175483171","0.09350513130052","4"
"Disagree fully","2008","35-65 y.","indirect migration background","23","","","","4"
"Fully agree","2008","16-34 y.","no migration background","159","0.048663438810129","0.0414596739212891","0.0558672036989689","1"
"Fully agree","2008","16-34 y.","direct migration background","42","0.142233554198981","0.106449206392522","0.178017902005441","1"
"Fully agree","2008","16-34 y.","indirect migration background","52","0.0869137475454928","0.0637668868493317","0.110060608241654","1"
"Fully agree","2008","35-65 y.","no migration background","585","0.0728261882493206","0.0675455758477128","0.0781068006509284","1"
"Fully agree","2008","35-65 y.","direct migration background","145","0.134028696216518","0.114448867850593","0.153608524582442","1"
"Fully agree","2008","35-65 y.","indirect migration background","11","","","","1"
"Fully agree","2008","66 and older","no migration background","358","0.0868159917867054","0.0780308542547924","0.0956011293186185","1"
"Fully agree","2008","66 and older","direct migration background","39","0.150031861887062","0.113645360342266","0.186418363431858","1"
"Fully agree","2008","66 and older","indirect migration background","2","","","","1"
"Rather agree","2008","16-34 y.","no migration background","1025","0.313978210769507","0.298439687271938","0.329516734267076","2"
"Rather agree","2008","35-65 y.","no migration background","3154","0.35744451118556","0.347705394738029","0.367183627633092","2"
"Rather agree","2008","16-34 y.","direct migration background","102","0.29683759074132","0.250032313711065","0.343642867771575","2"
"Rather agree","2008","16-34 y.","indirect migration background","191","0.342869041713792","0.30386747452051","0.381870608907074","2"
"Rather agree","2008","35-65 y.","direct migration background","415","0.369149637700345","0.341414991168407","0.396884284232283","2"
"Rather agree","2008","66 and older","no migration background","1283","0.345641991901031","0.330803474475151","0.360480509326911","2"
"Rather agree","2008","66 and older","indirect migration background","4","","","","2"
"Rather agree","2008","35-65 y.","indirect migration background","65","0.410134573445542","0.340562148964079","0.479706997927004","2"
"Rather agree","2008","66 and older","direct migration background","129","0.347581294394367","0.299059301574915","0.396103287213819","2"
"Rather disagree","2008","16-34 y.","no migration background","1819","0.518170076934318","0.501440918757559","0.534899235111078","3"
"Rather disagree","2008","16-34 y.","indirect migration background","271","0.487939893667187","0.446868863854878","0.529010923479496","3"
"Rather disagree","2008","35-65 y.","no migration background","4626","0.477690593138051","0.46753986510892","0.487841321167181","3"
"Rather disagree","2008","35-65 y.","direct migration background","509","0.430439181203732","0.401982504178031","0.458895858229433","3"
"Rather disagree","2008","16-34 y.","direct migration background","189","0.49317203063528","0.44195232782502","0.54439173344554","3"
"Rather disagree","2008","66 and older","no migration background","1854","0.458922419766429","0.443374619332435","0.474470220200422","3"
"Rather disagree","2008","66 and older","direct migration background","161","0.410101681350228","0.3599850833051","0.460218279395355","3"
"Rather disagree","2008","35-65 y.","indirect migration background","93","0.422097209916993","0.352236802669201","0.491957617164785","3"
"Rather disagree","2008","66 and older","indirect migration background","4","","","","3"
"Disagree fully","2009","16-34 y.","no migration background","","","","","4"
"Disagree fully","2009","16-34 y.","indirect migration background","","","","","4"
"Disagree fully","2009","35-65 y.","no migration background","","","","","4"
"Disagree fully","2009","35-65 y.","direct migration background","","","","","4"
"Disagree fully","2009","66 and older","no migration background","","","","","4"
"Disagree fully","2009","66 and older","direct migration background","","","","","4"
"Disagree fully","2009","66 and older","indirect migration background","","","","","4"
"Disagree fully","2009","16-34 y.","direct migration background","","","","","4"
"Disagree fully","2009","35-65 y.","indirect migration background","","","","","4"
"Fully agree","2009","16-34 y.","no migration background","","","","","1"
"Fully agree","2009","35-65 y.","direct migration background","","","","","1"
"Fully agree","2009","66 and older","direct migration background","","","","","1"
"Fully agree","2009","16-34 y.","direct migration background","","","","","1"
"Fully agree","2009","16-34 y.","indirect migration background","","","","","1"
"Fully agree","2009","35-65 y.","no migration background","","","","","1"
"Fully agree","2009","35-65 y.","indirect migration background","","","","","1"
"Fully agree","2009","66 and older","no migration background","","","","","1"
"Fully agree","2009","66 and older","indirect migration background","","","","","1"
"Rather agree","2009","16-34 y.","no migration background","","","","","2"
"Rather agree","2009","35-65 y.","no migration background","","","","","2"
"Rather agree","2009","16-34 y.","direct migration background","","","","","2"
"Rather agree","2009","16-34 y.","indirect migration background","","","","","2"
"Rather agree","2009","35-65 y.","direct migration background","","","","","2"
"Rather agree","2009","35-65 y.","indirect migration background","","","","","2"
"Rather agree","2009","66 and older","direct migration background","","","","","2"
"Rather agree","2009","66 and older","indirect migration background","","","","","2"
"Rather agree","2009","66 and older","no migration background","","","","","2"
"Rather disagree","2009","16-34 y.","indirect migration background","","","","","3"
"Rather disagree","2009","35-65 y.","no migration background","","","","","3"
"Rather disagree","2009","16-34 y.","no migration background","","","","","3"
"Rather disagree","2009","35-65 y.","direct migration background","","","","","3"
"Rather disagree","2009","16-34 y.","direct migration background","","","","","3"
"Rather disagree","2009","35-65 y.","indirect migration background","","","","","3"
"Rather disagree","2009","66 and older","indirect migration background","","","","","3"
"Rather disagree","2009","66 and older","no migration background","","","","","3"
"Rather disagree","2009","66 and older","direct migration background","","","","","3"
"Disagree fully","2010","16-34 y.","no migration background","","","","","4"
"Disagree fully","2010","16-34 y.","direct migration background","","","","","4"
"Disagree fully","2010","16-34 y.","indirect migration background","","","","","4"
"Disagree fully","2010","35-65 y.","no migration background","","","","","4"
"Disagree fully","2010","35-65 y.","direct migration background","","","","","4"
"Disagree fully","2010","66 and older","no migration background","","","","","4"
"Disagree fully","2010","66 and older","direct migration background","","","","","4"
"Disagree fully","2010","66 and older","indirect migration background","","","","","4"
"Disagree fully","2010","35-65 y.","indirect migration background","","","","","4"
"Fully agree","2010","16-34 y.","no migration background","","","","","1"
"Fully agree","2010","16-34 y.","direct migration background","","","","","1"
"Fully agree","2010","16-34 y.","indirect migration background","","","","","1"
"Fully agree","2010","35-65 y.","no migration background","","","","","1"
"Fully agree","2010","35-65 y.","direct migration background","","","","","1"
"Fully agree","2010","35-65 y.","indirect migration background","","","","","1"
"Fully agree","2010","66 and older","no migration background","","","","","1"
"Fully agree","2010","66 and older","direct migration background","","","","","1"
"Fully agree","2010","66 and older","indirect migration background","","","","","1"
"Rather agree","2010","16-34 y.","no migration background","","","","","2"
"Rather agree","2010","16-34 y.","indirect migration background","","","","","2"
"Rather agree","2010","35-65 y.","no migration background","","","","","2"
"Rather agree","2010","16-34 y.","direct migration background","","","","","2"
"Rather agree","2010","35-65 y.","direct migration background","","","","","2"
"Rather agree","2010","66 and older","no migration background","","","","","2"
"Rather agree","2010","35-65 y.","indirect migration background","","","","","2"
"Rather agree","2010","66 and older","direct migration background","","","","","2"
"Rather agree","2010","66 and older","indirect migration background","","","","","2"
"Rather disagree","2010","16-34 y.","no migration background","","","","","3"
"Rather disagree","2010","16-34 y.","direct migration background","","","","","3"
"Rather disagree","2010","16-34 y.","indirect migration background","","","","","3"
"Rather disagree","2010","35-65 y.","no migration background","","","","","3"
"Rather disagree","2010","35-65 y.","direct migration background","","","","","3"
"Rather disagree","2010","66 and older","no migration background","","","","","3"
"Rather disagree","2010","66 and older","direct migration background","","","","","3"
"Rather disagree","2010","66 and older","indirect migration background","","","","","3"
"Rather disagree","2010","35-65 y.","indirect migration background","","","","","3"
"Disagree fully","2011","16-34 y.","no migration background","","","","","4"
"Disagree fully","2011","16-34 y.","direct migration background","","","","","4"
"Disagree fully","2011","16-34 y.","indirect migration background","","","","","4"
"Disagree fully","2011","35-65 y.","no migration background","","","","","4"
"Disagree fully","2011","35-65 y.","direct migration background","","","","","4"
"Disagree fully","2011","35-65 y.","indirect migration background","","","","","4"
"Disagree fully","2011","66 and older","no migration background","","","","","4"
"Disagree fully","2011","66 and older","direct migration background","","","","","4"
"Disagree fully","2011","66 and older","indirect migration background","","","","","4"
"Fully agree","2011","35-65 y.","no migration background","","","","","1"
"Fully agree","2011","16-34 y.","no migration background","","","","","1"
"Fully agree","2011","16-34 y.","direct migration background","","","","","1"
"Fully agree","2011","16-34 y.","indirect migration background","","","","","1"
"Fully agree","2011","35-65 y.","direct migration background","","","","","1"
"Fully agree","2011","35-65 y.","indirect migration background","","","","","1"
"Fully agree","2011","66 and older","no migration background","","","","","1"
"Fully agree","2011","66 and older","direct migration background","","","","","1"
"Fully agree","2011","66 and older","indirect migration background","","","","","1"
"Rather agree","2011","35-65 y.","no migration background","","","","","2"
"Rather agree","2011","16-34 y.","no migration background","","","","","2"
"Rather agree","2011","16-34 y.","direct migration background","","","","","2"
"Rather agree","2011","16-34 y.","indirect migration background","","","","","2"
"Rather agree","2011","35-65 y.","direct migration background","","","","","2"
"Rather agree","2011","35-65 y.","indirect migration background","","","","","2"
"Rather agree","2011","66 and older","no migration background","","","","","2"
"Rather agree","2011","66 and older","direct migration background","","","","","2"
"Rather agree","2011","66 and older","indirect migration background","","","","","2"
"Rather disagree","2011","16-34 y.","no migration background","","","","","3"
"Rather disagree","2011","16-34 y.","direct migration background","","","","","3"
"Rather disagree","2011","35-65 y.","no migration background","","","","","3"
"Rather disagree","2011","16-34 y.","indirect migration background","","","","","3"
"Rather disagree","2011","35-65 y.","direct migration background","","","","","3"
"Rather disagree","2011","66 and older","direct migration background","","","","","3"
"Rather disagree","2011","35-65 y.","indirect migration background","","","","","3"
"Rather disagree","2011","66 and older","no migration background","","","","","3"
"Rather disagree","2011","66 and older","indirect migration background","","","","","3"
"Disagree fully","2012","16-34 y.","no migration background","","","","","4"
"Disagree fully","2012","16-34 y.","indirect migration background","","","","","4"
"Disagree fully","2012","35-65 y.","no migration background","","","","","4"
"Disagree fully","2012","35-65 y.","indirect migration background","","","","","4"
"Disagree fully","2012","66 and older","no migration background","","","","","4"
"Disagree fully","2012","66 and older","direct migration background","","","","","4"
"Disagree fully","2012","16-34 y.","direct migration background","","","","","4"
"Disagree fully","2012","35-65 y.","direct migration background","","","","","4"
"Disagree fully","2012","66 and older","indirect migration background","","","","","4"
"Fully agree","2012","35-65 y.","no migration background","","","","","1"
"Fully agree","2012","66 and older","direct migration background","","","","","1"
"Fully agree","2012","16-34 y.","no migration background","","","","","1"
"Fully agree","2012","16-34 y.","direct migration background","","","","","1"
"Fully agree","2012","16-34 y.","indirect migration background","","","","","1"
"Fully agree","2012","35-65 y.","direct migration background","","","","","1"
"Fully agree","2012","35-65 y.","indirect migration background","","","","","1"
"Fully agree","2012","66 and older","no migration background","","","","","1"
"Fully agree","2012","66 and older","indirect migration background","","","","","1"
"Rather agree","2012","16-34 y.","direct migration background","","","","","2"
"Rather agree","2012","16-34 y.","indirect migration background","","","","","2"
"Rather agree","2012","16-34 y.","no migration background","","","","","2"
"Rather agree","2012","35-65 y.","no migration background","","","","","2"
"Rather agree","2012","66 and older","direct migration background","","","","","2"
"Rather agree","2012","35-65 y.","direct migration background","","","","","2"
"Rather agree","2012","66 and older","indirect migration background","","","","","2"
"Rather agree","2012","35-65 y.","indirect migration background","","","","","2"
"Rather agree","2012","66 and older","no migration background","","","","","2"
"Rather disagree","2012","16-34 y.","indirect migration background","","","","","3"
"Rather disagree","2012","16-34 y.","no migration background","","","","","3"
"Rather disagree","2012","16-34 y.","direct migration background","","","","","3"
"Rather disagree","2012","35-65 y.","no migration background","","","","","3"
"Rather disagree","2012","35-65 y.","direct migration background","","","","","3"
"Rather disagree","2012","66 and older","no migration background","","","","","3"
"Rather disagree","2012","66 and older","direct migration background","","","","","3"
"Rather disagree","2012","35-65 y.","indirect migration background","","","","","3"
"Rather disagree","2012","66 and older","indirect migration background","","","","","3"
"Disagree fully","2013","16-34 y.","no migration background","552","0.127064433533363","0.117199065102313","0.136929801964413","4"
"Disagree fully","2013","16-34 y.","direct migration background","61","0.189111684622308","0.157646570513769","0.220576798730847","4"
"Disagree fully","2013","16-34 y.","indirect migration background","66","0.0855840584634023","0.0641929278639004","0.106975189062904","4"
"Disagree fully","2013","35-65 y.","no migration background","1387","0.0970761639492676","0.0919271022863894","0.102225225612146","4"
"Disagree fully","2013","35-65 y.","direct migration background","175","0.0838620961479643","0.070584066108671","0.0971401261872575","4"
"Disagree fully","2013","35-65 y.","indirect migration background","64","0.119353510055307","0.0915415727594343","0.14716544735118","4"
"Disagree fully","2013","66 and older","no migration background","511","0.105302320870348","0.0964361201189125","0.114168521621784","4"
"Disagree fully","2013","66 and older","direct migration background","43","0.1018082751383","0.0709543108509654","0.132662239425634","4"
"Disagree fully","2013","66 and older","indirect migration background","","","","","4"
"Fully agree","2013","35-65 y.","no migration background","789","0.0618527659869228","0.0576632746709042","0.0660422573029414","1"
"Fully agree","2013","66 and older","direct migration background","30","0.0814743391780472","0.0535623377846838","0.10938634057141","1"
"Fully agree","2013","16-34 y.","no migration background","246","0.0505700227882424","0.0440793718007976","0.0570606737756872","1"
"Fully agree","2013","16-34 y.","direct migration background","55","0.0900831634171672","0.067078691243352","0.113087635590983","1"
"Fully agree","2013","16-34 y.","indirect migration background","37","0.0503023362115018","0.033589422578526","0.0670152498444777","1"
"Fully agree","2013","35-65 y.","direct migration background","142","0.091273108383908","0.0774769403668429","0.105069276400973","1"
"Fully agree","2013","35-65 y.","indirect migration background","38","0.0794493625454152","0.0562496881547491","0.102649036936081","1"
"Fully agree","2013","66 and older","no migration background","352","0.0901143556333766","0.0818431116665988","0.0983855996001543","1"
"Fully agree","2013","66 and older","indirect migration background","","","","","1"
"Rather agree","2013","16-34 y.","no migration background","1177","0.272895003094573","0.259700088948546","0.2860899172406","2"
"Rather agree","2013","35-65 y.","no migration background","3736","0.320892641676897","0.312773776530254","0.329011506823541","2"
"Rather agree","2013","16-34 y.","direct migration background","192","0.221947785849396","0.188557557581492","0.2553380141173","2"
"Rather agree","2013","16-34 y.","indirect migration background","222","0.339569684757479","0.303358447658823","0.375780921856135","2"
"Rather agree","2013","66 and older","direct migration background","120","0.34325310226287","0.29480897253612","0.391697231989621","2"
"Rather agree","2013","35-65 y.","direct migration background","569","0.376215618456843","0.353009312003277","0.399421924910409","2"
"Rather agree","2013","35-65 y.","indirect migration background","155","0.304245667487535","0.26477695127312","0.34371438370195","2"
"Rather agree","2013","66 and older","no migration background","1485","0.328113839701622","0.314551314573548","0.341676364829696","2"
"Rather agree","2013","66 and older","indirect migration background","","","","","2"
"Rather disagree","2013","16-34 y.","direct migration background","287","0.498857366111129","0.458682126240211","0.539032605982046","3"
"Rather disagree","2013","35-65 y.","no migration background","6788","0.520178428386912","0.511489578702104","0.52886727807172","3"
"Rather disagree","2013","16-34 y.","no migration background","2403","0.549470540583822","0.534732355166673","0.564208726000971","3"
"Rather disagree","2013","16-34 y.","indirect migration background","332","0.524543920567617","0.486357272593227","0.562730568542007","3"
"Rather disagree","2013","35-65 y.","direct migration background","788","0.448649177011285","0.424823907861048","0.472474446161522","3"
"Rather disagree","2013","66 and older","no migration background","2256","0.476469483794653","0.462042718059704","0.490896249529603","3"
"Rather disagree","2013","66 and older","direct migration background","176","0.473464283420783","0.42252035430922","0.524408212532345","3"
"Rather disagree","2013","35-65 y.","indirect migration background","265","0.496951459911743","0.45405961061582","0.539843309207666","3"
