"plh0193","year","age_gr","regtyp","n","percent","lower_confidence","upper_confidence"
"Rather agree","2009","16-34 y.","Rural Area","","","",""
"Rather agree","2009","35-65 y.","Urban Area","","","",""
"Rather agree","2009","35-65 y.","Rural Area","","","",""
"Rather agree","2009","66 and older","Urban Area","","","",""
"Rather agree","2009","66 and older","Rural Area","","","",""
"Rather disagree","2009","16-34 y.","Urban Area","","","",""
"Rather disagree","2009","16-34 y.","Rural Area","","","",""
"Rather disagree","2009","35-65 y.","Urban Area","","","",""
"Rather disagree","2009","35-65 y.","Rural Area","","","",""
"Rather disagree","2009","66 and older","Urban Area","","","",""
"Rather disagree","2009","66 and older","Rural Area","","","",""
"Disagree fully","2009","16-34 y.","Urban Area","","","",""
"Disagree fully","2009","16-34 y.","Rural Area","","","",""
"Disagree fully","2009","35-65 y.","Urban Area","","","",""
"Disagree fully","2009","35-65 y.","Rural Area","","","",""
"Disagree fully","2009","66 and older","Urban Area","","","",""
"Disagree fully","2009","66 and older","Rural Area","","","",""
"Fully agree","2010","16-34 y.","Urban Area","","","",""
"Fully agree","2010","16-34 y.","Rural Area","","","",""
"Fully agree","2010","35-65 y.","Urban Area","","","",""
"Fully agree","2010","35-65 y.","Rural Area","","","",""
"Fully agree","2010","66 and older","Urban Area","","","",""
"Fully agree","2010","66 and older","Rural Area","","","",""
"Rather agree","2010","16-34 y.","Urban Area","","","",""
"Rather agree","2010","16-34 y.","Rural Area","","","",""
"Rather agree","2010","35-65 y.","Urban Area","","","",""
"Rather agree","2010","35-65 y.","Rural Area","","","",""
"Rather agree","2010","66 and older","Urban Area","","","",""
"Rather agree","2010","66 and older","Rural Area","","","",""
"Rather disagree","2010","16-34 y.","Urban Area","","","",""
"Rather disagree","2010","16-34 y.","Rural Area","","","",""
"Rather disagree","2010","35-65 y.","Urban Area","","","",""
"Rather disagree","2010","35-65 y.","Rural Area","","","",""
"Rather disagree","2010","66 and older","Urban Area","","","",""
"Rather disagree","2010","66 and older","Rural Area","","","",""
"Disagree fully","2010","16-34 y.","Urban Area","","","",""
"Disagree fully","2010","16-34 y.","Rural Area","","","",""
"Disagree fully","2010","35-65 y.","Urban Area","","","",""
"Disagree fully","2010","35-65 y.","Rural Area","","","",""
"Disagree fully","2010","66 and older","Urban Area","","","",""
"Disagree fully","2010","66 and older","Rural Area","","","",""
"Fully agree","2011","16-34 y.","Urban Area","","","",""
"Fully agree","2011","16-34 y.","Rural Area","","","",""
"Fully agree","2011","35-65 y.","Urban Area","","","",""
"Fully agree","2011","35-65 y.","Rural Area","","","",""
"Fully agree","2011","66 and older","Urban Area","","","",""
"Fully agree","2011","66 and older","Rural Area","","","",""
"Rather agree","2011","16-34 y.","Urban Area","","","",""
"Rather agree","2011","16-34 y.","Rural Area","","","",""
"Rather agree","2011","35-65 y.","Urban Area","","","",""
"Rather agree","2011","35-65 y.","Rural Area","","","",""
"Rather agree","2011","66 and older","Urban Area","","","",""
"Rather agree","2011","66 and older","Rural Area","","","",""
"Rather disagree","2011","16-34 y.","Urban Area","","","",""
"Rather disagree","2011","16-34 y.","Rural Area","","","",""
"Rather disagree","2011","35-65 y.","Urban Area","","","",""
"Rather disagree","2011","35-65 y.","Rural Area","","","",""
"Rather disagree","2011","66 and older","Urban Area","","","",""
"Rather disagree","2011","66 and older","Rural Area","","","",""
"Disagree fully","2011","16-34 y.","Urban Area","","","",""
"Disagree fully","2011","16-34 y.","Rural Area","","","",""
"Disagree fully","2011","35-65 y.","Urban Area","","","",""
"Disagree fully","2011","35-65 y.","Rural Area","","","",""
"Disagree fully","2011","66 and older","Urban Area","","","",""
"Disagree fully","2011","66 and older","Rural Area","","","",""
"Fully agree","2012","16-34 y.","Urban Area","","","",""
"Fully agree","2012","16-34 y.","Rural Area","","","",""
"Fully agree","2012","35-65 y.","Urban Area","","","",""
"Fully agree","2012","35-65 y.","Rural Area","","","",""
"Fully agree","2012","66 and older","Urban Area","","","",""
"Fully agree","2012","66 and older","Rural Area","","","",""
"Rather agree","2012","16-34 y.","Urban Area","","","",""
"Rather agree","2012","16-34 y.","Rural Area","","","",""
"Rather agree","2012","35-65 y.","Urban Area","","","",""
"Rather agree","2012","35-65 y.","Rural Area","","","",""
"Rather agree","2012","66 and older","Urban Area","","","",""
"Rather agree","2012","66 and older","Rural Area","","","",""
"Rather disagree","2012","16-34 y.","Urban Area","","","",""
"Rather disagree","2012","16-34 y.","Rural Area","","","",""
"Rather disagree","2012","35-65 y.","Urban Area","","","",""
"Rather disagree","2012","35-65 y.","Rural Area","","","",""
"Rather disagree","2012","66 and older","Urban Area","","","",""
"Rather disagree","2012","66 and older","Rural Area","","","",""
"Disagree fully","2012","16-34 y.","Urban Area","","","",""
"Disagree fully","2012","16-34 y.","Rural Area","","","",""
"Disagree fully","2012","35-65 y.","Urban Area","","","",""
"Disagree fully","2012","35-65 y.","Rural Area","","","",""
"Disagree fully","2012","66 and older","Urban Area","","","",""
"Disagree fully","2012","66 and older","Rural Area","","","",""
"Fully agree","2013","16-34 y.","Urban Area","215","0.0581354175289372","0.0506057505753186","0.0656650844825559"
"Fully agree","2013","16-34 y.","Rural Area","123","0.0431783758420787","0.0340866544492699","0.0522700972348875"
"Fully agree","2013","35-65 y.","Urban Area","565","0.0629425526142507","0.0580374613766554","0.067847643851846"
"Fully agree","2013","35-65 y.","Rural Area","404","0.0695568492523","0.0628206905093184","0.0762930079952816"
"Fully agree","2013","66 and older","Urban Area","230","0.0831498558426225","0.0736425926885538","0.0926571189966912"
"Fully agree","2013","66 and older","Rural Area","152","0.103040218521698","0.0887475580946865","0.117332878948709"
"Rather agree","2013","16-34 y.","Urban Area","984","0.251549146286953","0.237586935053538","0.265511357520367"
"Rather agree","2013","16-34 y.","Rural Area","607","0.327457951675466","0.306466862760498","0.348449040590435"
"Rather agree","2013","35-65 y.","Urban Area","2649","0.310047030573895","0.300705558108629","0.319388503039161"
"Rather agree","2013","35-65 y.","Rural Area","1811","0.355766563877407","0.34308999746503","0.368443130289784"
"Rather agree","2013","66 and older","Urban Area","1030","0.329992663186373","0.313801893044157","0.346183433328589"
"Rather agree","2013","66 and older","Rural Area","575","0.327015116693427","0.304959978973574","0.349070254413281"
"Rather disagree","2013","16-34 y.","Urban Area","2026","0.558445483397842","0.542466700600488","0.574424266195196"
"Rather disagree","2013","16-34 y.","Rural Area","996","0.509069414396378","0.486708167124385","0.531430661668371"
"Rather disagree","2013","35-65 y.","Urban Area","5042","0.51709926610835","0.507006558324489","0.527191973892212"
"Rather disagree","2013","35-65 y.","Rural Area","2799","0.503506755388065","0.490267707181273","0.516745803594857"
"Rather disagree","2013","66 and older","Urban Area","1585","0.473641148214101","0.456448559895852","0.49083373653235"
"Rather disagree","2013","66 and older","Rural Area","852","0.483532940563056","0.460038908810396","0.507026972315715"
"Disagree fully","2013","16-34 y.","Urban Area","485","0.131869952786268","0.120982495716014","0.142757409856522"
"Disagree fully","2013","16-34 y.","Rural Area","194","0.120294258086077","0.105743398863788","0.134845117308366"
"Disagree fully","2013","35-65 y.","Urban Area","1161","0.109911150703503","0.103593881804312","0.116228419602695"
"Disagree fully","2013","35-65 y.","Rural Area","465","0.0711698314822278","0.0643619252409526","0.0779777377235031"
"Disagree fully","2013","66 and older","Urban Area","395","0.113216332756904","0.102305975531432","0.124126689982376"
"Disagree fully","2013","66 and older","Rural Area","159","0.0864117242218197","0.0732022722786417","0.0996211761649976"
"Fully agree","2014","16-34 y.","Urban Area","","","",""
"Fully agree","2014","16-34 y.","Rural Area","","","",""
"Fully agree","2014","35-65 y.","Urban Area","","","",""
"Fully agree","2014","35-65 y.","Rural Area","","","",""
"Fully agree","2014","66 and older","Urban Area","","","",""
"Fully agree","2014","66 and older","Rural Area","","","",""
"Rather agree","2014","16-34 y.","Urban Area","","","",""
"Rather agree","2014","16-34 y.","Rural Area","","","",""
"Rather agree","2014","35-65 y.","Urban Area","","","",""
"Rather agree","2014","35-65 y.","Rural Area","","","",""
"Rather agree","2014","66 and older","Urban Area","","","",""
"Rather agree","2014","66 and older","Rural Area","","","",""
"Rather disagree","2014","16-34 y.","Urban Area","","","",""
"Rather disagree","2014","16-34 y.","Rural Area","","","",""
"Rather disagree","2014","35-65 y.","Urban Area","","","",""
"Rather disagree","2014","35-65 y.","Rural Area","","","",""
"Rather disagree","2014","66 and older","Urban Area","","","",""
"Rather disagree","2014","66 and older","Rural Area","","","",""
"Disagree fully","2014","16-34 y.","Urban Area","","","",""
"Disagree fully","2014","16-34 y.","Rural Area","","","",""
"Disagree fully","2014","35-65 y.","Urban Area","","","",""
"Disagree fully","2014","35-65 y.","Rural Area","","","",""
"Disagree fully","2014","66 and older","Urban Area","","","",""
"Disagree fully","2014","66 and older","Rural Area","","","",""
"Fully agree","2015","16-34 y.","Urban Area","","","",""
"Fully agree","2015","16-34 y.","Rural Area","","","",""
"Fully agree","2015","35-65 y.","Urban Area","","","",""
"Fully agree","2015","35-65 y.","Rural Area","","","",""
"Fully agree","2015","66 and older","Urban Area","","","",""
"Fully agree","2015","66 and older","Rural Area","","","",""
"Rather agree","2015","16-34 y.","Urban Area","","","",""
"Rather agree","2015","16-34 y.","Rural Area","","","",""
"Rather agree","2015","35-65 y.","Urban Area","","","",""
"Rather agree","2015","35-65 y.","Rural Area","","","",""
"Rather agree","2015","66 and older","Urban Area","","","",""
"Rather agree","2015","66 and older","Rural Area","","","",""
"Rather disagree","2015","16-34 y.","Urban Area","","","",""
"Rather disagree","2015","16-34 y.","Rural Area","","","",""
"Rather disagree","2015","35-65 y.","Urban Area","","","",""
"Rather disagree","2015","35-65 y.","Rural Area","","","",""
"Rather disagree","2015","66 and older","Urban Area","","","",""
"Rather disagree","2015","66 and older","Rural Area","","","",""
"Disagree fully","2015","16-34 y.","Urban Area","","","",""
"Disagree fully","2015","16-34 y.","Rural Area","","","",""
"Disagree fully","2015","35-65 y.","Urban Area","","","",""
"Disagree fully","2015","35-65 y.","Rural Area","","","",""
"Disagree fully","2015","66 and older","Urban Area","","","",""
"Disagree fully","2015","66 and older","Rural Area","","","",""
"Fully agree","2016","16-34 y.","Urban Area","","","",""
"Fully agree","2016","16-34 y.","Rural Area","","","",""
"Fully agree","2016","35-65 y.","Urban Area","","","",""
"Fully agree","2016","35-65 y.","Rural Area","","","",""
"Fully agree","2016","66 and older","Urban Area","","","",""
"Fully agree","2016","66 and older","Rural Area","","","",""
"Rather agree","2016","16-34 y.","Urban Area","","","",""
"Rather agree","2016","16-34 y.","Rural Area","","","",""
"Rather agree","2016","35-65 y.","Urban Area","","","",""
"Rather agree","2016","35-65 y.","Rural Area","","","",""
"Rather agree","2016","66 and older","Urban Area","","","",""
"Rather agree","2016","66 and older","Rural Area","","","",""
"Rather disagree","2016","16-34 y.","Urban Area","","","",""
"Rather disagree","2016","16-34 y.","Rural Area","","","",""
"Rather disagree","2016","35-65 y.","Urban Area","","","",""
"Rather disagree","2016","35-65 y.","Rural Area","","","",""
"Rather disagree","2016","66 and older","Urban Area","","","",""
"Rather disagree","2016","66 and older","Rural Area","","","",""
"Disagree fully","2016","16-34 y.","Urban Area","","","",""
"Disagree fully","2016","16-34 y.","Rural Area","","","",""
"Disagree fully","2016","35-65 y.","Urban Area","","","",""
"Disagree fully","2016","35-65 y.","Rural Area","","","",""
"Disagree fully","2016","66 and older","Urban Area","","","",""
"Disagree fully","2016","66 and older","Rural Area","","","",""
"Fully agree","2017","16-34 y.","Urban Area","","","",""
"Fully agree","2017","16-34 y.","Rural Area","","","",""
"Fully agree","2017","35-65 y.","Urban Area","","","",""
"Fully agree","2017","35-65 y.","Rural Area","","","",""
"Fully agree","2017","66 and older","Urban Area","","","",""
"Fully agree","2017","66 and older","Rural Area","","","",""
"Rather agree","2017","16-34 y.","Urban Area","","","",""
"Rather agree","2017","16-34 y.","Rural Area","","","",""
"Rather agree","2017","35-65 y.","Urban Area","","","",""
"Rather agree","2017","35-65 y.","Rural Area","","","",""
"Rather agree","2017","66 and older","Urban Area","","","",""
"Rather agree","2017","66 and older","Rural Area","","","",""
"Rather disagree","2017","16-34 y.","Urban Area","","","",""
"Rather disagree","2017","16-34 y.","Rural Area","","","",""
"Rather disagree","2017","35-65 y.","Urban Area","","","",""
"Rather disagree","2017","35-65 y.","Rural Area","","","",""
"Rather disagree","2017","66 and older","Urban Area","","","",""
"Rather disagree","2017","66 and older","Rural Area","","","",""
"Disagree fully","2017","16-34 y.","Urban Area","","","",""
"Disagree fully","2017","16-34 y.","Rural Area","","","",""
"Disagree fully","2017","35-65 y.","Urban Area","","","",""
"Disagree fully","2017","35-65 y.","Rural Area","","","",""
"Disagree fully","2017","66 and older","Urban Area","","","",""
"Disagree fully","2017","66 and older","Rural Area","","","",""
"Fully agree","2018","16-34 y.","Urban Area","618","0.0626075541585589","0.0562592028260769","0.0689559054910408"
"Fully agree","2018","16-34 y.","Rural Area","242","0.072754709788831","0.0623482115251195","0.0831612080525426"
"Fully agree","2018","35-65 y.","Urban Area","888","0.0635618610104853","0.0589242012817694","0.0681995207392012"
"Fully agree","2018","35-65 y.","Rural Area","440","0.0644811681427534","0.0581323241997616","0.0708300120857451"
"Fully agree","2018","66 and older","Urban Area","193","0.0686224431742532","0.0598590409531452","0.0773858453953613"
"Fully agree","2018","66 and older","Rural Area","107","0.0650120289548415","0.0538165794519796","0.0762074784577033"
"Rather agree","2018","16-34 y.","Urban Area","1701","0.27071715989079","0.259073413168228","0.282360906613351"
"Rather agree","2018","16-34 y.","Rural Area","718","0.288200667852667","0.270053743816876","0.306347591888457"
"Rather agree","2018","35-65 y.","Urban Area","3025","0.288010618860922","0.279402623181183","0.296618614540662"
"Rather agree","2018","35-65 y.","Rural Area","1814","0.321030660697712","0.308962244627569","0.333099076767855"
"Rather agree","2018","66 and older","Urban Area","898","0.290028584679581","0.274298987302857","0.305758182056304"
"Rather agree","2018","66 and older","Rural Area","599","0.314961480189522","0.293868988761747","0.336053971617296"
"Rather disagree","2018","16-34 y.","Urban Area","2409","0.510069911739976","0.496969987958349","0.523169835521603"
"Rather disagree","2018","16-34 y.","Rural Area","1140","0.534946233892286","0.514962189224074","0.554930278560498"
"Rather disagree","2018","35-65 y.","Urban Area","5180","0.51220165682525","0.502699948781147","0.521703364869352"
"Rather disagree","2018","35-65 y.","Rural Area","2951","0.530825849764277","0.517925692446461","0.543726007082092"
"Rather disagree","2018","66 and older","Urban Area","1703","0.526734155941049","0.509427024399954","0.544041287482143"
"Rather disagree","2018","66 and older","Rural Area","954","0.486424092453297","0.463727977452786","0.509120207453807"
"Disagree fully","2018","16-34 y.","Urban Area","866","0.156605374210676","0.14708167642657","0.166129071994781"
"Disagree fully","2018","16-34 y.","Rural Area","293","0.104098388466217","0.0918626861127742","0.116334090819659"
"Disagree fully","2018","35-65 y.","Urban Area","1538","0.136225863303343","0.129705212933299","0.142746513673387"
"Disagree fully","2018","35-65 y.","Rural Area","544","0.0836623213952578","0.0765050964914153","0.0908195462991003"
"Disagree fully","2018","66 and older","Urban Area","403","0.114614816205118","0.103572421185285","0.12565721122495"
"Disagree fully","2018","66 and older","Rural Area","203","0.13360239840234","0.118153148026749","0.149051648777931"
