"plh0193","year","bula_h","education","n","percent","lower_confidence","upper_confidence"
"Rather agree","2003","Lower Saxony","no degree/no degree yet","18","","",""
"Rather agree","2003","Bremen","lower secondary degree","19","","",""
"Rather agree","2003","Bremen","secondary school degree","15","","",""
"Rather agree","2003","Bremen","college entrance qualification","6","","",""
"Rather agree","2003","Bremen","Other degree","7","","",""
"Rather agree","2003","Bremen","no degree/no degree yet","1","","",""
"Rather agree","2003","North Rhine-Westphalia","lower secondary degree","609","0.338599373773471","0.316273777262538","0.360924970284404"
"Rather agree","2003","North Rhine-Westphalia","secondary school degree","341","0.346962802149727","0.317460323190197","0.376465281109256"
"Rather agree","2003","North Rhine-Westphalia","college entrance qualification","336","0.257611412376292","0.233893596382338","0.281329228370247"
"Rather agree","2003","North Rhine-Westphalia","Other degree","95","0.294903389642361","0.245999989773775","0.343806789510946"
"Rather agree","2003","North Rhine-Westphalia","no degree/no degree yet","76","0.316599487051494","0.257128258042841","0.376070716060147"
"Rather agree","2003","Hesse","lower secondary degree","176","0.38332192171929","0.340140723030317","0.426503120408262"
"Rather agree","2003","Hesse","secondary school degree","145","0.375399155272007","0.32690419217604","0.423894118367975"
"Rather agree","2003","Hesse","college entrance qualification","108","0.295792632087291","0.252854100874367","0.338731163300215"
"Rather agree","2003","Hesse","Other degree","45","0.364691369924856","0.281304393506542","0.44807834634317"
"Rather agree","2003","Hesse","no degree/no degree yet","11","","",""
"Rather agree","2003","Rhineland-Palatinate,Saarland","lower secondary degree","210","0.335836252984892","0.299015647754628","0.372656858215155"
"Rather agree","2003","Rhineland-Palatinate,Saarland","secondary school degree","84","0.315115949145414","0.260894982520821","0.369336915770006"
"Rather agree","2003","Rhineland-Palatinate,Saarland","college entrance qualification","68","0.290725237643428","0.235844639344481","0.345605835942374"
"Rather agree","2003","Rhineland-Palatinate,Saarland","Other degree","31","0.43523820001652","0.333373536605542","0.537102863427499"
"Rather agree","2003","Rhineland-Palatinate,Saarland","no degree/no degree yet","13","","",""
"Rather agree","2003","Baden-Württemberg","lower secondary degree","360","0.411683749615947","0.380568471892419","0.442799027339476"
"Rather agree","2003","Baden-Württemberg","secondary school degree","216","0.357902548569398","0.320469027049606","0.395336070089189"
"Rather agree","2003","Baden-Württemberg","college entrance qualification","131","0.253546074140835","0.219628912564798","0.287463235716872"
"Rather agree","2003","Baden-Württemberg","Other degree","112","0.371006174660555","0.316250862813177","0.425761486507934"
"Rather agree","2003","Baden-Württemberg","no degree/no degree yet","39","0.361087703654142","0.276886159215863","0.445289248092422"
"Rather agree","2003","Bavaria","lower secondary degree","508","0.359698991424695","0.333799728994437","0.385598253854954"
"Rather agree","2003","Bavaria","secondary school degree","247","0.337195391185749","0.303518365660013","0.370872416711485"
"Rather agree","2003","Bavaria","college entrance qualification","173","0.252844585783223","0.22165490137104","0.284034270195406"
"Rather agree","2003","Bavaria","Other degree","64","0.435126485868639","0.361035182753673","0.509217788983605"
"Rather agree","2003","Bavaria","no degree/no degree yet","25","","",""
"Rather agree","2003","Berlin","lower secondary degree","61","0.414226078024956","0.337418639363305","0.491033516686607"
"Rather agree","2003","Berlin","secondary school degree","101","0.358896582481251","0.302911510067118","0.414881654895384"
"Rather agree","2003","Berlin","college entrance qualification","69","0.206559517611483","0.160362188688291","0.252756846534675"
"Rather agree","2003","Berlin","Other degree","8","","",""
"Rather agree","2003","Berlin","no degree/no degree yet","12","","",""
"Rather agree","2003","Brandenburg","lower secondary degree","122","0.466351017663019","0.407174272465262","0.525527762860775"
"Rather agree","2003","Brandenburg","secondary school degree","163","0.368524261114214","0.322055692242054","0.414992829986373"
"Rather agree","2003","Brandenburg","college entrance qualification","70","0.333601351850788","0.269678535286669","0.397524168414906"
"Rather agree","2003","Brandenburg","Other degree","2","","",""
"Rather agree","2003","Brandenburg","no degree/no degree yet","9","","",""
"Rather agree","2003","Mecklenburg-Western Pomerania","lower secondary degree","41","0.297073549010946","0.220553587526574","0.373593510495318"
"Rather agree","2003","Mecklenburg-Western Pomerania","secondary school degree","106","0.421664911233395","0.36093470787009","0.482395114596701"
"Rather agree","2003","Mecklenburg-Western Pomerania","college entrance qualification","30","0.329535552828602","0.237408515319652","0.421662590337552"
"Rather agree","2003","Mecklenburg-Western Pomerania","Other degree","3","","",""
"Rather agree","2003","Mecklenburg-Western Pomerania","no degree/no degree yet","6","","",""
"Rather agree","2003","Saxony","lower secondary degree","215","0.489292563642334","0.442899712865729","0.535685414418939"
"Rather agree","2003","Saxony","secondary school degree","310","0.428939545698793","0.393659732230949","0.464219359166636"
"Rather agree","2003","Saxony","college entrance qualification","106","0.323128404057224","0.27297324981276","0.373283558301689"
"Rather agree","2003","Saxony","Other degree","6","","",""
"Rather agree","2003","Saxony","no degree/no degree yet","13","","",""
"Rather agree","2003","Saxony-Anhalt","lower secondary degree","127","0.394985962394257","0.340391789714742","0.449580135073771"
"Rather agree","2003","Saxony-Anhalt","secondary school degree","175","0.454530841372122","0.404921965397649","0.504139717346594"
"Rather agree","2003","Saxony-Anhalt","college entrance qualification","59","0.263927695380001","0.20092314918515","0.326932241574852"
"Rather agree","2003","Saxony-Anhalt","Other degree","2","","",""
"Rather agree","2003","Saxony-Anhalt","no degree/no degree yet","10","","",""
"Rather agree","2003","Thuringia","lower secondary degree","132","0.386839409338955","0.333394638136361","0.440284180541549"
"Rather agree","2003","Thuringia","secondary school degree","169","0.336873561898443","0.292252377705595","0.381494746091291"
"Rather agree","2003","Thuringia","college entrance qualification","41","0.244507907805341","0.179126320014499","0.309889495596184"
"Rather agree","2003","Thuringia","Other degree","1","","",""
"Rather agree","2003","Thuringia","no degree/no degree yet","8","","",""
"Rather disagree","2003","Schleswig-Holstein","lower secondary degree","117","0.406980355468028","0.348381724144421","0.465578986791636"
"Rather disagree","2003","Schleswig-Holstein","secondary school degree","93","0.487526136023365","0.411942416096537","0.563109855950193"
"Rather disagree","2003","Schleswig-Holstein","college entrance qualification","85","0.505643366810194","0.429356731737336","0.581930001883053"
"Rather disagree","2003","Schleswig-Holstein","Other degree","16","","",""
"Rather disagree","2003","Schleswig-Holstein","no degree/no degree yet","7","","",""
"Rather disagree","2003","Hamburg","lower secondary degree","39","0.413587074155152","0.306338672753214","0.520835475557091"
"Rather disagree","2003","Hamburg","secondary school degree","49","0.520605794106033","0.417394380732143","0.623817207479923"
"Rather disagree","2003","Hamburg","college entrance qualification","56","0.565306739608178","0.469573443129483","0.661040036086873"
"Rather disagree","2003","Hamburg","Other degree","3","","",""
"Rather disagree","2003","Hamburg","no degree/no degree yet","7","","",""
"Rather disagree","2003","Lower Saxony","lower secondary degree","314","0.436706761891755","0.40035233544229","0.473061188341221"
"Rather disagree","2003","Lower Saxony","secondary school degree","291","0.476622771901664","0.43554860830255","0.517696935500778"
"Rather disagree","2003","Lower Saxony","college entrance qualification","259","0.574341758680539","0.527662368267264","0.621021149093814"
"Rather disagree","2003","Lower Saxony","Other degree","38","0.473640371128275","0.366222958514466","0.581057783742084"
"Rather disagree","2003","Lower Saxony","no degree/no degree yet","49","0.582893307022898","0.477448168509259","0.688338445536538"
"Rather disagree","2003","Bremen","lower secondary degree","22","","",""
"Rather disagree","2003","Bremen","secondary school degree","17","","",""
"Rather disagree","2003","Bremen","college entrance qualification","25","","",""
"Rather disagree","2003","Bremen","Other degree","4","","",""
"Rather disagree","2003","Bremen","no degree/no degree yet","1","","",""
"Rather disagree","2003","North Rhine-Westphalia","lower secondary degree","763","0.446862648221344","0.423407876207431","0.470317420235257"
"Rather disagree","2003","North Rhine-Westphalia","secondary school degree","512","0.509622564430375","0.478638552261026","0.540606576599725"
"Rather disagree","2003","North Rhine-Westphalia","college entrance qualification","754","0.575590242018747","0.548784619702208","0.602395864335285"
"Rather disagree","2003","North Rhine-Westphalia","Other degree","130","0.398093930309122","0.345597231156808","0.450590629461436"
"Rather disagree","2003","North Rhine-Westphalia","no degree/no degree yet","107","0.454255515776705","0.390596643305446","0.517914388247965"
"Rather disagree","2003","Hesse","lower secondary degree","194","0.397630458208203","0.354163931901284","0.441096984515123"
"Rather disagree","2003","Hesse","secondary school degree","178","0.455177306883616","0.405304179839776","0.505050433927455"
"Rather disagree","2003","Hesse","college entrance qualification","249","0.551158410681163","0.504364645476602","0.597952175885723"
"Rather disagree","2003","Hesse","Other degree","45","0.299090854092455","0.219772163505845","0.378409544679066"
"Rather disagree","2003","Hesse","no degree/no degree yet","26","","",""
"Rather disagree","2003","Rhineland-Palatinate,Saarland","lower secondary degree","287","0.461187623044305","0.422323653664522","0.500051592424089"
"Rather disagree","2003","Rhineland-Palatinate,Saarland","secondary school degree","144","0.485567701713221","0.427234938910255","0.543900464516186"
"Rather disagree","2003","Rhineland-Palatinate,Saarland","college entrance qualification","153","0.582614508924112","0.52301680356574","0.642212214282484"
"Rather disagree","2003","Rhineland-Palatinate,Saarland","Other degree","41","0.408718750089011","0.307715178930134","0.509722321247887"
"Rather disagree","2003","Rhineland-Palatinate,Saarland","no degree/no degree yet","27","","",""
"Rather disagree","2003","Baden-Württemberg","lower secondary degree","417","0.42125201109761","0.390034222288149","0.452469799907071"
"Rather disagree","2003","Baden-Württemberg","secondary school degree","308","0.481806624765099","0.44278906285596","0.520824186674239"
"Rather disagree","2003","Baden-Württemberg","college entrance qualification","364","0.557556635375372","0.518834179874256","0.596279090876489"
"Rather disagree","2003","Baden-Württemberg","Other degree","110","0.398720640719047","0.343221660396953","0.454219621041141"
"Rather disagree","2003","Baden-Württemberg","no degree/no degree yet","59","0.446523913629","0.359374418308288","0.533673408949713"
"Rather disagree","2003","Bavaria","lower secondary degree","622","0.490860550280444","0.463881718971384","0.517839381589504"
"Rather disagree","2003","Bavaria","secondary school degree","420","0.529186309826318","0.493628992073072","0.564743627579563"
"Rather disagree","2003","Bavaria","college entrance qualification","443","0.572880582464545","0.537384094475704","0.608377070453387"
"Rather disagree","2003","Bavaria","Other degree","75","0.386423781458486","0.313654171037301","0.45919339187967"
"Rather disagree","2003","Bavaria","no degree/no degree yet","50","0.461080640110688","0.361880437259801","0.560280842961575"
"Rather disagree","2003","Berlin","lower secondary degree","60","0.331601730455586","0.258193357206032","0.40501010370514"
"Rather disagree","2003","Berlin","secondary school degree","139","0.460863935710918","0.402685895029897","0.51904197639194"
"Rather disagree","2003","Berlin","college entrance qualification","170","0.595183088443556","0.539169719020405","0.651196457866707"
"Rather disagree","2003","Berlin","Other degree","19","","",""
"Rather disagree","2003","Berlin","no degree/no degree yet","23","","",""
"Rather disagree","2003","Brandenburg","lower secondary degree","100","0.337748510948989","0.281646947976974","0.393850073921003"
"Rather disagree","2003","Brandenburg","secondary school degree","202","0.497486802081488","0.44932392318999","0.545649680972985"
"Rather disagree","2003","Brandenburg","college entrance qualification","120","0.544262106100491","0.476741463414363","0.611782748786619"
"Rather disagree","2003","Brandenburg","Other degree","6","","",""
"Rather disagree","2003","Brandenburg","no degree/no degree yet","19","","",""
"Rather disagree","2003","Mecklenburg-Western Pomerania","lower secondary degree","70","0.486407598820749","0.402713029727506","0.570102167913991"
"Rather disagree","2003","Mecklenburg-Western Pomerania","secondary school degree","113","0.372689315106607","0.313226420558618","0.432152209654596"
"Rather disagree","2003","Mecklenburg-Western Pomerania","college entrance qualification","57","0.523114545555147","0.425221119726786","0.621007971383509"
"Rather disagree","2003","Mecklenburg-Western Pomerania","Other degree","3","","",""
"Rather disagree","2003","Mecklenburg-Western Pomerania","no degree/no degree yet","9","","",""
"Rather disagree","2003","Saxony","lower secondary degree","169","0.37222377950446","0.327361106153128","0.417086452855793"
"Rather disagree","2003","Saxony","secondary school degree","375","0.464864217670684","0.429310726873655","0.500417708467713"
"Rather disagree","2003","Saxony","college entrance qualification","192","0.534218042713094","0.48072153101304","0.587714554413148"
"Rather disagree","2003","Saxony","Other degree","7","","",""
"Rather disagree","2003","Saxony","no degree/no degree yet","26","","",""
"Rather disagree","2003","Saxony-Anhalt","lower secondary degree","99","0.343554356284003","0.290518467897265","0.396590244670741"
"Rather disagree","2003","Saxony-Anhalt","secondary school degree","162","0.386031799462706","0.337527851620032","0.434535747305381"
"Rather disagree","2003","Saxony-Anhalt","college entrance qualification","104","0.574534977152282","0.503861032108108","0.645208922196455"
"Rather disagree","2003","Saxony-Anhalt","Other degree","3","","",""
"Rather disagree","2003","Saxony-Anhalt","no degree/no degree yet","17","","",""
"Rather disagree","2003","Thuringia","lower secondary degree","124","0.363067157039055","0.310296432929953","0.415837881148158"
"Rather disagree","2003","Thuringia","secondary school degree","203","0.508335233388754","0.461137721373232","0.555532745404276"
"Rather disagree","2003","Thuringia","college entrance qualification","98","0.574888085565757","0.499684709167693","0.650091461963822"
"Rather disagree","2003","Thuringia","Other degree","2","","",""
"Rather disagree","2003","Thuringia","no degree/no degree yet","13","","",""
"Disagree fully","2003","Schleswig-Holstein","lower secondary degree","28","","",""
"Disagree fully","2003","Schleswig-Holstein","secondary school degree","16","","",""
"Disagree fully","2003","Schleswig-Holstein","college entrance qualification","29","","",""
"Disagree fully","2003","Schleswig-Holstein","Other degree","1","","",""
"Disagree fully","2003","Schleswig-Holstein","no degree/no degree yet","9","","",""
"Disagree fully","2003","Hamburg","lower secondary degree","13","","",""
"Disagree fully","2003","Hamburg","secondary school degree","16","","",""
"Disagree fully","2003","Hamburg","college entrance qualification","25","","",""
"Disagree fully","2003","Hamburg","Other degree","4","","",""
"Disagree fully","2003","Hamburg","no degree/no degree yet","","","",""
"Disagree fully","2003","Lower Saxony","lower secondary degree","74","0.108658944228613","0.0858476584148329","0.131470230042393"
"Disagree fully","2003","Lower Saxony","secondary school degree","54","0.107758063651527","0.0822580667066941","0.13325806059636"
"Disagree fully","2003","Lower Saxony","college entrance qualification","76","0.190788359786299","0.153693267678066","0.227883451894533"
"Disagree fully","2003","Lower Saxony","Other degree","10","","",""
"Disagree fully","2003","Lower Saxony","no degree/no degree yet","12","","",""
"Disagree fully","2003","Bremen","lower secondary degree","10","","",""
"Disagree fully","2003","Bremen","secondary school degree","12","","",""
"Disagree fully","2003","Bremen","college entrance qualification","17","","",""
"Disagree fully","2003","Bremen","Other degree","1","","",""
"Disagree fully","2003","Bremen","no degree/no degree yet","3","","",""
"Disagree fully","2003","North Rhine-Westphalia","lower secondary degree","142","0.0834710229422831","0.0704222803708407","0.0965197655137255"
"Disagree fully","2003","North Rhine-Westphalia","secondary school degree","88","0.0886305975048375","0.0710154148215006","0.106245780188174"
"Disagree fully","2003","North Rhine-Westphalia","college entrance qualification","172","0.132310558352996","0.113934349842389","0.150686766863602"
"Disagree fully","2003","North Rhine-Westphalia","Other degree","54","0.16420314548012","0.124473383802815","0.203932907157424"
"Disagree fully","2003","North Rhine-Westphalia","no degree/no degree yet","35","0.143749817611652","0.0988940648266554","0.188605570396649"
"Disagree fully","2003","Hesse","lower secondary degree","40","0.0823132906158017","0.0579034011258868","0.106723180105717"
"Disagree fully","2003","Hesse","secondary school degree","37","0.0977700378708498","0.068025295036403","0.127514780705297"
"Disagree fully","2003","Hesse","college entrance qualification","60","0.118318548194566","0.0879317113113073","0.148705385077824"
"Disagree fully","2003","Hesse","Other degree","11","","",""
"Disagree fully","2003","Hesse","no degree/no degree yet","6","","",""
"Disagree fully","2003","Rhineland-Palatinate,Saarland","lower secondary degree","57","0.0840697423028856","0.0624355536224388","0.105703930983332"
"Disagree fully","2003","Rhineland-Palatinate,Saarland","secondary school degree","29","","",""
"Disagree fully","2003","Rhineland-Palatinate,Saarland","college entrance qualification","31","0.0889039732845026","0.0545075821735674","0.123300364395438"
"Disagree fully","2003","Rhineland-Palatinate,Saarland","Other degree","12","","",""
"Disagree fully","2003","Rhineland-Palatinate,Saarland","no degree/no degree yet","10","","",""
"Disagree fully","2003","Baden-Württemberg","lower secondary degree","75","0.065249480085029","0.0496351706163741","0.0808637895536838"
"Disagree fully","2003","Baden-Württemberg","secondary school degree","59","0.0794359469592136","0.0583198639313748","0.100552029987052"
"Disagree fully","2003","Baden-Württemberg","college entrance qualification","116","0.157136217870298","0.128763143520286","0.185509292220309"
"Disagree fully","2003","Baden-Württemberg","Other degree","29","","",""
"Disagree fully","2003","Baden-Württemberg","no degree/no degree yet","18","","",""
"Disagree fully","2003","Bavaria","lower secondary degree","81","0.0672888973457927","0.0537690753919411","0.0808087192996443"
"Disagree fully","2003","Bavaria","secondary school degree","53","0.0714885397190666","0.0531353312168039","0.0898417482213293"
"Disagree fully","2003","Bavaria","college entrance qualification","117","0.145270789815405","0.119984675370941","0.17055690425987"
"Disagree fully","2003","Bavaria","Other degree","17","","",""
"Disagree fully","2003","Bavaria","no degree/no degree yet","14","","",""
"Disagree fully","2003","Berlin","lower secondary degree","15","","",""
"Disagree fully","2003","Berlin","secondary school degree","23","","",""
"Disagree fully","2003","Berlin","college entrance qualification","48","0.163647329045411","0.121430436037904","0.205864222052918"
"Disagree fully","2003","Berlin","Other degree","4","","",""
"Disagree fully","2003","Berlin","no degree/no degree yet","3","","",""
"Disagree fully","2003","Brandenburg","lower secondary degree","11","","",""
"Disagree fully","2003","Brandenburg","secondary school degree","18","","",""
"Disagree fully","2003","Brandenburg","college entrance qualification","8","","",""
"Disagree fully","2003","Brandenburg","Other degree","","","",""
"Disagree fully","2003","Brandenburg","no degree/no degree yet","1","","",""
"Disagree fully","2003","Mecklenburg-Western Pomerania","lower secondary degree","5","","",""
"Disagree fully","2003","Mecklenburg-Western Pomerania","secondary school degree","8","","",""
"Disagree fully","2003","Mecklenburg-Western Pomerania","college entrance qualification","12","","",""
"Disagree fully","2003","Mecklenburg-Western Pomerania","Other degree","1","","",""
"Disagree fully","2003","Mecklenburg-Western Pomerania","no degree/no degree yet","2","","",""
"Disagree fully","2003","Saxony","lower secondary degree","20","","",""
"Disagree fully","2003","Saxony","secondary school degree","26","","",""
"Disagree fully","2003","Saxony","college entrance qualification","28","","",""
"Disagree fully","2003","Saxony","Other degree","","","",""
"Disagree fully","2003","Saxony","no degree/no degree yet","7","","",""
"Disagree fully","2003","Saxony-Anhalt","lower secondary degree","9","","",""
"Disagree fully","2003","Saxony-Anhalt","secondary school degree","17","","",""
"Disagree fully","2003","Saxony-Anhalt","college entrance qualification","16","","",""
"Disagree fully","2003","Saxony-Anhalt","Other degree","1","","",""
"Disagree fully","2003","Saxony-Anhalt","no degree/no degree yet","5","","",""
"Disagree fully","2003","Thuringia","lower secondary degree","16","","",""
"Disagree fully","2003","Thuringia","secondary school degree","15","","",""
"Disagree fully","2003","Thuringia","college entrance qualification","12","","",""
"Disagree fully","2003","Thuringia","Other degree","1","","",""
"Disagree fully","2003","Thuringia","no degree/no degree yet","4","","",""
"Fully agree","2004","Schleswig-Holstein","lower secondary degree","","","",""
"Fully agree","2004","Schleswig-Holstein","secondary school degree","","","",""
"Fully agree","2004","Schleswig-Holstein","college entrance qualification","","","",""
"Fully agree","2004","Schleswig-Holstein","Other degree","","","",""
"Fully agree","2004","Schleswig-Holstein","no degree/no degree yet","","","",""
"Fully agree","2004","Hamburg","lower secondary degree","","","",""
"Fully agree","2004","Hamburg","secondary school degree","","","",""
"Fully agree","2004","Hamburg","college entrance qualification","","","",""
"Fully agree","2004","Hamburg","Other degree","","","",""
"Fully agree","2004","Hamburg","no degree/no degree yet","","","",""
"Fully agree","2004","Lower Saxony","lower secondary degree","","","",""
"Fully agree","2004","Lower Saxony","secondary school degree","","","",""
"Fully agree","2004","Lower Saxony","college entrance qualification","","","",""
"Fully agree","2004","Lower Saxony","Other degree","","","",""
"Fully agree","2004","Lower Saxony","no degree/no degree yet","","","",""
"Fully agree","2004","Bremen","lower secondary degree","","","",""
"Fully agree","2004","Bremen","secondary school degree","","","",""
"Fully agree","2004","Bremen","college entrance qualification","","","",""
"Fully agree","2004","Bremen","Other degree","","","",""
"Fully agree","2004","Bremen","no degree/no degree yet","","","",""
"Fully agree","2004","North Rhine-Westphalia","lower secondary degree","","","",""
"Fully agree","2004","North Rhine-Westphalia","secondary school degree","","","",""
"Fully agree","2004","North Rhine-Westphalia","college entrance qualification","","","",""
"Fully agree","2004","North Rhine-Westphalia","Other degree","","","",""
"Fully agree","2004","North Rhine-Westphalia","no degree/no degree yet","","","",""
"Fully agree","2004","Hesse","lower secondary degree","","","",""
"Fully agree","2004","Hesse","secondary school degree","","","",""
"Fully agree","2004","Hesse","college entrance qualification","","","",""
"Fully agree","2004","Hesse","Other degree","","","",""
"Fully agree","2004","Hesse","no degree/no degree yet","","","",""
"Fully agree","2004","Rhineland-Palatinate,Saarland","lower secondary degree","","","",""
"Fully agree","2004","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"Fully agree","2004","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"Fully agree","2004","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Fully agree","2004","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
