"plh0193","year","regtyp","sex","n","percent","lower_confidence","upper_confidence","value"
"Disagree fully","2012","Urban Area","Female","","","","","4"
"Disagree fully","2012","Rural Area","Female","","","","","4"
"Disagree fully","2012","Urban Area","Male","","","","","4"
"Disagree fully","2012","Rural Area","Male","","","","","4"
"Fully agree","2012","Urban Area","Female","","","","","1"
"Fully agree","2012","Rural Area","Female","","","","","1"
"Fully agree","2012","Urban Area","Male","","","","","1"
"Fully agree","2012","Rural Area","Male","","","","","1"
"Rather agree","2012","Urban Area","Female","","","","","2"
"Rather agree","2012","Rural Area","Female","","","","","2"
"Rather agree","2012","Urban Area","Male","","","","","2"
"Rather agree","2012","Rural Area","Male","","","","","2"
"Rather disagree","2012","Urban Area","Female","","","","","3"
"Rather disagree","2012","Rural Area","Female","","","","","3"
"Rather disagree","2012","Urban Area","Male","","","","","3"
"Rather disagree","2012","Rural Area","Male","","","","","3"
"Disagree fully","2013","Urban Area","Female","1128","0.115454663577848","0.108860458214346","0.12204886894135","4"
"Disagree fully","2013","Rural Area","Female","457","0.0861708607500588","0.0783503745918396","0.093991346908278","4"
"Disagree fully","2013","Urban Area","Male","913","0.115717125081308","0.108401581264442","0.123032668898175","4"
"Disagree fully","2013","Rural Area","Male","361","0.0824134753720017","0.0740879454027556","0.0907390053412478","4"
"Fully agree","2013","Rural Area","Female","365","0.0740744261354874","0.0667757646310523","0.0813730876399225","1"
"Fully agree","2013","Urban Area","Male","456","0.0652084041477415","0.059562137598553","0.0708546706969299","1"
"Fully agree","2013","Urban Area","Female","554","0.0694803021864472","0.064233552872035","0.0747270515008595","1"
"Fully agree","2013","Rural Area","Male","314","0.071540896329833","0.0637381437023082","0.0793436489573578","1"
"Rather agree","2013","Urban Area","Female","2513","0.296552973755125","0.287128360876502","0.305977586633749","2"
"Rather agree","2013","Rural Area","Female","1607","0.343364163891908","0.330131087827382","0.356597239956434","2"
"Rather agree","2013","Urban Area","Male","2150","0.309611224781499","0.299038001574419","0.320184447988579","2"
"Rather agree","2013","Rural Area","Male","1386","0.343100465768872","0.3287274007103","0.357473530827444","2"
"Rather disagree","2013","Rural Area","Female","2517","0.496390549222546","0.482456423555919","0.510324674889173","3"
"Rather disagree","2013","Urban Area","Male","3826","0.509463245989451","0.498030662105791","0.520895829873111","3"
"Rather disagree","2013","Urban Area","Female","4827","0.518512060480579","0.508201819468227","0.528822301492932","3"
"Rather disagree","2013","Rural Area","Male","2130","0.502945162529293","0.487807747069667","0.518082577988919","3"
"Disagree fully","2014","Rural Area","Female","","","","","4"
"Disagree fully","2014","Urban Area","Male","","","","","4"
"Disagree fully","2014","Urban Area","Female","","","","","4"
"Disagree fully","2014","Rural Area","Male","","","","","4"
"Fully agree","2014","Urban Area","Male","","","","","1"
"Fully agree","2014","Urban Area","Female","","","","","1"
"Fully agree","2014","Rural Area","Male","","","","","1"
"Fully agree","2014","Rural Area","Female","","","","","1"
"Rather agree","2014","Rural Area","Female","","","","","2"
"Rather agree","2014","Urban Area","Male","","","","","2"
"Rather agree","2014","Urban Area","Female","","","","","2"
"Rather agree","2014","Rural Area","Male","","","","","2"
"Rather disagree","2014","Urban Area","Male","","","","","3"
"Rather disagree","2014","Urban Area","Female","","","","","3"
"Rather disagree","2014","Rural Area","Male","","","","","3"
"Rather disagree","2014","Rural Area","Female","","","","","3"
"Disagree fully","2015","Urban Area","Male","","","","","4"
"Disagree fully","2015","Urban Area","Female","","","","","4"
"Disagree fully","2015","Rural Area","Male","","","","","4"
"Disagree fully","2015","Rural Area","Female","","","","","4"
"Fully agree","2015","Rural Area","Female","","","","","1"
"Fully agree","2015","Urban Area","Male","","","","","1"
"Fully agree","2015","Urban Area","Female","","","","","1"
"Fully agree","2015","Rural Area","Male","","","","","1"
"Rather agree","2015","Urban Area","Male","","","","","2"
"Rather agree","2015","Urban Area","Female","","","","","2"
"Rather agree","2015","Rural Area","Male","","","","","2"
"Rather agree","2015","Rural Area","Female","","","","","2"
"Rather disagree","2015","Rural Area","Female","","","","","3"
"Rather disagree","2015","Urban Area","Male","","","","","3"
"Rather disagree","2015","Urban Area","Female","","","","","3"
"Rather disagree","2015","Rural Area","Male","","","","","3"
"Disagree fully","2016","Urban Area","Male","","","","","4"
"Disagree fully","2016","Urban Area","Female","","","","","4"
"Disagree fully","2016","Rural Area","Female","","","","","4"
"Disagree fully","2016","Rural Area","Male","","","","","4"
"Fully agree","2016","Rural Area","Female","","","","","1"
"Fully agree","2016","Urban Area","Male","","","","","1"
"Fully agree","2016","Urban Area","Female","","","","","1"
"Fully agree","2016","Rural Area","Male","","","","","1"
"Rather agree","2016","Urban Area","Male","","","","","2"
"Rather agree","2016","Urban Area","Female","","","","","2"
"Rather agree","2016","Rural Area","Female","","","","","2"
"Rather agree","2016","Rural Area","Male","","","","","2"
"Rather disagree","2016","Rural Area","Female","","","","","3"
"Rather disagree","2016","Urban Area","Male","","","","","3"
"Rather disagree","2016","Urban Area","Female","","","","","3"
"Rather disagree","2016","Rural Area","Male","","","","","3"
"Disagree fully","2017","Rural Area","Female","","","","","4"
"Disagree fully","2017","Urban Area","Male","","","","","4"
"Disagree fully","2017","Urban Area","Female","","","","","4"
"Disagree fully","2017","Rural Area","Male","","","","","4"
"Fully agree","2017","Urban Area","Male","","","","","1"
"Fully agree","2017","Urban Area","Female","","","","","1"
"Fully agree","2017","Rural Area","Male","","","","","1"
"Fully agree","2017","Rural Area","Female","","","","","1"
"Rather agree","2017","Rural Area","Female","","","","","2"
"Rather agree","2017","Urban Area","Male","","","","","2"
"Rather agree","2017","Urban Area","Female","","","","","2"
"Rather agree","2017","Rural Area","Male","","","","","2"
"Rather disagree","2017","Urban Area","Male","","","","","3"
"Rather disagree","2017","Urban Area","Female","","","","","3"
"Rather disagree","2017","Rural Area","Male","","","","","3"
"Rather disagree","2017","Rural Area","Female","","","","","3"
"Disagree fully","2018","Urban Area","Male","1388","0.139727318008392","0.132704320728588","0.146750315288196","4"
"Disagree fully","2018","Urban Area","Female","1419","0.13240595752263","0.125782860083798","0.139029054961463","4"
"Disagree fully","2018","Rural Area","Male","522","0.101216780926104","0.092688624982818","0.10974493686939","4"
"Disagree fully","2018","Rural Area","Female","518","0.100268807184794","0.0921051317107823","0.108432482658806","4"
"Fully agree","2018","Urban Area","Female","846","0.0661655182667778","0.0613081625063251","0.0710228740272304","1"
"Fully agree","2018","Rural Area","Male","405","0.0629717044153923","0.0561033851926604","0.0698400236381242","1"
"Fully agree","2018","Rural Area","Female","384","0.0695376204186508","0.0626239966677533","0.0764512441695483","1"
"Fully agree","2018","Urban Area","Male","853","0.0629047025837974","0.0579866042427646","0.0678228009248302","1"
"Rather agree","2018","Urban Area","Male","2812","0.287100219954191","0.277936015377177","0.296264424531206","2"
"Rather agree","2018","Urban Area","Female","2812","0.281407374201686","0.272620018314531","0.29019473008884","2"
"Rather agree","2018","Rural Area","Male","1500","0.303662669615768","0.290660766157861","0.316664573073675","2"
"Rather agree","2018","Rural Area","Female","1631","0.321711982016212","0.309015391592999","0.334408572439424","2"
"Rather disagree","2018","Urban Area","Female","4983","0.520021150008907","0.510258434030986","0.529783865986827","3"
"Rather disagree","2018","Rural Area","Male","2378","0.532148845042735","0.518040638471762","0.546257051613709","3"
"Rather disagree","2018","Rural Area","Female","2667","0.508481590380343","0.494893640679991","0.522069540080695","3"
"Rather disagree","2018","Urban Area","Male","4309","0.510267759453619","0.500141660081193","0.520393858826045","3"
