"plh0193","year","regtyp","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Disagree fully","2005","Rural Area","West Germany","","","","","4"
"Disagree fully","2005","Rural Area","East Germany","","","","","4"
"Disagree fully","2005","Urban Area","West Germany","","","","","4"
"Fully agree","2005","Urban Area","East Germany","","","","","1"
"Fully agree","2005","Urban Area","West Germany","","","","","1"
"Fully agree","2005","Rural Area","West Germany","","","","","1"
"Fully agree","2005","Rural Area","East Germany","","","","","1"
"Rather agree","2005","Urban Area","East Germany","","","","","2"
"Rather agree","2005","Rural Area","West Germany","","","","","2"
"Rather agree","2005","Rural Area","East Germany","","","","","2"
"Rather agree","2005","Urban Area","West Germany","","","","","2"
"Rather disagree","2005","Urban Area","East Germany","","","","","3"
"Rather disagree","2005","Urban Area","West Germany","","","","","3"
"Rather disagree","2005","Rural Area","West Germany","","","","","3"
"Rather disagree","2005","Rural Area","East Germany","","","","","3"
"Disagree fully","2006","Urban Area","East Germany","","","","","4"
"Disagree fully","2006","Rural Area","West Germany","","","","","4"
"Disagree fully","2006","Rural Area","East Germany","","","","","4"
"Disagree fully","2006","Urban Area","West Germany","","","","","4"
"Fully agree","2006","Urban Area","West Germany","","","","","1"
"Fully agree","2006","Urban Area","East Germany","","","","","1"
"Fully agree","2006","Rural Area","West Germany","","","","","1"
"Fully agree","2006","Rural Area","East Germany","","","","","1"
"Rather agree","2006","Urban Area","East Germany","","","","","2"
"Rather agree","2006","Rural Area","West Germany","","","","","2"
"Rather agree","2006","Rural Area","East Germany","","","","","2"
"Rather agree","2006","Urban Area","West Germany","","","","","2"
"Rather disagree","2006","Urban Area","West Germany","","","","","3"
"Rather disagree","2006","Urban Area","East Germany","","","","","3"
"Rather disagree","2006","Rural Area","West Germany","","","","","3"
"Rather disagree","2006","Rural Area","East Germany","","","","","3"
"Disagree fully","2007","Urban Area","West Germany","","","","","4"
"Disagree fully","2007","Urban Area","East Germany","","","","","4"
"Disagree fully","2007","Rural Area","West Germany","","","","","4"
"Disagree fully","2007","Rural Area","East Germany","","","","","4"
"Fully agree","2007","Urban Area","East Germany","","","","","1"
"Fully agree","2007","Rural Area","West Germany","","","","","1"
"Fully agree","2007","Rural Area","East Germany","","","","","1"
"Fully agree","2007","Urban Area","West Germany","","","","","1"
"Rather agree","2007","Urban Area","West Germany","","","","","2"
"Rather agree","2007","Urban Area","East Germany","","","","","2"
"Rather agree","2007","Rural Area","West Germany","","","","","2"
"Rather agree","2007","Rural Area","East Germany","","","","","2"
"Rather disagree","2007","Urban Area","East Germany","","","","","3"
"Rather disagree","2007","Rural Area","West Germany","","","","","3"
"Rather disagree","2007","Rural Area","East Germany","","","","","3"
"Rather disagree","2007","Urban Area","West Germany","","","","","3"
"Disagree fully","2008","Urban Area","East Germany","135","0.097598167471916","0.0833986715044285","0.111797663439404","4"
"Disagree fully","2008","Rural Area","West Germany","346","0.0902129245582831","0.080635194612515","0.0997906545040513","4"
"Disagree fully","2008","Rural Area","East Germany","160","0.0475927412574209","0.0401101916477465","0.0550752908670953","4"
"Disagree fully","2008","Urban Area","West Germany","1418","0.109139324197639","0.103344080608844","0.114934567786435","4"
"Fully agree","2008","Urban Area","East Germany","110","0.0705513667195364","0.058299069457503","0.0828036639815698","1"
"Fully agree","2008","Rural Area","East Germany","282","0.104798848986624","0.0940340365085755","0.115563661464673","1"
"Fully agree","2008","Urban Area","West Germany","801","0.0791842522626328","0.0741656595731089","0.0842028449521567","1"
"Fully agree","2008","Rural Area","West Germany","200","0.0734580917073809","0.0647362002068472","0.0821799832079145","1"
"Rather agree","2008","Urban Area","East Germany","588","0.350236582225874","0.32741159757547","0.373061566876277","2"
"Rather agree","2008","Rural Area","West Germany","1145","0.341261930643448","0.325410859033739","0.357113002253156","2"
"Rather agree","2008","Rural Area","East Germany","1189","0.406610265672926","0.389346835980605","0.423873695365247","2"
"Rather agree","2008","Urban Area","West Germany","3446","0.336001393832436","0.327222692091413","0.344780095573459","2"
"Rather disagree","2008","Urban Area","East Germany","845","0.481613883582674","0.457706706823506","0.505521060341842","3"
"Rather disagree","2008","Rural Area","East Germany","1479","0.440998144083029","0.423548245699031","0.458448042467027","3"
"Rather disagree","2008","Urban Area","West Germany","5456","0.475675029707291","0.466393242276541","0.484956817138042","3"
"Rather disagree","2008","Rural Area","West Germany","1746","0.495067053090888","0.478352021872839","0.511782084308938","3"
"Disagree fully","2009","Urban Area","East Germany","","","","","4"
"Disagree fully","2009","Rural Area","East Germany","","","","","4"
"Disagree fully","2009","Urban Area","West Germany","","","","","4"
"Disagree fully","2009","Rural Area","West Germany","","","","","4"
"Fully agree","2009","Urban Area","East Germany","","","","","1"
"Fully agree","2009","Rural Area","East Germany","","","","","1"
"Fully agree","2009","Urban Area","West Germany","","","","","1"
"Fully agree","2009","Rural Area","West Germany","","","","","1"
"Rather agree","2009","Urban Area","East Germany","","","","","2"
"Rather agree","2009","Rural Area","East Germany","","","","","2"
"Rather agree","2009","Urban Area","West Germany","","","","","2"
"Rather agree","2009","Rural Area","West Germany","","","","","2"
"Rather disagree","2009","Urban Area","East Germany","","","","","3"
"Rather disagree","2009","Rural Area","East Germany","","","","","3"
"Rather disagree","2009","Urban Area","West Germany","","","","","3"
"Rather disagree","2009","Rural Area","West Germany","","","","","3"
"Disagree fully","2010","Urban Area","East Germany","","","","","4"
"Disagree fully","2010","Rural Area","East Germany","","","","","4"
"Disagree fully","2010","Urban Area","West Germany","","","","","4"
"Disagree fully","2010","Rural Area","West Germany","","","","","4"
"Fully agree","2010","Urban Area","West Germany","","","","","1"
"Fully agree","2010","Urban Area","East Germany","","","","","1"
"Fully agree","2010","Rural Area","East Germany","","","","","1"
"Fully agree","2010","Rural Area","West Germany","","","","","1"
"Rather agree","2010","Urban Area","East Germany","","","","","2"
"Rather agree","2010","Rural Area","East Germany","","","","","2"
"Rather agree","2010","Urban Area","West Germany","","","","","2"
"Rather agree","2010","Rural Area","West Germany","","","","","2"
"Rather disagree","2010","Urban Area","West Germany","","","","","3"
"Rather disagree","2010","Urban Area","East Germany","","","","","3"
"Rather disagree","2010","Rural Area","East Germany","","","","","3"
"Rather disagree","2010","Rural Area","West Germany","","","","","3"
"Disagree fully","2011","Urban Area","East Germany","","","","","4"
"Disagree fully","2011","Urban Area","West Germany","","","","","4"
"Disagree fully","2011","Rural Area","West Germany","","","","","4"
"Disagree fully","2011","Rural Area","East Germany","","","","","4"
"Fully agree","2011","Urban Area","East Germany","","","","","1"
"Fully agree","2011","Rural Area","East Germany","","","","","1"
"Fully agree","2011","Urban Area","West Germany","","","","","1"
"Fully agree","2011","Rural Area","West Germany","","","","","1"
"Rather agree","2011","Urban Area","East Germany","","","","","2"
"Rather agree","2011","Urban Area","West Germany","","","","","2"
"Rather agree","2011","Rural Area","West Germany","","","","","2"
"Rather agree","2011","Rural Area","East Germany","","","","","2"
"Rather disagree","2011","Urban Area","East Germany","","","","","3"
"Rather disagree","2011","Rural Area","East Germany","","","","","3"
"Rather disagree","2011","Urban Area","West Germany","","","","","3"
"Rather disagree","2011","Rural Area","West Germany","","","","","3"
"Disagree fully","2012","Urban Area","East Germany","","","","","4"
"Disagree fully","2012","Rural Area","East Germany","","","","","4"
"Disagree fully","2012","Urban Area","West Germany","","","","","4"
"Disagree fully","2012","Rural Area","West Germany","","","","","4"
"Fully agree","2012","Urban Area","East Germany","","","","","1"
"Fully agree","2012","Rural Area","East Germany","","","","","1"
"Fully agree","2012","Urban Area","West Germany","","","","","1"
"Fully agree","2012","Rural Area","West Germany","","","","","1"
"Rather agree","2012","Urban Area","East Germany","","","","","2"
"Rather agree","2012","Rural Area","East Germany","","","","","2"
"Rather agree","2012","Urban Area","West Germany","","","","","2"
"Rather agree","2012","Rural Area","West Germany","","","","","2"
"Rather disagree","2012","Urban Area","East Germany","","","","","3"
"Rather disagree","2012","Rural Area","East Germany","","","","","3"
"Rather disagree","2012","Urban Area","West Germany","","","","","3"
"Rather disagree","2012","Rural Area","West Germany","","","","","3"
"Disagree fully","2013","Urban Area","East Germany","181","0.0754399291643143","0.0640186150956717","0.0868612432329568","4"
"Disagree fully","2013","Rural Area","East Germany","212","0.0545776067063094","0.0472344883914083","0.0619207250212104","4"
"Disagree fully","2013","Urban Area","West Germany","1860","0.120143918791364","0.114817448953113","0.125470388629615","4"
"Disagree fully","2013","Rural Area","West Germany","606","0.102017981324536","0.0939904097624239","0.110045552886648","4"
"Fully agree","2013","Rural Area","East Germany","349","0.0891282525032593","0.0799174673693334","0.0983390376371852","1"
"Fully agree","2013","Urban Area","West Germany","861","0.0660848514427391","0.0620149169009338","0.0701547859845443","1"
"Fully agree","2013","Urban Area","East Germany","149","0.079279122114481","0.0675951292475157","0.0909631149814463","1"
"Fully agree","2013","Rural Area","West Germany","330","0.0631318273825047","0.0566815940442367","0.0695820607207727","1"
"Rather agree","2013","Urban Area","East Germany","673","0.343060706897703","0.322530374547779","0.363591039247626","2"
"Rather agree","2013","Rural Area","East Germany","1319","0.377749049137321","0.362076313286395","0.393421784988247","2"
"Rather agree","2013","Urban Area","West Germany","3990","0.298239682348301","0.290744885375083","0.305734479321518","2"
"Rather agree","2013","Rural Area","West Germany","1674","0.322702227168119","0.310302766141519","0.335101688194719","2"
"Rather disagree","2013","Rural Area","East Germany","1796","0.47854509165311","0.462396667330513","0.494693515975707","3"
"Rather disagree","2013","Urban Area","West Germany","7602","0.515531547417596","0.507344201690243","0.523718893144949","3"
"Rather disagree","2013","Urban Area","East Germany","1051","0.502220241823502","0.480597359041891","0.523843124605113","3"
"Rather disagree","2013","Rural Area","West Germany","2851","0.51214796412484","0.498890703659907","0.525405224589773","3"
"Disagree fully","2014","Rural Area","East Germany","","","","","4"
"Disagree fully","2014","Urban Area","West Germany","","","","","4"
"Disagree fully","2014","Urban Area","East Germany","","","","","4"
"Disagree fully","2014","Rural Area","West Germany","","","","","4"
"Fully agree","2014","Urban Area","West Germany","","","","","1"
"Fully agree","2014","Urban Area","East Germany","","","","","1"
"Fully agree","2014","Rural Area","West Germany","","","","","1"
"Fully agree","2014","Rural Area","East Germany","","","","","1"
"Rather agree","2014","Rural Area","East Germany","","","","","2"
"Rather agree","2014","Urban Area","West Germany","","","","","2"
"Rather agree","2014","Urban Area","East Germany","","","","","2"
"Rather agree","2014","Rural Area","West Germany","","","","","2"
"Rather disagree","2014","Urban Area","West Germany","","","","","3"
"Rather disagree","2014","Urban Area","East Germany","","","","","3"
"Rather disagree","2014","Rural Area","West Germany","","","","","3"
"Rather disagree","2014","Rural Area","East Germany","","","","","3"
"Disagree fully","2015","Urban Area","West Germany","","","","","4"
"Disagree fully","2015","Urban Area","East Germany","","","","","4"
"Disagree fully","2015","Rural Area","West Germany","","","","","4"
"Disagree fully","2015","Rural Area","East Germany","","","","","4"
"Fully agree","2015","Rural Area","East Germany","","","","","1"
"Fully agree","2015","Urban Area","West Germany","","","","","1"
"Fully agree","2015","Urban Area","East Germany","","","","","1"
"Fully agree","2015","Rural Area","West Germany","","","","","1"
"Rather agree","2015","Urban Area","West Germany","","","","","2"
"Rather agree","2015","Urban Area","East Germany","","","","","2"
"Rather agree","2015","Rural Area","West Germany","","","","","2"
"Rather agree","2015","Rural Area","East Germany","","","","","2"
"Rather disagree","2015","Rural Area","East Germany","","","","","3"
"Rather disagree","2015","Urban Area","West Germany","","","","","3"
"Rather disagree","2015","Urban Area","East Germany","","","","","3"
"Rather disagree","2015","Rural Area","West Germany","","","","","3"
"Disagree fully","2016","Urban Area","West Germany","","","","","4"
"Disagree fully","2016","Urban Area","East Germany","","","","","4"
"Disagree fully","2016","Rural Area","East Germany","","","","","4"
"Disagree fully","2016","Rural Area","West Germany","","","","","4"
"Fully agree","2016","Rural Area","East Germany","","","","","1"
"Fully agree","2016","Urban Area","West Germany","","","","","1"
"Fully agree","2016","Urban Area","East Germany","","","","","1"
"Fully agree","2016","Rural Area","West Germany","","","","","1"
"Rather agree","2016","Urban Area","West Germany","","","","","2"
"Rather agree","2016","Urban Area","East Germany","","","","","2"
"Rather agree","2016","Rural Area","East Germany","","","","","2"
"Rather agree","2016","Rural Area","West Germany","","","","","2"
"Rather disagree","2016","Rural Area","East Germany","","","","","3"
"Rather disagree","2016","Urban Area","West Germany","","","","","3"
"Rather disagree","2016","Urban Area","East Germany","","","","","3"
"Rather disagree","2016","Rural Area","West Germany","","","","","3"
"Disagree fully","2017","Rural Area","East Germany","","","","","4"
"Disagree fully","2017","Urban Area","West Germany","","","","","4"
"Disagree fully","2017","Urban Area","East Germany","","","","","4"
"Disagree fully","2017","Rural Area","West Germany","","","","","4"
"Fully agree","2017","Urban Area","West Germany","","","","","1"
"Fully agree","2017","Urban Area","East Germany","","","","","1"
"Fully agree","2017","Rural Area","West Germany","","","","","1"
"Fully agree","2017","Rural Area","East Germany","","","","","1"
"Rather agree","2017","Rural Area","East Germany","","","","","2"
"Rather agree","2017","Urban Area","West Germany","","","","","2"
"Rather agree","2017","Urban Area","East Germany","","","","","2"
"Rather agree","2017","Rural Area","West Germany","","","","","2"
"Rather disagree","2017","Urban Area","West Germany","","","","","3"
"Rather disagree","2017","Urban Area","East Germany","","","","","3"
"Rather disagree","2017","Rural Area","West Germany","","","","","3"
"Rather disagree","2017","Rural Area","East Germany","","","","","3"
"Disagree fully","2018","Urban Area","West Germany","2574","0.13928360641217","0.134112465913538","0.144454746910802","4"
"Disagree fully","2018","Urban Area","East Germany","233","0.104041962853044","0.09128389657658","0.116800029129507","4"
"Disagree fully","2018","Rural Area","West Germany","758","0.112477593584277","0.104585609779392","0.120369577389162","4"
"Disagree fully","2018","Rural Area","East Germany","282","0.0784865253413005","0.0699892643870699","0.0869837862955311","4"
"Fully agree","2018","Urban Area","East Germany","180","0.0693720901701525","0.058754714671311","0.079989465668994","1"
"Fully agree","2018","Rural Area","West Germany","449","0.0620673339786094","0.05604061570046","0.0680940522567589","1"
"Fully agree","2018","Rural Area","East Germany","340","0.074310822285859","0.0660239778522504","0.0825976667194677","1"
"Fully agree","2018","Urban Area","West Germany","1519","0.0640712328684101","0.0604139442279928","0.0677285215088274","1"
"Rather agree","2018","Urban Area","West Germany","4920","0.281790226756625","0.275071377194731","0.288509076318519","2"
"Rather agree","2018","Urban Area","East Germany","704","0.307655641471491","0.288370169531812","0.32694111341117","2"
"Rather agree","2018","Rural Area","West Germany","1832","0.29750793016419","0.286088787456479","0.308927072871901","2"
"Rather agree","2018","Rural Area","East Germany","1299","0.341785814554231","0.326799625910768","0.356772003197694","2"
"Rather disagree","2018","Urban Area","East Germany","1083","0.518930305505313","0.498051999087099","0.539808611923527","3"
"Rather disagree","2018","Rural Area","West Germany","3118","0.527947142272923","0.515477498368818","0.540416786177029","3"
"Rather disagree","2018","Rural Area","East Germany","1927","0.505416837818609","0.489619821167404","0.521213854469815","3"
"Rather disagree","2018","Urban Area","West Germany","8209","0.514854933962795","0.507390711964699","0.522319155960891","3"
