"plh0193","year","pgisced97","n","percent","lower_confidence","upper_confidence"
"Rather agree","2006","higher education","","","",""
"Rather disagree","2006","in school","","","",""
"Rather disagree","2006","inadequately","","","",""
"Rather disagree","2006","general elemantary","","","",""
"Rather disagree","2006","middle vocational","","","",""
"Rather disagree","2006","vocational + Abi","","","",""
"Rather disagree","2006","higher vocational","","","",""
"Rather disagree","2006","higher education","","","",""
"Disagree fully","2006","in school","","","",""
"Disagree fully","2006","inadequately","","","",""
"Disagree fully","2006","general elemantary","","","",""
"Disagree fully","2006","middle vocational","","","",""
"Disagree fully","2006","vocational + Abi","","","",""
"Disagree fully","2006","higher vocational","","","",""
"Disagree fully","2006","higher education","","","",""
"Fully agree","2007","in school","","","",""
"Fully agree","2007","inadequately","","","",""
"Fully agree","2007","general elemantary","","","",""
"Fully agree","2007","middle vocational","","","",""
"Fully agree","2007","vocational + Abi","","","",""
"Fully agree","2007","higher vocational","","","",""
"Fully agree","2007","higher education","","","",""
"Rather agree","2007","in school","","","",""
"Rather agree","2007","inadequately","","","",""
"Rather agree","2007","general elemantary","","","",""
"Rather agree","2007","middle vocational","","","",""
"Rather agree","2007","vocational + Abi","","","",""
"Rather agree","2007","higher vocational","","","",""
"Rather agree","2007","higher education","","","",""
"Rather disagree","2007","in school","","","",""
"Rather disagree","2007","inadequately","","","",""
"Rather disagree","2007","general elemantary","","","",""
"Rather disagree","2007","middle vocational","","","",""
"Rather disagree","2007","vocational + Abi","","","",""
"Rather disagree","2007","higher vocational","","","",""
"Rather disagree","2007","higher education","","","",""
"Disagree fully","2007","in school","","","",""
"Disagree fully","2007","inadequately","","","",""
"Disagree fully","2007","general elemantary","","","",""
"Disagree fully","2007","middle vocational","","","",""
"Disagree fully","2007","vocational + Abi","","","",""
"Disagree fully","2007","higher vocational","","","",""
"Disagree fully","2007","higher education","","","",""
"Fully agree","2008","in school","5","","",""
"Fully agree","2008","inadequately","33","0.174082854549775","0.11929485794405","0.228870851155499"
"Fully agree","2008","general elemantary","231","0.13375053867756","0.118921530809273","0.148579546545847"
"Fully agree","2008","middle vocational","818","0.0879475941650063","0.0823244522040822","0.0935707361259304"
"Fully agree","2008","vocational + Abi","44","0.0383501772392595","0.0269860276219035","0.0497143268566155"
"Fully agree","2008","higher vocational","85","0.0640642056557802","0.0513191796233433","0.0768092316882171"
"Fully agree","2008","higher education","145","0.0398556595777774","0.0339346069210448","0.0457767122345101"
"Rather agree","2008","in school","79","0.250500621405935","0.205235175637244","0.295766067174626"
"Rather agree","2008","inadequately","62","0.339171122458366","0.270765291897306","0.407576953019426"
"Rather agree","2008","general elemantary","723","0.365057816741329","0.344083358430549","0.386032275052109"
"Rather agree","2008","middle vocational","3586","0.377376398700602","0.367752360754349","0.387000436646855"
"Rather agree","2008","vocational + Abi","337","0.309149456554326","0.281801739829353","0.336497173279299"
"Rather agree","2008","higher vocational","484","0.361291987065636","0.336289090586911","0.386294883544361"
"Rather agree","2008","higher education","984","0.253060483197071","0.239900948167133","0.266220018227009"
"Rather disagree","2008","in school","207","0.584766674430279","0.533289563208773","0.636243785651785"
"Rather disagree","2008","inadequately","78","0.449415038142498","0.377540485858023","0.521289590426973"
"Rather disagree","2008","general elemantary","900","0.424136885227431","0.402606317122317","0.445667453332545"
"Rather disagree","2008","middle vocational","4493","0.452662839993556","0.442780220859515","0.462545459127597"
"Rather disagree","2008","vocational + Abi","595","0.540228648980281","0.510736627863547","0.569720670097015"
"Rather disagree","2008","higher vocational","720","0.486910459867302","0.460895023894571","0.512925895840034"
"Rather disagree","2008","higher education","2385","0.551300747000795","0.536246549009082","0.566354944992509"
"Disagree fully","2008","in school","61","0.155778535507516","0.117894279512479","0.193662791502554"
"Disagree fully","2008","inadequately","11","","",""
"Disagree fully","2008","general elemantary","170","0.0770547593536797","0.0654367816553856","0.0886727370519738"
"Disagree fully","2008","middle vocational","848","0.0820131671408356","0.0765654169190165","0.0874609173626546"
"Disagree fully","2008","vocational + Abi","121","0.112271717226133","0.0935898626027342","0.130953571849533"
"Disagree fully","2008","higher vocational","129","0.0877333474112813","0.0730084178678824","0.10245827695468"
"Disagree fully","2008","higher education","679","0.155783110224356","0.144806383219659","0.166759837229054"
"Fully agree","2009","in school","","","",""
"Fully agree","2009","inadequately","","","",""
"Fully agree","2009","general elemantary","","","",""
"Fully agree","2009","middle vocational","","","",""
"Fully agree","2009","vocational + Abi","","","",""
"Fully agree","2009","higher vocational","","","",""
"Fully agree","2009","higher education","","","",""
"Rather agree","2009","in school","","","",""
"Rather agree","2009","inadequately","","","",""
"Rather agree","2009","general elemantary","","","",""
"Rather agree","2009","middle vocational","","","",""
"Rather agree","2009","vocational + Abi","","","",""
"Rather agree","2009","higher vocational","","","",""
"Rather agree","2009","higher education","","","",""
"Rather disagree","2009","in school","","","",""
"Rather disagree","2009","inadequately","","","",""
"Rather disagree","2009","general elemantary","","","",""
"Rather disagree","2009","middle vocational","","","",""
"Rather disagree","2009","vocational + Abi","","","",""
"Rather disagree","2009","higher vocational","","","",""
"Rather disagree","2009","higher education","","","",""
"Disagree fully","2009","in school","","","",""
"Disagree fully","2009","inadequately","","","",""
"Disagree fully","2009","general elemantary","","","",""
"Disagree fully","2009","middle vocational","","","",""
"Disagree fully","2009","vocational + Abi","","","",""
"Disagree fully","2009","higher vocational","","","",""
"Disagree fully","2009","higher education","","","",""
"Fully agree","2010","in school","","","",""
"Fully agree","2010","inadequately","","","",""
"Fully agree","2010","general elemantary","","","",""
"Fully agree","2010","middle vocational","","","",""
"Fully agree","2010","vocational + Abi","","","",""
"Fully agree","2010","higher vocational","","","",""
"Fully agree","2010","higher education","","","",""
"Rather agree","2010","in school","","","",""
"Rather agree","2010","inadequately","","","",""
"Rather agree","2010","general elemantary","","","",""
"Rather agree","2010","middle vocational","","","",""
"Rather agree","2010","vocational + Abi","","","",""
"Rather agree","2010","higher vocational","","","",""
"Rather agree","2010","higher education","","","",""
"Rather disagree","2010","in school","","","",""
"Rather disagree","2010","inadequately","","","",""
"Rather disagree","2010","general elemantary","","","",""
"Rather disagree","2010","middle vocational","","","",""
"Rather disagree","2010","vocational + Abi","","","",""
"Rather disagree","2010","higher vocational","","","",""
"Rather disagree","2010","higher education","","","",""
"Disagree fully","2010","in school","","","",""
"Disagree fully","2010","inadequately","","","",""
"Disagree fully","2010","general elemantary","","","",""
"Disagree fully","2010","middle vocational","","","",""
"Disagree fully","2010","vocational + Abi","","","",""
"Disagree fully","2010","higher vocational","","","",""
"Disagree fully","2010","higher education","","","",""
"Fully agree","2011","in school","","","",""
"Fully agree","2011","inadequately","","","",""
"Fully agree","2011","general elemantary","","","",""
"Fully agree","2011","middle vocational","","","",""
"Fully agree","2011","vocational + Abi","","","",""
"Fully agree","2011","higher vocational","","","",""
"Fully agree","2011","higher education","","","",""
"Rather agree","2011","in school","","","",""
"Rather agree","2011","inadequately","","","",""
"Rather agree","2011","general elemantary","","","",""
"Rather agree","2011","middle vocational","","","",""
"Rather agree","2011","vocational + Abi","","","",""
"Rather agree","2011","higher vocational","","","",""
"Rather agree","2011","higher education","","","",""
"Rather disagree","2011","in school","","","",""
"Rather disagree","2011","inadequately","","","",""
"Rather disagree","2011","general elemantary","","","",""
"Rather disagree","2011","middle vocational","","","",""
"Rather disagree","2011","vocational + Abi","","","",""
"Rather disagree","2011","higher vocational","","","",""
"Rather disagree","2011","higher education","","","",""
"Disagree fully","2011","in school","","","",""
"Disagree fully","2011","inadequately","","","",""
"Disagree fully","2011","general elemantary","","","",""
"Disagree fully","2011","middle vocational","","","",""
"Disagree fully","2011","vocational + Abi","","","",""
"Disagree fully","2011","higher vocational","","","",""
"Disagree fully","2011","higher education","","","",""
"Fully agree","2012","in school","","","",""
"Fully agree","2012","inadequately","","","",""
"Fully agree","2012","general elemantary","","","",""
"Fully agree","2012","middle vocational","","","",""
"Fully agree","2012","vocational + Abi","","","",""
"Fully agree","2012","higher vocational","","","",""
"Fully agree","2012","higher education","","","",""
"Rather agree","2012","in school","","","",""
"Rather agree","2012","inadequately","","","",""
"Rather agree","2012","general elemantary","","","",""
"Rather agree","2012","middle vocational","","","",""
"Rather agree","2012","vocational + Abi","","","",""
"Rather agree","2012","higher vocational","","","",""
"Rather agree","2012","higher education","","","",""
"Rather disagree","2012","in school","","","",""
"Rather disagree","2012","inadequately","","","",""
"Rather disagree","2012","general elemantary","","","",""
"Rather disagree","2012","middle vocational","","","",""
"Rather disagree","2012","vocational + Abi","","","",""
"Rather disagree","2012","higher vocational","","","",""
"Rather disagree","2012","higher education","","","",""
"Disagree fully","2012","in school","","","",""
"Disagree fully","2012","inadequately","","","",""
"Disagree fully","2012","general elemantary","","","",""
"Disagree fully","2012","middle vocational","","","",""
"Disagree fully","2012","vocational + Abi","","","",""
"Disagree fully","2012","higher vocational","","","",""
"Disagree fully","2012","higher education","","","",""
"Fully agree","2013","in school","13","","",""
"Fully agree","2013","inadequately","67","0.200258002771096","0.156882541486671","0.243633464055521"
"Fully agree","2013","general elemantary","311","0.129715240380778","0.116732858214557","0.142697622546999"
"Fully agree","2013","middle vocational","980","0.0780122746380711","0.0732929892325053","0.0827315600436369"
"Fully agree","2013","vocational + Abi","67","0.037348261097031","0.0285346881036999","0.0461618340903622"
"Fully agree","2013","higher vocational","82","0.0541310905429172","0.0433045183456463","0.0649576627401881"
"Fully agree","2013","higher education","133","0.0233068470196031","0.0194339616040204","0.0271797324351858"
"Rather agree","2013","in school","88","0.233993692310547","0.194658042072173","0.273329342548921"
"Rather agree","2013","inadequately","137","0.354886157127043","0.303025630220147","0.406746684033938"
"Rather agree","2013","general elemantary","969","0.373112699578113","0.354425554832743","0.391799844323484"
"Rather agree","2013","middle vocational","4289","0.360176606893225","0.35172926618287","0.36862394760358"
"Rather agree","2013","vocational + Abi","449","0.269610604359453","0.248983991032416","0.29023721768649"
"Rather agree","2013","higher vocational","531","0.333459557231519","0.310902265816277","0.356016848646762"
"Rather agree","2013","higher education","1051","0.186805362993481","0.176800624609472","0.196810101377491"
"Rather disagree","2013","in school","267","0.542306093775468","0.496017083727889","0.588595103823047"
"Rather disagree","2013","inadequately","107","0.371641846112366","0.319264903168774","0.424018789055958"
"Rather disagree","2013","general elemantary","1086","0.421889572984746","0.402807172985938","0.440971972983555"
"Rather disagree","2013","middle vocational","6125","0.480920865357371","0.47212890343458","0.489712827280162"
"Rather disagree","2013","vocational + Abi","1074","0.578685069427573","0.555733796559004","0.601636342296143"
"Rather disagree","2013","higher vocational","912","0.535755106599281","0.511892996783337","0.559617216415225"
"Rather disagree","2013","higher education","3489","0.600266574200055","0.587692641642192","0.612840506757917"
"Disagree fully","2013","in school","77","0.189058932781793","0.152679046794456","0.22543881876913"
"Disagree fully","2013","inadequately","16","","",""
"Disagree fully","2013","general elemantary","207","0.075282487056362","0.0650876633929339","0.0854773107197902"
"Disagree fully","2013","middle vocational","1012","0.0808902531113331","0.0760922117702875","0.0856882944523788"
"Disagree fully","2013","vocational + Abi","188","0.114356065115943","0.0995635714920641","0.129148558739821"
"Disagree fully","2013","higher vocational","153","0.0766542456262821","0.0639250078765957","0.0893834833759684"
"Disagree fully","2013","higher education","1157","0.189621215786861","0.179558822020111","0.199683609553611"
"Fully agree","2014","in school","","","",""
"Fully agree","2014","inadequately","","","",""
"Fully agree","2014","general elemantary","","","",""
"Fully agree","2014","middle vocational","","","",""
"Fully agree","2014","vocational + Abi","","","",""
"Fully agree","2014","higher vocational","","","",""
"Fully agree","2014","higher education","","","",""
"Rather agree","2014","in school","","","",""
"Rather agree","2014","inadequately","","","",""
"Rather agree","2014","general elemantary","","","",""
"Rather agree","2014","middle vocational","","","",""
"Rather agree","2014","vocational + Abi","","","",""
"Rather agree","2014","higher vocational","","","",""
"Rather agree","2014","higher education","","","",""
"Rather disagree","2014","in school","","","",""
"Rather disagree","2014","inadequately","","","",""
"Rather disagree","2014","general elemantary","","","",""
"Rather disagree","2014","middle vocational","","","",""
"Rather disagree","2014","vocational + Abi","","","",""
"Rather disagree","2014","higher vocational","","","",""
"Rather disagree","2014","higher education","","","",""
"Disagree fully","2014","in school","","","",""
"Disagree fully","2014","inadequately","","","",""
"Disagree fully","2014","general elemantary","","","",""
"Disagree fully","2014","middle vocational","","","",""
"Disagree fully","2014","vocational + Abi","","","",""
"Disagree fully","2014","higher vocational","","","",""
"Disagree fully","2014","higher education","","","",""
"Fully agree","2015","in school","","","",""
"Fully agree","2015","inadequately","","","",""
"Fully agree","2015","general elemantary","","","",""
"Fully agree","2015","middle vocational","","","",""
"Fully agree","2015","vocational + Abi","","","",""
"Fully agree","2015","higher vocational","","","",""
"Fully agree","2015","higher education","","","",""
"Rather agree","2015","in school","","","",""
"Rather agree","2015","inadequately","","","",""
"Rather agree","2015","general elemantary","","","",""
"Rather agree","2015","middle vocational","","","",""
"Rather agree","2015","vocational + Abi","","","",""
"Rather agree","2015","higher vocational","","","",""
"Rather agree","2015","higher education","","","",""
"Rather disagree","2015","in school","","","",""
"Rather disagree","2015","inadequately","","","",""
"Rather disagree","2015","general elemantary","","","",""
"Rather disagree","2015","middle vocational","","","",""
"Rather disagree","2015","vocational + Abi","","","",""
"Rather disagree","2015","higher vocational","","","",""
"Rather disagree","2015","higher education","","","",""
"Disagree fully","2015","in school","","","",""
"Disagree fully","2015","inadequately","","","",""
"Disagree fully","2015","general elemantary","","","",""
"Disagree fully","2015","middle vocational","","","",""
"Disagree fully","2015","vocational + Abi","","","",""
"Disagree fully","2015","higher vocational","","","",""
"Disagree fully","2015","higher education","","","",""
"Fully agree","2016","in school","","","",""
"Fully agree","2016","inadequately","","","",""
"Fully agree","2016","general elemantary","","","",""
"Fully agree","2016","middle vocational","","","",""
"Fully agree","2016","vocational + Abi","","","",""
"Fully agree","2016","higher vocational","","","",""
"Fully agree","2016","higher education","","","",""
"Rather agree","2016","in school","","","",""
"Rather agree","2016","inadequately","","","",""
"Rather agree","2016","general elemantary","","","",""
"Rather agree","2016","middle vocational","","","",""
"Rather agree","2016","vocational + Abi","","","",""
"Rather agree","2016","higher vocational","","","",""
"Rather agree","2016","higher education","","","",""
"Rather disagree","2016","in school","","","",""
"Rather disagree","2016","inadequately","","","",""
"Rather disagree","2016","general elemantary","","","",""
"Rather disagree","2016","middle vocational","","","",""
"Rather disagree","2016","vocational + Abi","","","",""
"Rather disagree","2016","higher vocational","","","",""
"Rather disagree","2016","higher education","","","",""
"Disagree fully","2016","in school","","","",""
"Disagree fully","2016","inadequately","","","",""
"Disagree fully","2016","general elemantary","","","",""
"Disagree fully","2016","middle vocational","","","",""
"Disagree fully","2016","vocational + Abi","","","",""
"Disagree fully","2016","higher vocational","","","",""
"Disagree fully","2016","higher education","","","",""
"Fully agree","2017","in school","","","",""
"Fully agree","2017","inadequately","","","",""
"Fully agree","2017","general elemantary","","","",""
"Fully agree","2017","middle vocational","","","",""
"Fully agree","2017","vocational + Abi","","","",""
"Fully agree","2017","higher vocational","","","",""
"Fully agree","2017","higher education","","","",""
"Rather agree","2017","in school","","","",""
"Rather agree","2017","inadequately","","","",""
"Rather agree","2017","general elemantary","","","",""
"Rather agree","2017","middle vocational","","","",""
"Rather agree","2017","vocational + Abi","","","",""
"Rather agree","2017","higher vocational","","","",""
"Rather agree","2017","higher education","","","",""
"Rather disagree","2017","in school","","","",""
"Rather disagree","2017","inadequately","","","",""
"Rather disagree","2017","general elemantary","","","",""
"Rather disagree","2017","middle vocational","","","",""
"Rather disagree","2017","vocational + Abi","","","",""
"Rather disagree","2017","higher vocational","","","",""
"Rather disagree","2017","higher education","","","",""
"Disagree fully","2017","in school","","","",""
"Disagree fully","2017","inadequately","","","",""
"Disagree fully","2017","general elemantary","","","",""
"Disagree fully","2017","middle vocational","","","",""
"Disagree fully","2017","vocational + Abi","","","",""
"Disagree fully","2017","higher vocational","","","",""
"Disagree fully","2017","higher education","","","",""
"Fully agree","2018","in school","8","","",""
"Fully agree","2018","inadequately","438","0.200022329151961","0.182026239023588","0.218018419280335"
"Fully agree","2018","general elemantary","529","0.137600073599984","0.126002263455622","0.149197883744345"
"Fully agree","2018","middle vocational","951","0.0711951332512912","0.0666159112242773","0.0757743552783051"
"Fully agree","2018","vocational + Abi","110","0.0413181628563478","0.0329826219932987","0.049653703719397"
"Fully agree","2018","higher vocational","56","0.043203409257242","0.0327349511981467","0.0536718673163372"
"Fully agree","2018","higher education","266","0.0223233993960595","0.018852416704502","0.0257943820876171"
"Rather agree","2018","in school","75","0.205412994288382","0.162595650306638","0.248230338270127"
"Rather agree","2018","inadequately","691","0.362845598369686","0.34121426649974","0.384476930239632"
"Rather agree","2018","general elemantary","1242","0.37185105563553","0.355579535307652","0.388122575963407"
"Rather agree","2018","middle vocational","4040","0.333430629184189","0.325035454655359","0.341825803713018"
"Rather agree","2018","vocational + Abi","603","0.250099681855665","0.231961891736621","0.268237471974709"
"Rather agree","2018","higher vocational","431","0.322717323791992","0.298645443136083","0.346789204447901"
"Rather agree","2018","higher education","1340","0.182377400875393","0.173304699274251","0.191450102476535"
"Rather disagree","2018","in school","195","0.581200411265023","0.528912521162849","0.633488301367198"
"Rather disagree","2018","inadequately","508","0.342827867349885","0.321473947172598","0.364181787527172"
"Rather disagree","2018","general elemantary","1300","0.410116335177611","0.393556766318776","0.426675904036446"
"Rather disagree","2018","middle vocational","5967","0.504118063157413","0.495214587405237","0.513021538909589"
"Rather disagree","2018","vocational + Abi","1207","0.577474495211228","0.556786476411705","0.598162514010751"
"Rather disagree","2018","higher vocational","814","0.517071048692697","0.491341591141457","0.542800506243937"
"Rather disagree","2018","higher education","3881","0.582846483900776","0.571261385752309","0.594431582049242"
"Disagree fully","2018","in school","64","0.194917974703305","0.152934242004089","0.236901707402521"
"Disagree fully","2018","inadequately","261","0.0943042051284671","0.0811562960528138","0.10745211420412"
"Disagree fully","2018","general elemantary","318","0.0804325355868756","0.0712762361908141","0.0895888349829371"
"Disagree fully","2018","middle vocational","1156","0.091256174407107","0.0861280781068805","0.0963842707073335"
"Disagree fully","2018","vocational + Abi","270","0.131107660076759","0.116971773523817","0.145243546629701"
"Disagree fully","2018","higher vocational","148","0.117008218258069","0.100458126265267","0.133558310250872"
"Disagree fully","2018","higher education","1472","0.212452715827772","0.202842256713412","0.222063174942132"
