"ple0181","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"Four to six days a week","2016","Bremen","indirect migration background","2","","",""
"Four to six days a week","2016","North Rhine-Westphalia","no migration background","282","0.0904430003158469","0.0806109731136835","0.10027502751801"
"Four to six days a week","2016","North Rhine-Westphalia","direct migration background","201","0.13702739705965","0.118092541710207","0.155962252409094"
"Four to six days a week","2016","North Rhine-Westphalia","indirect migration background","91","0.14936284162726","0.116429538396416","0.182296144858104"
"Four to six days a week","2016","Hesse","no migration background","77","0.0890203849262463","0.0719812597506229","0.10605951010187"
"Four to six days a week","2016","Hesse","direct migration background","51","0.134515074592197","0.10069497013011","0.168335179054284"
"Four to six days a week","2016","Hesse","indirect migration background","19","","",""
"Four to six days a week","2016","Rhineland-Palatinate,Saarland","no migration background","47","0.0401965602827832","0.0278293484693226","0.0525637720962439"
"Four to six days a week","2016","Rhineland-Palatinate,Saarland","direct migration background","34","0.100443832956025","0.0704570262732585","0.130430639638792"
"Four to six days a week","2016","Rhineland-Palatinate,Saarland","indirect migration background","14","","",""
"Four to six days a week","2016","Baden-Württemberg","no migration background","94","0.0576208347667078","0.0470705080572253","0.0681711614761904"
"Four to six days a week","2016","Baden-Württemberg","direct migration background","81","0.134545439316211","0.108840866978254","0.160250011654167"
"Four to six days a week","2016","Baden-Württemberg","indirect migration background","35","0.166234349497537","0.121240557067418","0.211228141927656"
"Four to six days a week","2016","Bavaria","no migration background","201","0.0767657588505231","0.0668266325414042","0.0867048851596421"
"Four to six days a week","2016","Bavaria","direct migration background","77","0.0865477082457191","0.0674192588705217","0.105676157620916"
"Four to six days a week","2016","Bavaria","indirect migration background","33","0.0683794055080221","0.0373399972395457","0.0994188137764986"
"Four to six days a week","2016","Berlin","no migration background","46","0.075561622134854","0.0558413381218042","0.0952819061479038"
"Four to six days a week","2016","Berlin","direct migration background","24","","",""
"Four to six days a week","2016","Berlin","indirect migration background","12","","",""
"Four to six days a week","2016","Brandenburg","no migration background","70","0.0840541712498816","0.0649929633408234","0.10311537915894"
"Four to six days a week","2016","Brandenburg","direct migration background","14","","",""
"Four to six days a week","2016","Brandenburg","indirect migration background","3","","",""
"Four to six days a week","2016","Mecklenburg-Western Pomerania","no migration background","60","0.166141446133075","0.133117925818402","0.199164966447747"
"Four to six days a week","2016","Mecklenburg-Western Pomerania","direct migration background","4","","",""
"Four to six days a week","2016","Mecklenburg-Western Pomerania","indirect migration background","1","","",""
"Four to six days a week","2016","Saxony","no migration background","103","0.0747839997828354","0.060809221044483","0.0887587785211877"
"Four to six days a week","2016","Saxony","direct migration background","10","","",""
"Four to six days a week","2016","Saxony","indirect migration background","4","","",""
"Four to six days a week","2016","Saxony-Anhalt","no migration background","62","0.106118886709667","0.0840914305423439","0.12814634287699"
"Four to six days a week","2016","Saxony-Anhalt","direct migration background","10","","",""
"Four to six days a week","2016","Saxony-Anhalt","indirect migration background","1","","",""
"Four to six days a week","2016","Thuringia","no migration background","61","0.0992181347566355","0.0787186753190603","0.119717594194211"
"Four to six days a week","2016","Thuringia","direct migration background","17","","",""
"Four to six days a week","2016","Thuringia","indirect migration background","4","","",""
"Two to three days a week","2016","Schleswig-Holstein","no migration background","306","0.468270845468775","0.429087829243211","0.50745386169434"
"Two to three days a week","2016","Schleswig-Holstein","direct migration background","75","0.453316927320519","0.371148056994733","0.535485797646305"
"Two to three days a week","2016","Schleswig-Holstein","indirect migration background","21","","",""
"Two to three days a week","2016","Hamburg","no migration background","109","0.324356821376462","0.269621818256737","0.379091824496188"
"Two to three days a week","2016","Hamburg","direct migration background","40","0.511904457238968","0.416295117756793","0.607513796721143"
"Two to three days a week","2016","Hamburg","indirect migration background","16","","",""
"Two to three days a week","2016","Lower Saxony","no migration background","726","0.410260499646924","0.387319480760059","0.433201518533789"
"Two to three days a week","2016","Lower Saxony","direct migration background","245","0.436449180785901","0.392311388577669","0.480586972994132"
"Two to three days a week","2016","Lower Saxony","indirect migration background","52","0.47158269509541","0.375642882173879","0.56752250801694"
"Two to three days a week","2016","Bremen","no migration background","33","0.384108107329978","0.293625400922309","0.474590813737647"
"Two to three days a week","2016","Bremen","direct migration background","29","","",""
"Two to three days a week","2016","Bremen","indirect migration background","3","","",""
"Two to three days a week","2016","North Rhine-Westphalia","no migration background","1434","0.417726724743364","0.400820361727472","0.434633087759255"
"Two to three days a week","2016","North Rhine-Westphalia","direct migration background","627","0.505719737782692","0.478190044689169","0.533249430876215"
"Two to three days a week","2016","North Rhine-Westphalia","indirect migration background","212","0.401647899107884","0.356353657322192","0.446942140893576"
"Two to three days a week","2016","Hesse","no migration background","425","0.387758322406548","0.358604853420104","0.416911791392991"
"Two to three days a week","2016","Hesse","direct migration background","200","0.500342331262297","0.450782523300677","0.549902139223916"
"Two to three days a week","2016","Hesse","indirect migration background","53","0.29141932111909","0.211113068722832","0.371725573515348"
"Two to three days a week","2016","Rhineland-Palatinate,Saarland","no migration background","425","0.416724252453252","0.385682405735464","0.44776609917104"
"Two to three days a week","2016","Rhineland-Palatinate,Saarland","direct migration background","187","0.508249678528797","0.458376698255999","0.558122658801596"
"Two to three days a week","2016","Rhineland-Palatinate,Saarland","indirect migration background","54","0.464402337852425","0.372447326087007","0.556357349617843"
"Two to three days a week","2016","Baden-Württemberg","no migration background","630","0.328179828207771","0.30692068491386","0.349438971501682"
"Two to three days a week","2016","Baden-Württemberg","direct migration background","304","0.385144275883609","0.348487683456653","0.421800868310564"
"Two to three days a week","2016","Baden-Württemberg","indirect migration background","104","0.352286742570508","0.294555652232026","0.410017832908991"
"Two to three days a week","2016","Bavaria","no migration background","963","0.331426979514665","0.313852728004995","0.349001231024335"
"Two to three days a week","2016","Bavaria","direct migration background","413","0.444168420522206","0.410365479123794","0.477971361920617"
"Two to three days a week","2016","Bavaria","indirect migration background","115","0.443263092427896","0.382170715148345","0.504355469707447"
"Two to three days a week","2016","Berlin","no migration background","281","0.394294724285139","0.357830690775008","0.43075875779527"
"Two to three days a week","2016","Berlin","direct migration background","64","0.382101290749362","0.304855612036008","0.459346969462716"
"Two to three days a week","2016","Berlin","indirect migration background","23","","",""
"Two to three days a week","2016","Brandenburg","no migration background","355","0.422863154502225","0.388926016701555","0.456800292302896"
"Two to three days a week","2016","Brandenburg","direct migration background","55","0.562420999344053","0.465189475782963","0.659652522905143"
"Two to three days a week","2016","Brandenburg","indirect migration background","7","","",""
"Two to three days a week","2016","Mecklenburg-Western Pomerania","no migration background","188","0.359100133505162","0.31653626881854","0.401663998191784"
"Two to three days a week","2016","Mecklenburg-Western Pomerania","direct migration background","10","","",""
"Two to three days a week","2016","Mecklenburg-Western Pomerania","indirect migration background","10","","",""
"Two to three days a week","2016","Saxony","no migration background","518","0.380566779327336","0.354772006200898","0.406361552453774"
"Two to three days a week","2016","Saxony","direct migration background","19","","",""
"Two to three days a week","2016","Saxony","indirect migration background","15","","",""
"Two to three days a week","2016","Saxony-Anhalt","no migration background","316","0.41604264739992","0.380790334712838","0.451294960087001"
"Two to three days a week","2016","Saxony-Anhalt","direct migration background","22","","",""
"Two to three days a week","2016","Saxony-Anhalt","indirect migration background","14","","",""
"Two to three days a week","2016","Thuringia","no migration background","281","0.313711136325304","0.281894408960857","0.345527863689752"
"Two to three days a week","2016","Thuringia","direct migration background","26","","",""
"Two to three days a week","2016","Thuringia","indirect migration background","3","","",""
"Two to four days a month","2016","Schleswig-Holstein","no migration background","144","0.243637957989412","0.209929304404546","0.277346611574279"
"Two to four days a month","2016","Schleswig-Holstein","direct migration background","29","","",""
"Two to four days a month","2016","Schleswig-Holstein","indirect migration background","5","","",""
"Two to four days a month","2016","Hamburg","no migration background","102","0.398940713672191","0.341686458813067","0.456194968531315"
"Two to four days a month","2016","Hamburg","direct migration background","29","","",""
"Two to four days a month","2016","Hamburg","indirect migration background","8","","",""
"Two to four days a month","2016","Lower Saxony","no migration background","596","0.328124871484936","0.306226258968653","0.350023484001218"
"Two to four days a month","2016","Lower Saxony","direct migration background","98","0.277321848294438","0.237479793602021","0.317163902986855"
"Two to four days a month","2016","Lower Saxony","indirect migration background","22","","",""
"Two to four days a month","2016","Bremen","no migration background","29","","",""
"Two to four days a month","2016","Bremen","direct migration background","15","","",""
"Two to four days a month","2016","Bremen","indirect migration background","1","","",""
"Two to four days a month","2016","North Rhine-Westphalia","no migration background","982","0.306506869851325","0.290702331348519","0.322311408354132"
"Two to four days a month","2016","North Rhine-Westphalia","direct migration background","263","0.224319056404655","0.201350461438911","0.2472876513704"
"Two to four days a month","2016","North Rhine-Westphalia","indirect migration background","87","0.321236115468442","0.278092813557349","0.364379417379536"
"Two to four days a month","2016","Hesse","no migration background","387","0.344135177229417","0.315708903535148","0.372561450923686"
"Two to four days a month","2016","Hesse","direct migration background","90","0.208817076341848","0.168528569654283","0.249105583029413"
"Two to four days a month","2016","Hesse","indirect migration background","33","0.335648948008396","0.252196901004713","0.419100995012079"
"Two to four days a month","2016","Rhineland-Palatinate,Saarland","no migration background","334","0.370126879730893","0.339725866866368","0.400527892595418"
"Two to four days a month","2016","Rhineland-Palatinate,Saarland","direct migration background","121","0.2972869750761","0.251690488305078","0.342883461847123"
"Two to four days a month","2016","Rhineland-Palatinate,Saarland","indirect migration background","29","","",""
"Two to four days a month","2016","Baden-Württemberg","no migration background","767","0.399834652928173","0.377655805607149","0.422013500249197"
"Two to four days a month","2016","Baden-Württemberg","direct migration background","195","0.330329224452945","0.294900303211911","0.365758145693978"
"Two to four days a month","2016","Baden-Württemberg","indirect migration background","73","0.261241064660839","0.208147447659041","0.314334681662637"
"Two to four days a month","2016","Bavaria","no migration background","1013","0.383002329549436","0.364853402528017","0.401151256570855"
"Two to four days a month","2016","Bavaria","direct migration background","216","0.285843866277797","0.255106258195922","0.316581474359671"
"Two to four days a month","2016","Bavaria","indirect migration background","67","0.25608539921555","0.202408776461073","0.309762021970027"
"Two to four days a month","2016","Berlin","no migration background","218","0.325587451094134","0.290623524812219","0.360551377376049"
"Two to four days a month","2016","Berlin","direct migration background","31","0.176111296771714","0.115555715320613","0.236666878222814"
"Two to four days a month","2016","Berlin","indirect migration background","10","","",""
"Two to four days a month","2016","Brandenburg","no migration background","267","0.341497717769885","0.308920916865586","0.374074518674183"
"Two to four days a month","2016","Brandenburg","direct migration background","24","","",""
"Two to four days a month","2016","Brandenburg","indirect migration background","7","","",""
"Two to four days a month","2016","Mecklenburg-Western Pomerania","no migration background","162","0.313941396172605","0.272765498090959","0.355117294254252"
"Two to four days a month","2016","Mecklenburg-Western Pomerania","direct migration background","4","","",""
"Two to four days a month","2016","Mecklenburg-Western Pomerania","indirect migration background","1","","",""
"Two to four days a month","2016","Saxony","no migration background","507","0.367310185639209","0.341698926191702","0.392921445086716"
"Two to four days a month","2016","Saxony","direct migration background","26","","",""
"Two to four days a month","2016","Saxony","indirect migration background","6","","",""
"Two to four days a month","2016","Saxony-Anhalt","no migration background","252","0.317675603144559","0.284377805931304","0.350973400357813"
"Two to four days a month","2016","Saxony-Anhalt","direct migration background","11","","",""
"Two to four days a month","2016","Saxony-Anhalt","indirect migration background","6","","",""
"Two to four days a month","2016","Thuringia","no migration background","357","0.429470080947323","0.395527666514074","0.463412495380572"
"Two to four days a month","2016","Thuringia","direct migration background","14","","",""
"Two to four days a month","2016","Thuringia","indirect migration background","5","","",""
"Once a month or less","2016","Schleswig-Holstein","no migration background","56","0.11148069062092","0.0867670157924966","0.136194365449343"
"Once a month or less","2016","Schleswig-Holstein","direct migration background","6","","",""
"Once a month or less","2016","Schleswig-Holstein","indirect migration background","7","","",""
"Once a month or less","2016","Hamburg","no migration background","28","","",""
"Once a month or less","2016","Hamburg","direct migration background","6","","",""
"Once a month or less","2016","Hamburg","indirect migration background","3","","",""
"Once a month or less","2016","Lower Saxony","no migration background","185","0.116344009192699","0.101389699608232","0.131298318777166"
"Once a month or less","2016","Lower Saxony","direct migration background","25","","",""
"Once a month or less","2016","Lower Saxony","indirect migration background","3","","",""
"Once a month or less","2016","Bremen","no migration background","18","","",""
"Once a month or less","2016","Bremen","direct migration background","4","","",""
"Once a month or less","2016","Bremen","indirect migration background","","","",""
"Once a month or less","2016","North Rhine-Westphalia","no migration background","345","0.109237171117531","0.098543990658997","0.119930351576066"
"Once a month or less","2016","North Rhine-Westphalia","direct migration background","76","0.0562849250338761","0.0435944968468414","0.0689753532209108"
"Once a month or less","2016","North Rhine-Westphalia","indirect migration background","23","","",""
"Once a month or less","2016","Hesse","no migration background","109","0.112606248664048","0.0936920625327575","0.131520434795338"
"Once a month or less","2016","Hesse","direct migration background","18","","",""
"Once a month or less","2016","Hesse","indirect migration background","12","","",""
"Once a month or less","2016","Rhineland-Palatinate,Saarland","no migration background","109","0.10362681586612","0.0844371811740506","0.12281645055819"
"Once a month or less","2016","Rhineland-Palatinate,Saarland","direct migration background","17","","",""
"Once a month or less","2016","Rhineland-Palatinate,Saarland","indirect migration background","3","","",""
"Once a month or less","2016","Baden-Württemberg","no migration background","260","0.160019722640975","0.143420620439938","0.176618824842011"
"Once a month or less","2016","Baden-Württemberg","direct migration background","54","0.0869550893391323","0.065730107392661","0.108180071285604"
"Once a month or less","2016","Baden-Württemberg","indirect migration background","20","","",""
"Once a month or less","2016","Bavaria","no migration background","408","0.149609017259626","0.136292314908238","0.162925719611013"
"Once a month or less","2016","Bavaria","direct migration background","68","0.119470351325246","0.0974049867656222","0.14153571588487"
"Once a month or less","2016","Bavaria","indirect migration background","18","","",""
"Once a month or less","2016","Berlin","no migration background","83","0.114322056943205","0.090579555385282","0.138064558501127"
"Once a month or less","2016","Berlin","direct migration background","11","","",""
"Once a month or less","2016","Berlin","indirect migration background","1","","",""
"Once a month or less","2016","Brandenburg","no migration background","94","0.111333335142969","0.0897251673854587","0.13294150290048"
"Once a month or less","2016","Brandenburg","direct migration background","2","","",""
"Once a month or less","2016","Brandenburg","indirect migration background","2","","",""
"Once a month or less","2016","Mecklenburg-Western Pomerania","no migration background","49","0.0858127317791006","0.0609624322307948","0.110663031327406"
"Once a month or less","2016","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Once a month or less","2016","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Once a month or less","2016","Saxony","no migration background","153","0.120032525548337","0.102766125044747","0.137298926051926"
"Once a month or less","2016","Saxony","direct migration background","3","","",""
"Once a month or less","2016","Saxony","indirect migration background","2","","",""
"Once a month or less","2016","Saxony-Anhalt","no migration background","84","0.123610876973262","0.100070958427663","0.147150795518862"
"Once a month or less","2016","Saxony-Anhalt","direct migration background","1","","",""
"Once a month or less","2016","Saxony-Anhalt","indirect migration background","1","","",""
"Once a month or less","2016","Thuringia","no migration background","78","0.11255086856534","0.0908796554750294","0.134222081655651"
"Once a month or less","2016","Thuringia","direct migration background","5","","",""
"Once a month or less","2016","Thuringia","indirect migration background","1","","",""
"Never","2016","Schleswig-Holstein","no migration background","21","","",""
"Never","2016","Schleswig-Holstein","direct migration background","6","","",""
"Never","2016","Schleswig-Holstein","indirect migration background","2","","",""
"Never","2016","Hamburg","no migration background","11","","",""
"Never","2016","Hamburg","direct migration background","4","","",""
"Never","2016","Hamburg","indirect migration background","2","","",""
"Never","2016","Lower Saxony","no migration background","74","0.0484834017736894","0.0384659452184216","0.0585008583289571"
"Never","2016","Lower Saxony","direct migration background","14","","",""
"Never","2016","Lower Saxony","indirect migration background","2","","",""
"Never","2016","Bremen","no migration background","3","","",""
"Never","2016","Bremen","direct migration background","1","","",""
"Never","2016","Bremen","indirect migration background","","","",""
"Never","2016","North Rhine-Westphalia","no migration background","160","0.0571777203148241","0.0492185285761705","0.0651369120534777"
"Never","2016","North Rhine-Westphalia","direct migration background","34","0.0221322105062511","0.01403170260122","0.0302327184112822"
"Never","2016","North Rhine-Westphalia","indirect migration background","16","","",""
"Never","2016","Hesse","no migration background","61","0.0494245935038818","0.0364553970146186","0.062393789993145"
"Never","2016","Hesse","direct migration background","14","","",""
"Never","2016","Hesse","indirect migration background","3","","",""
"Never","2016","Rhineland-Palatinate,Saarland","no migration background","51","0.0660442094894069","0.0504067306442638","0.08168168833455"
"Never","2016","Rhineland-Palatinate,Saarland","direct migration background","13","","",""
"Never","2016","Rhineland-Palatinate,Saarland","indirect migration background","3","","",""
"Never","2016","Baden-Württemberg","no migration background","115","0.0518907141539061","0.0418483186428454","0.0619331096649669"
"Never","2016","Baden-Württemberg","direct migration background","24","","",""
"Never","2016","Baden-Württemberg","indirect migration background","17","","",""
"Never","2016","Bavaria","no migration background","143","0.0529406686316226","0.0445809475199019","0.0613003897433434"
"Never","2016","Bavaria","direct migration background","29","","",""
"Never","2016","Bavaria","indirect migration background","10","","",""
"Never","2016","Berlin","no migration background","47","0.0689975394023867","0.0500864842317493","0.087908594573024"
"Never","2016","Berlin","direct migration background","18","","",""
"Never","2016","Berlin","indirect migration background","3","","",""
"Never","2016","Brandenburg","no migration background","16","","",""
"Never","2016","Brandenburg","direct migration background","4","","",""
"Never","2016","Brandenburg","indirect migration background","","","",""
"Never","2016","Mecklenburg-Western Pomerania","no migration background","10","","",""
"Never","2016","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Never","2016","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Never","2016","Saxony","no migration background","40","0.0341905125457771","0.0245362841777213","0.0438447409138329"
"Never","2016","Saxony","direct migration background","2","","",""
"Never","2016","Saxony","indirect migration background","","","",""
"Never","2016","Saxony-Anhalt","no migration background","25","","",""
"Never","2016","Saxony-Anhalt","direct migration background","3","","",""
"Never","2016","Saxony-Anhalt","indirect migration background","1","","",""
"Never","2016","Thuringia","no migration background","26","","",""
"Never","2016","Thuringia","direct migration background","5","","",""
"Never","2016","Thuringia","indirect migration background","","","",""
"Daily","2017","Schleswig-Holstein","no migration background","","","",""
"Daily","2017","Schleswig-Holstein","direct migration background","","","",""
"Daily","2017","Schleswig-Holstein","indirect migration background","","","",""
"Daily","2017","Hamburg","no migration background","","","",""
"Daily","2017","Hamburg","direct migration background","","","",""
"Daily","2017","Hamburg","indirect migration background","","","",""
"Daily","2017","Lower Saxony","no migration background","","","",""
"Daily","2017","Lower Saxony","direct migration background","","","",""
"Daily","2017","Lower Saxony","indirect migration background","","","",""
"Daily","2017","Bremen","no migration background","","","",""
"Daily","2017","Bremen","direct migration background","","","",""
"Daily","2017","Bremen","indirect migration background","","","",""
"Daily","2017","North Rhine-Westphalia","no migration background","","","",""
"Daily","2017","North Rhine-Westphalia","direct migration background","","","",""
"Daily","2017","North Rhine-Westphalia","indirect migration background","","","",""
"Daily","2017","Hesse","no migration background","","","",""
"Daily","2017","Hesse","direct migration background","","","",""
"Daily","2017","Hesse","indirect migration background","","","",""
"Daily","2017","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Daily","2017","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Daily","2017","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Daily","2017","Baden-Württemberg","no migration background","","","",""
"Daily","2017","Baden-Württemberg","direct migration background","","","",""
"Daily","2017","Baden-Württemberg","indirect migration background","","","",""
"Daily","2017","Bavaria","no migration background","","","",""
"Daily","2017","Bavaria","direct migration background","","","",""
"Daily","2017","Bavaria","indirect migration background","","","",""
"Daily","2017","Berlin","no migration background","","","",""
"Daily","2017","Berlin","direct migration background","","","",""
"Daily","2017","Berlin","indirect migration background","","","",""
"Daily","2017","Brandenburg","no migration background","","","",""
"Daily","2017","Brandenburg","direct migration background","","","",""
"Daily","2017","Brandenburg","indirect migration background","","","",""
"Daily","2017","Mecklenburg-Western Pomerania","no migration background","","","",""
"Daily","2017","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Daily","2017","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Daily","2017","Saxony","no migration background","","","",""
"Daily","2017","Saxony","direct migration background","","","",""
"Daily","2017","Saxony","indirect migration background","","","",""
"Daily","2017","Saxony-Anhalt","no migration background","","","",""
"Daily","2017","Saxony-Anhalt","direct migration background","","","",""
"Daily","2017","Saxony-Anhalt","indirect migration background","","","",""
"Daily","2017","Thuringia","no migration background","","","",""
"Daily","2017","Thuringia","direct migration background","","","",""
"Daily","2017","Thuringia","indirect migration background","","","",""
"Four to six days a week","2017","Schleswig-Holstein","no migration background","","","",""
"Four to six days a week","2017","Schleswig-Holstein","direct migration background","","","",""
"Four to six days a week","2017","Schleswig-Holstein","indirect migration background","","","",""
"Four to six days a week","2017","Hamburg","no migration background","","","",""
"Four to six days a week","2017","Hamburg","direct migration background","","","",""
"Four to six days a week","2017","Hamburg","indirect migration background","","","",""
"Four to six days a week","2017","Lower Saxony","no migration background","","","",""
"Four to six days a week","2017","Lower Saxony","direct migration background","","","",""
"Four to six days a week","2017","Lower Saxony","indirect migration background","","","",""
"Four to six days a week","2017","Bremen","no migration background","","","",""
"Four to six days a week","2017","Bremen","direct migration background","","","",""
"Four to six days a week","2017","Bremen","indirect migration background","","","",""
"Four to six days a week","2017","North Rhine-Westphalia","no migration background","","","",""
"Four to six days a week","2017","North Rhine-Westphalia","direct migration background","","","",""
"Four to six days a week","2017","North Rhine-Westphalia","indirect migration background","","","",""
"Four to six days a week","2017","Hesse","no migration background","","","",""
"Four to six days a week","2017","Hesse","direct migration background","","","",""
"Four to six days a week","2017","Hesse","indirect migration background","","","",""
"Four to six days a week","2017","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Four to six days a week","2017","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Four to six days a week","2017","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Four to six days a week","2017","Baden-Württemberg","no migration background","","","",""
"Four to six days a week","2017","Baden-Württemberg","direct migration background","","","",""
"Four to six days a week","2017","Baden-Württemberg","indirect migration background","","","",""
"Four to six days a week","2017","Bavaria","no migration background","","","",""
"Four to six days a week","2017","Bavaria","direct migration background","","","",""
"Four to six days a week","2017","Bavaria","indirect migration background","","","",""
"Four to six days a week","2017","Berlin","no migration background","","","",""
"Four to six days a week","2017","Berlin","direct migration background","","","",""
"Four to six days a week","2017","Berlin","indirect migration background","","","",""
"Four to six days a week","2017","Brandenburg","no migration background","","","",""
"Four to six days a week","2017","Brandenburg","direct migration background","","","",""
"Four to six days a week","2017","Brandenburg","indirect migration background","","","",""
"Four to six days a week","2017","Mecklenburg-Western Pomerania","no migration background","","","",""
"Four to six days a week","2017","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Four to six days a week","2017","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Four to six days a week","2017","Saxony","no migration background","","","",""
"Four to six days a week","2017","Saxony","direct migration background","","","",""
"Four to six days a week","2017","Saxony","indirect migration background","","","",""
"Four to six days a week","2017","Saxony-Anhalt","no migration background","","","",""
"Four to six days a week","2017","Saxony-Anhalt","direct migration background","","","",""
"Four to six days a week","2017","Saxony-Anhalt","indirect migration background","","","",""
"Four to six days a week","2017","Thuringia","no migration background","","","",""
"Four to six days a week","2017","Thuringia","direct migration background","","","",""
"Four to six days a week","2017","Thuringia","indirect migration background","","","",""
"Two to three days a week","2017","Schleswig-Holstein","no migration background","","","",""
"Two to three days a week","2017","Schleswig-Holstein","direct migration background","","","",""
"Two to three days a week","2017","Schleswig-Holstein","indirect migration background","","","",""
"Two to three days a week","2017","Hamburg","no migration background","","","",""
"Two to three days a week","2017","Hamburg","direct migration background","","","",""
"Two to three days a week","2017","Hamburg","indirect migration background","","","",""
"Two to three days a week","2017","Lower Saxony","no migration background","","","",""
"Two to three days a week","2017","Lower Saxony","direct migration background","","","",""
"Two to three days a week","2017","Lower Saxony","indirect migration background","","","",""
"Two to three days a week","2017","Bremen","no migration background","","","",""
"Two to three days a week","2017","Bremen","direct migration background","","","",""
"Two to three days a week","2017","Bremen","indirect migration background","","","",""
"Two to three days a week","2017","North Rhine-Westphalia","no migration background","","","",""
"Two to three days a week","2017","North Rhine-Westphalia","direct migration background","","","",""
"Two to three days a week","2017","North Rhine-Westphalia","indirect migration background","","","",""
"Two to three days a week","2017","Hesse","no migration background","","","",""
"Two to three days a week","2017","Hesse","direct migration background","","","",""
