"ple0181","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Two to three days a week","2016","no migration background","(0) in school","93","0.480971354042368","0.413555485680251","0.548387222404485"
"Two to three days a week","2016","no migration background","(1a) inadequately completed","64","0.402545072902963","0.324324778079328","0.480765367726599"
"Two to three days a week","2016","no migration background","(1b) general elementary school","422","0.388006885257929","0.358218667641355","0.417795102874504"
"Two to three days a week","2016","no migration background","(1c) basic vocational qualification","1474","0.362369995773569","0.347264541926072","0.377475449621067"
"Two to three days a week","2016","no migration background","(2b) intermediate general qualification","205","0.420106939811368","0.376043494098712","0.464170385524023"
"Two to three days a week","2016","no migration background","(2a) intermediate vocational","1951","0.386944770490736","0.373141811677402","0.40074772930407"
"Two to three days a week","2016","no migration background","(2c_gen) general maturity certificate","305","0.413421526380038","0.376216624586479","0.450626428173597"
"Two to three days a week","2016","no migration background","(2c_voc) vocational maturity certificate","627","0.415546436405326","0.390820337001673","0.440272535808978"
"Two to three days a week","2016","no migration background","(3a) lower tertiary education","603","0.36857591396166","0.345220763906382","0.391931064016939"
"Two to three days a week","2016","no migration background","(3b) higher tertiary education","1030","0.362512323875495","0.344505850902548","0.380518796848441"
"Two to three days a week","2016","direct migration background","(0) in school","22","","",""
"Two to three days a week","2016","direct migration background","(1a) inadequately completed","152","0.50644701486496","0.449872431679678","0.563021598050243"
"Two to three days a week","2016","direct migration background","(1b) general elementary school","340","0.468034080960212","0.431305375841642","0.504762786078781"
"Two to three days a week","2016","direct migration background","(1c) basic vocational qualification","428","0.449710639445185","0.41711956242299","0.482301716467381"
"Two to three days a week","2016","direct migration background","(2b) intermediate general qualification","29","","",""
"Two to three days a week","2016","direct migration background","(2a) intermediate vocational","122","0.43052058287839","0.368264623520352","0.492776542236429"
"Two to three days a week","2016","direct migration background","(2c_gen) general maturity certificate","208","0.554048746226848","0.50465283821254","0.603444654241156"
"Two to three days a week","2016","direct migration background","(2c_voc) vocational maturity certificate","382","0.446514773459757","0.41121746921877","0.481812077700744"
"Two to three days a week","2016","direct migration background","(3a) lower tertiary education","37","0.289186487320788","0.20328057828375","0.375092396357826"
"Two to three days a week","2016","direct migration background","(3b) higher tertiary education","529","0.449363365430788","0.420100423570454","0.478626307291122"
"Two to three days a week","2016","indirect migration background","(0) in school","35","0.369938008162771","0.26067489330219","0.479201123023352"
"Two to three days a week","2016","indirect migration background","(1a) inadequately completed","12","","",""
"Two to three days a week","2016","indirect migration background","(1b) general elementary school","71","0.348926313873219","0.276852851971896","0.420999775774543"
"Two to three days a week","2016","indirect migration background","(1c) basic vocational qualification","80","0.403058068217023","0.3362370989205","0.469879037513545"
"Two to three days a week","2016","indirect migration background","(2b) intermediate general qualification","68","0.476597329399745","0.393267149930453","0.559927508869036"
"Two to three days a week","2016","indirect migration background","(2a) intermediate vocational","122","0.425064151626603","0.362390344799279","0.487737958453926"
"Two to three days a week","2016","indirect migration background","(2c_gen) general maturity certificate","90","0.396446703647694","0.326709037741164","0.466184369554224"
"Two to three days a week","2016","indirect migration background","(2c_voc) vocational maturity certificate","57","0.381883702455355","0.299927492509546","0.463839912401165"
"Two to three days a week","2016","indirect migration background","(3a) lower tertiary education","31","0.378776231996011","0.258993777594048","0.498558686397973"
"Two to three days a week","2016","indirect migration background","(3b) higher tertiary education","77","0.412130557910264","0.338570558180328","0.485690557640201"
"Two to four days a month","2016","no migration background","(0) in school","52","0.283060075141896","0.222276316017463","0.34384383426633"
"Two to four days a month","2016","no migration background","(1a) inadequately completed","34","0.233687643361866","0.166191275026324","0.301184011697408"
"Two to four days a month","2016","no migration background","(1b) general elementary school","315","0.342401491969953","0.313394695512818","0.371408288427088"
"Two to four days a month","2016","no migration background","(1c) basic vocational qualification","1397","0.363119675011633","0.348007495730204","0.378231854293062"
"Two to four days a month","2016","no migration background","(2b) intermediate general qualification","147","0.295090816871346","0.254374451454436","0.335807182288257"
"Two to four days a month","2016","no migration background","(2a) intermediate vocational","1684","0.358310285196797","0.344721204517663","0.37189936587593"
"Two to four days a month","2016","no migration background","(2c_gen) general maturity certificate","173","0.249406622789993","0.216717978159905","0.282095267420081"
"Two to four days a month","2016","no migration background","(2c_voc) vocational maturity certificate","519","0.316654981997589","0.29331588746418","0.339994076530998"
"Two to four days a month","2016","no migration background","(3a) lower tertiary education","623","0.36829783207576","0.344946353791537","0.391649310359984"
"Two to four days a month","2016","no migration background","(3b) higher tertiary education","1036","0.377242031985788","0.359086831325121","0.395397232646455"
"Two to four days a month","2016","direct migration background","(0) in school","11","","",""
"Two to four days a month","2016","direct migration background","(1a) inadequately completed","56","0.224544594753685","0.17732555184767","0.271763637659699"
"Two to four days a month","2016","direct migration background","(1b) general elementary school","175","0.263741228996693","0.23130508445828","0.296177373535106"
"Two to four days a month","2016","direct migration background","(1c) basic vocational qualification","227","0.293759293016643","0.26391861039479","0.323599975638497"
"Two to four days a month","2016","direct migration background","(2b) intermediate general qualification","16","","",""
"Two to four days a month","2016","direct migration background","(2a) intermediate vocational","60","0.226196973400097","0.173594815444682","0.278799131355513"
"Two to four days a month","2016","direct migration background","(2c_gen) general maturity certificate","86","0.200417928922508","0.160637166807812","0.240198691037204"
"Two to four days a month","2016","direct migration background","(2c_voc) vocational maturity certificate","180","0.282186921336238","0.250231486652736","0.31414235601974"
"Two to four days a month","2016","direct migration background","(3a) lower tertiary education","36","0.331557530576518","0.242356952715499","0.420758108437536"
"Two to four days a month","2016","direct migration background","(3b) higher tertiary education","274","0.256673986352114","0.230977887441623","0.282370085262605"
"Two to four days a month","2016","indirect migration background","(0) in school","12","","",""
"Two to four days a month","2016","indirect migration background","(1a) inadequately completed","4","","",""
"Two to four days a month","2016","indirect migration background","(1b) general elementary school","35","0.213876090562666","0.151872038635766","0.275880142489567"
"Two to four days a month","2016","indirect migration background","(1c) basic vocational qualification","56","0.293575951148333","0.231538221712631","0.355613680584035"
"Two to four days a month","2016","indirect migration background","(2b) intermediate general qualification","28","","",""
"Two to four days a month","2016","indirect migration background","(2a) intermediate vocational","61","0.309299169386859","0.25070107316832","0.367897265605398"
"Two to four days a month","2016","indirect migration background","(2c_gen) general maturity certificate","36","0.226685312516625","0.166994566143204","0.286376058890045"
"Two to four days a month","2016","indirect migration background","(2c_voc) vocational maturity certificate","33","0.25858797963076","0.184726979381496","0.332448979880024"
"Two to four days a month","2016","indirect migration background","(3a) lower tertiary education","18","","",""
"Two to four days a month","2016","indirect migration background","(3b) higher tertiary education","53","0.333359054974205","0.262908245424977","0.403809864523434"
"Once a month or less","2016","no migration background","(0) in school","14","","",""
"Once a month or less","2016","no migration background","(1a) inadequately completed","23","","",""
"Once a month or less","2016","no migration background","(1b) general elementary school","140","0.156820290929967","0.134591658999903","0.179048922860031"
"Once a month or less","2016","no migration background","(1c) basic vocational qualification","505","0.139089685671398","0.128215425769905","0.149963945572892"
"Once a month or less","2016","no migration background","(2b) intermediate general qualification","42","0.0887368680460313","0.0633506199529403","0.114123116139122"
"Once a month or less","2016","no migration background","(2a) intermediate vocational","515","0.109719491302806","0.100862153138486","0.118576829467127"
"Once a month or less","2016","no migration background","(2c_gen) general maturity certificate","56","0.0868173254981236","0.0655446266525665","0.108090024343681"
"Once a month or less","2016","no migration background","(2c_voc) vocational maturity certificate","139","0.0995838066841397","0.0845597631127308","0.114607850255549"
"Once a month or less","2016","no migration background","(3a) lower tertiary education","213","0.131232812696","0.114886058299366","0.147579567092634"
"Once a month or less","2016","no migration background","(3b) higher tertiary education","358","0.133416256781497","0.120680023249049","0.146152490313945"
"Once a month or less","2016","direct migration background","(0) in school","1","","",""
"Once a month or less","2016","direct migration background","(1a) inadequately completed","15","","",""
"Once a month or less","2016","direct migration background","(1b) general elementary school","46","0.0625924829408805","0.0447625266244784","0.0804224392572827"
"Once a month or less","2016","direct migration background","(1c) basic vocational qualification","54","0.061652086202173","0.0458944014321891","0.0774097709721568"
"Once a month or less","2016","direct migration background","(2b) intermediate general qualification","5","","",""
"Once a month or less","2016","direct migration background","(2a) intermediate vocational","12","","",""
"Once a month or less","2016","direct migration background","(2c_gen) general maturity certificate","20","","",""
"Once a month or less","2016","direct migration background","(2c_voc) vocational maturity certificate","45","0.0642083538478138","0.0468040781125007","0.081612629583127"
"Once a month or less","2016","direct migration background","(3a) lower tertiary education","14","","",""
"Once a month or less","2016","direct migration background","(3b) higher tertiary education","75","0.0904230798188617","0.0735518801562271","0.107294279481496"
"Once a month or less","2016","indirect migration background","(0) in school","4","","",""
"Once a month or less","2016","indirect migration background","(1a) inadequately completed","2","","",""
"Once a month or less","2016","indirect migration background","(1b) general elementary school","13","","",""
"Once a month or less","2016","indirect migration background","(1c) basic vocational qualification","18","","",""
"Once a month or less","2016","indirect migration background","(2b) intermediate general qualification","3","","",""
"Once a month or less","2016","indirect migration background","(2a) intermediate vocational","11","","",""
"Once a month or less","2016","indirect migration background","(2c_gen) general maturity certificate","13","","",""
"Once a month or less","2016","indirect migration background","(2c_voc) vocational maturity certificate","10","","",""
"Once a month or less","2016","indirect migration background","(3a) lower tertiary education","3","","",""
"Once a month or less","2016","indirect migration background","(3b) higher tertiary education","14","","",""
"Never","2016","no migration background","(0) in school","14","","",""
"Never","2016","no migration background","(1a) inadequately completed","6","","",""
"Never","2016","no migration background","(1b) general elementary school","30","0.0182047891013925","0.0100322912627289","0.0263772869400562"
"Never","2016","no migration background","(1c) basic vocational qualification","139","0.0403727299769805","0.0341873178797881","0.046558142074173"
"Never","2016","no migration background","(2b) intermediate general qualification","21","","",""
"Never","2016","no migration background","(2a) intermediate vocational","161","0.0412223279098871","0.0355882465623703","0.0468564092574038"
"Never","2016","no migration background","(2c_gen) general maturity certificate","71","0.140522936876463","0.114266770639459","0.166779103113467"
"Never","2016","no migration background","(2c_voc) vocational maturity certificate","90","0.0507727995705671","0.0397581301626643","0.0617874689784699"
"Never","2016","no migration background","(3a) lower tertiary education","83","0.061877412931981","0.0502132256432889","0.0735416002206732"
"Never","2016","no migration background","(3b) higher tertiary education","159","0.0604768179344686","0.0515482956804447","0.0694053401884925"
"Never","2016","direct migration background","(0) in school","3","","",""
"Never","2016","direct migration background","(1a) inadequately completed","5","","",""
"Never","2016","direct migration background","(1b) general elementary school","15","","",""
"Never","2016","direct migration background","(1c) basic vocational qualification","27","","",""
"Never","2016","direct migration background","(2b) intermediate general qualification","3","","",""
"Never","2016","direct migration background","(2a) intermediate vocational","5","","",""
"Never","2016","direct migration background","(2c_gen) general maturity certificate","14","","",""
"Never","2016","direct migration background","(2c_voc) vocational maturity certificate","29","","",""
"Never","2016","direct migration background","(3a) lower tertiary education","6","","",""
"Never","2016","direct migration background","(3b) higher tertiary education","61","0.072629799013328","0.0573622054145026","0.0878973926121533"
"Never","2016","indirect migration background","(0) in school","3","","",""
"Never","2016","indirect migration background","(1a) inadequately completed","","","",""
"Never","2016","indirect migration background","(1b) general elementary school","1","","",""
"Never","2016","indirect migration background","(1c) basic vocational qualification","8","","",""
"Never","2016","indirect migration background","(2b) intermediate general qualification","5","","",""
"Never","2016","indirect migration background","(2a) intermediate vocational","7","","",""
"Never","2016","indirect migration background","(2c_gen) general maturity certificate","11","","",""
"Never","2016","indirect migration background","(2c_voc) vocational maturity certificate","4","","",""
"Never","2016","indirect migration background","(3a) lower tertiary education","2","","",""
"Never","2016","indirect migration background","(3b) higher tertiary education","12","","",""
"Daily","2017","no migration background","(0) in school","","","",""
"Daily","2017","no migration background","(1a) inadequately completed","","","",""
"Daily","2017","no migration background","(1b) general elementary school","","","",""
"Daily","2017","no migration background","(1c) basic vocational qualification","","","",""
"Daily","2017","no migration background","(2b) intermediate general qualification","","","",""
"Daily","2017","no migration background","(2a) intermediate vocational","","","",""
"Daily","2017","no migration background","(2c_gen) general maturity certificate","","","",""
"Daily","2017","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","2017","no migration background","(3a) lower tertiary education","","","",""
"Daily","2017","no migration background","(3b) higher tertiary education","","","",""
"Daily","2017","direct migration background","(0) in school","","","",""
"Daily","2017","direct migration background","(1a) inadequately completed","","","",""
"Daily","2017","direct migration background","(1b) general elementary school","","","",""
"Daily","2017","direct migration background","(1c) basic vocational qualification","","","",""
"Daily","2017","direct migration background","(2b) intermediate general qualification","","","",""
"Daily","2017","direct migration background","(2a) intermediate vocational","","","",""
"Daily","2017","direct migration background","(2c_gen) general maturity certificate","","","",""
"Daily","2017","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","2017","direct migration background","(3a) lower tertiary education","","","",""
"Daily","2017","direct migration background","(3b) higher tertiary education","","","",""
"Daily","2017","indirect migration background","(0) in school","","","",""
"Daily","2017","indirect migration background","(1a) inadequately completed","","","",""
"Daily","2017","indirect migration background","(1b) general elementary school","","","",""
"Daily","2017","indirect migration background","(1c) basic vocational qualification","","","",""
"Daily","2017","indirect migration background","(2b) intermediate general qualification","","","",""
"Daily","2017","indirect migration background","(2a) intermediate vocational","","","",""
"Daily","2017","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Daily","2017","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","2017","indirect migration background","(3a) lower tertiary education","","","",""
"Daily","2017","indirect migration background","(3b) higher tertiary education","","","",""
"Four to six days a week","2017","no migration background","(0) in school","","","",""
"Four to six days a week","2017","no migration background","(1a) inadequately completed","","","",""
"Four to six days a week","2017","no migration background","(1b) general elementary school","","","",""
"Four to six days a week","2017","no migration background","(1c) basic vocational qualification","","","",""
"Four to six days a week","2017","no migration background","(2b) intermediate general qualification","","","",""
"Four to six days a week","2017","no migration background","(2a) intermediate vocational","","","",""
"Four to six days a week","2017","no migration background","(2c_gen) general maturity certificate","","","",""
"Four to six days a week","2017","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Four to six days a week","2017","no migration background","(3a) lower tertiary education","","","",""
"Four to six days a week","2017","no migration background","(3b) higher tertiary education","","","",""
"Four to six days a week","2017","direct migration background","(0) in school","","","",""
"Four to six days a week","2017","direct migration background","(1a) inadequately completed","","","",""
"Four to six days a week","2017","direct migration background","(1b) general elementary school","","","",""
"Four to six days a week","2017","direct migration background","(1c) basic vocational qualification","","","",""
"Four to six days a week","2017","direct migration background","(2b) intermediate general qualification","","","",""
"Four to six days a week","2017","direct migration background","(2a) intermediate vocational","","","",""
"Four to six days a week","2017","direct migration background","(2c_gen) general maturity certificate","","","",""
"Four to six days a week","2017","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Four to six days a week","2017","direct migration background","(3a) lower tertiary education","","","",""
"Four to six days a week","2017","direct migration background","(3b) higher tertiary education","","","",""
"Four to six days a week","2017","indirect migration background","(0) in school","","","",""
"Four to six days a week","2017","indirect migration background","(1a) inadequately completed","","","",""
"Four to six days a week","2017","indirect migration background","(1b) general elementary school","","","",""
"Four to six days a week","2017","indirect migration background","(1c) basic vocational qualification","","","",""
"Four to six days a week","2017","indirect migration background","(2b) intermediate general qualification","","","",""
"Four to six days a week","2017","indirect migration background","(2a) intermediate vocational","","","",""
"Four to six days a week","2017","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Four to six days a week","2017","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Four to six days a week","2017","indirect migration background","(3a) lower tertiary education","","","",""
"Four to six days a week","2017","indirect migration background","(3b) higher tertiary education","","","",""
"Two to three days a week","2017","no migration background","(0) in school","","","",""
"Two to three days a week","2017","no migration background","(1a) inadequately completed","","","",""
"Two to three days a week","2017","no migration background","(1b) general elementary school","","","",""
"Two to three days a week","2017","no migration background","(1c) basic vocational qualification","","","",""
"Two to three days a week","2017","no migration background","(2b) intermediate general qualification","","","",""
"Two to three days a week","2017","no migration background","(2a) intermediate vocational","","","",""
"Two to three days a week","2017","no migration background","(2c_gen) general maturity certificate","","","",""
"Two to three days a week","2017","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Two to three days a week","2017","no migration background","(3a) lower tertiary education","","","",""
"Two to three days a week","2017","no migration background","(3b) higher tertiary education","","","",""
"Two to three days a week","2017","direct migration background","(0) in school","","","",""
"Two to three days a week","2017","direct migration background","(1a) inadequately completed","","","",""
"Two to three days a week","2017","direct migration background","(1b) general elementary school","","","",""
"Two to three days a week","2017","direct migration background","(1c) basic vocational qualification","","","",""
"Two to three days a week","2017","direct migration background","(2b) intermediate general qualification","","","",""
"Two to three days a week","2017","direct migration background","(2a) intermediate vocational","","","",""
"Two to three days a week","2017","direct migration background","(2c_gen) general maturity certificate","","","",""
"Two to three days a week","2017","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Two to three days a week","2017","direct migration background","(3a) lower tertiary education","","","",""
"Two to three days a week","2017","direct migration background","(3b) higher tertiary education","","","",""
"Two to three days a week","2017","indirect migration background","(0) in school","","","",""
"Two to three days a week","2017","indirect migration background","(1a) inadequately completed","","","",""
"Two to three days a week","2017","indirect migration background","(1b) general elementary school","","","",""
"Two to three days a week","2017","indirect migration background","(1c) basic vocational qualification","","","",""
"Two to three days a week","2017","indirect migration background","(2b) intermediate general qualification","","","",""
"Two to three days a week","2017","indirect migration background","(2a) intermediate vocational","","","",""
"Two to three days a week","2017","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Two to three days a week","2017","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Two to three days a week","2017","indirect migration background","(3a) lower tertiary education","","","",""
"Two to three days a week","2017","indirect migration background","(3b) higher tertiary education","","","",""
"Two to four days a month","2017","no migration background","(0) in school","","","",""
"Two to four days a month","2017","no migration background","(1a) inadequately completed","","","",""
"Two to four days a month","2017","no migration background","(1b) general elementary school","","","",""
"Two to four days a month","2017","no migration background","(1c) basic vocational qualification","","","",""
"Two to four days a month","2017","no migration background","(2b) intermediate general qualification","","","",""
"Two to four days a month","2017","no migration background","(2a) intermediate vocational","","","",""
"Two to four days a month","2017","no migration background","(2c_gen) general maturity certificate","","","",""
"Two to four days a month","2017","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Two to four days a month","2017","no migration background","(3a) lower tertiary education","","","",""
"Two to four days a month","2017","no migration background","(3b) higher tertiary education","","","",""
"Two to four days a month","2017","direct migration background","(0) in school","","","",""
"Two to four days a month","2017","direct migration background","(1a) inadequately completed","","","",""
"Two to four days a month","2017","direct migration background","(1b) general elementary school","","","",""
"Two to four days a month","2017","direct migration background","(1c) basic vocational qualification","","","",""
"Two to four days a month","2017","direct migration background","(2b) intermediate general qualification","","","",""
"Two to four days a month","2017","direct migration background","(2a) intermediate vocational","","","",""
"Two to four days a month","2017","direct migration background","(2c_gen) general maturity certificate","","","",""
"Two to four days a month","2017","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Two to four days a month","2017","direct migration background","(3a) lower tertiary education","","","",""
"Two to four days a month","2017","direct migration background","(3b) higher tertiary education","","","",""
"Two to four days a month","2017","indirect migration background","(0) in school","","","",""
"Two to four days a month","2017","indirect migration background","(1a) inadequately completed","","","",""
"Two to four days a month","2017","indirect migration background","(1b) general elementary school","","","",""
"Two to four days a month","2017","indirect migration background","(1c) basic vocational qualification","","","",""
"Two to four days a month","2017","indirect migration background","(2b) intermediate general qualification","","","",""
"Two to four days a month","2017","indirect migration background","(2a) intermediate vocational","","","",""
"Two to four days a month","2017","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Two to four days a month","2017","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Two to four days a month","2017","indirect migration background","(3a) lower tertiary education","","","",""
"Two to four days a month","2017","indirect migration background","(3b) higher tertiary education","","","",""
"Once a month or less","2017","no migration background","(0) in school","","","",""
"Once a month or less","2017","no migration background","(1a) inadequately completed","","","",""
"Once a month or less","2017","no migration background","(1b) general elementary school","","","",""
"Once a month or less","2017","no migration background","(1c) basic vocational qualification","","","",""
"Once a month or less","2017","no migration background","(2b) intermediate general qualification","","","",""
"Once a month or less","2017","no migration background","(2a) intermediate vocational","","","",""
"Once a month or less","2017","no migration background","(2c_gen) general maturity certificate","","","",""
"Once a month or less","2017","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Once a month or less","2017","no migration background","(3a) lower tertiary education","","","",""
"Once a month or less","2017","no migration background","(3b) higher tertiary education","","","",""
"Once a month or less","2017","direct migration background","(0) in school","","","",""
"Once a month or less","2017","direct migration background","(1a) inadequately completed","","","",""
"Once a month or less","2017","direct migration background","(1b) general elementary school","","","",""
"Once a month or less","2017","direct migration background","(1c) basic vocational qualification","","","",""
"Once a month or less","2017","direct migration background","(2b) intermediate general qualification","","","",""
"Once a month or less","2017","direct migration background","(2a) intermediate vocational","","","",""
"Once a month or less","2017","direct migration background","(2c_gen) general maturity certificate","","","",""
"Once a month or less","2017","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Once a month or less","2017","direct migration background","(3a) lower tertiary education","","","",""
"Once a month or less","2017","direct migration background","(3b) higher tertiary education","","","",""
"Once a month or less","2017","indirect migration background","(0) in school","","","",""
"Once a month or less","2017","indirect migration background","(1a) inadequately completed","","","",""
"Once a month or less","2017","indirect migration background","(1b) general elementary school","","","",""
"Once a month or less","2017","indirect migration background","(1c) basic vocational qualification","","","",""
"Once a month or less","2017","indirect migration background","(2b) intermediate general qualification","","","",""
"Once a month or less","2017","indirect migration background","(2a) intermediate vocational","","","",""
"Once a month or less","2017","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Once a month or less","2017","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Once a month or less","2017","indirect migration background","(3a) lower tertiary education","","","",""
"Once a month or less","2017","indirect migration background","(3b) higher tertiary education","","","",""
"Never","2017","no migration background","(0) in school","","","",""
"Never","2017","no migration background","(1a) inadequately completed","","","",""
"Never","2017","no migration background","(1b) general elementary school","","","",""
"Never","2017","no migration background","(1c) basic vocational qualification","","","",""
"Never","2017","no migration background","(2b) intermediate general qualification","","","",""
"Never","2017","no migration background","(2a) intermediate vocational","","","",""
"Never","2017","no migration background","(2c_gen) general maturity certificate","","","",""
"Never","2017","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Never","2017","no migration background","(3a) lower tertiary education","","","",""
"Never","2017","no migration background","(3b) higher tertiary education","","","",""
"Never","2017","direct migration background","(0) in school","","","",""
"Never","2017","direct migration background","(1a) inadequately completed","","","",""
"Never","2017","direct migration background","(1b) general elementary school","","","",""
"Never","2017","direct migration background","(1c) basic vocational qualification","","","",""
"Never","2017","direct migration background","(2b) intermediate general qualification","","","",""
"Never","2017","direct migration background","(2a) intermediate vocational","","","",""
"Never","2017","direct migration background","(2c_gen) general maturity certificate","","","",""
"Never","2017","direct migration background","(2c_voc) vocational maturity certificate","","","",""
