"ple0181","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"Four to six days a week","2016","lower secondary degree","higher vocational","22","","",""
"Four to six days a week","2016","lower secondary degree","higher education","5","","",""
"Four to six days a week","2016","secondary school degree","in school","","","",""
"Four to six days a week","2016","secondary school degree","inadequately","","","",""
"Four to six days a week","2016","secondary school degree","general elemantary","92","0.125433014892393","0.10071998380272","0.150146045982066"
"Four to six days a week","2016","secondary school degree","middle vocational","403","0.0922731064803487","0.0839601256801417","0.100586087280556"
"Four to six days a week","2016","secondary school degree","vocational + Abi","2","","",""
"Four to six days a week","2016","secondary school degree","higher vocational","50","0.0789461866385358","0.057423448789493","0.100468924487579"
"Four to six days a week","2016","secondary school degree","higher education","42","0.0823628718592017","0.0600085626424187","0.104717181075985"
"Four to six days a week","2016","college entrance qualification","in school","","","",""
"Four to six days a week","2016","college entrance qualification","inadequately","","","",""
"Four to six days a week","2016","college entrance qualification","general elemantary","","","",""
"Four to six days a week","2016","college entrance qualification","middle vocational","101","0.115492225767138","0.0951573189048702","0.135827132629407"
"Four to six days a week","2016","college entrance qualification","vocational + Abi","125","0.0897347353967646","0.0746118272671182","0.104857643526411"
"Four to six days a week","2016","college entrance qualification","higher vocational","41","0.148725258371078","0.113274963796271","0.184175552945885"
"Four to six days a week","2016","college entrance qualification","higher education","222","0.0588474473981041","0.0515625424456976","0.0661323523505107"
"Four to six days a week","2016","Other degree","in school","","","",""
"Four to six days a week","2016","Other degree","inadequately","8","","",""
"Four to six days a week","2016","Other degree","general elemantary","72","0.115225727595769","0.0878087105670046","0.142642744624534"
"Four to six days a week","2016","Other degree","middle vocational","120","0.0913067676115392","0.0733910751918235","0.109222460031255"
"Four to six days a week","2016","Other degree","vocational + Abi","77","0.140320366854176","0.113091049285944","0.167549684422409"
"Four to six days a week","2016","Other degree","higher vocational","9","","",""
"Four to six days a week","2016","Other degree","higher education","123","0.0993989416680423","0.0809468964249541","0.117850986911131"
"Four to six days a week","2016","no degree/no degree yet","in school","44","0.132407258732183","0.0958389417248772","0.168975575739488"
"Four to six days a week","2016","no degree/no degree yet","inadequately","60","0.138977187981106","0.102736773354439","0.175217602607774"
"Four to six days a week","2016","no degree/no degree yet","general elemantary","","","",""
"Four to six days a week","2016","no degree/no degree yet","middle vocational","13","","",""
"Four to six days a week","2016","no degree/no degree yet","vocational + Abi","","","",""
"Four to six days a week","2016","no degree/no degree yet","higher vocational","","","",""
"Four to six days a week","2016","no degree/no degree yet","higher education","","","",""
"Two to three days a week","2016","lower secondary degree","in school","","","",""
"Two to three days a week","2016","lower secondary degree","inadequately","","","",""
"Two to three days a week","2016","lower secondary degree","general elemantary","563","0.393296775828485","0.367103295530093","0.419490256126877"
"Two to three days a week","2016","lower secondary degree","middle vocational","1534","0.37065392849368","0.355633838400509","0.385674018586852"
"Two to three days a week","2016","lower secondary degree","vocational + Abi","1","","",""
"Two to three days a week","2016","lower secondary degree","higher vocational","110","0.338601230914987","0.286006304243236","0.391196157586739"
"Two to three days a week","2016","lower secondary degree","higher education","44","0.354650760219391","0.270446299771133","0.438855220667648"
"Two to three days a week","2016","secondary school degree","in school","","","",""
"Two to three days a week","2016","secondary school degree","inadequately","","","",""
"Two to three days a week","2016","secondary school degree","general elemantary","302","0.42790825365622","0.390990801693874","0.464825705618566"
"Two to three days a week","2016","secondary school degree","middle vocational","1960","0.394871897703413","0.380831048351009","0.408912747055818"
"Two to three days a week","2016","secondary school degree","vocational + Abi","5","","",""
"Two to three days a week","2016","secondary school degree","higher vocational","231","0.352051794153877","0.313930919050764","0.39017266925699"
"Two to three days a week","2016","secondary school degree","higher education","189","0.299427401244267","0.262185455008378","0.336669347480157"
"Two to three days a week","2016","college entrance qualification","in school","","","",""
"Two to three days a week","2016","college entrance qualification","inadequately","","","",""
"Two to three days a week","2016","college entrance qualification","general elemantary","","","",""
"Two to three days a week","2016","college entrance qualification","middle vocational","446","0.425600473388159","0.394143055429198","0.457057891347121"
"Two to three days a week","2016","college entrance qualification","vocational + Abi","595","0.446035497411757","0.41973301643638","0.472337978387133"
"Two to three days a week","2016","college entrance qualification","higher vocational","139","0.319168544606257","0.272725310295737","0.365611778916777"
"Two to three days a week","2016","college entrance qualification","higher education","1550","0.375577186258318","0.36058658522319","0.390567787293446"
"Two to three days a week","2016","Other degree","in school","","","",""
"Two to three days a week","2016","Other degree","inadequately","17","","",""
"Two to three days a week","2016","Other degree","general elemantary","253","0.474137726602256","0.431261407624781","0.51701404557973"
"Two to three days a week","2016","Other degree","middle vocational","489","0.467638271482943","0.436604689689744","0.498671853276143"
"Two to three days a week","2016","Other degree","vocational + Abi","319","0.472518269663461","0.4333782449179","0.511658294409023"
"Two to three days a week","2016","Other degree","higher vocational","17","","",""
"Two to three days a week","2016","Other degree","higher education","474","0.455028579622619","0.424317604566382","0.485739554678856"
"Two to three days a week","2016","no degree/no degree yet","in school","150","0.45217915985648","0.398480225514399","0.505878094198561"
"Two to three days a week","2016","no degree/no degree yet","inadequately","164","0.432685596184659","0.380780237922512","0.484590954446807"
"Two to three days a week","2016","no degree/no degree yet","general elemantary","","","",""
"Two to three days a week","2016","no degree/no degree yet","middle vocational","62","0.533116288326133","0.443853015678122","0.622379560974144"
"Two to three days a week","2016","no degree/no degree yet","vocational + Abi","","","",""
"Two to three days a week","2016","no degree/no degree yet","higher vocational","2","","",""
"Two to three days a week","2016","no degree/no degree yet","higher education","","","",""
"Two to four days a month","2016","lower secondary degree","in school","","","",""
"Two to four days a month","2016","lower secondary degree","inadequately","","","",""
"Two to four days a month","2016","lower secondary degree","general elemantary","372","0.313427390120571","0.288552763415551","0.338302016825592"
"Two to four days a month","2016","lower secondary degree","middle vocational","1377","0.355224292999782","0.340340996505089","0.370107589494474"
"Two to four days a month","2016","lower secondary degree","vocational + Abi","3","","",""
"Two to four days a month","2016","lower secondary degree","higher vocational","119","0.378391987587236","0.324490945174812","0.43229302999966"
"Two to four days a month","2016","lower secondary degree","higher education","45","0.377725744952185","0.292392854141166","0.463058635763205"
"Two to four days a month","2016","secondary school degree","in school","","","",""
"Two to four days a month","2016","secondary school degree","inadequately","","","",""
"Two to four days a month","2016","secondary school degree","general elemantary","190","0.282349878687614","0.24876268415231","0.315937073222918"
"Two to four days a month","2016","secondary school degree","middle vocational","1574","0.343548069995688","0.329907364690499","0.357188775300877"
"Two to four days a month","2016","secondary school degree","vocational + Abi","5","","",""
"Two to four days a month","2016","secondary school degree","higher vocational","230","0.406261150557837","0.367060812232198","0.445461488883477"
"Two to four days a month","2016","secondary school degree","higher education","236","0.395162468674459","0.355409713332297","0.434915224016621"
"Two to four days a month","2016","college entrance qualification","in school","","","",""
"Two to four days a month","2016","college entrance qualification","inadequately","","","",""
"Two to four days a month","2016","college entrance qualification","general elemantary","","","",""
"Two to four days a month","2016","college entrance qualification","middle vocational","216","0.22541292870882","0.198827754068796","0.251998103348843"
"Two to four days a month","2016","college entrance qualification","vocational + Abi","427","0.293615274082031","0.269517273674211","0.31771327448985"
"Two to four days a month","2016","college entrance qualification","higher vocational","148","0.377667481494829","0.329366200156535","0.425968762833124"
"Two to four days a month","2016","college entrance qualification","higher education","1474","0.365133502547623","0.350229699278332","0.380037305816914"
"Two to four days a month","2016","Other degree","in school","","","",""
"Two to four days a month","2016","Other degree","inadequately","15","","",""
"Two to four days a month","2016","Other degree","general elemantary","139","0.297916196255882","0.258645304452803","0.337187088058961"
"Two to four days a month","2016","Other degree","middle vocational","257","0.306310877382764","0.27764025513287","0.334981499632659"
"Two to four days a month","2016","Other degree","vocational + Abi","141","0.236405573932322","0.203096058631625","0.269715089233019"
"Two to four days a month","2016","Other degree","higher vocational","15","","",""
"Two to four days a month","2016","Other degree","higher education","257","0.269730390451818","0.242359182859789","0.297101598043847"
"Two to four days a month","2016","no degree/no degree yet","in school","75","0.241712978945047","0.19552192009902","0.287904037791074"
"Two to four days a month","2016","no degree/no degree yet","inadequately","71","0.23522640987987","0.190791577114393","0.279661242645347"
"Two to four days a month","2016","no degree/no degree yet","general elemantary","","","",""
"Two to four days a month","2016","no degree/no degree yet","middle vocational","19","","",""
"Two to four days a month","2016","no degree/no degree yet","vocational + Abi","","","",""
"Two to four days a month","2016","no degree/no degree yet","higher vocational","4","","",""
"Two to four days a month","2016","no degree/no degree yet","higher education","3","","",""
"Once a month or less","2016","lower secondary degree","in school","","","",""
"Once a month or less","2016","lower secondary degree","inadequately","","","",""
"Once a month or less","2016","lower secondary degree","general elemantary","170","0.150185278387612","0.131028579670308","0.169341977104916"
"Once a month or less","2016","lower secondary degree","middle vocational","488","0.133304373179813","0.122733789410126","0.1438749569495"
"Once a month or less","2016","lower secondary degree","vocational + Abi","","","",""
"Once a month or less","2016","lower secondary degree","higher vocational","44","0.140211626764132","0.101623322472998","0.178799931055266"
"Once a month or less","2016","lower secondary degree","higher education","24","","",""
"Once a month or less","2016","secondary school degree","in school","","","",""
"Once a month or less","2016","secondary school degree","inadequately","","","",""
"Once a month or less","2016","secondary school degree","general elemantary","50","0.0802895281806805","0.0600137017772172","0.100565354584144"
"Once a month or less","2016","secondary school degree","middle vocational","474","0.105972114181741","0.0971308791227645","0.114813349240717"
"Once a month or less","2016","secondary school degree","vocational + Abi","2","","",""
"Once a month or less","2016","secondary school degree","higher vocational","63","0.107931406960362","0.0831650299988249","0.132697783921899"
"Once a month or less","2016","secondary school degree","higher education","73","0.144109911385286","0.115552689958621","0.172667132811951"
"Once a month or less","2016","college entrance qualification","in school","","","",""
"Once a month or less","2016","college entrance qualification","inadequately","","","",""
"Once a month or less","2016","college entrance qualification","general elemantary","","","",""
"Once a month or less","2016","college entrance qualification","middle vocational","72","0.0816784376350421","0.0642537064601442","0.0991031688099401"
"Once a month or less","2016","college entrance qualification","vocational + Abi","124","0.101112700164217","0.0851602825048273","0.117065117823608"
"Once a month or less","2016","college entrance qualification","higher vocational","27","","",""
"Once a month or less","2016","college entrance qualification","higher education","500","0.12743907825951","0.117116712274123","0.137761444244897"
"Once a month or less","2016","Other degree","in school","","","",""
"Once a month or less","2016","Other degree","inadequately","3","","",""
"Once a month or less","2016","Other degree","general elemantary","26","","",""
"Once a month or less","2016","Other degree","middle vocational","62","0.0624808186230379","0.0474273388517946","0.0775342983942812"
"Once a month or less","2016","Other degree","vocational + Abi","39","0.0751264484553188","0.0544609592012916","0.095791937709346"
"Once a month or less","2016","Other degree","higher vocational","3","","",""
"Once a month or less","2016","Other degree","higher education","69","0.0844431558686587","0.0672952027020115","0.101591109035306"
"Once a month or less","2016","no degree/no degree yet","in school","19","","",""
"Once a month or less","2016","no degree/no degree yet","inadequately","25","","",""
"Once a month or less","2016","no degree/no degree yet","general elemantary","","","",""
"Once a month or less","2016","no degree/no degree yet","middle vocational","15","","",""
"Once a month or less","2016","no degree/no degree yet","vocational + Abi","","","",""
"Once a month or less","2016","no degree/no degree yet","higher vocational","","","",""
"Once a month or less","2016","no degree/no degree yet","higher education","","","",""
"Never","2016","lower secondary degree","in school","","","",""
"Never","2016","lower secondary degree","inadequately","","","",""
"Never","2016","lower secondary degree","general elemantary","34","0.0174526879447385","0.0104308183520032","0.0244745575374739"
"Never","2016","lower secondary degree","middle vocational","144","0.0390864670382896","0.033059499747167","0.0451134343294123"
"Never","2016","lower secondary degree","vocational + Abi","","","",""
"Never","2016","lower secondary degree","higher vocational","12","","",""
"Never","2016","lower secondary degree","higher education","3","","",""
"Never","2016","secondary school degree","in school","","","",""
"Never","2016","secondary school degree","inadequately","","","",""
"Never","2016","secondary school degree","general elemantary","29","","",""
"Never","2016","secondary school degree","middle vocational","155","0.0420271821688393","0.0362637214893623","0.0477906428483163"
"Never","2016","secondary school degree","vocational + Abi","1","","",""
"Never","2016","secondary school degree","higher vocational","18","","",""
"Never","2016","secondary school degree","higher education","30","0.0595358324699624","0.0402951546842448","0.07877651025568"
"Never","2016","college entrance qualification","in school","","","",""
"Never","2016","college entrance qualification","inadequately","","","",""
"Never","2016","college entrance qualification","general elemantary","","","",""
"Never","2016","college entrance qualification","middle vocational","89","0.117598111920982","0.0971030906364718","0.138093133205491"
"Never","2016","college entrance qualification","vocational + Abi","73","0.0484843089154557","0.0371190425828973","0.0598495752480141"
"Never","2016","college entrance qualification","higher vocational","22","","",""
"Never","2016","college entrance qualification","higher education","226","0.0624375791188143","0.0549480728828309","0.0699270853547977"
"Never","2016","Other degree","in school","","","",""
"Never","2016","Other degree","inadequately","1","","",""
"Never","2016","Other degree","general elemantary","11","","",""
"Never","2016","Other degree","middle vocational","25","","",""
"Never","2016","Other degree","vocational + Abi","27","","",""
"Never","2016","Other degree","higher vocational","","","",""
"Never","2016","Other degree","higher education","56","0.0663667358471757","0.0510152367474907","0.0817182349468606"
"Never","2016","no degree/no degree yet","in school","20","","",""
"Never","2016","no degree/no degree yet","inadequately","8","","",""
"Never","2016","no degree/no degree yet","general elemantary","","","",""
"Never","2016","no degree/no degree yet","middle vocational","3","","",""
"Never","2016","no degree/no degree yet","vocational + Abi","","","",""
"Never","2016","no degree/no degree yet","higher vocational","","","",""
"Never","2016","no degree/no degree yet","higher education","","","",""
"Daily","2017","lower secondary degree","in school","","","",""
"Daily","2017","lower secondary degree","inadequately","","","",""
"Daily","2017","lower secondary degree","general elemantary","","","",""
"Daily","2017","lower secondary degree","middle vocational","","","",""
"Daily","2017","lower secondary degree","vocational + Abi","","","",""
"Daily","2017","lower secondary degree","higher vocational","","","",""
"Daily","2017","lower secondary degree","higher education","","","",""
"Daily","2017","secondary school degree","in school","","","",""
"Daily","2017","secondary school degree","inadequately","","","",""
"Daily","2017","secondary school degree","general elemantary","","","",""
"Daily","2017","secondary school degree","middle vocational","","","",""
"Daily","2017","secondary school degree","vocational + Abi","","","",""
"Daily","2017","secondary school degree","higher vocational","","","",""
"Daily","2017","secondary school degree","higher education","","","",""
"Daily","2017","college entrance qualification","in school","","","",""
"Daily","2017","college entrance qualification","inadequately","","","",""
"Daily","2017","college entrance qualification","general elemantary","","","",""
"Daily","2017","college entrance qualification","middle vocational","","","",""
"Daily","2017","college entrance qualification","vocational + Abi","","","",""
"Daily","2017","college entrance qualification","higher vocational","","","",""
"Daily","2017","college entrance qualification","higher education","","","",""
"Daily","2017","Other degree","in school","","","",""
"Daily","2017","Other degree","inadequately","","","",""
"Daily","2017","Other degree","general elemantary","","","",""
"Daily","2017","Other degree","middle vocational","","","",""
"Daily","2017","Other degree","vocational + Abi","","","",""
"Daily","2017","Other degree","higher vocational","","","",""
"Daily","2017","Other degree","higher education","","","",""
"Daily","2017","no degree/no degree yet","in school","","","",""
"Daily","2017","no degree/no degree yet","inadequately","","","",""
"Daily","2017","no degree/no degree yet","general elemantary","","","",""
"Daily","2017","no degree/no degree yet","middle vocational","","","",""
"Daily","2017","no degree/no degree yet","vocational + Abi","","","",""
"Daily","2017","no degree/no degree yet","higher vocational","","","",""
"Daily","2017","no degree/no degree yet","higher education","","","",""
"Four to six days a week","2017","lower secondary degree","in school","","","",""
"Four to six days a week","2017","lower secondary degree","inadequately","","","",""
"Four to six days a week","2017","lower secondary degree","general elemantary","","","",""
"Four to six days a week","2017","lower secondary degree","middle vocational","","","",""
"Four to six days a week","2017","lower secondary degree","vocational + Abi","","","",""
"Four to six days a week","2017","lower secondary degree","higher vocational","","","",""
"Four to six days a week","2017","lower secondary degree","higher education","","","",""
"Four to six days a week","2017","secondary school degree","in school","","","",""
"Four to six days a week","2017","secondary school degree","inadequately","","","",""
"Four to six days a week","2017","secondary school degree","general elemantary","","","",""
"Four to six days a week","2017","secondary school degree","middle vocational","","","",""
"Four to six days a week","2017","secondary school degree","vocational + Abi","","","",""
"Four to six days a week","2017","secondary school degree","higher vocational","","","",""
"Four to six days a week","2017","secondary school degree","higher education","","","",""
"Four to six days a week","2017","college entrance qualification","in school","","","",""
"Four to six days a week","2017","college entrance qualification","inadequately","","","",""
"Four to six days a week","2017","college entrance qualification","general elemantary","","","",""
"Four to six days a week","2017","college entrance qualification","middle vocational","","","",""
"Four to six days a week","2017","college entrance qualification","vocational + Abi","","","",""
"Four to six days a week","2017","college entrance qualification","higher vocational","","","",""
"Four to six days a week","2017","college entrance qualification","higher education","","","",""
"Four to six days a week","2017","Other degree","in school","","","",""
"Four to six days a week","2017","Other degree","inadequately","","","",""
"Four to six days a week","2017","Other degree","general elemantary","","","",""
"Four to six days a week","2017","Other degree","middle vocational","","","",""
"Four to six days a week","2017","Other degree","vocational + Abi","","","",""
"Four to six days a week","2017","Other degree","higher vocational","","","",""
"Four to six days a week","2017","Other degree","higher education","","","",""
"Four to six days a week","2017","no degree/no degree yet","in school","","","",""
"Four to six days a week","2017","no degree/no degree yet","inadequately","","","",""
"Four to six days a week","2017","no degree/no degree yet","general elemantary","","","",""
"Four to six days a week","2017","no degree/no degree yet","middle vocational","","","",""
"Four to six days a week","2017","no degree/no degree yet","vocational + Abi","","","",""
"Four to six days a week","2017","no degree/no degree yet","higher vocational","","","",""
"Four to six days a week","2017","no degree/no degree yet","higher education","","","",""
"Two to three days a week","2017","lower secondary degree","in school","","","",""
"Two to three days a week","2017","lower secondary degree","inadequately","","","",""
"Two to three days a week","2017","lower secondary degree","general elemantary","","","",""
"Two to three days a week","2017","lower secondary degree","middle vocational","","","",""
"Two to three days a week","2017","lower secondary degree","vocational + Abi","","","",""
"Two to three days a week","2017","lower secondary degree","higher vocational","","","",""
"Two to three days a week","2017","lower secondary degree","higher education","","","",""
"Two to three days a week","2017","secondary school degree","in school","","","",""
"Two to three days a week","2017","secondary school degree","inadequately","","","",""
"Two to three days a week","2017","secondary school degree","general elemantary","","","",""
"Two to three days a week","2017","secondary school degree","middle vocational","","","",""
"Two to three days a week","2017","secondary school degree","vocational + Abi","","","",""
"Two to three days a week","2017","secondary school degree","higher vocational","","","",""
"Two to three days a week","2017","secondary school degree","higher education","","","",""
"Two to three days a week","2017","college entrance qualification","in school","","","",""
"Two to three days a week","2017","college entrance qualification","inadequately","","","",""
"Two to three days a week","2017","college entrance qualification","general elemantary","","","",""
"Two to three days a week","2017","college entrance qualification","middle vocational","","","",""
"Two to three days a week","2017","college entrance qualification","vocational + Abi","","","",""
"Two to three days a week","2017","college entrance qualification","higher vocational","","","",""
"Two to three days a week","2017","college entrance qualification","higher education","","","",""
"Two to three days a week","2017","Other degree","in school","","","",""
"Two to three days a week","2017","Other degree","inadequately","","","",""
"Two to three days a week","2017","Other degree","general elemantary","","","",""
"Two to three days a week","2017","Other degree","middle vocational","","","",""
"Two to three days a week","2017","Other degree","vocational + Abi","","","",""
"Two to three days a week","2017","Other degree","higher vocational","","","",""
"Two to three days a week","2017","Other degree","higher education","","","",""
"Two to three days a week","2017","no degree/no degree yet","in school","","","",""
"Two to three days a week","2017","no degree/no degree yet","inadequately","","","",""
"Two to three days a week","2017","no degree/no degree yet","general elemantary","","","",""
"Two to three days a week","2017","no degree/no degree yet","middle vocational","","","",""
"Two to three days a week","2017","no degree/no degree yet","vocational + Abi","","","",""
"Two to three days a week","2017","no degree/no degree yet","higher vocational","","","",""
"Two to three days a week","2017","no degree/no degree yet","higher education","","","",""
"Two to four days a month","2017","lower secondary degree","in school","","","",""
"Two to four days a month","2017","lower secondary degree","inadequately","","","",""
"Two to four days a month","2017","lower secondary degree","general elemantary","","","",""
"Two to four days a month","2017","lower secondary degree","middle vocational","","","",""
"Two to four days a month","2017","lower secondary degree","vocational + Abi","","","",""
"Two to four days a month","2017","lower secondary degree","higher vocational","","","",""
"Two to four days a month","2017","lower secondary degree","higher education","","","",""
"Two to four days a month","2017","secondary school degree","in school","","","",""
"Two to four days a month","2017","secondary school degree","inadequately","","","",""
"Two to four days a month","2017","secondary school degree","general elemantary","","","",""
"Two to four days a month","2017","secondary school degree","middle vocational","","","",""
"Two to four days a month","2017","secondary school degree","vocational + Abi","","","",""
"Two to four days a month","2017","secondary school degree","higher vocational","","","",""
"Two to four days a month","2017","secondary school degree","higher education","","","",""
"Two to four days a month","2017","college entrance qualification","in school","","","",""
"Two to four days a month","2017","college entrance qualification","inadequately","","","",""
"Two to four days a month","2017","college entrance qualification","general elemantary","","","",""
"Two to four days a month","2017","college entrance qualification","middle vocational","","","",""
"Two to four days a month","2017","college entrance qualification","vocational + Abi","","","",""
"Two to four days a month","2017","college entrance qualification","higher vocational","","","",""
"Two to four days a month","2017","college entrance qualification","higher education","","","",""
"Two to four days a month","2017","Other degree","in school","","","",""
"Two to four days a month","2017","Other degree","inadequately","","","",""
"Two to four days a month","2017","Other degree","general elemantary","","","",""
"Two to four days a month","2017","Other degree","middle vocational","","","",""
"Two to four days a month","2017","Other degree","vocational + Abi","","","",""
"Two to four days a month","2017","Other degree","higher vocational","","","",""
"Two to four days a month","2017","Other degree","higher education","","","",""
"Two to four days a month","2017","no degree/no degree yet","in school","","","",""
"Two to four days a month","2017","no degree/no degree yet","inadequately","","","",""
"Two to four days a month","2017","no degree/no degree yet","general elemantary","","","",""
"Two to four days a month","2017","no degree/no degree yet","middle vocational","","","",""
"Two to four days a month","2017","no degree/no degree yet","vocational + Abi","","","",""
"Two to four days a month","2017","no degree/no degree yet","higher vocational","","","",""
"Two to four days a month","2017","no degree/no degree yet","higher education","","","",""
"Once a month or less","2017","lower secondary degree","in school","","","",""
"Once a month or less","2017","lower secondary degree","inadequately","","","",""
"Once a month or less","2017","lower secondary degree","general elemantary","","","",""
"Once a month or less","2017","lower secondary degree","middle vocational","","","",""
"Once a month or less","2017","lower secondary degree","vocational + Abi","","","",""
"Once a month or less","2017","lower secondary degree","higher vocational","","","",""
"Once a month or less","2017","lower secondary degree","higher education","","","",""
"Once a month or less","2017","secondary school degree","in school","","","",""
"Once a month or less","2017","secondary school degree","inadequately","","","",""
"Once a month or less","2017","secondary school degree","general elemantary","","","",""
"Once a month or less","2017","secondary school degree","middle vocational","","","",""
"Once a month or less","2017","secondary school degree","vocational + Abi","","","",""
"Once a month or less","2017","secondary school degree","higher vocational","","","",""
"Once a month or less","2017","secondary school degree","higher education","","","",""
"Once a month or less","2017","college entrance qualification","in school","","","",""
"Once a month or less","2017","college entrance qualification","inadequately","","","",""
"Once a month or less","2017","college entrance qualification","general elemantary","","","",""
"Once a month or less","2017","college entrance qualification","middle vocational","","","",""
"Once a month or less","2017","college entrance qualification","vocational + Abi","","","",""
"Once a month or less","2017","college entrance qualification","higher vocational","","","",""
"Once a month or less","2017","college entrance qualification","higher education","","","",""
"Once a month or less","2017","Other degree","in school","","","",""
"Once a month or less","2017","Other degree","inadequately","","","",""
"Once a month or less","2017","Other degree","general elemantary","","","",""
"Once a month or less","2017","Other degree","middle vocational","","","",""
"Once a month or less","2017","Other degree","vocational + Abi","","","",""
"Once a month or less","2017","Other degree","higher vocational","","","",""
"Once a month or less","2017","Other degree","higher education","","","",""
"Once a month or less","2017","no degree/no degree yet","in school","","","",""
"Once a month or less","2017","no degree/no degree yet","inadequately","","","",""
"Once a month or less","2017","no degree/no degree yet","general elemantary","","","",""
"Once a month or less","2017","no degree/no degree yet","middle vocational","","","",""
"Once a month or less","2017","no degree/no degree yet","vocational + Abi","","","",""
"Once a month or less","2017","no degree/no degree yet","higher vocational","","","",""
"Once a month or less","2017","no degree/no degree yet","higher education","","","",""
"Never","2017","lower secondary degree","in school","","","",""
"Never","2017","lower secondary degree","inadequately","","","",""
"Never","2017","lower secondary degree","general elemantary","","","",""
"Never","2017","lower secondary degree","middle vocational","","","",""
"Never","2017","lower secondary degree","vocational + Abi","","","",""
"Never","2017","lower secondary degree","higher vocational","","","",""
"Never","2017","lower secondary degree","higher education","","","",""
"Never","2017","secondary school degree","in school","","","",""
"Never","2017","secondary school degree","inadequately","","","",""
"Never","2017","secondary school degree","general elemantary","","","",""
"Never","2017","secondary school degree","middle vocational","","","",""
"Never","2017","secondary school degree","vocational + Abi","","","",""
"Never","2017","secondary school degree","higher vocational","","","",""
"Never","2017","secondary school degree","higher education","","","",""
"Never","2017","college entrance qualification","in school","","","",""
"Never","2017","college entrance qualification","inadequately","","","",""
"Never","2017","college entrance qualification","general elemantary","","","",""
"Never","2017","college entrance qualification","middle vocational","","","",""
"Never","2017","college entrance qualification","vocational + Abi","","","",""
"Never","2017","college entrance qualification","higher vocational","","","",""
"Never","2017","college entrance qualification","higher education","","","",""
"Never","2017","Other degree","in school","","","",""
"Never","2017","Other degree","inadequately","","","",""
"Never","2017","Other degree","general elemantary","","","",""
"Never","2017","Other degree","middle vocational","","","",""
"Never","2017","Other degree","vocational + Abi","","","",""
"Never","2017","Other degree","higher vocational","","","",""
"Never","2017","Other degree","higher education","","","",""
"Never","2017","no degree/no degree yet","in school","","","",""
"Never","2017","no degree/no degree yet","inadequately","","","",""
"Never","2017","no degree/no degree yet","general elemantary","","","",""
"Never","2017","no degree/no degree yet","middle vocational","","","",""
"Never","2017","no degree/no degree yet","vocational + Abi","","","",""
"Never","2017","no degree/no degree yet","higher vocational","","","",""
"Never","2017","no degree/no degree yet","higher education","","","",""
"Daily","2018","lower secondary degree","in school","","","",""
"Daily","2018","lower secondary degree","inadequately","","","",""
"Daily","2018","lower secondary degree","general elemantary","69","0.0454000298291559","0.0343358961551816","0.0564641635031303"
