"ple0181","year","e11103","education","n","percent","lower_confidence","upper_confidence"
"Two to four days a month","2016","Part Time","no degree/no degree yet","35","0.118764668881761","0.0741516114048573","0.163377726358665"
"Two to four days a month","2016","Not Working","lower secondary degree","1060","0.365004495078109","0.347566482493283","0.382442507662935"
"Two to four days a month","2016","Not Working","secondary school degree","636","0.350391473055748","0.328308346103773","0.372474600007723"
"Two to four days a month","2016","Not Working","college entrance qualification","522","0.342792185142876","0.318962273983652","0.366622096302099"
"Two to four days a month","2016","Not Working","Other degree","240","0.28975239356719","0.26056518856793","0.31893959856645"
"Two to four days a month","2016","Not Working","no degree/no degree yet","117","0.275942824524327","0.236802428849946","0.315083220198707"
"Once a month or less","2016","Full Time","lower secondary degree","166","0.115372407498928","0.0995647383545158","0.131180076643341"
"Once a month or less","2016","Full Time","secondary school degree","261","0.0975114092782716","0.0864660866781883","0.108556731878355"
"Once a month or less","2016","Full Time","college entrance qualification","306","0.0966009778637875","0.0861340809435495","0.107067874784026"
"Once a month or less","2016","Full Time","Other degree","82","0.0652068238461984","0.0515907873812449","0.0788228603111519"
"Once a month or less","2016","Full Time","no degree/no degree yet","10","","",""
"Once a month or less","2016","Part Time","lower secondary degree","161","0.146776206121187","0.127158311719544","0.166394100522829"
"Once a month or less","2016","Part Time","secondary school degree","191","0.102284660042451","0.088940832222744","0.115628487862157"
"Once a month or less","2016","Part Time","college entrance qualification","202","0.106625715798934","0.0935278551153897","0.119723576482478"
"Once a month or less","2016","Part Time","Other degree","61","0.0845319342683949","0.0677137643467705","0.101350104190019"
"Once a month or less","2016","Part Time","no degree/no degree yet","20","","",""
"Once a month or less","2016","Not Working","lower secondary degree","399","0.145454067818133","0.132684000222658","0.158224135413608"
"Once a month or less","2016","Not Working","secondary school degree","210","0.12349411548812","0.108265567498059","0.138722663478182"
"Once a month or less","2016","Not Working","college entrance qualification","215","0.149916441646044","0.131993427462484","0.167839455829605"
"Once a month or less","2016","Not Working","Other degree","59","0.0564666848724534","0.0416159184241506","0.0713174513207562"
"Once a month or less","2016","Not Working","no degree/no degree yet","29","","",""
"Never","2016","Full Time","lower secondary degree","43","0.0226099175147699","0.0152542841819264","0.0299655508476133"
"Never","2016","Full Time","secondary school degree","85","0.030664162572263","0.0242449387723392","0.0370833863721869"
"Never","2016","Full Time","college entrance qualification","130","0.0513034756985521","0.0434867580149862","0.0591201933821179"
"Never","2016","Full Time","Other degree","45","0.0352499844182286","0.0250796958048017","0.0454202730316554"
"Never","2016","Full Time","no degree/no degree yet","1","","",""
"Never","2016","Part Time","lower secondary degree","39","0.0397341937052141","0.0289056259298055","0.0505627614806226"
"Never","2016","Part Time","secondary school degree","63","0.0373866983611101","0.0290327778305931","0.0457406188916271"
"Never","2016","Part Time","college entrance qualification","171","0.088359419083988","0.0763148597922132","0.100403978375763"
"Never","2016","Part Time","Other degree","44","0.0553062258465547","0.0414871413919366","0.0691253103011728"
"Never","2016","Part Time","no degree/no degree yet","9","","",""
"Never","2016","Not Working","lower secondary degree","111","0.0384279733061578","0.031465280968015","0.0453906656443005"
"Never","2016","Not Working","secondary school degree","85","0.0693881320516121","0.0576260328544795","0.0811502312487446"
"Never","2016","Not Working","college entrance qualification","109","0.0693878930416703","0.0566299162777682","0.0821458698055723"
"Never","2016","Not Working","Other degree","31","0.038833724430645","0.0264035309885233","0.0512639178727666"
"Never","2016","Not Working","no degree/no degree yet","21","","",""
"Daily","2017","Full Time","lower secondary degree","","","",""
"Daily","2017","Full Time","secondary school degree","","","",""
"Daily","2017","Full Time","college entrance qualification","","","",""
"Daily","2017","Full Time","Other degree","","","",""
"Daily","2017","Full Time","no degree/no degree yet","","","",""
"Daily","2017","Part Time","lower secondary degree","","","",""
"Daily","2017","Part Time","secondary school degree","","","",""
"Daily","2017","Part Time","college entrance qualification","","","",""
"Daily","2017","Part Time","Other degree","","","",""
"Daily","2017","Part Time","no degree/no degree yet","","","",""
"Daily","2017","Not Working","lower secondary degree","","","",""
"Daily","2017","Not Working","secondary school degree","","","",""
"Daily","2017","Not Working","college entrance qualification","","","",""
"Daily","2017","Not Working","Other degree","","","",""
"Daily","2017","Not Working","no degree/no degree yet","","","",""
"Four to six days a week","2017","Full Time","lower secondary degree","","","",""
"Four to six days a week","2017","Full Time","secondary school degree","","","",""
"Four to six days a week","2017","Full Time","college entrance qualification","","","",""
"Four to six days a week","2017","Full Time","Other degree","","","",""
"Four to six days a week","2017","Full Time","no degree/no degree yet","","","",""
"Four to six days a week","2017","Part Time","lower secondary degree","","","",""
"Four to six days a week","2017","Part Time","secondary school degree","","","",""
"Four to six days a week","2017","Part Time","college entrance qualification","","","",""
"Four to six days a week","2017","Part Time","Other degree","","","",""
"Four to six days a week","2017","Part Time","no degree/no degree yet","","","",""
"Four to six days a week","2017","Not Working","lower secondary degree","","","",""
"Four to six days a week","2017","Not Working","secondary school degree","","","",""
"Four to six days a week","2017","Not Working","college entrance qualification","","","",""
"Four to six days a week","2017","Not Working","Other degree","","","",""
"Four to six days a week","2017","Not Working","no degree/no degree yet","","","",""
"Two to three days a week","2017","Full Time","lower secondary degree","","","",""
"Two to three days a week","2017","Full Time","secondary school degree","","","",""
"Two to three days a week","2017","Full Time","college entrance qualification","","","",""
"Two to three days a week","2017","Full Time","Other degree","","","",""
"Two to three days a week","2017","Full Time","no degree/no degree yet","","","",""
"Two to three days a week","2017","Part Time","lower secondary degree","","","",""
"Two to three days a week","2017","Part Time","secondary school degree","","","",""
"Two to three days a week","2017","Part Time","college entrance qualification","","","",""
"Two to three days a week","2017","Part Time","Other degree","","","",""
"Two to three days a week","2017","Part Time","no degree/no degree yet","","","",""
"Two to three days a week","2017","Not Working","lower secondary degree","","","",""
"Two to three days a week","2017","Not Working","secondary school degree","","","",""
"Two to three days a week","2017","Not Working","college entrance qualification","","","",""
"Two to three days a week","2017","Not Working","Other degree","","","",""
"Two to three days a week","2017","Not Working","no degree/no degree yet","","","",""
"Two to four days a month","2017","Full Time","lower secondary degree","","","",""
"Two to four days a month","2017","Full Time","secondary school degree","","","",""
"Two to four days a month","2017","Full Time","college entrance qualification","","","",""
"Two to four days a month","2017","Full Time","Other degree","","","",""
"Two to four days a month","2017","Full Time","no degree/no degree yet","","","",""
"Two to four days a month","2017","Part Time","lower secondary degree","","","",""
"Two to four days a month","2017","Part Time","secondary school degree","","","",""
"Two to four days a month","2017","Part Time","college entrance qualification","","","",""
"Two to four days a month","2017","Part Time","Other degree","","","",""
"Two to four days a month","2017","Part Time","no degree/no degree yet","","","",""
"Two to four days a month","2017","Not Working","lower secondary degree","","","",""
"Two to four days a month","2017","Not Working","secondary school degree","","","",""
"Two to four days a month","2017","Not Working","college entrance qualification","","","",""
"Two to four days a month","2017","Not Working","Other degree","","","",""
"Two to four days a month","2017","Not Working","no degree/no degree yet","","","",""
"Once a month or less","2017","Full Time","lower secondary degree","","","",""
"Once a month or less","2017","Full Time","secondary school degree","","","",""
"Once a month or less","2017","Full Time","college entrance qualification","","","",""
"Once a month or less","2017","Full Time","Other degree","","","",""
"Once a month or less","2017","Full Time","no degree/no degree yet","","","",""
"Once a month or less","2017","Part Time","lower secondary degree","","","",""
"Once a month or less","2017","Part Time","secondary school degree","","","",""
"Once a month or less","2017","Part Time","college entrance qualification","","","",""
"Once a month or less","2017","Part Time","Other degree","","","",""
"Once a month or less","2017","Part Time","no degree/no degree yet","","","",""
"Once a month or less","2017","Not Working","lower secondary degree","","","",""
"Once a month or less","2017","Not Working","secondary school degree","","","",""
"Once a month or less","2017","Not Working","college entrance qualification","","","",""
"Once a month or less","2017","Not Working","Other degree","","","",""
"Once a month or less","2017","Not Working","no degree/no degree yet","","","",""
"Never","2017","Full Time","lower secondary degree","","","",""
"Never","2017","Full Time","secondary school degree","","","",""
"Never","2017","Full Time","college entrance qualification","","","",""
"Never","2017","Full Time","Other degree","","","",""
"Never","2017","Full Time","no degree/no degree yet","","","",""
"Never","2017","Part Time","lower secondary degree","","","",""
"Never","2017","Part Time","secondary school degree","","","",""
"Never","2017","Part Time","college entrance qualification","","","",""
"Never","2017","Part Time","Other degree","","","",""
"Never","2017","Part Time","no degree/no degree yet","","","",""
"Never","2017","Not Working","lower secondary degree","","","",""
"Never","2017","Not Working","secondary school degree","","","",""
"Never","2017","Not Working","college entrance qualification","","","",""
"Never","2017","Not Working","Other degree","","","",""
"Never","2017","Not Working","no degree/no degree yet","","","",""
"Daily","2018","Full Time","lower secondary degree","57","0.0314158273843347","0.0227429038215225","0.040088750947147"
"Daily","2018","Full Time","secondary school degree","84","0.0266222479876396","0.0209500548981629","0.0322944410771164"
"Daily","2018","Full Time","college entrance qualification","77","0.0205527263310278","0.015841496747376","0.0252639559146796"
"Daily","2018","Full Time","Other degree","49","0.0451324400838735","0.0330178278455156","0.0572470523222314"
"Daily","2018","Full Time","no degree/no degree yet","8","","",""
"Daily","2018","Part Time","lower secondary degree","50","0.0308818101994459","0.0214303575079424","0.0403332628909493"
"Daily","2018","Part Time","secondary school degree","46","0.019465668330468","0.0136528829813047","0.0252784536796313"
"Daily","2018","Part Time","college entrance qualification","43","0.0154097296623473","0.0105422312641628","0.0202772280605318"
"Daily","2018","Part Time","Other degree","35","0.0208339417783402","0.0117563273742438","0.0299115561824366"
"Daily","2018","Part Time","no degree/no degree yet","10","","",""
"Daily","2018","Not Working","lower secondary degree","47","0.0150765240514247","0.0105677744735613","0.0195852736292882"
"Daily","2018","Not Working","secondary school degree","37","0.0145504148507279","0.00918447871599207","0.0199163509854637"
"Daily","2018","Not Working","college entrance qualification","22","","",""
"Daily","2018","Not Working","Other degree","25","","",""
"Daily","2018","Not Working","no degree/no degree yet","34","0.0671590039476257","0.0466291446894305","0.0876888632058209"
"Four to six days a week","2018","Full Time","lower secondary degree","187","0.130410068597294","0.113666986884566","0.147153150310021"
"Four to six days a week","2018","Full Time","secondary school degree","326","0.117107224368815","0.105777123879727","0.128437324857903"
"Four to six days a week","2018","Full Time","college entrance qualification","292","0.0872035838100946","0.0778352329424501","0.0965719346777392"
"Four to six days a week","2018","Full Time","Other degree","138","0.113912933841108","0.0953725697463638","0.132453297935853"
"Four to six days a week","2018","Full Time","no degree/no degree yet","19","","",""
"Four to six days a week","2018","Part Time","lower secondary degree","134","0.106069830228294","0.089246709877731","0.122892950578856"
"Four to six days a week","2018","Part Time","secondary school degree","182","0.0803046898427027","0.0688703613545801","0.0917390183308253"
"Four to six days a week","2018","Part Time","college entrance qualification","196","0.0849917047450666","0.0739717116277035","0.0960116978624297"
"Four to six days a week","2018","Part Time","Other degree","131","0.10728954368818","0.0876201106171273","0.126958976759232"
"Four to six days a week","2018","Part Time","no degree/no degree yet","40","0.128916837372206","0.0838076720149879","0.174026002729424"
"Four to six days a week","2018","Not Working","lower secondary degree","239","0.0769090622978678","0.0670504619917272","0.0867676626040083"
"Four to six days a week","2018","Not Working","secondary school degree","145","0.069373674899239","0.0579875583980453","0.0807597914004328"
"Four to six days a week","2018","Not Working","college entrance qualification","113","0.0674276205223807","0.0553427909617324","0.079512450083029"
"Four to six days a week","2018","Not Working","Other degree","114","0.155453477850593","0.131376583063504","0.179530372637682"
"Four to six days a week","2018","Not Working","no degree/no degree yet","85","0.139399974971789","0.110990574948282","0.167809374995296"
"Two to three days a week","2018","Full Time","lower secondary degree","641","0.413667872599375","0.389181732728346","0.438154012470403"
"Two to three days a week","2018","Full Time","secondary school degree","1319","0.425375353832179","0.407954628930016","0.442796078734342"
"Two to three days a week","2018","Full Time","college entrance qualification","1375","0.396292348138416","0.380050696116272","0.41253400016056"
"Two to three days a week","2018","Full Time","Other degree","543","0.502481945739489","0.473303766022258","0.53166012545672"
"Two to three days a week","2018","Full Time","no degree/no degree yet","48","0.53040596106098","0.435842863885011","0.624969058236948"
"Two to three days a week","2018","Part Time","lower secondary degree","507","0.384266142813194","0.357691257716089","0.410841027910298"
"Two to three days a week","2018","Part Time","secondary school degree","964","0.447041926561888","0.426123045349408","0.467960807774368"
"Two to three days a week","2018","Part Time","college entrance qualification","941","0.382577093904488","0.363371338738628","0.401782849070347"
"Two to three days a week","2018","Part Time","Other degree","458","0.473584795162184","0.441851079927259","0.505318510397108"
"Two to three days a week","2018","Part Time","no degree/no degree yet","98","0.48540193250512","0.418125185121461","0.552678679888778"
"Two to three days a week","2018","Not Working","lower secondary degree","1024","0.347968935085379","0.330344766500654","0.365593103670103"
"Two to three days a week","2018","Not Working","secondary school degree","715","0.338955545886228","0.317743756267916","0.36016733550454"
"Two to three days a week","2018","Not Working","college entrance qualification","596","0.330423642502045","0.307755499127267","0.353091785876823"
"Two to three days a week","2018","Not Working","Other degree","415","0.452542497109538","0.419467991950699","0.485617002268377"
"Two to three days a week","2018","Not Working","no degree/no degree yet","251","0.431666374104979","0.391040209608029","0.472292538601928"
"Two to four days a month","2018","Full Time","lower secondary degree","483","0.293285607724436","0.270650116306932","0.31592109914194"
"Two to four days a month","2018","Full Time","secondary school degree","991","0.301119379850288","0.284955009625354","0.317283750075222"
"Two to four days a month","2018","Full Time","college entrance qualification","1235","0.3464991188107","0.330698169718619","0.362300067902782"
"Two to four days a month","2018","Full Time","Other degree","273","0.240065014695337","0.215139381628264","0.26499064776241"
"Two to four days a month","2018","Full Time","no degree/no degree yet","24","","",""
"Two to four days a month","2018","Part Time","lower secondary degree","386","0.311572172526455","0.286269443920597","0.336874901132312"
"Two to four days a month","2018","Part Time","secondary school degree","703","0.334218696908885","0.314371490226457","0.354065903591314"
"Two to four days a month","2018","Part Time","college entrance qualification","822","0.323291842635274","0.304808580766371","0.341775104504178"
"Two to four days a month","2018","Part Time","Other degree","210","0.279713910719861","0.251186169986813","0.308241651452909"
"Two to four days a month","2018","Part Time","no degree/no degree yet","37","0.220373280793143","0.164577290948854","0.276169270637431"
"Two to four days a month","2018","Not Working","lower secondary degree","988","0.362596040921071","0.344808202945419","0.380383878896723"
"Two to four days a month","2018","Not Working","secondary school degree","695","0.378443140058256","0.356709555726386","0.400176724390126"
"Two to four days a month","2018","Not Working","college entrance qualification","588","0.367852932187384","0.344613446448802","0.391092417925967"
"Two to four days a month","2018","Not Working","Other degree","227","0.254463412730404","0.225520940911592","0.283405884549215"
"Two to four days a month","2018","Not Working","no degree/no degree yet","126","0.228618811371246","0.194174259414556","0.263063363327936"
"Once a month or less","2018","Full Time","lower secondary degree","143","0.104614602170898","0.0893977878433858","0.11983141649841"
"Once a month or less","2018","Full Time","secondary school degree","286","0.0955788598088004","0.0852189920547329","0.105938727562868"
"Once a month or less","2018","Full Time","college entrance qualification","329","0.0969204166447454","0.0870966131650376","0.106744220124453"
"Once a month or less","2018","Full Time","Other degree","76","0.0506983373281747","0.0378959040737597","0.0635007705825898"
"Once a month or less","2018","Full Time","no degree/no degree yet","6","","",""
"Once a month or less","2018","Part Time","lower secondary degree","163","0.131424596168492","0.112965904875249","0.149883287461735"
"Once a month or less","2018","Part Time","secondary school degree","201","0.0909690245191227","0.078869889198737","0.103068159839508"
"Once a month or less","2018","Part Time","college entrance qualification","242","0.0976037345192507","0.0858760466266618","0.109331422411839"
"Once a month or less","2018","Part Time","Other degree","74","0.0775004916070793","0.0605065886881433","0.0944943945260153"
"Once a month or less","2018","Part Time","no degree/no degree yet","19","","",""
"Once a month or less","2018","Not Working","lower secondary degree","376","0.144947120107814","0.131921286080061","0.157972954135567"
"Once a month or less","2018","Not Working","secondary school degree","235","0.14040829088572","0.124840281258761","0.155976300512679"
"Once a month or less","2018","Not Working","college entrance qualification","205","0.140916741001128","0.124148818358318","0.157684663643939"
"Once a month or less","2018","Not Working","Other degree","61","0.0755957766542431","0.0580299662128884","0.0931615870955978"
"Once a month or less","2018","Not Working","no degree/no degree yet","37","0.0703523801393208","0.049376093198651","0.0913286670799905"
"Never","2018","Full Time","lower secondary degree","43","0.0266060215236634","0.0186047892050129","0.034607253842314"
"Never","2018","Full Time","secondary school degree","88","0.0341969341522776","0.0277933103201848","0.0406005579843705"
"Never","2018","Full Time","college entrance qualification","176","0.0525318062650158","0.0451237801496687","0.059939832380363"
"Never","2018","Full Time","Other degree","49","0.0477093283120172","0.0352704861393658","0.0601481704846685"
"Never","2018","Full Time","no degree/no degree yet","2","","",""
"Never","2018","Part Time","lower secondary degree","47","0.0357854480641198","0.0256370174204458","0.0459338787077939"
"Never","2018","Part Time","secondary school degree","74","0.0279999938369333","0.0210588614801885","0.0349411261936781"
"Never","2018","Part Time","college entrance qualification","216","0.0961258945335735","0.0844778048180272","0.10777398424912"
"Never","2018","Part Time","Other degree","43","0.0410773170443556","0.0284633798736929","0.0536912542150184"
"Never","2018","Part Time","no degree/no degree yet","8","","",""
"Never","2018","Not Working","lower secondary degree","132","0.052502317536444","0.0442498737823855","0.0607547612905025"
"Never","2018","Not Working","secondary school degree","86","0.0582689334198289","0.0477717547547713","0.0687661120848865"
"Never","2018","Not Working","college entrance qualification","130","0.0816548184509883","0.0684578486464271","0.0948517882555496"
"Never","2018","Not Working","Other degree","28","","",""
"Never","2018","Not Working","no degree/no degree yet","38","0.06280345546504","0.0429041854088489","0.0827027255212311"
