"ple0181","year","education","migback","n","percent","lower_confidence","upper_confidence"
"Two to three days a week","2017","college entrance qualification","direct migration background","","","",""
"Two to three days a week","2017","college entrance qualification","indirect migration background","","","",""
"Two to three days a week","2017","Other degree","no migration background","","","",""
"Two to three days a week","2017","Other degree","direct migration background","","","",""
"Two to three days a week","2017","Other degree","indirect migration background","","","",""
"Two to three days a week","2017","no degree/no degree yet","no migration background","","","",""
"Two to three days a week","2017","no degree/no degree yet","direct migration background","","","",""
"Two to three days a week","2017","no degree/no degree yet","indirect migration background","","","",""
"Two to four days a month","2017","lower secondary degree","no migration background","","","",""
"Two to four days a month","2017","lower secondary degree","direct migration background","","","",""
"Two to four days a month","2017","lower secondary degree","indirect migration background","","","",""
"Two to four days a month","2017","secondary school degree","no migration background","","","",""
"Two to four days a month","2017","secondary school degree","direct migration background","","","",""
"Two to four days a month","2017","secondary school degree","indirect migration background","","","",""
"Two to four days a month","2017","college entrance qualification","no migration background","","","",""
"Two to four days a month","2017","college entrance qualification","direct migration background","","","",""
"Two to four days a month","2017","college entrance qualification","indirect migration background","","","",""
"Two to four days a month","2017","Other degree","no migration background","","","",""
"Two to four days a month","2017","Other degree","direct migration background","","","",""
"Two to four days a month","2017","Other degree","indirect migration background","","","",""
"Two to four days a month","2017","no degree/no degree yet","no migration background","","","",""
"Two to four days a month","2017","no degree/no degree yet","direct migration background","","","",""
"Two to four days a month","2017","no degree/no degree yet","indirect migration background","","","",""
"Once a month or less","2017","lower secondary degree","no migration background","","","",""
"Once a month or less","2017","lower secondary degree","direct migration background","","","",""
"Once a month or less","2017","lower secondary degree","indirect migration background","","","",""
"Once a month or less","2017","secondary school degree","no migration background","","","",""
"Once a month or less","2017","secondary school degree","direct migration background","","","",""
"Once a month or less","2017","secondary school degree","indirect migration background","","","",""
"Once a month or less","2017","college entrance qualification","no migration background","","","",""
"Once a month or less","2017","college entrance qualification","direct migration background","","","",""
"Once a month or less","2017","college entrance qualification","indirect migration background","","","",""
"Once a month or less","2017","Other degree","no migration background","","","",""
"Once a month or less","2017","Other degree","direct migration background","","","",""
"Once a month or less","2017","Other degree","indirect migration background","","","",""
"Once a month or less","2017","no degree/no degree yet","no migration background","","","",""
"Once a month or less","2017","no degree/no degree yet","direct migration background","","","",""
"Once a month or less","2017","no degree/no degree yet","indirect migration background","","","",""
"Never","2017","lower secondary degree","no migration background","","","",""
"Never","2017","lower secondary degree","direct migration background","","","",""
"Never","2017","lower secondary degree","indirect migration background","","","",""
"Never","2017","secondary school degree","no migration background","","","",""
"Never","2017","secondary school degree","direct migration background","","","",""
"Never","2017","secondary school degree","indirect migration background","","","",""
"Never","2017","college entrance qualification","no migration background","","","",""
"Never","2017","college entrance qualification","direct migration background","","","",""
"Never","2017","college entrance qualification","indirect migration background","","","",""
"Never","2017","Other degree","no migration background","","","",""
"Never","2017","Other degree","direct migration background","","","",""
"Never","2017","Other degree","indirect migration background","","","",""
"Never","2017","no degree/no degree yet","no migration background","","","",""
"Never","2017","no degree/no degree yet","direct migration background","","","",""
"Never","2017","no degree/no degree yet","indirect migration background","","","",""
"Daily","2018","lower secondary degree","no migration background","95","0.0154424900122249","0.0119829577167198","0.0189020223077301"
"Daily","2018","lower secondary degree","direct migration background","22","","",""
"Daily","2018","lower secondary degree","indirect migration background","37","0.104816346720761","0.0729070640771625","0.13672562936436"
"Daily","2018","secondary school degree","no migration background","122","0.0182868739117847","0.0150126878947541","0.0215610599288153"
"Daily","2018","secondary school degree","direct migration background","23","","",""
"Daily","2018","secondary school degree","indirect migration background","22","","",""
"Daily","2018","college entrance qualification","no migration background","100","0.0155336103393395","0.0125569589379309","0.018510261740748"
"Daily","2018","college entrance qualification","direct migration background","17","","",""
"Daily","2018","college entrance qualification","indirect migration background","25","","",""
"Daily","2018","Other degree","no migration background","4","","",""
"Daily","2018","Other degree","direct migration background","99","0.0349932594138337","0.0281163617936919","0.0418701570339755"
"Daily","2018","Other degree","indirect migration background","6","","",""
"Daily","2018","no degree/no degree yet","no migration background","15","","",""
"Daily","2018","no degree/no degree yet","direct migration background","25","","",""
"Daily","2018","no degree/no degree yet","indirect migration background","12","","",""
"Four to six days a week","2018","lower secondary degree","no migration background","445","0.0931734299586317","0.0850180098081681","0.101328850109095"
"Four to six days a week","2018","lower secondary degree","direct migration background","59","0.117993648474222","0.0868809101342295","0.149106386814214"
"Four to six days a week","2018","lower secondary degree","indirect migration background","56","0.13042646381768","0.0953446146495861","0.165508312985773"
"Four to six days a week","2018","secondary school degree","no migration background","538","0.0826476053859682","0.0759190078490923","0.0893762029228441"
"Four to six days a week","2018","secondary school degree","direct migration background","52","0.221659907124572","0.176432274032494","0.26688754021665"
"Four to six days a week","2018","secondary school degree","indirect migration background","63","0.188982669737569","0.151541491848811","0.226423847626326"
"Four to six days a week","2018","college entrance qualification","no migration background","484","0.0774545433571623","0.0710201343604852","0.0838889523538395"
"Four to six days a week","2018","college entrance qualification","direct migration background","59","0.130649161524115","0.097413800914613","0.163884522133617"
"Four to six days a week","2018","college entrance qualification","indirect migration background","58","0.103955132900313","0.0789655718768699","0.128944693923756"
"Four to six days a week","2018","Other degree","no migration background","14","","",""
"Four to six days a week","2018","Other degree","direct migration background","361","0.128534410548791","0.116009633206497","0.141059187891084"
"Four to six days a week","2018","Other degree","indirect migration background","8","","",""
"Four to six days a week","2018","no degree/no degree yet","no migration background","52","0.122934330156156","0.0910333863496706","0.154835273962641"
"Four to six days a week","2018","no degree/no degree yet","direct migration background","68","0.132105203169951","0.0970300091753156","0.167180397164587"
"Four to six days a week","2018","no degree/no degree yet","indirect migration background","24","","",""
"Two to three days a week","2018","lower secondary degree","no migration background","1827","0.364290023293709","0.350788233807589","0.37779181277983"
"Two to three days a week","2018","lower secondary degree","direct migration background","189","0.451102294755086","0.403111682463505","0.499092907046668"
"Two to three days a week","2018","lower secondary degree","indirect migration background","156","0.406246832774024","0.355085196750885","0.457408468797163"
"Two to three days a week","2018","secondary school degree","no migration background","2655","0.403779814155776","0.391789875668609","0.415769752642943"
"Two to three days a week","2018","secondary school degree","direct migration background","150","0.397162055022449","0.343882602830991","0.450441507213908"
"Two to three days a week","2018","secondary school degree","indirect migration background","193","0.460482812449648","0.412814168170384","0.508151456728911"
"Two to three days a week","2018","college entrance qualification","no migration background","2480","0.36732608602587","0.355722100548679","0.37893007150306"
"Two to three days a week","2018","college entrance qualification","direct migration background","178","0.432015983633241","0.383165652950946","0.480866314315537"
"Two to three days a week","2018","college entrance qualification","indirect migration background","254","0.46142635261954","0.420609028814124","0.502243676424956"
"Two to three days a week","2018","Other degree","no migration background","74","0.430787420529192","0.353329289113294","0.50824555194509"
"Two to three days a week","2018","Other degree","direct migration background","1323","0.478942438301721","0.460247686698026","0.497637189905416"
"Two to three days a week","2018","Other degree","indirect migration background","19","","",""
"Two to three days a week","2018","no degree/no degree yet","no migration background","172","0.385610996689762","0.338323392788412","0.432898600591112"
"Two to three days a week","2018","no degree/no degree yet","direct migration background","169","0.538849210082969","0.487212129389364","0.590486290776575"
"Two to three days a week","2018","no degree/no degree yet","indirect migration background","56","0.459452868978574","0.372089303181036","0.546816434776113"
"Two to four days a month","2018","lower secondary degree","no migration background","1672","0.345135501124109","0.331796948069122","0.358474054179096"
"Two to four days a month","2018","lower secondary degree","direct migration background","115","0.302178677037341","0.257891592534677","0.346465761540005"
"Two to four days a month","2018","lower secondary degree","indirect migration background","70","0.184138414568461","0.143762078896234","0.224514750240688"
"Two to four days a month","2018","secondary school degree","no migration background","2211","0.342992618729999","0.33139232925726","0.354592908202738"
"Two to four days a month","2018","secondary school degree","direct migration background","73","0.224074930896667","0.178672185618051","0.269477676175283"
"Two to four days a month","2018","secondary school degree","indirect migration background","105","0.221282897463227","0.181583197272044","0.260982597654411"
"Two to four days a month","2018","college entrance qualification","no migration background","2395","0.35474212312326","0.343225786132678","0.366258460113842"
"Two to four days a month","2018","college entrance qualification","direct migration background","99","0.28273517695995","0.238325334562234","0.327145019357665"
"Two to four days a month","2018","college entrance qualification","indirect migration background","151","0.266577731099307","0.230373464037202","0.302781998161413"
"Two to four days a month","2018","Other degree","no migration background","33","0.209466621901753","0.145814075083234","0.273119168720272"
"Two to four days a month","2018","Other degree","direct migration background","666","0.26009611908684","0.243679271134543","0.276512967039137"
"Two to four days a month","2018","Other degree","indirect migration background","11","","",""
"Two to four days a month","2018","no degree/no degree yet","no migration background","101","0.24265900167992","0.201010937158379","0.284307066201461"
"Two to four days a month","2018","no degree/no degree yet","direct migration background","69","0.225391219521493","0.182108326406334","0.268674112636652"
"Two to four days a month","2018","no degree/no degree yet","indirect migration background","17","","",""
"Once a month or less","2018","lower secondary degree","no migration background","639","0.138865292340066","0.129163084289899","0.148567500390233"
"Once a month or less","2018","lower secondary degree","direct migration background","20","","",""
"Once a month or less","2018","lower secondary degree","indirect migration background","23","","",""
"Once a month or less","2018","secondary school degree","no migration background","679","0.111626131830788","0.103930892337454","0.119321371324123"
"Once a month or less","2018","secondary school degree","direct migration background","21","","",""
"Once a month or less","2018","secondary school degree","indirect migration background","22","","",""
"Once a month or less","2018","college entrance qualification","no migration background","710","0.110888978243806","0.103330862911603","0.118447093576009"
"Once a month or less","2018","college entrance qualification","direct migration background","24","","",""
"Once a month or less","2018","college entrance qualification","indirect migration background","42","0.0765962405944166","0.0548206307557135","0.0983718504331197"
"Once a month or less","2018","Other degree","no migration background","27","","",""
"Once a month or less","2018","Other degree","direct migration background","182","0.0573729421669488","0.0486701482598169","0.0660757360740807"
"Once a month or less","2018","Other degree","indirect migration background","2","","",""
"Once a month or less","2018","no degree/no degree yet","no migration background","34","0.0965482401528956","0.0678552670303351","0.125241213275456"
"Once a month or less","2018","no degree/no degree yet","direct migration background","16","","",""
"Once a month or less","2018","no degree/no degree yet","indirect migration background","12","","",""
"Never","2018","lower secondary degree","no migration background","202","0.0430932632712595","0.0373958505968649","0.0487906759456541"
"Never","2018","lower secondary degree","direct migration background","8","","",""
"Never","2018","lower secondary degree","indirect migration background","12","","",""
"Never","2018","secondary school degree","no migration background","228","0.0406669559856833","0.0358402943982949","0.0454936175730718"
"Never","2018","secondary school degree","direct migration background","5","","",""
"Never","2018","secondary school degree","indirect migration background","15","","",""
"Never","2018","college entrance qualification","no migration background","461","0.0740546589105626","0.0677514718602312","0.0803578459608941"
"Never","2018","college entrance qualification","direct migration background","18","","",""
"Never","2018","college entrance qualification","indirect migration background","43","0.0624179643177364","0.0426104390270783","0.0822254896083945"
"Never","2018","Other degree","no migration background","5","","",""
"Never","2018","Other degree","direct migration background","112","0.0400608304818659","0.0327221662482729","0.0473994947154588"
"Never","2018","Other degree","indirect migration background","3","","",""
"Never","2018","no degree/no degree yet","no migration background","33","0.0975333843797317","0.0687101239197802","0.126356644839683"
"Never","2018","no degree/no degree yet","direct migration background","11","","",""
"Never","2018","no degree/no degree yet","indirect migration background","4","","",""
