"ple0181","year","education","sex","n","percent","lower_confidence","upper_confidence"
"Two to four days a month","2016","Other degree","Male","376","0.30879617472928","0.285227023954269","0.33236532550429"
"Two to four days a month","2016","Other degree","Female","448","0.267217849497465","0.246579597323357","0.287856101671573"
"Two to four days a month","2016","no degree/no degree yet","Male","66","0.20728399947209","0.164937407801436","0.249630591142743"
"Two to four days a month","2016","no degree/no degree yet","Female","106","0.253325061181808","0.213450597331132","0.293199525032483"
"Once a month or less","2016","lower secondary degree","Male","355","0.132292427228591","0.11984703628131","0.144737818175871"
"Once a month or less","2016","lower secondary degree","Female","371","0.142992885615551","0.130252032149912","0.155733739081191"
"Once a month or less","2016","secondary school degree","Male","275","0.109463872737588","0.0975630073887213","0.121364738086455"
"Once a month or less","2016","secondary school degree","Female","387","0.10373801560524","0.0941694558824504","0.11330657532803"
"Once a month or less","2016","college entrance qualification","Male","343","0.100439441355834","0.0900118501609803","0.110867032550688"
"Once a month or less","2016","college entrance qualification","Female","380","0.124415128572603","0.113519450793078","0.135310806352127"
"Once a month or less","2016","Other degree","Male","92","0.0582944572566572","0.0463414796137225","0.0702474348995918"
"Once a month or less","2016","Other degree","Female","110","0.0772206409237369","0.0647706688253803","0.0896706130220936"
"Once a month or less","2016","no degree/no degree yet","Male","31","0.128855677337877","0.0938552301116585","0.163856124564096"
"Once a month or less","2016","no degree/no degree yet","Female","28","","",""
"Never","2016","lower secondary degree","Male","89","0.0312487164002355","0.024857601959144","0.037639830841327"
"Never","2016","lower secondary degree","Female","104","0.0376396787420015","0.0307127471244981","0.0445666103595049"
"Never","2016","secondary school degree","Male","74","0.0348182853674378","0.027830724586224","0.0418058461486515"
"Never","2016","secondary school degree","Female","159","0.0511146039807773","0.0442036261894184","0.0580255817721362"
"Never","2016","college entrance qualification","Male","138","0.0528066446795661","0.0450481001376838","0.0605651892214485"
"Never","2016","college entrance qualification","Female","272","0.0801583414234729","0.0711943913535345","0.0891222914934112"
"Never","2016","Other degree","Male","47","0.0311739964208132","0.0223080715597427","0.0400399212818836"
"Never","2016","Other degree","Female","73","0.0531239333344865","0.0426636265325268","0.0635842401364461"
"Never","2016","no degree/no degree yet","Male","8","","",""
"Never","2016","no degree/no degree yet","Female","23","","",""
"Daily","2017","lower secondary degree","Male","","","",""
"Daily","2017","lower secondary degree","Female","","","",""
"Daily","2017","secondary school degree","Male","","","",""
"Daily","2017","secondary school degree","Female","","","",""
"Daily","2017","college entrance qualification","Male","","","",""
"Daily","2017","college entrance qualification","Female","","","",""
"Daily","2017","Other degree","Male","","","",""
"Daily","2017","Other degree","Female","","","",""
"Daily","2017","no degree/no degree yet","Male","","","",""
"Daily","2017","no degree/no degree yet","Female","","","",""
"Four to six days a week","2017","lower secondary degree","Male","","","",""
"Four to six days a week","2017","lower secondary degree","Female","","","",""
"Four to six days a week","2017","secondary school degree","Male","","","",""
"Four to six days a week","2017","secondary school degree","Female","","","",""
"Four to six days a week","2017","college entrance qualification","Male","","","",""
"Four to six days a week","2017","college entrance qualification","Female","","","",""
"Four to six days a week","2017","Other degree","Male","","","",""
"Four to six days a week","2017","Other degree","Female","","","",""
"Four to six days a week","2017","no degree/no degree yet","Male","","","",""
"Four to six days a week","2017","no degree/no degree yet","Female","","","",""
"Two to three days a week","2017","lower secondary degree","Male","","","",""
"Two to three days a week","2017","lower secondary degree","Female","","","",""
"Two to three days a week","2017","secondary school degree","Male","","","",""
"Two to three days a week","2017","secondary school degree","Female","","","",""
"Two to three days a week","2017","college entrance qualification","Male","","","",""
"Two to three days a week","2017","college entrance qualification","Female","","","",""
"Two to three days a week","2017","Other degree","Male","","","",""
"Two to three days a week","2017","Other degree","Female","","","",""
"Two to three days a week","2017","no degree/no degree yet","Male","","","",""
"Two to three days a week","2017","no degree/no degree yet","Female","","","",""
"Two to four days a month","2017","lower secondary degree","Male","","","",""
"Two to four days a month","2017","lower secondary degree","Female","","","",""
"Two to four days a month","2017","secondary school degree","Male","","","",""
"Two to four days a month","2017","secondary school degree","Female","","","",""
"Two to four days a month","2017","college entrance qualification","Male","","","",""
"Two to four days a month","2017","college entrance qualification","Female","","","",""
"Two to four days a month","2017","Other degree","Male","","","",""
"Two to four days a month","2017","Other degree","Female","","","",""
"Two to four days a month","2017","no degree/no degree yet","Male","","","",""
"Two to four days a month","2017","no degree/no degree yet","Female","","","",""
"Once a month or less","2017","lower secondary degree","Male","","","",""
"Once a month or less","2017","lower secondary degree","Female","","","",""
"Once a month or less","2017","secondary school degree","Male","","","",""
"Once a month or less","2017","secondary school degree","Female","","","",""
"Once a month or less","2017","college entrance qualification","Male","","","",""
"Once a month or less","2017","college entrance qualification","Female","","","",""
"Once a month or less","2017","Other degree","Male","","","",""
"Once a month or less","2017","Other degree","Female","","","",""
"Once a month or less","2017","no degree/no degree yet","Male","","","",""
"Once a month or less","2017","no degree/no degree yet","Female","","","",""
"Never","2017","lower secondary degree","Male","","","",""
"Never","2017","lower secondary degree","Female","","","",""
"Never","2017","secondary school degree","Male","","","",""
"Never","2017","secondary school degree","Female","","","",""
"Never","2017","college entrance qualification","Male","","","",""
"Never","2017","college entrance qualification","Female","","","",""
"Never","2017","Other degree","Male","","","",""
"Never","2017","Other degree","Female","","","",""
"Never","2017","no degree/no degree yet","Male","","","",""
"Never","2017","no degree/no degree yet","Female","","","",""
"Daily","2018","lower secondary degree","Male","87","0.0268312228563561","0.0208767141598188","0.0327857315528934"
"Daily","2018","lower secondary degree","Female","67","0.0181930056018786","0.0132585086606694","0.0231275025430878"
"Daily","2018","secondary school degree","Male","84","0.0262198884741737","0.0204361056367705","0.0320036713115768"
"Daily","2018","secondary school degree","Female","83","0.0173305586497984","0.0134048392845962","0.0212562780150007"
"Daily","2018","college entrance qualification","Male","92","0.0251052029361939","0.0200124239414613","0.0301979819309265"
"Daily","2018","college entrance qualification","Female","50","0.00849097704302319","0.00563788372135245","0.0113440703646939"
"Daily","2018","Other degree","Male","56","0.0464685060763245","0.0350653480229733","0.0578716641296756"
"Daily","2018","Other degree","Female","53","0.0237596752616394","0.0163887028001142","0.0311306477231645"
"Daily","2018","no degree/no degree yet","Male","24","","",""
"Daily","2018","no degree/no degree yet","Female","28","","",""
"Four to six days a week","2018","lower secondary degree","Male","299","0.108936904085858","0.0974560721270798","0.120417736044635"
"Four to six days a week","2018","lower secondary degree","Female","261","0.0843904328960526","0.0741273138867432","0.094653551905362"
"Four to six days a week","2018","secondary school degree","Male","290","0.101396934259466","0.0904709022592829","0.11232296625965"
"Four to six days a week","2018","secondary school degree","Female","363","0.087847287770181","0.0793318456892054","0.0963627298511566"
"Four to six days a week","2018","college entrance qualification","Male","311","0.0892144438762769","0.0799350472248717","0.0984938405276822"
"Four to six days a week","2018","college entrance qualification","Female","290","0.0746332504497535","0.0664615595282439","0.0828049413712631"
"Four to six days a week","2018","Other degree","Male","187","0.130071940596418","0.111849281643556","0.148294599549281"
"Four to six days a week","2018","Other degree","Female","196","0.122251997133512","0.106397989123433","0.138106005143591"
"Four to six days a week","2018","no degree/no degree yet","Male","62","0.111741002592014","0.0808282461123868","0.14265375907164"
"Four to six days a week","2018","no degree/no degree yet","Female","82","0.145767820600364","0.114555494260468","0.176980146940259"
"Two to three days a week","2018","lower secondary degree","Male","1117","0.379552532258479","0.361670368317196","0.397434696199763"
"Two to three days a week","2018","lower secondary degree","Female","1055","0.365204498963503","0.347427330982741","0.382981666944265"
"Two to three days a week","2018","secondary school degree","Male","1170","0.416516084797039","0.398671911145114","0.434360258448964"
"Two to three days a week","2018","secondary school degree","Female","1828","0.398236182563596","0.383509916680822","0.412962448446369"
"Two to three days a week","2018","college entrance qualification","Male","1410","0.393056992742548","0.377157041037514","0.408956944447582"
"Two to three days a week","2018","college entrance qualification","Female","1502","0.361235472547747","0.346298781469729","0.376172163625765"
"Two to three days a week","2018","Other degree","Male","622","0.489925631784741","0.462844918535326","0.517006345034156"
"Two to three days a week","2018","Other degree","Female","794","0.465666878966829","0.441525065542486","0.489808692391171"
"Two to three days a week","2018","no degree/no degree yet","Male","189","0.498103168429366","0.449043057897353","0.547163278961379"
"Two to three days a week","2018","no degree/no degree yet","Female","208","0.42248080476209","0.378789597250866","0.466172012273315"
"Two to four days a month","2018","lower secondary degree","Male","915","0.33225076578193","0.314893899729669","0.349607631834192"
"Two to four days a month","2018","lower secondary degree","Female","942","0.336175626972224","0.31873398749138","0.353617266453069"
"Two to four days a month","2018","secondary school degree","Male","993","0.320124599435291","0.303238074100817","0.337011124769765"
"Two to four days a month","2018","secondary school degree","Female","1396","0.341217336520849","0.326954829575192","0.355479843466505"
"Two to four days a month","2018","college entrance qualification","Male","1296","0.344738853656831","0.329266855294294","0.360210852019368"
"Two to four days a month","2018","college entrance qualification","Female","1349","0.344080497238054","0.329308333624759","0.358852660851348"
"Two to four days a month","2018","Other degree","Male","308","0.234583712644871","0.211628778819363","0.25753864647038"
"Two to four days a month","2018","Other degree","Female","402","0.276341343441044","0.254698417164218","0.29798426971787"
"Two to four days a month","2018","no degree/no degree yet","Male","83","0.224703669686725","0.183749267597282","0.265658071776168"
"Two to four days a month","2018","no degree/no degree yet","Female","104","0.223704037559215","0.186843817815966","0.260564257302464"
"Once a month or less","2018","lower secondary degree","Male","322","0.119922004642134","0.107950695710804","0.131893313573464"
"Once a month or less","2018","lower secondary degree","Female","360","0.143670738085354","0.130720368867464","0.156621107303245"
"Once a month or less","2018","secondary school degree","Male","320","0.103131794780198","0.0921233311992896","0.114140258361107"
"Once a month or less","2018","secondary school degree","Female","402","0.110385087713983","0.10095826207399","0.119811913353977"
"Once a month or less","2018","college entrance qualification","Male","357","0.0992341654849491","0.089501525719212","0.108966805250686"
"Once a month or less","2018","college entrance qualification","Female","419","0.115021734349733","0.105100971530733","0.124942497168733"
"Once a month or less","2018","Other degree","Male","89","0.0623641506627772","0.0492644046409347","0.0754638966846198"
"Once a month or less","2018","Other degree","Female","122","0.071207076565478","0.0587605779853929","0.0836535751455632"
"Once a month or less","2018","no degree/no degree yet","Male","30","0.0825989457068889","0.0555887013845832","0.109609190029195"
"Once a month or less","2018","no degree/no degree yet","Female","32","0.0740818234079387","0.0509159071822228","0.0972477396336547"
"Never","2018","lower secondary degree","Male","89","0.0325065703752431","0.0259716363839174","0.0390415043665687"
"Never","2018","lower secondary degree","Female","133","0.0523656974809873","0.0441409716582295","0.0605904233037451"
"Never","2018","secondary school degree","Male","75","0.0326106982538317","0.0261816483461363","0.039039748161527"
"Never","2018","secondary school degree","Female","173","0.044983546781593","0.0387484741330122","0.0512186194301737"
"Never","2018","college entrance qualification","Male","159","0.0486503413032014","0.0416469706075784","0.0556537119988244"
"Never","2018","college entrance qualification","Female","363","0.0965380683716899","0.0873548895821632","0.105721247161217"
"Never","2018","Other degree","Male","47","0.0365860582348676","0.0264155526693095","0.0467565638004258"
"Never","2018","Other degree","Female","73","0.0407730286314979","0.0312016754061917","0.0503443818568042"
"Never","2018","no degree/no degree yet","Male","11","","",""
"Never","2018","no degree/no degree yet","Female","37","0.0793392809529145","0.0554335910318361","0.103244970873993"
