"ple0181","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence"
"Four to six days a week","2016","indirect migration background","middle vocational","93","0.132206853436672","0.105799514212296","0.158614192661049"
"Four to six days a week","2016","indirect migration background","vocational + Abi","20","","",""
"Four to six days a week","2016","indirect migration background","higher vocational","9","","",""
"Four to six days a week","2016","indirect migration background","higher education","22","","",""
"Two to three days a week","2016","no migration background","in school","93","0.480971354042368","0.413555485680251","0.548387222404485"
"Two to three days a week","2016","no migration background","inadequately","53","0.364831200957476","0.28271068109088","0.446951720824072"
"Two to three days a week","2016","no migration background","general elemantary","617","0.399742713714474","0.374752848672042","0.424732578756906"
"Two to three days a week","2016","no migration background","middle vocational","3491","0.381960348523278","0.371737884799222","0.392182812247335"
"Two to three days a week","2016","no migration background","vocational + Abi","503","0.445185586023224","0.416793044173861","0.473578127872586"
"Two to three days a week","2016","no migration background","higher vocational","448","0.344527869498228","0.31795971155836","0.371096027438095"
"Two to three days a week","2016","no migration background","higher education","1633","0.364825244177906","0.350564280515727","0.379086207840085"
"Two to three days a week","2016","direct migration background","in school","22","","",""
"Two to three days a week","2016","direct migration background","inadequately","115","0.478565749226498","0.415101346616943","0.542030151836053"
"Two to three days a week","2016","direct migration background","general elemantary","367","0.462613109431889","0.427509664284317","0.497716554579461"
"Two to three days a week","2016","direct migration background","middle vocational","794","0.492697669811859","0.467944132124695","0.517451207499024"
"Two to three days a week","2016","direct migration background","vocational + Abi","368","0.467785561720143","0.4315404757644","0.504030647675887"
"Two to three days a week","2016","direct migration background","higher vocational","36","0.284501461975478","0.190766908628399","0.378236015322557"
"Two to three days a week","2016","direct migration background","higher education","566","0.429757199816836","0.401944427032927","0.457569972600744"
"Two to three days a week","2016","indirect migration background","in school","35","0.370740452119946","0.260692459322034","0.480788444917857"
"Two to three days a week","2016","indirect migration background","inadequately","13","","",""
"Two to three days a week","2016","indirect migration background","general elemantary","134","0.408389648299246","0.352393586994239","0.464385709604252"
"Two to three days a week","2016","indirect migration background","middle vocational","295","0.419223208744837","0.380753682565346","0.457692734924328"
"Two to three days a week","2016","indirect migration background","vocational + Abi","49","0.409094132938001","0.317628619166112","0.50055964670989"
"Two to three days a week","2016","indirect migration background","higher vocational","23","","",""
"Two to three days a week","2016","indirect migration background","higher education","108","0.402060008802391","0.339371433610294","0.464748583994487"
"Two to four days a month","2016","no migration background","in school","52","0.283060075141896","0.222276316017463","0.34384383426633"
"Two to four days a month","2016","no migration background","inadequately","33","0.298702700482143","0.22062414261806","0.376781258346226"
"Two to four days a month","2016","no migration background","general elemantary","450","0.327065120939155","0.303131492311981","0.350998749566329"
"Two to four days a month","2016","no migration background","middle vocational","2975","0.345237417416119","0.335234213449467","0.35524062138277"
"Two to four days a month","2016","no migration background","vocational + Abi","384","0.299898392853487","0.27372093517679","0.326075850530185"
"Two to four days a month","2016","no migration background","higher vocational","476","0.386721612697893","0.359494586978849","0.413948638416937"
"Two to four days a month","2016","no migration background","higher education","1659","0.373830320233055","0.359497122363426","0.388163518102685"
"Two to four days a month","2016","direct migration background","in school","11","","",""
"Two to four days a month","2016","direct migration background","inadequately","48","0.221266480641331","0.168529912928484","0.274003048354178"
"Two to four days a month","2016","direct migration background","general elemantary","189","0.263221724702703","0.232217097710361","0.294226351695045"
"Two to four days a month","2016","direct migration background","middle vocational","369","0.250394258803057","0.228943521303525","0.271844996302589"
"Two to four days a month","2016","direct migration background","vocational + Abi","170","0.252172838259103","0.220627719106489","0.283717957411717"
"Two to four days a month","2016","direct migration background","higher vocational","28","","",""
"Two to four days a month","2016","direct migration background","higher education","310","0.265839973273242","0.241019599834148","0.290660346712336"
"Two to four days a month","2016","indirect migration background","in school","12","","",""
"Two to four days a month","2016","indirect migration background","inadequately","5","","",""
"Two to four days a month","2016","indirect migration background","general elemantary","62","0.230337524699781","0.182371388115133","0.278303661284429"
"Two to four days a month","2016","indirect migration background","middle vocational","149","0.272983917482094","0.238251893529014","0.307715941435174"
"Two to four days a month","2016","indirect migration background","vocational + Abi","22","","",""
"Two to four days a month","2016","indirect migration background","higher vocational","22","","",""
"Two to four days a month","2016","indirect migration background","higher education","71","0.332620017698802","0.272381408102832","0.392858627294772"
"Once a month or less","2016","no migration background","in school","14","","",""
"Once a month or less","2016","no migration background","inadequately","17","","",""
"Once a month or less","2016","no migration background","general elemantary","180","0.138610904124527","0.120982893834279","0.156238914414775"
"Once a month or less","2016","no migration background","middle vocational","995","0.121991194830117","0.115105433803416","0.128876955856819"
"Once a month or less","2016","no migration background","vocational + Abi","112","0.105019584146268","0.0875049216581973","0.122534246634339"
"Once a month or less","2016","no migration background","higher vocational","136","0.112942273461949","0.0952462227616117","0.130638324162286"
"Once a month or less","2016","no migration background","higher education","571","0.132583395047317","0.122536814942207","0.142629975152426"
"Once a month or less","2016","direct migration background","in school","1","","",""
"Once a month or less","2016","direct migration background","inadequately","10","","",""
"Once a month or less","2016","direct migration background","general elemantary","50","0.0648239073107563","0.0474893984968213","0.0821584161246913"
"Once a month or less","2016","direct migration background","middle vocational","92","0.0647310103767412","0.0525484645659939","0.0769135561874885"
"Once a month or less","2016","direct migration background","vocational + Abi","43","0.0684667284780704","0.0501215739105948","0.0868118830455461"
"Once a month or less","2016","direct migration background","higher vocational","3","","",""
"Once a month or less","2016","direct migration background","higher education","89","0.104099013612127","0.0869414302961139","0.12125659692814"
"Once a month or less","2016","indirect migration background","in school","4","","",""
"Once a month or less","2016","indirect migration background","inadequately","1","","",""
"Once a month or less","2016","indirect migration background","general elemantary","16","","",""
"Once a month or less","2016","indirect migration background","middle vocational","42","0.0726719051480627","0.0524328826331247","0.0929109276630006"
"Once a month or less","2016","indirect migration background","vocational + Abi","10","","",""
"Once a month or less","2016","indirect migration background","higher vocational","2","","",""
"Once a month or less","2016","indirect migration background","higher education","17","","",""
"Never","2016","no migration background","in school","14","","",""
"Never","2016","no migration background","inadequately","4","","",""
"Never","2016","no migration background","general elemantary","50","0.0278870088295775","0.0194872995921353","0.0362867180670197"
"Never","2016","no migration background","middle vocational","348","0.0477461063854543","0.0432598547737593","0.0522323579971494"
"Never","2016","no migration background","vocational + Abi","69","0.0525617497075116","0.0398129228308576","0.0653105765841655"
"Never","2016","no migration background","higher vocational","49","0.0393368343217667","0.0284686393124868","0.0502050293310466"
"Never","2016","no migration background","higher education","242","0.0610110665494257","0.0539202808004654","0.068101852298386"
"Never","2016","direct migration background","in school","3","","",""
"Never","2016","direct migration background","inadequately","5","","",""
"Never","2016","direct migration background","general elemantary","18","","",""
"Never","2016","direct migration background","middle vocational","45","0.0224778023918367","0.0151385160616804","0.0298170887219931"
"Never","2016","direct migration background","vocational + Abi","29","","",""
"Never","2016","direct migration background","higher vocational","1","","",""
"Never","2016","direct migration background","higher education","67","0.0708667849175837","0.0564501745918917","0.0852833952432757"
"Never","2016","indirect migration background","in school","3","","",""
"Never","2016","indirect migration background","inadequately","","","",""
"Never","2016","indirect migration background","general elemantary","6","","",""
"Never","2016","indirect migration background","middle vocational","26","","",""
"Never","2016","indirect migration background","vocational + Abi","3","","",""
"Never","2016","indirect migration background","higher vocational","3","","",""
"Never","2016","indirect migration background","higher education","14","","",""
"Daily","2017","no migration background","in school","","","",""
"Daily","2017","no migration background","inadequately","","","",""
"Daily","2017","no migration background","general elemantary","","","",""
"Daily","2017","no migration background","middle vocational","","","",""
"Daily","2017","no migration background","vocational + Abi","","","",""
"Daily","2017","no migration background","higher vocational","","","",""
"Daily","2017","no migration background","higher education","","","",""
"Daily","2017","direct migration background","in school","","","",""
"Daily","2017","direct migration background","inadequately","","","",""
"Daily","2017","direct migration background","general elemantary","","","",""
"Daily","2017","direct migration background","middle vocational","","","",""
"Daily","2017","direct migration background","vocational + Abi","","","",""
"Daily","2017","direct migration background","higher vocational","","","",""
"Daily","2017","direct migration background","higher education","","","",""
"Daily","2017","indirect migration background","in school","","","",""
"Daily","2017","indirect migration background","inadequately","","","",""
"Daily","2017","indirect migration background","general elemantary","","","",""
"Daily","2017","indirect migration background","middle vocational","","","",""
"Daily","2017","indirect migration background","vocational + Abi","","","",""
"Daily","2017","indirect migration background","higher vocational","","","",""
"Daily","2017","indirect migration background","higher education","","","",""
"Four to six days a week","2017","no migration background","in school","","","",""
"Four to six days a week","2017","no migration background","inadequately","","","",""
"Four to six days a week","2017","no migration background","general elemantary","","","",""
"Four to six days a week","2017","no migration background","middle vocational","","","",""
"Four to six days a week","2017","no migration background","vocational + Abi","","","",""
"Four to six days a week","2017","no migration background","higher vocational","","","",""
"Four to six days a week","2017","no migration background","higher education","","","",""
"Four to six days a week","2017","direct migration background","in school","","","",""
"Four to six days a week","2017","direct migration background","inadequately","","","",""
"Four to six days a week","2017","direct migration background","general elemantary","","","",""
"Four to six days a week","2017","direct migration background","middle vocational","","","",""
"Four to six days a week","2017","direct migration background","vocational + Abi","","","",""
"Four to six days a week","2017","direct migration background","higher vocational","","","",""
"Four to six days a week","2017","direct migration background","higher education","","","",""
"Four to six days a week","2017","indirect migration background","in school","","","",""
"Four to six days a week","2017","indirect migration background","inadequately","","","",""
"Four to six days a week","2017","indirect migration background","general elemantary","","","",""
"Four to six days a week","2017","indirect migration background","middle vocational","","","",""
"Four to six days a week","2017","indirect migration background","vocational + Abi","","","",""
"Four to six days a week","2017","indirect migration background","higher vocational","","","",""
"Four to six days a week","2017","indirect migration background","higher education","","","",""
"Two to three days a week","2017","no migration background","in school","","","",""
"Two to three days a week","2017","no migration background","inadequately","","","",""
"Two to three days a week","2017","no migration background","general elemantary","","","",""
"Two to three days a week","2017","no migration background","middle vocational","","","",""
"Two to three days a week","2017","no migration background","vocational + Abi","","","",""
"Two to three days a week","2017","no migration background","higher vocational","","","",""
"Two to three days a week","2017","no migration background","higher education","","","",""
"Two to three days a week","2017","direct migration background","in school","","","",""
"Two to three days a week","2017","direct migration background","inadequately","","","",""
"Two to three days a week","2017","direct migration background","general elemantary","","","",""
"Two to three days a week","2017","direct migration background","middle vocational","","","",""
"Two to three days a week","2017","direct migration background","vocational + Abi","","","",""
"Two to three days a week","2017","direct migration background","higher vocational","","","",""
"Two to three days a week","2017","direct migration background","higher education","","","",""
"Two to three days a week","2017","indirect migration background","in school","","","",""
"Two to three days a week","2017","indirect migration background","inadequately","","","",""
"Two to three days a week","2017","indirect migration background","general elemantary","","","",""
"Two to three days a week","2017","indirect migration background","middle vocational","","","",""
"Two to three days a week","2017","indirect migration background","vocational + Abi","","","",""
"Two to three days a week","2017","indirect migration background","higher vocational","","","",""
"Two to three days a week","2017","indirect migration background","higher education","","","",""
"Two to four days a month","2017","no migration background","in school","","","",""
"Two to four days a month","2017","no migration background","inadequately","","","",""
"Two to four days a month","2017","no migration background","general elemantary","","","",""
"Two to four days a month","2017","no migration background","middle vocational","","","",""
"Two to four days a month","2017","no migration background","vocational + Abi","","","",""
"Two to four days a month","2017","no migration background","higher vocational","","","",""
"Two to four days a month","2017","no migration background","higher education","","","",""
"Two to four days a month","2017","direct migration background","in school","","","",""
"Two to four days a month","2017","direct migration background","inadequately","","","",""
"Two to four days a month","2017","direct migration background","general elemantary","","","",""
"Two to four days a month","2017","direct migration background","middle vocational","","","",""
"Two to four days a month","2017","direct migration background","vocational + Abi","","","",""
"Two to four days a month","2017","direct migration background","higher vocational","","","",""
"Two to four days a month","2017","direct migration background","higher education","","","",""
"Two to four days a month","2017","indirect migration background","in school","","","",""
"Two to four days a month","2017","indirect migration background","inadequately","","","",""
"Two to four days a month","2017","indirect migration background","general elemantary","","","",""
"Two to four days a month","2017","indirect migration background","middle vocational","","","",""
"Two to four days a month","2017","indirect migration background","vocational + Abi","","","",""
"Two to four days a month","2017","indirect migration background","higher vocational","","","",""
"Two to four days a month","2017","indirect migration background","higher education","","","",""
"Once a month or less","2017","no migration background","in school","","","",""
"Once a month or less","2017","no migration background","inadequately","","","",""
"Once a month or less","2017","no migration background","general elemantary","","","",""
"Once a month or less","2017","no migration background","middle vocational","","","",""
"Once a month or less","2017","no migration background","vocational + Abi","","","",""
"Once a month or less","2017","no migration background","higher vocational","","","",""
"Once a month or less","2017","no migration background","higher education","","","",""
"Once a month or less","2017","direct migration background","in school","","","",""
"Once a month or less","2017","direct migration background","inadequately","","","",""
"Once a month or less","2017","direct migration background","general elemantary","","","",""
"Once a month or less","2017","direct migration background","middle vocational","","","",""
"Once a month or less","2017","direct migration background","vocational + Abi","","","",""
"Once a month or less","2017","direct migration background","higher vocational","","","",""
"Once a month or less","2017","direct migration background","higher education","","","",""
"Once a month or less","2017","indirect migration background","in school","","","",""
"Once a month or less","2017","indirect migration background","inadequately","","","",""
"Once a month or less","2017","indirect migration background","general elemantary","","","",""
"Once a month or less","2017","indirect migration background","middle vocational","","","",""
"Once a month or less","2017","indirect migration background","vocational + Abi","","","",""
"Once a month or less","2017","indirect migration background","higher vocational","","","",""
"Once a month or less","2017","indirect migration background","higher education","","","",""
"Never","2017","no migration background","in school","","","",""
"Never","2017","no migration background","inadequately","","","",""
"Never","2017","no migration background","general elemantary","","","",""
"Never","2017","no migration background","middle vocational","","","",""
"Never","2017","no migration background","vocational + Abi","","","",""
"Never","2017","no migration background","higher vocational","","","",""
"Never","2017","no migration background","higher education","","","",""
"Never","2017","direct migration background","in school","","","",""
"Never","2017","direct migration background","inadequately","","","",""
"Never","2017","direct migration background","general elemantary","","","",""
"Never","2017","direct migration background","middle vocational","","","",""
"Never","2017","direct migration background","vocational + Abi","","","",""
"Never","2017","direct migration background","higher vocational","","","",""
"Never","2017","direct migration background","higher education","","","",""
"Never","2017","indirect migration background","in school","","","",""
"Never","2017","indirect migration background","inadequately","","","",""
"Never","2017","indirect migration background","general elemantary","","","",""
"Never","2017","indirect migration background","middle vocational","","","",""
"Never","2017","indirect migration background","vocational + Abi","","","",""
"Never","2017","indirect migration background","higher vocational","","","",""
"Never","2017","indirect migration background","higher education","","","",""
"Daily","2018","no migration background","in school","8","","",""
"Daily","2018","no migration background","inadequately","9","","",""
"Daily","2018","no migration background","general elemantary","45","0.0242586644363383","0.0168216610421572","0.0316956678305195"
"Daily","2018","no migration background","middle vocational","180","0.0177450922331924","0.0150546203434677","0.0204355641229172"
"Daily","2018","no migration background","vocational + Abi","17","","",""
"Daily","2018","no migration background","higher vocational","28","","",""
"Daily","2018","no migration background","higher education","63","0.0147457846268185","0.0113535544304896","0.0181380148231473"
"Daily","2018","direct migration background","in school","3","","",""
"Daily","2018","direct migration background","inadequately","19","","",""
"Daily","2018","direct migration background","general elemantary","39","0.0477334208692088","0.0322780313970863","0.0631888103413313"
"Daily","2018","direct migration background","middle vocational","62","0.0378994479820069","0.0279885044356508","0.0478103915283631"
"Daily","2018","direct migration background","vocational + Abi","30","0.0627180247807595","0.0432201989183181","0.0822158506432009"
"Daily","2018","direct migration background","higher vocational","","","",""
"Daily","2018","direct migration background","higher education","36","0.0217000571385966","0.0132606526896054","0.0301394615875878"
"Daily","2018","indirect migration background","in school","9","","",""
"Daily","2018","indirect migration background","inadequately","4","","",""
"Daily","2018","indirect migration background","general elemantary","33","0.148434805961038","0.107158341880387","0.189711270041688"
"Daily","2018","indirect migration background","middle vocational","44","0.045136584040036","0.0297132436821886","0.0605599243978834"
"Daily","2018","indirect migration background","vocational + Abi","5","","",""
"Daily","2018","indirect migration background","higher vocational","","","",""
"Daily","2018","indirect migration background","higher education","9","","",""
"Four to six days a week","2018","no migration background","in school","24","","",""
"Four to six days a week","2018","no migration background","inadequately","21","","",""
"Four to six days a week","2018","no migration background","general elemantary","182","0.10817347331253","0.0931594265325558","0.123187520092503"
"Four to six days a week","2018","no migration background","middle vocational","831","0.0906427510336784","0.0847920079186494","0.0964934941487074"
"Four to six days a week","2018","no migration background","vocational + Abi","120","0.0900631786860622","0.0750083359461293","0.105118021425995"
"Four to six days a week","2018","no migration background","higher vocational","96","0.0820240055376223","0.0671019152126618","0.0969460958625828"
"Four to six days a week","2018","no migration background","higher education","290","0.0625799138738004","0.0557634077417207","0.0693964200058801"
"Four to six days a week","2018","direct migration background","in school","5","","",""
"Four to six days a week","2018","direct migration background","inadequately","57","0.152392877790038","0.109837696652461","0.194948058927615"
"Four to six days a week","2018","direct migration background","general elemantary","114","0.138469099646516","0.113431005614243","0.163507193678789"
"Four to six days a week","2018","direct migration background","middle vocational","210","0.144072738138663","0.125846473872217","0.16229900240511"
"Four to six days a week","2018","direct migration background","vocational + Abi","96","0.173478365885707","0.143027149691319","0.203929582080095"
"Four to six days a week","2018","direct migration background","higher vocational","7","","",""
"Four to six days a week","2018","direct migration background","higher education","117","0.0982663472478026","0.0810243769343206","0.115508317561285"
"Four to six days a week","2018","indirect migration background","in school","16","","",""
"Four to six days a week","2018","indirect migration background","inadequately","7","","",""
"Four to six days a week","2018","indirect migration background","general elemantary","58","0.227943180037753","0.179239296275308","0.276647063800198"
"Four to six days a week","2018","indirect migration background","middle vocational","84","0.106851994612606","0.0839012645845763","0.129802724640636"
"Four to six days a week","2018","indirect migration background","vocational + Abi","17","","",""
"Four to six days a week","2018","indirect migration background","higher vocational","3","","",""
"Four to six days a week","2018","indirect migration background","higher education","31","0.112647782203822","0.0753482923118334","0.14994727209581"
"Two to three days a week","2018","no migration background","in school","94","0.471466686395856","0.404585665607179","0.538347707184533"
"Two to three days a week","2018","no migration background","inadequately","73","0.321665181893299","0.250819409888489","0.392510953898108"
"Two to three days a week","2018","no migration background","general elemantary","651","0.390212404613879","0.366632773164376","0.413792036063383"
"Two to three days a week","2018","no migration background","middle vocational","3715","0.39073671870423","0.380793617959527","0.400679819448932"
"Two to three days a week","2018","no migration background","vocational + Abi","575","0.406806653118255","0.380972803488889","0.432640502747621"
"Two to three days a week","2018","no migration background","higher vocational","482","0.34893023008258","0.323010732480266","0.374849727684894"
"Two to three days a week","2018","no migration background","higher education","1732","0.346903019558318","0.333507174993216","0.36029886412342"
"Two to three days a week","2018","direct migration background","in school","20","","",""
"Two to three days a week","2018","direct migration background","inadequately","127","0.534750268305532","0.475690548686551","0.593809987924513"
"Two to three days a week","2018","direct migration background","general elemantary","351","0.468322971595069","0.432149842254278","0.504496100935859"
"Two to three days a week","2018","direct migration background","middle vocational","672","0.458160436530822","0.432300200969022","0.484020672092621"
"Two to three days a week","2018","direct migration background","vocational + Abi","272","0.446312170729529","0.406335490879073","0.486288850579986"
"Two to three days a week","2018","direct migration background","higher vocational","42","0.458988439232009","0.347685438097166","0.570291440366852"
"Two to three days a week","2018","direct migration background","higher education","551","0.480030868262466","0.451092854986514","0.508968881538419"
"Two to three days a week","2018","indirect migration background","in school","37","0.443484435029191","0.338487477664386","0.548481392393996"
"Two to three days a week","2018","indirect migration background","inadequately","22","","",""
"Two to three days a week","2018","indirect migration background","general elemantary","118","0.357938905378637","0.302282097894357","0.413595712862917"
"Two to three days a week","2018","indirect migration background","middle vocational","321","0.466237972782621","0.429176631810245","0.503299313754997"
"Two to three days a week","2018","indirect migration background","vocational + Abi","60","0.599439171415901","0.514216915039482","0.684661427792321"
"Two to three days a week","2018","indirect migration background","higher vocational","27","","",""
"Two to three days a week","2018","indirect migration background","higher education","112","0.430469990745386","0.372055136587336","0.488884844903436"
"Two to four days a month","2018","no migration background","in school","49","0.182253861041498","0.130530251537326","0.233977470545671"
"Two to four days a month","2018","no migration background","inadequately","45","0.294799551688304","0.225646785879574","0.363952317497033"
"Two to four days a month","2018","no migration background","general elemantary","525","0.328579278013457","0.305874636964626","0.351283919062287"
"Two to four days a month","2018","no migration background","middle vocational","3058","0.328198802347282","0.318629812198563","0.337767792496001"
"Two to four days a month","2018","no migration background","vocational + Abi","476","0.354026046368502","0.32887696770823","0.379175125028774"
"Two to four days a month","2018","no migration background","higher vocational","502","0.389228384832181","0.362713778081128","0.415742991583234"
"Two to four days a month","2018","no migration background","higher education","1848","0.377276333777757","0.363635067424475","0.390917600131039"
"Two to four days a month","2018","direct migration background","in school","6","","",""
"Two to four days a month","2018","direct migration background","inadequately","53","0.211300666726039","0.162963746036671","0.259637587415406"
"Two to four days a month","2018","direct migration background","general elemantary","165","0.267185979043194","0.235109025164757","0.299262932921631"
"Two to four days a month","2018","direct migration background","middle vocational","355","0.272253734122033","0.249150900863665","0.295356567380401"
"Two to four days a month","2018","direct migration background","vocational + Abi","138","0.224753511899265","0.19118531487351","0.258321708925019"
"Two to four days a month","2018","direct migration background","higher vocational","20","","",""
"Two to four days a month","2018","direct migration background","higher education","299","0.259966100166713","0.234560496741597","0.285371703591829"
"Two to four days a month","2018","indirect migration background","in school","13","","",""
"Two to four days a month","2018","indirect migration background","inadequately","5","","",""
"Two to four days a month","2018","indirect migration background","general elemantary","51","0.159826654349618","0.11728300749674","0.202370301202495"
"Two to four days a month","2018","indirect migration background","middle vocational","172","0.24419176242321","0.212275297233695","0.276108227612725"
"Two to four days a month","2018","indirect migration background","vocational + Abi","29","","",""
"Two to four days a month","2018","indirect migration background","higher vocational","17","","",""
"Two to four days a month","2018","indirect migration background","higher education","80","0.294510643366568","0.24073454614479","0.348286740588347"
"Once a month or less","2018","no migration background","in school","16","","",""
"Once a month or less","2018","no migration background","inadequately","13","","",""
"Once a month or less","2018","no migration background","general elemantary","186","0.116206566087074","0.100715264685855","0.131697867488292"
"Once a month or less","2018","no migration background","middle vocational","1056","0.124122802323621","0.117403493209036","0.130842111438206"
"Once a month or less","2018","no migration background","vocational + Abi","121","0.0821115629668392","0.0676739938263203","0.0965491321073581"
"Once a month or less","2018","no migration background","higher vocational","136","0.118225840130795","0.100667704324797","0.135783975936793"
"Once a month or less","2018","no migration background","higher education","597","0.126110708506916","0.116767814684356","0.135453602329477"
"Once a month or less","2018","direct migration background","in school","2","","",""
"Once a month or less","2018","direct migration background","inadequately","11","","",""
"Once a month or less","2018","direct migration background","general elemantary","45","0.0510833702869454","0.0351229911884656","0.0670437493854253"
"Once a month or less","2018","direct migration background","middle vocational","86","0.0595693136974836","0.047284657054503","0.0718539703404643"
"Once a month or less","2018","direct migration background","vocational + Abi","34","0.0600462826180419","0.0409411011810759","0.0791514640550079"
"Once a month or less","2018","direct migration background","higher vocational","5","","",""
"Once a month or less","2018","direct migration background","higher education","83","0.0853413318316766","0.0691584976914712","0.101524165971882"
"Once a month or less","2018","indirect migration background","in school","8","","",""
"Once a month or less","2018","indirect migration background","inadequately","4","","",""
"Once a month or less","2018","indirect migration background","general elemantary","17","","",""
"Once a month or less","2018","indirect migration background","middle vocational","40","0.0729437538988009","0.0536244903000511","0.0922630174975506"
"Once a month or less","2018","indirect migration background","vocational + Abi","9","","",""
"Once a month or less","2018","indirect migration background","higher vocational","3","","",""
"Once a month or less","2018","indirect migration background","higher education","22","","",""
"Never","2018","no migration background","in school","23","","",""
"Never","2018","no migration background","inadequately","6","","",""
"Never","2018","no migration background","general elemantary","55","0.0325696135367224","0.0239890986483522","0.0411501284250926"
"Never","2018","no migration background","middle vocational","410","0.0485538333579962","0.0441737628992141","0.0529339038167783"
"Never","2018","no migration background","vocational + Abi","80","0.056489135577934","0.044348179573384","0.0686300915824841"
"Never","2018","no migration background","higher vocational","55","0.0420038386049071","0.0310952166698976","0.0529124605399166"
"Never","2018","no migration background","higher education","320","0.07238423965639","0.0650916246042358","0.0796768547085441"
"Never","2018","direct migration background","in school","4","","",""
"Never","2018","direct migration background","inadequately","7","","",""
"Never","2018","direct migration background","general elemantary","17","","",""
"Never","2018","direct migration background","middle vocational","41","0.0280443295289918","0.0194752516880904","0.0366134073698932"
"Never","2018","direct migration background","vocational + Abi","24","","",""
"Never","2018","direct migration background","higher vocational","3","","",""
"Never","2018","direct migration background","higher education","59","0.0546952953527452","0.0415246746357985","0.0678659160696919"
"Never","2018","indirect migration background","in school","3","","",""
"Never","2018","indirect migration background","inadequately","2","","",""
"Never","2018","indirect migration background","general elemantary","8","","",""
"Never","2018","indirect migration background","middle vocational","35","0.0646379322427254","0.0463705180684147","0.0829053464170361"
"Never","2018","indirect migration background","vocational + Abi","7","","",""
"Never","2018","indirect migration background","higher vocational","3","","",""
"Never","2018","indirect migration background","higher education","22","","",""
