"plh0221","year","regtyp","sampreg","n","percent","lower_confidence","upper_confidence"
"7 Strongly agree","2005","Urban Area","West Germany","746","0.0669675011998654","0.0625092249898068","0.0714257774099241"
"7 Strongly agree","2005","Urban Area","East Germany","101","0.0625373172242131","0.051218911092248","0.0738557233561782"
"7 Strongly agree","2005","Rural Area","West Germany","235","0.0814900896659098","0.0724967165946791","0.0904834627371405"
"7 Strongly agree","2005","Rural Area","East Germany","189","0.0630549093855524","0.0547405427296177","0.071369276041487"
"1 Strongly disagree","2006","Urban Area","West Germany","","","",""
"1 Strongly disagree","2006","Urban Area","East Germany","","","",""
"1 Strongly disagree","2006","Rural Area","West Germany","","","",""
"1 Strongly disagree","2006","Rural Area","East Germany","","","",""
"2 on scale 1-7 ","2006","Urban Area","West Germany","","","",""
"2 on scale 1-7 ","2006","Urban Area","East Germany","","","",""
"2 on scale 1-7 ","2006","Rural Area","West Germany","","","",""
"2 on scale 1-7 ","2006","Rural Area","East Germany","","","",""
"3 on scale 1-7 ","2006","Urban Area","West Germany","","","",""
"3 on scale 1-7 ","2006","Urban Area","East Germany","","","",""
"3 on scale 1-7 ","2006","Rural Area","West Germany","","","",""
"3 on scale 1-7 ","2006","Rural Area","East Germany","","","",""
"4 on scale 1-7","2006","Urban Area","West Germany","","","",""
"4 on scale 1-7","2006","Urban Area","East Germany","","","",""
"4 on scale 1-7","2006","Rural Area","West Germany","","","",""
"4 on scale 1-7","2006","Rural Area","East Germany","","","",""
"5 on scale 1-7","2006","Urban Area","West Germany","","","",""
"5 on scale 1-7","2006","Urban Area","East Germany","","","",""
"5 on scale 1-7","2006","Rural Area","West Germany","","","",""
"5 on scale 1-7","2006","Rural Area","East Germany","","","",""
"6 on scale 1-7","2006","Urban Area","West Germany","","","",""
"6 on scale 1-7","2006","Urban Area","East Germany","","","",""
"6 on scale 1-7","2006","Rural Area","West Germany","","","",""
"6 on scale 1-7","2006","Rural Area","East Germany","","","",""
"7 Strongly agree","2006","Urban Area","West Germany","","","",""
"7 Strongly agree","2006","Urban Area","East Germany","","","",""
"7 Strongly agree","2006","Rural Area","West Germany","","","",""
"7 Strongly agree","2006","Rural Area","East Germany","","","",""
"1 Strongly disagree","2007","Urban Area","West Germany","","","",""
"1 Strongly disagree","2007","Urban Area","East Germany","","","",""
"1 Strongly disagree","2007","Rural Area","West Germany","","","",""
"1 Strongly disagree","2007","Rural Area","East Germany","","","",""
"2 on scale 1-7 ","2007","Urban Area","West Germany","","","",""
"2 on scale 1-7 ","2007","Urban Area","East Germany","","","",""
"2 on scale 1-7 ","2007","Rural Area","West Germany","","","",""
"2 on scale 1-7 ","2007","Rural Area","East Germany","","","",""
"3 on scale 1-7 ","2007","Urban Area","West Germany","","","",""
"3 on scale 1-7 ","2007","Urban Area","East Germany","","","",""
"3 on scale 1-7 ","2007","Rural Area","West Germany","","","",""
"3 on scale 1-7 ","2007","Rural Area","East Germany","","","",""
"4 on scale 1-7","2007","Urban Area","West Germany","","","",""
"4 on scale 1-7","2007","Urban Area","East Germany","","","",""
"4 on scale 1-7","2007","Rural Area","West Germany","","","",""
"4 on scale 1-7","2007","Rural Area","East Germany","","","",""
"5 on scale 1-7","2007","Urban Area","West Germany","","","",""
"5 on scale 1-7","2007","Urban Area","East Germany","","","",""
"5 on scale 1-7","2007","Rural Area","West Germany","","","",""
"5 on scale 1-7","2007","Rural Area","East Germany","","","",""
"6 on scale 1-7","2007","Urban Area","West Germany","","","",""
"6 on scale 1-7","2007","Urban Area","East Germany","","","",""
"6 on scale 1-7","2007","Rural Area","West Germany","","","",""
"6 on scale 1-7","2007","Rural Area","East Germany","","","",""
"7 Strongly agree","2007","Urban Area","West Germany","","","",""
"7 Strongly agree","2007","Urban Area","East Germany","","","",""
"7 Strongly agree","2007","Rural Area","West Germany","","","",""
"7 Strongly agree","2007","Rural Area","East Germany","","","",""
"1 Strongly disagree","2008","Urban Area","West Germany","","","",""
"1 Strongly disagree","2008","Urban Area","East Germany","","","",""
"1 Strongly disagree","2008","Rural Area","West Germany","","","",""
"1 Strongly disagree","2008","Rural Area","East Germany","","","",""
"2 on scale 1-7 ","2008","Urban Area","West Germany","","","",""
"2 on scale 1-7 ","2008","Urban Area","East Germany","","","",""
"2 on scale 1-7 ","2008","Rural Area","West Germany","","","",""
"2 on scale 1-7 ","2008","Rural Area","East Germany","","","",""
"3 on scale 1-7 ","2008","Urban Area","West Germany","","","",""
"3 on scale 1-7 ","2008","Urban Area","East Germany","","","",""
"3 on scale 1-7 ","2008","Rural Area","West Germany","","","",""
"3 on scale 1-7 ","2008","Rural Area","East Germany","","","",""
"4 on scale 1-7","2008","Urban Area","West Germany","","","",""
"4 on scale 1-7","2008","Urban Area","East Germany","","","",""
"4 on scale 1-7","2008","Rural Area","West Germany","","","",""
"4 on scale 1-7","2008","Rural Area","East Germany","","","",""
"5 on scale 1-7","2008","Urban Area","West Germany","","","",""
"5 on scale 1-7","2008","Urban Area","East Germany","","","",""
"5 on scale 1-7","2008","Rural Area","West Germany","","","",""
"5 on scale 1-7","2008","Rural Area","East Germany","","","",""
"6 on scale 1-7","2008","Urban Area","West Germany","","","",""
"6 on scale 1-7","2008","Urban Area","East Germany","","","",""
"6 on scale 1-7","2008","Rural Area","West Germany","","","",""
"6 on scale 1-7","2008","Rural Area","East Germany","","","",""
"7 Strongly agree","2008","Urban Area","West Germany","","","",""
"7 Strongly agree","2008","Urban Area","East Germany","","","",""
"7 Strongly agree","2008","Rural Area","West Germany","","","",""
"7 Strongly agree","2008","Rural Area","East Germany","","","",""
"1 Strongly disagree","2009","Urban Area","West Germany","1096","0.10761663686557","0.101599686355132","0.113633587376009"
"1 Strongly disagree","2009","Urban Area","East Germany","133","0.0947361890568141","0.0803053897698993","0.109166988343729"
"1 Strongly disagree","2009","Rural Area","West Germany","353","0.106941098115148","0.0963359073681556","0.117546288862141"
"1 Strongly disagree","2009","Rural Area","East Germany","264","0.0920295314940516","0.0816018110010755","0.102457251987028"
"2 on scale 1-7 ","2009","Urban Area","West Germany","2071","0.201288154681385","0.193503037196056","0.209073272166714"
"2 on scale 1-7 ","2009","Urban Area","East Germany","283","0.186695148760983","0.167493520864231","0.205896776657734"
"2 on scale 1-7 ","2009","Rural Area","West Germany","623","0.190389568117982","0.17691652391172","0.203862612324243"
"2 on scale 1-7 ","2009","Rural Area","East Germany","567","0.176324747257672","0.162577220983838","0.190072273531505"
"3 on scale 1-7 ","2009","Urban Area","West Germany","1974","0.186686230411689","0.179120581133318","0.194251879690059"
"3 on scale 1-7 ","2009","Urban Area","East Germany","300","0.172035468952532","0.153437748495099","0.190633189409966"
"3 on scale 1-7 ","2009","Rural Area","West Germany","606","0.183196165256314","0.169921511995236","0.196470818517393"
"3 on scale 1-7 ","2009","Rural Area","East Germany","541","0.185621134852935","0.171595682622434","0.199646587083437"
"4 on scale 1-7","2009","Urban Area","West Germany","1955","0.190931737531319","0.183300540900004","0.198562934162633"
"4 on scale 1-7","2009","Urban Area","East Germany","360","0.230982299485975","0.210213931524583","0.251750667447367"
"4 on scale 1-7","2009","Rural Area","West Germany","661","0.213353594194151","0.19929487114001","0.227412317248291"
"4 on scale 1-7","2009","Rural Area","East Germany","594","0.201224162894017","0.186761693974383","0.21568663181365"
"5 on scale 1-7","2009","Urban Area","West Germany","1549","0.15503244771289","0.148005085858417","0.162059809567363"
"5 on scale 1-7","2009","Urban Area","East Germany","269","0.164889231652699","0.146603470596429","0.183174992708968"
"5 on scale 1-7","2009","Rural Area","West Germany","522","0.144538784756956","0.132471808052263","0.156605761461648"
"5 on scale 1-7","2009","Rural Area","East Germany","507","0.16385986549284","0.150507268343791","0.177212462641888"
"6 on scale 1-7","2009","Urban Area","West Germany","1053","0.105602006343913","0.0996349176673357","0.111569095020491"
"6 on scale 1-7","2009","Urban Area","East Germany","165","0.100109758753145","0.0853194299143035","0.114900087591987"
"6 on scale 1-7","2009","Rural Area","West Germany","329","0.0964906590936337","0.0863581950197825","0.106623123167485"
"6 on scale 1-7","2009","Rural Area","East Germany","337","0.124002637608257","0.112113324206631","0.135891951009884"
"7 Strongly agree","2009","Urban Area","West Germany","492","0.0528427864532341","0.0484990357746335","0.0571865371318346"
"7 Strongly agree","2009","Urban Area","East Germany","72","0.0505519033378523","0.0397562427626951","0.0613475639130096"
"7 Strongly agree","2009","Rural Area","West Germany","168","0.0650901304658157","0.0566247095682628","0.0735555513633687"
"7 Strongly agree","2009","Rural Area","East Germany","142","0.056937920400228","0.048578794698535","0.065297046101921"
"1 Strongly disagree","2010","Urban Area","West Germany","","","",""
"1 Strongly disagree","2010","Urban Area","East Germany","","","",""
"1 Strongly disagree","2010","Rural Area","West Germany","","","",""
"1 Strongly disagree","2010","Rural Area","East Germany","","","",""
"2 on scale 1-7 ","2010","Urban Area","West Germany","","","",""
"2 on scale 1-7 ","2010","Urban Area","East Germany","","","",""
"2 on scale 1-7 ","2010","Rural Area","West Germany","","","",""
"2 on scale 1-7 ","2010","Rural Area","East Germany","","","",""
"3 on scale 1-7 ","2010","Urban Area","West Germany","","","",""
"3 on scale 1-7 ","2010","Urban Area","East Germany","","","",""
"3 on scale 1-7 ","2010","Rural Area","West Germany","","","",""
"3 on scale 1-7 ","2010","Rural Area","East Germany","","","",""
"4 on scale 1-7","2010","Urban Area","West Germany","","","",""
"4 on scale 1-7","2010","Urban Area","East Germany","","","",""
"4 on scale 1-7","2010","Rural Area","West Germany","","","",""
"4 on scale 1-7","2010","Rural Area","East Germany","","","",""
"5 on scale 1-7","2010","Urban Area","West Germany","","","",""
"5 on scale 1-7","2010","Urban Area","East Germany","","","",""
"5 on scale 1-7","2010","Rural Area","West Germany","","","",""
"5 on scale 1-7","2010","Rural Area","East Germany","","","",""
"6 on scale 1-7","2010","Urban Area","West Germany","","","",""
"6 on scale 1-7","2010","Urban Area","East Germany","","","",""
"6 on scale 1-7","2010","Rural Area","West Germany","","","",""
"6 on scale 1-7","2010","Rural Area","East Germany","","","",""
"7 Strongly agree","2010","Urban Area","West Germany","","","",""
"7 Strongly agree","2010","Urban Area","East Germany","","","",""
"7 Strongly agree","2010","Rural Area","West Germany","","","",""
"7 Strongly agree","2010","Rural Area","East Germany","","","",""
"1 Strongly disagree","2011","Urban Area","West Germany","","","",""
"1 Strongly disagree","2011","Urban Area","East Germany","","","",""
"1 Strongly disagree","2011","Rural Area","West Germany","","","",""
"1 Strongly disagree","2011","Rural Area","East Germany","","","",""
"2 on scale 1-7 ","2011","Urban Area","West Germany","","","",""
"2 on scale 1-7 ","2011","Urban Area","East Germany","","","",""
"2 on scale 1-7 ","2011","Rural Area","West Germany","","","",""
"2 on scale 1-7 ","2011","Rural Area","East Germany","","","",""
"3 on scale 1-7 ","2011","Urban Area","West Germany","","","",""
"3 on scale 1-7 ","2011","Urban Area","East Germany","","","",""
"3 on scale 1-7 ","2011","Rural Area","West Germany","","","",""
"3 on scale 1-7 ","2011","Rural Area","East Germany","","","",""
"4 on scale 1-7","2011","Urban Area","West Germany","","","",""
"4 on scale 1-7","2011","Urban Area","East Germany","","","",""
"4 on scale 1-7","2011","Rural Area","West Germany","","","",""
"4 on scale 1-7","2011","Rural Area","East Germany","","","",""
"5 on scale 1-7","2011","Urban Area","West Germany","","","",""
"5 on scale 1-7","2011","Urban Area","East Germany","","","",""
"5 on scale 1-7","2011","Rural Area","West Germany","","","",""
"5 on scale 1-7","2011","Rural Area","East Germany","","","",""
"6 on scale 1-7","2011","Urban Area","West Germany","","","",""
"6 on scale 1-7","2011","Urban Area","East Germany","","","",""
"6 on scale 1-7","2011","Rural Area","West Germany","","","",""
"6 on scale 1-7","2011","Rural Area","East Germany","","","",""
"7 Strongly agree","2011","Urban Area","West Germany","","","",""
"7 Strongly agree","2011","Urban Area","East Germany","","","",""
"7 Strongly agree","2011","Rural Area","West Germany","","","",""
"7 Strongly agree","2011","Rural Area","East Germany","","","",""
"1 Strongly disagree","2012","Urban Area","West Germany","452","0.105454387960793","0.0958677069881034","0.115041068933483"
"1 Strongly disagree","2012","Urban Area","East Germany","57","0.116126856375981","0.0879604655882853","0.144293247163677"
"1 Strongly disagree","2012","Rural Area","West Germany","217","0.135655337063639","0.12001366715735","0.151297006969928"
"1 Strongly disagree","2012","Rural Area","East Germany","105","0.113464972931813","0.0920169480616852","0.13491299780194"
"2 on scale 1-7 ","2012","Urban Area","West Germany","824","0.200146664409825","0.187658055632645","0.212635273187005"
"2 on scale 1-7 ","2012","Urban Area","East Germany","116","0.230049399049894","0.193048533853763","0.267050264246026"
"2 on scale 1-7 ","2012","Rural Area","West Germany","365","0.198204738659479","0.179994738229598","0.216414739089359"
"2 on scale 1-7 ","2012","Rural Area","East Germany","168","0.195935012715473","0.169093310844837","0.22277671458611"
"3 on scale 1-7 ","2012","Urban Area","West Germany","691","0.171387844850146","0.159625325219669","0.183150364480623"
"3 on scale 1-7 ","2012","Urban Area","East Germany","80","0.155912031826802","0.124018430061723","0.187805633591882"
"3 on scale 1-7 ","2012","Rural Area","West Germany","318","0.160556815753367","0.143786886765127","0.177326744741607"
"3 on scale 1-7 ","2012","Rural Area","East Germany","153","0.191983289401423","0.16534843460551","0.218618144197337"
"4 on scale 1-7","2012","Urban Area","West Germany","723","0.188894014186191","0.176676506986029","0.201111521386353"
"4 on scale 1-7","2012","Urban Area","East Germany","92","0.189903735004977","0.155420741146155","0.2243867288638"
"4 on scale 1-7","2012","Rural Area","West Germany","354","0.174848150485885","0.157497384320654","0.192198916651116"
"4 on scale 1-7","2012","Rural Area","East Germany","148","0.183442547174163","0.15726964646798","0.209615447880345"
"5 on scale 1-7","2012","Urban Area","West Germany","653","0.165725341780641","0.154119311748512","0.177331371812769"
"5 on scale 1-7","2012","Urban Area","East Germany","83","0.176882740233424","0.143336528817583","0.210428951649266"
"5 on scale 1-7","2012","Rural Area","West Germany","325","0.186280208008935","0.168495694339685","0.204064721678185"
"5 on scale 1-7","2012","Rural Area","East Germany","146","0.172805137698678","0.147237495067312","0.198372780330044"
"6 on scale 1-7","2012","Urban Area","West Germany","392","0.104357424048387","0.094814889457778","0.113899958638996"
"6 on scale 1-7","2012","Urban Area","East Germany","50","0.0935590240656822","0.0679565165099363","0.119161531621428"
"6 on scale 1-7","2012","Rural Area","West Germany","175","0.0942196496597466","0.0808751164502933","0.1075641828692"
"6 on scale 1-7","2012","Rural Area","East Germany","72","0.0810900234599552","0.0626301532014598","0.0995498937184506"
"7 Strongly agree","2012","Urban Area","West Germany","208","0.0640343227640175","0.0563929554849914","0.0716756900430435"
"7 Strongly agree","2012","Urban Area","East Germany","19","","",""
"7 Strongly agree","2012","Rural Area","West Germany","87","0.0502351003689489","0.0402573440867891","0.0602128566511088"
"7 Strongly agree","2012","Rural Area","East Germany","48","0.0612790166184948","0.0450596980292899","0.0774983352076997"
"1 Strongly disagree","2013","Urban Area","West Germany","1138","0.108470264974692","0.102552821294326","0.114387708655057"
"1 Strongly disagree","2013","Urban Area","East Germany","137","0.0778479890886228","0.064686606389279","0.0910093717879666"
"1 Strongly disagree","2013","Rural Area","West Germany","460","0.11357716408378","0.103458094629951","0.12369623353761"
"1 Strongly disagree","2013","Rural Area","East Germany","246","0.085008281052212","0.074795947836551","0.0952206142678729"
"2 on scale 1-7 ","2013","Urban Area","West Germany","2176","0.195897331257512","0.188345002655769","0.203449659859256"
"2 on scale 1-7 ","2013","Urban Area","East Germany","320","0.191779786417107","0.172440393874912","0.211119178959302"
"2 on scale 1-7 ","2013","Rural Area","West Germany","742","0.202360842426446","0.18954813022865","0.215173554624243"
"2 on scale 1-7 ","2013","Rural Area","East Germany","567","0.209344157041689","0.194446775451473","0.224241538631906"
"3 on scale 1-7 ","2013","Urban Area","West Germany","1832","0.174734278143287","0.167508296986132","0.181960259300442"
"3 on scale 1-7 ","2013","Urban Area","East Germany","286","0.205307407601177","0.185465727137375","0.22514908806498"
"3 on scale 1-7 ","2013","Rural Area","West Germany","630","0.171510066728746","0.159488445938802","0.18353168751869"
"3 on scale 1-7 ","2013","Rural Area","East Germany","487","0.165619167364644","0.152007126763737","0.179231207965551"
"4 on scale 1-7","2013","Urban Area","West Germany","1961","0.191479138563669","0.183991976843732","0.198966300283607"
"4 on scale 1-7","2013","Urban Area","East Germany","325","0.199289174276074","0.179666587274074","0.218911761278075"
"4 on scale 1-7","2013","Rural Area","West Germany","758","0.204717017434321","0.191848977021093","0.217585057847549"
"4 on scale 1-7","2013","Rural Area","East Germany","580","0.200368070321282","0.185711069932033","0.215025070710531"
"5 on scale 1-7","2013","Urban Area","West Germany","1796","0.170470061485286","0.163314380714515","0.177625742256057"
"5 on scale 1-7","2013","Urban Area","East Germany","274","0.171147582780482","0.152646355072312","0.189648810488652"
"5 on scale 1-7","2013","Rural Area","West Germany","606","0.147098613417051","0.135802519400316","0.158394707433785"
"5 on scale 1-7","2013","Rural Area","East Germany","510","0.171225391102236","0.157431459128643","0.18501932307583"
"6 on scale 1-7","2013","Urban Area","West Germany","1168","0.107429609707417","0.101537184169117","0.113322035245716"
"6 on scale 1-7","2013","Urban Area","East Germany","158","0.0964060986625702","0.0819078528429627","0.110904344482178"
"6 on scale 1-7","2013","Rural Area","West Germany","423","0.114749300229446","0.104584876512814","0.124913723946079"
"6 on scale 1-7","2013","Rural Area","East Germany","352","0.121051905780722","0.109107811912099","0.132995999649346"
"7 Strongly agree","2013","Urban Area","West Germany","538","0.0515193158681375","0.0473129198715708","0.0557257118647042"
"7 Strongly agree","2013","Urban Area","East Germany","92","0.0582219611739662","0.0467194078842631","0.0697245144636693"
"7 Strongly agree","2013","Rural Area","West Germany","158","0.0459869956802093","0.0393071063852514","0.0526668849751673"
"7 Strongly agree","2013","Rural Area","East Germany","123","0.0473830273372143","0.0396034439953256","0.055162610679103"
"1 Strongly disagree","2014","Urban Area","West Germany","","","",""
"1 Strongly disagree","2014","Urban Area","East Germany","","","",""
"1 Strongly disagree","2014","Rural Area","West Germany","","","",""
"1 Strongly disagree","2014","Rural Area","East Germany","","","",""
"2 on scale 1-7 ","2014","Urban Area","West Germany","","","",""
"2 on scale 1-7 ","2014","Urban Area","East Germany","","","",""
"2 on scale 1-7 ","2014","Rural Area","West Germany","","","",""
"2 on scale 1-7 ","2014","Rural Area","East Germany","","","",""
"3 on scale 1-7 ","2014","Urban Area","West Germany","","","",""
"3 on scale 1-7 ","2014","Urban Area","East Germany","","","",""
"3 on scale 1-7 ","2014","Rural Area","West Germany","","","",""
"3 on scale 1-7 ","2014","Rural Area","East Germany","","","",""
"4 on scale 1-7","2014","Urban Area","West Germany","","","",""
"4 on scale 1-7","2014","Urban Area","East Germany","","","",""
"4 on scale 1-7","2014","Rural Area","West Germany","","","",""
"4 on scale 1-7","2014","Rural Area","East Germany","","","",""
"5 on scale 1-7","2014","Urban Area","West Germany","","","",""
"5 on scale 1-7","2014","Urban Area","East Germany","","","",""
"5 on scale 1-7","2014","Rural Area","West Germany","","","",""
"5 on scale 1-7","2014","Rural Area","East Germany","","","",""
"6 on scale 1-7","2014","Urban Area","West Germany","","","",""
"6 on scale 1-7","2014","Urban Area","East Germany","","","",""
"6 on scale 1-7","2014","Rural Area","West Germany","","","",""
"6 on scale 1-7","2014","Rural Area","East Germany","","","",""
"7 Strongly agree","2014","Urban Area","West Germany","","","",""
"7 Strongly agree","2014","Urban Area","East Germany","","","",""
"7 Strongly agree","2014","Rural Area","West Germany","","","",""
"7 Strongly agree","2014","Rural Area","East Germany","","","",""
"1 Strongly disagree","2015","Urban Area","West Germany","","","",""
"1 Strongly disagree","2015","Urban Area","East Germany","","","",""
"1 Strongly disagree","2015","Rural Area","West Germany","","","",""
"1 Strongly disagree","2015","Rural Area","East Germany","","","",""
"2 on scale 1-7 ","2015","Urban Area","West Germany","","","",""
"2 on scale 1-7 ","2015","Urban Area","East Germany","","","",""
"2 on scale 1-7 ","2015","Rural Area","West Germany","","","",""
"2 on scale 1-7 ","2015","Rural Area","East Germany","","","",""
"3 on scale 1-7 ","2015","Urban Area","West Germany","","","",""
"3 on scale 1-7 ","2015","Urban Area","East Germany","","","",""
"3 on scale 1-7 ","2015","Rural Area","West Germany","","","",""
"3 on scale 1-7 ","2015","Rural Area","East Germany","","","",""
"4 on scale 1-7","2015","Urban Area","West Germany","","","",""
"4 on scale 1-7","2015","Urban Area","East Germany","","","",""
"4 on scale 1-7","2015","Rural Area","West Germany","","","",""
"4 on scale 1-7","2015","Rural Area","East Germany","","","",""
"5 on scale 1-7","2015","Urban Area","West Germany","","","",""
"5 on scale 1-7","2015","Urban Area","East Germany","","","",""
"5 on scale 1-7","2015","Rural Area","West Germany","","","",""
"5 on scale 1-7","2015","Rural Area","East Germany","","","",""
"6 on scale 1-7","2015","Urban Area","West Germany","","","",""
"6 on scale 1-7","2015","Urban Area","East Germany","","","",""
"6 on scale 1-7","2015","Rural Area","West Germany","","","",""
"6 on scale 1-7","2015","Rural Area","East Germany","","","",""
"7 Strongly agree","2015","Urban Area","West Germany","","","",""
"7 Strongly agree","2015","Urban Area","East Germany","","","",""
"7 Strongly agree","2015","Rural Area","West Germany","","","",""
"7 Strongly agree","2015","Rural Area","East Germany","","","",""
"1 Strongly disagree","2016","Urban Area","West Germany","","","",""
"1 Strongly disagree","2016","Urban Area","East Germany","","","",""
"1 Strongly disagree","2016","Rural Area","West Germany","","","",""
"1 Strongly disagree","2016","Rural Area","East Germany","","","",""
"2 on scale 1-7 ","2016","Urban Area","West Germany","","","",""
"2 on scale 1-7 ","2016","Urban Area","East Germany","","","",""
"2 on scale 1-7 ","2016","Rural Area","West Germany","","","",""
"2 on scale 1-7 ","2016","Rural Area","East Germany","","","",""
"3 on scale 1-7 ","2016","Urban Area","West Germany","","","",""
"3 on scale 1-7 ","2016","Urban Area","East Germany","","","",""
"3 on scale 1-7 ","2016","Rural Area","West Germany","","","",""
"3 on scale 1-7 ","2016","Rural Area","East Germany","","","",""
"4 on scale 1-7","2016","Urban Area","West Germany","","","",""
"4 on scale 1-7","2016","Urban Area","East Germany","","","",""
"4 on scale 1-7","2016","Rural Area","West Germany","","","",""
"4 on scale 1-7","2016","Rural Area","East Germany","","","",""
"5 on scale 1-7","2016","Urban Area","West Germany","","","",""
"5 on scale 1-7","2016","Urban Area","East Germany","","","",""
"5 on scale 1-7","2016","Rural Area","West Germany","","","",""
"5 on scale 1-7","2016","Rural Area","East Germany","","","",""
"6 on scale 1-7","2016","Urban Area","West Germany","","","",""
"6 on scale 1-7","2016","Urban Area","East Germany","","","",""
"6 on scale 1-7","2016","Rural Area","West Germany","","","",""
"6 on scale 1-7","2016","Rural Area","East Germany","","","",""
"7 Strongly agree","2016","Urban Area","West Germany","","","",""
"7 Strongly agree","2016","Urban Area","East Germany","","","",""
"7 Strongly agree","2016","Rural Area","West Germany","","","",""
"7 Strongly agree","2016","Rural Area","East Germany","","","",""
"1 Strongly disagree","2017","Urban Area","West Germany","2147","0.112578804296329","0.107816096246967","0.11734151234569"
"1 Strongly disagree","2017","Urban Area","East Germany","220","0.0778797026557086","0.0665521837877987","0.0892072215236185"
"1 Strongly disagree","2017","Rural Area","West Germany","785","0.105462917891632","0.0978560486516243","0.11306978713164"
"1 Strongly disagree","2017","Rural Area","East Germany","409","0.0958811153925414","0.0866958049955595","0.105066425789523"
"2 on scale 1-7 ","2017","Urban Area","West Germany","3369","0.199354397087271","0.193334434158798","0.205374360015744"
"2 on scale 1-7 ","2017","Urban Area","East Germany","398","0.175449331548342","0.159372021243567","0.191526641853118"
"2 on scale 1-7 ","2017","Rural Area","West Germany","1233","0.194315146141125","0.1845158967269","0.20411439555535"
"2 on scale 1-7 ","2017","Rural Area","East Germany","779","0.19186662380267","0.179582172404992","0.204151075200348"
"3 on scale 1-7 ","2017","Urban Area","West Germany","2904","0.177931303250305","0.172168404608293","0.183694201892318"
"3 on scale 1-7 ","2017","Urban Area","East Germany","390","0.219971484580206","0.202462244658682","0.23748072450173"
"3 on scale 1-7 ","2017","Rural Area","West Germany","1061","0.174841811728806","0.165434876774987","0.184248746682625"
"3 on scale 1-7 ","2017","Rural Area","East Germany","655","0.176389033734689","0.1644982254053","0.188279842064078"
"4 on scale 1-7","2017","Urban Area","West Germany","3073","0.186304870480369","0.180438037720937","0.192171703239802"
"4 on scale 1-7","2017","Urban Area","East Germany","443","0.213136581157499","0.195826163901316","0.230446998413681"
"4 on scale 1-7","2017","Rural Area","West Germany","1151","0.182580232745444","0.173012559580089","0.1921479059108"
"4 on scale 1-7","2017","Rural Area","East Germany","761","0.199417491782008","0.186952293214228","0.211882690349788"
"5 on scale 1-7","2017","Urban Area","West Germany","2738","0.162740884871113","0.157178781902299","0.168302987839927"
"5 on scale 1-7","2017","Urban Area","East Germany","371","0.159458492335248","0.143983434878399","0.174933549792096"
"5 on scale 1-7","2017","Rural Area","West Germany","1065","0.189088088087919","0.179390230315848","0.198785945859989"
"5 on scale 1-7","2017","Rural Area","East Germany","715","0.18078646004269","0.168780523621604","0.192792396463777"
"6 on scale 1-7","2017","Urban Area","West Germany","1780","0.111046441551168","0.106312176099273","0.115780707003064"
