"plh0221","year","migback","regtyp","n","percent","lower_confidence","upper_confidence"
"5 on scale 1-7","2006","indirect migration background","Rural Area","","","",""
"6 on scale 1-7","2006","no migration background","Urban Area","","","",""
"6 on scale 1-7","2006","no migration background","Rural Area","","","",""
"6 on scale 1-7","2006","direct migration background","Urban Area","","","",""
"6 on scale 1-7","2006","direct migration background","Rural Area","","","",""
"6 on scale 1-7","2006","indirect migration background","Urban Area","","","",""
"6 on scale 1-7","2006","indirect migration background","Rural Area","","","",""
"7 Strongly agree","2006","no migration background","Urban Area","","","",""
"7 Strongly agree","2006","no migration background","Rural Area","","","",""
"7 Strongly agree","2006","direct migration background","Urban Area","","","",""
"7 Strongly agree","2006","direct migration background","Rural Area","","","",""
"7 Strongly agree","2006","indirect migration background","Urban Area","","","",""
"7 Strongly agree","2006","indirect migration background","Rural Area","","","",""
"1 Strongly disagree","2007","no migration background","Urban Area","","","",""
"1 Strongly disagree","2007","no migration background","Rural Area","","","",""
"1 Strongly disagree","2007","direct migration background","Urban Area","","","",""
"1 Strongly disagree","2007","direct migration background","Rural Area","","","",""
"1 Strongly disagree","2007","indirect migration background","Urban Area","","","",""
"1 Strongly disagree","2007","indirect migration background","Rural Area","","","",""
"2 on scale 1-7 ","2007","no migration background","Urban Area","","","",""
"2 on scale 1-7 ","2007","no migration background","Rural Area","","","",""
"2 on scale 1-7 ","2007","direct migration background","Urban Area","","","",""
"2 on scale 1-7 ","2007","direct migration background","Rural Area","","","",""
"2 on scale 1-7 ","2007","indirect migration background","Urban Area","","","",""
"2 on scale 1-7 ","2007","indirect migration background","Rural Area","","","",""
"3 on scale 1-7 ","2007","no migration background","Urban Area","","","",""
"3 on scale 1-7 ","2007","no migration background","Rural Area","","","",""
"3 on scale 1-7 ","2007","direct migration background","Urban Area","","","",""
"3 on scale 1-7 ","2007","direct migration background","Rural Area","","","",""
"3 on scale 1-7 ","2007","indirect migration background","Urban Area","","","",""
"3 on scale 1-7 ","2007","indirect migration background","Rural Area","","","",""
"4 on scale 1-7","2007","no migration background","Urban Area","","","",""
"4 on scale 1-7","2007","no migration background","Rural Area","","","",""
"4 on scale 1-7","2007","direct migration background","Urban Area","","","",""
"4 on scale 1-7","2007","direct migration background","Rural Area","","","",""
"4 on scale 1-7","2007","indirect migration background","Urban Area","","","",""
"4 on scale 1-7","2007","indirect migration background","Rural Area","","","",""
"5 on scale 1-7","2007","no migration background","Urban Area","","","",""
"5 on scale 1-7","2007","no migration background","Rural Area","","","",""
"5 on scale 1-7","2007","direct migration background","Urban Area","","","",""
"5 on scale 1-7","2007","direct migration background","Rural Area","","","",""
"5 on scale 1-7","2007","indirect migration background","Urban Area","","","",""
"5 on scale 1-7","2007","indirect migration background","Rural Area","","","",""
"6 on scale 1-7","2007","no migration background","Urban Area","","","",""
"6 on scale 1-7","2007","no migration background","Rural Area","","","",""
"6 on scale 1-7","2007","direct migration background","Urban Area","","","",""
"6 on scale 1-7","2007","direct migration background","Rural Area","","","",""
"6 on scale 1-7","2007","indirect migration background","Urban Area","","","",""
"6 on scale 1-7","2007","indirect migration background","Rural Area","","","",""
"7 Strongly agree","2007","no migration background","Urban Area","","","",""
"7 Strongly agree","2007","no migration background","Rural Area","","","",""
"7 Strongly agree","2007","direct migration background","Urban Area","","","",""
"7 Strongly agree","2007","direct migration background","Rural Area","","","",""
"7 Strongly agree","2007","indirect migration background","Urban Area","","","",""
"7 Strongly agree","2007","indirect migration background","Rural Area","","","",""
"1 Strongly disagree","2008","no migration background","Urban Area","","","",""
"1 Strongly disagree","2008","no migration background","Rural Area","","","",""
"1 Strongly disagree","2008","direct migration background","Urban Area","","","",""
"1 Strongly disagree","2008","direct migration background","Rural Area","","","",""
"1 Strongly disagree","2008","indirect migration background","Urban Area","","","",""
"1 Strongly disagree","2008","indirect migration background","Rural Area","","","",""
"2 on scale 1-7 ","2008","no migration background","Urban Area","","","",""
"2 on scale 1-7 ","2008","no migration background","Rural Area","","","",""
"2 on scale 1-7 ","2008","direct migration background","Urban Area","","","",""
"2 on scale 1-7 ","2008","direct migration background","Rural Area","","","",""
"2 on scale 1-7 ","2008","indirect migration background","Urban Area","","","",""
"2 on scale 1-7 ","2008","indirect migration background","Rural Area","","","",""
"3 on scale 1-7 ","2008","no migration background","Urban Area","","","",""
"3 on scale 1-7 ","2008","no migration background","Rural Area","","","",""
"3 on scale 1-7 ","2008","direct migration background","Urban Area","","","",""
"3 on scale 1-7 ","2008","direct migration background","Rural Area","","","",""
"3 on scale 1-7 ","2008","indirect migration background","Urban Area","","","",""
"3 on scale 1-7 ","2008","indirect migration background","Rural Area","","","",""
"4 on scale 1-7","2008","no migration background","Urban Area","","","",""
"4 on scale 1-7","2008","no migration background","Rural Area","","","",""
"4 on scale 1-7","2008","direct migration background","Urban Area","","","",""
"4 on scale 1-7","2008","direct migration background","Rural Area","","","",""
"4 on scale 1-7","2008","indirect migration background","Urban Area","","","",""
"4 on scale 1-7","2008","indirect migration background","Rural Area","","","",""
"5 on scale 1-7","2008","no migration background","Urban Area","","","",""
"5 on scale 1-7","2008","no migration background","Rural Area","","","",""
"5 on scale 1-7","2008","direct migration background","Urban Area","","","",""
"5 on scale 1-7","2008","direct migration background","Rural Area","","","",""
"5 on scale 1-7","2008","indirect migration background","Urban Area","","","",""
"5 on scale 1-7","2008","indirect migration background","Rural Area","","","",""
"6 on scale 1-7","2008","no migration background","Urban Area","","","",""
"6 on scale 1-7","2008","no migration background","Rural Area","","","",""
"6 on scale 1-7","2008","direct migration background","Urban Area","","","",""
"6 on scale 1-7","2008","direct migration background","Rural Area","","","",""
"6 on scale 1-7","2008","indirect migration background","Urban Area","","","",""
"6 on scale 1-7","2008","indirect migration background","Rural Area","","","",""
"7 Strongly agree","2008","no migration background","Urban Area","","","",""
"7 Strongly agree","2008","no migration background","Rural Area","","","",""
"7 Strongly agree","2008","direct migration background","Urban Area","","","",""
"7 Strongly agree","2008","direct migration background","Rural Area","","","",""
"7 Strongly agree","2008","indirect migration background","Urban Area","","","",""
"7 Strongly agree","2008","indirect migration background","Rural Area","","","",""
"1 Strongly disagree","2009","no migration background","Urban Area","1047","0.10726405699697","0.10115048500867","0.11337762898527"
"1 Strongly disagree","2009","no migration background","Rural Area","567","0.0972618987734917","0.0896262021027977","0.104897595444186"
"1 Strongly disagree","2009","direct migration background","Urban Area","125","0.101554964678573","0.0853577179304521","0.117752211426695"
"1 Strongly disagree","2009","direct migration background","Rural Area","35","0.143569463934437","0.104598153653431","0.182540774215444"
"1 Strongly disagree","2009","indirect migration background","Urban Area","57","0.105379358891079","0.080687595785375","0.130071121996783"
"1 Strongly disagree","2009","indirect migration background","Rural Area","15","","",""
"2 on scale 1-7 ","2009","no migration background","Urban Area","1978","0.203793350293916","0.195835160078546","0.211751540509286"
"2 on scale 1-7 ","2009","no migration background","Rural Area","1119","0.188336252710996","0.178261104436453","0.19841140098554"
"2 on scale 1-7 ","2009","direct migration background","Urban Area","261","0.179250305229644","0.158682868081324","0.199817742377964"
"2 on scale 1-7 ","2009","direct migration background","Rural Area","55","0.171930559613789","0.129995447001073","0.213865672226505"
"2 on scale 1-7 ","2009","indirect migration background","Urban Area","115","0.196190711509562","0.164255440954758","0.228125982064367"
"2 on scale 1-7 ","2009","indirect migration background","Rural Area","16","","",""
"3 on scale 1-7 ","2009","no migration background","Urban Area","1903","0.182898107149645","0.175260644059933","0.190535570239357"
"3 on scale 1-7 ","2009","no migration background","Rural Area","1080","0.185234766738583","0.175223848710638","0.195245684766528"
"3 on scale 1-7 ","2009","direct migration background","Urban Area","255","0.200771475196286","0.179291619728007","0.222251330664565"
"3 on scale 1-7 ","2009","direct migration background","Rural Area","40","0.127671209300853","0.0905814097947125","0.164761008806993"
"3 on scale 1-7 ","2009","indirect migration background","Urban Area","116","0.179281912866911","0.148434403166207","0.210129422567616"
"3 on scale 1-7 ","2009","indirect migration background","Rural Area","27","","",""
"4 on scale 1-7","2009","no migration background","Urban Area","1922","0.192361040183259","0.184573978775937","0.20014810159058"
"4 on scale 1-7","2009","no migration background","Rural Area","1147","0.205603609999434","0.195189302225936","0.216017917772932"
"4 on scale 1-7","2009","direct migration background","Urban Area","268","0.202300610368637","0.180759747876888","0.223841472860386"
"4 on scale 1-7","2009","direct migration background","Rural Area","80","0.223505174179405","0.177205176381113","0.269805171977696"
"4 on scale 1-7","2009","indirect migration background","Urban Area","125","0.211286276272543","0.178457838820634","0.244114713724452"
"4 on scale 1-7","2009","indirect migration background","Rural Area","28","","",""
"5 on scale 1-7","2009","no migration background","Urban Area","1535","0.161225463508549","0.153960292410277","0.168490634606822"
"5 on scale 1-7","2009","no migration background","Rural Area","964","0.153014795337214","0.143737934660268","0.16229165601416"
"5 on scale 1-7","2009","direct migration background","Urban Area","196","0.130346279461781","0.11229253207908","0.148400026844481"
"5 on scale 1-7","2009","direct migration background","Rural Area","49","0.150365675128498","0.110641190137384","0.190090160119612"
"5 on scale 1-7","2009","indirect migration background","Urban Area","87","0.147677395934418","0.119146600196921","0.176208191671915"
"5 on scale 1-7","2009","indirect migration background","Rural Area","16","","",""
"6 on scale 1-7","2009","no migration background","Urban Area","1004","0.10227767961521","0.0962912503455986","0.108264108884822"
"6 on scale 1-7","2009","no migration background","Rural Area","623","0.108823740098518","0.100798832551845","0.116848647645191"
"6 on scale 1-7","2009","direct migration background","Urban Area","149","0.11479547083174","0.0977020473408657","0.131888894322614"
"6 on scale 1-7","2009","direct migration background","Rural Area","32","0.101284424836174","0.0677531269584772","0.134815722713871"
"6 on scale 1-7","2009","indirect migration background","Urban Area","65","0.118894331129545","0.0928658131842956","0.144922849074793"
"6 on scale 1-7","2009","indirect migration background","Rural Area","11","","",""
"7 Strongly agree","2009","no migration background","Urban Area","453","0.0501803022524506","0.0458671614782698","0.0544934430266314"
"7 Strongly agree","2009","no migration background","Rural Area","285","0.0617249363417631","0.0555235066841393","0.067926365999387"
"7 Strongly agree","2009","direct migration background","Urban Area","82","0.0709808942333391","0.0572110851793993","0.0847507032872789"
"7 Strongly agree","2009","direct migration background","Rural Area","20","","",""
"7 Strongly agree","2009","indirect migration background","Urban Area","29","","",""
"7 Strongly agree","2009","indirect migration background","Rural Area","5","","",""
"1 Strongly disagree","2010","no migration background","Urban Area","","","",""
"1 Strongly disagree","2010","no migration background","Rural Area","","","",""
"1 Strongly disagree","2010","direct migration background","Urban Area","","","",""
"1 Strongly disagree","2010","direct migration background","Rural Area","","","",""
"1 Strongly disagree","2010","indirect migration background","Urban Area","","","",""
"1 Strongly disagree","2010","indirect migration background","Rural Area","","","",""
"2 on scale 1-7 ","2010","no migration background","Urban Area","","","",""
"2 on scale 1-7 ","2010","no migration background","Rural Area","","","",""
"2 on scale 1-7 ","2010","direct migration background","Urban Area","","","",""
"2 on scale 1-7 ","2010","direct migration background","Rural Area","","","",""
"2 on scale 1-7 ","2010","indirect migration background","Urban Area","","","",""
"2 on scale 1-7 ","2010","indirect migration background","Rural Area","","","",""
"3 on scale 1-7 ","2010","no migration background","Urban Area","","","",""
"3 on scale 1-7 ","2010","no migration background","Rural Area","","","",""
"3 on scale 1-7 ","2010","direct migration background","Urban Area","","","",""
"3 on scale 1-7 ","2010","direct migration background","Rural Area","","","",""
"3 on scale 1-7 ","2010","indirect migration background","Urban Area","","","",""
"3 on scale 1-7 ","2010","indirect migration background","Rural Area","","","",""
"4 on scale 1-7","2010","no migration background","Urban Area","","","",""
"4 on scale 1-7","2010","no migration background","Rural Area","","","",""
"4 on scale 1-7","2010","direct migration background","Urban Area","","","",""
"4 on scale 1-7","2010","direct migration background","Rural Area","","","",""
"4 on scale 1-7","2010","indirect migration background","Urban Area","","","",""
"4 on scale 1-7","2010","indirect migration background","Rural Area","","","",""
"5 on scale 1-7","2010","no migration background","Urban Area","","","",""
"5 on scale 1-7","2010","no migration background","Rural Area","","","",""
"5 on scale 1-7","2010","direct migration background","Urban Area","","","",""
"5 on scale 1-7","2010","direct migration background","Rural Area","","","",""
"5 on scale 1-7","2010","indirect migration background","Urban Area","","","",""
"5 on scale 1-7","2010","indirect migration background","Rural Area","","","",""
"6 on scale 1-7","2010","no migration background","Urban Area","","","",""
"6 on scale 1-7","2010","no migration background","Rural Area","","","",""
"6 on scale 1-7","2010","direct migration background","Urban Area","","","",""
"6 on scale 1-7","2010","direct migration background","Rural Area","","","",""
"6 on scale 1-7","2010","indirect migration background","Urban Area","","","",""
"6 on scale 1-7","2010","indirect migration background","Rural Area","","","",""
"7 Strongly agree","2010","no migration background","Urban Area","","","",""
"7 Strongly agree","2010","no migration background","Rural Area","","","",""
"7 Strongly agree","2010","direct migration background","Urban Area","","","",""
"7 Strongly agree","2010","direct migration background","Rural Area","","","",""
"7 Strongly agree","2010","indirect migration background","Urban Area","","","",""
"7 Strongly agree","2010","indirect migration background","Rural Area","","","",""
"1 Strongly disagree","2011","no migration background","Urban Area","","","",""
"1 Strongly disagree","2011","no migration background","Rural Area","","","",""
"1 Strongly disagree","2011","direct migration background","Urban Area","","","",""
"1 Strongly disagree","2011","direct migration background","Rural Area","","","",""
"1 Strongly disagree","2011","indirect migration background","Urban Area","","","",""
"1 Strongly disagree","2011","indirect migration background","Rural Area","","","",""
"2 on scale 1-7 ","2011","no migration background","Urban Area","","","",""
"2 on scale 1-7 ","2011","no migration background","Rural Area","","","",""
"2 on scale 1-7 ","2011","direct migration background","Urban Area","","","",""
"2 on scale 1-7 ","2011","direct migration background","Rural Area","","","",""
"2 on scale 1-7 ","2011","indirect migration background","Urban Area","","","",""
"2 on scale 1-7 ","2011","indirect migration background","Rural Area","","","",""
"3 on scale 1-7 ","2011","no migration background","Urban Area","","","",""
"3 on scale 1-7 ","2011","no migration background","Rural Area","","","",""
"3 on scale 1-7 ","2011","direct migration background","Urban Area","","","",""
"3 on scale 1-7 ","2011","direct migration background","Rural Area","","","",""
"3 on scale 1-7 ","2011","indirect migration background","Urban Area","","","",""
"3 on scale 1-7 ","2011","indirect migration background","Rural Area","","","",""
"4 on scale 1-7","2011","no migration background","Urban Area","","","",""
"4 on scale 1-7","2011","no migration background","Rural Area","","","",""
"4 on scale 1-7","2011","direct migration background","Urban Area","","","",""
"4 on scale 1-7","2011","direct migration background","Rural Area","","","",""
"4 on scale 1-7","2011","indirect migration background","Urban Area","","","",""
"4 on scale 1-7","2011","indirect migration background","Rural Area","","","",""
"5 on scale 1-7","2011","no migration background","Urban Area","","","",""
"5 on scale 1-7","2011","no migration background","Rural Area","","","",""
"5 on scale 1-7","2011","direct migration background","Urban Area","","","",""
"5 on scale 1-7","2011","direct migration background","Rural Area","","","",""
"5 on scale 1-7","2011","indirect migration background","Urban Area","","","",""
"5 on scale 1-7","2011","indirect migration background","Rural Area","","","",""
"6 on scale 1-7","2011","no migration background","Urban Area","","","",""
"6 on scale 1-7","2011","no migration background","Rural Area","","","",""
"6 on scale 1-7","2011","direct migration background","Urban Area","","","",""
"6 on scale 1-7","2011","direct migration background","Rural Area","","","",""
"6 on scale 1-7","2011","indirect migration background","Urban Area","","","",""
"6 on scale 1-7","2011","indirect migration background","Rural Area","","","",""
"7 Strongly agree","2011","no migration background","Urban Area","","","",""
"7 Strongly agree","2011","no migration background","Rural Area","","","",""
"7 Strongly agree","2011","direct migration background","Urban Area","","","",""
"7 Strongly agree","2011","direct migration background","Rural Area","","","",""
"7 Strongly agree","2011","indirect migration background","Urban Area","","","",""
"7 Strongly agree","2011","indirect migration background","Rural Area","","","",""
"1 Strongly disagree","2012","no migration background","Urban Area","380","0.112838816501622","0.101984473458304","0.12369315954494"
"1 Strongly disagree","2012","no migration background","Rural Area","265","0.116855262277217","0.103677695815397","0.130032828739037"
"1 Strongly disagree","2012","direct migration background","Urban Area","80","0.0885874868939214","0.0687732099161844","0.108401763871658"
"1 Strongly disagree","2012","direct migration background","Rural Area","42","0.182803605293537","0.139067202254733","0.226540008332342"
"1 Strongly disagree","2012","indirect migration background","Urban Area","49","0.109455850023381","0.0783098947763028","0.14060180527046"
"1 Strongly disagree","2012","indirect migration background","Rural Area","15","","",""
"2 on scale 1-7 ","2012","no migration background","Urban Area","717","0.203423254079967","0.189613462420672","0.217233045739263"
"2 on scale 1-7 ","2012","no migration background","Rural Area","458","0.198434064844757","0.18207445749574","0.214793672193774"
"2 on scale 1-7 ","2012","direct migration background","Urban Area","159","0.214216915745903","0.185607251298688","0.242826580193117"
"2 on scale 1-7 ","2012","direct migration background","Rural Area","58","0.200781957108939","0.155452298824889","0.246111615392988"
"2 on scale 1-7 ","2012","indirect migration background","Urban Area","64","0.171883739217404","0.134246523225464","0.209520955209345"
"2 on scale 1-7 ","2012","indirect migration background","Rural Area","17","","",""
"3 on scale 1-7 ","2012","no migration background","Urban Area","577","0.172101486276256","0.159151960098312","0.1850510124542"
"3 on scale 1-7 ","2012","no migration background","Rural Area","417","0.180951216885197","0.165159448196387","0.196742985574007"
"3 on scale 1-7 ","2012","direct migration background","Urban Area","117","0.150743132267872","0.125793000317899","0.175693264217845"
"3 on scale 1-7 ","2012","direct migration background","Rural Area","41","0.121843434780651","0.0848287115340005","0.158858158027302"
"3 on scale 1-7 ","2012","indirect migration background","Urban Area","77","0.204243538078507","0.164025703060411","0.244461373096604"
"3 on scale 1-7 ","2012","indirect migration background","Rural Area","13","","",""
"4 on scale 1-7","2012","no migration background","Urban Area","603","0.192683782191301","0.179153170341812","0.20621439404079"
"4 on scale 1-7","2012","no migration background","Rural Area","428","0.181075441697298","0.165279451357424","0.196871432037172"
"4 on scale 1-7","2012","direct migration background","Urban Area","145","0.175169768607866","0.148663633422504","0.201675903793227"
"4 on scale 1-7","2012","direct migration background","Rural Area","50","0.137469451451037","0.0985041710096848","0.176434731892388"
"4 on scale 1-7","2012","indirect migration background","Urban Area","67","0.199530425149913","0.159661785507504","0.239399064792323"
"4 on scale 1-7","2012","indirect migration background","Rural Area","24","","",""
"5 on scale 1-7","2012","no migration background","Urban Area","533","0.167524996400697","0.154713542281665","0.180336450519728"
"5 on scale 1-7","2012","no migration background","Rural Area","404","0.186477735935557","0.170500805266165","0.202454666604949"
"5 on scale 1-7","2012","direct migration background","Urban Area","140","0.172810512399597","0.146445855278447","0.199175169520747"
"5 on scale 1-7","2012","direct migration background","Rural Area","50","0.167757551413325","0.125475754630412","0.210039348196238"
"5 on scale 1-7","2012","indirect migration background","Urban Area","63","0.146363658345552","0.111101611772952","0.181625704918152"
"5 on scale 1-7","2012","indirect migration background","Rural Area","17","","",""
"6 on scale 1-7","2012","no migration background","Urban Area","314","0.101059517839668","0.0907193617146134","0.111399673964723"
"6 on scale 1-7","2012","no migration background","Rural Area","198","0.0841319502340281","0.0727454025861134","0.0955184978819428"
"6 on scale 1-7","2012","direct migration background","Urban Area","83","0.102074021005854","0.0809628450522244","0.123185196959483"
"6 on scale 1-7","2012","direct migration background","Rural Area","43","0.128428119785764","0.0905691204412138","0.166287119130314"
"6 on scale 1-7","2012","indirect migration background","Urban Area","45","0.121942344160978","0.0892991066195436","0.154585581702412"
"6 on scale 1-7","2012","indirect migration background","Rural Area","6","","",""
"7 Strongly agree","2012","no migration background","Urban Area","140","0.0503681467104893","0.0428652556882811","0.0578710377326976"
"7 Strongly agree","2012","no migration background","Rural Area","113","0.0520743281259462","0.0429606409929522","0.0611880152589401"
"7 Strongly agree","2012","direct migration background","Urban Area","66","0.096398163078987","0.0758175893713212","0.116978736786653"
"7 Strongly agree","2012","direct migration background","Rural Area","16","","",""
"7 Strongly agree","2012","indirect migration background","Urban Area","21","","",""
"7 Strongly agree","2012","indirect migration background","Rural Area","6","","",""
"1 Strongly disagree","2013","no migration background","Urban Area","1068","0.103835507057394","0.0979541076593703","0.109716906455417"
"1 Strongly disagree","2013","no migration background","Rural Area","649","0.103182547963306","0.0955606520444773","0.110804443882135"
"1 Strongly disagree","2013","direct migration background","Urban Area","152","0.112947404158408","0.0956811637923115","0.130213644524504"
"1 Strongly disagree","2013","direct migration background","Rural Area","42","0.0878232873852484","0.0596604398955102","0.115986134874987"
"1 Strongly disagree","2013","indirect migration background","Urban Area","55","0.120832184680347","0.0942148813603659","0.147449488000327"
"1 Strongly disagree","2013","indirect migration background","Rural Area","15","","",""
"2 on scale 1-7 ","2013","no migration background","Urban Area","2153","0.196960391414819","0.189292573433077","0.20462820939656"
"2 on scale 1-7 ","2013","no migration background","Rural Area","1216","0.205863491636615","0.195732659654783","0.215994323618448"
"2 on scale 1-7 ","2013","direct migration background","Urban Area","217","0.173656771408002","0.152992929647718","0.194320613168285"
"2 on scale 1-7 ","2013","direct migration background","Rural Area","66","0.191893413852904","0.152710512934887","0.23107631477092"
"2 on scale 1-7 ","2013","indirect migration background","Urban Area","126","0.227399829893106","0.193169639341537","0.261630020444674"
"2 on scale 1-7 ","2013","indirect migration background","Rural Area","27","","",""
"3 on scale 1-7 ","2013","no migration background","Urban Area","1793","0.180875956260904","0.173454671101295","0.188297241420513"
"3 on scale 1-7 ","2013","no migration background","Rural Area","1028","0.16880246637062","0.15941713996434","0.178187792776899"
"3 on scale 1-7 ","2013","direct migration background","Urban Area","221","0.15729180249877","0.137431922324772","0.177151682672767"
"3 on scale 1-7 ","2013","direct migration background","Rural Area","66","0.173614600823038","0.135925422531958","0.211303779114117"
"3 on scale 1-7 ","2013","indirect migration background","Urban Area","104","0.164646566800989","0.134360120357693","0.194933013244285"
"3 on scale 1-7 ","2013","indirect migration background","Rural Area","23","","",""
"4 on scale 1-7","2013","no migration background","Urban Area","1943","0.193541884685799","0.185924739147371","0.201159030224227"
"4 on scale 1-7","2013","no migration background","Rural Area","1235","0.201367641181412","0.191319721444653","0.211415560918172"
