"plh0221","year","migback","sampreg","n","percent","lower_confidence","upper_confidence"
"7 Strongly agree","2006","indirect migration background","West Germany","","","",""
"7 Strongly agree","2006","indirect migration background","East Germany","","","",""
"1 Strongly disagree","2007","no migration background","West Germany","","","",""
"1 Strongly disagree","2007","no migration background","East Germany","","","",""
"1 Strongly disagree","2007","direct migration background","West Germany","","","",""
"1 Strongly disagree","2007","direct migration background","East Germany","","","",""
"1 Strongly disagree","2007","indirect migration background","West Germany","","","",""
"1 Strongly disagree","2007","indirect migration background","East Germany","","","",""
"2 on scale 1-7 ","2007","no migration background","West Germany","","","",""
"2 on scale 1-7 ","2007","no migration background","East Germany","","","",""
"2 on scale 1-7 ","2007","direct migration background","West Germany","","","",""
"2 on scale 1-7 ","2007","direct migration background","East Germany","","","",""
"2 on scale 1-7 ","2007","indirect migration background","West Germany","","","",""
"2 on scale 1-7 ","2007","indirect migration background","East Germany","","","",""
"3 on scale 1-7 ","2007","no migration background","West Germany","","","",""
"3 on scale 1-7 ","2007","no migration background","East Germany","","","",""
"3 on scale 1-7 ","2007","direct migration background","West Germany","","","",""
"3 on scale 1-7 ","2007","direct migration background","East Germany","","","",""
"3 on scale 1-7 ","2007","indirect migration background","West Germany","","","",""
"3 on scale 1-7 ","2007","indirect migration background","East Germany","","","",""
"4 on scale 1-7","2007","no migration background","West Germany","","","",""
"4 on scale 1-7","2007","no migration background","East Germany","","","",""
"4 on scale 1-7","2007","direct migration background","West Germany","","","",""
"4 on scale 1-7","2007","direct migration background","East Germany","","","",""
"4 on scale 1-7","2007","indirect migration background","West Germany","","","",""
"4 on scale 1-7","2007","indirect migration background","East Germany","","","",""
"5 on scale 1-7","2007","no migration background","West Germany","","","",""
"5 on scale 1-7","2007","no migration background","East Germany","","","",""
"5 on scale 1-7","2007","direct migration background","West Germany","","","",""
"5 on scale 1-7","2007","direct migration background","East Germany","","","",""
"5 on scale 1-7","2007","indirect migration background","West Germany","","","",""
"5 on scale 1-7","2007","indirect migration background","East Germany","","","",""
"6 on scale 1-7","2007","no migration background","West Germany","","","",""
"6 on scale 1-7","2007","no migration background","East Germany","","","",""
"6 on scale 1-7","2007","direct migration background","West Germany","","","",""
"6 on scale 1-7","2007","direct migration background","East Germany","","","",""
"6 on scale 1-7","2007","indirect migration background","West Germany","","","",""
"6 on scale 1-7","2007","indirect migration background","East Germany","","","",""
"7 Strongly agree","2007","no migration background","West Germany","","","",""
"7 Strongly agree","2007","no migration background","East Germany","","","",""
"7 Strongly agree","2007","direct migration background","West Germany","","","",""
"7 Strongly agree","2007","direct migration background","East Germany","","","",""
"7 Strongly agree","2007","indirect migration background","West Germany","","","",""
"7 Strongly agree","2007","indirect migration background","East Germany","","","",""
"1 Strongly disagree","2008","no migration background","West Germany","","","",""
"1 Strongly disagree","2008","no migration background","East Germany","","","",""
"1 Strongly disagree","2008","direct migration background","West Germany","","","",""
"1 Strongly disagree","2008","direct migration background","East Germany","","","",""
"1 Strongly disagree","2008","indirect migration background","West Germany","","","",""
"1 Strongly disagree","2008","indirect migration background","East Germany","","","",""
"2 on scale 1-7 ","2008","no migration background","West Germany","","","",""
"2 on scale 1-7 ","2008","no migration background","East Germany","","","",""
"2 on scale 1-7 ","2008","direct migration background","West Germany","","","",""
"2 on scale 1-7 ","2008","direct migration background","East Germany","","","",""
"2 on scale 1-7 ","2008","indirect migration background","West Germany","","","",""
"2 on scale 1-7 ","2008","indirect migration background","East Germany","","","",""
"3 on scale 1-7 ","2008","no migration background","West Germany","","","",""
"3 on scale 1-7 ","2008","no migration background","East Germany","","","",""
"3 on scale 1-7 ","2008","direct migration background","West Germany","","","",""
"3 on scale 1-7 ","2008","direct migration background","East Germany","","","",""
"3 on scale 1-7 ","2008","indirect migration background","West Germany","","","",""
"3 on scale 1-7 ","2008","indirect migration background","East Germany","","","",""
"4 on scale 1-7","2008","no migration background","West Germany","","","",""
"4 on scale 1-7","2008","no migration background","East Germany","","","",""
"4 on scale 1-7","2008","direct migration background","West Germany","","","",""
"4 on scale 1-7","2008","direct migration background","East Germany","","","",""
"4 on scale 1-7","2008","indirect migration background","West Germany","","","",""
"4 on scale 1-7","2008","indirect migration background","East Germany","","","",""
"5 on scale 1-7","2008","no migration background","West Germany","","","",""
"5 on scale 1-7","2008","no migration background","East Germany","","","",""
"5 on scale 1-7","2008","direct migration background","West Germany","","","",""
"5 on scale 1-7","2008","direct migration background","East Germany","","","",""
"5 on scale 1-7","2008","indirect migration background","West Germany","","","",""
"5 on scale 1-7","2008","indirect migration background","East Germany","","","",""
"6 on scale 1-7","2008","no migration background","West Germany","","","",""
"6 on scale 1-7","2008","no migration background","East Germany","","","",""
"6 on scale 1-7","2008","direct migration background","West Germany","","","",""
"6 on scale 1-7","2008","direct migration background","East Germany","","","",""
"6 on scale 1-7","2008","indirect migration background","West Germany","","","",""
"6 on scale 1-7","2008","indirect migration background","East Germany","","","",""
"7 Strongly agree","2008","no migration background","West Germany","","","",""
"7 Strongly agree","2008","no migration background","East Germany","","","",""
"7 Strongly agree","2008","direct migration background","West Germany","","","",""
"7 Strongly agree","2008","direct migration background","East Germany","","","",""
"7 Strongly agree","2008","indirect migration background","West Germany","","","",""
"7 Strongly agree","2008","indirect migration background","East Germany","","","",""
"1 Strongly disagree","2009","no migration background","West Germany","1225","0.106674915873007","0.100959357021235","0.112390474724779"
"1 Strongly disagree","2009","no migration background","East Germany","389","0.0936889066127975","0.0850993535527085","0.102278459672886"
"1 Strongly disagree","2009","direct migration background","West Germany","154","0.110715835538868","0.0952193590270173","0.126212312050719"
"1 Strongly disagree","2009","direct migration background","East Germany","","","",""
"1 Strongly disagree","2009","indirect migration background","West Germany","70","0.109844182564717","0.0861845291313097","0.133503835998124"
"1 Strongly disagree","2009","indirect migration background","East Germany","","","",""
"2 on scale 1-7 ","2009","no migration background","West Germany","2263","0.203355251570471","0.195903080311035","0.210807422829906"
"2 on scale 1-7 ","2009","no migration background","East Germany","834","0.181132265604835","0.169779736532098","0.192484794677571"
"2 on scale 1-7 ","2009","direct migration background","West Germany","308","0.17975328292986","0.160789783723432","0.198716782136288"
"2 on scale 1-7 ","2009","direct migration background","East Germany","","","",""
"2 on scale 1-7 ","2009","indirect migration background","West Germany","123","0.181404744811736","0.152247548320874","0.210561941302598"
"2 on scale 1-7 ","2009","indirect migration background","East Germany","","","",""
"3 on scale 1-7 ","2009","no migration background","West Germany","2159","0.184255725331136","0.177077612264685","0.191433838397586"
"3 on scale 1-7 ","2009","no migration background","East Germany","824","0.181724210744977","0.17035725733177","0.193091164158185"
"3 on scale 1-7 ","2009","direct migration background","West Germany","284","0.186858618127846","0.16760787894319","0.206109357312501"
"3 on scale 1-7 ","2009","direct migration background","East Germany","","","",""
"3 on scale 1-7 ","2009","indirect migration background","West Germany","137","0.20425872580495","0.173754283978548","0.234763167631352"
"3 on scale 1-7 ","2009","indirect migration background","East Germany","","","",""
"4 on scale 1-7","2009","no migration background","West Germany","2143","0.192951794270352","0.185645503855227","0.200258084685477"
"4 on scale 1-7","2009","no migration background","East Germany","926","0.211008213189975","0.198980757802114","0.223035668577835"
"4 on scale 1-7","2009","direct migration background","West Germany","331","0.207231806679066","0.187214339397454","0.227249273960677"
"4 on scale 1-7","2009","direct migration background","East Germany","","","",""
"4 on scale 1-7","2009","indirect migration background","West Germany","142","0.216416911775153","0.185258525590211","0.247575297960096"
"4 on scale 1-7","2009","indirect migration background","East Germany","","","",""
"5 on scale 1-7","2009","no migration background","West Germany","1737","0.156711921256075","0.149981197292272","0.163442645219879"
"5 on scale 1-7","2009","no migration background","East Germany","762","0.164435268340257","0.153508911760479","0.175361624920035"
"5 on scale 1-7","2009","direct migration background","West Germany","233","0.131986526623646","0.115270392573715","0.148702660673577"
"5 on scale 1-7","2009","direct migration background","East Germany","","","",""
"5 on scale 1-7","2009","indirect migration background","West Germany","101","0.145620829299939","0.118932345184444","0.172309313415435"
"5 on scale 1-7","2009","indirect migration background","East Germany","","","",""
"6 on scale 1-7","2009","no migration background","West Germany","1142","0.101364472937013","0.0957764592998041","0.106952486574221"
"6 on scale 1-7","2009","no migration background","East Germany","485","0.115788040287404","0.106356168733977","0.125219911840831"
"6 on scale 1-7","2009","direct migration background","West Germany","173","0.113844602305111","0.0981583578894628","0.129530846720758"
"6 on scale 1-7","2009","direct migration background","East Germany","","","",""
"6 on scale 1-7","2009","indirect migration background","West Germany","67","0.104584183239334","0.0814298533666971","0.127738513111971"
"6 on scale 1-7","2009","indirect migration background","East Germany","","","",""
"7 Strongly agree","2009","no migration background","West Germany","537","0.0546859187619467","0.0504762434347958","0.0588955940890977"
"7 Strongly agree","2009","no migration background","East Germany","201","0.0522230952197546","0.045665083345637","0.0587811070938723"
"7 Strongly agree","2009","direct migration background","West Germany","92","0.069609327795604","0.0570410953074333","0.0821775602837747"
"7 Strongly agree","2009","direct migration background","East Germany","","","",""
"7 Strongly agree","2009","indirect migration background","West Germany","31","0.0378704225041709","0.0234275462905877","0.0523132987177541"
"7 Strongly agree","2009","indirect migration background","East Germany","","","",""
"1 Strongly disagree","2010","no migration background","West Germany","","","",""
"1 Strongly disagree","2010","no migration background","East Germany","","","",""
"1 Strongly disagree","2010","direct migration background","West Germany","","","",""
"1 Strongly disagree","2010","direct migration background","East Germany","","","",""
"1 Strongly disagree","2010","indirect migration background","West Germany","","","",""
"1 Strongly disagree","2010","indirect migration background","East Germany","","","",""
"2 on scale 1-7 ","2010","no migration background","West Germany","","","",""
"2 on scale 1-7 ","2010","no migration background","East Germany","","","",""
"2 on scale 1-7 ","2010","direct migration background","West Germany","","","",""
"2 on scale 1-7 ","2010","direct migration background","East Germany","","","",""
"2 on scale 1-7 ","2010","indirect migration background","West Germany","","","",""
"2 on scale 1-7 ","2010","indirect migration background","East Germany","","","",""
"3 on scale 1-7 ","2010","no migration background","West Germany","","","",""
"3 on scale 1-7 ","2010","no migration background","East Germany","","","",""
"3 on scale 1-7 ","2010","direct migration background","West Germany","","","",""
"3 on scale 1-7 ","2010","direct migration background","East Germany","","","",""
"3 on scale 1-7 ","2010","indirect migration background","West Germany","","","",""
"3 on scale 1-7 ","2010","indirect migration background","East Germany","","","",""
"4 on scale 1-7","2010","no migration background","West Germany","","","",""
"4 on scale 1-7","2010","no migration background","East Germany","","","",""
"4 on scale 1-7","2010","direct migration background","West Germany","","","",""
"4 on scale 1-7","2010","direct migration background","East Germany","","","",""
"4 on scale 1-7","2010","indirect migration background","West Germany","","","",""
"4 on scale 1-7","2010","indirect migration background","East Germany","","","",""
"5 on scale 1-7","2010","no migration background","West Germany","","","",""
"5 on scale 1-7","2010","no migration background","East Germany","","","",""
"5 on scale 1-7","2010","direct migration background","West Germany","","","",""
"5 on scale 1-7","2010","direct migration background","East Germany","","","",""
"5 on scale 1-7","2010","indirect migration background","West Germany","","","",""
"5 on scale 1-7","2010","indirect migration background","East Germany","","","",""
"6 on scale 1-7","2010","no migration background","West Germany","","","",""
"6 on scale 1-7","2010","no migration background","East Germany","","","",""
"6 on scale 1-7","2010","direct migration background","West Germany","","","",""
"6 on scale 1-7","2010","direct migration background","East Germany","","","",""
"6 on scale 1-7","2010","indirect migration background","West Germany","","","",""
"6 on scale 1-7","2010","indirect migration background","East Germany","","","",""
"7 Strongly agree","2010","no migration background","West Germany","","","",""
"7 Strongly agree","2010","no migration background","East Germany","","","",""
"7 Strongly agree","2010","direct migration background","West Germany","","","",""
"7 Strongly agree","2010","direct migration background","East Germany","","","",""
"7 Strongly agree","2010","indirect migration background","West Germany","","","",""
"7 Strongly agree","2010","indirect migration background","East Germany","","","",""
"1 Strongly disagree","2011","no migration background","West Germany","","","",""
"1 Strongly disagree","2011","no migration background","East Germany","","","",""
"1 Strongly disagree","2011","direct migration background","West Germany","","","",""
"1 Strongly disagree","2011","direct migration background","East Germany","","","",""
"1 Strongly disagree","2011","indirect migration background","West Germany","","","",""
"1 Strongly disagree","2011","indirect migration background","East Germany","","","",""
"2 on scale 1-7 ","2011","no migration background","West Germany","","","",""
"2 on scale 1-7 ","2011","no migration background","East Germany","","","",""
"2 on scale 1-7 ","2011","direct migration background","West Germany","","","",""
"2 on scale 1-7 ","2011","direct migration background","East Germany","","","",""
"2 on scale 1-7 ","2011","indirect migration background","West Germany","","","",""
"2 on scale 1-7 ","2011","indirect migration background","East Germany","","","",""
"3 on scale 1-7 ","2011","no migration background","West Germany","","","",""
"3 on scale 1-7 ","2011","no migration background","East Germany","","","",""
"3 on scale 1-7 ","2011","direct migration background","West Germany","","","",""
"3 on scale 1-7 ","2011","direct migration background","East Germany","","","",""
"3 on scale 1-7 ","2011","indirect migration background","West Germany","","","",""
"3 on scale 1-7 ","2011","indirect migration background","East Germany","","","",""
"4 on scale 1-7","2011","no migration background","West Germany","","","",""
"4 on scale 1-7","2011","no migration background","East Germany","","","",""
"4 on scale 1-7","2011","direct migration background","West Germany","","","",""
"4 on scale 1-7","2011","direct migration background","East Germany","","","",""
"4 on scale 1-7","2011","indirect migration background","West Germany","","","",""
"4 on scale 1-7","2011","indirect migration background","East Germany","","","",""
"5 on scale 1-7","2011","no migration background","West Germany","","","",""
"5 on scale 1-7","2011","no migration background","East Germany","","","",""
"5 on scale 1-7","2011","direct migration background","West Germany","","","",""
"5 on scale 1-7","2011","direct migration background","East Germany","","","",""
"5 on scale 1-7","2011","indirect migration background","West Germany","","","",""
"5 on scale 1-7","2011","indirect migration background","East Germany","","","",""
"6 on scale 1-7","2011","no migration background","West Germany","","","",""
"6 on scale 1-7","2011","no migration background","East Germany","","","",""
"6 on scale 1-7","2011","direct migration background","West Germany","","","",""
"6 on scale 1-7","2011","direct migration background","East Germany","","","",""
"6 on scale 1-7","2011","indirect migration background","West Germany","","","",""
"6 on scale 1-7","2011","indirect migration background","East Germany","","","",""
"7 Strongly agree","2011","no migration background","West Germany","","","",""
"7 Strongly agree","2011","no migration background","East Germany","","","",""
"7 Strongly agree","2011","direct migration background","West Germany","","","",""
"7 Strongly agree","2011","direct migration background","East Germany","","","",""
"7 Strongly agree","2011","indirect migration background","West Germany","","","",""
"7 Strongly agree","2011","indirect migration background","East Germany","","","",""
"1 Strongly disagree","2012","no migration background","West Germany","496","0.11402305021828","0.104519782740624","0.123526317695937"
"1 Strongly disagree","2012","no migration background","East Germany","149","0.115603702516581","0.0978780425364097","0.133329362496753"
"1 Strongly disagree","2012","direct migration background","West Germany","114","0.111864418163267","0.0926616634245316","0.131067172902003"
"1 Strongly disagree","2012","direct migration background","East Germany","","","",""
"1 Strongly disagree","2012","indirect migration background","West Germany","59","0.120229189996749","0.0902466371102573","0.150211742883241"
"1 Strongly disagree","2012","indirect migration background","East Germany","","","",""
"2 on scale 1-7 ","2012","no migration background","West Germany","907","0.199090092636933","0.187150704482928","0.211029480790938"
"2 on scale 1-7 ","2012","no migration background","East Germany","268","0.210234391316889","0.187645543768254","0.232823238865525"
"2 on scale 1-7 ","2012","direct migration background","West Germany","206","0.211591458207944","0.186708463777902","0.236474452637986"
"2 on scale 1-7 ","2012","direct migration background","East Germany","","","",""
"2 on scale 1-7 ","2012","indirect migration background","West Germany","76","0.16803675752879","0.133567407881991","0.202506107175589"
"2 on scale 1-7 ","2012","indirect migration background","East Germany","","","",""
"3 on scale 1-7 ","2012","no migration background","West Germany","773","0.173732028304654","0.162403700214266","0.185060356395043"
"3 on scale 1-7 ","2012","no migration background","East Germany","221","0.181697299964256","0.160321404672153","0.20307319525636"
"3 on scale 1-7 ","2012","direct migration background","West Germany","152","0.144726805392976","0.12329272602611","0.166160884759842"
"3 on scale 1-7 ","2012","direct migration background","East Germany","","","",""
"3 on scale 1-7 ","2012","indirect migration background","West Germany","84","0.19639012029474","0.159766495555975","0.233013745033506"
"3 on scale 1-7 ","2012","indirect migration background","East Germany","","","",""
"4 on scale 1-7","2012","no migration background","West Germany","807","0.189795843341621","0.178071028418478","0.201520658264764"
"4 on scale 1-7","2012","no migration background","East Germany","224","0.182778483994816","0.161353252843504","0.204203715146128"
"4 on scale 1-7","2012","direct migration background","West Germany","189","0.167201728514111","0.144468128994968","0.189935328033254"
"4 on scale 1-7","2012","direct migration background","East Germany","","","",""
"4 on scale 1-7","2012","indirect migration background","West Germany","81","0.199700507888623","0.162845651014928","0.236555364762318"
"4 on scale 1-7","2012","indirect migration background","East Germany","","","",""
"5 on scale 1-7","2012","no migration background","West Germany","724","0.176158498855451","0.164768096970057","0.187548900740846"
"5 on scale 1-7","2012","no migration background","East Germany","213","0.169670286975086","0.148862721430849","0.190477852519323"
"5 on scale 1-7","2012","direct migration background","West Germany","178","0.166288895618276","0.143605016011264","0.188972775225288"
"5 on scale 1-7","2012","direct migration background","East Germany","","","",""
"5 on scale 1-7","2012","indirect migration background","West Germany","76","0.151573155137877","0.118513583665384","0.184632726610369"
"5 on scale 1-7","2012","indirect migration background","East Germany","","","",""
"6 on scale 1-7","2012","no migration background","West Germany","401","0.0971840333790024","0.0883275259870901","0.106040540770915"
"6 on scale 1-7","2012","no migration background","East Germany","111","0.0854133653767899","0.0699191914516971","0.100907539301883"
"6 on scale 1-7","2012","direct migration background","West Germany","116","0.10818334164339","0.089260084002575","0.127106599284204"
"6 on scale 1-7","2012","direct migration background","East Germany","","","",""
"6 on scale 1-7","2012","indirect migration background","West Germany","50","0.114822228557475","0.0854317194418858","0.144212737673065"
"6 on scale 1-7","2012","indirect migration background","East Germany","","","",""
"7 Strongly agree","2012","no migration background","West Germany","189","0.0500164532640583","0.0434989703397219","0.0565339361883946"
"7 Strongly agree","2012","no migration background","East Germany","64","0.0546024698555812","0.0420072294852186","0.0671977102259439"
"7 Strongly agree","2012","direct migration background","West Germany","80","0.0901433524600355","0.0726959308745162","0.107590774045555"
"7 Strongly agree","2012","direct migration background","East Germany","","","",""
"7 Strongly agree","2012","indirect migration background","West Germany","","","",""
"7 Strongly agree","2012","indirect migration background","East Germany","","","",""
"1 Strongly disagree","2013","no migration background","West Germany","1342","0.10912419235412","0.103573718577373","0.114674666130866"
"1 Strongly disagree","2013","no migration background","East Germany","375","0.0831241151305715","0.0749022037411573","0.0913460265199857"
"1 Strongly disagree","2013","direct migration background","West Germany","186","0.108614466067558","0.0933586188683984","0.123870313266717"
"1 Strongly disagree","2013","direct migration background","East Germany","","","",""
"1 Strongly disagree","2013","indirect migration background","West Germany","70","0.130449089535758","0.104870357652158","0.156027821419359"
"1 Strongly disagree","2013","indirect migration background","East Germany","","","",""
"2 on scale 1-7 ","2013","no migration background","West Germany","2509","0.199291116040965","0.192179926665274","0.206402305416656"
"2 on scale 1-7 ","2013","no migration background","East Germany","860","0.202736368056944","0.19076287664532","0.214709859468567"
"2 on scale 1-7 ","2013","direct migration background","West Germany","266","0.178841505059215","0.160052345409915","0.197630664708515"
"2 on scale 1-7 ","2013","direct migration background","East Germany","","","",""
"2 on scale 1-7 ","2013","indirect migration background","West Germany","143","0.213443771122377","0.182325346223389","0.244562196021364"
"2 on scale 1-7 ","2013","indirect migration background","East Germany","","","",""
"3 on scale 1-7 ","2013","no migration background","West Germany","2074","0.176300461995252","0.169516676803266","0.183084247187238"
"3 on scale 1-7 ","2013","no migration background","East Germany","747","0.178300506870141","0.166900980761695","0.189700032978586"
"3 on scale 1-7 ","2013","direct migration background","West Germany","274","0.158941656013281","0.141015315889717","0.176867996136846"
"3 on scale 1-7 ","2013","direct migration background","East Germany","","","",""
"3 on scale 1-7 ","2013","indirect migration background","West Germany","114","0.160909275281228","0.133002736414627","0.188815814147829"
"3 on scale 1-7 ","2013","indirect migration background","East Germany","","","",""
"4 on scale 1-7","2013","no migration background","West Germany","2290","0.194802843865269","0.187752509506146","0.201853178224393"
"4 on scale 1-7","2013","no migration background","East Germany","888","0.201546101966802","0.189598902258091","0.213493301675513"
"4 on scale 1-7","2013","direct migration background","West Germany","304","0.195776408553623","0.176321540641169","0.215231276466077"
"4 on scale 1-7","2013","direct migration background","East Germany","","","",""
"4 on scale 1-7","2013","indirect migration background","West Germany","125","0.192706686640778","0.162751291946992","0.222662081334563"
"4 on scale 1-7","2013","indirect migration background","East Germany","","","",""
"5 on scale 1-7","2013","no migration background","West Germany","2024","0.163080604363098","0.156503966572369","0.169657242153826"
"5 on scale 1-7","2013","no migration background","East Germany","762","0.171340076884628","0.160118041195228","0.182562112574028"
"5 on scale 1-7","2013","direct migration background","West Germany","263","0.17488809400822","0.15626309523605","0.19351309278039"
"5 on scale 1-7","2013","direct migration background","East Germany","","","",""
"5 on scale 1-7","2013","indirect migration background","West Germany","115","0.168483206803673","0.1400566146393","0.196909798968047"
"5 on scale 1-7","2013","indirect migration background","East Germany","","","",""
"6 on scale 1-7","2013","no migration background","West Germany","1334","0.109584650664858","0.104023916498514","0.115145384831201"
"6 on scale 1-7","2013","no migration background","East Germany","495","0.112035409661128","0.102641865612641","0.121428953709616"
"6 on scale 1-7","2013","direct migration background","West Germany","195","0.117728380367382","0.101926766579882","0.133529994154882"
"6 on scale 1-7","2013","direct migration background","East Germany","","","",""
"6 on scale 1-7","2013","indirect migration background","West Germany","62","0.0735423150387084","0.0537182634616279","0.0933663666157889"
"6 on scale 1-7","2013","indirect migration background","East Germany","","","",""
"7 Strongly agree","2013","no migration background","West Germany","549","0.0478161307164394","0.0440176618058058","0.0516145996270731"
"7 Strongly agree","2013","no migration background","East Germany","204","0.0509174214297862","0.044370468765903","0.0574643740936693"
"7 Strongly agree","2013","direct migration background","West Germany","110","0.0652094899307205","0.0531042820329414","0.0773146978284996"
