"plh0221","year","age_gr","n","percent","lower_confidence","upper_confidence"
"5 on scale 1-7","2009","16-34 y.","668","0.160830761760619","0.149431650821758","0.17222987269948"
"5 on scale 1-7","2009","35-65 y.","1496","0.148500364717691","0.141478314600236","0.155522414835147"
"5 on scale 1-7","2009","66 and older","683","0.161974244410439","0.150758257647556","0.173190231173322"
"6 on scale 1-7","2009","16-34 y.","420","0.106115032378357","0.0965587072824376","0.115671357474277"
"6 on scale 1-7","2009","35-65 y.","953","0.0999755217799681","0.0940519735097703","0.105899070050166"
"6 on scale 1-7","2009","66 and older","511","0.117562286345178","0.107756964219222","0.127367608471133"
"7 Strongly agree","2009","16-34 y.","161","0.0414919140586054","0.0353040428136101","0.0476797853036007"
"7 Strongly agree","2009","35-65 y.","473","0.05892133697","0.0542712915893314","0.0635713823506686"
"7 Strongly agree","2009","66 and older","240","0.0627980431685917","0.0554126185041821","0.0701834678330013"
"1 Strongly disagree","2010","16-34 y.","","","",""
"1 Strongly disagree","2010","35-65 y.","","","",""
"1 Strongly disagree","2010","66 and older","","","",""
"2 on scale 1-7 ","2010","16-34 y.","","","",""
"2 on scale 1-7 ","2010","35-65 y.","","","",""
"2 on scale 1-7 ","2010","66 and older","","","",""
"3 on scale 1-7 ","2010","16-34 y.","","","",""
"3 on scale 1-7 ","2010","35-65 y.","","","",""
"3 on scale 1-7 ","2010","66 and older","","","",""
"4 on scale 1-7","2010","16-34 y.","","","",""
"4 on scale 1-7","2010","35-65 y.","","","",""
"4 on scale 1-7","2010","66 and older","","","",""
"5 on scale 1-7","2010","16-34 y.","","","",""
"5 on scale 1-7","2010","35-65 y.","","","",""
"5 on scale 1-7","2010","66 and older","","","",""
"6 on scale 1-7","2010","16-34 y.","","","",""
"6 on scale 1-7","2010","35-65 y.","","","",""
"6 on scale 1-7","2010","66 and older","","","",""
"7 Strongly agree","2010","16-34 y.","","","",""
"7 Strongly agree","2010","35-65 y.","","","",""
"7 Strongly agree","2010","66 and older","","","",""
"1 Strongly disagree","2011","16-34 y.","","","",""
"1 Strongly disagree","2011","35-65 y.","","","",""
"1 Strongly disagree","2011","66 and older","","","",""
"2 on scale 1-7 ","2011","16-34 y.","","","",""
"2 on scale 1-7 ","2011","35-65 y.","","","",""
"2 on scale 1-7 ","2011","66 and older","","","",""
"3 on scale 1-7 ","2011","16-34 y.","","","",""
"3 on scale 1-7 ","2011","35-65 y.","","","",""
"3 on scale 1-7 ","2011","66 and older","","","",""
"4 on scale 1-7","2011","16-34 y.","","","",""
"4 on scale 1-7","2011","35-65 y.","","","",""
"4 on scale 1-7","2011","66 and older","","","",""
"5 on scale 1-7","2011","16-34 y.","","","",""
"5 on scale 1-7","2011","35-65 y.","","","",""
"5 on scale 1-7","2011","66 and older","","","",""
"6 on scale 1-7","2011","16-34 y.","","","",""
"6 on scale 1-7","2011","35-65 y.","","","",""
"6 on scale 1-7","2011","66 and older","","","",""
"7 Strongly agree","2011","16-34 y.","","","",""
"7 Strongly agree","2011","35-65 y.","","","",""
"7 Strongly agree","2011","66 and older","","","",""
"1 Strongly disagree","2012","16-34 y.","228","0.0983997644100695","0.0859506197381543","0.110848909081985"
"1 Strongly disagree","2012","35-65 y.","600","0.122465248151893","0.113284516440545","0.13164597986324"
"1 Strongly disagree","2012","66 and older","","","",""
"2 on scale 1-7 ","2012","16-34 y.","374","0.170793691901813","0.155064634832156","0.186522748971469"
"2 on scale 1-7 ","2012","35-65 y.","1094","0.21881638713136","0.207237810231625","0.230394964031095"
"2 on scale 1-7 ","2012","66 and older","","","",""
"3 on scale 1-7 ","2012","16-34 y.","394","0.179574385982319","0.163531692832679","0.195617079131959"
"3 on scale 1-7 ","2012","35-65 y.","846","0.164785847414123","0.154396277309555","0.17517541751869"
"3 on scale 1-7 ","2012","66 and older","","","",""
"4 on scale 1-7","2012","16-34 y.","439","0.199790289578505","0.183078437877775","0.216502141279235"
"4 on scale 1-7","2012","35-65 y.","873","0.176913212626456","0.166226561044561","0.18759986420835"
"4 on scale 1-7","2012","66 and older","","","",""
"5 on scale 1-7","2012","16-34 y.","385","0.174478945155178","0.15861646590435","0.190341424406005"
"5 on scale 1-7","2012","35-65 y.","816","0.170458815115543","0.159927868539225","0.180989761691861"
"5 on scale 1-7","2012","66 and older","","","",""
"6 on scale 1-7","2012","16-34 y.","233","0.108220355981869","0.0952360502534808","0.121204661710257"
"6 on scale 1-7","2012","35-65 y.","454","0.0937309802914668","0.0855687499370325","0.101893210645901"
"6 on scale 1-7","2012","66 and older","","","",""
"7 Strongly agree","2012","16-34 y.","146","0.0687425669902475","0.0581674976134095","0.0793176363670855"
"7 Strongly agree","2012","35-65 y.","215","0.052829509269159","0.046564942124454","0.0590940764138639"
"7 Strongly agree","2012","66 and older","","","",""
"1 Strongly disagree","2013","16-34 y.","307","0.0810306473542202","0.0722296152447659","0.0898316794636745"
"1 Strongly disagree","2013","35-65 y.","1091","0.106280369998425","0.100302280710203","0.112258459286648"
"1 Strongly disagree","2013","66 and older","583","0.118168195870424","0.109166428237825","0.127169963503024"
"2 on scale 1-7 ","2013","16-34 y.","718","0.195321961194379","0.182535656488662","0.208108265900097"
"2 on scale 1-7 ","2013","35-65 y.","2169","0.212532150988432","0.204596839948325","0.220467462028539"
"2 on scale 1-7 ","2013","66 and older","918","0.17570626603237","0.165093728465783","0.186318803598957"
"3 on scale 1-7 ","2013","16-34 y.","730","0.209843515081439","0.19671055065669","0.222976479506188"
"3 on scale 1-7 ","2013","35-65 y.","1736","0.168483901972544","0.161223682377853","0.175744121567235"
"3 on scale 1-7 ","2013","66 and older","769","0.162035760946732","0.151760264921473","0.17231125697199"
"4 on scale 1-7","2013","16-34 y.","715","0.18983337330997","0.177185080984171","0.20248166563577"
"4 on scale 1-7","2013","35-65 y.","1983","0.201137860248703","0.193362544176394","0.208913176321012"
"4 on scale 1-7","2013","66 and older","926","0.19048123720111","0.179530983588453","0.201431490813768"
"5 on scale 1-7","2013","16-34 y.","639","0.171675605413465","0.159513382561017","0.183837828265914"
"5 on scale 1-7","2013","35-65 y.","1645","0.15581449682994","0.148779594119396","0.162849399540484"
"5 on scale 1-7","2013","66 and older","902","0.17973590317925","0.16902862990221","0.19044317645629"
"6 on scale 1-7","2013","16-34 y.","421","0.111620327663301","0.101464171033346","0.121776484293256"
"6 on scale 1-7","2013","35-65 y.","1111","0.104941203583701","0.0989964477335386","0.110885959433864"
"6 on scale 1-7","2013","66 and older","569","0.117509435605497","0.108529442111059","0.126489429099936"
"7 Strongly agree","2013","16-34 y.","163","0.0406745699832248","0.0343036389935485","0.0470455009729011"
"7 Strongly agree","2013","35-65 y.","475","0.0508100163782543","0.0465502433365545","0.0550697894199541"
"7 Strongly agree","2013","66 and older","273","0.0563632011646164","0.0499321068846825","0.0627942954445502"
"1 Strongly disagree","2014","16-34 y.","","","",""
"1 Strongly disagree","2014","35-65 y.","","","",""
"1 Strongly disagree","2014","66 and older","","","",""
"2 on scale 1-7 ","2014","16-34 y.","","","",""
"2 on scale 1-7 ","2014","35-65 y.","","","",""
"2 on scale 1-7 ","2014","66 and older","","","",""
"3 on scale 1-7 ","2014","16-34 y.","","","",""
"3 on scale 1-7 ","2014","35-65 y.","","","",""
"3 on scale 1-7 ","2014","66 and older","","","",""
"4 on scale 1-7","2014","16-34 y.","","","",""
"4 on scale 1-7","2014","35-65 y.","","","",""
"4 on scale 1-7","2014","66 and older","","","",""
"5 on scale 1-7","2014","16-34 y.","","","",""
"5 on scale 1-7","2014","35-65 y.","","","",""
"5 on scale 1-7","2014","66 and older","","","",""
"6 on scale 1-7","2014","16-34 y.","","","",""
"6 on scale 1-7","2014","35-65 y.","","","",""
"6 on scale 1-7","2014","66 and older","","","",""
"7 Strongly agree","2014","16-34 y.","","","",""
"7 Strongly agree","2014","35-65 y.","","","",""
"7 Strongly agree","2014","66 and older","","","",""
"1 Strongly disagree","2015","16-34 y.","","","",""
"1 Strongly disagree","2015","35-65 y.","","","",""
"1 Strongly disagree","2015","66 and older","","","",""
"2 on scale 1-7 ","2015","16-34 y.","","","",""
"2 on scale 1-7 ","2015","35-65 y.","","","",""
"2 on scale 1-7 ","2015","66 and older","","","",""
"3 on scale 1-7 ","2015","16-34 y.","","","",""
"3 on scale 1-7 ","2015","35-65 y.","","","",""
"3 on scale 1-7 ","2015","66 and older","","","",""
"4 on scale 1-7","2015","16-34 y.","","","",""
"4 on scale 1-7","2015","35-65 y.","","","",""
"4 on scale 1-7","2015","66 and older","","","",""
"5 on scale 1-7","2015","16-34 y.","","","",""
"5 on scale 1-7","2015","35-65 y.","","","",""
"5 on scale 1-7","2015","66 and older","","","",""
"6 on scale 1-7","2015","16-34 y.","","","",""
"6 on scale 1-7","2015","35-65 y.","","","",""
"6 on scale 1-7","2015","66 and older","","","",""
"7 Strongly agree","2015","16-34 y.","","","",""
"7 Strongly agree","2015","35-65 y.","","","",""
"7 Strongly agree","2015","66 and older","","","",""
"1 Strongly disagree","2016","16-34 y.","","","",""
"1 Strongly disagree","2016","35-65 y.","","","",""
"1 Strongly disagree","2016","66 and older","","","",""
"2 on scale 1-7 ","2016","16-34 y.","","","",""
"2 on scale 1-7 ","2016","35-65 y.","","","",""
"2 on scale 1-7 ","2016","66 and older","","","",""
"3 on scale 1-7 ","2016","16-34 y.","","","",""
"3 on scale 1-7 ","2016","35-65 y.","","","",""
"3 on scale 1-7 ","2016","66 and older","","","",""
"4 on scale 1-7","2016","16-34 y.","","","",""
"4 on scale 1-7","2016","35-65 y.","","","",""
"4 on scale 1-7","2016","66 and older","","","",""
"5 on scale 1-7","2016","16-34 y.","","","",""
"5 on scale 1-7","2016","35-65 y.","","","",""
"5 on scale 1-7","2016","66 and older","","","",""
"6 on scale 1-7","2016","16-34 y.","","","",""
"6 on scale 1-7","2016","35-65 y.","","","",""
"6 on scale 1-7","2016","66 and older","","","",""
"7 Strongly agree","2016","16-34 y.","","","",""
"7 Strongly agree","2016","35-65 y.","","","",""
"7 Strongly agree","2016","66 and older","","","",""
"1 Strongly disagree","2017","16-34 y.","905","0.0847664267619075","0.0784919421165764","0.0910409114072386"
"1 Strongly disagree","2017","35-65 y.","2057","0.110844384875137","0.106079835380385","0.115608934369889"
"1 Strongly disagree","2017","66 and older","599","0.120932258457816","0.111922706673308","0.129941810242324"
"2 on scale 1-7 ","2017","16-34 y.","1249","0.168196907883052","0.159770947356192","0.176622868409913"
"2 on scale 1-7 ","2017","35-65 y.","3571","0.217436610828615","0.211176209073806","0.223697012583424"
"2 on scale 1-7 ","2017","66 and older","959","0.177735176987697","0.167171539636546","0.188298814338849"
"3 on scale 1-7 ","2017","16-34 y.","1289","0.179502942944438","0.170857754750432","0.188148131138443"
"3 on scale 1-7 ","2017","35-65 y.","2873","0.179343003098212","0.173520641639078","0.185165364557346"
"3 on scale 1-7 ","2017","66 and older","848","0.181057466128495","0.170417117312529","0.191697814944462"
"4 on scale 1-7","2017","16-34 y.","1486","0.207493579175048","0.198358677500235","0.216628480849861"
"4 on scale 1-7","2017","35-65 y.","3011","0.17925820785757","0.173436922275857","0.185079493439283"
"4 on scale 1-7","2017","66 and older","931","0.190300661008863","0.179453827524193","0.201147494493533"
"5 on scale 1-7","2017","16-34 y.","1347","0.187505566351555","0.178712964032731","0.196298168670379"
"5 on scale 1-7","2017","35-65 y.","2638","0.159512708466009","0.153955722161226","0.165069694770792"
"5 on scale 1-7","2017","66 and older","904","0.174625522538971","0.164134922988369","0.185116122089572"
"6 on scale 1-7","2017","16-34 y.","832","0.119635739728594","0.112324991585957","0.126946487871232"
"6 on scale 1-7","2017","35-65 y.","1683","0.102820604884778","0.0982110835549737","0.107430126214582"
"6 on scale 1-7","2017","66 and older","576","0.112220196129762","0.103498336866729","0.120942055392795"
"7 Strongly agree","2017","16-34 y.","462","0.0528988371554054","0.0478566217050724","0.0579410526057385"
"7 Strongly agree","2017","35-65 y.","845","0.0507844799896786","0.0474523339559749","0.0541166260233823"
"7 Strongly agree","2017","66 and older","214","0.0431287187483954","0.0375152543746659","0.048742183122125"
"1 Strongly disagree","2018","16-34 y.","","","",""
"1 Strongly disagree","2018","35-65 y.","","","",""
"1 Strongly disagree","2018","66 and older","","","",""
"2 on scale 1-7 ","2018","16-34 y.","","","",""
"2 on scale 1-7 ","2018","35-65 y.","","","",""
"2 on scale 1-7 ","2018","66 and older","","","",""
"3 on scale 1-7 ","2018","16-34 y.","","","",""
"3 on scale 1-7 ","2018","35-65 y.","","","",""
"3 on scale 1-7 ","2018","66 and older","","","",""
"4 on scale 1-7","2018","16-34 y.","","","",""
"4 on scale 1-7","2018","35-65 y.","","","",""
"4 on scale 1-7","2018","66 and older","","","",""
"5 on scale 1-7","2018","16-34 y.","","","",""
"5 on scale 1-7","2018","35-65 y.","","","",""
"5 on scale 1-7","2018","66 and older","","","",""
"6 on scale 1-7","2018","16-34 y.","","","",""
"6 on scale 1-7","2018","35-65 y.","","","",""
"6 on scale 1-7","2018","66 and older","","","",""
"7 Strongly agree","2018","16-34 y.","","","",""
"7 Strongly agree","2018","35-65 y.","","","",""
"7 Strongly agree","2018","66 and older","","","",""
"1 Strongly disagree","2019","16-34 y.","558","0.0995944992335402","0.0916309814121317","0.107558017054949"
"1 Strongly disagree","2019","35-65 y.","2149","0.139429451462706","0.133909959237444","0.144948943687968"
"1 Strongly disagree","2019","66 and older","848","0.154371872240173","0.144554506427274","0.164189238053073"
"2 on scale 1-7 ","2019","16-34 y.","1079","0.197568088384003","0.186979679467465","0.208156497300541"
"2 on scale 1-7 ","2019","35-65 y.","3773","0.243281465584726","0.236444705744498","0.250118225424954"
"2 on scale 1-7 ","2019","66 and older","1109","0.21013805837823","0.199068019914039","0.221208096842422"
"3 on scale 1-7 ","2019","16-34 y.","1056","0.198237386334635","0.187635481721095","0.208839290948175"
"3 on scale 1-7 ","2019","35-65 y.","2501","0.168384687033038","0.162422011698056","0.17434736236802"
"3 on scale 1-7 ","2019","66 and older","855","0.159362773333035","0.149417449549284","0.169308097116787"
"4 on scale 1-7","2019","16-34 y.","1058","0.207027911171671","0.196253051788322","0.21780277055502"
"4 on scale 1-7","2019","35-65 y.","2749","0.180753572854193","0.174621894711393","0.186885250996993"
"4 on scale 1-7","2019","66 and older","929","0.189635483140494","0.178983727678781","0.200287238602207"
"5 on scale 1-7","2019","16-34 y.","904","0.164517198892125","0.154657977460423","0.174376420323827"
"5 on scale 1-7","2019","35-65 y.","2202","0.148143759117815","0.142483276487709","0.153804241747922"
"5 on scale 1-7","2019","66 and older","786","0.155234570930793","0.145394834461501","0.165074307400084"
"6 on scale 1-7","2019","16-34 y.","512","0.0962292719012736","0.0883868365771442","0.104071707225403"
"6 on scale 1-7","2019","35-65 y.","1258","0.085169464085591","0.0807217085335855","0.0896172196375964"
"6 on scale 1-7","2019","66 and older","474","0.0908478930437194","0.0830388667954003","0.0986569192920385"
"7 Strongly agree","2019","16-34 y.","265","0.0368256440827519","0.031817280584498","0.0418340075810058"
"7 Strongly agree","2019","35-65 y.","498","0.0348375998619309","0.0319157833591898","0.037759416364672"
"7 Strongly agree","2019","66 and older","202","0.0404093489335551","0.0350587166107192","0.0457599812563909"
