"plh0221","year","age_gr","migback","n","percent","lower_confidence","upper_confidence","value"
"7 Strongly agree","2005","16-34 y.","no migration background","228","0.0657897270261635","0.0582278952586446","0.0733515587936824","7"
"7 Strongly agree","2005","16-34 y.","direct migration background","23","","","","7"
"7 Strongly agree","2005","16-34 y.","indirect migration background","33","0.0456574329697174","0.0297683358512325","0.0615465300882023","7"
"7 Strongly agree","2005","35-65 y.","no migration background","540","0.0641473200932467","0.0593376499137263","0.0689569902727671","7"
"7 Strongly agree","2005","35-65 y.","direct migration background","131","0.0837074472764631","0.0695257436189508","0.0978891509339754","7"
"1 Strongly disagree","2006","16-34 y.","no migration background","","","","","1"
"1 Strongly disagree","2006","16-34 y.","direct migration background","","","","","1"
"1 Strongly disagree","2006","16-34 y.","indirect migration background","","","","","1"
"1 Strongly disagree","2006","35-65 y.","no migration background","","","","","1"
"1 Strongly disagree","2006","35-65 y.","direct migration background","","","","","1"
"1 Strongly disagree","2006","35-65 y.","indirect migration background","","","","","1"
"1 Strongly disagree","2006","66 and older","no migration background","","","","","1"
"1 Strongly disagree","2006","66 and older","direct migration background","","","","","1"
"1 Strongly disagree","2006","66 and older","indirect migration background","","","","","1"
"2 on scale 1-7 ","2006","16-34 y.","no migration background","","","","","2"
"2 on scale 1-7 ","2006","35-65 y.","indirect migration background","","","","","2"
"2 on scale 1-7 ","2006","66 and older","no migration background","","","","","2"
"2 on scale 1-7 ","2006","16-34 y.","direct migration background","","","","","2"
"2 on scale 1-7 ","2006","16-34 y.","indirect migration background","","","","","2"
"2 on scale 1-7 ","2006","35-65 y.","no migration background","","","","","2"
"2 on scale 1-7 ","2006","35-65 y.","direct migration background","","","","","2"
"2 on scale 1-7 ","2006","66 and older","direct migration background","","","","","2"
"2 on scale 1-7 ","2006","66 and older","indirect migration background","","","","","2"
"3 on scale 1-7 ","2006","16-34 y.","no migration background","","","","","3"
"3 on scale 1-7 ","2006","16-34 y.","direct migration background","","","","","3"
"3 on scale 1-7 ","2006","66 and older","no migration background","","","","","3"
"3 on scale 1-7 ","2006","35-65 y.","indirect migration background","","","","","3"
"3 on scale 1-7 ","2006","16-34 y.","indirect migration background","","","","","3"
"3 on scale 1-7 ","2006","35-65 y.","no migration background","","","","","3"
"3 on scale 1-7 ","2006","66 and older","direct migration background","","","","","3"
"3 on scale 1-7 ","2006","66 and older","indirect migration background","","","","","3"
"3 on scale 1-7 ","2006","35-65 y.","direct migration background","","","","","3"
"4 on scale 1-7","2006","66 and older","indirect migration background","","","","","4"
"4 on scale 1-7","2006","16-34 y.","no migration background","","","","","4"
"4 on scale 1-7","2006","16-34 y.","direct migration background","","","","","4"
"4 on scale 1-7","2006","16-34 y.","indirect migration background","","","","","4"
"4 on scale 1-7","2006","35-65 y.","indirect migration background","","","","","4"
"4 on scale 1-7","2006","66 and older","no migration background","","","","","4"
"4 on scale 1-7","2006","66 and older","direct migration background","","","","","4"
"4 on scale 1-7","2006","35-65 y.","no migration background","","","","","4"
"4 on scale 1-7","2006","35-65 y.","direct migration background","","","","","4"
"5 on scale 1-7","2006","35-65 y.","indirect migration background","","","","","5"
"5 on scale 1-7","2006","16-34 y.","no migration background","","","","","5"
"5 on scale 1-7","2006","16-34 y.","direct migration background","","","","","5"
"5 on scale 1-7","2006","35-65 y.","direct migration background","","","","","5"
"5 on scale 1-7","2006","66 and older","no migration background","","","","","5"
"5 on scale 1-7","2006","66 and older","direct migration background","","","","","5"
"5 on scale 1-7","2006","66 and older","indirect migration background","","","","","5"
"5 on scale 1-7","2006","16-34 y.","indirect migration background","","","","","5"
"5 on scale 1-7","2006","35-65 y.","no migration background","","","","","5"
"6 on scale 1-7","2006","16-34 y.","direct migration background","","","","","6"
"6 on scale 1-7","2006","35-65 y.","indirect migration background","","","","","6"
"6 on scale 1-7","2006","66 and older","no migration background","","","","","6"
"6 on scale 1-7","2006","66 and older","direct migration background","","","","","6"
"6 on scale 1-7","2006","66 and older","indirect migration background","","","","","6"
"6 on scale 1-7","2006","35-65 y.","direct migration background","","","","","6"
"6 on scale 1-7","2006","16-34 y.","no migration background","","","","","6"
"6 on scale 1-7","2006","16-34 y.","indirect migration background","","","","","6"
"6 on scale 1-7","2006","35-65 y.","no migration background","","","","","6"
"7 Strongly agree","2006","66 and older","indirect migration background","","","","","7"
"7 Strongly agree","2006","35-65 y.","indirect migration background","","","","","7"
"7 Strongly agree","2006","66 and older","no migration background","","","","","7"
"7 Strongly agree","2006","66 and older","direct migration background","","","","","7"
"7 Strongly agree","2006","16-34 y.","no migration background","","","","","7"
"7 Strongly agree","2006","16-34 y.","direct migration background","","","","","7"
"7 Strongly agree","2006","16-34 y.","indirect migration background","","","","","7"
"7 Strongly agree","2006","35-65 y.","no migration background","","","","","7"
"7 Strongly agree","2006","35-65 y.","direct migration background","","","","","7"
"1 Strongly disagree","2007","35-65 y.","direct migration background","","","","","1"
"1 Strongly disagree","2007","35-65 y.","indirect migration background","","","","","1"
"1 Strongly disagree","2007","66 and older","no migration background","","","","","1"
"1 Strongly disagree","2007","66 and older","direct migration background","","","","","1"
"1 Strongly disagree","2007","66 and older","indirect migration background","","","","","1"
"1 Strongly disagree","2007","16-34 y.","no migration background","","","","","1"
"1 Strongly disagree","2007","16-34 y.","direct migration background","","","","","1"
"1 Strongly disagree","2007","16-34 y.","indirect migration background","","","","","1"
"1 Strongly disagree","2007","35-65 y.","no migration background","","","","","1"
"2 on scale 1-7 ","2007","35-65 y.","indirect migration background","","","","","2"
"2 on scale 1-7 ","2007","16-34 y.","no migration background","","","","","2"
"2 on scale 1-7 ","2007","35-65 y.","direct migration background","","","","","2"
"2 on scale 1-7 ","2007","66 and older","no migration background","","","","","2"
"2 on scale 1-7 ","2007","66 and older","direct migration background","","","","","2"
"2 on scale 1-7 ","2007","66 and older","indirect migration background","","","","","2"
"2 on scale 1-7 ","2007","16-34 y.","direct migration background","","","","","2"
"2 on scale 1-7 ","2007","16-34 y.","indirect migration background","","","","","2"
"2 on scale 1-7 ","2007","35-65 y.","no migration background","","","","","2"
"3 on scale 1-7 ","2007","66 and older","no migration background","","","","","3"
"3 on scale 1-7 ","2007","16-34 y.","direct migration background","","","","","3"
"3 on scale 1-7 ","2007","35-65 y.","indirect migration background","","","","","3"
"3 on scale 1-7 ","2007","66 and older","direct migration background","","","","","3"
"3 on scale 1-7 ","2007","66 and older","indirect migration background","","","","","3"
"3 on scale 1-7 ","2007","16-34 y.","no migration background","","","","","3"
"3 on scale 1-7 ","2007","35-65 y.","direct migration background","","","","","3"
"3 on scale 1-7 ","2007","35-65 y.","no migration background","","","","","3"
"3 on scale 1-7 ","2007","16-34 y.","indirect migration background","","","","","3"
"4 on scale 1-7","2007","66 and older","indirect migration background","","","","","4"
"4 on scale 1-7","2007","35-65 y.","indirect migration background","","","","","4"
"4 on scale 1-7","2007","66 and older","no migration background","","","","","4"
"4 on scale 1-7","2007","66 and older","direct migration background","","","","","4"
"4 on scale 1-7","2007","35-65 y.","direct migration background","","","","","4"
"4 on scale 1-7","2007","16-34 y.","no migration background","","","","","4"
"4 on scale 1-7","2007","16-34 y.","direct migration background","","","","","4"
"4 on scale 1-7","2007","16-34 y.","indirect migration background","","","","","4"
"4 on scale 1-7","2007","35-65 y.","no migration background","","","","","4"
"5 on scale 1-7","2007","35-65 y.","indirect migration background","","","","","5"
"5 on scale 1-7","2007","66 and older","no migration background","","","","","5"
"5 on scale 1-7","2007","35-65 y.","direct migration background","","","","","5"
"5 on scale 1-7","2007","66 and older","direct migration background","","","","","5"
"5 on scale 1-7","2007","16-34 y.","no migration background","","","","","5"
"5 on scale 1-7","2007","35-65 y.","no migration background","","","","","5"
"5 on scale 1-7","2007","66 and older","indirect migration background","","","","","5"
"5 on scale 1-7","2007","16-34 y.","direct migration background","","","","","5"
"5 on scale 1-7","2007","16-34 y.","indirect migration background","","","","","5"
"6 on scale 1-7","2007","35-65 y.","indirect migration background","","","","","6"
"6 on scale 1-7","2007","66 and older","no migration background","","","","","6"
"6 on scale 1-7","2007","66 and older","direct migration background","","","","","6"
"6 on scale 1-7","2007","66 and older","indirect migration background","","","","","6"
"6 on scale 1-7","2007","16-34 y.","no migration background","","","","","6"
"6 on scale 1-7","2007","16-34 y.","direct migration background","","","","","6"
"6 on scale 1-7","2007","35-65 y.","direct migration background","","","","","6"
"6 on scale 1-7","2007","16-34 y.","indirect migration background","","","","","6"
"6 on scale 1-7","2007","35-65 y.","no migration background","","","","","6"
"7 Strongly agree","2007","35-65 y.","indirect migration background","","","","","7"
"7 Strongly agree","2007","66 and older","direct migration background","","","","","7"
"7 Strongly agree","2007","66 and older","indirect migration background","","","","","7"
"7 Strongly agree","2007","66 and older","no migration background","","","","","7"
"7 Strongly agree","2007","16-34 y.","no migration background","","","","","7"
"7 Strongly agree","2007","16-34 y.","direct migration background","","","","","7"
"7 Strongly agree","2007","16-34 y.","indirect migration background","","","","","7"
"7 Strongly agree","2007","35-65 y.","no migration background","","","","","7"
"7 Strongly agree","2007","35-65 y.","direct migration background","","","","","7"
"1 Strongly disagree","2008","35-65 y.","direct migration background","","","","","1"
"1 Strongly disagree","2008","35-65 y.","indirect migration background","","","","","1"
"1 Strongly disagree","2008","66 and older","no migration background","","","","","1"
"1 Strongly disagree","2008","66 and older","direct migration background","","","","","1"
"1 Strongly disagree","2008","66 and older","indirect migration background","","","","","1"
"1 Strongly disagree","2008","16-34 y.","direct migration background","","","","","1"
"1 Strongly disagree","2008","16-34 y.","indirect migration background","","","","","1"
"1 Strongly disagree","2008","35-65 y.","no migration background","","","","","1"
"1 Strongly disagree","2008","16-34 y.","no migration background","","","","","1"
"2 on scale 1-7 ","2008","35-65 y.","indirect migration background","","","","","2"
"2 on scale 1-7 ","2008","66 and older","no migration background","","","","","2"
"2 on scale 1-7 ","2008","16-34 y.","no migration background","","","","","2"
"2 on scale 1-7 ","2008","35-65 y.","direct migration background","","","","","2"
"2 on scale 1-7 ","2008","66 and older","direct migration background","","","","","2"
"2 on scale 1-7 ","2008","66 and older","indirect migration background","","","","","2"
"2 on scale 1-7 ","2008","16-34 y.","direct migration background","","","","","2"
"2 on scale 1-7 ","2008","35-65 y.","no migration background","","","","","2"
"2 on scale 1-7 ","2008","16-34 y.","indirect migration background","","","","","2"
"3 on scale 1-7 ","2008","35-65 y.","indirect migration background","","","","","3"
"3 on scale 1-7 ","2008","66 and older","no migration background","","","","","3"
"3 on scale 1-7 ","2008","16-34 y.","no migration background","","","","","3"
"3 on scale 1-7 ","2008","16-34 y.","direct migration background","","","","","3"
"3 on scale 1-7 ","2008","35-65 y.","direct migration background","","","","","3"
"3 on scale 1-7 ","2008","66 and older","direct migration background","","","","","3"
"3 on scale 1-7 ","2008","66 and older","indirect migration background","","","","","3"
"3 on scale 1-7 ","2008","35-65 y.","no migration background","","","","","3"
"3 on scale 1-7 ","2008","16-34 y.","indirect migration background","","","","","3"
"4 on scale 1-7","2008","35-65 y.","indirect migration background","","","","","4"
"4 on scale 1-7","2008","35-65 y.","direct migration background","","","","","4"
"4 on scale 1-7","2008","16-34 y.","indirect migration background","","","","","4"
"4 on scale 1-7","2008","66 and older","no migration background","","","","","4"
"4 on scale 1-7","2008","66 and older","direct migration background","","","","","4"
"4 on scale 1-7","2008","66 and older","indirect migration background","","","","","4"
"4 on scale 1-7","2008","35-65 y.","no migration background","","","","","4"
"4 on scale 1-7","2008","16-34 y.","direct migration background","","","","","4"
"4 on scale 1-7","2008","16-34 y.","no migration background","","","","","4"
"5 on scale 1-7","2008","66 and older","no migration background","","","","","5"
"5 on scale 1-7","2008","66 and older","direct migration background","","","","","5"
"5 on scale 1-7","2008","35-65 y.","indirect migration background","","","","","5"
"5 on scale 1-7","2008","66 and older","indirect migration background","","","","","5"
"5 on scale 1-7","2008","16-34 y.","no migration background","","","","","5"
"5 on scale 1-7","2008","16-34 y.","direct migration background","","","","","5"
"5 on scale 1-7","2008","35-65 y.","no migration background","","","","","5"
"5 on scale 1-7","2008","16-34 y.","indirect migration background","","","","","5"
"5 on scale 1-7","2008","35-65 y.","direct migration background","","","","","5"
"6 on scale 1-7","2008","35-65 y.","indirect migration background","","","","","6"
"6 on scale 1-7","2008","66 and older","no migration background","","","","","6"
"6 on scale 1-7","2008","66 and older","direct migration background","","","","","6"
"6 on scale 1-7","2008","66 and older","indirect migration background","","","","","6"
"6 on scale 1-7","2008","16-34 y.","direct migration background","","","","","6"
"6 on scale 1-7","2008","16-34 y.","indirect migration background","","","","","6"
"6 on scale 1-7","2008","16-34 y.","no migration background","","","","","6"
"6 on scale 1-7","2008","35-65 y.","direct migration background","","","","","6"
"6 on scale 1-7","2008","35-65 y.","no migration background","","","","","6"
"7 Strongly agree","2008","66 and older","indirect migration background","","","","","7"
"7 Strongly agree","2008","35-65 y.","indirect migration background","","","","","7"
"7 Strongly agree","2008","66 and older","no migration background","","","","","7"
"7 Strongly agree","2008","66 and older","direct migration background","","","","","7"
"7 Strongly agree","2008","16-34 y.","no migration background","","","","","7"
"7 Strongly agree","2008","16-34 y.","direct migration background","","","","","7"
"7 Strongly agree","2008","16-34 y.","indirect migration background","","","","","7"
"7 Strongly agree","2008","35-65 y.","no migration background","","","","","7"
"7 Strongly agree","2008","35-65 y.","direct migration background","","","","","7"
"1 Strongly disagree","2009","35-65 y.","direct migration background","86","0.0922760159481456","0.0745149376774089","0.110037094218882","1"
"1 Strongly disagree","2009","35-65 y.","indirect migration background","20","","","","1"
"1 Strongly disagree","2009","66 and older","no migration background","446","0.119095037160994","0.108804807691242","0.129385266630746","1"
"1 Strongly disagree","2009","66 and older","direct migration background","45","0.148447850825516","0.110260585723195","0.186635115927836","1"
"1 Strongly disagree","2009","66 and older","indirect migration background","1","","","","1"
"1 Strongly disagree","2009","16-34 y.","no migration background","252","0.0793925153690338","0.0699961139315668","0.0887889168065008","1"
"1 Strongly disagree","2009","16-34 y.","direct migration background","29","","","","1"
"1 Strongly disagree","2009","16-34 y.","indirect migration background","51","0.113191819084545","0.0858551493844519","0.140528488784639","1"
"1 Strongly disagree","2009","35-65 y.","no migration background","916","0.106343766641697","0.0998438565068148","0.11284367677658","1"
"2 on scale 1-7 ","2009","35-65 y.","indirect migration background","36","0.153539420926209","0.102278711976904","0.204800129875515","2"
"2 on scale 1-7 ","2009","16-34 y.","no migration background","626","0.212342017106525","0.198127852522869","0.226556181690182","2"
"2 on scale 1-7 ","2009","66 and older","no migration background","652","0.168140195061749","0.156258605597249","0.18002178452625","2"
"2 on scale 1-7 ","2009","66 and older","direct migration background","47","0.123508274484358","0.0881697907223414","0.158846758246375","2"
"2 on scale 1-7 ","2009","35-65 y.","direct migration background","193","0.169962851365098","0.146912700393051","0.193013002337145","2"
"2 on scale 1-7 ","2009","66 and older","indirect migration background","1","","","","2"
"2 on scale 1-7 ","2009","16-34 y.","direct migration background","76","0.248778414849942","0.199362731770388","0.298194097929496","2"
"2 on scale 1-7 ","2009","35-65 y.","no migration background","1819","0.207673919249403","0.199121104926584","0.216226733572221","2"
"2 on scale 1-7 ","2009","16-34 y.","indirect migration background","94","0.191249631923368","0.157315965221329","0.225183298625407","2"
"3 on scale 1-7 ","2009","35-65 y.","indirect migration background","37","0.208775428052536","0.150984340822181","0.266566515282892","3"
"3 on scale 1-7 ","2009","66 and older","no migration background","674","0.172923720395417","0.160908997269304","0.184938443521529","3"
"3 on scale 1-7 ","2009","66 and older","indirect migration background","","","","","3"
"3 on scale 1-7 ","2009","16-34 y.","no migration background","648","0.191343398221552","0.177671672390438","0.205015124052666","3"
"3 on scale 1-7 ","2009","16-34 y.","direct migration background","50","0.196252448276965","0.150853917406153","0.241650979147777","3"
"3 on scale 1-7 ","2009","35-65 y.","direct migration background","179","0.176147129481563","0.152768953694963","0.199525305268163","3"
"3 on scale 1-7 ","2009","66 and older","direct migration background","66","0.20855819969108","0.16492178092613","0.252194618456029","3"
"3 on scale 1-7 ","2009","35-65 y.","no migration background","1661","0.185852623839259","0.177650960270206","0.194054287408311","3"
"3 on scale 1-7 ","2009","16-34 y.","indirect migration background","106","0.200189101934802","0.165663829472391","0.234714374397214","3"
"4 on scale 1-7","2009","35-65 y.","indirect migration background","41","0.261262511665503","0.198794899020459","0.323730124310547","4"
"4 on scale 1-7","2009","35-65 y.","direct migration background","225","0.218843871506618","0.193470152746135","0.244217590267102","4"
"4 on scale 1-7","2009","16-34 y.","indirect migration background","109","0.209052568844734","0.173967300346254","0.244137837343213","4"
"4 on scale 1-7","2009","35-65 y.","no migration background","1716","0.198455040463436","0.190045716202265","0.206864364724606","4"
"4 on scale 1-7","2009","66 and older","no migration background","711","0.194759668202468","0.182178355067214","0.207340981337722","4"
"4 on scale 1-7","2009","66 and older","direct migration background","65","0.201558530257036","0.158471346546822","0.244645713967251","4"
"4 on scale 1-7","2009","66 and older","indirect migration background","3","","","","4"
"4 on scale 1-7","2009","16-34 y.","no migration background","642","0.195706138457226","0.181916777755739","0.209495499158713","4"
"4 on scale 1-7","2009","16-34 y.","direct migration background","58","0.174074779083094","0.130732402995528","0.217417155170661","4"
"5 on scale 1-7","2009","66 and older","no migration background","634","0.164487578776617","0.152709981271618","0.176265176281617","5"
"5 on scale 1-7","2009","66 and older","direct migration background","49","0.139165262979755","0.101990236341214","0.176340289618297","5"
"5 on scale 1-7","2009","66 and older","indirect migration background","","","","","5"
"5 on scale 1-7","2009","16-34 y.","no migration background","551","0.171497269110112","0.158396098340539","0.184598439879685","5"
"5 on scale 1-7","2009","35-65 y.","indirect migration background","29","","","","5"
"5 on scale 1-7","2009","16-34 y.","direct migration background","43","0.117678099045789","0.0808452106043993","0.154510987487178","5"
"5 on scale 1-7","2009","35-65 y.","direct migration background","153","0.138527202662371","0.117327180179326","0.159727225145416","5"
"5 on scale 1-7","2009","35-65 y.","no migration background","1314","0.150074372804484","0.142544115445893","0.157604630163075","5"
"5 on scale 1-7","2009","16-34 y.","indirect migration background","74","0.139507710034059","0.109612897325783","0.169402522742335","5"
"6 on scale 1-7","2009","66 and older","direct migration background","38","0.0960215555220564","0.064377700928524","0.127665410115589","6"
"6 on scale 1-7","2009","35-65 y.","indirect migration background","18","","","","6"
"6 on scale 1-7","2009","66 and older","no migration background","473","0.119896529573277","0.109576430368822","0.130216628777732","6"
"6 on scale 1-7","2009","35-65 y.","direct migration background","117","0.126881860482432","0.106455815700608","0.147307905264255","6"
"6 on scale 1-7","2009","66 and older","indirect migration background","","","","","6"
"6 on scale 1-7","2009","16-34 y.","direct migration background","26","","","","6"
"6 on scale 1-7","2009","16-34 y.","indirect migration background","58","0.112441930663506","0.0851844460510572","0.139699415275955","6"
"6 on scale 1-7","2009","35-65 y.","no migration background","818","0.0955196966205636","0.0893222597359417","0.101717133505185","6"
"6 on scale 1-7","2009","16-34 y.","no migration background","336","0.108149840300875","0.0973555667594592","0.118944113842291","6"
"7 Strongly agree","2009","35-65 y.","indirect migration background","9","","","","7"
"7 Strongly agree","2009","66 and older","no migration background","216","0.0606972708294772","0.053111476334268","0.0682830653246865","7"
"7 Strongly agree","2009","66 and older","direct migration background","23","","","","7"
"7 Strongly agree","2009","66 and older","indirect migration background","1","","","","7"
"7 Strongly agree","2009","16-34 y.","no migration background","125","0.0415688214346754","0.0346313876111642","0.0485062552581867","7"
"7 Strongly agree","2009","16-34 y.","direct migration background","12","","","","7"
"7 Strongly agree","2009","16-34 y.","indirect migration background","24","","","","7"
"7 Strongly agree","2009","35-65 y.","no migration background","397","0.056080580381158","0.0512294851670353","0.0609316755952808","7"
"7 Strongly agree","2009","35-65 y.","direct migration background","67","0.077361068553772","0.0609655512803492","0.0937565858271949","7"
"1 Strongly disagree","2010","35-65 y.","direct migration background","","","","","1"
"1 Strongly disagree","2010","35-65 y.","indirect migration background","","","","","1"
"1 Strongly disagree","2010","66 and older","no migration background","","","","","1"
"1 Strongly disagree","2010","66 and older","direct migration background","","","","","1"
"1 Strongly disagree","2010","66 and older","indirect migration background","","","","","1"
"1 Strongly disagree","2010","16-34 y.","direct migration background","","","","","1"
"1 Strongly disagree","2010","16-34 y.","no migration background","","","","","1"
"1 Strongly disagree","2010","16-34 y.","indirect migration background","","","","","1"
"1 Strongly disagree","2010","35-65 y.","no migration background","","","","","1"
"2 on scale 1-7 ","2010","35-65 y.","indirect migration background","","","","","2"
"2 on scale 1-7 ","2010","66 and older","no migration background","","","","","2"
"2 on scale 1-7 ","2010","66 and older","direct migration background","","","","","2"
"2 on scale 1-7 ","2010","16-34 y.","no migration background","","","","","2"
"2 on scale 1-7 ","2010","35-65 y.","direct migration background","","","","","2"
"2 on scale 1-7 ","2010","66 and older","indirect migration background","","","","","2"
"2 on scale 1-7 ","2010","16-34 y.","indirect migration background","","","","","2"
"2 on scale 1-7 ","2010","35-65 y.","no migration background","","","","","2"
"2 on scale 1-7 ","2010","16-34 y.","direct migration background","","","","","2"
"3 on scale 1-7 ","2010","66 and older","indirect migration background","","","","","3"
"3 on scale 1-7 ","2010","35-65 y.","indirect migration background","","","","","3"
"3 on scale 1-7 ","2010","66 and older","no migration background","","","","","3"
"3 on scale 1-7 ","2010","66 and older","direct migration background","","","","","3"
"3 on scale 1-7 ","2010","16-34 y.","no migration background","","","","","3"
"3 on scale 1-7 ","2010","16-34 y.","direct migration background","","","","","3"
"3 on scale 1-7 ","2010","35-65 y.","direct migration background","","","","","3"
"3 on scale 1-7 ","2010","16-34 y.","indirect migration background","","","","","3"
"3 on scale 1-7 ","2010","35-65 y.","no migration background","","","","","3"
"4 on scale 1-7","2010","35-65 y.","indirect migration background","","","","","4"
"4 on scale 1-7","2010","66 and older","no migration background","","","","","4"
"4 on scale 1-7","2010","35-65 y.","direct migration background","","","","","4"
"4 on scale 1-7","2010","35-65 y.","no migration background","","","","","4"
