"plh0221","year","age_gr","sex","n","percent","lower_confidence","upper_confidence"
"5 on scale 1-7","2005","16-34 y.","Male","378","0.159228199249262","0.14501857221726","0.173437826281264"
"5 on scale 1-7","2005","16-34 y.","Female","516","0.194195454227552","0.17946941800574","0.208921490449363"
"5 on scale 1-7","2005","35-65 y.","Male","841","0.139432386622268","0.130365521767761","0.148499251476775"
"5 on scale 1-7","2005","35-65 y.","Female","1135","0.187580406154042","0.177687016361435","0.197473795946649"
"5 on scale 1-7","2005","66 and older","Male","274","0.158357378713012","0.141114311155568","0.175600446270455"
"5 on scale 1-7","2005","66 and older","Female","388","0.189769342308936","0.172766118554335","0.206772566063538"
"6 on scale 1-7","2005","16-34 y.","Male","184","0.0664773504709005","0.0568027531176495","0.0761519478241515"
"6 on scale 1-7","2005","16-34 y.","Female","353","0.126667721411426","0.114286194292723","0.139049248530129"
"6 on scale 1-7","2005","35-65 y.","Male","525","0.0879846521568081","0.0805700586395215","0.0953992456740946"
"6 on scale 1-7","2005","35-65 y.","Female","786","0.138297553224073","0.129548781172727","0.147046325275419"
"6 on scale 1-7","2005","66 and older","Male","197","0.110623472690294","0.0958085976408892","0.125438347739699"
"6 on scale 1-7","2005","66 and older","Female","290","0.126851413355313","0.112420107187027","0.1412827195236"
"7 Strongly agree","2005","16-34 y.","Male","101","0.0529410965919192","0.0442451156241009","0.0616370775597375"
"7 Strongly agree","2005","16-34 y.","Female","183","0.0660631656055226","0.0568163984792151","0.0753099327318302"
"7 Strongly agree","2005","35-65 y.","Male","225","0.0486400156632546","0.0430094489800826","0.0542705823464267"
"7 Strongly agree","2005","35-65 y.","Female","456","0.0850290488854187","0.0779602031600258","0.0920978946108115"
"7 Strongly agree","2005","66 and older","Male","97","0.0617307261743911","0.0503637236199159","0.0730977287288663"
"7 Strongly agree","2005","66 and older","Female","209","0.102637083305643","0.089477258188607","0.115796908422679"
"1 Strongly disagree","2006","16-34 y.","Male","","","",""
"1 Strongly disagree","2006","16-34 y.","Female","","","",""
"1 Strongly disagree","2006","35-65 y.","Male","","","",""
"1 Strongly disagree","2006","35-65 y.","Female","","","",""
"1 Strongly disagree","2006","66 and older","Male","","","",""
"1 Strongly disagree","2006","66 and older","Female","","","",""
"2 on scale 1-7 ","2006","16-34 y.","Male","","","",""
"2 on scale 1-7 ","2006","16-34 y.","Female","","","",""
"2 on scale 1-7 ","2006","35-65 y.","Male","","","",""
"2 on scale 1-7 ","2006","35-65 y.","Female","","","",""
"2 on scale 1-7 ","2006","66 and older","Male","","","",""
"2 on scale 1-7 ","2006","66 and older","Female","","","",""
"3 on scale 1-7 ","2006","16-34 y.","Male","","","",""
"3 on scale 1-7 ","2006","16-34 y.","Female","","","",""
"3 on scale 1-7 ","2006","35-65 y.","Male","","","",""
"3 on scale 1-7 ","2006","35-65 y.","Female","","","",""
"3 on scale 1-7 ","2006","66 and older","Male","","","",""
"3 on scale 1-7 ","2006","66 and older","Female","","","",""
"4 on scale 1-7","2006","16-34 y.","Male","","","",""
"4 on scale 1-7","2006","16-34 y.","Female","","","",""
"4 on scale 1-7","2006","35-65 y.","Male","","","",""
"4 on scale 1-7","2006","35-65 y.","Female","","","",""
"4 on scale 1-7","2006","66 and older","Male","","","",""
"4 on scale 1-7","2006","66 and older","Female","","","",""
"5 on scale 1-7","2006","16-34 y.","Male","","","",""
"5 on scale 1-7","2006","16-34 y.","Female","","","",""
"5 on scale 1-7","2006","35-65 y.","Male","","","",""
"5 on scale 1-7","2006","35-65 y.","Female","","","",""
"5 on scale 1-7","2006","66 and older","Male","","","",""
"5 on scale 1-7","2006","66 and older","Female","","","",""
"6 on scale 1-7","2006","16-34 y.","Male","","","",""
"6 on scale 1-7","2006","16-34 y.","Female","","","",""
"6 on scale 1-7","2006","35-65 y.","Male","","","",""
"6 on scale 1-7","2006","35-65 y.","Female","","","",""
"6 on scale 1-7","2006","66 and older","Male","","","",""
"6 on scale 1-7","2006","66 and older","Female","","","",""
"7 Strongly agree","2006","16-34 y.","Male","","","",""
"7 Strongly agree","2006","16-34 y.","Female","","","",""
"7 Strongly agree","2006","35-65 y.","Male","","","",""
"7 Strongly agree","2006","35-65 y.","Female","","","",""
"7 Strongly agree","2006","66 and older","Male","","","",""
"7 Strongly agree","2006","66 and older","Female","","","",""
"1 Strongly disagree","2007","16-34 y.","Male","","","",""
"1 Strongly disagree","2007","16-34 y.","Female","","","",""
"1 Strongly disagree","2007","35-65 y.","Male","","","",""
"1 Strongly disagree","2007","35-65 y.","Female","","","",""
"1 Strongly disagree","2007","66 and older","Male","","","",""
"1 Strongly disagree","2007","66 and older","Female","","","",""
"2 on scale 1-7 ","2007","16-34 y.","Male","","","",""
"2 on scale 1-7 ","2007","16-34 y.","Female","","","",""
"2 on scale 1-7 ","2007","35-65 y.","Male","","","",""
"2 on scale 1-7 ","2007","35-65 y.","Female","","","",""
"2 on scale 1-7 ","2007","66 and older","Male","","","",""
"2 on scale 1-7 ","2007","66 and older","Female","","","",""
"3 on scale 1-7 ","2007","16-34 y.","Male","","","",""
"3 on scale 1-7 ","2007","16-34 y.","Female","","","",""
"3 on scale 1-7 ","2007","35-65 y.","Male","","","",""
"3 on scale 1-7 ","2007","35-65 y.","Female","","","",""
"3 on scale 1-7 ","2007","66 and older","Male","","","",""
"3 on scale 1-7 ","2007","66 and older","Female","","","",""
"4 on scale 1-7","2007","16-34 y.","Male","","","",""
"4 on scale 1-7","2007","16-34 y.","Female","","","",""
"4 on scale 1-7","2007","35-65 y.","Male","","","",""
"4 on scale 1-7","2007","35-65 y.","Female","","","",""
"4 on scale 1-7","2007","66 and older","Male","","","",""
"4 on scale 1-7","2007","66 and older","Female","","","",""
"5 on scale 1-7","2007","16-34 y.","Male","","","",""
"5 on scale 1-7","2007","16-34 y.","Female","","","",""
"5 on scale 1-7","2007","35-65 y.","Male","","","",""
"5 on scale 1-7","2007","35-65 y.","Female","","","",""
"5 on scale 1-7","2007","66 and older","Male","","","",""
"5 on scale 1-7","2007","66 and older","Female","","","",""
"6 on scale 1-7","2007","16-34 y.","Male","","","",""
"6 on scale 1-7","2007","16-34 y.","Female","","","",""
"6 on scale 1-7","2007","35-65 y.","Male","","","",""
"6 on scale 1-7","2007","35-65 y.","Female","","","",""
"6 on scale 1-7","2007","66 and older","Male","","","",""
"6 on scale 1-7","2007","66 and older","Female","","","",""
"7 Strongly agree","2007","16-34 y.","Male","","","",""
"7 Strongly agree","2007","16-34 y.","Female","","","",""
"7 Strongly agree","2007","35-65 y.","Male","","","",""
"7 Strongly agree","2007","35-65 y.","Female","","","",""
"7 Strongly agree","2007","66 and older","Male","","","",""
"7 Strongly agree","2007","66 and older","Female","","","",""
"1 Strongly disagree","2008","16-34 y.","Male","","","",""
"1 Strongly disagree","2008","16-34 y.","Female","","","",""
"1 Strongly disagree","2008","35-65 y.","Male","","","",""
"1 Strongly disagree","2008","35-65 y.","Female","","","",""
"1 Strongly disagree","2008","66 and older","Male","","","",""
"1 Strongly disagree","2008","66 and older","Female","","","",""
"2 on scale 1-7 ","2008","16-34 y.","Male","","","",""
"2 on scale 1-7 ","2008","16-34 y.","Female","","","",""
"2 on scale 1-7 ","2008","35-65 y.","Male","","","",""
"2 on scale 1-7 ","2008","35-65 y.","Female","","","",""
"2 on scale 1-7 ","2008","66 and older","Male","","","",""
"2 on scale 1-7 ","2008","66 and older","Female","","","",""
"3 on scale 1-7 ","2008","16-34 y.","Male","","","",""
"3 on scale 1-7 ","2008","16-34 y.","Female","","","",""
"3 on scale 1-7 ","2008","35-65 y.","Male","","","",""
"3 on scale 1-7 ","2008","35-65 y.","Female","","","",""
"3 on scale 1-7 ","2008","66 and older","Male","","","",""
"3 on scale 1-7 ","2008","66 and older","Female","","","",""
"4 on scale 1-7","2008","16-34 y.","Male","","","",""
"4 on scale 1-7","2008","16-34 y.","Female","","","",""
"4 on scale 1-7","2008","35-65 y.","Male","","","",""
"4 on scale 1-7","2008","35-65 y.","Female","","","",""
"4 on scale 1-7","2008","66 and older","Male","","","",""
"4 on scale 1-7","2008","66 and older","Female","","","",""
"5 on scale 1-7","2008","16-34 y.","Male","","","",""
"5 on scale 1-7","2008","16-34 y.","Female","","","",""
"5 on scale 1-7","2008","35-65 y.","Male","","","",""
"5 on scale 1-7","2008","35-65 y.","Female","","","",""
"5 on scale 1-7","2008","66 and older","Male","","","",""
"5 on scale 1-7","2008","66 and older","Female","","","",""
"6 on scale 1-7","2008","16-34 y.","Male","","","",""
"6 on scale 1-7","2008","16-34 y.","Female","","","",""
"6 on scale 1-7","2008","35-65 y.","Male","","","",""
"6 on scale 1-7","2008","35-65 y.","Female","","","",""
"6 on scale 1-7","2008","66 and older","Male","","","",""
"6 on scale 1-7","2008","66 and older","Female","","","",""
"7 Strongly agree","2008","16-34 y.","Male","","","",""
"7 Strongly agree","2008","16-34 y.","Female","","","",""
"7 Strongly agree","2008","35-65 y.","Male","","","",""
"7 Strongly agree","2008","35-65 y.","Female","","","",""
"7 Strongly agree","2008","66 and older","Male","","","",""
"7 Strongly agree","2008","66 and older","Female","","","",""
"1 Strongly disagree","2009","16-34 y.","Male","222","0.118637067589437","0.104169410850931","0.133104724327943"
"1 Strongly disagree","2009","16-34 y.","Female","110","0.0603105857027025","0.0500576795571991","0.0705634918482059"
"1 Strongly disagree","2009","35-65 y.","Male","617","0.127958347873875","0.118414465982554","0.137502229765196"
"1 Strongly disagree","2009","35-65 y.","Female","405","0.0792999205198288","0.0719166145241538","0.0866832265155039"
"1 Strongly disagree","2009","66 and older","Male","286","0.143551280587368","0.128032288492815","0.159070272681921"
"1 Strongly disagree","2009","66 and older","Female","206","0.105640863619109","0.0927496525436635","0.118532074694554"
"2 on scale 1-7 ","2009","16-34 y.","Male","450","0.249074666704836","0.229724987889958","0.268424345519713"
"2 on scale 1-7 ","2009","16-34 y.","Female","346","0.175127568154857","0.158758321427027","0.191496814882687"
"2 on scale 1-7 ","2009","35-65 y.","Male","1175","0.240950373518188","0.228731785631906","0.25316896140447"
"2 on scale 1-7 ","2009","35-65 y.","Female","873","0.160653393825804","0.1506194648383","0.170687322813307"
"2 on scale 1-7 ","2009","66 and older","Male","412","0.20494351518852","0.187077595526063","0.222809434850977"
"2 on scale 1-7 ","2009","66 and older","Female","288","0.132676877706369","0.118449991506352","0.146903763906386"
"3 on scale 1-7 ","2009","16-34 y.","Male","392","0.186693742172366","0.169259521405143","0.20412796293959"
"3 on scale 1-7 ","2009","16-34 y.","Female","412","0.200060624078799","0.182831333777265","0.217289914380333"
"3 on scale 1-7 ","2009","35-65 y.","Male","938","0.195746525111054","0.184410373823036","0.207082676399071"
"3 on scale 1-7 ","2009","35-65 y.","Female","939","0.174018581035106","0.163659091600174","0.184378070470039"
"3 on scale 1-7 ","2009","66 and older","Male","381","0.188208519028478","0.170908316887371","0.205508721169585"
"3 on scale 1-7 ","2009","66 and older","Female","359","0.166781273400123","0.151147099879696","0.182415446920549"
"4 on scale 1-7","2009","16-34 y.","Male","369","0.178621561511051","0.161483993409372","0.19575912961273"
"4 on scale 1-7","2009","16-34 y.","Female","440","0.213184011441054","0.195545093298473","0.230822929583636"
"4 on scale 1-7","2009","35-65 y.","Male","861","0.187851641242872","0.176692075064073","0.199011207421671"
"4 on scale 1-7","2009","35-65 y.","Female","1121","0.217852541147458","0.206573270029004","0.229131812265911"
"4 on scale 1-7","2009","66 and older","Male","329","0.17801510027729","0.161084606069627","0.194945594484953"
"4 on scale 1-7","2009","66 and older","Female","450","0.20904599422635","0.191992306199682","0.226099682253018"
"5 on scale 1-7","2009","16-34 y.","Male","282","0.147735791253586","0.131859809535414","0.163611772971758"
"5 on scale 1-7","2009","16-34 y.","Female","386","0.17437252606416","0.158031130632631","0.190713921495689"
"5 on scale 1-7","2009","35-65 y.","Male","595","0.119861136328597","0.110581372488161","0.129140900169034"
"5 on scale 1-7","2009","35-65 y.","Female","901","0.177557548360408","0.167115691610629","0.187999405110187"
"5 on scale 1-7","2009","66 and older","Male","289","0.151106016544363","0.135254278006162","0.166957755082564"
"5 on scale 1-7","2009","66 and older","Female","394","0.170264604273618","0.1545010636892","0.186028144858035"
"6 on scale 1-7","2009","16-34 y.","Male","148","0.08755306459528","0.0749071545507324","0.100198974639828"
"6 on scale 1-7","2009","16-34 y.","Female","272","0.125310325150751","0.111051673139084","0.139568977162419"
"6 on scale 1-7","2009","35-65 y.","Male","375","0.0834199497224182","0.0755196732158778","0.0913202262289586"
"6 on scale 1-7","2009","35-65 y.","Female","578","0.11677270259262","0.107997395797719","0.125548009387522"
"6 on scale 1-7","2009","66 and older","Male","190","0.0913394502153264","0.0785885946184958","0.104090305812157"
"6 on scale 1-7","2009","66 and older","Female","321","0.137565248265787","0.123119525822569","0.152010970709005"
"7 Strongly agree","2009","16-34 y.","Male","56","0.0316841061734437","0.0238472863174573","0.0395209260294302"
"7 Strongly agree","2009","16-34 y.","Female","105","0.0516343594076761","0.0421038669105103","0.061164851904842"
"7 Strongly agree","2009","35-65 y.","Male","145","0.0442120262029957","0.0383388487912348","0.0500852036147567"
"7 Strongly agree","2009","35-65 y.","Female","328","0.0738453125187753","0.0666993845787524","0.0809912404587983"
"7 Strongly agree","2009","66 and older","Male","74","0.0428361181586545","0.0338740653370537","0.0517981709802552"
"7 Strongly agree","2009","66 and older","Female","166","0.0780251385086446","0.0667765355434115","0.0892737414738776"
"1 Strongly disagree","2010","16-34 y.","Male","","","",""
"1 Strongly disagree","2010","16-34 y.","Female","","","",""
"1 Strongly disagree","2010","35-65 y.","Male","","","",""
"1 Strongly disagree","2010","35-65 y.","Female","","","",""
"1 Strongly disagree","2010","66 and older","Male","","","",""
"1 Strongly disagree","2010","66 and older","Female","","","",""
"2 on scale 1-7 ","2010","16-34 y.","Male","","","",""
"2 on scale 1-7 ","2010","16-34 y.","Female","","","",""
"2 on scale 1-7 ","2010","35-65 y.","Male","","","",""
"2 on scale 1-7 ","2010","35-65 y.","Female","","","",""
"2 on scale 1-7 ","2010","66 and older","Male","","","",""
"2 on scale 1-7 ","2010","66 and older","Female","","","",""
"3 on scale 1-7 ","2010","16-34 y.","Male","","","",""
"3 on scale 1-7 ","2010","16-34 y.","Female","","","",""
"3 on scale 1-7 ","2010","35-65 y.","Male","","","",""
"3 on scale 1-7 ","2010","35-65 y.","Female","","","",""
"3 on scale 1-7 ","2010","66 and older","Male","","","",""
"3 on scale 1-7 ","2010","66 and older","Female","","","",""
"4 on scale 1-7","2010","16-34 y.","Male","","","",""
"4 on scale 1-7","2010","16-34 y.","Female","","","",""
"4 on scale 1-7","2010","35-65 y.","Male","","","",""
"4 on scale 1-7","2010","35-65 y.","Female","","","",""
"4 on scale 1-7","2010","66 and older","Male","","","",""
"4 on scale 1-7","2010","66 and older","Female","","","",""
"5 on scale 1-7","2010","16-34 y.","Male","","","",""
"5 on scale 1-7","2010","16-34 y.","Female","","","",""
"5 on scale 1-7","2010","35-65 y.","Male","","","",""
"5 on scale 1-7","2010","35-65 y.","Female","","","",""
"5 on scale 1-7","2010","66 and older","Male","","","",""
"5 on scale 1-7","2010","66 and older","Female","","","",""
"6 on scale 1-7","2010","16-34 y.","Male","","","",""
"6 on scale 1-7","2010","16-34 y.","Female","","","",""
"6 on scale 1-7","2010","35-65 y.","Male","","","",""
"6 on scale 1-7","2010","35-65 y.","Female","","","",""
"6 on scale 1-7","2010","66 and older","Male","","","",""
"6 on scale 1-7","2010","66 and older","Female","","","",""
"7 Strongly agree","2010","16-34 y.","Male","","","",""
"7 Strongly agree","2010","16-34 y.","Female","","","",""
"7 Strongly agree","2010","35-65 y.","Male","","","",""
"7 Strongly agree","2010","35-65 y.","Female","","","",""
"7 Strongly agree","2010","66 and older","Male","","","",""
"7 Strongly agree","2010","66 and older","Female","","","",""
"1 Strongly disagree","2011","16-34 y.","Male","","","",""
"1 Strongly disagree","2011","16-34 y.","Female","","","",""
"1 Strongly disagree","2011","35-65 y.","Male","","","",""
"1 Strongly disagree","2011","35-65 y.","Female","","","",""
"1 Strongly disagree","2011","66 and older","Male","","","",""
"1 Strongly disagree","2011","66 and older","Female","","","",""
"2 on scale 1-7 ","2011","16-34 y.","Male","","","",""
"2 on scale 1-7 ","2011","16-34 y.","Female","","","",""
"2 on scale 1-7 ","2011","35-65 y.","Male","","","",""
"2 on scale 1-7 ","2011","35-65 y.","Female","","","",""
"2 on scale 1-7 ","2011","66 and older","Male","","","",""
"2 on scale 1-7 ","2011","66 and older","Female","","","",""
"3 on scale 1-7 ","2011","16-34 y.","Male","","","",""
"3 on scale 1-7 ","2011","16-34 y.","Female","","","",""
"3 on scale 1-7 ","2011","35-65 y.","Male","","","",""
"3 on scale 1-7 ","2011","35-65 y.","Female","","","",""
"3 on scale 1-7 ","2011","66 and older","Male","","","",""
"3 on scale 1-7 ","2011","66 and older","Female","","","",""
"4 on scale 1-7","2011","16-34 y.","Male","","","",""
"4 on scale 1-7","2011","16-34 y.","Female","","","",""
"4 on scale 1-7","2011","35-65 y.","Male","","","",""
"4 on scale 1-7","2011","35-65 y.","Female","","","",""
"4 on scale 1-7","2011","66 and older","Male","","","",""
"4 on scale 1-7","2011","66 and older","Female","","","",""
"5 on scale 1-7","2011","16-34 y.","Male","","","",""
"5 on scale 1-7","2011","16-34 y.","Female","","","",""
"5 on scale 1-7","2011","35-65 y.","Male","","","",""
"5 on scale 1-7","2011","35-65 y.","Female","","","",""
"5 on scale 1-7","2011","66 and older","Male","","","",""
"5 on scale 1-7","2011","66 and older","Female","","","",""
"6 on scale 1-7","2011","16-34 y.","Male","","","",""
"6 on scale 1-7","2011","16-34 y.","Female","","","",""
"6 on scale 1-7","2011","35-65 y.","Male","","","",""
"6 on scale 1-7","2011","35-65 y.","Female","","","",""
"6 on scale 1-7","2011","66 and older","Male","","","",""
"6 on scale 1-7","2011","66 and older","Female","","","",""
"7 Strongly agree","2011","16-34 y.","Male","","","",""
"7 Strongly agree","2011","16-34 y.","Female","","","",""
"7 Strongly agree","2011","35-65 y.","Male","","","",""
"7 Strongly agree","2011","35-65 y.","Female","","","",""
"7 Strongly agree","2011","66 and older","Male","","","",""
"7 Strongly agree","2011","66 and older","Female","","","",""
"1 Strongly disagree","2012","16-34 y.","Male","127","0.139818200920857","0.115696117275434","0.163940284566279"
"1 Strongly disagree","2012","16-34 y.","Female","101","0.0718170662534437","0.0583168554990818","0.0853172770078057"
"1 Strongly disagree","2012","35-65 y.","Male","323","0.150080762081592","0.134724813035948","0.165436711127235"
"1 Strongly disagree","2012","35-65 y.","Female","277","0.0983969581099243","0.087403810554208","0.109390105665641"
"1 Strongly disagree","2012","66 and older","Male","","","",""
"1 Strongly disagree","2012","66 and older","Female","","","",""
"2 on scale 1-7 ","2012","16-34 y.","Male","170","0.215586778885545","0.186983135546072","0.244190422225018"
"2 on scale 1-7 ","2012","16-34 y.","Female","204","0.142045114912869","0.123791230093981","0.160298999731757"
"2 on scale 1-7 ","2012","35-65 y.","Male","543","0.243587307912874","0.225131542940871","0.262043072884876"
"2 on scale 1-7 ","2012","35-65 y.","Female","551","0.197227301101897","0.182541306983736","0.211913295220058"
"2 on scale 1-7 ","2012","66 and older","Male","","","",""
"2 on scale 1-7 ","2012","66 and older","Female","","","",""
"3 on scale 1-7 ","2012","16-34 y.","Male","163","0.19503952821429","0.167479069862967","0.222599986565613"
"3 on scale 1-7 ","2012","16-34 y.","Female","231","0.169648728653493","0.150023435124232","0.189274022182755"
"3 on scale 1-7 ","2012","35-65 y.","Male","350","0.15952639423171","0.143782809219556","0.175269979243865"
"3 on scale 1-7 ","2012","35-65 y.","Female","496","0.16936972171676","0.155526240911765","0.183213202521754"
"3 on scale 1-7 ","2012","66 and older","Male","","","",""
"3 on scale 1-7 ","2012","66 and older","Female","","","",""
"4 on scale 1-7","2012","16-34 y.","Male","141","0.201092176271491","0.17321275437727","0.228971598165712"
"4 on scale 1-7","2012","16-34 y.","Female","298","0.198954727835734","0.178080251395115","0.219829204276354"
"4 on scale 1-7","2012","35-65 y.","Male","338","0.174978815381829","0.158642631787527","0.191314998976132"
"4 on scale 1-7","2012","35-65 y.","Female","535","0.17859913576584","0.164462671780254","0.192735599751425"
"4 on scale 1-7","2012","66 and older","Male","","","",""
"4 on scale 1-7","2012","66 and older","Female","","","",""
"5 on scale 1-7","2012","16-34 y.","Male","112","0.143364812272843","0.118989113190502","0.167740511355184"
"5 on scale 1-7","2012","16-34 y.","Female","273","0.194448255261821","0.173753577157432","0.215142933366211"
"5 on scale 1-7","2012","35-65 y.","Male","310","0.155231735503634","0.139661887566857","0.170801583440411"
"5 on scale 1-7","2012","35-65 y.","Female","506","0.183729970217872","0.16943673750093","0.198023202934815"
"5 on scale 1-7","2012","66 and older","Male","","","",""
"5 on scale 1-7","2012","66 and older","Female","","","",""
"6 on scale 1-7","2012","16-34 y.","Male","57","0.0776500716938709","0.0590353464863905","0.0962647969013514"
"6 on scale 1-7","2012","16-34 y.","Female","176","0.127840619522682","0.110380697881623","0.145300541163741"
"6 on scale 1-7","2012","35-65 y.","Male","157","0.078087072351165","0.066550950301124","0.0896231944012061"
"6 on scale 1-7","2012","35-65 y.","Female","297","0.107365421955509","0.0959394643706456","0.118791379540373"
"6 on scale 1-7","2012","66 and older","Male","","","",""
"6 on scale 1-7","2012","66 and older","Female","","","",""
"7 Strongly agree","2012","16-34 y.","Male","","","",""
"7 Strongly agree","2012","16-34 y.","Female","122","0.0952454875599558","0.0798958716585044","0.110595103461407"
"7 Strongly agree","2012","35-65 y.","Male","57","0.0385079125371958","0.0302347193609958","0.0467811057133958"
"7 Strongly agree","2012","35-65 y.","Female","158","0.0653114911321977","0.0561923951209778","0.0744305871434177"
"7 Strongly agree","2012","66 and older","Male","","","",""
"7 Strongly agree","2012","66 and older","Female","","","",""
"1 Strongly disagree","2013","16-34 y.","Male","193","0.108303160340542","0.0936762458320237","0.122930074849061"
"1 Strongly disagree","2013","16-34 y.","Female","114","0.0516240459459073","0.0418258265584404","0.0614222653333741"
"1 Strongly disagree","2013","35-65 y.","Male","619","0.133004179957051","0.123292844465345","0.142715515448756"
"1 Strongly disagree","2013","35-65 y.","Female","472","0.0793639367561132","0.0722286786516506","0.0864991948605757"
"1 Strongly disagree","2013","66 and older","Male","351","0.145612641536491","0.131462889518838","0.159762393554144"
"1 Strongly disagree","2013","66 and older","Female","232","0.096651294630782","0.0851894574538781","0.108113131807686"
"2 on scale 1-7 ","2013","16-34 y.","Male","408","0.241452235482055","0.221308935234945","0.261595535729165"
"2 on scale 1-7 ","2013","16-34 y.","Female","310","0.145581968788319","0.129964168334045","0.161199769242594"
"2 on scale 1-7 ","2013","35-65 y.","Male","1209","0.250613739848036","0.238220264344437","0.263007215351635"
"2 on scale 1-7 ","2013","35-65 y.","Female","960","0.174176072798695","0.164164735982797","0.184187409614594"
"2 on scale 1-7 ","2013","66 and older","Male","519","0.202054795606066","0.185946744557544","0.218162846654587"
"2 on scale 1-7 ","2013","66 and older","Female","399","0.155048581211721","0.141008408452875","0.169088753970567"
"3 on scale 1-7 ","2013","16-34 y.","Male","351","0.193412407193648","0.174821889742337","0.212002924644958"
"3 on scale 1-7 ","2013","16-34 y.","Female","379","0.227560365765335","0.208994660170303","0.246126071360367"
"3 on scale 1-7 ","2013","35-65 y.","Male","835","0.172693466605027","0.161883882331747","0.183503050878307"
"3 on scale 1-7 ","2013","35-65 y.","Female","901","0.164243995103545","0.154464000890793","0.174023989316296"
"3 on scale 1-7 ","2013","66 and older","Male","424","0.181904470027103","0.166428938404504","0.197380001649702"
"3 on scale 1-7 ","2013","66 and older","Female","345","0.146458363019175","0.132743479382921","0.160173246655429"
"4 on scale 1-7","2013","16-34 y.","Male","307","0.17446242591669","0.156599898005579","0.192324953827801"
"4 on scale 1-7","2013","16-34 y.","Female","408","0.206407105385523","0.188484873995655","0.224329336775391"
"4 on scale 1-7","2013","35-65 y.","Male","859","0.196249876511403","0.184891845939296","0.207607907083511"
"4 on scale 1-7","2013","35-65 y.","Female","1124","0.206061076218216","0.195384165188553","0.21673798724788"
"4 on scale 1-7","2013","66 and older","Male","405","0.174399965710507","0.159177677853908","0.189622253567106"
"4 on scale 1-7","2013","66 and older","Female","521","0.203089221150993","0.187483962505175","0.218694479796811"
"5 on scale 1-7","2013","16-34 y.","Male","279","0.166057440402564","0.148542011221432","0.183572869583696"
"5 on scale 1-7","2013","16-34 y.","Female","360","0.177733394778331","0.160804768503068","0.194662021053593"
"5 on scale 1-7","2013","35-65 y.","Male","624","0.124822933774528","0.115370732342894","0.134275135206163"
"5 on scale 1-7","2013","35-65 y.","Female","1021","0.187029444823785","0.176736337638071","0.197322552009499"
"5 on scale 1-7","2013","66 and older","Male","387","0.162714847404256","0.147907673802654","0.177522021005859"
"5 on scale 1-7","2013","66 and older","Female","515","0.193080693617405","0.177769566503889","0.20839182073092"
"6 on scale 1-7","2013","16-34 y.","Male","148","0.0888475202549369","0.0754556346542983","0.102239405855576"
"6 on scale 1-7","2013","16-34 y.","Female","273","0.136175119175983","0.12098739821145","0.151362840140515"
"6 on scale 1-7","2013","35-65 y.","Male","402","0.08603712536353","0.0780176670507655","0.0940565836762945"
