"plh0221","year","sampreg","sex","n","percent","lower_confidence","upper_confidence"
"3 on scale 1-7 ","2012","East Germany","Male","101","0.181513795035732","0.148698927404157","0.214328662667308"
"3 on scale 1-7 ","2012","East Germany","Female","132","0.174542361570464","0.148353950887898","0.20073077225303"
"4 on scale 1-7","2012","West Germany","Male","403","0.185218846572228","0.169535765956687","0.200901927187769"
"4 on scale 1-7","2012","West Germany","Female","674","0.184678932833736","0.171687290698434","0.197670574969039"
"4 on scale 1-7","2012","East Germany","Male","81","0.17626628441842","0.14382573489793","0.208706833938911"
"4 on scale 1-7","2012","East Germany","Female","159","0.193609523576796","0.166348172431549","0.220870874722043"
"5 on scale 1-7","2012","West Germany","Male","346","0.151305256742165","0.136838503817948","0.165772009666382"
"5 on scale 1-7","2012","West Germany","Female","632","0.187380994156194","0.1743163587029","0.200445629609488"
"5 on scale 1-7","2012","East Germany","Male","80","0.154544512168054","0.123770627349768","0.18531839698634"
"5 on scale 1-7","2012","East Germany","Female","149","0.189905900172668","0.162844623144653","0.216967177200683"
"6 on scale 1-7","2012","West Germany","Male","179","0.0816812872355852","0.0706245674447409","0.0927380070264295"
"6 on scale 1-7","2012","West Germany","Female","388","0.116978538005722","0.106218104624348","0.127738971387097"
"6 on scale 1-7","2012","East Germany","Male","37","0.0605432183051232","0.0402392320534297","0.0808472045568167"
"6 on scale 1-7","2012","East Germany","Female","85","0.105922052566369","0.084689988832227","0.127154116300511"
"7 Strongly agree","2012","West Germany","Male","64","0.0343837972292629","0.0270276994984725","0.0417398949600533"
"7 Strongly agree","2012","West Germany","Female","231","0.0802629460429994","0.0711663181717988","0.0893595739142"
"7 Strongly agree","2012","East Germany","Male","","","",""
"7 Strongly agree","2012","East Germany","Female","50","0.0633742044497559","0.0465648652428926","0.0801835436566192"
"1 Strongly disagree","2013","West Germany","Male","941","0.13799904764976","0.129750363682505","0.146247731617015"
"1 Strongly disagree","2013","West Germany","Female","657","0.0831117867506694","0.0769339004178613","0.0892896730834774"
"1 Strongly disagree","2013","East Germany","Male","222","0.101555459619742","0.0886424043415862","0.114468514897899"
"1 Strongly disagree","2013","East Germany","Female","161","0.0636802843605062","0.0538182339887264","0.0735423347322859"
"2 on scale 1-7 ","2013","West Germany","Male","1649","0.234531523871022","0.224398081195959","0.244664966546085"
"2 on scale 1-7 ","2013","West Germany","Female","1269","0.162611726176325","0.154353442888959","0.170870009463691"
"2 on scale 1-7 ","2013","East Germany","Male","487","0.243227921942382","0.224887006872605","0.261568837012158"
"2 on scale 1-7 ","2013","East Germany","Female","400","0.163619892565888","0.148679137904929","0.178560647226846"
"3 on scale 1-7 ","2013","West Germany","Male","1215","0.176117811090964","0.167007631383962","0.185227990797965"
"3 on scale 1-7 ","2013","West Germany","Female","1247","0.171836756475733","0.163394346896054","0.180279166055413"
"3 on scale 1-7 ","2013","East Germany","Male","395","0.193562872823958","0.176672936133032","0.210452809514884"
"3 on scale 1-7 ","2013","East Germany","Female","378","0.16619145378743","0.1511569136161","0.181225993958761"
"4 on scale 1-7","2013","West Germany","Male","1180","0.187636466770539","0.178299053510797","0.19697388003028"
"4 on scale 1-7","2013","West Germany","Female","1539","0.201640584963103","0.192661365031872","0.210619804894335"
"4 on scale 1-7","2013","East Germany","Male","391","0.179063010664461","0.162672609306619","0.195453412022304"
"4 on scale 1-7","2013","East Germany","Female","514","0.220551674687658","0.203806045141717","0.237297304233599"
"5 on scale 1-7","2013","West Germany","Male","940","0.139237424244049","0.13095776571612","0.147517082771978"
"5 on scale 1-7","2013","West Germany","Female","1462","0.188422843864802","0.179671352001947","0.197174335727656"
"5 on scale 1-7","2013","East Germany","Male","350","0.160610372259109","0.144913962458516","0.176306782059703"
"5 on scale 1-7","2013","East Germany","Female","434","0.181606524510263","0.166036136397427","0.197176912623098"
"6 on scale 1-7","2013","West Germany","Male","571","0.0887725296583453","0.0819703915257774","0.0955746677909131"
"6 on scale 1-7","2013","West Germany","Female","1020","0.128656871986537","0.121163772334696","0.136149971638377"
"6 on scale 1-7","2013","East Germany","Male","193","0.085807307947572","0.0738340387681523","0.0977805771269918"
"6 on scale 1-7","2013","East Germany","Female","317","0.138286948770796","0.124344965163921","0.152228932377671"
"7 Strongly agree","2013","West Germany","Male","220","0.0357051967153208","0.0312674411684901","0.0401429522621514"
"7 Strongly agree","2013","West Germany","Female","476","0.0637194297828304","0.0582531814880272","0.0691856780776335"
"7 Strongly agree","2013","East Germany","Male","64","0.0361730547427752","0.0281908316840131","0.0441552778015373"
"7 Strongly agree","2013","East Germany","Female","151","0.0660632213174589","0.0560311352882212","0.0760953073466966"
"1 Strongly disagree","2014","West Germany","Male","","","",""
"1 Strongly disagree","2014","West Germany","Female","","","",""
"1 Strongly disagree","2014","East Germany","Male","","","",""
"1 Strongly disagree","2014","East Germany","Female","","","",""
"2 on scale 1-7 ","2014","West Germany","Male","","","",""
"2 on scale 1-7 ","2014","West Germany","Female","","","",""
"2 on scale 1-7 ","2014","East Germany","Male","","","",""
"2 on scale 1-7 ","2014","East Germany","Female","","","",""
"3 on scale 1-7 ","2014","West Germany","Male","","","",""
"3 on scale 1-7 ","2014","West Germany","Female","","","",""
"3 on scale 1-7 ","2014","East Germany","Male","","","",""
"3 on scale 1-7 ","2014","East Germany","Female","","","",""
"4 on scale 1-7","2014","West Germany","Male","","","",""
"4 on scale 1-7","2014","West Germany","Female","","","",""
"4 on scale 1-7","2014","East Germany","Male","","","",""
"4 on scale 1-7","2014","East Germany","Female","","","",""
"5 on scale 1-7","2014","West Germany","Male","","","",""
"5 on scale 1-7","2014","West Germany","Female","","","",""
"5 on scale 1-7","2014","East Germany","Male","","","",""
"5 on scale 1-7","2014","East Germany","Female","","","",""
"6 on scale 1-7","2014","West Germany","Male","","","",""
"6 on scale 1-7","2014","West Germany","Female","","","",""
"6 on scale 1-7","2014","East Germany","Male","","","",""
"6 on scale 1-7","2014","East Germany","Female","","","",""
"7 Strongly agree","2014","West Germany","Male","","","",""
"7 Strongly agree","2014","West Germany","Female","","","",""
"7 Strongly agree","2014","East Germany","Male","","","",""
"7 Strongly agree","2014","East Germany","Female","","","",""
"1 Strongly disagree","2015","West Germany","Male","","","",""
"1 Strongly disagree","2015","West Germany","Female","","","",""
"1 Strongly disagree","2015","East Germany","Male","","","",""
"1 Strongly disagree","2015","East Germany","Female","","","",""
"2 on scale 1-7 ","2015","West Germany","Male","","","",""
"2 on scale 1-7 ","2015","West Germany","Female","","","",""
"2 on scale 1-7 ","2015","East Germany","Male","","","",""
"2 on scale 1-7 ","2015","East Germany","Female","","","",""
"3 on scale 1-7 ","2015","West Germany","Male","","","",""
"3 on scale 1-7 ","2015","West Germany","Female","","","",""
"3 on scale 1-7 ","2015","East Germany","Male","","","",""
"3 on scale 1-7 ","2015","East Germany","Female","","","",""
"4 on scale 1-7","2015","West Germany","Male","","","",""
"4 on scale 1-7","2015","West Germany","Female","","","",""
"4 on scale 1-7","2015","East Germany","Male","","","",""
"4 on scale 1-7","2015","East Germany","Female","","","",""
"5 on scale 1-7","2015","West Germany","Male","","","",""
"5 on scale 1-7","2015","West Germany","Female","","","",""
"5 on scale 1-7","2015","East Germany","Male","","","",""
"5 on scale 1-7","2015","East Germany","Female","","","",""
"6 on scale 1-7","2015","West Germany","Male","","","",""
"6 on scale 1-7","2015","West Germany","Female","","","",""
"6 on scale 1-7","2015","East Germany","Male","","","",""
"6 on scale 1-7","2015","East Germany","Female","","","",""
"7 Strongly agree","2015","West Germany","Male","","","",""
"7 Strongly agree","2015","West Germany","Female","","","",""
"7 Strongly agree","2015","East Germany","Male","","","",""
"7 Strongly agree","2015","East Germany","Female","","","",""
"1 Strongly disagree","2016","West Germany","Male","","","",""
"1 Strongly disagree","2016","West Germany","Female","","","",""
"1 Strongly disagree","2016","East Germany","Male","","","",""
"1 Strongly disagree","2016","East Germany","Female","","","",""
"2 on scale 1-7 ","2016","West Germany","Male","","","",""
"2 on scale 1-7 ","2016","West Germany","Female","","","",""
"2 on scale 1-7 ","2016","East Germany","Male","","","",""
"2 on scale 1-7 ","2016","East Germany","Female","","","",""
"3 on scale 1-7 ","2016","West Germany","Male","","","",""
"3 on scale 1-7 ","2016","West Germany","Female","","","",""
"3 on scale 1-7 ","2016","East Germany","Male","","","",""
"3 on scale 1-7 ","2016","East Germany","Female","","","",""
"4 on scale 1-7","2016","West Germany","Male","","","",""
"4 on scale 1-7","2016","West Germany","Female","","","",""
"4 on scale 1-7","2016","East Germany","Male","","","",""
"4 on scale 1-7","2016","East Germany","Female","","","",""
"5 on scale 1-7","2016","West Germany","Male","","","",""
"5 on scale 1-7","2016","West Germany","Female","","","",""
"5 on scale 1-7","2016","East Germany","Male","","","",""
"5 on scale 1-7","2016","East Germany","Female","","","",""
"6 on scale 1-7","2016","West Germany","Male","","","",""
"6 on scale 1-7","2016","West Germany","Female","","","",""
"6 on scale 1-7","2016","East Germany","Male","","","",""
"6 on scale 1-7","2016","East Germany","Female","","","",""
"7 Strongly agree","2016","West Germany","Male","","","",""
"7 Strongly agree","2016","West Germany","Female","","","",""
"7 Strongly agree","2016","East Germany","Male","","","",""
"7 Strongly agree","2016","East Germany","Female","","","",""
"1 Strongly disagree","2017","West Germany","Male","1751","0.137434358245055","0.131023993296336","0.143844723193774"
"1 Strongly disagree","2017","West Germany","Female","1181","0.085201249349093","0.0802268440331027","0.0901756546650833"
"1 Strongly disagree","2017","East Germany","Male","402","0.116711983482713","0.105012066819864","0.128411900145562"
"1 Strongly disagree","2017","East Germany","Female","227","0.0623850213886973","0.054010610419601","0.0707594323577936"
"2 on scale 1-7 ","2017","West Germany","Male","2522","0.223731594648056","0.215972543185514","0.231490646110598"
"2 on scale 1-7 ","2017","West Germany","Female","2080","0.173441881169041","0.166695527705695","0.180188234632386"
"2 on scale 1-7 ","2017","East Germany","Male","631","0.210372788678156","0.195520967577736","0.225224609778575"
"2 on scale 1-7 ","2017","East Germany","Female","546","0.161800764969471","0.149049133505013","0.174552396433929"
"3 on scale 1-7 ","2017","West Germany","Male","1949","0.186137270511366","0.178890720913626","0.193383820109106"
"3 on scale 1-7 ","2017","West Germany","Female","2016","0.168534698948778","0.161864755748502","0.175204642149054"
"3 on scale 1-7 ","2017","East Germany","Male","512","0.194606168139012","0.180179822789437","0.209032513488587"
"3 on scale 1-7 ","2017","East Germany","Female","533","0.190092700111134","0.17650636839819","0.203679031824078"
"4 on scale 1-7","2017","West Germany","Male","1928","0.175435470787667","0.168354218855434","0.1825167227199"
"4 on scale 1-7","2017","West Germany","Female","2296","0.194970650433019","0.1879116065268","0.202029694339238"
"4 on scale 1-7","2017","East Germany","Male","538","0.190822696946822","0.176503761365871","0.205141632527774"
"4 on scale 1-7","2017","East Germany","Female","666","0.217797975788633","0.203506133186384","0.232089818390882"
"5 on scale 1-7","2017","West Germany","Male","1632","0.155391004829604","0.148646038177251","0.162135971481957"
"5 on scale 1-7","2017","West Germany","Female","2171","0.182561860959963","0.175678700701135","0.18944502121879"
"5 on scale 1-7","2017","East Germany","Male","457","0.169060548389763","0.155402781359132","0.182718315420394"
"5 on scale 1-7","2017","East Germany","Female","629","0.176839778992502","0.163628830278457","0.190050727706547"
"6 on scale 1-7","2017","West Germany","Male","900","0.0901963191308636","0.0848628808940736","0.0955297573676535"
"6 on scale 1-7","2017","West Germany","Female","1535","0.127999167781461","0.122046420730281","0.133951914832642"
"6 on scale 1-7","2017","East Germany","Male","253","0.0827429325225112","0.0727040617909321","0.0927818032540902"
"6 on scale 1-7","2017","East Germany","Female","403","0.131963998198847","0.120244785438855","0.143683210958838"
"7 Strongly agree","2017","West Germany","Male","400","0.0316739818473877","0.0284133546223216","0.0349346090724538"
"7 Strongly agree","2017","West Germany","Female","821","0.0672904913586457","0.0628266838563654","0.0717542988609259"
"7 Strongly agree","2017","East Germany","Male","100","0.0356828818410233","0.0289233942789824","0.0424423694030643"
"7 Strongly agree","2017","East Germany","Female","200","0.0591197605507168","0.0509532722495776","0.067286248851856"
"1 Strongly disagree","2018","West Germany","Male","","","",""
"1 Strongly disagree","2018","West Germany","Female","","","",""
"1 Strongly disagree","2018","East Germany","Male","","","",""
"1 Strongly disagree","2018","East Germany","Female","","","",""
"2 on scale 1-7 ","2018","West Germany","Male","","","",""
"2 on scale 1-7 ","2018","West Germany","Female","","","",""
"2 on scale 1-7 ","2018","East Germany","Male","","","",""
"2 on scale 1-7 ","2018","East Germany","Female","","","",""
"3 on scale 1-7 ","2018","West Germany","Male","","","",""
"3 on scale 1-7 ","2018","West Germany","Female","","","",""
"3 on scale 1-7 ","2018","East Germany","Male","","","",""
"3 on scale 1-7 ","2018","East Germany","Female","","","",""
"4 on scale 1-7","2018","West Germany","Male","","","",""
"4 on scale 1-7","2018","West Germany","Female","","","",""
"4 on scale 1-7","2018","East Germany","Male","","","",""
"4 on scale 1-7","2018","East Germany","Female","","","",""
"5 on scale 1-7","2018","West Germany","Male","","","",""
"5 on scale 1-7","2018","West Germany","Female","","","",""
"5 on scale 1-7","2018","East Germany","Male","","","",""
"5 on scale 1-7","2018","East Germany","Female","","","",""
"6 on scale 1-7","2018","West Germany","Male","","","",""
"6 on scale 1-7","2018","West Germany","Female","","","",""
"6 on scale 1-7","2018","East Germany","Male","","","",""
"6 on scale 1-7","2018","East Germany","Female","","","",""
"7 Strongly agree","2018","West Germany","Male","","","",""
"7 Strongly agree","2018","West Germany","Female","","","",""
