"plh0221","year","education","n","percent","lower_confidence","upper_confidence"
"7 Strongly agree","2006","no degree/no degree yet","","","",""
"1 Strongly disagree","2007","lower secondary degree","","","",""
"1 Strongly disagree","2007","secondary school degree","","","",""
"1 Strongly disagree","2007","college entrance qualification","","","",""
"1 Strongly disagree","2007","Other degree","","","",""
"1 Strongly disagree","2007","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2007","lower secondary degree","","","",""
"2 on scale 1-7 ","2007","secondary school degree","","","",""
"2 on scale 1-7 ","2007","college entrance qualification","","","",""
"2 on scale 1-7 ","2007","Other degree","","","",""
"2 on scale 1-7 ","2007","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2007","lower secondary degree","","","",""
"3 on scale 1-7 ","2007","secondary school degree","","","",""
"3 on scale 1-7 ","2007","college entrance qualification","","","",""
"3 on scale 1-7 ","2007","Other degree","","","",""
"3 on scale 1-7 ","2007","no degree/no degree yet","","","",""
"4 on scale 1-7","2007","lower secondary degree","","","",""
"4 on scale 1-7","2007","secondary school degree","","","",""
"4 on scale 1-7","2007","college entrance qualification","","","",""
"4 on scale 1-7","2007","Other degree","","","",""
"4 on scale 1-7","2007","no degree/no degree yet","","","",""
"5 on scale 1-7","2007","lower secondary degree","","","",""
"5 on scale 1-7","2007","secondary school degree","","","",""
"5 on scale 1-7","2007","college entrance qualification","","","",""
"5 on scale 1-7","2007","Other degree","","","",""
"5 on scale 1-7","2007","no degree/no degree yet","","","",""
"6 on scale 1-7","2007","lower secondary degree","","","",""
"6 on scale 1-7","2007","secondary school degree","","","",""
"6 on scale 1-7","2007","college entrance qualification","","","",""
"6 on scale 1-7","2007","Other degree","","","",""
"6 on scale 1-7","2007","no degree/no degree yet","","","",""
"7 Strongly agree","2007","lower secondary degree","","","",""
"7 Strongly agree","2007","secondary school degree","","","",""
"7 Strongly agree","2007","college entrance qualification","","","",""
"7 Strongly agree","2007","Other degree","","","",""
"7 Strongly agree","2007","no degree/no degree yet","","","",""
"1 Strongly disagree","2008","lower secondary degree","","","",""
"1 Strongly disagree","2008","secondary school degree","","","",""
"1 Strongly disagree","2008","college entrance qualification","","","",""
"1 Strongly disagree","2008","Other degree","","","",""
"1 Strongly disagree","2008","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2008","lower secondary degree","","","",""
"2 on scale 1-7 ","2008","secondary school degree","","","",""
"2 on scale 1-7 ","2008","college entrance qualification","","","",""
"2 on scale 1-7 ","2008","Other degree","","","",""
"2 on scale 1-7 ","2008","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2008","lower secondary degree","","","",""
"3 on scale 1-7 ","2008","secondary school degree","","","",""
"3 on scale 1-7 ","2008","college entrance qualification","","","",""
"3 on scale 1-7 ","2008","Other degree","","","",""
"3 on scale 1-7 ","2008","no degree/no degree yet","","","",""
"4 on scale 1-7","2008","lower secondary degree","","","",""
"4 on scale 1-7","2008","secondary school degree","","","",""
"4 on scale 1-7","2008","college entrance qualification","","","",""
"4 on scale 1-7","2008","Other degree","","","",""
"4 on scale 1-7","2008","no degree/no degree yet","","","",""
"5 on scale 1-7","2008","lower secondary degree","","","",""
"5 on scale 1-7","2008","secondary school degree","","","",""
"5 on scale 1-7","2008","college entrance qualification","","","",""
"5 on scale 1-7","2008","Other degree","","","",""
"5 on scale 1-7","2008","no degree/no degree yet","","","",""
"6 on scale 1-7","2008","lower secondary degree","","","",""
"6 on scale 1-7","2008","secondary school degree","","","",""
"6 on scale 1-7","2008","college entrance qualification","","","",""
"6 on scale 1-7","2008","Other degree","","","",""
"6 on scale 1-7","2008","no degree/no degree yet","","","",""
"7 Strongly agree","2008","lower secondary degree","","","",""
"7 Strongly agree","2008","secondary school degree","","","",""
"7 Strongly agree","2008","college entrance qualification","","","",""
"7 Strongly agree","2008","Other degree","","","",""
"7 Strongly agree","2008","no degree/no degree yet","","","",""
"1 Strongly disagree","2009","lower secondary degree","727","0.128897646522081","0.120352457122631","0.137442835921532"
"1 Strongly disagree","2009","secondary school degree","511","0.0929095036308543","0.0851658341907468","0.100653173070962"
"1 Strongly disagree","2009","college entrance qualification","439","0.0836397692743518","0.0758802790385115","0.0913992595101921"
"1 Strongly disagree","2009","Other degree","89","0.121670748246683","0.099017793349302","0.144323703144064"
"1 Strongly disagree","2009","no degree/no degree yet","39","0.0951676817492145","0.0690247549230198","0.121310608575409"
"2 on scale 1-7 ","2009","lower secondary degree","1032","0.177172944380994","0.16743611435625","0.186909774405738"
"2 on scale 1-7 ","2009","secondary school degree","1069","0.20215869718743","0.191446072250964","0.212871322123895"
"2 on scale 1-7 ","2009","college entrance qualification","1123","0.230124011451825","0.218326646438881","0.24192137646477"
"2 on scale 1-7 ","2009","Other degree","133","0.150952110418949","0.126144279942002","0.175759940895896"
"2 on scale 1-7 ","2009","no degree/no degree yet","90","0.149531771630329","0.117761480351461","0.181302062909197"
"3 on scale 1-7 ","2009","lower secondary degree","1029","0.167534861642331","0.158011281760182","0.177058441524479"
"3 on scale 1-7 ","2009","secondary school degree","1053","0.188442790024372","0.178011434189706","0.198874145859038"
"3 on scale 1-7 ","2009","college entrance qualification","994","0.202322058687021","0.191062300328699","0.213581817045342"
"3 on scale 1-7 ","2009","Other degree","149","0.192717518893852","0.165385201242057","0.220049836545646"
"3 on scale 1-7 ","2009","no degree/no degree yet","93","0.186652212519639","0.151940173432948","0.221364251606329"
"4 on scale 1-7","2009","lower secondary degree","1154","0.198525972498315","0.188353699705522","0.208698245291108"
"4 on scale 1-7","2009","secondary school degree","1075","0.191878009262265","0.181374304846499","0.202381713678031"
"4 on scale 1-7","2009","college entrance qualification","984","0.206407060229137","0.195063357593105","0.21775076286517"
"4 on scale 1-7","2009","Other degree","168","0.194252066153402","0.166837238422023","0.221666893884781"
"4 on scale 1-7","2009","no degree/no degree yet","99","0.227746680508418","0.190384576084093","0.265108784932743"
"5 on scale 1-7","2009","lower secondary degree","942","0.153018155157541","0.143837511367361","0.162198798947722"
"5 on scale 1-7","2009","secondary school degree","881","0.162592889693436","0.152750274094543","0.172435505292329"
"5 on scale 1-7","2009","college entrance qualification","738","0.152478481420561","0.142402825981289","0.162554136859833"
"5 on scale 1-7","2009","Other degree","129","0.147036499845185","0.122496141555207","0.171576858135163"
"5 on scale 1-7","2009","no degree/no degree yet","70","0.157347967631473","0.124908022171793","0.189787913091153"
"6 on scale 1-7","2009","lower secondary degree","683","0.109375437982502","0.101416193551924","0.117334682413081"
"6 on scale 1-7","2009","secondary school degree","544","0.104803205678113","0.096632906308735","0.112973505047491"
"6 on scale 1-7","2009","college entrance qualification","452","0.0911260252745249","0.0830598675634467","0.0991921829856031"
"6 on scale 1-7","2009","Other degree","84","0.124459706610934","0.101584998934588","0.147334414287279"
"6 on scale 1-7","2009","no degree/no degree yet","63","0.126330604187434","0.0967332248823705","0.155927983492498"
"7 Strongly agree","2009","lower secondary degree","340","0.0654749818162354","0.0591668935001113","0.0717830701323594"
"7 Strongly agree","2009","secondary school degree","266","0.0572149045235306","0.0510197467643442","0.0634100622827169"
"7 Strongly agree","2009","college entrance qualification","160","0.0339025936625791","0.0288301108778527","0.0389750764473054"
"7 Strongly agree","2009","Other degree","48","0.0689113498309962","0.0513586473195664","0.086464052342426"
"7 Strongly agree","2009","no degree/no degree yet","30","0.057223081773493","0.0365304608201475","0.0779157027268384"
"1 Strongly disagree","2010","lower secondary degree","","","",""
"1 Strongly disagree","2010","secondary school degree","","","",""
"1 Strongly disagree","2010","college entrance qualification","","","",""
"1 Strongly disagree","2010","Other degree","","","",""
"1 Strongly disagree","2010","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2010","lower secondary degree","","","",""
"2 on scale 1-7 ","2010","secondary school degree","","","",""
"2 on scale 1-7 ","2010","college entrance qualification","","","",""
"2 on scale 1-7 ","2010","Other degree","","","",""
"2 on scale 1-7 ","2010","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2010","lower secondary degree","","","",""
"3 on scale 1-7 ","2010","secondary school degree","","","",""
"3 on scale 1-7 ","2010","college entrance qualification","","","",""
"3 on scale 1-7 ","2010","Other degree","","","",""
"3 on scale 1-7 ","2010","no degree/no degree yet","","","",""
"4 on scale 1-7","2010","lower secondary degree","","","",""
"4 on scale 1-7","2010","secondary school degree","","","",""
"4 on scale 1-7","2010","college entrance qualification","","","",""
"4 on scale 1-7","2010","Other degree","","","",""
"4 on scale 1-7","2010","no degree/no degree yet","","","",""
"5 on scale 1-7","2010","lower secondary degree","","","",""
"5 on scale 1-7","2010","secondary school degree","","","",""
"5 on scale 1-7","2010","college entrance qualification","","","",""
"5 on scale 1-7","2010","Other degree","","","",""
"5 on scale 1-7","2010","no degree/no degree yet","","","",""
"6 on scale 1-7","2010","lower secondary degree","","","",""
"6 on scale 1-7","2010","secondary school degree","","","",""
"6 on scale 1-7","2010","college entrance qualification","","","",""
"6 on scale 1-7","2010","Other degree","","","",""
"6 on scale 1-7","2010","no degree/no degree yet","","","",""
"7 Strongly agree","2010","lower secondary degree","","","",""
"7 Strongly agree","2010","secondary school degree","","","",""
"7 Strongly agree","2010","college entrance qualification","","","",""
"7 Strongly agree","2010","Other degree","","","",""
"7 Strongly agree","2010","no degree/no degree yet","","","",""
"1 Strongly disagree","2011","lower secondary degree","","","",""
"1 Strongly disagree","2011","secondary school degree","","","",""
"1 Strongly disagree","2011","college entrance qualification","","","",""
"1 Strongly disagree","2011","Other degree","","","",""
"1 Strongly disagree","2011","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2011","lower secondary degree","","","",""
"2 on scale 1-7 ","2011","secondary school degree","","","",""
"2 on scale 1-7 ","2011","college entrance qualification","","","",""
"2 on scale 1-7 ","2011","Other degree","","","",""
"2 on scale 1-7 ","2011","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2011","lower secondary degree","","","",""
"3 on scale 1-7 ","2011","secondary school degree","","","",""
"3 on scale 1-7 ","2011","college entrance qualification","","","",""
"3 on scale 1-7 ","2011","Other degree","","","",""
"3 on scale 1-7 ","2011","no degree/no degree yet","","","",""
"4 on scale 1-7","2011","lower secondary degree","","","",""
"4 on scale 1-7","2011","secondary school degree","","","",""
"4 on scale 1-7","2011","college entrance qualification","","","",""
"4 on scale 1-7","2011","Other degree","","","",""
"4 on scale 1-7","2011","no degree/no degree yet","","","",""
"5 on scale 1-7","2011","lower secondary degree","","","",""
"5 on scale 1-7","2011","secondary school degree","","","",""
"5 on scale 1-7","2011","college entrance qualification","","","",""
"5 on scale 1-7","2011","Other degree","","","",""
"5 on scale 1-7","2011","no degree/no degree yet","","","",""
"6 on scale 1-7","2011","lower secondary degree","","","",""
"6 on scale 1-7","2011","secondary school degree","","","",""
"6 on scale 1-7","2011","college entrance qualification","","","",""
"6 on scale 1-7","2011","Other degree","","","",""
"6 on scale 1-7","2011","no degree/no degree yet","","","",""
"7 Strongly agree","2011","lower secondary degree","","","",""
"7 Strongly agree","2011","secondary school degree","","","",""
"7 Strongly agree","2011","college entrance qualification","","","",""
"7 Strongly agree","2011","Other degree","","","",""
"7 Strongly agree","2011","no degree/no degree yet","","","",""
"1 Strongly disagree","2012","lower secondary degree","177","0.121869713023095","0.104776314632504","0.138963111413687"
"1 Strongly disagree","2012","secondary school degree","313","0.127475106632424","0.114093308428209","0.140856904836639"
"1 Strongly disagree","2012","college entrance qualification","219","0.104222321340175","0.091291832854079","0.117152809826271"
"1 Strongly disagree","2012","Other degree","78","0.108022214710707","0.0846399100737592","0.131404519347656"
"1 Strongly disagree","2012","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2012","lower secondary degree","263","0.18252093422529","0.162337470252307","0.202704398198273"
"2 on scale 1-7 ","2012","secondary school degree","466","0.187909822644557","0.172235465378464","0.203584179910651"
"2 on scale 1-7 ","2012","college entrance qualification","531","0.242778562171701","0.224633809168854","0.260923315174548"
"2 on scale 1-7 ","2012","Other degree","123","0.198875391547931","0.168808099450335","0.228942683645526"
"2 on scale 1-7 ","2012","no degree/no degree yet","60","0.169595036293174","0.13039122445352","0.208798848132829"
"3 on scale 1-7 ","2012","lower secondary degree","236","0.167973516514709","0.148439568639917","0.187507464389501"
"3 on scale 1-7 ","2012","secondary school degree","408","0.166998369732176","0.152032846247573","0.181963893216778"
"3 on scale 1-7 ","2012","college entrance qualification","410","0.185419434807057","0.168972722663007","0.201866146951107"
"3 on scale 1-7 ","2012","Other degree","103","0.153967868224057","0.126780808963528","0.181154927484587"
"3 on scale 1-7 ","2012","no degree/no degree yet","62","0.180971413456235","0.140752412490002","0.221190414422468"
"4 on scale 1-7","2012","lower secondary degree","254","0.184322649618491","0.164062175870798","0.204583123366183"
"4 on scale 1-7","2012","secondary school degree","445","0.185708004163243","0.170104639242949","0.201311369083538"
"4 on scale 1-7","2012","college entrance qualification","405","0.194068293730244","0.177331939572277","0.210804647888211"
"4 on scale 1-7","2012","Other degree","108","0.145747117200626","0.119167607227567","0.172326627173686"
"4 on scale 1-7","2012","no degree/no degree yet","69","0.213424200365756","0.170621725494236","0.256226675237276"
"5 on scale 1-7","2012","lower secondary degree","238","0.172373065627055","0.15263734207939","0.19210878917472"
"5 on scale 1-7","2012","secondary school degree","412","0.179172035622288","0.163784323345302","0.194559747899274"
"5 on scale 1-7","2012","college entrance qualification","345","0.161111031922083","0.145553191090413","0.176668872753753"
"5 on scale 1-7","2012","Other degree","126","0.183882252162726","0.154701258584083","0.21306324574137"
"5 on scale 1-7","2012","no degree/no degree yet","65","0.184787161079202","0.144241147510504","0.225333174647901"
"6 on scale 1-7","2012","lower secondary degree","138","0.0979683578080766","0.0824353756783246","0.113501339937829"
"6 on scale 1-7","2012","secondary school degree","237","0.105372472516082","0.093052844768658","0.117692100263506"
"6 on scale 1-7","2012","college entrance qualification","183","0.088550098833906","0.0765275826883729","0.100572614979439"
"6 on scale 1-7","2012","Other degree","83","0.114184199849435","0.0902274182121632","0.138140981486707"
"6 on scale 1-7","2012","no degree/no degree yet","33","0.0760595690600091","0.0483662075213059","0.103752930598712"
"7 Strongly agree","2012","lower secondary degree","101","0.0729717631832833","0.0593815914835661","0.0865619348830005"
"7 Strongly agree","2012","secondary school degree","105","0.0473641886892298","0.0388410143021714","0.0558873630762883"
"7 Strongly agree","2012","college entrance qualification","52","0.0238502571948346","0.0173931321286239","0.0303073822610453"
"7 Strongly agree","2012","Other degree","56","0.0953209563045167","0.0732004421506163","0.117441470458417"
"7 Strongly agree","2012","no degree/no degree yet","34","0.104582422642299","0.0726141687285578","0.13655067655604"
"1 Strongly disagree","2013","lower secondary degree","708","0.122183103797809","0.11376854291665","0.130597664678968"
"1 Strongly disagree","2013","secondary school degree","537","0.0914409433815236","0.0839092061997732","0.098972680563274"
"1 Strongly disagree","2013","college entrance qualification","510","0.0955418211067065","0.0876875190756944","0.103396123137719"
"1 Strongly disagree","2013","Other degree","130","0.111799726979657","0.09239447926639","0.131204974692923"
"1 Strongly disagree","2013","no degree/no degree yet","45","0.12276505712863","0.0935288684069962","0.152001245850263"
"2 on scale 1-7 ","2013","lower secondary degree","1028","0.177975913396724","0.168148328611581","0.187803498181867"
"2 on scale 1-7 ","2013","secondary school degree","1155","0.20644871635375","0.195872220102629","0.217025212604871"
"2 on scale 1-7 ","2013","college entrance qualification","1261","0.228043939612459","0.21683351266131","0.239254366563607"
"2 on scale 1-7 ","2013","Other degree","178","0.175085723412445","0.151682636485255","0.198488810339636"
"2 on scale 1-7 ","2013","no degree/no degree yet","76","0.131683841931002","0.101558596353115","0.161809087508889"
"3 on scale 1-7 ","2013","lower secondary degree","875","0.155325684246749","0.146019102541719","0.164632265951778"
"3 on scale 1-7 ","2013","secondary school degree","988","0.170494148126101","0.160667335100357","0.180320961151845"
"3 on scale 1-7 ","2013","college entrance qualification","1029","0.205087953760078","0.194299822790994","0.215876084729161"
"3 on scale 1-7 ","2013","Other degree","170","0.155371481546599","0.133063417002788","0.177679546090409"
"3 on scale 1-7 ","2013","no degree/no degree yet","81","0.164012945513746","0.131024317751281","0.197001573276211"
"4 on scale 1-7","2013","lower secondary degree","1136","0.191938519057111","0.181819761632272","0.202057276481949"
"4 on scale 1-7","2013","secondary school degree","1119","0.207711258675998","0.197110913969045","0.218311603382951"
"4 on scale 1-7","2013","college entrance qualification","991","0.188018968127641","0.177579211619836","0.198458724635445"
"4 on scale 1-7","2013","Other degree","180","0.198626279176914","0.174057743635019","0.223194814718809"
"4 on scale 1-7","2013","no degree/no degree yet","102","0.201064339876205","0.165357711839161","0.236770967913249"
"5 on scale 1-7","2013","lower secondary degree","1019","0.173294636136446","0.163569585967685","0.183019686305208"
"5 on scale 1-7","2013","secondary school degree","967","0.165570239686269","0.155857667528072","0.175282811844467"
"5 on scale 1-7","2013","college entrance qualification","868","0.157188021515064","0.147462975419369","0.16691306761076"
"5 on scale 1-7","2013","Other degree","173","0.179173899226258","0.155557900336379","0.202789898116137"
"5 on scale 1-7","2013","no degree/no degree yet","67","0.152753166862146","0.120703353952618","0.184802979771674"
"6 on scale 1-7","2013","lower secondary degree","702","0.11490713715336","0.106713214991123","0.123101059315597"
"6 on scale 1-7","2013","secondary school degree","619","0.111563807800001","0.103337157956053","0.119790457643949"
"6 on scale 1-7","2013","college entrance qualification","535","0.0948054740035905","0.0869783131052499","0.102632634901931"
"6 on scale 1-7","2013","Other degree","117","0.118416858194832","0.0985201251123355","0.138313591277329"
"6 on scale 1-7","2013","no degree/no degree yet","74","0.146786961185926","0.115258854465346","0.178315067906505"
"7 Strongly agree","2013","lower secondary degree","351","0.0643750062118006","0.0580693039337716","0.0706807084898296"
"7 Strongly agree","2013","secondary school degree","241","0.0467708859763572","0.0412534833831904","0.0522882885695241"
"7 Strongly agree","2013","college entrance qualification","187","0.0313138218744615","0.0266603597345794","0.0359672840143436"
"7 Strongly agree","2013","Other degree","65","0.0615260314632947","0.0467286818370909","0.0763233810894985"
"7 Strongly agree","2013","no degree/no degree yet","39","0.0809336875023456","0.0566360807908613","0.10523129421383"
"1 Strongly disagree","2014","lower secondary degree","","","",""
"1 Strongly disagree","2014","secondary school degree","","","",""
"1 Strongly disagree","2014","college entrance qualification","","","",""
"1 Strongly disagree","2014","Other degree","","","",""
"1 Strongly disagree","2014","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2014","lower secondary degree","","","",""
"2 on scale 1-7 ","2014","secondary school degree","","","",""
"2 on scale 1-7 ","2014","college entrance qualification","","","",""
"2 on scale 1-7 ","2014","Other degree","","","",""
"2 on scale 1-7 ","2014","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2014","lower secondary degree","","","",""
"3 on scale 1-7 ","2014","secondary school degree","","","",""
"3 on scale 1-7 ","2014","college entrance qualification","","","",""
"3 on scale 1-7 ","2014","Other degree","","","",""
"3 on scale 1-7 ","2014","no degree/no degree yet","","","",""
"4 on scale 1-7","2014","lower secondary degree","","","",""
"4 on scale 1-7","2014","secondary school degree","","","",""
"4 on scale 1-7","2014","college entrance qualification","","","",""
"4 on scale 1-7","2014","Other degree","","","",""
"4 on scale 1-7","2014","no degree/no degree yet","","","",""
"5 on scale 1-7","2014","lower secondary degree","","","",""
"5 on scale 1-7","2014","secondary school degree","","","",""
"5 on scale 1-7","2014","college entrance qualification","","","",""
"5 on scale 1-7","2014","Other degree","","","",""
"5 on scale 1-7","2014","no degree/no degree yet","","","",""
"6 on scale 1-7","2014","lower secondary degree","","","",""
"6 on scale 1-7","2014","secondary school degree","","","",""
"6 on scale 1-7","2014","college entrance qualification","","","",""
"6 on scale 1-7","2014","Other degree","","","",""
"6 on scale 1-7","2014","no degree/no degree yet","","","",""
"7 Strongly agree","2014","lower secondary degree","","","",""
"7 Strongly agree","2014","secondary school degree","","","",""
"7 Strongly agree","2014","college entrance qualification","","","",""
"7 Strongly agree","2014","Other degree","","","",""
"7 Strongly agree","2014","no degree/no degree yet","","","",""
"1 Strongly disagree","2015","lower secondary degree","","","",""
"1 Strongly disagree","2015","secondary school degree","","","",""
"1 Strongly disagree","2015","college entrance qualification","","","",""
"1 Strongly disagree","2015","Other degree","","","",""
"1 Strongly disagree","2015","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2015","lower secondary degree","","","",""
"2 on scale 1-7 ","2015","secondary school degree","","","",""
"2 on scale 1-7 ","2015","college entrance qualification","","","",""
"2 on scale 1-7 ","2015","Other degree","","","",""
"2 on scale 1-7 ","2015","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2015","lower secondary degree","","","",""
"3 on scale 1-7 ","2015","secondary school degree","","","",""
"3 on scale 1-7 ","2015","college entrance qualification","","","",""
"3 on scale 1-7 ","2015","Other degree","","","",""
"3 on scale 1-7 ","2015","no degree/no degree yet","","","",""
"4 on scale 1-7","2015","lower secondary degree","","","",""
"4 on scale 1-7","2015","secondary school degree","","","",""
"4 on scale 1-7","2015","college entrance qualification","","","",""
"4 on scale 1-7","2015","Other degree","","","",""
"4 on scale 1-7","2015","no degree/no degree yet","","","",""
"5 on scale 1-7","2015","lower secondary degree","","","",""
"5 on scale 1-7","2015","secondary school degree","","","",""
"5 on scale 1-7","2015","college entrance qualification","","","",""
"5 on scale 1-7","2015","Other degree","","","",""
"5 on scale 1-7","2015","no degree/no degree yet","","","",""
"6 on scale 1-7","2015","lower secondary degree","","","",""
"6 on scale 1-7","2015","secondary school degree","","","",""
"6 on scale 1-7","2015","college entrance qualification","","","",""
"6 on scale 1-7","2015","Other degree","","","",""
"6 on scale 1-7","2015","no degree/no degree yet","","","",""
"7 Strongly agree","2015","lower secondary degree","","","",""
"7 Strongly agree","2015","secondary school degree","","","",""
"7 Strongly agree","2015","college entrance qualification","","","",""
"7 Strongly agree","2015","Other degree","","","",""
"7 Strongly agree","2015","no degree/no degree yet","","","",""
"1 Strongly disagree","2016","lower secondary degree","","","",""
"1 Strongly disagree","2016","secondary school degree","","","",""
"1 Strongly disagree","2016","college entrance qualification","","","",""
"1 Strongly disagree","2016","Other degree","","","",""
"1 Strongly disagree","2016","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2016","lower secondary degree","","","",""
"2 on scale 1-7 ","2016","secondary school degree","","","",""
"2 on scale 1-7 ","2016","college entrance qualification","","","",""
"2 on scale 1-7 ","2016","Other degree","","","",""
"2 on scale 1-7 ","2016","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2016","lower secondary degree","","","",""
"3 on scale 1-7 ","2016","secondary school degree","","","",""
"3 on scale 1-7 ","2016","college entrance qualification","","","",""
