"plh0221","year","migback","n","percent","lower_confidence","upper_confidence"
"3 on scale 1-7 ","2007","indirect migration background","","","",""
"4 on scale 1-7","2007","no migration background","","","",""
"4 on scale 1-7","2007","direct migration background","","","",""
"4 on scale 1-7","2007","indirect migration background","","","",""
"5 on scale 1-7","2007","no migration background","","","",""
"5 on scale 1-7","2007","direct migration background","","","",""
"5 on scale 1-7","2007","indirect migration background","","","",""
"6 on scale 1-7","2007","no migration background","","","",""
"6 on scale 1-7","2007","direct migration background","","","",""
"6 on scale 1-7","2007","indirect migration background","","","",""
"7 Strongly agree","2007","no migration background","","","",""
"7 Strongly agree","2007","direct migration background","","","",""
"7 Strongly agree","2007","indirect migration background","","","",""
"1 Strongly disagree","2008","no migration background","","","",""
"1 Strongly disagree","2008","direct migration background","","","",""
"1 Strongly disagree","2008","indirect migration background","","","",""
"2 on scale 1-7 ","2008","no migration background","","","",""
"2 on scale 1-7 ","2008","direct migration background","","","",""
"2 on scale 1-7 ","2008","indirect migration background","","","",""
"3 on scale 1-7 ","2008","no migration background","","","",""
"3 on scale 1-7 ","2008","direct migration background","","","",""
"3 on scale 1-7 ","2008","indirect migration background","","","",""
"4 on scale 1-7","2008","no migration background","","","",""
"4 on scale 1-7","2008","direct migration background","","","",""
"4 on scale 1-7","2008","indirect migration background","","","",""
"5 on scale 1-7","2008","no migration background","","","",""
"5 on scale 1-7","2008","direct migration background","","","",""
"5 on scale 1-7","2008","indirect migration background","","","",""
"6 on scale 1-7","2008","no migration background","","","",""
"6 on scale 1-7","2008","direct migration background","","","",""
"6 on scale 1-7","2008","indirect migration background","","","",""
"7 Strongly agree","2008","no migration background","","","",""
"7 Strongly agree","2008","direct migration background","","","",""
"7 Strongly agree","2008","indirect migration background","","","",""
"1 Strongly disagree","2009","no migration background","1614","0.103828188347759","0.0990455938178964","0.108610782877621"
"1 Strongly disagree","2009","direct migration background","160","0.109992303437068","0.0948817865299808","0.125102820344154"
"1 Strongly disagree","2009","indirect migration background","72","0.107318113497723","0.0845832175770202","0.130053009418426"
"2 on scale 1-7 ","2009","no migration background","3097","0.198483640548644","0.192230058691374","0.204737222405914"
"2 on scale 1-7 ","2009","direct migration background","316","0.177780356176798","0.159315875320983","0.196244837032612"
"2 on scale 1-7 ","2009","indirect migration background","131","0.182368663484721","0.154005023402481","0.21073230356696"
"3 on scale 1-7 ","2009","no migration background","2983","0.183700779457574","0.17762935668309","0.189772202232058"
"3 on scale 1-7 ","2009","direct migration background","295","0.186091502386431","0.167296068579497","0.204886936193364"
"3 on scale 1-7 ","2009","indirect migration background","143","0.201185307645864","0.171739108358864","0.230631506932863"
"4 on scale 1-7","2009","no migration background","3069","0.196910031455921","0.190675177195771","0.203144885716071"
"4 on scale 1-7","2009","direct migration background","348","0.206558904321113","0.187007381131308","0.226110427510918"
"4 on scale 1-7","2009","indirect migration background","153","0.221848607209155","0.191329733854182","0.252367480564128"
"5 on scale 1-7","2009","no migration background","2499","0.158404994492898","0.152680379349952","0.164129609635843"
"5 on scale 1-7","2009","direct migration background","245","0.134366568313774","0.117895797857924","0.150837338769624"
"5 on scale 1-7","2009","indirect migration background","103","0.142070330711451","0.116426338669994","0.167714322752908"
"6 on scale 1-7","2009","no migration background","1627","0.104526334704233","0.099729557414498","0.109323111993968"
"6 on scale 1-7","2009","direct migration background","181","0.112082186749691","0.0968467126356589","0.127317660863724"
"6 on scale 1-7","2009","indirect migration background","76","0.107702707692607","0.0849320175983938","0.13047339778682"
"7 Strongly agree","2009","no migration background","738","0.0541460309929714","0.0505978509896058","0.057694210996337"
"7 Strongly agree","2009","direct migration background","102","0.0731281786151262","0.0605547561135883","0.0857016011166641"
"7 Strongly agree","2009","indirect migration background","34","0.0375062697584797","0.0235503332422024","0.0514622062747571"
"1 Strongly disagree","2010","no migration background","","","",""
"1 Strongly disagree","2010","direct migration background","","","",""
"1 Strongly disagree","2010","indirect migration background","","","",""
"2 on scale 1-7 ","2010","no migration background","","","",""
"2 on scale 1-7 ","2010","direct migration background","","","",""
"2 on scale 1-7 ","2010","indirect migration background","","","",""
"3 on scale 1-7 ","2010","no migration background","","","",""
"3 on scale 1-7 ","2010","direct migration background","","","",""
"3 on scale 1-7 ","2010","indirect migration background","","","",""
"4 on scale 1-7","2010","no migration background","","","",""
"4 on scale 1-7","2010","direct migration background","","","",""
"4 on scale 1-7","2010","indirect migration background","","","",""
"5 on scale 1-7","2010","no migration background","","","",""
"5 on scale 1-7","2010","direct migration background","","","",""
"5 on scale 1-7","2010","indirect migration background","","","",""
"6 on scale 1-7","2010","no migration background","","","",""
"6 on scale 1-7","2010","direct migration background","","","",""
"6 on scale 1-7","2010","indirect migration background","","","",""
"7 Strongly agree","2010","no migration background","","","",""
"7 Strongly agree","2010","direct migration background","","","",""
"7 Strongly agree","2010","indirect migration background","","","",""
"1 Strongly disagree","2011","no migration background","","","",""
"1 Strongly disagree","2011","direct migration background","","","",""
"1 Strongly disagree","2011","indirect migration background","","","",""
"2 on scale 1-7 ","2011","no migration background","","","",""
"2 on scale 1-7 ","2011","direct migration background","","","",""
"2 on scale 1-7 ","2011","indirect migration background","","","",""
"3 on scale 1-7 ","2011","no migration background","","","",""
"3 on scale 1-7 ","2011","direct migration background","","","",""
"3 on scale 1-7 ","2011","indirect migration background","","","",""
"4 on scale 1-7","2011","no migration background","","","",""
"4 on scale 1-7","2011","direct migration background","","","",""
"4 on scale 1-7","2011","indirect migration background","","","",""
"5 on scale 1-7","2011","no migration background","","","",""
"5 on scale 1-7","2011","direct migration background","","","",""
"5 on scale 1-7","2011","indirect migration background","","","",""
"6 on scale 1-7","2011","no migration background","","","",""
"6 on scale 1-7","2011","direct migration background","","","",""
"6 on scale 1-7","2011","indirect migration background","","","",""
"7 Strongly agree","2011","no migration background","","","",""
"7 Strongly agree","2011","direct migration background","","","",""
"7 Strongly agree","2011","indirect migration background","","","",""
"1 Strongly disagree","2012","no migration background","645","0.114368190060291","0.105992931262933","0.122743448857648"
"1 Strongly disagree","2012","direct migration background","122","0.11183632552331","0.0931263684891152","0.130546282557506"
"1 Strongly disagree","2012","indirect migration background","64","0.118032878070136","0.089288487417888","0.146777268722383"
"2 on scale 1-7 ","2012","no migration background","1175","0.201523481365024","0.190967152508067","0.212079810221981"
"2 on scale 1-7 ","2012","direct migration background","217","0.210901695477344","0.186683575145148","0.235119815809541"
"2 on scale 1-7 ","2012","indirect migration background","81","0.170831202257209","0.137301439209813","0.204360965304605"
"3 on scale 1-7 ","2012","no migration background","994","0.175471267608023","0.165461478862878","0.185481056353168"
"3 on scale 1-7 ","2012","direct migration background","158","0.143611821673343","0.122792562606047","0.16443108074064"
"3 on scale 1-7 ","2012","indirect migration background","90","0.19308838506946","0.157922911630973","0.228253858507948"
"4 on scale 1-7","2012","no migration background","1031","0.18826358333802","0.177976087242221","0.198551079433819"
"4 on scale 1-7","2012","direct migration background","195","0.165866810634812","0.143785121588705","0.187948499680918"
"4 on scale 1-7","2012","indirect migration background","91","0.210981869358691","0.174632952873798","0.247330785843584"
"5 on scale 1-7","2012","no migration background","937","0.174741779678358","0.164748401680513","0.184735157676204"
"5 on scale 1-7","2012","direct migration background","190","0.17156364003247","0.149182765945192","0.193944514119749"
"5 on scale 1-7","2012","indirect migration background","80","0.148101576650931","0.116457009585144","0.179746143716718"
"6 on scale 1-7","2012","no migration background","512","0.0946138751607735","0.0869117008932806","0.102316049428267"
"6 on scale 1-7","2012","direct migration background","126","0.108577177792237","0.0901080668146307","0.127046288769842"
"6 on scale 1-7","2012","indirect migration background","51","0.111403194394421","0.0833729679627098","0.139433420826132"
"7 Strongly agree","2012","no migration background","253","0.0510178227895109","0.0452274170456121","0.0568082285334098"
"7 Strongly agree","2012","direct migration background","82","0.087642528866483","0.0708554624528939","0.104429595280072"
"7 Strongly agree","2012","indirect migration background","","","",""
"1 Strongly disagree","2013","no migration background","1717","0.103610991177031","0.0989543077157937","0.108267674638269"
"1 Strongly disagree","2013","direct migration background","194","0.107530240949055","0.0927124041577873","0.122348077740323"
"1 Strongly disagree","2013","indirect migration background","70","0.124050047146557","0.0998201592794075","0.148279935013707"
"2 on scale 1-7 ","2013","no migration background","3369","0.200021666466125","0.193909387389524","0.206133945542726"
"2 on scale 1-7 ","2013","direct migration background","283","0.177588884501035","0.159308929667056","0.195868839335014"
"2 on scale 1-7 ","2013","indirect migration background","153","0.222254692902712","0.191694403671054","0.252814982134369"
"3 on scale 1-7 ","2013","no migration background","2821","0.176724562649402","0.170896199829371","0.182552925469434"
"3 on scale 1-7 ","2013","direct migration background","287","0.160811260052413","0.143239680850585","0.17838283925424"
"3 on scale 1-7 ","2013","indirect migration background","127","0.16800631523704","0.140525088901996","0.195487541572085"
"4 on scale 1-7","2013","no migration background","3178","0.196232721868443","0.190164290885911","0.202301152850975"
"4 on scale 1-7","2013","direct migration background","317","0.194853719174431","0.175907851995943","0.21379958635292"
"4 on scale 1-7","2013","indirect migration background","129","0.186082799351855","0.15747683985795","0.21468875884576"
"5 on scale 1-7","2013","no migration background","2786","0.164831988916163","0.159162639592289","0.170501338240037"
"5 on scale 1-7","2013","direct migration background","277","0.175279457323947","0.157093270043342","0.193465644604552"
"5 on scale 1-7","2013","indirect migration background","123","0.165942434460503","0.138596672296352","0.193288196624654"
"6 on scale 1-7","2013","no migration background","1829","0.110104323251475","0.105321357439851","0.114887289063098"
"6 on scale 1-7","2013","direct migration background","205","0.118782837933066","0.103307467096257","0.134258208769874"
"6 on scale 1-7","2013","indirect migration background","67","0.0729245186672648","0.0538124532198653","0.0920365841146643"
"7 Strongly agree","2013","no migration background","753","0.0484737456713608","0.045192118643085","0.0517553726996367"
"7 Strongly agree","2013","direct migration background","116","0.0651536000660532","0.0533487063381368","0.0769584937939696"
"7 Strongly agree","2013","indirect migration background","42","0.0607391922340677","0.0431825727228419","0.0782958117452934"
"1 Strongly disagree","2014","no migration background","","","",""
"1 Strongly disagree","2014","direct migration background","","","",""
"1 Strongly disagree","2014","indirect migration background","","","",""
"2 on scale 1-7 ","2014","no migration background","","","",""
"2 on scale 1-7 ","2014","direct migration background","","","",""
"2 on scale 1-7 ","2014","indirect migration background","","","",""
"3 on scale 1-7 ","2014","no migration background","","","",""
"3 on scale 1-7 ","2014","direct migration background","","","",""
"3 on scale 1-7 ","2014","indirect migration background","","","",""
"4 on scale 1-7","2014","no migration background","","","",""
"4 on scale 1-7","2014","direct migration background","","","",""
"4 on scale 1-7","2014","indirect migration background","","","",""
"5 on scale 1-7","2014","no migration background","","","",""
"5 on scale 1-7","2014","direct migration background","","","",""
"5 on scale 1-7","2014","indirect migration background","","","",""
"6 on scale 1-7","2014","no migration background","","","",""
"6 on scale 1-7","2014","direct migration background","","","",""
"6 on scale 1-7","2014","indirect migration background","","","",""
"7 Strongly agree","2014","no migration background","","","",""
"7 Strongly agree","2014","direct migration background","","","",""
"7 Strongly agree","2014","indirect migration background","","","",""
"1 Strongly disagree","2015","no migration background","","","",""
"1 Strongly disagree","2015","direct migration background","","","",""
"1 Strongly disagree","2015","indirect migration background","","","",""
"2 on scale 1-7 ","2015","no migration background","","","",""
"2 on scale 1-7 ","2015","direct migration background","","","",""
"2 on scale 1-7 ","2015","indirect migration background","","","",""
"3 on scale 1-7 ","2015","no migration background","","","",""
"3 on scale 1-7 ","2015","direct migration background","","","",""
"3 on scale 1-7 ","2015","indirect migration background","","","",""
"4 on scale 1-7","2015","no migration background","","","",""
"4 on scale 1-7","2015","direct migration background","","","",""
"4 on scale 1-7","2015","indirect migration background","","","",""
"5 on scale 1-7","2015","no migration background","","","",""
"5 on scale 1-7","2015","direct migration background","","","",""
"5 on scale 1-7","2015","indirect migration background","","","",""
"6 on scale 1-7","2015","no migration background","","","",""
"6 on scale 1-7","2015","direct migration background","","","",""
"6 on scale 1-7","2015","indirect migration background","","","",""
"7 Strongly agree","2015","no migration background","","","",""
"7 Strongly agree","2015","direct migration background","","","",""
"7 Strongly agree","2015","indirect migration background","","","",""
"1 Strongly disagree","2016","no migration background","","","",""
"1 Strongly disagree","2016","direct migration background","","","",""
"1 Strongly disagree","2016","indirect migration background","","","",""
"2 on scale 1-7 ","2016","no migration background","","","",""
"2 on scale 1-7 ","2016","direct migration background","","","",""
"2 on scale 1-7 ","2016","indirect migration background","","","",""
"3 on scale 1-7 ","2016","no migration background","","","",""
"3 on scale 1-7 ","2016","direct migration background","","","",""
"3 on scale 1-7 ","2016","indirect migration background","","","",""
"4 on scale 1-7","2016","no migration background","","","",""
"4 on scale 1-7","2016","direct migration background","","","",""
"4 on scale 1-7","2016","indirect migration background","","","",""
"5 on scale 1-7","2016","no migration background","","","",""
"5 on scale 1-7","2016","direct migration background","","","",""
"5 on scale 1-7","2016","indirect migration background","","","",""
"6 on scale 1-7","2016","no migration background","","","",""
"6 on scale 1-7","2016","direct migration background","","","",""
"6 on scale 1-7","2016","indirect migration background","","","",""
"7 Strongly agree","2016","no migration background","","","",""
"7 Strongly agree","2016","direct migration background","","","",""
"7 Strongly agree","2016","indirect migration background","","","",""
"1 Strongly disagree","2017","no migration background","2018","0.102805150587006","0.098627525120163","0.106982776053849"
"1 Strongly disagree","2017","direct migration background","1369","0.129058403731134","0.121347989153751","0.136768818308517"
"1 Strongly disagree","2017","indirect migration background","174","0.105980369092423","0.0914080415729206","0.120552696611925"
"2 on scale 1-7 ","2017","no migration background","4176","0.198413535269225","0.192927741023771","0.203899329514678"
"2 on scale 1-7 ","2017","direct migration background","1294","0.193232720714156","0.184152329887788","0.202313111540524"
"2 on scale 1-7 ","2017","indirect migration background","309","0.169250447800092","0.151498637292426","0.187002258307759"
"3 on scale 1-7 ","2017","no migration background","3722","0.185947239921977","0.180595440552531","0.191299039291423"
"3 on scale 1-7 ","2017","direct migration background","1021","0.150103739626917","0.14188947321389","0.158318006039944"
"3 on scale 1-7 ","2017","indirect migration background","267","0.176256883050963","0.158217917696635","0.194295848405291"
"4 on scale 1-7","2017","no migration background","3820","0.190212129429096","0.184813501255963","0.195610757602229"
"4 on scale 1-7","2017","direct migration background","1250","0.171447246273176","0.162779316012484","0.180115176533867"
"4 on scale 1-7","2017","indirect migration background","358","0.215794916787386","0.196319887747956","0.235269945826816"
"5 on scale 1-7","2017","no migration background","3458","0.168462008264218","0.163313626844588","0.173610389683848"
"5 on scale 1-7","2017","direct migration background","1102","0.167972206287986","0.159374597113895","0.176569815462077"
"5 on scale 1-7","2017","indirect migration background","329","0.195513175979325","0.176737734168924","0.214288617789725"
"6 on scale 1-7","2017","no migration background","2242","0.108589497957109","0.104309816302296","0.112869179611922"
"6 on scale 1-7","2017","direct migration background","683","0.120099106156314","0.112622976304744","0.127575236007883"
"6 on scale 1-7","2017","indirect migration background","166","0.0858075452943541","0.0725481341409736","0.0990669564477346"
"7 Strongly agree","2017","no migration background","866","0.0455704385713695","0.0427016917310464","0.0484391854116926"
"7 Strongly agree","2017","direct migration background","544","0.0680865772103177","0.0622935095134111","0.0738796449072243"
"7 Strongly agree","2017","indirect migration background","111","0.0513966619954569","0.0409433848808687","0.0618499391100452"
"1 Strongly disagree","2018","no migration background","","","",""
"1 Strongly disagree","2018","direct migration background","","","",""
"1 Strongly disagree","2018","indirect migration background","","","",""
"2 on scale 1-7 ","2018","no migration background","","","",""
"2 on scale 1-7 ","2018","direct migration background","","","",""
"2 on scale 1-7 ","2018","indirect migration background","","","",""
"3 on scale 1-7 ","2018","no migration background","","","",""
"3 on scale 1-7 ","2018","direct migration background","","","",""
"3 on scale 1-7 ","2018","indirect migration background","","","",""
"4 on scale 1-7","2018","no migration background","","","",""
"4 on scale 1-7","2018","direct migration background","","","",""
"4 on scale 1-7","2018","indirect migration background","","","",""
"5 on scale 1-7","2018","no migration background","","","",""
"5 on scale 1-7","2018","direct migration background","","","",""
"5 on scale 1-7","2018","indirect migration background","","","",""
"6 on scale 1-7","2018","no migration background","","","",""
"6 on scale 1-7","2018","direct migration background","","","",""
"6 on scale 1-7","2018","indirect migration background","","","",""
"7 Strongly agree","2018","no migration background","","","",""
"7 Strongly agree","2018","direct migration background","","","",""
"7 Strongly agree","2018","indirect migration background","","","",""
"1 Strongly disagree","2019","no migration background","2765","0.135565835674874","0.130849259587426","0.140282411762322"
"1 Strongly disagree","2019","direct migration background","575","0.138887670924559","0.127935241704368","0.149840100144751"
"1 Strongly disagree","2019","indirect migration background","215","0.100922952221499","0.0865995947757554","0.115246309667242"
"2 on scale 1-7 ","2019","no migration background","4794","0.227522472882818","0.221746291369922","0.233298654395714"
"2 on scale 1-7 ","2019","direct migration background","795","0.21302027277357","0.200053229960248","0.225987315586892"
"2 on scale 1-7 ","2019","indirect migration background","372","0.216600381829679","0.197013166924929","0.23618759673443"
"3 on scale 1-7 ","2019","no migration background","3548","0.174893471289386","0.169659545431511","0.180127397147261"
"3 on scale 1-7 ","2019","direct migration background","563","0.153248466756333","0.14184006599476","0.164656867517905"
"3 on scale 1-7 ","2019","indirect migration background","301","0.198618787048252","0.179648183737511","0.217589390358992"
"4 on scale 1-7","2019","no migration background","3670","0.184623089879059","0.179277348211789","0.189968831546328"
"4 on scale 1-7","2019","direct migration background","739","0.202997247382697","0.190258589057114","0.215735905708279"
"4 on scale 1-7","2019","indirect migration background","327","0.20948370315814","0.190133660061072","0.228833746255207"
"5 on scale 1-7","2019","no migration background","3064","0.155553662757222","0.150560083990442","0.160547241524002"
"5 on scale 1-7","2019","direct migration background","575","0.143605421278676","0.132499078415688","0.154711764141664"
"5 on scale 1-7","2019","indirect migration background","253","0.154485737311137","0.137300478954399","0.171670995667875"
"6 on scale 1-7","2019","no migration background","1697","0.0868950563146624","0.0830140563640071","0.0907760562653176"
"6 on scale 1-7","2019","direct migration background","394","0.101749668649548","0.0921752172523689","0.111324120046728"
"6 on scale 1-7","2019","indirect migration background","153","0.0858300030747188","0.0725106096420239","0.0991493965074136"
"7 Strongly agree","2019","no migration background","698","0.0349464112019793","0.0324161651138027","0.037476657290156"
"7 Strongly agree","2019","direct migration background","189","0.0464912522346174","0.0398232357179366","0.0531592687512981"
"7 Strongly agree","2019","indirect migration background","78","0.034058435356575","0.0254338311280951","0.0426830395850549"
