"plh0221","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","no degree/no degree yet","inadequately","29","","",""
"1 Strongly disagree","2005","no degree/no degree yet","general elemantary","","","",""
"1 Strongly disagree","2005","no degree/no degree yet","middle vocational","7","","",""
"1 Strongly disagree","2005","no degree/no degree yet","vocational + Abi","","","",""
"1 Strongly disagree","2005","no degree/no degree yet","higher vocational","1","","",""
"1 Strongly disagree","2005","no degree/no degree yet","higher education","","","",""
"2 on scale 1-7 ","2005","lower secondary degree","in school","","","",""
"2 on scale 1-7 ","2005","lower secondary degree","inadequately","","","",""
"2 on scale 1-7 ","2005","lower secondary degree","general elemantary","225","0.150950309959978","0.132809116584085","0.169091503335872"
"2 on scale 1-7 ","2005","lower secondary degree","middle vocational","796","0.172289790747367","0.161739942464832","0.182839639029903"
"2 on scale 1-7 ","2005","lower secondary degree","vocational + Abi","5","","",""
"2 on scale 1-7 ","2005","lower secondary degree","higher vocational","80","0.200186215512664","0.163174735874193","0.237197695151136"
"2 on scale 1-7 ","2005","lower secondary degree","higher education","30","0.144078457762699","0.0931994011397551","0.194957514385643"
"2 on scale 1-7 ","2005","secondary school degree","in school","","","",""
"2 on scale 1-7 ","2005","secondary school degree","inadequately","","","",""
"2 on scale 1-7 ","2005","secondary school degree","general elemantary","77","0.120260496052882","0.0936745137613087","0.146846478344456"
"2 on scale 1-7 ","2005","secondary school degree","middle vocational","737","0.178114133316202","0.166382624886165","0.189845641746239"
"2 on scale 1-7 ","2005","secondary school degree","vocational + Abi","3","","",""
"2 on scale 1-7 ","2005","secondary school degree","higher vocational","120","0.158037846024268","0.130859571570382","0.185216120478154"
"2 on scale 1-7 ","2005","secondary school degree","higher education","142","0.252018330723918","0.217870443879259","0.286166217568576"
"2 on scale 1-7 ","2005","college entrance qualification","in school","","","",""
"2 on scale 1-7 ","2005","college entrance qualification","inadequately","","","",""
"2 on scale 1-7 ","2005","college entrance qualification","general elemantary","","","",""
"2 on scale 1-7 ","2005","college entrance qualification","middle vocational","153","0.192577066684125","0.163991801436362","0.221162331931888"
"2 on scale 1-7 ","2005","college entrance qualification","vocational + Abi","210","0.21715142464467","0.190946793147677","0.243356056141663"
"2 on scale 1-7 ","2005","college entrance qualification","higher vocational","74","0.20831416674116","0.165523812547692","0.251104520934628"
"2 on scale 1-7 ","2005","college entrance qualification","higher education","768","0.230361501346594","0.215678270724318","0.24504473196887"
"2 on scale 1-7 ","2005","Other degree","in school","","","",""
"2 on scale 1-7 ","2005","Other degree","inadequately","5","","",""
"2 on scale 1-7 ","2005","Other degree","general elemantary","48","0.155200488593008","0.116073762405213","0.194327214780803"
"2 on scale 1-7 ","2005","Other degree","middle vocational","53","0.111539854291859","0.0802166458739049","0.142863062709813"
"2 on scale 1-7 ","2005","Other degree","vocational + Abi","20","","",""
"2 on scale 1-7 ","2005","Other degree","higher vocational","13","","",""
"2 on scale 1-7 ","2005","Other degree","higher education","36","0.170065441329908","0.115928690528163","0.224202192131652"
"2 on scale 1-7 ","2005","no degree/no degree yet","in school","118","0.169159241446526","0.140338962896907","0.197979519996146"
"2 on scale 1-7 ","2005","no degree/no degree yet","inadequately","26","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","general elemantary","","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","middle vocational","5","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","vocational + Abi","","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","higher vocational","1","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","higher education","","","",""
"3 on scale 1-7 ","2005","lower secondary degree","in school","","","",""
"3 on scale 1-7 ","2005","lower secondary degree","inadequately","","","",""
"3 on scale 1-7 ","2005","lower secondary degree","general elemantary","221","0.146761453974661","0.128829668665022","0.164693239284299"
"3 on scale 1-7 ","2005","lower secondary degree","middle vocational","744","0.140585987299383","0.130875310064621","0.150296664534146"
"3 on scale 1-7 ","2005","lower secondary degree","vocational + Abi","5","","",""
"3 on scale 1-7 ","2005","lower secondary degree","higher vocational","67","0.150074432045347","0.117039857200278","0.183109006890417"
"3 on scale 1-7 ","2005","lower secondary degree","higher education","34","0.158992501811875","0.106012642378898","0.211972361244851"
"3 on scale 1-7 ","2005","secondary school degree","in school","","","",""
"3 on scale 1-7 ","2005","secondary school degree","inadequately","","","",""
"3 on scale 1-7 ","2005","secondary school degree","general elemantary","106","0.192667705078805","0.160431434410554","0.224903975747056"
"3 on scale 1-7 ","2005","secondary school degree","middle vocational","702","0.170599597401766","0.159065860729819","0.182133334073714"
"3 on scale 1-7 ","2005","secondary school degree","vocational + Abi","4","","",""
"3 on scale 1-7 ","2005","secondary school degree","higher vocational","127","0.191074598664654","0.161782481785956","0.220366715543353"
"3 on scale 1-7 ","2005","secondary school degree","higher education","93","0.136382344468698","0.109389905813705","0.16337478312369"
"3 on scale 1-7 ","2005","college entrance qualification","in school","","","",""
"3 on scale 1-7 ","2005","college entrance qualification","inadequately","","","",""
"3 on scale 1-7 ","2005","college entrance qualification","general elemantary","","","",""
"3 on scale 1-7 ","2005","college entrance qualification","middle vocational","139","0.219331038496748","0.189334378098406","0.24932769889509"
"3 on scale 1-7 ","2005","college entrance qualification","vocational + Abi","179","0.179725311911585","0.155322374236653","0.204128249586516"
"3 on scale 1-7 ","2005","college entrance qualification","higher vocational","61","0.199591640811893","0.157476619611108","0.241706662012678"
"3 on scale 1-7 ","2005","college entrance qualification","higher education","599","0.178229266098875","0.164883665519695","0.191574866678054"
"3 on scale 1-7 ","2005","Other degree","in school","","","",""
"3 on scale 1-7 ","2005","Other degree","inadequately","6","","",""
"3 on scale 1-7 ","2005","Other degree","general elemantary","48","0.116373665539367","0.0817229805545503","0.151024350524184"
"3 on scale 1-7 ","2005","Other degree","middle vocational","53","0.165874016889386","0.128862470229278","0.202885563549494"
"3 on scale 1-7 ","2005","Other degree","vocational + Abi","25","","",""
"3 on scale 1-7 ","2005","Other degree","higher vocational","7","","",""
"3 on scale 1-7 ","2005","Other degree","higher education","39","0.197729489030613","0.140336563432522","0.255122414628704"
"3 on scale 1-7 ","2005","no degree/no degree yet","in school","128","0.216579709838499","0.184913381965262","0.248246037711735"
"3 on scale 1-7 ","2005","no degree/no degree yet","inadequately","35","0.176399501529831","0.12357443284972","0.229224570209942"
"3 on scale 1-7 ","2005","no degree/no degree yet","general elemantary","","","",""
"3 on scale 1-7 ","2005","no degree/no degree yet","middle vocational","10","","",""
"3 on scale 1-7 ","2005","no degree/no degree yet","vocational + Abi","","","",""
"3 on scale 1-7 ","2005","no degree/no degree yet","higher vocational","","","",""
"3 on scale 1-7 ","2005","no degree/no degree yet","higher education","1","","",""
"4 on scale 1-7","2005","lower secondary degree","in school","","","",""
"4 on scale 1-7","2005","lower secondary degree","inadequately","","","",""
"4 on scale 1-7","2005","lower secondary degree","general elemantary","313","0.203401595213196","0.183003989726811","0.223799200699581"
"4 on scale 1-7","2005","lower secondary degree","middle vocational","904","0.184835427392117","0.173991351638968","0.195679503145267"
"4 on scale 1-7","2005","lower secondary degree","vocational + Abi","5","","",""
"4 on scale 1-7","2005","lower secondary degree","higher vocational","85","0.203079947351745","0.16586942050178","0.240290474201709"
"4 on scale 1-7","2005","lower secondary degree","higher education","32","0.186917390864314","0.130434783397267","0.243399998331362"
"4 on scale 1-7","2005","secondary school degree","in school","","","",""
"4 on scale 1-7","2005","secondary school degree","inadequately","","","",""
"4 on scale 1-7","2005","secondary school degree","general elemantary","109","0.207976043710147","0.174802643830535","0.241149443589759"
"4 on scale 1-7","2005","secondary school degree","middle vocational","792","0.197737203985556","0.185524792451975","0.209949615519136"
"4 on scale 1-7","2005","secondary school degree","vocational + Abi","13","","",""
"4 on scale 1-7","2005","secondary school degree","higher vocational","151","0.213734355887475","0.183190992305701","0.244277719469249"
"4 on scale 1-7","2005","secondary school degree","higher education","123","0.2196349284508","0.187073615703242","0.252196241198357"
"4 on scale 1-7","2005","college entrance qualification","in school","","","",""
"4 on scale 1-7","2005","college entrance qualification","inadequately","","","",""
"4 on scale 1-7","2005","college entrance qualification","general elemantary","","","",""
"4 on scale 1-7","2005","college entrance qualification","middle vocational","150","0.197735012147191","0.168862131895974","0.226607892398408"
"4 on scale 1-7","2005","college entrance qualification","vocational + Abi","187","0.22787810088698","0.201218596993708","0.254537604780252"
"4 on scale 1-7","2005","college entrance qualification","higher vocational","69","0.202495808099409","0.160152523113218","0.2448390930856"
"4 on scale 1-7","2005","college entrance qualification","higher education","552","0.169981040222169","0.15688266202738","0.183079418416958"
"4 on scale 1-7","2005","Other degree","in school","","","",""
"4 on scale 1-7","2005","Other degree","inadequately","7","","",""
"4 on scale 1-7","2005","Other degree","general elemantary","78","0.256447183813547","0.209262068518486","0.303632299108608"
"4 on scale 1-7","2005","Other degree","middle vocational","72","0.164710880992911","0.127803622607763","0.20161813937806"
"4 on scale 1-7","2005","Other degree","vocational + Abi","29","","",""
"4 on scale 1-7","2005","Other degree","higher vocational","11","","",""
"4 on scale 1-7","2005","Other degree","higher education","37","0.173163215067649","0.118637679264094","0.227688750871205"
"4 on scale 1-7","2005","no degree/no degree yet","in school","125","0.170226152792222","0.141333699092614","0.199118606491831"
"4 on scale 1-7","2005","no degree/no degree yet","inadequately","30","0.166313175993495","0.114707450177605","0.217918901809385"
"4 on scale 1-7","2005","no degree/no degree yet","general elemantary","","","",""
"4 on scale 1-7","2005","no degree/no degree yet","middle vocational","11","","",""
"4 on scale 1-7","2005","no degree/no degree yet","vocational + Abi","","","",""
"4 on scale 1-7","2005","no degree/no degree yet","higher vocational","1","","",""
"4 on scale 1-7","2005","no degree/no degree yet","higher education","1","","",""
"5 on scale 1-7","2005","lower secondary degree","in school","","","",""
"5 on scale 1-7","2005","lower secondary degree","inadequately","","","",""
"5 on scale 1-7","2005","lower secondary degree","general elemantary","268","0.185607846634066","0.165906439283547","0.205309253984586"
"5 on scale 1-7","2005","lower secondary degree","middle vocational","878","0.173738189949136","0.163153362743658","0.184323017154614"
"5 on scale 1-7","2005","lower secondary degree","vocational + Abi","3","","",""
"5 on scale 1-7","2005","lower secondary degree","higher vocational","78","0.144984013334686","0.11241743757337","0.177550589096002"
"5 on scale 1-7","2005","lower secondary degree","higher education","24","","",""
"5 on scale 1-7","2005","secondary school degree","in school","","","",""
"5 on scale 1-7","2005","secondary school degree","inadequately","","","",""
"5 on scale 1-7","2005","secondary school degree","general elemantary","114","0.175085716882304","0.144022678042442","0.206148755722165"
"5 on scale 1-7","2005","secondary school degree","middle vocational","743","0.168931013325205","0.157442280195308","0.180419746455102"
"5 on scale 1-7","2005","secondary school degree","vocational + Abi","7","","",""
"5 on scale 1-7","2005","secondary school degree","higher vocational","123","0.189894399300806","0.160671591674519","0.219117206927093"
"5 on scale 1-7","2005","secondary school degree","higher education","121","0.183822716848721","0.153358211379462","0.21428722231798"
"5 on scale 1-7","2005","college entrance qualification","in school","","","",""
"5 on scale 1-7","2005","college entrance qualification","inadequately","","","",""
"5 on scale 1-7","2005","college entrance qualification","general elemantary","","","",""
"5 on scale 1-7","2005","college entrance qualification","middle vocational","125","0.169197092813848","0.142018006388795","0.196376179238902"
"5 on scale 1-7","2005","college entrance qualification","vocational + Abi","141","0.14950480304519","0.126841597491906","0.172168008598475"
"5 on scale 1-7","2005","college entrance qualification","higher vocational","48","0.165982257987383","0.126778425890196","0.205186090084569"
"5 on scale 1-7","2005","college entrance qualification","higher education","490","0.165825902501761","0.152856265743039","0.178795539260484"
"5 on scale 1-7","2005","Other degree","in school","","","",""
"5 on scale 1-7","2005","Other degree","inadequately","1","","",""
"5 on scale 1-7","2005","Other degree","general elemantary","38","0.126678449352326","0.0907375781651243","0.162619320539528"
"5 on scale 1-7","2005","Other degree","middle vocational","74","0.196312737765464","0.156789727907662","0.235835747623266"
"5 on scale 1-7","2005","Other degree","vocational + Abi","19","","",""
"5 on scale 1-7","2005","Other degree","higher vocational","5","","",""
"5 on scale 1-7","2005","Other degree","higher education","21","","",""
"5 on scale 1-7","2005","no degree/no degree yet","in school","114","0.163042531789386","0.134644152032996","0.191440911545776"
"5 on scale 1-7","2005","no degree/no degree yet","inadequately","23","","",""
"5 on scale 1-7","2005","no degree/no degree yet","general elemantary","","","",""
"5 on scale 1-7","2005","no degree/no degree yet","middle vocational","3","","",""
"5 on scale 1-7","2005","no degree/no degree yet","vocational + Abi","","","",""
"5 on scale 1-7","2005","no degree/no degree yet","higher vocational","","","",""
"5 on scale 1-7","2005","no degree/no degree yet","higher education","","","",""
"6 on scale 1-7","2005","lower secondary degree","in school","","","",""
"6 on scale 1-7","2005","lower secondary degree","inadequately","","","",""
"6 on scale 1-7","2005","lower secondary degree","general elemantary","192","0.122806944327356","0.106175064076611","0.1394388245781"
"6 on scale 1-7","2005","lower secondary degree","middle vocational","613","0.114921143680055","0.106011337862413","0.123830949497698"
"6 on scale 1-7","2005","lower secondary degree","vocational + Abi","2","","",""
"6 on scale 1-7","2005","lower secondary degree","higher vocational","55","0.107078640756365","0.0784775266134221","0.135679754899308"
"6 on scale 1-7","2005","lower secondary degree","higher education","23","","",""
"6 on scale 1-7","2005","secondary school degree","in school","","","",""
"6 on scale 1-7","2005","secondary school degree","inadequately","","","",""
"6 on scale 1-7","2005","secondary school degree","general elemantary","73","0.113994567576534","0.0880184381937712","0.139970696959296"
"6 on scale 1-7","2005","secondary school degree","middle vocational","447","0.110780421212321","0.101156879698036","0.120403962726605"
"6 on scale 1-7","2005","secondary school degree","vocational + Abi","2","","",""
"6 on scale 1-7","2005","secondary school degree","higher vocational","63","0.0972657714330401","0.0751880110011268","0.119343531864953"
"6 on scale 1-7","2005","secondary school degree","higher education","72","0.105727087434995","0.0815429577373964","0.129911217132594"
"6 on scale 1-7","2005","college entrance qualification","in school","","","",""
"6 on scale 1-7","2005","college entrance qualification","inadequately","","","",""
"6 on scale 1-7","2005","college entrance qualification","general elemantary","","","",""
"6 on scale 1-7","2005","college entrance qualification","middle vocational","78","0.123253788781794","0.0994236544469679","0.147083923116619"
"6 on scale 1-7","2005","college entrance qualification","vocational + Abi","98","0.0863661454811012","0.068512960976789","0.104219329985413"
"6 on scale 1-7","2005","college entrance qualification","higher vocational","40","0.0855615037302968","0.0560883576698954","0.115034649790698"
"6 on scale 1-7","2005","college entrance qualification","higher education","314","0.0980592739832105","0.0876886087951303","0.108429939171291"
"6 on scale 1-7","2005","Other degree","in school","","","",""
"6 on scale 1-7","2005","Other degree","inadequately","4","","",""
"6 on scale 1-7","2005","Other degree","general elemantary","35","0.0918307730262464","0.0606255239734705","0.123036022079022"
"6 on scale 1-7","2005","Other degree","middle vocational","53","0.166148382323977","0.129112331224042","0.203184433423912"
"6 on scale 1-7","2005","Other degree","vocational + Abi","9","","",""
"6 on scale 1-7","2005","Other degree","higher vocational","5","","",""
"6 on scale 1-7","2005","Other degree","higher education","14","","",""
"6 on scale 1-7","2005","no degree/no degree yet","in school","62","0.104785492290341","0.0812401207669254","0.128330863813756"
"6 on scale 1-7","2005","no degree/no degree yet","inadequately","32","0.145153117317663","0.0963339415318627","0.193972293103463"
"6 on scale 1-7","2005","no degree/no degree yet","general elemantary","","","",""
"6 on scale 1-7","2005","no degree/no degree yet","middle vocational","5","","",""
"6 on scale 1-7","2005","no degree/no degree yet","vocational + Abi","","","",""
"6 on scale 1-7","2005","no degree/no degree yet","higher vocational","","","",""
"6 on scale 1-7","2005","no degree/no degree yet","higher education","","","",""
"7 Strongly agree","2005","lower secondary degree","in school","","","",""
"7 Strongly agree","2005","lower secondary degree","inadequately","","","",""
"7 Strongly agree","2005","lower secondary degree","general elemantary","142","0.0988170595919822","0.0836952161101381","0.113938903073826"
"7 Strongly agree","2005","lower secondary degree","middle vocational","368","0.0803115246418658","0.0727189932912699","0.0879040559924616"
"7 Strongly agree","2005","lower secondary degree","vocational + Abi","1","","",""
"7 Strongly agree","2005","lower secondary degree","higher vocational","22","","",""
"7 Strongly agree","2005","lower secondary degree","higher education","15","","",""
"7 Strongly agree","2005","secondary school degree","in school","","","",""
"7 Strongly agree","2005","secondary school degree","inadequately","","","",""
"7 Strongly agree","2005","secondary school degree","general elemantary","38","0.0856910803965808","0.0628125325046931","0.108569628288469"
"7 Strongly agree","2005","secondary school degree","middle vocational","235","0.0656846857398682","0.0580888125320678","0.0732805589476686"
"7 Strongly agree","2005","secondary school degree","vocational + Abi","2","","",""
"7 Strongly agree","2005","secondary school degree","higher vocational","26","","",""
"7 Strongly agree","2005","secondary school degree","higher education","22","","",""
"7 Strongly agree","2005","college entrance qualification","in school","","","",""
"7 Strongly agree","2005","college entrance qualification","inadequately","","","",""
"7 Strongly agree","2005","college entrance qualification","general elemantary","","","",""
"7 Strongly agree","2005","college entrance qualification","middle vocational","31","0.0344138319630569","0.0211993105998798","0.047628353326234"
"7 Strongly agree","2005","college entrance qualification","vocational + Abi","57","0.0513396149328212","0.037313431356248","0.0653657985093945"
"7 Strongly agree","2005","college entrance qualification","higher vocational","10","","",""
"7 Strongly agree","2005","college entrance qualification","higher education","96","0.0400951172511682","0.0332539040925837","0.0469363304097527"
"7 Strongly agree","2005","Other degree","in school","","","",""
"7 Strongly agree","2005","Other degree","inadequately","7","","",""
"7 Strongly agree","2005","Other degree","general elemantary","38","0.125833588329011","0.089995445956332","0.161671730701689"
"7 Strongly agree","2005","Other degree","middle vocational","31","0.0698909937748228","0.0445216191931598","0.0952603683564858"
"7 Strongly agree","2005","Other degree","vocational + Abi","12","","",""
"7 Strongly agree","2005","Other degree","higher vocational","4","","",""
"7 Strongly agree","2005","Other degree","higher education","12","","",""
"7 Strongly agree","2005","no degree/no degree yet","in school","45","0.0753605780579902","0.0550674158852594","0.095653740230721"
"7 Strongly agree","2005","no degree/no degree yet","inadequately","25","","",""
"7 Strongly agree","2005","no degree/no degree yet","general elemantary","","","",""
"7 Strongly agree","2005","no degree/no degree yet","middle vocational","5","","",""
"7 Strongly agree","2005","no degree/no degree yet","vocational + Abi","","","",""
"7 Strongly agree","2005","no degree/no degree yet","higher vocational","1","","",""
"7 Strongly agree","2005","no degree/no degree yet","higher education","","","",""
"1 Strongly disagree","2006","lower secondary degree","in school","","","",""
"1 Strongly disagree","2006","lower secondary degree","inadequately","","","",""
"1 Strongly disagree","2006","lower secondary degree","general elemantary","","","",""
"1 Strongly disagree","2006","lower secondary degree","middle vocational","","","",""
"1 Strongly disagree","2006","lower secondary degree","vocational + Abi","","","",""
"1 Strongly disagree","2006","lower secondary degree","higher vocational","","","",""
"1 Strongly disagree","2006","lower secondary degree","higher education","","","",""
"1 Strongly disagree","2006","secondary school degree","in school","","","",""
"1 Strongly disagree","2006","secondary school degree","inadequately","","","",""
"1 Strongly disagree","2006","secondary school degree","general elemantary","","","",""
"1 Strongly disagree","2006","secondary school degree","middle vocational","","","",""
"1 Strongly disagree","2006","secondary school degree","vocational + Abi","","","",""
"1 Strongly disagree","2006","secondary school degree","higher vocational","","","",""
"1 Strongly disagree","2006","secondary school degree","higher education","","","",""
"1 Strongly disagree","2006","college entrance qualification","in school","","","",""
"1 Strongly disagree","2006","college entrance qualification","inadequately","","","",""
"1 Strongly disagree","2006","college entrance qualification","general elemantary","","","",""
"1 Strongly disagree","2006","college entrance qualification","middle vocational","","","",""
"1 Strongly disagree","2006","college entrance qualification","vocational + Abi","","","",""
"1 Strongly disagree","2006","college entrance qualification","higher vocational","","","",""
"1 Strongly disagree","2006","college entrance qualification","higher education","","","",""
"1 Strongly disagree","2006","Other degree","in school","","","",""
"1 Strongly disagree","2006","Other degree","inadequately","","","",""
"1 Strongly disagree","2006","Other degree","general elemantary","","","",""
"1 Strongly disagree","2006","Other degree","middle vocational","","","",""
"1 Strongly disagree","2006","Other degree","vocational + Abi","","","",""
"1 Strongly disagree","2006","Other degree","higher vocational","","","",""
"1 Strongly disagree","2006","Other degree","higher education","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","in school","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","inadequately","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","general elemantary","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","middle vocational","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","vocational + Abi","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","higher vocational","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","higher education","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","in school","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","inadequately","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","general elemantary","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","middle vocational","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","vocational + Abi","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","higher vocational","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","higher education","","","",""
"2 on scale 1-7 ","2006","secondary school degree","in school","","","",""
"2 on scale 1-7 ","2006","secondary school degree","inadequately","","","",""
"2 on scale 1-7 ","2006","secondary school degree","general elemantary","","","",""
"2 on scale 1-7 ","2006","secondary school degree","middle vocational","","","",""
"2 on scale 1-7 ","2006","secondary school degree","vocational + Abi","","","",""
"2 on scale 1-7 ","2006","secondary school degree","higher vocational","","","",""
"2 on scale 1-7 ","2006","secondary school degree","higher education","","","",""
"2 on scale 1-7 ","2006","college entrance qualification","in school","","","",""
"2 on scale 1-7 ","2006","college entrance qualification","inadequately","","","",""
"2 on scale 1-7 ","2006","college entrance qualification","general elemantary","","","",""
"2 on scale 1-7 ","2006","college entrance qualification","middle vocational","","","",""
"2 on scale 1-7 ","2006","college entrance qualification","vocational + Abi","","","",""
"2 on scale 1-7 ","2006","college entrance qualification","higher vocational","","","",""
"2 on scale 1-7 ","2006","college entrance qualification","higher education","","","",""
"2 on scale 1-7 ","2006","Other degree","in school","","","",""
"2 on scale 1-7 ","2006","Other degree","inadequately","","","",""
"2 on scale 1-7 ","2006","Other degree","general elemantary","","","",""
"2 on scale 1-7 ","2006","Other degree","middle vocational","","","",""
"2 on scale 1-7 ","2006","Other degree","vocational + Abi","","","",""
"2 on scale 1-7 ","2006","Other degree","higher vocational","","","",""
"2 on scale 1-7 ","2006","Other degree","higher education","","","",""
"2 on scale 1-7 ","2006","no degree/no degree yet","in school","","","",""
"2 on scale 1-7 ","2006","no degree/no degree yet","inadequately","","","",""
"2 on scale 1-7 ","2006","no degree/no degree yet","general elemantary","","","",""
"2 on scale 1-7 ","2006","no degree/no degree yet","middle vocational","","","",""
"2 on scale 1-7 ","2006","no degree/no degree yet","vocational + Abi","","","",""
"2 on scale 1-7 ","2006","no degree/no degree yet","higher vocational","","","",""
"2 on scale 1-7 ","2006","no degree/no degree yet","higher education","","","",""
"3 on scale 1-7 ","2006","lower secondary degree","in school","","","",""
"3 on scale 1-7 ","2006","lower secondary degree","inadequately","","","",""
"3 on scale 1-7 ","2006","lower secondary degree","general elemantary","","","",""
"3 on scale 1-7 ","2006","lower secondary degree","middle vocational","","","",""
"3 on scale 1-7 ","2006","lower secondary degree","vocational + Abi","","","",""
"3 on scale 1-7 ","2006","lower secondary degree","higher vocational","","","",""
"3 on scale 1-7 ","2006","lower secondary degree","higher education","","","",""
"3 on scale 1-7 ","2006","secondary school degree","in school","","","",""
"3 on scale 1-7 ","2006","secondary school degree","inadequately","","","",""
"3 on scale 1-7 ","2006","secondary school degree","general elemantary","","","",""
"3 on scale 1-7 ","2006","secondary school degree","middle vocational","","","",""
"3 on scale 1-7 ","2006","secondary school degree","vocational + Abi","","","",""
"3 on scale 1-7 ","2006","secondary school degree","higher vocational","","","",""
"3 on scale 1-7 ","2006","secondary school degree","higher education","","","",""
"3 on scale 1-7 ","2006","college entrance qualification","in school","","","",""
"3 on scale 1-7 ","2006","college entrance qualification","inadequately","","","",""
"3 on scale 1-7 ","2006","college entrance qualification","general elemantary","","","",""
"3 on scale 1-7 ","2006","college entrance qualification","middle vocational","","","",""
"3 on scale 1-7 ","2006","college entrance qualification","vocational + Abi","","","",""
"3 on scale 1-7 ","2006","college entrance qualification","higher vocational","","","",""
"3 on scale 1-7 ","2006","college entrance qualification","higher education","","","",""
"3 on scale 1-7 ","2006","Other degree","in school","","","",""
"3 on scale 1-7 ","2006","Other degree","inadequately","","","",""
"3 on scale 1-7 ","2006","Other degree","general elemantary","","","",""
"3 on scale 1-7 ","2006","Other degree","middle vocational","","","",""
"3 on scale 1-7 ","2006","Other degree","vocational + Abi","","","",""
"3 on scale 1-7 ","2006","Other degree","higher vocational","","","",""
"3 on scale 1-7 ","2006","Other degree","higher education","","","",""
"3 on scale 1-7 ","2006","no degree/no degree yet","in school","","","",""
"3 on scale 1-7 ","2006","no degree/no degree yet","inadequately","","","",""
"3 on scale 1-7 ","2006","no degree/no degree yet","general elemantary","","","",""
"3 on scale 1-7 ","2006","no degree/no degree yet","middle vocational","","","",""
"3 on scale 1-7 ","2006","no degree/no degree yet","vocational + Abi","","","",""
"3 on scale 1-7 ","2006","no degree/no degree yet","higher vocational","","","",""
"3 on scale 1-7 ","2006","no degree/no degree yet","higher education","","","",""
"4 on scale 1-7","2006","lower secondary degree","in school","","","",""
"4 on scale 1-7","2006","lower secondary degree","inadequately","","","",""
