"plh0221","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"2 on scale 1-7 ","2005","35-65 y.","Single parent ","95","0.177190481457678","0.146035318147179","0.208345644768177","2"
"2 on scale 1-7 ","2005","35-65 y.","Couple + C. LE 16 ","554","0.203797267077974","0.188349258049223","0.219245276106725","2"
"2 on scale 1-7 ","2005","66 and older","Couple + C. LE 16 ","2","","","","2"
"2 on scale 1-7 ","2005","66 and older","Couple + C. GT 16 ","30","0.187574417937942","0.128189980610911","0.246958855264974","2"
"2 on scale 1-7 ","2005","66 and older","Couple + C. LE and GT 16","","","","","2"
"2 on scale 1-7 ","2005","35-65 y.","Couple + C. GT 16 ","415","0.185029838707131","0.168565754862214","0.201493922552047","2"
"2 on scale 1-7 ","2005","35-65 y.","Couple + C. LE and GT 16","201","0.175670061427349","0.152794020129438","0.198546102725261","2"
"2 on scale 1-7 ","2005","66 and older","1-pers.-HH","213","0.207650988323394","0.183403368149694","0.231898608497093","2"
"2 on scale 1-7 ","2005","66 and older","(Married) couple without C. ","334","0.139034782186371","0.125004506472637","0.153065057900104","2"
"3 on scale 1-7 ","2005","16-34 y.","1-pers.-HH","131","0.188202765505703","0.159142975417805","0.217262555593601","3"
"3 on scale 1-7 ","2005","16-34 y.","(Married) couple without C. ","171","0.177592836223238","0.153239487548851","0.201946184897625","3"
"3 on scale 1-7 ","2005","16-34 y.","Couple + C. LE and GT 16","109","0.185023288669918","0.154844254938169","0.215202322401667","3"
"3 on scale 1-7 ","2005","66 and older","Couple + C. LE 16 ","","","","","3"
"3 on scale 1-7 ","2005","66 and older","Couple + C. GT 16 ","16","","","","3"
"3 on scale 1-7 ","2005","66 and older","Couple + C. LE and GT 16","","","","","3"
"3 on scale 1-7 ","2005","16-34 y.","Single parent ","97","0.210190753006537","0.17319745570533","0.247184050307745","3"
"3 on scale 1-7 ","2005","16-34 y.","Couple + C. LE 16 ","216","0.201245005802714","0.17743258765491","0.225057423950518","3"
"3 on scale 1-7 ","2005","16-34 y.","Couple + C. GT 16 ","284","0.192850753841675","0.171742154035532","0.213959353647818","3"
"3 on scale 1-7 ","2005","66 and older","Single parent ","16","","","","3"
"3 on scale 1-7 ","2005","35-65 y.","Single parent ","82","0.118913577342438","0.0925025581315517","0.145324596553325","3"
"3 on scale 1-7 ","2005","35-65 y.","Couple + C. LE 16 ","448","0.170915652432924","0.156479489290593","0.185351815575254","3"
"3 on scale 1-7 ","2005","66 and older","1-pers.-HH","153","0.14999089313294","0.128646289528422","0.171335496737458","3"
"3 on scale 1-7 ","2005","66 and older","(Married) couple without C. ","345","0.138552239533923","0.124542407775193","0.152562071292654","3"
"3 on scale 1-7 ","2005","35-65 y.","Couple + C. LE and GT 16","192","0.171168119164398","0.148525528159943","0.193810710168853","3"
"3 on scale 1-7 ","2005","35-65 y.","1-pers.-HH","181","0.147353729294455","0.127180716648507","0.167526741940403","3"
"3 on scale 1-7 ","2005","35-65 y.","(Married) couple without C. ","627","0.159055909319658","0.147304858025414","0.170806960613901","3"
"3 on scale 1-7 ","2005","35-65 y.","Couple + C. GT 16 ","352","0.168068537638435","0.152214758084153","0.183922317192717","3"
"4 on scale 1-7","2005","66 and older","Couple + C. GT 16 ","29","","","","4"
"4 on scale 1-7","2005","66 and older","Couple + C. LE and GT 16","","","","","4"
"4 on scale 1-7","2005","35-65 y.","Couple + C. GT 16 ","405","0.18094359739623","0.164621560887937","0.197265633904524","4"
"4 on scale 1-7","2005","35-65 y.","Couple + C. LE and GT 16","195","0.171534028076496","0.148872252237715","0.194195803915277","4"
"4 on scale 1-7","2005","66 and older","Single parent ","14","","","","4"
"4 on scale 1-7","2005","66 and older","Couple + C. LE 16 ","","","","","4"
"4 on scale 1-7","2005","16-34 y.","1-pers.-HH","137","0.216421149921249","0.185805259735002","0.247037040107495","4"
"4 on scale 1-7","2005","16-34 y.","(Married) couple without C. ","170","0.181258922999839","0.156710391910279","0.205807454089399","4"
"4 on scale 1-7","2005","16-34 y.","Couple + C. GT 16 ","287","0.252918458696779","0.22966186533194","0.276175052061618","4"
"4 on scale 1-7","2005","16-34 y.","Couple + C. LE and GT 16","124","0.160336134969351","0.131820176716642","0.18885209322206","4"
"4 on scale 1-7","2005","35-65 y.","Single parent ","115","0.224112997231632","0.190088403772242","0.258137590691021","4"
"4 on scale 1-7","2005","35-65 y.","Couple + C. LE 16 ","486","0.191610338597659","0.176517137823422","0.206703539371897","4"
"4 on scale 1-7","2005","66 and older","1-pers.-HH","183","0.163123440007458","0.141036642652716","0.185210237362199","4"
"4 on scale 1-7","2005","66 and older","(Married) couple without C. ","426","0.18603177388463","0.170251702571972","0.201811845197288","4"
"4 on scale 1-7","2005","16-34 y.","Single parent ","100","0.233745966025635","0.195320992060833","0.272170939990436","4"
"4 on scale 1-7","2005","35-65 y.","1-pers.-HH","250","0.228342364852908","0.204452630386064","0.252232099319753","4"
"4 on scale 1-7","2005","35-65 y.","(Married) couple without C. ","705","0.185699125099289","0.173204718481297","0.198193531717282","4"
"4 on scale 1-7","2005","16-34 y.","Couple + C. LE 16 ","203","0.172322550769183","0.149892215259706","0.194752886278661","4"
"5 on scale 1-7","2005","35-65 y.","Couple + C. GT 16 ","388","0.183550986798499","0.167137958208067","0.19996401538893","5"
"5 on scale 1-7","2005","35-65 y.","Couple + C. LE and GT 16","180","0.155079586180919","0.13331919606601","0.176839976295829","5"
"5 on scale 1-7","2005","66 and older","Couple + C. LE 16 ","1","","","","5"
"5 on scale 1-7","2005","66 and older","Couple + C. GT 16 ","27","","","","5"
"5 on scale 1-7","2005","66 and older","Couple + C. LE and GT 16","","","","","5"
"5 on scale 1-7","2005","16-34 y.","Single parent ","71","0.143547529432813","0.111712546080384","0.175382512785242","5"
"5 on scale 1-7","2005","16-34 y.","Couple + C. LE 16 ","197","0.203314400775998","0.179410889264044","0.227217912287952","5"
"5 on scale 1-7","2005","16-34 y.","Couple + C. LE and GT 16","99","0.12934613589599","0.103265448803315","0.155426822988665","5"
"5 on scale 1-7","2005","35-65 y.","Single parent ","106","0.17672029642267","0.145597608028779","0.207842984816561","5"
"5 on scale 1-7","2005","35-65 y.","Couple + C. LE 16 ","420","0.154441937209196","0.140583449452098","0.168300424966293","5"
"5 on scale 1-7","2005","66 and older","Single parent ","9","","","","5"
"5 on scale 1-7","2005","66 and older","(Married) couple without C. ","437","0.191345876819193","0.175394336401821","0.207297417236565","5"
"5 on scale 1-7","2005","16-34 y.","1-pers.-HH","121","0.190532978416255","0.161335836091498","0.219730120741011","5"
"5 on scale 1-7","2005","16-34 y.","(Married) couple without C. ","151","0.171903393047822","0.147860581638313","0.195946204457331","5"
"5 on scale 1-7","2005","16-34 y.","Couple + C. GT 16 ","234","0.179646352014467","0.15910724341321","0.200185460615723","5"
"5 on scale 1-7","2005","35-65 y.","1-pers.-HH","174","0.14559675617546","0.12552372124347","0.16566979110745","5"
"5 on scale 1-7","2005","35-65 y.","(Married) couple without C. ","665","0.171984627747421","0.159859613120556","0.184109642374287","5"
"5 on scale 1-7","2005","66 and older","1-pers.-HH","166","0.158765916985694","0.13691946437951","0.180612369591879","5"
"6 on scale 1-7","2005","35-65 y.","Couple + C. GT 16 ","252","0.113347766208892","0.0999068470481151","0.126788685369669","6"
"6 on scale 1-7","2005","35-65 y.","Couple + C. LE and GT 16","106","0.118124648976614","0.0987222546745912","0.137527043278636","6"
"6 on scale 1-7","2005","66 and older","Single parent ","5","","","","6"
"6 on scale 1-7","2005","66 and older","Couple + C. LE 16 ","","","","","6"
"6 on scale 1-7","2005","66 and older","Couple + C. GT 16 ","30","0.139981891574236","0.0872001429741941","0.192763640174277","6"
"6 on scale 1-7","2005","66 and older","Couple + C. LE and GT 16","1","","","","6"
"6 on scale 1-7","2005","16-34 y.","1-pers.-HH","65","0.0726957147529427","0.0533928740099778","0.0919985554959075","6"
"6 on scale 1-7","2005","16-34 y.","(Married) couple without C. ","97","0.0914203368905835","0.0730547235217157","0.109785950259451","6"
"6 on scale 1-7","2005","16-34 y.","Single parent ","52","0.110664508807631","0.0821810893713299","0.139147928243932","6"
"6 on scale 1-7","2005","16-34 y.","Couple + C. LE 16 ","127","0.108440002578885","0.0899726688340125","0.126907336323758","6"
"6 on scale 1-7","2005","16-34 y.","Couple + C. LE and GT 16","70","0.106170958046967","0.0822295531177701","0.130112362976165","6"
"6 on scale 1-7","2005","35-65 y.","1-pers.-HH","113","0.0980259266523203","0.0811030865167245","0.114948766787916","6"
"6 on scale 1-7","2005","35-65 y.","Single parent ","64","0.0974539045278586","0.0732550670776105","0.121652741978107","6"
"6 on scale 1-7","2005","35-65 y.","Couple + C. LE 16 ","290","0.111881998951953","0.0997933727249293","0.123970625178976","6"
"6 on scale 1-7","2005","66 and older","1-pers.-HH","114","0.0974551880968681","0.079726331466949","0.115184044726787","6"
"6 on scale 1-7","2005","16-34 y.","Couple + C. GT 16 ","106","0.0882920710823345","0.0731124632679394","0.10347167889673","6"
"6 on scale 1-7","2005","35-65 y.","(Married) couple without C. ","450","0.122102996602934","0.111583300341034","0.132622692864833","6"
"6 on scale 1-7","2005","66 and older","(Married) couple without C. ","324","0.13580392717068","0.121911632694263","0.149696221647097","6"
"7 Strongly agree","2005","66 and older","Couple + C. GT 16 ","11","","","","7"
"7 Strongly agree","2005","66 and older","Single parent ","5","","","","7"
"7 Strongly agree","2005","66 and older","Couple + C. LE 16 ","1","","","","7"
"7 Strongly agree","2005","66 and older","Couple + C. LE and GT 16","","","","","7"
"7 Strongly agree","2005","35-65 y.","Couple + C. GT 16 ","124","0.0654149183141564","0.0549317235668196","0.0758981130614933","7"
"7 Strongly agree","2005","35-65 y.","Couple + C. LE and GT 16","68","0.0760305770403191","0.0600973258941903","0.0919638281864478","7"
"7 Strongly agree","2005","66 and older","1-pers.-HH","89","0.0800859509042507","0.0638605419077679","0.0963113599007336","7"
"7 Strongly agree","2005","66 and older","(Married) couple without C. ","191","0.0865312832567921","0.0751302271382509","0.0979323393753332","7"
"7 Strongly agree","2005","16-34 y.","Couple + C. LE and GT 16","48","0.10200160807758","0.0784803351116664","0.125522881043494","7"
"7 Strongly agree","2005","35-65 y.","1-pers.-HH","72","0.0619498440408427","0.0482303250498162","0.0756693630318693","7"
"7 Strongly agree","2005","35-65 y.","(Married) couple without C. ","240","0.0806678870440151","0.0719179523413624","0.0894178217466678","7"
"7 Strongly agree","2005","35-65 y.","Single parent ","45","0.0845221207858135","0.0618250765186972","0.10721916505293","7"
"7 Strongly agree","2005","35-65 y.","Couple + C. LE 16 ","115","0.0427940639175098","0.0350323798385962","0.0505557479964235","7"
"7 Strongly agree","2005","16-34 y.","1-pers.-HH","27","","","","7"
"7 Strongly agree","2005","16-34 y.","(Married) couple without C. ","61","0.0784932264027632","0.0613549209405686","0.0956315318649578","7"
"7 Strongly agree","2005","16-34 y.","Single parent ","29","","","","7"
"7 Strongly agree","2005","16-34 y.","Couple + C. LE 16 ","48","0.044824614789625","0.0325351209769728","0.0571141086022773","7"
"7 Strongly agree","2005","16-34 y.","Couple + C. GT 16 ","65","0.0511950907305388","0.0394034441730524","0.0629867372880251","7"
"1 Strongly disagree","2006","16-34 y.","1-pers.-HH","","","","","1"
"1 Strongly disagree","2006","16-34 y.","(Married) couple without C. ","","","","","1"
"1 Strongly disagree","2006","16-34 y.","Single parent ","","","","","1"
"1 Strongly disagree","2006","16-34 y.","Couple + C. LE 16 ","","","","","1"
"1 Strongly disagree","2006","16-34 y.","Couple + C. GT 16 ","","","","","1"
"1 Strongly disagree","2006","16-34 y.","Couple + C. LE and GT 16","","","","","1"
"1 Strongly disagree","2006","35-65 y.","1-pers.-HH","","","","","1"
"1 Strongly disagree","2006","35-65 y.","(Married) couple without C. ","","","","","1"
"1 Strongly disagree","2006","35-65 y.","Single parent ","","","","","1"
"1 Strongly disagree","2006","35-65 y.","Couple + C. LE 16 ","","","","","1"
"1 Strongly disagree","2006","35-65 y.","Couple + C. GT 16 ","","","","","1"
"1 Strongly disagree","2006","35-65 y.","Couple + C. LE and GT 16","","","","","1"
"1 Strongly disagree","2006","66 and older","1-pers.-HH","","","","","1"
"1 Strongly disagree","2006","66 and older","(Married) couple without C. ","","","","","1"
"1 Strongly disagree","2006","66 and older","Single parent ","","","","","1"
"1 Strongly disagree","2006","66 and older","Couple + C. LE 16 ","","","","","1"
"1 Strongly disagree","2006","66 and older","Couple + C. GT 16 ","","","","","1"
"1 Strongly disagree","2006","66 and older","Couple + C. LE and GT 16","","","","","1"
"2 on scale 1-7 ","2006","16-34 y.","1-pers.-HH","","","","","2"
"2 on scale 1-7 ","2006","16-34 y.","Couple + C. LE and GT 16","","","","","2"
"2 on scale 1-7 ","2006","35-65 y.","1-pers.-HH","","","","","2"
"2 on scale 1-7 ","2006","35-65 y.","(Married) couple without C. ","","","","","2"
"2 on scale 1-7 ","2006","35-65 y.","Single parent ","","","","","2"
"2 on scale 1-7 ","2006","35-65 y.","Couple + C. LE 16 ","","","","","2"
"2 on scale 1-7 ","2006","66 and older","Single parent ","","","","","2"
"2 on scale 1-7 ","2006","16-34 y.","(Married) couple without C. ","","","","","2"
"2 on scale 1-7 ","2006","16-34 y.","Single parent ","","","","","2"
"2 on scale 1-7 ","2006","16-34 y.","Couple + C. LE 16 ","","","","","2"
"2 on scale 1-7 ","2006","16-34 y.","Couple + C. GT 16 ","","","","","2"
"2 on scale 1-7 ","2006","66 and older","Couple + C. LE 16 ","","","","","2"
"2 on scale 1-7 ","2006","66 and older","Couple + C. GT 16 ","","","","","2"
"2 on scale 1-7 ","2006","66 and older","(Married) couple without C. ","","","","","2"
"2 on scale 1-7 ","2006","66 and older","Couple + C. LE and GT 16","","","","","2"
"2 on scale 1-7 ","2006","66 and older","1-pers.-HH","","","","","2"
"2 on scale 1-7 ","2006","35-65 y.","Couple + C. LE and GT 16","","","","","2"
"2 on scale 1-7 ","2006","35-65 y.","Couple + C. GT 16 ","","","","","2"
"3 on scale 1-7 ","2006","16-34 y.","Couple + C. LE and GT 16","","","","","3"
"3 on scale 1-7 ","2006","66 and older","Couple + C. LE 16 ","","","","","3"
"3 on scale 1-7 ","2006","66 and older","Couple + C. GT 16 ","","","","","3"
"3 on scale 1-7 ","2006","66 and older","Couple + C. LE and GT 16","","","","","3"
"3 on scale 1-7 ","2006","16-34 y.","1-pers.-HH","","","","","3"
"3 on scale 1-7 ","2006","66 and older","Single parent ","","","","","3"
"3 on scale 1-7 ","2006","66 and older","(Married) couple without C. ","","","","","3"
"3 on scale 1-7 ","2006","16-34 y.","(Married) couple without C. ","","","","","3"
"3 on scale 1-7 ","2006","16-34 y.","Single parent ","","","","","3"
"3 on scale 1-7 ","2006","16-34 y.","Couple + C. LE 16 ","","","","","3"
"3 on scale 1-7 ","2006","16-34 y.","Couple + C. GT 16 ","","","","","3"
"3 on scale 1-7 ","2006","35-65 y.","Single parent ","","","","","3"
"3 on scale 1-7 ","2006","35-65 y.","Couple + C. LE 16 ","","","","","3"
"3 on scale 1-7 ","2006","66 and older","1-pers.-HH","","","","","3"
"3 on scale 1-7 ","2006","35-65 y.","1-pers.-HH","","","","","3"
"3 on scale 1-7 ","2006","35-65 y.","Couple + C. GT 16 ","","","","","3"
"3 on scale 1-7 ","2006","35-65 y.","Couple + C. LE and GT 16","","","","","3"
"3 on scale 1-7 ","2006","35-65 y.","(Married) couple without C. ","","","","","3"
"4 on scale 1-7","2006","66 and older","Single parent ","","","","","4"
"4 on scale 1-7","2006","66 and older","Couple + C. LE 16 ","","","","","4"
"4 on scale 1-7","2006","66 and older","Couple + C. GT 16 ","","","","","4"
"4 on scale 1-7","2006","16-34 y.","(Married) couple without C. ","","","","","4"
"4 on scale 1-7","2006","66 and older","(Married) couple without C. ","","","","","4"
"4 on scale 1-7","2006","66 and older","Couple + C. LE and GT 16","","","","","4"
"4 on scale 1-7","2006","16-34 y.","1-pers.-HH","","","","","4"
"4 on scale 1-7","2006","16-34 y.","Couple + C. GT 16 ","","","","","4"
"4 on scale 1-7","2006","16-34 y.","Couple + C. LE and GT 16","","","","","4"
"4 on scale 1-7","2006","35-65 y.","Single parent ","","","","","4"
"4 on scale 1-7","2006","35-65 y.","Couple + C. LE 16 ","","","","","4"
"4 on scale 1-7","2006","35-65 y.","Couple + C. GT 16 ","","","","","4"
"4 on scale 1-7","2006","35-65 y.","Couple + C. LE and GT 16","","","","","4"
"4 on scale 1-7","2006","66 and older","1-pers.-HH","","","","","4"
"4 on scale 1-7","2006","16-34 y.","Single parent ","","","","","4"
"4 on scale 1-7","2006","35-65 y.","1-pers.-HH","","","","","4"
"4 on scale 1-7","2006","35-65 y.","(Married) couple without C. ","","","","","4"
"4 on scale 1-7","2006","16-34 y.","Couple + C. LE 16 ","","","","","4"
"5 on scale 1-7","2006","16-34 y.","Couple + C. LE and GT 16","","","","","5"
"5 on scale 1-7","2006","66 and older","Single parent ","","","","","5"
"5 on scale 1-7","2006","66 and older","Couple + C. LE 16 ","","","","","5"
"5 on scale 1-7","2006","66 and older","Couple + C. GT 16 ","","","","","5"
"5 on scale 1-7","2006","66 and older","Couple + C. LE and GT 16","","","","","5"
"5 on scale 1-7","2006","66 and older","(Married) couple without C. ","","","","","5"
"5 on scale 1-7","2006","16-34 y.","Single parent ","","","","","5"
"5 on scale 1-7","2006","16-34 y.","Couple + C. LE 16 ","","","","","5"
"5 on scale 1-7","2006","16-34 y.","Couple + C. GT 16 ","","","","","5"
"5 on scale 1-7","2006","35-65 y.","(Married) couple without C. ","","","","","5"
"5 on scale 1-7","2006","35-65 y.","Single parent ","","","","","5"
"5 on scale 1-7","2006","35-65 y.","Couple + C. LE 16 ","","","","","5"
"5 on scale 1-7","2006","35-65 y.","Couple + C. GT 16 ","","","","","5"
"5 on scale 1-7","2006","35-65 y.","Couple + C. LE and GT 16","","","","","5"
"5 on scale 1-7","2006","16-34 y.","1-pers.-HH","","","","","5"
"5 on scale 1-7","2006","35-65 y.","1-pers.-HH","","","","","5"
"5 on scale 1-7","2006","16-34 y.","(Married) couple without C. ","","","","","5"
"5 on scale 1-7","2006","66 and older","1-pers.-HH","","","","","5"
"6 on scale 1-7","2006","66 and older","Single parent ","","","","","6"
"6 on scale 1-7","2006","16-34 y.","Couple + C. LE and GT 16","","","","","6"
"6 on scale 1-7","2006","66 and older","Couple + C. LE 16 ","","","","","6"
"6 on scale 1-7","2006","66 and older","Couple + C. GT 16 ","","","","","6"
"6 on scale 1-7","2006","66 and older","Couple + C. LE and GT 16","","","","","6"
"6 on scale 1-7","2006","35-65 y.","Couple + C. GT 16 ","","","","","6"
"6 on scale 1-7","2006","35-65 y.","Couple + C. LE and GT 16","","","","","6"
"6 on scale 1-7","2006","66 and older","(Married) couple without C. ","","","","","6"
"6 on scale 1-7","2006","16-34 y.","Couple + C. LE 16 ","","","","","6"
"6 on scale 1-7","2006","16-34 y.","Couple + C. GT 16 ","","","","","6"
"6 on scale 1-7","2006","35-65 y.","Couple + C. LE 16 ","","","","","6"
"6 on scale 1-7","2006","16-34 y.","1-pers.-HH","","","","","6"
"6 on scale 1-7","2006","16-34 y.","Single parent ","","","","","6"
"6 on scale 1-7","2006","35-65 y.","1-pers.-HH","","","","","6"
"6 on scale 1-7","2006","35-65 y.","Single parent ","","","","","6"
"6 on scale 1-7","2006","66 and older","1-pers.-HH","","","","","6"
"6 on scale 1-7","2006","35-65 y.","(Married) couple without C. ","","","","","6"
"6 on scale 1-7","2006","16-34 y.","(Married) couple without C. ","","","","","6"
"7 Strongly agree","2006","66 and older","Couple + C. GT 16 ","","","","","7"
"7 Strongly agree","2006","66 and older","Single parent ","","","","","7"
"7 Strongly agree","2006","66 and older","Couple + C. LE 16 ","","","","","7"
"7 Strongly agree","2006","66 and older","Couple + C. LE and GT 16","","","","","7"
"7 Strongly agree","2006","16-34 y.","Couple + C. LE and GT 16","","","","","7"
"7 Strongly agree","2006","35-65 y.","1-pers.-HH","","","","","7"
"7 Strongly agree","2006","35-65 y.","(Married) couple without C. ","","","","","7"
"7 Strongly agree","2006","35-65 y.","Single parent ","","","","","7"
"7 Strongly agree","2006","35-65 y.","Couple + C. LE 16 ","","","","","7"
"7 Strongly agree","2006","35-65 y.","Couple + C. GT 16 ","","","","","7"
"7 Strongly agree","2006","35-65 y.","Couple + C. LE and GT 16","","","","","7"
"7 Strongly agree","2006","66 and older","1-pers.-HH","","","","","7"
"7 Strongly agree","2006","66 and older","(Married) couple without C. ","","","","","7"
"7 Strongly agree","2006","16-34 y.","1-pers.-HH","","","","","7"
"7 Strongly agree","2006","16-34 y.","(Married) couple without C. ","","","","","7"
"7 Strongly agree","2006","16-34 y.","Single parent ","","","","","7"
"7 Strongly agree","2006","16-34 y.","Couple + C. LE 16 ","","","","","7"
"7 Strongly agree","2006","16-34 y.","Couple + C. GT 16 ","","","","","7"
"1 Strongly disagree","2007","16-34 y.","1-pers.-HH","","","","","1"
"1 Strongly disagree","2007","16-34 y.","(Married) couple without C. ","","","","","1"
"1 Strongly disagree","2007","16-34 y.","Single parent ","","","","","1"
"1 Strongly disagree","2007","16-34 y.","Couple + C. LE 16 ","","","","","1"
"1 Strongly disagree","2007","16-34 y.","Couple + C. GT 16 ","","","","","1"
"1 Strongly disagree","2007","16-34 y.","Couple + C. LE and GT 16","","","","","1"
"1 Strongly disagree","2007","35-65 y.","1-pers.-HH","","","","","1"
"1 Strongly disagree","2007","35-65 y.","(Married) couple without C. ","","","","","1"
"1 Strongly disagree","2007","35-65 y.","Single parent ","","","","","1"
"1 Strongly disagree","2007","35-65 y.","Couple + C. LE 16 ","","","","","1"
"1 Strongly disagree","2007","35-65 y.","Couple + C. GT 16 ","","","","","1"
"1 Strongly disagree","2007","35-65 y.","Couple + C. LE and GT 16","","","","","1"
"1 Strongly disagree","2007","66 and older","1-pers.-HH","","","","","1"
"1 Strongly disagree","2007","66 and older","(Married) couple without C. ","","","","","1"
"1 Strongly disagree","2007","66 and older","Single parent ","","","","","1"
"1 Strongly disagree","2007","66 and older","Couple + C. LE 16 ","","","","","1"
"1 Strongly disagree","2007","66 and older","Couple + C. GT 16 ","","","","","1"
"1 Strongly disagree","2007","66 and older","Couple + C. LE and GT 16","","","","","1"
"2 on scale 1-7 ","2007","16-34 y.","1-pers.-HH","","","","","2"
"2 on scale 1-7 ","2007","16-34 y.","(Married) couple without C. ","","","","","2"
"2 on scale 1-7 ","2007","16-34 y.","Single parent ","","","","","2"
"2 on scale 1-7 ","2007","16-34 y.","Couple + C. LE 16 ","","","","","2"
"2 on scale 1-7 ","2007","16-34 y.","Couple + C. GT 16 ","","","","","2"
"2 on scale 1-7 ","2007","16-34 y.","Couple + C. LE and GT 16","","","","","2"
"2 on scale 1-7 ","2007","35-65 y.","1-pers.-HH","","","","","2"
"2 on scale 1-7 ","2007","35-65 y.","(Married) couple without C. ","","","","","2"
"2 on scale 1-7 ","2007","35-65 y.","Single parent ","","","","","2"
"2 on scale 1-7 ","2007","35-65 y.","Couple + C. LE 16 ","","","","","2"
"2 on scale 1-7 ","2007","66 and older","Single parent ","","","","","2"
"2 on scale 1-7 ","2007","66 and older","Couple + C. LE 16 ","","","","","2"
"2 on scale 1-7 ","2007","66 and older","Couple + C. GT 16 ","","","","","2"
"2 on scale 1-7 ","2007","66 and older","Couple + C. LE and GT 16","","","","","2"
"2 on scale 1-7 ","2007","66 and older","(Married) couple without C. ","","","","","2"
"2 on scale 1-7 ","2007","35-65 y.","Couple + C. LE and GT 16","","","","","2"
"2 on scale 1-7 ","2007","66 and older","1-pers.-HH","","","","","2"
"2 on scale 1-7 ","2007","35-65 y.","Couple + C. GT 16 ","","","","","2"
"3 on scale 1-7 ","2007","66 and older","Couple + C. GT 16 ","","","","","3"
"3 on scale 1-7 ","2007","66 and older","Couple + C. LE and GT 16","","","","","3"
"3 on scale 1-7 ","2007","66 and older","Single parent ","","","","","3"
"3 on scale 1-7 ","2007","66 and older","Couple + C. LE 16 ","","","","","3"
"3 on scale 1-7 ","2007","16-34 y.","1-pers.-HH","","","","","3"
"3 on scale 1-7 ","2007","16-34 y.","(Married) couple without C. ","","","","","3"
"3 on scale 1-7 ","2007","16-34 y.","Couple + C. GT 16 ","","","","","3"
"3 on scale 1-7 ","2007","16-34 y.","Couple + C. LE and GT 16","","","","","3"
"3 on scale 1-7 ","2007","66 and older","(Married) couple without C. ","","","","","3"
"3 on scale 1-7 ","2007","16-34 y.","Single parent ","","","","","3"
"3 on scale 1-7 ","2007","16-34 y.","Couple + C. LE 16 ","","","","","3"
"3 on scale 1-7 ","2007","35-65 y.","Single parent ","","","","","3"
