"plh0221","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"2 on scale 1-7 ","2005","1-pers.-HH","(2b) intermediate general qualification","8","","",""
"2 on scale 1-7 ","2005","1-pers.-HH","(2a) intermediate vocational","111","0.181952752840083","0.152132514269271","0.211772991410896"
"2 on scale 1-7 ","2005","1-pers.-HH","(2c_gen) general maturity certificate","32","0.187977335731254","0.123489863314712","0.252464808147795"
"2 on scale 1-7 ","2005","1-pers.-HH","(2c_voc) vocational maturity certificate","59","0.225005129096336","0.170920236318929","0.279090021873742"
"2 on scale 1-7 ","2005","1-pers.-HH","(3a) lower tertiary education","61","0.244914109878189","0.189458283461483","0.300369936294896"
"2 on scale 1-7 ","2005","1-pers.-HH","(3b) higher tertiary education","74","0.202396062941015","0.158980561972298","0.245811563909732"
"2 on scale 1-7 ","2005","(Married) couple without C. ","(0) in school","2","","",""
"2 on scale 1-7 ","2005","(Married) couple without C. ","(1a) inadequately completed","8","","",""
"2 on scale 1-7 ","2005","(Married) couple without C. ","(1b) general elementary school","72","0.116429370782543","0.0907224884447338","0.142136253120352"
"2 on scale 1-7 ","2005","(Married) couple without C. ","(1c) basic vocational qualification","367","0.154124811981105","0.139945647182546","0.168303976779664"
"2 on scale 1-7 ","2005","(Married) couple without C. ","(2b) intermediate general qualification","11","","",""
"2 on scale 1-7 ","2005","(Married) couple without C. ","(2a) intermediate vocational","241","0.174364183507577","0.154671212986432","0.194057154028722"
"2 on scale 1-7 ","2005","(Married) couple without C. ","(2c_gen) general maturity certificate","28","","",""
"2 on scale 1-7 ","2005","(Married) couple without C. ","(2c_voc) vocational maturity certificate","97","0.224086695473253","0.186508825775602","0.261664565170904"
"2 on scale 1-7 ","2005","(Married) couple without C. ","(3a) lower tertiary education","130","0.207335160097102","0.177217255950434","0.237453064243769"
"2 on scale 1-7 ","2005","(Married) couple without C. ","(3b) higher tertiary education","233","0.229558125913855","0.202941373662514","0.256174878165197"
"2 on scale 1-7 ","2005","Single parent ","(0) in school","10","","",""
"2 on scale 1-7 ","2005","Single parent ","(1a) inadequately completed","1","","",""
"2 on scale 1-7 ","2005","Single parent ","(1b) general elementary school","16","","",""
"2 on scale 1-7 ","2005","Single parent ","(1c) basic vocational qualification","39","0.220393335241709","0.16773142449531","0.273055245988108"
"2 on scale 1-7 ","2005","Single parent ","(2b) intermediate general qualification","8","","",""
"2 on scale 1-7 ","2005","Single parent ","(2a) intermediate vocational","43","0.146532536447868","0.103792908719888","0.189272164175849"
"2 on scale 1-7 ","2005","Single parent ","(2c_gen) general maturity certificate","10","","",""
"2 on scale 1-7 ","2005","Single parent ","(2c_voc) vocational maturity certificate","11","","",""
"2 on scale 1-7 ","2005","Single parent ","(3a) lower tertiary education","9","","",""
"2 on scale 1-7 ","2005","Single parent ","(3b) higher tertiary education","15","","",""
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","(0) in school","","","",""
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","(1a) inadequately completed","6","","",""
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","(1b) general elementary school","30","0.150903017208759","0.102944161227031","0.198861873190487"
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","(1c) basic vocational qualification","153","0.184607677940792","0.157822856298872","0.211392499582712"
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","(2b) intermediate general qualification","10","","",""
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","(2a) intermediate vocational","225","0.16712053567428","0.146219713574986","0.188021357773574"
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","(2c_gen) general maturity certificate","14","","",""
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","92","0.195078279744287","0.158010453990866","0.232146105497707"
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","(3a) lower tertiary education","76","0.259091618777276","0.208924031272993","0.309259206281558"
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","(3b) higher tertiary education","134","0.255666459412335","0.218804567068972","0.292528351755697"
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","(0) in school","45","0.128982959057119","0.0889284470540529","0.169037471060186"
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","(1a) inadequately completed","7","","",""
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","(1b) general elementary school","44","0.15863854109494","0.115301183447362","0.201975898742518"
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","(1c) basic vocational qualification","136","0.16826348133367","0.142673832114313","0.193853130553027"
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","(2b) intermediate general qualification","16","","",""
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","(2a) intermediate vocational","174","0.217478495452183","0.189104115695147","0.245852875209218"
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","(2c_gen) general maturity certificate","61","0.200101155294441","0.15315626568198","0.247046044906902"
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","37","0.157494906079866","0.109250656314816","0.205739155844916"
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","(3a) lower tertiary education","60","0.238853638335081","0.184338869066594","0.293368407603568"
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","(3b) higher tertiary education","90","0.163267209634574","0.12681763850263","0.199716780766518"
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","(0) in school","59","0.228608138180531","0.177166892340319","0.280049384020743"
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","(1a) inadequately completed","2","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","(1b) general elementary school","25","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","(1c) basic vocational qualification","45","0.143398018875014","0.104320231618097","0.182475806131932"
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","(2b) intermediate general qualification","23","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","(2a) intermediate vocational","55","0.16442083280045","0.124246706714717","0.204594958886183"
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","15","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","17","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","(3a) lower tertiary education","23","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","(3b) higher tertiary education","49","0.24086256676832","0.176958466269284","0.304766667267356"
"3 on scale 1-7 ","2005","1-pers.-HH","(0) in school","1","","",""
"3 on scale 1-7 ","2005","1-pers.-HH","(1a) inadequately completed","3","","",""
"3 on scale 1-7 ","2005","1-pers.-HH","(1b) general elementary school","46","0.11623704153034","0.0840540971650273","0.148419985895652"
"3 on scale 1-7 ","2005","1-pers.-HH","(1c) basic vocational qualification","122","0.135079903452","0.112457869014618","0.157701937889381"
"3 on scale 1-7 ","2005","1-pers.-HH","(2b) intermediate general qualification","12","","",""
"3 on scale 1-7 ","2005","1-pers.-HH","(2a) intermediate vocational","107","0.176545941834649","0.147075193674976","0.206016689994323"
"3 on scale 1-7 ","2005","1-pers.-HH","(2c_gen) general maturity certificate","25","","",""
"3 on scale 1-7 ","2005","1-pers.-HH","(2c_voc) vocational maturity certificate","46","0.225915664858153","0.171753294548429","0.280078035167877"
"3 on scale 1-7 ","2005","1-pers.-HH","(3a) lower tertiary education","35","0.15704262224837","0.110123089524602","0.203962154972139"
"3 on scale 1-7 ","2005","1-pers.-HH","(3b) higher tertiary education","60","0.147942896786166","0.109578219289176","0.186307574283155"
"3 on scale 1-7 ","2005","(Married) couple without C. ","(0) in school","","","",""
"3 on scale 1-7 ","2005","(Married) couple without C. ","(1a) inadequately completed","18","","",""
"3 on scale 1-7 ","2005","(Married) couple without C. ","(1b) general elementary school","92","0.151369164926971","0.1226431348765","0.180095194977441"
"3 on scale 1-7 ","2005","(Married) couple without C. ","(1c) basic vocational qualification","360","0.134985113315134","0.12156624299827","0.148403983631998"
"3 on scale 1-7 ","2005","(Married) couple without C. ","(2b) intermediate general qualification","11","","",""
"3 on scale 1-7 ","2005","(Married) couple without C. ","(2a) intermediate vocational","257","0.168352477617023","0.148931650000459","0.187773305233588"
"3 on scale 1-7 ","2005","(Married) couple without C. ","(2c_gen) general maturity certificate","19","","",""
"3 on scale 1-7 ","2005","(Married) couple without C. ","(2c_voc) vocational maturity certificate","72","0.138924896336346","0.107755522509712","0.17009427016298"
"3 on scale 1-7 ","2005","(Married) couple without C. ","(3a) lower tertiary education","118","0.146829382987923","0.12053470218835","0.173124063787496"
"3 on scale 1-7 ","2005","(Married) couple without C. ","(3b) higher tertiary education","186","0.188615879186568","0.163856419353017","0.21337533902012"
"3 on scale 1-7 ","2005","Single parent ","(0) in school","23","","",""
"3 on scale 1-7 ","2005","Single parent ","(1a) inadequately completed","3","","",""
"3 on scale 1-7 ","2005","Single parent ","(1b) general elementary school","27","","",""
"3 on scale 1-7 ","2005","Single parent ","(1c) basic vocational qualification","43","0.157544971415546","0.111260506338818","0.203829436492274"
"3 on scale 1-7 ","2005","Single parent ","(2b) intermediate general qualification","16","","",""
"3 on scale 1-7 ","2005","Single parent ","(2a) intermediate vocational","42","0.1423850052903","0.100152336401287","0.184617674179313"
"3 on scale 1-7 ","2005","Single parent ","(2c_gen) general maturity certificate","11","","",""
"3 on scale 1-7 ","2005","Single parent ","(2c_voc) vocational maturity certificate","7","","",""
"3 on scale 1-7 ","2005","Single parent ","(3a) lower tertiary education","7","","",""
"3 on scale 1-7 ","2005","Single parent ","(3b) higher tertiary education","11","","",""
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","(0) in school","","","",""
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","(1a) inadequately completed","6","","",""
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","(1b) general elementary school","37","0.162446325261027","0.113026355616216","0.211866294905839"
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","(1c) basic vocational qualification","135","0.16397109185993","0.138410267167354","0.189531916552507"
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","(2b) intermediate general qualification","8","","",""
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","(2a) intermediate vocational","208","0.179145592556259","0.157662662560807","0.200628522551711"
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","(2c_gen) general maturity certificate","19","","",""
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","87","0.195209263317995","0.158132012349995","0.232286514285996"
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","(3a) lower tertiary education","53","0.18756143537201","0.142864132286117","0.232258738457904"
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","(3b) higher tertiary education","107","0.198439276175849","0.164738571289863","0.232139981061834"
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","(0) in school","51","0.191261009855783","0.144261929075649","0.238260090635916"
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","(1a) inadequately completed","5","","",""
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","(1b) general elementary school","40","0.16382375718628","0.119919754056273","0.207727760316287"
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","(1c) basic vocational qualification","128","0.148837138444708","0.124490528316881","0.173183748572534"
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","(2b) intermediate general qualification","41","0.202643912098231","0.142040416283333","0.263247407913129"
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","(2a) intermediate vocational","138","0.184377706805524","0.157704893520083","0.211050520090966"
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","(2c_gen) general maturity certificate","51","0.176859283273495","0.132088266036709","0.221630300510281"
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","44","0.160926660188851","0.112259053024565","0.209594267353136"
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","(3a) lower tertiary education","46","0.166228568738422","0.118630372220601","0.213826765256243"
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","(3b) higher tertiary education","79","0.210307051668942","0.170118200596517","0.250495902741368"
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","(0) in school","49","0.223848269329934","0.172788565192936","0.274907973466932"
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","(1a) inadequately completed","5","","",""
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","(1b) general elementary school","20","","",""
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","(1c) basic vocational qualification","49","0.182267954220069","0.139222279497773","0.225313628942364"
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","(2b) intermediate general qualification","14","","",""
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","(2a) intermediate vocational","60","0.163411708368169","0.12333687816523","0.203486538571107"
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","21","","",""
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","16","","",""
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","(3a) lower tertiary education","25","","",""
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","(3b) higher tertiary education","30","0.156549072010872","0.102244170980504","0.21085397304124"
"4 on scale 1-7","2005","1-pers.-HH","(0) in school","2","","",""
"4 on scale 1-7","2005","1-pers.-HH","(1a) inadequately completed","7","","",""
"4 on scale 1-7","2005","1-pers.-HH","(1b) general elementary school","67","0.187542389622276","0.14834693722874","0.226737842015812"
"4 on scale 1-7","2005","1-pers.-HH","(1c) basic vocational qualification","172","0.209360299877778","0.182433498365663","0.236287101389893"
"4 on scale 1-7","2005","1-pers.-HH","(2b) intermediate general qualification","11","","",""
"4 on scale 1-7","2005","1-pers.-HH","(2a) intermediate vocational","130","0.19772176936696","0.166937251754025","0.228506286979894"
"4 on scale 1-7","2005","1-pers.-HH","(2c_gen) general maturity certificate","25","","",""
"4 on scale 1-7","2005","1-pers.-HH","(2c_voc) vocational maturity certificate","52","0.222160982551489","0.168320479912883","0.276001485190095"
"4 on scale 1-7","2005","1-pers.-HH","(3a) lower tertiary education","36","0.163300225130698","0.1156329508338","0.210967499427595"
"4 on scale 1-7","2005","1-pers.-HH","(3b) higher tertiary education","64","0.210510447576311","0.166459002168955","0.254561892983668"
"4 on scale 1-7","2005","(Married) couple without C. ","(0) in school","","","",""
"4 on scale 1-7","2005","(Married) couple without C. ","(1a) inadequately completed","18","","",""
"4 on scale 1-7","2005","(Married) couple without C. ","(1b) general elementary school","115","0.172406726309975","0.142131801174117","0.202681651445832"
"4 on scale 1-7","2005","(Married) couple without C. ","(1c) basic vocational qualification","458","0.181130809891205","0.166006879936045","0.196254739846364"
"4 on scale 1-7","2005","(Married) couple without C. ","(2b) intermediate general qualification","18","","",""
"4 on scale 1-7","2005","(Married) couple without C. ","(2a) intermediate vocational","270","0.193427382635306","0.172926665998627","0.213928099271984"
"4 on scale 1-7","2005","(Married) couple without C. ","(2c_gen) general maturity certificate","23","","",""
"4 on scale 1-7","2005","(Married) couple without C. ","(2c_voc) vocational maturity certificate","103","0.262572167480104","0.222916832050685","0.302227502909522"
"4 on scale 1-7","2005","(Married) couple without C. ","(3a) lower tertiary education","130","0.19954561015742","0.169854061129407","0.229237159185432"
"4 on scale 1-7","2005","(Married) couple without C. ","(3b) higher tertiary education","161","0.161401299069176","0.138116666292529","0.184685931845823"
"4 on scale 1-7","2005","Single parent ","(0) in school","19","","",""
"4 on scale 1-7","2005","Single parent ","(1a) inadequately completed","1","","",""
"4 on scale 1-7","2005","Single parent ","(1b) general elementary school","40","0.321193889749848","0.246219754430569","0.396168025069126"
"4 on scale 1-7","2005","Single parent ","(1c) basic vocational qualification","42","0.186585285295695","0.137091084007223","0.236079486584167"
"4 on scale 1-7","2005","Single parent ","(2b) intermediate general qualification","7","","",""
"4 on scale 1-7","2005","Single parent ","(2a) intermediate vocational","62","0.283184712350401","0.228733350202347","0.337636074498454"
"4 on scale 1-7","2005","Single parent ","(2c_gen) general maturity certificate","15","","",""
"4 on scale 1-7","2005","Single parent ","(2c_voc) vocational maturity certificate","12","","",""
"4 on scale 1-7","2005","Single parent ","(3a) lower tertiary education","8","","",""
"4 on scale 1-7","2005","Single parent ","(3b) higher tertiary education","18","","",""
"4 on scale 1-7","2005","Couple + C. LE 16 ","(0) in school","2","","",""
"4 on scale 1-7","2005","Couple + C. LE 16 ","(1a) inadequately completed","4","","",""
"4 on scale 1-7","2005","Couple + C. LE 16 ","(1b) general elementary school","43","0.181763281616128","0.13009384048591","0.233432722746346"
"4 on scale 1-7","2005","Couple + C. LE 16 ","(1c) basic vocational qualification","146","0.180611173463452","0.154053018782044","0.207169328144861"
"4 on scale 1-7","2005","Couple + C. LE 16 ","(2b) intermediate general qualification","10","","",""
"4 on scale 1-7","2005","Couple + C. LE 16 ","(2a) intermediate vocational","250","0.206540449220173","0.183861530904835","0.229219367535511"
"4 on scale 1-7","2005","Couple + C. LE 16 ","(2c_gen) general maturity certificate","18","","",""
"4 on scale 1-7","2005","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","69","0.175899920538459","0.140284454585536","0.211515386491382"
"4 on scale 1-7","2005","Couple + C. LE 16 ","(3a) lower tertiary education","44","0.134287556096013","0.0952467302390917","0.173328381952935"
"4 on scale 1-7","2005","Couple + C. LE 16 ","(3b) higher tertiary education","101","0.172753495085288","0.140809601900608","0.204697388269967"
"4 on scale 1-7","2005","Couple + C. GT 16 ","(0) in school","55","0.199696815502549","0.151923564842779","0.247470066162319"
"4 on scale 1-7","2005","Couple + C. GT 16 ","(1a) inadequately completed","5","","",""
"4 on scale 1-7","2005","Couple + C. GT 16 ","(1b) general elementary school","70","0.295961904873556","0.241813863254699","0.350109946492412"
"4 on scale 1-7","2005","Couple + C. GT 16 ","(1c) basic vocational qualification","139","0.162755289538726","0.13750477253652","0.188005806540932"
"4 on scale 1-7","2005","Couple + C. GT 16 ","(2b) intermediate general qualification","35","0.2938261357721","0.225150012649865","0.362502258894336"
"4 on scale 1-7","2005","Couple + C. GT 16 ","(2a) intermediate vocational","148","0.171849810904952","0.145902093561557","0.197797528248347"
"4 on scale 1-7","2005","Couple + C. GT 16 ","(2c_gen) general maturity certificate","62","0.190758914742456","0.144656107286129","0.236861722198783"
"4 on scale 1-7","2005","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","51","0.283731430927064","0.224025468296237","0.34343739355789"
"4 on scale 1-7","2005","Couple + C. GT 16 ","(3a) lower tertiary education","44","0.188660092449262","0.138638720338988","0.238681464559535"
"4 on scale 1-7","2005","Couple + C. GT 16 ","(3b) higher tertiary education","79","0.211919651032855","0.171618225566517","0.252221076499192"
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(0) in school","47","0.153234823027619","0.109109455203241","0.197360190851998"
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(1a) inadequately completed","1","","",""
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(1b) general elementary school","32","0.218609012904919","0.150146583896549","0.287071441913289"
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(1c) basic vocational qualification","50","0.141501625504618","0.102640148359843","0.180363102649392"
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(2b) intermediate general qualification","21","","",""
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(2a) intermediate vocational","71","0.207748388029473","0.163776550789076","0.25172022526987"
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","20","","",""
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","20","","",""
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(3a) lower tertiary education","13","","",""
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(3b) higher tertiary education","33","0.190708737646259","0.131997452206969","0.249420023085549"
"5 on scale 1-7","2005","1-pers.-HH","(0) in school","","","",""
"5 on scale 1-7","2005","1-pers.-HH","(1a) inadequately completed","3","","",""
"5 on scale 1-7","2005","1-pers.-HH","(1b) general elementary school","69","0.192779361448898","0.153168708589677","0.232390014308119"
"5 on scale 1-7","2005","1-pers.-HH","(1c) basic vocational qualification","132","0.155077454067525","0.131120528967052","0.179034379167998"
"5 on scale 1-7","2005","1-pers.-HH","(2b) intermediate general qualification","7","","",""
"5 on scale 1-7","2005","1-pers.-HH","(2a) intermediate vocational","104","0.160085947203345","0.131743546527267","0.188428347879422"
"5 on scale 1-7","2005","1-pers.-HH","(2c_gen) general maturity certificate","25","","",""
"5 on scale 1-7","2005","1-pers.-HH","(2c_voc) vocational maturity certificate","27","","",""
"5 on scale 1-7","2005","1-pers.-HH","(3a) lower tertiary education","39","0.161038483704106","0.11363852564669","0.208438441761522"
"5 on scale 1-7","2005","1-pers.-HH","(3b) higher tertiary education","46","0.165374178854006","0.125229323200467","0.205519034507544"
"5 on scale 1-7","2005","(Married) couple without C. ","(0) in school","1","","",""
"5 on scale 1-7","2005","(Married) couple without C. ","(1a) inadequately completed","9","","",""
"5 on scale 1-7","2005","(Married) couple without C. ","(1b) general elementary school","107","0.198104167961702","0.166159139195552","0.230049196727852"
"5 on scale 1-7","2005","(Married) couple without C. ","(1c) basic vocational qualification","468","0.183684072456388","0.168477682894169","0.198890462018607"
