"plh0221","year","age_gr","regtyp","n","percent","lower_confidence","upper_confidence"
"3 on scale 1-7 ","2007","35-65 y.","Urban Area","","","",""
"3 on scale 1-7 ","2007","35-65 y.","Rural Area","","","",""
"3 on scale 1-7 ","2007","66 and older","Urban Area","","","",""
"3 on scale 1-7 ","2007","66 and older","Rural Area","","","",""
"4 on scale 1-7","2007","16-34 y.","Urban Area","","","",""
"4 on scale 1-7","2007","16-34 y.","Rural Area","","","",""
"4 on scale 1-7","2007","35-65 y.","Urban Area","","","",""
"4 on scale 1-7","2007","35-65 y.","Rural Area","","","",""
"4 on scale 1-7","2007","66 and older","Urban Area","","","",""
"4 on scale 1-7","2007","66 and older","Rural Area","","","",""
"5 on scale 1-7","2007","16-34 y.","Urban Area","","","",""
"5 on scale 1-7","2007","16-34 y.","Rural Area","","","",""
"5 on scale 1-7","2007","35-65 y.","Urban Area","","","",""
"5 on scale 1-7","2007","35-65 y.","Rural Area","","","",""
"5 on scale 1-7","2007","66 and older","Urban Area","","","",""
"5 on scale 1-7","2007","66 and older","Rural Area","","","",""
"6 on scale 1-7","2007","16-34 y.","Urban Area","","","",""
"6 on scale 1-7","2007","16-34 y.","Rural Area","","","",""
"6 on scale 1-7","2007","35-65 y.","Urban Area","","","",""
"6 on scale 1-7","2007","35-65 y.","Rural Area","","","",""
"6 on scale 1-7","2007","66 and older","Urban Area","","","",""
"6 on scale 1-7","2007","66 and older","Rural Area","","","",""
"7 Strongly agree","2007","16-34 y.","Urban Area","","","",""
"7 Strongly agree","2007","16-34 y.","Rural Area","","","",""
"7 Strongly agree","2007","35-65 y.","Urban Area","","","",""
"7 Strongly agree","2007","35-65 y.","Rural Area","","","",""
"7 Strongly agree","2007","66 and older","Urban Area","","","",""
"7 Strongly agree","2007","66 and older","Rural Area","","","",""
"1 Strongly disagree","2008","16-34 y.","Urban Area","","","",""
"1 Strongly disagree","2008","16-34 y.","Rural Area","","","",""
"1 Strongly disagree","2008","35-65 y.","Urban Area","","","",""
"1 Strongly disagree","2008","35-65 y.","Rural Area","","","",""
"1 Strongly disagree","2008","66 and older","Urban Area","","","",""
"1 Strongly disagree","2008","66 and older","Rural Area","","","",""
"2 on scale 1-7 ","2008","16-34 y.","Urban Area","","","",""
"2 on scale 1-7 ","2008","16-34 y.","Rural Area","","","",""
"2 on scale 1-7 ","2008","35-65 y.","Urban Area","","","",""
"2 on scale 1-7 ","2008","35-65 y.","Rural Area","","","",""
"2 on scale 1-7 ","2008","66 and older","Urban Area","","","",""
"2 on scale 1-7 ","2008","66 and older","Rural Area","","","",""
"3 on scale 1-7 ","2008","16-34 y.","Urban Area","","","",""
"3 on scale 1-7 ","2008","16-34 y.","Rural Area","","","",""
"3 on scale 1-7 ","2008","35-65 y.","Urban Area","","","",""
"3 on scale 1-7 ","2008","35-65 y.","Rural Area","","","",""
"3 on scale 1-7 ","2008","66 and older","Urban Area","","","",""
"3 on scale 1-7 ","2008","66 and older","Rural Area","","","",""
"4 on scale 1-7","2008","16-34 y.","Urban Area","","","",""
"4 on scale 1-7","2008","16-34 y.","Rural Area","","","",""
"4 on scale 1-7","2008","35-65 y.","Urban Area","","","",""
"4 on scale 1-7","2008","35-65 y.","Rural Area","","","",""
"4 on scale 1-7","2008","66 and older","Urban Area","","","",""
"4 on scale 1-7","2008","66 and older","Rural Area","","","",""
"5 on scale 1-7","2008","16-34 y.","Urban Area","","","",""
"5 on scale 1-7","2008","16-34 y.","Rural Area","","","",""
"5 on scale 1-7","2008","35-65 y.","Urban Area","","","",""
"5 on scale 1-7","2008","35-65 y.","Rural Area","","","",""
"5 on scale 1-7","2008","66 and older","Urban Area","","","",""
"5 on scale 1-7","2008","66 and older","Rural Area","","","",""
"6 on scale 1-7","2008","16-34 y.","Urban Area","","","",""
"6 on scale 1-7","2008","16-34 y.","Rural Area","","","",""
"6 on scale 1-7","2008","35-65 y.","Urban Area","","","",""
"6 on scale 1-7","2008","35-65 y.","Rural Area","","","",""
"6 on scale 1-7","2008","66 and older","Urban Area","","","",""
"6 on scale 1-7","2008","66 and older","Rural Area","","","",""
"7 Strongly agree","2008","16-34 y.","Urban Area","","","",""
"7 Strongly agree","2008","16-34 y.","Rural Area","","","",""
"7 Strongly agree","2008","35-65 y.","Urban Area","","","",""
"7 Strongly agree","2008","35-65 y.","Rural Area","","","",""
"7 Strongly agree","2008","66 and older","Urban Area","","","",""
"7 Strongly agree","2008","66 and older","Rural Area","","","",""
"1 Strongly disagree","2009","16-34 y.","Urban Area","212","0.0851153528368377","0.0744746869643041","0.0957560187093712"
"1 Strongly disagree","2009","16-34 y.","Rural Area","120","0.1000623704825","0.0840430258656999","0.1160817150993"
"1 Strongly disagree","2009","35-65 y.","Urban Area","677","0.10656283040749","0.0990133518975097","0.114112308917469"
"1 Strongly disagree","2009","35-65 y.","Rural Area","345","0.0979235052044124","0.0879828936278574","0.107864116780967"
"1 Strongly disagree","2009","66 and older","Urban Area","340","0.127211274010471","0.114672919093369","0.139749628927572"
"1 Strongly disagree","2009","66 and older","Rural Area","152","0.110592637468607","0.0943487470948352","0.126836527842378"
"2 on scale 1-7 ","2009","16-34 y.","Urban Area","554","0.227125561357948","0.211149520473575","0.243101602242321"
"2 on scale 1-7 ","2009","16-34 y.","Rural Area","242","0.182712089672187","0.16208327260683","0.203340906737543"
"2 on scale 1-7 ","2009","35-65 y.","Urban Area","1346","0.201319180443079","0.191508225624564","0.211130135261593"
"2 on scale 1-7 ","2009","35-65 y.","Rural Area","702","0.200609664987774","0.187215880134462","0.214003449841086"
"2 on scale 1-7 ","2009","66 and older","Urban Area","454","0.16912043121592","0.155014873160997","0.183225989270843"
"2 on scale 1-7 ","2009","66 and older","Rural Area","246","0.152481142928938","0.1338620149839","0.171100270873976"
"3 on scale 1-7 ","2009","16-34 y.","Urban Area","527","0.183505941299248","0.168746046443853","0.198265836154642"
"3 on scale 1-7 ","2009","16-34 y.","Rural Area","277","0.213596830674609","0.191718046978414","0.235475614370804"
"3 on scale 1-7 ","2009","35-65 y.","Urban Area","1257","0.192888639055124","0.183234753943806","0.202542524166443"
"3 on scale 1-7 ","2009","35-65 y.","Rural Area","620","0.168051501364561","0.155545531864637","0.180557470864484"
"3 on scale 1-7 ","2009","66 and older","Urban Area","490","0.170196381818628","0.156055189852786","0.18433757378447"
"3 on scale 1-7 ","2009","66 and older","Rural Area","250","0.189038836643686","0.168759575479661","0.209318097807711"
"4 on scale 1-7","2009","16-34 y.","Urban Area","541","0.196227219378668","0.181083660280901","0.211370778476436"
"4 on scale 1-7","2009","16-34 y.","Rural Area","268","0.194333110356629","0.17321017335715","0.215456047356107"
"4 on scale 1-7","2009","35-65 y.","Urban Area","1274","0.196865889643349","0.187137043305481","0.206594735981217"
"4 on scale 1-7","2009","35-65 y.","Rural Area","708","0.215280685559223","0.201533694489437","0.229027676629009"
"4 on scale 1-7","2009","66 and older","Urban Area","500","0.189300616743575","0.17455954262299","0.204041690864161"
"4 on scale 1-7","2009","66 and older","Rural Area","279","0.209625023429559","0.188542881387643","0.230707165471475"
"5 on scale 1-7","2009","16-34 y.","Urban Area","440","0.169993467995144","0.155670317456764","0.184316618533524"
"5 on scale 1-7","2009","16-34 y.","Rural Area","228","0.141741585280169","0.123122393602913","0.160360776957425"
"5 on scale 1-7","2009","35-65 y.","Urban Area","937","0.143605838868388","0.135025489543185","0.152186188193592"
"5 on scale 1-7","2009","35-65 y.","Rural Area","559","0.158940780111477","0.146712119167712","0.171169441055243"
"5 on scale 1-7","2009","66 and older","Urban Area","441","0.169103220802873","0.154998234407489","0.183208207198257"
"5 on scale 1-7","2009","66 and older","Rural Area","242","0.146168523268361","0.127871114422052","0.164465932114669"
"6 on scale 1-7","2009","16-34 y.","Urban Area","264","0.103305161262084","0.0916996299037599","0.114910692620408"
"6 on scale 1-7","2009","16-34 y.","Rural Area","156","0.111968993451969","0.0951358161845146","0.128802170719424"
"6 on scale 1-7","2009","35-65 y.","Urban Area","614","0.0996602665412187","0.0923312398741932","0.106989293208244"
"6 on scale 1-7","2009","35-65 y.","Rural Area","339","0.100647986437209","0.0905852674038565","0.110710705470562"
"6 on scale 1-7","2009","66 and older","Urban Area","340","0.118638096345243","0.106470286443807","0.13080590624668"
"6 on scale 1-7","2009","66 and older","Rural Area","171","0.115177097795396","0.0986427211993767","0.131711474391416"
"7 Strongly agree","2009","16-34 y.","Urban Area","104","0.0347272958700702","0.0277459013513995","0.0417086903887409"
"7 Strongly agree","2009","16-34 y.","Rural Area","57","0.0555850200819369","0.0433539779577759","0.067816062206098"
"7 Strongly agree","2009","35-65 y.","Urban Area","312","0.0590973550413514","0.053327851582009","0.0648668585006939"
"7 Strongly agree","2009","35-65 y.","Rural Area","161","0.0585458763353435","0.0506935980586289","0.066398154612058"
"7 Strongly agree","2009","66 and older","Urban Area","148","0.0564299790632897","0.0477470709380337","0.0651128871885457"
"7 Strongly agree","2009","66 and older","Rural Area","92","0.0769167384654527","0.0631158371583325","0.0907176397725729"
"1 Strongly disagree","2010","16-34 y.","Urban Area","","","",""
"1 Strongly disagree","2010","16-34 y.","Rural Area","","","",""
"1 Strongly disagree","2010","35-65 y.","Urban Area","","","",""
"1 Strongly disagree","2010","35-65 y.","Rural Area","","","",""
"1 Strongly disagree","2010","66 and older","Urban Area","","","",""
"1 Strongly disagree","2010","66 and older","Rural Area","","","",""
"2 on scale 1-7 ","2010","16-34 y.","Urban Area","","","",""
"2 on scale 1-7 ","2010","16-34 y.","Rural Area","","","",""
"2 on scale 1-7 ","2010","35-65 y.","Urban Area","","","",""
"2 on scale 1-7 ","2010","35-65 y.","Rural Area","","","",""
"2 on scale 1-7 ","2010","66 and older","Urban Area","","","",""
"2 on scale 1-7 ","2010","66 and older","Rural Area","","","",""
"3 on scale 1-7 ","2010","16-34 y.","Urban Area","","","",""
"3 on scale 1-7 ","2010","16-34 y.","Rural Area","","","",""
"3 on scale 1-7 ","2010","35-65 y.","Urban Area","","","",""
"3 on scale 1-7 ","2010","35-65 y.","Rural Area","","","",""
"3 on scale 1-7 ","2010","66 and older","Urban Area","","","",""
"3 on scale 1-7 ","2010","66 and older","Rural Area","","","",""
"4 on scale 1-7","2010","16-34 y.","Urban Area","","","",""
"4 on scale 1-7","2010","16-34 y.","Rural Area","","","",""
"4 on scale 1-7","2010","35-65 y.","Urban Area","","","",""
"4 on scale 1-7","2010","35-65 y.","Rural Area","","","",""
"4 on scale 1-7","2010","66 and older","Urban Area","","","",""
"4 on scale 1-7","2010","66 and older","Rural Area","","","",""
"5 on scale 1-7","2010","16-34 y.","Urban Area","","","",""
"5 on scale 1-7","2010","16-34 y.","Rural Area","","","",""
"5 on scale 1-7","2010","35-65 y.","Urban Area","","","",""
"5 on scale 1-7","2010","35-65 y.","Rural Area","","","",""
"5 on scale 1-7","2010","66 and older","Urban Area","","","",""
"5 on scale 1-7","2010","66 and older","Rural Area","","","",""
"6 on scale 1-7","2010","16-34 y.","Urban Area","","","",""
"6 on scale 1-7","2010","16-34 y.","Rural Area","","","",""
"6 on scale 1-7","2010","35-65 y.","Urban Area","","","",""
"6 on scale 1-7","2010","35-65 y.","Rural Area","","","",""
"6 on scale 1-7","2010","66 and older","Urban Area","","","",""
"6 on scale 1-7","2010","66 and older","Rural Area","","","",""
"7 Strongly agree","2010","16-34 y.","Urban Area","","","",""
"7 Strongly agree","2010","16-34 y.","Rural Area","","","",""
"7 Strongly agree","2010","35-65 y.","Urban Area","","","",""
"7 Strongly agree","2010","35-65 y.","Rural Area","","","",""
"7 Strongly agree","2010","66 and older","Urban Area","","","",""
"7 Strongly agree","2010","66 and older","Rural Area","","","",""
"1 Strongly disagree","2011","16-34 y.","Urban Area","","","",""
"1 Strongly disagree","2011","16-34 y.","Rural Area","","","",""
"1 Strongly disagree","2011","35-65 y.","Urban Area","","","",""
"1 Strongly disagree","2011","35-65 y.","Rural Area","","","",""
"1 Strongly disagree","2011","66 and older","Urban Area","","","",""
"1 Strongly disagree","2011","66 and older","Rural Area","","","",""
"2 on scale 1-7 ","2011","16-34 y.","Urban Area","","","",""
"2 on scale 1-7 ","2011","16-34 y.","Rural Area","","","",""
"2 on scale 1-7 ","2011","35-65 y.","Urban Area","","","",""
"2 on scale 1-7 ","2011","35-65 y.","Rural Area","","","",""
"2 on scale 1-7 ","2011","66 and older","Urban Area","","","",""
"2 on scale 1-7 ","2011","66 and older","Rural Area","","","",""
"3 on scale 1-7 ","2011","16-34 y.","Urban Area","","","",""
"3 on scale 1-7 ","2011","16-34 y.","Rural Area","","","",""
"3 on scale 1-7 ","2011","35-65 y.","Urban Area","","","",""
"3 on scale 1-7 ","2011","35-65 y.","Rural Area","","","",""
"3 on scale 1-7 ","2011","66 and older","Urban Area","","","",""
"3 on scale 1-7 ","2011","66 and older","Rural Area","","","",""
"4 on scale 1-7","2011","16-34 y.","Urban Area","","","",""
"4 on scale 1-7","2011","16-34 y.","Rural Area","","","",""
"4 on scale 1-7","2011","35-65 y.","Urban Area","","","",""
"4 on scale 1-7","2011","35-65 y.","Rural Area","","","",""
"4 on scale 1-7","2011","66 and older","Urban Area","","","",""
"4 on scale 1-7","2011","66 and older","Rural Area","","","",""
"5 on scale 1-7","2011","16-34 y.","Urban Area","","","",""
"5 on scale 1-7","2011","16-34 y.","Rural Area","","","",""
"5 on scale 1-7","2011","35-65 y.","Urban Area","","","",""
"5 on scale 1-7","2011","35-65 y.","Rural Area","","","",""
"5 on scale 1-7","2011","66 and older","Urban Area","","","",""
"5 on scale 1-7","2011","66 and older","Rural Area","","","",""
"6 on scale 1-7","2011","16-34 y.","Urban Area","","","",""
"6 on scale 1-7","2011","16-34 y.","Rural Area","","","",""
"6 on scale 1-7","2011","35-65 y.","Urban Area","","","",""
"6 on scale 1-7","2011","35-65 y.","Rural Area","","","",""
"6 on scale 1-7","2011","66 and older","Urban Area","","","",""
"6 on scale 1-7","2011","66 and older","Rural Area","","","",""
"7 Strongly agree","2011","16-34 y.","Urban Area","","","",""
"7 Strongly agree","2011","16-34 y.","Rural Area","","","",""
"7 Strongly agree","2011","35-65 y.","Urban Area","","","",""
"7 Strongly agree","2011","35-65 y.","Rural Area","","","",""
"7 Strongly agree","2011","66 and older","Urban Area","","","",""
"7 Strongly agree","2011","66 and older","Rural Area","","","",""
"1 Strongly disagree","2012","16-34 y.","Urban Area","139","0.0848823149668683","0.069835746426401","0.0999288835073356"
"1 Strongly disagree","2012","16-34 y.","Rural Area","89","0.123023986630516","0.101334518995246","0.144713454265785"
"1 Strongly disagree","2012","35-65 y.","Urban Area","368","0.118085500943743","0.106741943896445","0.12942905799104"
"1 Strongly disagree","2012","35-65 y.","Rural Area","232","0.131581483893881","0.115917405498805","0.147245562288958"
"1 Strongly disagree","2012","66 and older","Urban Area","2","","",""
"1 Strongly disagree","2012","66 and older","Rural Area","1","","",""
"2 on scale 1-7 ","2012","16-34 y.","Urban Area","216","0.164997118525794","0.144958279668246","0.185035957383341"
"2 on scale 1-7 ","2012","16-34 y.","Rural Area","158","0.181353088593325","0.155909935634148","0.206796241552502"
"2 on scale 1-7 ","2012","35-65 y.","Urban Area","720","0.223776858336949","0.20912682512213","0.238426891551769"
"2 on scale 1-7 ","2012","35-65 y.","Rural Area","374","0.20849140197757","0.189667276285549","0.227315527669592"
"2 on scale 1-7 ","2012","66 and older","Urban Area","4","","",""
"2 on scale 1-7 ","2012","66 and older","Rural Area","1","","",""
"3 on scale 1-7 ","2012","16-34 y.","Urban Area","242","0.194553503350995","0.173182335164805","0.215924671537186"
"3 on scale 1-7 ","2012","16-34 y.","Rural Area","152","0.152287499036501","0.128561934344789","0.176013063728213"
"3 on scale 1-7 ","2012","35-65 y.","Urban Area","529","0.156989711466471","0.144202090260874","0.169777332672069"
"3 on scale 1-7 ","2012","35-65 y.","Rural Area","317","0.181013134012566","0.163171425775914","0.198854842249219"
"3 on scale 1-7 ","2012","66 and older","Urban Area","","","",""
"3 on scale 1-7 ","2012","66 and older","Rural Area","2","","",""
"4 on scale 1-7","2012","16-34 y.","Urban Area","259","0.200500013018205","0.178884934425462","0.222115091610949"
"4 on scale 1-7","2012","16-34 y.","Rural Area","180","0.198497413450676","0.172158974762441","0.224835852138912"
"4 on scale 1-7","2012","35-65 y.","Urban Area","553","0.182911272592878","0.16932211374858","0.196500431437176"
"4 on scale 1-7","2012","35-65 y.","Rural Area","320","0.164428535760462","0.147252484980952","0.181604586539972"
"4 on scale 1-7","2012","66 and older","Urban Area","3","","",""
"4 on scale 1-7","2012","66 and older","Rural Area","2","","",""
"5 on scale 1-7","2012","16-34 y.","Urban Area","229","0.172110071555166","0.151731214260828","0.192488928849505"
"5 on scale 1-7","2012","16-34 y.","Rural Area","156","0.178794231865435","0.153491763864348","0.204096699866521"
"5 on scale 1-7","2012","35-65 y.","Urban Area","504","0.16362483566142","0.150621256501785","0.176628414821054"
"5 on scale 1-7","2012","35-65 y.","Rural Area","312","0.184683418682563","0.16670216323841","0.202664674126717"
"5 on scale 1-7","2012","66 and older","Urban Area","3","","",""
"5 on scale 1-7","2012","66 and older","Rural Area","3","","",""
"6 on scale 1-7","2012","16-34 y.","Urban Area","154","0.121226395160472","0.103605519636363","0.138847270684581"
"6 on scale 1-7","2012","16-34 y.","Rural Area","79","0.0845277503399935","0.0661588827227657","0.102896617957221"
"6 on scale 1-7","2012","35-65 y.","Urban Area","288","0.0938706954891724","0.0836189495302028","0.104122441448142"
"6 on scale 1-7","2012","35-65 y.","Rural Area","166","0.0934401697449923","0.0799533992904332","0.106926940199551"
"6 on scale 1-7","2012","66 and older","Urban Area","","","",""
"6 on scale 1-7","2012","66 and older","Rural Area","2","","",""
"7 Strongly agree","2012","16-34 y.","Urban Area","79","0.0617305834224987","0.0487377354485735","0.0747234313964239"
"7 Strongly agree","2012","16-34 y.","Rural Area","67","0.0815160300835536","0.0634477240519633","0.0995843361151439"
"7 Strongly agree","2012","35-65 y.","Urban Area","147","0.0607411255093666","0.0523451376667774","0.0691371133519557"
"7 Strongly agree","2012","35-65 y.","Rural Area","68","0.0363618559279644","0.0276877857229492","0.0450359261329796"
"7 Strongly agree","2012","66 and older","Urban Area","1","","",""
"7 Strongly agree","2012","66 and older","Rural Area","","","",""
"1 Strongly disagree","2013","16-34 y.","Urban Area","210","0.0835634290238181","0.0728247170544374","0.0943021409931988"
"1 Strongly disagree","2013","16-34 y.","Rural Area","97","0.0749692046813787","0.0596958447502068","0.0902425646125507"
"1 Strongly disagree","2013","35-65 y.","Urban Area","681","0.105055876184395","0.0975536490871892","0.112558103281601"
"1 Strongly disagree","2013","35-65 y.","Rural Area","410","0.108505193625737","0.0986073328309571","0.118403054420517"
"1 Strongly disagree","2013","66 and older","Urban Area","384","0.121660240404101","0.110392136447557","0.132928344360646"
"1 Strongly disagree","2013","66 and older","Rural Area","199","0.110201297622074","0.0953463690232058","0.125056226220942"
"2 on scale 1-7 ","2013","16-34 y.","Urban Area","492","0.179205852800949","0.164323003579302","0.194088702022596"
"2 on scale 1-7 ","2013","16-34 y.","Rural Area","226","0.233890965506378","0.209340086027836","0.25844184498492"
"2 on scale 1-7 ","2013","35-65 y.","Urban Area","1387","0.213459259144011","0.203433894409454","0.223484623878568"
"2 on scale 1-7 ","2013","35-65 y.","Rural Area","782","0.210847657276849","0.19786625869592","0.223829055857778"
"2 on scale 1-7 ","2013","66 and older","Urban Area","617","0.177054860030652","0.163897019842119","0.190212700219185"
"2 on scale 1-7 ","2013","66 and older","Rural Area","301","0.172629526586743","0.154701236144021","0.190557817029464"
