"plh0221","year","e11102","n","percent","lower_confidence","upper_confidence","value"
"4 on scale 1-7","2009","Employed","2230","0.197125328942429","0.189759892282017","0.20449076560284","4"
"4 on scale 1-7","2009","Not Employed","1340","0.20296586330163","0.193391382437818","0.212540344165441","4"
"5 on scale 1-7","2009","Employed","1700","0.146556662769207","0.140008890975528","0.153104434562885","5"
"5 on scale 1-7","2009","Not Employed","1147","0.167934088875195","0.159035655151354","0.176832522599036","5"
"6 on scale 1-7","2009","Employed","1044","0.0989878106176617","0.093458645014341","0.104516976220982","6"
"6 on scale 1-7","2009","Not Employed","840","0.116447166131796","0.108811516395957","0.124082815867635","6"
"7 Strongly agree","2009","Not Employed","407","0.0656759394817195","0.0597791287646738","0.0715727501987653","7"
"7 Strongly agree","2009","Employed","467","0.0494775771550776","0.0454625471002084","0.0534926072099468","7"
"1 Strongly disagree","2010","Not Employed","","","","","1"
"1 Strongly disagree","2010","Employed","","","","","1"
"2 on scale 1-7 ","2010","Not Employed","","","","","2"
"2 on scale 1-7 ","2010","Employed","","","","","2"
"3 on scale 1-7 ","2010","Employed","","","","","3"
"3 on scale 1-7 ","2010","Not Employed","","","","","3"
"4 on scale 1-7","2010","Employed","","","","","4"
"4 on scale 1-7","2010","Not Employed","","","","","4"
"5 on scale 1-7","2010","Employed","","","","","5"
"5 on scale 1-7","2010","Not Employed","","","","","5"
"6 on scale 1-7","2010","Not Employed","","","","","6"
"6 on scale 1-7","2010","Employed","","","","","6"
"7 Strongly agree","2010","Not Employed","","","","","7"
"7 Strongly agree","2010","Employed","","","","","7"
"1 Strongly disagree","2011","Not Employed","","","","","1"
"1 Strongly disagree","2011","Employed","","","","","1"
"2 on scale 1-7 ","2011","Employed","","","","","2"
"2 on scale 1-7 ","2011","Not Employed","","","","","2"
"3 on scale 1-7 ","2011","Not Employed","","","","","3"
"3 on scale 1-7 ","2011","Employed","","","","","3"
"4 on scale 1-7","2011","Employed","","","","","4"
"4 on scale 1-7","2011","Not Employed","","","","","4"
"5 on scale 1-7","2011","Employed","","","","","5"
"5 on scale 1-7","2011","Not Employed","","","","","5"
"6 on scale 1-7","2011","Employed","","","","","6"
"6 on scale 1-7","2011","Not Employed","","","","","6"
"7 Strongly agree","2011","Not Employed","","","","","7"
"7 Strongly agree","2011","Employed","","","","","7"
"1 Strongly disagree","2012","Not Employed","144","0.0820564640439736","0.0691831502789333","0.094929777809014","1"
"1 Strongly disagree","2012","Employed","687","0.124503924478428","0.115677648981706","0.13333019997515","1"
"2 on scale 1-7 ","2012","Not Employed","279","0.155196374120535","0.138212191878966","0.172180556362104","2"
"2 on scale 1-7 ","2012","Employed","1194","0.216200934953359","0.205195935859497","0.227205934047221","2"
"3 on scale 1-7 ","2012","Employed","933","0.167173194323816","0.157198042263297","0.177148346384335","3"
"3 on scale 1-7 ","2012","Not Employed","309","0.178094513097913","0.160148739643462","0.196040286552364","3"
"4 on scale 1-7","2012","Employed","975","0.186106367205035","0.175701817288722","0.196510917121348","4"
"4 on scale 1-7","2012","Not Employed","342","0.181995903141865","0.163897739254606","0.200094067029123","4"
"5 on scale 1-7","2012","Employed","879","0.163161561781011","0.153283116609224","0.173040006952798","5"
"5 on scale 1-7","2012","Not Employed","328","0.199295394492902","0.180557932456249","0.218032856529554","5"
"6 on scale 1-7","2012","Not Employed","201","0.109438498413137","0.0947950624426331","0.124081934383641","6"
"6 on scale 1-7","2012","Employed","488","0.0955276375093412","0.0876694746394653","0.103385800379217","6"
"7 Strongly agree","2012","Not Employed","143","0.0939228526896749","0.0802394471900938","0.107606258189256","7"
"7 Strongly agree","2012","Employed","219","0.0473263797490103","0.0416498545687491","0.0530029049292715","7"
"1 Strongly disagree","2013","Not Employed","769","0.109107221125775","0.101952793253348","0.116261648998202","1"
"1 Strongly disagree","2013","Employed","1212","0.101530335954468","0.096021696807199","0.107038975101737","1"
"2 on scale 1-7 ","2013","Employed","2513","0.215156695900993","0.207661834340448","0.222651557461539","2"
"2 on scale 1-7 ","2013","Not Employed","1292","0.173419523600394","0.16473137963108","0.182107667569708","2"
"3 on scale 1-7 ","2013","Employed","2089","0.183031796312844","0.175979012828643","0.190084579797044","3"
"3 on scale 1-7 ","2013","Not Employed","1146","0.162872887043125","0.154399529267104","0.171346244819146","3"
"4 on scale 1-7","2013","Employed","2227","0.201923104851755","0.194601436040221","0.209244773663289","4"
"4 on scale 1-7","2013","Not Employed","1397","0.186549945254731","0.177610749408167","0.195489141101294","4"
"5 on scale 1-7","2013","Not Employed","1312","0.179571972246841","0.170764019756296","0.188379924737385","5"
"5 on scale 1-7","2013","Employed","1874","0.156766319579891","0.150135074835345","0.163397564324437","5"
"6 on scale 1-7","2013","Employed","1186","0.1006970896904","0.0952085581747099","0.10618562120609","6"
"6 on scale 1-7","2013","Not Employed","915","0.12379412729668","0.116236446521734","0.131351808071626","6"
"7 Strongly agree","2013","Not Employed","464","0.0646843234324554","0.0590399716960505","0.0703286751688603","7"
"7 Strongly agree","2013","Employed","447","0.0408946577096482","0.0372825462149091","0.0445067692043873","7"
"1 Strongly disagree","2014","Not Employed","","","","","1"
"1 Strongly disagree","2014","Employed","","","","","1"
"2 on scale 1-7 ","2014","Not Employed","","","","","2"
"2 on scale 1-7 ","2014","Employed","","","","","2"
"3 on scale 1-7 ","2014","Employed","","","","","3"
"3 on scale 1-7 ","2014","Not Employed","","","","","3"
"4 on scale 1-7","2014","Employed","","","","","4"
"4 on scale 1-7","2014","Not Employed","","","","","4"
"5 on scale 1-7","2014","Employed","","","","","5"
"5 on scale 1-7","2014","Not Employed","","","","","5"
"6 on scale 1-7","2014","Not Employed","","","","","6"
"6 on scale 1-7","2014","Employed","","","","","6"
"7 Strongly agree","2014","Not Employed","","","","","7"
"7 Strongly agree","2014","Employed","","","","","7"
"1 Strongly disagree","2015","Not Employed","","","","","1"
"1 Strongly disagree","2015","Employed","","","","","1"
"2 on scale 1-7 ","2015","Employed","","","","","2"
"2 on scale 1-7 ","2015","Not Employed","","","","","2"
"3 on scale 1-7 ","2015","Employed","","","","","3"
"3 on scale 1-7 ","2015","Not Employed","","","","","3"
"4 on scale 1-7","2015","Employed","","","","","4"
"4 on scale 1-7","2015","Not Employed","","","","","4"
"5 on scale 1-7","2015","Not Employed","","","","","5"
"5 on scale 1-7","2015","Employed","","","","","5"
"6 on scale 1-7","2015","Employed","","","","","6"
"6 on scale 1-7","2015","Not Employed","","","","","6"
"7 Strongly agree","2015","Not Employed","","","","","7"
"7 Strongly agree","2015","Employed","","","","","7"
"1 Strongly disagree","2016","Not Employed","","","","","1"
"1 Strongly disagree","2016","Employed","","","","","1"
"2 on scale 1-7 ","2016","Employed","","","","","2"
"2 on scale 1-7 ","2016","Not Employed","","","","","2"
"3 on scale 1-7 ","2016","Employed","","","","","3"
"3 on scale 1-7 ","2016","Not Employed","","","","","3"
"4 on scale 1-7","2016","Not Employed","","","","","4"
"4 on scale 1-7","2016","Employed","","","","","4"
"5 on scale 1-7","2016","Employed","","","","","5"
"5 on scale 1-7","2016","Not Employed","","","","","5"
"6 on scale 1-7","2016","Not Employed","","","","","6"
"6 on scale 1-7","2016","Employed","","","","","6"
"7 Strongly agree","2016","Not Employed","","","","","7"
"7 Strongly agree","2016","Employed","","","","","7"
"1 Strongly disagree","2017","Not Employed","1645","0.112467230896686","0.106558519216177","0.118375942577195","1"
"1 Strongly disagree","2017","Employed","1916","0.104059216267828","0.099634861499605","0.108483571036052","1"
"2 on scale 1-7 ","2017","Employed","3932","0.214347233432022","0.208400968177988","0.220293498686055","2"
"2 on scale 1-7 ","2017","Not Employed","1847","0.163415963279261","0.156501004031011","0.170330922527512","2"
"3 on scale 1-7 ","2017","Employed","3332","0.182367953848077","0.176772655735451","0.187963251960702","3"
"3 on scale 1-7 ","2017","Not Employed","1678","0.175245043786724","0.168134989144744","0.182355098428703","3"
"4 on scale 1-7","2017","Employed","3468","0.188919541985881","0.183247487081347","0.194591596890415","4"
"4 on scale 1-7","2017","Not Employed","1960","0.188288781054106","0.180977380194878","0.195600181913334","4"
"5 on scale 1-7","2017","Not Employed","1891","0.179751815949368","0.172570618279699","0.186933013619036","5"
"5 on scale 1-7","2017","Employed","2998","0.164321300000079","0.158951765801754","0.169690834198405","5"
"6 on scale 1-7","2017","Employed","1882","0.10392829876516","0.0995064049913817","0.108350192538939","6"
"6 on scale 1-7","2017","Not Employed","1209","0.118355248692618","0.11231397969893","0.124396517686306","6"
"7 Strongly agree","2017","Not Employed","753","0.0624759163412375","0.0579497018260273","0.0670021308564476","7"
"7 Strongly agree","2017","Employed","768","0.0420564557009523","0.0391480411576632","0.0449648702442414","7"
"1 Strongly disagree","2018","Employed","","","","","1"
"1 Strongly disagree","2018","Not Employed","","","","","1"
"2 on scale 1-7 ","2018","Employed","","","","","2"
"2 on scale 1-7 ","2018","Not Employed","","","","","2"
"3 on scale 1-7 ","2018","Employed","","","","","3"
"3 on scale 1-7 ","2018","Not Employed","","","","","3"
"4 on scale 1-7","2018","Not Employed","","","","","4"
"4 on scale 1-7","2018","Employed","","","","","4"
"5 on scale 1-7","2018","Employed","","","","","5"
"5 on scale 1-7","2018","Not Employed","","","","","5"
"6 on scale 1-7","2018","Not Employed","","","","","6"
"6 on scale 1-7","2018","Employed","","","","","6"
"7 Strongly agree","2018","Not Employed","","","","","7"
"7 Strongly agree","2018","Employed","","","","","7"
"1 Strongly disagree","2019","Employed","2410","0.130377729570582","0.125417615208199","0.135337843932966","1"
"1 Strongly disagree","2019","Not Employed","1145","0.140538763674114","0.132952325806017","0.148125201542212","1"
"2 on scale 1-7 ","2019","Employed","4409","0.239487226910971","0.233200579691454","0.245773874130487","2"
"2 on scale 1-7 ","2019","Not Employed","1552","0.19699135308015","0.188309540890684","0.205673165269615","2"
"3 on scale 1-7 ","2019","Not Employed","1305","0.157789797741758","0.149832302220423","0.165747293263093","3"
"3 on scale 1-7 ","2019","Employed","3107","0.181243789857225","0.175569212415225","0.186918367299226","3"
"4 on scale 1-7","2019","Employed","3241","0.187674154115987","0.181922509742264","0.193425798489711","4"
"4 on scale 1-7","2019","Not Employed","1495","0.191411794982276","0.182824136932253","0.199999453032299","4"
"5 on scale 1-7","2019","Not Employed","1290","0.160177511609531","0.152171407831755","0.168183615387306","5"
"5 on scale 1-7","2019","Employed","2602","0.150143029365201","0.144881037602651","0.155405021127752","5"
"6 on scale 1-7","2019","Employed","1410","0.0815471960815357","0.0775157802688643","0.0855786118942071","6"
"6 on scale 1-7","2019","Not Employed","834","0.10316359802152","0.0965239272066401","0.1098032688364","6"
"7 Strongly agree","2019","Not Employed","441","0.0499271808906515","0.0451730223203298","0.0546813394609732","7"
"7 Strongly agree","2019","Employed","524","0.0295268740984976","0.0270332835151949","0.0320204646818004","7"
