"year","education","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2009","college entrance qualification","Male","7.54","8","2510","5","7","9","10","7.46","7.62","8","8"
"2009","lower secondary degree","Female","7.81","8","3019","5","7","10","10","7.74","7.88","8","8"
"2009","lower secondary degree","Male","7.56","8","2905","5","6","9","10","7.49","7.63","8","8"
"2009","no degree/no degree yet","Female","7.08","8","237","4","6","9","10","6.81","7.35","8","8"
"2009","no degree/no degree yet","Male","7.44","8","244","4","6","9","10","7.2","7.68","8","8"
"2009","Other degree","Female","7.95","8","434","5","7","10","10","7.76","8.14","8","8"
"2009","Other degree","Male","7.62","8","370","5","6","9","10","7.41","7.83","8","8"
"2009","secondary school degree","Female","7.62","8","3118","5","7","9","10","7.55","7.69","8","8"
"2009","secondary school degree","Male","7.54","8","2285","5","7","9","10","7.46","7.62","8","8"
"2010","college entrance qualification","Female","7.63","8","3524","5","7","9","10","7.57","7.69","8","8"
"2010","college entrance qualification","Male","7.66","8","3254","5","7","9","10","7.6","7.72","8","8"
"2010","lower secondary degree","Female","7.72","8","3498","5","7","9","10","7.65","7.79","8","8"
"2010","lower secondary degree","Male","7.69","8","3332","5","7","9","10","7.62","7.76","8","8"
"2010","no degree/no degree yet","Female","7.78","8","397","5","7","9","10","7.58","7.98","8","9"
"2010","no degree/no degree yet","Male","7.87","8","378","5","7","10","10","7.68","8.06","8","9"
"2010","Other degree","Female","8.05","9","864","5","7","10","10","7.91","8.19","9","9"
"2010","Other degree","Male","7.89","8","719","5","7","10","10","7.75","8.03","9","9"
"2010","secondary school degree","Female","7.69","8","4487","5","7","9","10","7.63","7.75","8","8"
"2010","secondary school degree","Male","7.58","8","2938","5","7","9","10","7.51","7.65","8","8"
"2011","college entrance qualification","Female","7.77","8","3841","5","7","9","10","7.71","7.83","8","8"
"2011","college entrance qualification","Male","7.69","8","3461","5","7","9","10","7.63","7.75","8","8"
"2011","lower secondary degree","Female","7.77","8","3728","5","7","9","10","7.71","7.83","8","8"
"2011","lower secondary degree","Male","7.8","8","3472","5","7","9","10","7.74","7.86","8","8"
"2011","no degree/no degree yet","Female","7.72","8","419","5","6","10","10","7.52","7.92","8","9"
"2011","no degree/no degree yet","Male","7.84","8","382","5","7","10","10","7.66","8.02","8","9"
"2011","Other degree","Female","7.99","8","908","5","7","10","10","7.86","8.12","9","9"
"2011","Other degree","Male","7.88","8","725","4","7","10","10","7.74","8.02","9","9"
"2011","secondary school degree","Female","7.68","8","4848","5","7","9","10","7.62","7.74","8","8"
"2011","secondary school degree","Male","7.78","8","3079","5","7","9","10","7.72","7.84","8","8"
"2012","college entrance qualification","Female","7.85","8","3923","5","7","9","10","7.79","7.91","8","8"
"2012","college entrance qualification","Male","7.83","8","3541","5","7","9","10","7.77","7.89","8","8"
"2012","lower secondary degree","Female","7.83","8","3778","5","7","9","10","7.77","7.89","8","8"
"2012","lower secondary degree","Male","7.86","8","3610","5","7","9","10","7.8","7.92","8","8"
"2012","no degree/no degree yet","Female","7.58","8","450","4","6","9","10","7.38","7.78","8","8"
"2012","no degree/no degree yet","Male","8","8","392","5","7","10","10","7.83","8.17","8","9"
"2012","Other degree","Female","8.17","9","985","5","7","10","10","8.05","8.29","8","9"
"2012","Other degree","Male","8.06","9","765","5","7","10","10","7.94","8.18","9","9"
"2012","secondary school degree","Female","7.75","8","4870","5","7","9","10","7.7","7.8","8","8"
"2012","secondary school degree","Male","7.84","8","3210","5","7","9","10","7.78","7.9","8","8"
"2013","college entrance qualification","Female","7.86","8","3843","5","7","9","10","7.8","7.92","8","8"
"2013","college entrance qualification","Male","7.84","8","3495","5","7","9","10","7.78","7.9","8","8"
"2013","lower secondary degree","Female","7.78","8","3625","5","7","9","10","7.71","7.85","8","8"
"2013","lower secondary degree","Male","7.85","8","3417","5","7","9","10","7.79","7.91","8","8"
"2013","no degree/no degree yet","Female","7.6","8","429","5","7","9","10","7.41","7.79","8","9"
"2013","no degree/no degree yet","Male","7.39","8","377","4","6","9","10","7.17","7.61","8","9"
"2013","Other degree","Female","8.08","8","900","5","7","10","10","7.95","8.21","8","9"
"2013","Other degree","Male","7.89","8","698","5","7","9","10","7.75","8.03","9","9"
"2013","secondary school degree","Female","7.77","8","4725","5","7","9","10","7.71","7.83","8","8"
"2013","secondary school degree","Male","7.86","8","3097","5","7","9","10","7.8","7.92","8","8"
"2014","college entrance qualification","Female","7.84","8","3829","5","7","9","10","7.78","7.9","8","8"
"2014","college entrance qualification","Male","7.81","8","3550","5","7","9","10","7.75","7.87","8","8"
"2014","lower secondary degree","Female","7.83","8","3482","5","7","9","10","7.76","7.9","8","8"
"2014","lower secondary degree","Male","7.82","8","3344","5","7","9","10","7.76","7.88","8","8"
"2014","no degree/no degree yet","Female","7.57","8","545","4","6","9","10","7.39","7.75","8","9"
"2014","no degree/no degree yet","Male","7.86","8","458","5","7","10","10","7.69","8.03","8","9"
"2014","Other degree","Female","8.18","9","1795","5","7","10","10","8.09","8.27","9","9"
"2014","Other degree","Male","7.95","8","1481","5","7","10","10","7.86","8.04","9","9"
"2014","secondary school degree","Female","7.75","8","4456","5","7","9","10","7.7","7.8","8","8"
"2014","secondary school degree","Male","7.89","8","3038","5","7","9","10","7.83","7.95","8","8"
"2015","college entrance qualification","Female","7.85","8","3669","5","7","9","10","7.79","7.91","8","8"
"2015","college entrance qualification","Male","7.76","8","3383","5","7","9","10","7.7","7.82","8","8"
"2015","lower secondary degree","Female","7.75","8","3172","5","7","9","10","7.68","7.82","8","8"
"2015","lower secondary degree","Male","7.75","8","3084","5","7","9","10","7.68","7.82","8","8"
"2015","no degree/no degree yet","Female","7.36","8","464","3","6","9","10","7.16","7.56","8","9"
"2015","no degree/no degree yet","Male","7.6","8","352","5","6","9","10","7.4","7.8","8","9"
"2015","Other degree","Female","8.15","8","1514","6","7","10","10","8.06","8.24","8","9"
"2015","Other degree","Male","7.98","8","1245","5","7","10","10","7.88","8.08","9","9"
"2015","secondary school degree","Female","7.69","8","4204","5","7","9","10","7.63","7.75","8","8"
"2015","secondary school degree","Male","7.91","8","2870","5","7","9","10","7.85","7.97","8","8"
"2016","college entrance qualification","Female","7.79","8","3527","5","7","9","10","7.73","7.85","8","8"
"2016","college entrance qualification","Male","7.82","8","3201","5","7","9","10","7.76","7.88","8","8"
"2016","lower secondary degree","Female","7.89","8","2922","5","7","9","10","7.82","7.96","8","8"
"2016","lower secondary degree","Male","7.83","8","2860","5","7","9","10","7.76","7.9","8","8"
"2016","no degree/no degree yet","Female","7.71","8","453","5","7","9","10","7.52","7.9","8","9"
"2016","no degree/no degree yet","Male","7.92","8","352","6","7","9","10","7.73","8.11","8","9"
"2016","Other degree","Female","8.18","8","1755","6","7","10","10","8.1","8.26","9","9"
"2016","Other degree","Male","8.03","8","1458","5","7","10","10","7.94","8.12","9","9"
"2016","secondary school degree","Female","7.72","8","3908","5","7","9","10","7.66","7.78","8","8"
"2016","secondary school degree","Male","7.79","8","2669","5","7","9","10","7.72","7.86","8","8"
"2017","college entrance qualification","Female","7.85","8","4087","5","7","9","10","7.79","7.91","8","8"
"2017","college entrance qualification","Male","7.8","8","3762","5","7","9","10","7.74","7.86","8","8"
"2017","lower secondary degree","Female","7.8","8","2985","5","7","9","10","7.73","7.87","8","8"
"2017","lower secondary degree","Male","7.85","8","3004","5","7","9","10","7.78","7.92","8","8"
"2017","no degree/no degree yet","Female","7.79","8","497","5","7","9","10","7.6","7.98","8","9"
"2017","no degree/no degree yet","Male","8.09","8","417","6","7","10","10","7.91","8.27","8","9"
"2017","Other degree","Female","8.12","8","1689","6","7","10","10","8.03","8.21","9","9"
"2017","Other degree","Male","8.01","8","1373","5","7","10","10","7.91","8.11","9","9"
"2017","secondary school degree","Female","7.73","8","4425","5","7","9","10","7.67","7.79","8","8"
"2017","secondary school degree","Male","7.82","8","3091","5","7","9","10","7.76","7.88","8","8"
"2018","college entrance qualification","Female","7.83","8","3964","5","7","9","10","7.77","7.89","8","8"
"2018","college entrance qualification","Male","7.85","8","3625","5","7","9","10","7.79","7.91","8","8"
"2018","lower secondary degree","Female","7.74","8","2819","5","7","9","10","7.66","7.82","8","8"
"2018","lower secondary degree","Male","7.83","8","2827","5","7","9","10","7.76","7.9","8","8"
"2018","no degree/no degree yet","Female","7.97","8","478","5","7","10","10","7.78","8.16","8","9"
"2018","no degree/no degree yet","Male","7.8","8","385","5","7","10","10","7.59","8.01","8","8"
"2018","Other degree","Female","8.08","8","1622","5","7","10","10","7.99","8.17","8","9"
"2018","Other degree","Male","7.97","8","1288","5","7","9","10","7.87","8.07","8","9"
"2018","secondary school degree","Female","7.78","8","4250","5","7","9","10","7.72","7.84","8","8"
"2018","secondary school degree","Male","7.82","8","2937","5","7","9","10","7.75","7.89","8","8"
"2019","college entrance qualification","Female","7.9","8","4215","5","7","9","10","7.85","7.95","8","8"
"2019","college entrance qualification","Male","7.88","8","4227","6","7","9","10","7.83","7.93","8","8"
"2019","lower secondary degree","Female","7.77","8","2543","5","7","9","10","7.69","7.85","8","8"
"2019","lower secondary degree","Male","7.82","8","2692","5","7","9","10","7.75","7.89","8","8"
"2019","no degree/no degree yet","Female","8.1","8","402","5","7","10","10","7.9","8.3","8","9"
"2019","no degree/no degree yet","Male","7.94","8","370","5","7","10","10","7.74","8.14","8","8"
"2019","Other degree","Female","8.09","8","1394","6","7","9","10","7.99","8.19","8","9"
"2019","Other degree","Male","8.16","9","1150","5","7","10","10","8.05","8.27","9","9"
"2019","secondary school degree","Female","7.77","8","4193","5","7","9","10","7.71","7.83","8","8"
"2019","secondary school degree","Male","7.9","8","3159","5","7","9","10","7.84","7.96","8","8"
