"year","migback","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"1991","direct migration background","Male","6.43","7","1363","3","5","8","9","6.31","6.55","7","7"
"1991","indirect migration background","Female","6.64","7","172","3","5","8","9","6.32","6.96","7","8"
"1991","indirect migration background","Male","6.68","7","165","3","5","8","10","6.34","7.02","7","7"
"1991","no migration background","Female","6.49","7","5513","3","5","8","9","6.42","6.56","6","7"
"1991","no migration background","Male","6.41","7","5057","3","5","8","9","6.34","6.48","6","7"
"1992","direct migration background","Female","6.19","6","1225","3","5","8","9","6.07","6.31","6","6"
"1992","direct migration background","Male","6.27","7","1324","3","5","8","9","6.15","6.39","6","7"
"1992","indirect migration background","Female","6.22","6","195","3","5","8","9","5.91","6.53","6","7"
"1992","indirect migration background","Male","6.2","7","197","3","5","8","9","5.87","6.53","6","7"
"1992","no migration background","Female","6.36","7","5409","3","5","8","9","6.3","6.42","6","6"
"1992","no migration background","Male","6.36","7","4901","3","5","8","9","6.3","6.42","6","7"
"1993","direct migration background","Female","6.2","7","1186","3","5","8","9","6.07","6.33","6","6"
"1993","direct migration background","Male","6.14","6","1266","3","5","8","9","6.01","6.27","6","6"
"1993","indirect migration background","Female","6.44","6.2","214","4","5","8","10","6.14","6.74","6","7"
"1993","indirect migration background","Male","5.81","6","218","3","5","7","8","5.52","6.1","6","7"
"1993","no migration background","Female","6.35","7","5216","3","5","8","9","6.29","6.41","6","7"
"1993","no migration background","Male","6.33","7","4730","3","5","8","9","6.27","6.39","6","7"
"1994","direct migration background","Female","5.92","6","1132","3","5","8","9","5.78","6.06","6","6"
"1994","direct migration background","Male","5.77","6","1199","2","4","8","9","5.64","5.9","6","6"
"1994","indirect migration background","Female","5.69","6","229","3","4","8","9","5.38","6","6","7"
"1994","indirect migration background","Male","6.04","7","240","3","5","8","9","5.74","6.34","6","7"
"1994","no migration background","Female","6.31","7","5169","3","5","8","9","6.25","6.37","6","7"
"1994","no migration background","Male","6.23","7","4663","3","5","8","9","6.16","6.3","6","6"
"1995","direct migration background","Female","6.1","6","1368","3","5","8","9","5.98","6.22","6","6"
"1995","direct migration background","Male","5.86","6","1389","2","5","8","9","5.74","5.98","6","6"
"1995","indirect migration background","Female","5.88","6","245","3","5","7","8","5.59","6.17","6","7"
"1995","indirect migration background","Male","6","6","245","3","5","8","9","5.73","6.27","6","7"
"1995","no migration background","Female","6.37","7","5167","3","5","8","9","6.31","6.43","6","7"
"1995","no migration background","Male","6.31","7","4643","3","5","8","9","6.25","6.37","6","7"
"1996","direct migration background","Female","6.09","6","1289","3","5","8","9","5.96","6.22","6","6"
"1996","direct migration background","Male","5.9","6","1299","3","4","8","9","5.77","6.03","6","6"
"1996","indirect migration background","Female","6.08","6","272","3","5","8","9","5.8","6.36","6","7"
"1996","indirect migration background","Male","6.25","7","256","3","5","8","9","5.96","6.54","6","7"
"1996","no migration background","Female","6.43","7","5119","3","5","8","9","6.37","6.49","7","7"
"1996","no migration background","Male","6.31","7","4622","3","5","8","9","6.25","6.37","6","7"
"1997","direct migration background","Female","5.85","6","1221","3","4","8","9","5.72","5.98","6","6"
"1997","direct migration background","Male","5.78","6","1237","3","4","8","9","5.65","5.91","6","6"
"1997","indirect migration background","Female","5.75","6","265","3","5","7","8","5.46","6.04","6","6"
"1997","indirect migration background","Male","5.93","6","278","3","5","8","8","5.69","6.17","6","7"
"1997","no migration background","Female","6.21","7","5044","3","5","8","9","6.15","6.27","6","7"
"1997","no migration background","Male","6.11","6","4572","3","5","8","9","6.05","6.17","6","6"
"1998","direct migration background","Female","5.94","6","1178","2","4","8","9","5.81","6.07","6","6"
"1998","direct migration background","Male","5.92","6","1205","3","5","8","9","5.79","6.05","6","6"
"1998","indirect migration background","Female","5.8","6","282","2","4","8","9","5.51","6.09","5","7"
"1998","indirect migration background","Male","6.1","6.75","296","3","5","8","9","5.85","6.35","6","7"
"1998","no migration background","Female","6.33","7","5758","3","5","8","9","6.27","6.39","6","7"
"1998","no migration background","Male","6.22","7","5245","3","5","8","9","6.16","6.28","6","7"
"1999","direct migration background","Female","6.05","6","1085","3","4","8","9","5.92","6.18","6","6"
"1999","direct migration background","Male","5.93","6","1105","3","4","8","9","5.8","6.06","6","6"
"1999","indirect migration background","Female","5.97","6","290","3","5","8","9","5.69","6.25","6","7"
"1999","indirect migration background","Male","5.98","6","296","3","5","8","9","5.72","6.24","6","7"
"1999","no migration background","Female","6.39","7","5572","3","5","8","9","6.33","6.45","7","7"
"1999","no migration background","Male","6.31","7","5105","3","5","8","9","6.25","6.37","6","7"
"2000","direct migration background","Female","6.21","6","1682","3","5","8","9","6.1","6.32","6","6"
"2000","direct migration background","Male","5.93","6","1625","3","5","8","9","5.82","6.04","6","6"
"2000","indirect migration background","Female","6.22","6","405","3","5","8","9","6","6.44","6","7"
"2000","indirect migration background","Male","6.18","6.09","394","3","5","8","9","5.96","6.4","6","7"
"2000","no migration background","Female","6.59","7","10262","3","5","8","10","6.54","6.64","7","7"
"2000","no migration background","Male","6.48","7","9396","3","5","8","9","6.43","6.53","7","7"
"2001","direct migration background","Female","6.21","7","1488","3","5","8","9","6.1","6.32","6","7"
"2001","direct migration background","Male","5.96","6","1434","3","5","8","9","5.85","6.07","6","6"
"2001","indirect migration background","Female","6.56","7","385","3","5","8","10","6.34","6.78","6","7"
"2001","indirect migration background","Male","6.33","7","374","3","5","8","9","6.11","6.55","6","7"
"2001","no migration background","Female","6.65","7","9410","3","5","8","10","6.6","6.7","7","7"
"2001","no migration background","Male","6.59","7","8599","3","5","8","9","6.54","6.64","7","7"
"2002","direct migration background","Female","5.99","6","1433","3","5","8","9","5.88","6.1","6","6"
"2002","direct migration background","Male","5.76","6","1353","3","4","7","8","5.65","5.87","6","6"
"2002","indirect migration background","Female","5.92","6","393","3","4","8","9","5.7","6.14","6","7"
"2002","indirect migration background","Male","5.77","6","361","3","4","7","9","5.55","5.99","6","7"
"2002","no migration background","Female","6.39","7","9918","3","5","8","9","6.35","6.43","7","7"
"2002","no migration background","Male","6.33","7","9265","3","5","8","9","6.28","6.38","7","7"
"2003","direct migration background","Female","5.71","6","1362","2","4","8","9","5.59","5.83","6","6"
"2003","direct migration background","Male","5.55","6","1259","2","4","7","8","5.43","5.67","6","6"
"2003","indirect migration background","Female","5.83","6","395","3","5","8","9","5.61","6.05","6","7"
"2003","indirect migration background","Male","5.71","6","365","2","4","8","9","5.46","5.96","6","7"
"2003","no migration background","Female","6.32","7","9598","3","5","8","9","6.27","6.37","7","7"
"2003","no migration background","Male","6.25","7","8945","3","5","8","9","6.2","6.3","7","7"
"2004","direct migration background","Female","5.76","6","1312","3","4","8","9","5.64","5.88","6","6"
"2004","direct migration background","Male","5.57","6","1202","3","4","7","8","5.45","5.69","6","6"
"2004","indirect migration background","Female","5.59","6","405","2","4","7","8","5.38","5.8","6","6"
"2004","indirect migration background","Male","5.81","6","373","2","5","8","9","5.57","6.05","6","6"
"2004","no migration background","Female","6.12","6","9324","3","5","8","9","6.07","6.17","7","7"
"2004","no migration background","Male","6.06","6","8629","3","5","8","9","6.01","6.11","7","7"
"2005","direct migration background","Female","5.62","6","1246","3","4","7","8","5.49","5.75","6","6"
"2005","direct migration background","Male","5.38","5","1112","2","4","7","8","5.24","5.52","6","6"
"2005","indirect migration background","Female","5.75","6","411","3","4","8","8","5.53","5.97","6","6"
"2005","indirect migration background","Male","5.5","6","391","3","4","7","8","5.26","5.74","6","6"
"2005","no migration background","Female","6.16","7","8997","3","5","8","9","6.11","6.21","7","7"
"2005","no migration background","Male","6.13","7","8265","3","5","8","9","6.08","6.18","7","7"
"2006","direct migration background","Female","5.6","6","1267","3","4","7","8","5.48","5.72","6","6"
"2006","direct migration background","Male","5.4","5","1093","2","4","7","8","5.27","5.53","6","6"
"2006","indirect migration background","Female","5.54","6","421","2","4","7","9","5.32","5.76","6","6"
"2006","indirect migration background","Male","5.56","6","377","2","4","7","8","5.32","5.8","6","7"
"2006","no migration background","Female","6.12","7","9660","3","5","8","9","6.07","6.17","7","7"
"2006","no migration background","Male","6.11","7","8883","3","5","8","9","6.06","6.16","7","7"
"2007","direct migration background","Female","5.54","6","1140","3","4","7","8","5.41","5.67","6","6"
"2007","direct migration background","Male","5.33","5","976","2","4","7","8","5.19","5.47","6","6"
"2007","indirect migration background","Female","5.68","6","403","2","4","7","8","5.46","5.9","6","7"
"2007","indirect migration background","Male","5.63","6","360","2","4","8","9","5.39","5.87","6","7"
"2007","no migration background","Female","6.17","7","9088","3","5","8","9","6.12","6.22","7","7"
"2007","no migration background","Male","6.16","7","8338","3","5","8","9","6.11","6.21","7","7"
"2008","direct migration background","Female","5.7","6","1020","2","4","7","8","5.56","5.84","6","6"
"2008","direct migration background","Male","5.42","6","875","2","4","7","8","5.27","5.57","6","6"
"2008","indirect migration background","Female","5.73","6","386","3","4","8","9","5.5","5.96","6","7"
"2008","indirect migration background","Male","5.9","6","362","3","4","8","9","5.67","6.13","6","7"
"2008","no migration background","Female","6.23","7","8597","3","5","8","9","6.18","6.28","7","7"
"2008","no migration background","Male","6.13","7","7872","3","5","8","9","6.08","6.18","7","7"
"2009","direct migration background","Female","5.79","6","893","3","5","8","9","5.64","5.94","6","6"
"2009","direct migration background","Male","5.46","5","752","2","4","7","8","5.3","5.62","6","6"
"2009","indirect migration background","Female","5.91","6","355","3","4","8","9","5.66","6.16","6","7"
"2009","indirect migration background","Male","5.82","6","331","2","4","8","9","5.56","6.08","6","7"
"2009","no migration background","Female","6.31","7","8074","3","5","8","9","6.26","6.36","7","7"
"2009","no migration background","Male","6.17","7","7421","3","5","8","9","6.12","6.22","7","7"
"2010","direct migration background","Female","5.96","6","1598","2","4","8","9","5.84","6.08","6","6"
"2010","direct migration background","Male","5.62","6","1291","2","4","7","9","5.49","5.75","6","6"
"2010","indirect migration background","Female","5.63","6","615","2","4","8","9","5.43","5.83","6","7"
"2010","indirect migration background","Male","5.62","6","500","2","4","8","9","5.41","5.83","6","7"
"2010","no migration background","Female","6.4","7","10736","3","5","8","9","6.35","6.45","7","7"
"2010","no migration background","Male","6.31","7","9013","3","5","8","9","6.26","6.36","7","7"
"2011","direct migration background","Female","6.25","7","1604","3","5","8","9","6.13","6.37","6","7"
"2011","direct migration background","Male","6","6","1283","3","5","8","9","5.87","6.13","6","6"
"2011","indirect migration background","Female","6.13","6","658","3","5","8","9","5.94","6.32","7","7"
"2011","indirect migration background","Male","6.16","7","519","2","5","8","9","5.95","6.37","7","7"
"2011","no migration background","Female","6.47","7","11782","3","5","8","9","6.43","6.51","7","7"
"2011","no migration background","Male","6.48","7","9744","3","5","8","9","6.44","6.52","7","7"
"2012","direct migration background","Female","6.41","7","1601","3","5","8","9","6.3","6.52","7","7"
"2012","direct migration background","Male","6.08","6","1288","3","5","8","9","5.96","6.2","6","7"
"2012","indirect migration background","Female","6.38","7","657","3","5","8","9","6.2","6.56","6","7"
"2012","indirect migration background","Male","6.32","7","537","2","5","8","9","6.13","6.51","7","7"
"2012","no migration background","Female","6.58","7","12067","3","5","8","9","6.54","6.62","7","7"
"2012","no migration background","Male","6.57","7","10051","3","5","8","9","6.53","6.61","7","7"
"2013","direct migration background","Female","6.3","7","3498","3","5","8","9","6.22","6.38","6","7"
"2013","direct migration background","Male","6.19","7","2867","3","5","8","9","6.1","6.28","6","7"
"2013","indirect migration background","Female","6.29","7","1088","3","5","8","9","6.15","6.43","7","7"
"2013","indirect migration background","Male","6.45","7","998","3","5","8","9","6.3","6.6","7","7"
"2013","no migration background","Female","6.69","7","11942","3","5","8","9","6.65","6.73","7","7"
"2013","no migration background","Male","6.71","7","10027","4","5","8","9","6.67","6.75","7","7"
"2014","direct migration background","Female","6.32","7","2773","3","5","8","9","6.23","6.41","7","7"
"2014","direct migration background","Male","6.17","7","2310","3","5","8","9","6.08","6.26","6","7"
"2014","indirect migration background","Female","6.36","7","929","3","5","8","9","6.21","6.51","7","7"
"2014","indirect migration background","Male","6.32","7","811","3","5","8","9","6.16","6.48","7","7"
"2014","no migration background","Female","6.72","7","10808","3","5","8","9","6.68","6.76","7","7"
"2014","no migration background","Male","6.72","7","9179","3","5","8","9","6.68","6.76","7","7"
"2015","direct migration background","Female","6.61","7","2362","4","5","8","9","6.52","6.7","7","7"
"2015","direct migration background","Male","6.3","7","1938","3","5","8","9","6.2","6.4","7","7"
"2015","indirect migration background","Female","6.5","7","844","3","5","8","9","6.34","6.66","7","7"
"2015","indirect migration background","Male","6.69","7","733","3","5","8","9","6.52","6.86","7","7"
"2015","no migration background","Female","6.87","7","10243","4","5","8","9","6.83","6.91","7","7"
"2015","no migration background","Male","6.78","7","8674","4","5","8","9","6.74","6.82","7","7"
"2016","direct migration background","Female","6.61","7","2611","3","5","8","9","6.52","6.7","7","7"
"2016","direct migration background","Male","6.4","7","2150","3","5","8","9","6.31","6.49","7","7"
"2016","indirect migration background","Female","6.76","7","827","3","5","8","9","6.6","6.92","7","7"
"2016","indirect migration background","Male","6.79","7","686","4","6","8","9","6.62","6.96","7","7"
"2016","no migration background","Female","6.94","7","9558","4","6","8","9","6.9","6.98","7","8"
"2016","no migration background","Male","6.86","7","8115","4","6","8","9","6.81","6.91","7","7"
"2017","direct migration background","Female","6.58","7","2513","3","5","8","9","6.49","6.67","7","7"
"2017","direct migration background","Male","6.36","7","2038","3","5","8","9","6.26","6.46","7","7"
"2017","indirect migration background","Female","7","7.42","885","4","6","8","9","6.85","7.15","7","7"
"2017","indirect migration background","Male","6.7","7","765","4","5","8","9","6.54","6.86","7","7"
"2017","no migration background","Female","6.97","7","10713","4","6","8","10","6.93","7.01","7","7"
"2017","no migration background","Male","6.88","7","9325","4","6","8","9","6.84","6.92","7","7"
"2018","direct migration background","Female","6.44","7","2413","3","5","8","9","6.35","6.53","7","7"
"2018","direct migration background","Male","6.37","7","1952","3","5","8","9","6.27","6.47","7","7"
"2018","indirect migration background","Female","6.89","7","909","4","5","8","9","6.74","7.04","7","7"
"2018","indirect migration background","Male","6.77","7","751","4","5","8","9","6.61","6.93","7","7"
"2018","no migration background","Female","6.95","7","10397","4","6","8","10","6.91","6.99","7","7"
"2018","no migration background","Male","6.94","7","9001","4","6","8","9","6.9","6.98","7","7"
"2019","direct migration background","Female","6.71","7","2102","4","5","8","9","6.61","6.81","7","7"
"2019","direct migration background","Male","6.58","7","1730","3","5","8","9","6.47","6.69","7","7"
"2019","indirect migration background","Female","7.06","7","888","4","6","9","10","6.91","7.21","7","8"
"2019","indirect migration background","Male","6.95","7","787","4","6","8","9","6.79","7.11","7","8"
"2019","no migration background","Female","7.17","8","10366","4","6","9","10","7.13","7.21","8","8"
"2019","no migration background","Male","7.11","8","9692","4","6","8","9","7.07","7.15","8","8"
