"year","age_gr","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"1986","16-34 y.","in school","6.77","7","164","4","5","8","10","6.4","7.14","6","8"
"1986","16-34 y.","inadequately","5.4","5","229","2","4","8","9","5.04","5.76","5","7"
"1986","16-34 y.","middle vocational","6.34","7","1876","3","5","8","9","6.23","6.45","7","7"
"1986","16-34 y.","vocational + Abi","6.09","6.34","155","3","5","8","9","5.71","6.47","6","7"
"1986","35-65 y.","general elemantary","6.28","7","1391","3","5","8","10","6.15","6.41","6","7"
"1986","35-65 y.","higher education","7.25","8","468","5","6","8","10","7.07","7.43","7","8"
"1986","35-65 y.","higher vocational","6.94","7","317","4","5","8","10","6.7","7.18","7","8"
"1986","35-65 y.","in school","","","","","","","","","","",""
"1986","35-65 y.","inadequately","5.88","6","532","2","4","8","9","5.67","6.09","5","6"
"1986","35-65 y.","middle vocational","6.55","7","2617","4","5","8","9","6.46","6.64","7","7"
"1986","35-65 y.","vocational + Abi","6.89","7","103","4","5","8","10","6.41","7.37","5","7"
"1986","66 and older","general elemantary","6.66","7","396","4","5","8","10","6.44","6.88","6","7"
"1986","66 and older","higher education","8.38","8.54","53","5","8","10","10","7.91","8.85","8","10"
"1986","66 and older","higher vocational","7.36","8","74","4","5","9","10","6.89","7.83","7","8"
"1986","66 and older","in school","","","","","","","","","","",""
"1986","66 and older","inadequately","","","","","","","","","","",""
"1986","66 and older","middle vocational","7.16","8","476","4","6","9","10","6.96","7.36","7","8"
"1986","66 and older","vocational + Abi","","","","","","","","","","",""
"1987","16-34 y.","general elemantary","6.12","6","1057","3","5","8","9","5.97","6.27","6","7"
"1987","16-34 y.","higher education","6.65","7","217","3","5","9","9","6.32","6.98","7","8"
"1987","16-34 y.","higher vocational","6.16","7","183","3","5","8","9","5.84","6.48","6","7"
"1987","16-34 y.","in school","6.78","7","169","3","5","8","9","6.43","7.13","7","8"
"1987","16-34 y.","inadequately","5.54","5","204","2","4","8","9","5.2","5.88","6","7"
"1987","16-34 y.","middle vocational","6.36","7","1885","3","5","8","9","6.26","6.46","7","7"
"1987","16-34 y.","vocational + Abi","6.09","6","154","3","5","8","9","5.74","6.44","6","7"
"1987","35-65 y.","general elemantary","6.3","7","1342","3","5","8","9","6.18","6.42","6","7"
"1987","35-65 y.","higher education","7.16","8","467","4","6","8","10","6.97","7.35","7","8"
"1987","35-65 y.","higher vocational","6.81","7","315","4","5","8","10","6.58","7.04","7","8"
"1987","35-65 y.","in school","","","","","","","","","","",""
"1987","35-65 y.","inadequately","5.65","6","532","2","4","7","9","5.45","5.85","6","6"
"1987","35-65 y.","middle vocational","6.53","7","2565","3","5","8","9","6.45","6.61","7","7"
"1987","35-65 y.","vocational + Abi","7.18","7.59","103","5","6","8","10","6.67","7.69","7","8"
"1987","66 and older","general elemantary","6.97","7","410","4","5","9","10","6.75","7.19","7","8"
"1987","66 and older","higher education","8.13","8","58","6","7","10","10","7.63","8.63","8","9"
"1987","66 and older","higher vocational","7.46","8","70","5","7","9","10","6.99","7.93","7","8"
"1987","66 and older","in school","","","","","","","","","","",""
"1987","66 and older","inadequately","","","","","","","","","","",""
"1987","66 and older","middle vocational","7.06","7","508","5","6","8","10","6.87","7.25","7","8"
"1987","66 and older","vocational + Abi","","","","","","","","","","",""
"1988","16-34 y.","general elemantary","6.09","6","1040","3","5","8","9","5.94","6.24","6","7"
"1988","16-34 y.","higher education","6.82","8","201","3","6","8","9","6.51","7.13","7","8"
"1988","16-34 y.","higher vocational","6.49","7","162","4","5","8","9","6.17","6.81","6","7"
"1988","16-34 y.","in school","6.67","7","146","4","5","8","10","6.29","7.05","6","8"
"1988","16-34 y.","inadequately","5.34","5","184","2","3","7","9","4.97","5.71","5","6"
"1988","16-34 y.","middle vocational","6.4","7","1773","3","5","8","9","6.3","6.5","7","7"
"1988","16-34 y.","vocational + Abi","6.36","7","152","3","5","8","8","6.03","6.69","6","7"
"1988","35-65 y.","general elemantary","6.27","7","1270","3","5","8","9","6.14","6.4","6","7"
"1988","35-65 y.","higher education","7.2","8","442","4","6","9","10","7","7.4","8","8"
"1988","35-65 y.","higher vocational","6.78","7","309","4","5","8","10","6.55","7.01","7","7"
"1988","35-65 y.","in school","","","","","","","","","","",""
"1988","35-65 y.","inadequately","5.73","6","491","2","4","8","9","5.51","5.95","6","7"
"1988","35-65 y.","middle vocational","6.55","7","2442","4","5","8","9","6.46","6.64","7","7"
"1988","35-65 y.","vocational + Abi","6.57","7","99","5","5","8","9","6.13","7.01","6","7"
"1988","66 and older","general elemantary","6.82","7","388","4","5","8","10","6.59","7.05","7","8"
"1988","66 and older","higher education","7.96","8","56","5","7","10","10","7.42","8.5","8","9"
"1988","66 and older","higher vocational","7.46","8","69","4","6","9","10","6.89","8.03","7","9"
"1988","66 and older","in school","","","","","","","","","","",""
"1988","66 and older","inadequately","","","","","","","","","","",""
"1988","66 and older","middle vocational","6.95","7","502","4","5","9","10","6.75","7.15","7","8"
"1988","66 and older","vocational + Abi","","","","","","","","","","",""
"1989","16-34 y.","general elemantary","6.03","6","984","3","5","8","9","5.88","6.18","6","7"
"1989","16-34 y.","higher education","6.95","7","205","4","6","8","9","6.65","7.25","7","8"
"1989","16-34 y.","higher vocational","6.56","7","157","4","5","8","9","6.24","6.88","7","7"
"1989","16-34 y.","in school","6.67","7","153","3","5","8","10","6.3","7.04","6","8"
"1989","16-34 y.","inadequately","5.2","5","167","1","3","7","9","4.79","5.61","5","6"
"1989","16-34 y.","middle vocational","6.47","7","1765","4","5","8","9","6.37","6.57","7","7"
"1989","16-34 y.","vocational + Abi","6.56","7","164","3","5","8","9","6.23","6.89","7","7"
"1989","35-65 y.","general elemantary","6.19","6","1189","3","5","8","9","6.06","6.32","6","7"
"1989","35-65 y.","higher education","7.28","8","437","5","6","8","10","7.1","7.46","8","8"
"1989","35-65 y.","higher vocational","6.71","7","290","4","5","8","9","6.47","6.95","7","8"
"1989","35-65 y.","in school","","","","","","","","","","",""
"1989","35-65 y.","inadequately","5.63","6","470","2","4","8","9","5.41","5.85","6","6"
"1989","35-65 y.","middle vocational","6.6","7","2357","4","5","8","9","6.51","6.69","7","7"
"1989","35-65 y.","vocational + Abi","7.16","7","98","5","6","8","10","6.72","7.6","7","8"
"1989","66 and older","general elemantary","6.72","7","386","4","5","8","10","6.49","6.95","7","7"
"1989","66 and older","higher education","8.22","8","56","5","7","10","10","7.76","8.68","8","9"
"1989","66 and older","higher vocational","7.38","8","68","4","5","10","10","6.79","7.97","7","9"
"1989","66 and older","in school","","","","","","","","","","",""
"1989","66 and older","inadequately","","","","","","","","","","",""
"1989","66 and older","middle vocational","7.18","7","477","5","6","9","10","6.99","7.37","7","8"
"1989","66 and older","vocational + Abi","","","","","","","","","","",""
"1990","16-34 y.","general elemantary","6","6","1091","3","5","8","9","5.86","6.14","6","7"
"1990","16-34 y.","higher education","6.52","7","520","3","5","8","9","6.32","6.72","6","7"
"1990","16-34 y.","higher vocational","6.55","7","217","3","5","8","9","6.26","6.84","6","7"
"1990","16-34 y.","in school","6.91","7.86","166","4","5","8","9","6.58","7.24","6","8"
"1990","16-34 y.","inadequately","5.54","5","162","2","4","7","9","5.18","5.9","5","6"
"1990","16-34 y.","middle vocational","6.13","6","2761","3","5","8","9","6.04","6.22","6","6"
"1990","16-34 y.","vocational + Abi","6.23","7","218","3","5","8","9","5.96","6.5","6","7"
"1990","35-65 y.","general elemantary","6.17","7","1330","3","5","8","9","6.04","6.3","6","7"
"1990","35-65 y.","higher education","6.8","7","1067","4","5","8","9","6.67","6.93","7","7"
"1990","35-65 y.","higher vocational","6.71","7","453","4","5","8","9","6.52","6.9","7","7"
"1990","35-65 y.","in school","","","","","","","","","","",""
"1990","35-65 y.","inadequately","5.93","6","466","3","5","8","9","5.73","6.13","6","6"
"1990","35-65 y.","middle vocational","6.51","7","3585","4","5","8","9","6.44","6.58","6","7"
"1990","35-65 y.","vocational + Abi","6.69","7","129","4","5","8","9","6.33","7.05","6","7"
"1990","66 and older","general elemantary","6.47","7","522","3","5","8","10","6.24","6.7","6","7"
"1990","66 and older","higher education","7.8","8","108","5","7","10","10","7.36","8.24","7","8"
"1990","66 and older","higher vocational","7.09","7.06","101","4","5","9","10","6.62","7.56","7","8"
"1990","66 and older","in school","","","","","","","","","","",""
"1990","66 and older","inadequately","","","","","","","","","","",""
"1990","66 and older","middle vocational","6.92","7","710","4","5","9","10","6.74","7.1","7","7"
"1990","66 and older","vocational + Abi","","","","","","","","","","",""
"1991","16-34 y.","general elemantary","6.21","7","1041","3","5","8","9","6.06","6.36","6","7"
"1991","16-34 y.","higher education","6.24","7","476","3","5","8","9","6.02","6.46","6","7"
"1991","16-34 y.","higher vocational","6.6","7","211","4","6","8","9","6.33","6.87","6","7"
"1991","16-34 y.","in school","7.44","8","142","5","6","9","10","7.07","7.81","7","8"
"1991","16-34 y.","inadequately","5.81","6","178","2","4","8","9","5.46","6.16","6","7"
"1991","16-34 y.","middle vocational","6.12","7","2665","3","5","8","9","6.03","6.21","6","6"
"1991","16-34 y.","vocational + Abi","6.3","7","223","3","5","8","9","6.03","6.57","6","7"
"1991","35-65 y.","general elemantary","6.27","7","1293","3","5","8","9","6.14","6.4","6","7"
"1991","35-65 y.","higher education","6.48","7","1093","3","5","8","9","6.34","6.62","6","7"
"1991","35-65 y.","higher vocational","6.78","7","453","4","5","8","9","6.57","6.99","7","7"
"1991","35-65 y.","in school","","","","","","","","","","",""
"1991","35-65 y.","inadequately","6.17","6","448","3","5","8","9","5.97","6.37","6","7"
"1991","35-65 y.","middle vocational","6.38","7","3519","3","5","8","9","6.3","6.46","6","7"
"1991","35-65 y.","vocational + Abi","6.92","7.31","132","4","6","8","9","6.54","7.3","6","7"
"1991","66 and older","general elemantary","6.83","7","506","4","5","9","10","6.62","7.04","7","7"
"1991","66 and older","higher education","7.35","8","113","4","6","9","10","6.85","7.85","7","8"
"1991","66 and older","higher vocational","7.37","8","93","4","6","9","10","6.91","7.83","7","8"
"1991","66 and older","in school","","","","","","","","","","",""
"1991","66 and older","inadequately","","","","","","","","","","",""
"1991","66 and older","middle vocational","6.98","7","716","4","6","8","10","6.81","7.15","7","8"
"1991","66 and older","vocational + Abi","","","","","","","","","","",""
"1992","16-34 y.","general elemantary","5.94","6","1041","3","5","8","9","5.8","6.08","6","6"
"1992","16-34 y.","higher education","6.44","7","444","4","5","8","9","6.25","6.63","6","7"
"1992","16-34 y.","higher vocational","6.49","7","215","3","5","8","9","6.21","6.77","6","7"
"1992","16-34 y.","in school","7.38","8","158","5","6","9","10","7.01","7.75","7","8"
"1992","16-34 y.","inadequately","5.42","5","158","3","4","7","8","5.04","5.8","5","6"
"1992","16-34 y.","middle vocational","6.15","6","2521","3","5","8","9","6.06","6.24","6","6"
"1992","16-34 y.","vocational + Abi","6.15","6.22","224","3","5","8","9","5.87","6.43","6","7"
"1992","35-65 y.","general elemantary","6.05","6","1235","3","5","8","9","5.92","6.18","6","7"
"1992","35-65 y.","higher education","6.6","7","1103","4","5","8","9","6.47","6.73","6","7"
"1992","35-65 y.","higher vocational","6.68","7","460","4","5","8","9","6.48","6.88","6","7"
"1992","35-65 y.","in school","","","","","","","","","","",""
"1992","35-65 y.","inadequately","5.71","6","436","2","5","7","8","5.5","5.92","6","6"
"1992","35-65 y.","middle vocational","6.31","7","3466","3","5","8","9","6.23","6.39","6","6"
"1992","35-65 y.","vocational + Abi","6.81","7","137","4","6","8","9","6.44","7.18","6","7"
"1992","66 and older","general elemantary","6.56","7","486","3","5","8","10","6.36","6.76","6","7"
"1992","66 and older","higher education","6.91","8","109","4","5","8","10","6.45","7.37","6","8"
"1992","66 and older","higher vocational","6.65","7","93","3","5","8","10","6.17","7.13","7","8"
"1992","66 and older","in school","","","","","","","","","","",""
"1992","66 and older","inadequately","","","","","","","","","","",""
"1992","66 and older","middle vocational","6.66","7","727","3","5","8","10","6.5","6.82","7","7"
"1992","66 and older","vocational + Abi","","","","","","","","","","",""
"1993","16-34 y.","general elemantary","5.74","6","954","2","4","8","9","5.59","5.89","6","6"
"1993","16-34 y.","higher education","6.18","7","404","3","5","8","9","5.97","6.39","6","7"
"1993","16-34 y.","higher vocational","6.26","7","204","3","5","8","9","5.96","6.56","7","7"
"1993","16-34 y.","in school","6.84","7","135","4","5","8","9","6.44","7.24","6","7"
"1993","16-34 y.","inadequately","5.64","5","152","3","4","8","9","5.25","6.03","5","6"
"1993","16-34 y.","middle vocational","6.04","6","2463","3","5","8","9","5.95","6.13","6","6"
"1993","16-34 y.","vocational + Abi","6.2","6","220","3","5","8","9","5.9","6.5","6","7"
"1993","35-65 y.","general elemantary","6.14","6","1161","3","5","8","9","6.01","6.27","6","7"
"1993","35-65 y.","higher education","6.72","7","1105","3","5","8","9","6.59","6.85","7","7"
"1993","35-65 y.","higher vocational","6.6","7","450","4","5","8","9","6.39","6.81","6","7"
"1993","35-65 y.","in school","","","","","","","","","","",""
"1993","35-65 y.","inadequately","5.83","6","416","3","4","8","9","5.61","6.05","5","6"
"1993","35-65 y.","middle vocational","6.26","7","3378","3","5","8","9","6.18","6.34","6","7"
"1993","35-65 y.","vocational + Abi","6.82","8","133","3","5","8","9","6.43","7.21","6","8"
"1993","66 and older","general elemantary","6.46","7","491","3","5","8","10","6.25","6.67","6","7"
"1993","66 and older","higher education","6.79","7","113","3","5","9","10","6.32","7.26","6","8"
"1993","66 and older","higher vocational","6.84","7","85","3","5","9","10","6.3","7.38","7","8"
"1993","66 and older","in school","","","","","","","","","","",""
"1993","66 and older","inadequately","","","","","","","","","","",""
"1993","66 and older","middle vocational","6.87","7","724","4","5","8","10","6.71","7.03","7","7"
"1993","66 and older","vocational + Abi","","","","","","","","","","",""
"1994","16-34 y.","general elemantary","5.5","6","853","2","4","7","9","5.33","5.67","5","6"
"1994","16-34 y.","higher education","6.06","7","418","3","4","8","9","5.85","6.27","6","7"
"1994","16-34 y.","higher vocational","6.29","7","215","3","5","8","8","6.01","6.57","6","7"
"1994","16-34 y.","in school","6.78","7","176","4","5","9","10","6.47","7.09","6","7"
"1994","16-34 y.","inadequately","5.83","6","134","2","4","8","9","5.4","6.26","5","7"
"1994","16-34 y.","middle vocational","5.89","6","2406","3","5","8","9","5.8","5.98","6","6"
"1994","16-34 y.","vocational + Abi","5.71","6","244","2","4","8","8","5.4","6.02","6","6"
"1994","35-65 y.","general elemantary","5.88","6","1096","3","5","8","9","5.74","6.02","6","6"
"1994","35-65 y.","higher education","6.66","7","1103","3","5","8","9","6.53","6.79","7","7"
"1994","35-65 y.","higher vocational","6.2","6","443","3","5","8","9","5.99","6.41","6","7"
"1994","35-65 y.","in school","","","","","","","","","","",""
"1994","35-65 y.","inadequately","5.19","5","378","2","4","7","8","4.95","5.43","5","6"
"1994","35-65 y.","middle vocational","6.15","7","3345","3","5","8","9","6.07","6.23","6","6"
"1994","35-65 y.","vocational + Abi","6.24","6","119","3","5","8","9","5.84","6.64","6","7"
"1994","66 and older","general elemantary","6.84","7","473","4","5","8","10","6.64","7.04","7","8"
"1994","66 and older","higher education","7.04","8","131","4","5","9","10","6.6","7.48","6","8"
"1994","66 and older","higher vocational","6.7","7","90","3","5","8","10","6.2","7.2","7","8"
"1994","66 and older","in school","","","","","","","","","","",""
"1994","66 and older","inadequately","5.41","6.29","30","2","3","7","8","4.46","6.36","3","7"
"1994","66 and older","middle vocational","6.89","7","742","4","5","8","10","6.73","7.05","7","7"
"1994","66 and older","vocational + Abi","","","","","","","","","","",""
"1995","16-34 y.","general elemantary","5.69","6","863","2","4","8","9","5.53","5.85","6","6"
"1995","16-34 y.","higher education","6.11","7","429","3","5","8","9","5.9","6.32","6","7"
"1995","16-34 y.","higher vocational","6.4","7","210","4","5","8","9","6.1","6.7","6","7"
"1995","16-34 y.","in school","6.42","7","206","3","5","8","9","6.11","6.73","6","7"
"1995","16-34 y.","inadequately","6.01","6","117","3","5","8","9","5.6","6.42","6","7"
"1995","16-34 y.","middle vocational","5.84","6","2464","3","5","8","8","5.75","5.93","6","6"
"1995","16-34 y.","vocational + Abi","5.76","6","270","2","4","8","9","5.47","6.05","5","6"
"1995","35-65 y.","general elemantary","5.98","6","1092","3","5","8","9","5.85","6.11","6","6"
"1995","35-65 y.","higher education","6.58","7","1175","3","5","8","9","6.46","6.7","7","7"
"1995","35-65 y.","higher vocational","6.38","7","459","3","5","8","9","6.17","6.59","6","7"
"1995","35-65 y.","in school","","","","","","","","","","",""
"1995","35-65 y.","inadequately","5.28","5","368","2","4","7","8","5.04","5.52","5","6"
"1995","35-65 y.","middle vocational","6.17","6","3444","3","5","8","9","6.1","6.24","6","6"
"1995","35-65 y.","vocational + Abi","6.4","7","178","3","5","8","9","6.07","6.73","6","7"
"1995","66 and older","general elemantary","6.94","7","491","4","5","9","10","6.75","7.13","7","8"
"1995","66 and older","higher education","6.84","7","151","4","5","8","10","6.47","7.21","7","8"
"1995","66 and older","higher vocational","7.27","7.48","81","5","5","9","10","6.82","7.72","7","8"
"1995","66 and older","in school","","","","","","","","","","",""
"1995","66 and older","inadequately","6.19","6","37","3","5","8","8","5.46","6.92","4","6"
"1995","66 and older","middle vocational","7.09","7","741","4","6","8","10","6.94","7.24","7","8"
"1995","66 and older","vocational + Abi","","","","","","","","","","",""
"1996","16-34 y.","general elemantary","5.73","6","820","2","4","8","9","5.56","5.9","6","6"
"1996","16-34 y.","higher education","6.35","7","423","3","5","8","9","6.15","6.55","7","7"
"1996","16-34 y.","higher vocational","6.36","7","221","5","5","8","8","6.09","6.63","6","7"
"1996","16-34 y.","in school","6.82","7","224","4","5","8","10","6.52","7.12","6","7"
"1996","16-34 y.","inadequately","5.85","5","112","3","5","8","8","5.47","6.23","5","7"
"1996","16-34 y.","middle vocational","5.91","6","2334","3","5","8","8","5.82","6","6","6"
"1996","16-34 y.","vocational + Abi","5.76","6","270","2","4","8","8","5.49","6.03","6","7"
"1996","35-65 y.","general elemantary","5.89","6","1045","3","5","8","9","5.75","6.03","6","6"
"1996","35-65 y.","higher education","6.71","7","1182","4","5","8","9","6.59","6.83","7","7"
"1996","35-65 y.","higher vocational","6.54","7","458","4","5","8","9","6.34","6.74","6","7"
"1996","35-65 y.","in school","","","","","","","","","","",""
"1996","35-65 y.","inadequately","5.43","5","334","2","4","7","8","5.18","5.68","5","6"
"1996","35-65 y.","middle vocational","6.25","7","3451","3","5","8","9","6.18","6.32","6","6"
"1996","35-65 y.","vocational + Abi","6.31","7","177","3","5","8","9","5.99","6.63","6","7"
"1996","66 and older","general elemantary","6.75","7","475","4","5","8","10","6.55","6.95","7","8"
"1996","66 and older","higher education","7.28","8","158","4","6","9","10","6.94","7.62","7","8"
"1996","66 and older","higher vocational","6.61","7","77","2","5","8","10","6.1","7.12","7","8"
"1996","66 and older","in school","","","","","","","","","","",""
"1996","66 and older","inadequately","6.05","6","43","3","4","8","10","5.33","6.77","5","7"
"1996","66 and older","middle vocational","7.09","7","771","5","6","9","10","6.94","7.24","7","8"
"1996","66 and older","vocational + Abi","","","","","","","","","","",""
"1997","16-34 y.","general elemantary","5.58","6","804","2","4","7","8","5.42","5.74","6","6"
"1997","16-34 y.","higher education","6.2","7","403","3","5","8","9","6","6.4","7","7"
"1997","16-34 y.","higher vocational","6.2","7","215","3","5","8","9","5.91","6.49","6","7"
"1997","16-34 y.","in school","6.56","7","249","3","5","8","9","6.27","6.85","6","7"
"1997","16-34 y.","inadequately","5.1","5","91","2","3","7","8","4.6","5.6","5","6"
"1997","16-34 y.","middle vocational","5.82","6","2217","3","5","8","8","5.73","5.91","6","6"
"1997","16-34 y.","vocational + Abi","5.89","6.46","252","2","4","8","8","5.61","6.17","6","7"
"1997","35-65 y.","general elemantary","5.68","6","990","3","4","7","9","5.54","5.82","6","6"
"1997","35-65 y.","higher education","6.55","7","1198","4","5","8","9","6.43","6.67","7","7"
"1997","35-65 y.","higher vocational","6.06","6","463","3","5","8","9","5.86","6.26","6","7"
"1997","35-65 y.","in school","","","","","","","","","","",""
"1997","35-65 y.","inadequately","5.22","5","322","2","4","7","8","4.98","5.46","5","6"
"1997","35-65 y.","middle vocational","5.94","6","3403","3","5","8","9","5.86","6.02","6","6"
"1997","35-65 y.","vocational + Abi","6.08","6","169","4","5","8","8","5.76","6.4","5","7"
"1997","66 and older","general elemantary","6.52","7","466","4","5","8","10","6.32","6.72","7","7"
"1997","66 and older","higher education","7.36","8","166","4","6","9","10","7.05","7.67","7","8"
"1997","66 and older","higher vocational","6.42","7","82","4","5","8","9","5.96","6.88","6","8"
"1997","66 and older","in school","","","","","","","","","","",""
"1997","66 and older","inadequately","5.53","5","46","2","4","8","10","4.85","6.21","4","7"
"1997","66 and older","middle vocational","6.85","7","793","4","5","8","10","6.71","6.99","7","7"
"1997","66 and older","vocational + Abi","","","","","","","","","","",""
"1998","16-34 y.","general elemantary","5.77","6","841","3","4","7","9","5.61","5.93","6","6"
"1998","16-34 y.","higher education","6.14","7","442","3","5","8","9","5.93","6.35","7","7"
"1998","16-34 y.","higher vocational","6.25","7","240","3","5","8","9","5.97","6.53","6","7"
"1998","16-34 y.","in school","6.47","7","247","3","5","8","9","6.18","6.76","6","7"
"1998","16-34 y.","inadequately","4.84","5","85","2","3","7","8","4.3","5.38","4","6"
"1998","16-34 y.","middle vocational","5.86","6","2259","3","5","8","9","5.77","5.95","6","6"
"1998","16-34 y.","vocational + Abi","5.91","6","275","3","4","8","9","5.65","6.17","6","7"
"1998","35-65 y.","general elemantary","5.78","6","1059","2","4","8","9","5.64","5.92","6","6"
"1998","35-65 y.","higher education","6.62","7","1339","3","5","8","9","6.5","6.74","7","7"
"1998","35-65 y.","higher vocational","6.21","7","498","3","5","8","8","6.02","6.4","6","7"
"1998","35-65 y.","in school","","","","","","","","","","",""
"1998","35-65 y.","inadequately","5.55","6","308","2","4","7","9","5.29","5.81","5","6"
"1998","35-65 y.","middle vocational","6.07","6","3816","3","5","8","9","6","6.14","6","6"
"1998","35-65 y.","vocational + Abi","6.47","7","196","3","5","8","9","6.14","6.8","6","7"
"1998","66 and older","general elemantary","6.55","7","551","4","5","8","10","6.38","6.72","7","7"
"1998","66 and older","higher education","7.45","8","185","5","6","9","10","7.16","7.74","7","8"
"1998","66 and older","higher vocational","6.8","7","80","3","5","8","10","6.31","7.29","7","8"
"1998","66 and older","in school","","","","","","","","","","",""
"1998","66 and older","inadequately","5.29","5.21","50","2","3","8","8","4.58","6","4","6"
"1998","66 and older","middle vocational","7.07","7","877","4","6","8","10","6.93","7.21","7","7"
"1998","66 and older","vocational + Abi","7.41","8","31","4","6","9","10","6.55","8.27","6","8"
"1999","16-34 y.","general elemantary","5.7","6","818","2","4","8","9","5.53","5.87","6","6"
"1999","16-34 y.","higher education","6.42","7","412","3","5","8","9","6.22","6.62","7","7"
"1999","16-34 y.","higher vocational","6.53","7","221","4","5","8","9","6.25","6.81","6","7"
"1999","16-34 y.","in school","6.69","7","237","4","5","8","10","6.4","6.98","6","7"
"1999","16-34 y.","inadequately","6.02","6","82","2","5","8","9","5.51","6.53","6","7"
"1999","16-34 y.","middle vocational","5.9","6","2173","3","5","8","9","5.81","5.99","6","6"
"1999","16-34 y.","vocational + Abi","5.78","6","262","2","4","8","8","5.5","6.06","6","7"
"1999","35-65 y.","general elemantary","5.89","6","1000","3","5","8","9","5.74","6.04","6","6"
"1999","35-65 y.","higher education","6.61","7","1346","3","5","8","9","6.5","6.72","7","7"
"1999","35-65 y.","higher vocational","6.38","7","510","3","5","8","9","6.2","6.56","6","7"
"1999","35-65 y.","in school","","","","","","","","","","",""
"1999","35-65 y.","inadequately","5.41","5","284","3","4","7","8","5.16","5.66","5","6"
"1999","35-65 y.","middle vocational","6.16","7","3825","3","5","8","9","6.09","6.23","6","6"
