"year","migback","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"1988","direct migration background","higher vocational","7.12","7","54","5","5","8","10","6.61","7.63","6","8"
"1988","direct migration background","in school","","","","","","","","","","",""
"1988","direct migration background","inadequately","5.86","6","617","2","4","8","9","5.66","6.06","6","6"
"1988","direct migration background","middle vocational","6.27","7","827","3","5","8","9","6.11","6.43","6","7"
"1988","direct migration background","vocational + Abi","6.09","6","96","3","5","8","8","5.68","6.5","6","7"
"1988","indirect migration background","general elemantary","6.36","7","78","1","5","9","9","5.83","6.89","7","8"
"1988","indirect migration background","higher education","","","","","","","","","","",""
"1988","indirect migration background","higher vocational","","","","","","","","","","",""
"1988","indirect migration background","in school","","","","","","","","","","",""
"1988","indirect migration background","inadequately","","","","","","","","","","",""
"1988","indirect migration background","middle vocational","6.24","6","89","4","5","8","10","5.75","6.73","5","7"
"1988","indirect migration background","vocational + Abi","","","","","","","","","","",""
"1988","no migration background","general elemantary","6.4","7","1713","3","5","8","10","6.29","6.51","7","7"
"1988","no migration background","higher education","7.2","8","611","4","6","9","10","7.03","7.37","8","8"
"1988","no migration background","higher vocational","6.81","7","479","4","5","8","10","6.62","7","7","7"
"1988","no migration background","in school","6.78","7","112","4","5","8","10","6.35","7.21","6","8"
"1988","no migration background","inadequately","5.11","5","64","2","3","7","9","4.44","5.78","4","6"
"1988","no migration background","middle vocational","6.6","7","3801","4","5","8","9","6.53","6.67","7","7"
"1988","no migration background","vocational + Abi","6.72","7","171","4","5","8","10","6.39","7.05","6","8"
"1989","direct migration background","general elemantary","6.1","6","874","3","5","8","9","5.95","6.25","6","6"
"1989","direct migration background","higher education","7.22","8","88","5","6","9","10","6.78","7.66","7","8"
"1989","direct migration background","higher vocational","6.88","7","51","5","6","8","9","6.39","7.37","6","8"
"1989","direct migration background","in school","","","","","","","","","","",""
"1989","direct migration background","inadequately","5.71","6","575","2","5","8","9","5.51","5.91","6","6"
"1989","direct migration background","middle vocational","6.38","7","823","4","5","8","9","6.23","6.53","6","7"
"1989","direct migration background","vocational + Abi","6","5.57","92","3","4","8","9","5.52","6.48","5","8"
"1989","indirect migration background","general elemantary","6.46","7","102","2","5","8","9","6.04","6.88","7","8"
"1989","indirect migration background","higher education","","","","","","","","","","",""
"1989","indirect migration background","higher vocational","","","","","","","","","","",""
"1989","indirect migration background","in school","","","","","","","","","","",""
"1989","indirect migration background","inadequately","","","","","","","","","","",""
"1989","indirect migration background","middle vocational","7.18","7","90","5","6","9","9","6.71","7.65","7","8"
"1989","indirect migration background","vocational + Abi","","","","","","","","","","",""
"1989","no migration background","general elemantary","6.32","7","1583","3","5","8","9","6.2","6.44","6","7"
"1989","no migration background","higher education","7.3","8","606","4","7","9","10","7.14","7.46","8","8"
"1989","no migration background","higher vocational","6.78","7","458","4","5","8","10","6.58","6.98","7","8"
"1989","no migration background","in school","6.72","7","102","3","5","8","10","6.25","7.19","6","8"
"1989","no migration background","inadequately","5.11","5","62","0","3","8","9","4.33","5.89","4","7"
"1989","no migration background","middle vocational","6.68","7","3686","4","5","8","9","6.61","6.75","7","7"
"1989","no migration background","vocational + Abi","6.98","7","190","4","6","8","10","6.68","7.28","7","8"
"1990","direct migration background","general elemantary","6.19","6","862","3","5","8","9","6.04","6.34","6","7"
"1990","direct migration background","higher education","6.62","7","126","4","5","8","9","6.24","7","6","7"
"1990","direct migration background","higher vocational","6.7","7","60","4","5","8","10","6.16","7.24","6","7"
"1990","direct migration background","in school","","","","","","","","","","",""
"1990","direct migration background","inadequately","5.9","6","556","3","4","8","9","5.72","6.08","6","6"
"1990","direct migration background","middle vocational","6.39","7","871","3","5","8","9","6.24","6.54","6","7"
"1990","direct migration background","vocational + Abi","5.77","6","99","2","4","8","9","5.36","6.18","6","7"
"1990","indirect migration background","general elemantary","6.74","7","113","4","6","8","9","6.33","7.15","7","7"
"1990","indirect migration background","higher education","","","","","","","","","","",""
"1990","indirect migration background","higher vocational","","","","","","","","","","",""
"1990","indirect migration background","in school","","","","","","","","","","",""
"1990","indirect migration background","inadequately","","","","","","","","","","",""
"1990","indirect migration background","middle vocational","7","7","96","4","5","9","10","6.55","7.45","6","8"
"1990","indirect migration background","vocational + Abi","","","","","","","","","","",""
"1990","no migration background","general elemantary","6.2","7","1968","3","5","8","9","6.09","6.31","6","7"
"1990","no migration background","higher education","6.84","7","1566","4","5","8","9","6.73","6.95","7","7"
"1990","no migration background","higher vocational","6.74","7","705","4","5","8","9","6.58","6.9","7","7"
"1990","no migration background","in school","7.03","8","112","4","5","9","9","6.63","7.43","7","8"
"1990","no migration background","inadequately","5.46","5","73","1","4","8","9","4.85","6.07","5","7"
"1990","no migration background","middle vocational","6.45","7","6089","3","5","8","9","6.39","6.51","6","7"
"1990","no migration background","vocational + Abi","6.62","7","265","4","5","8","9","6.37","6.87","7","7"
"1991","direct migration background","general elemantary","6.26","7","848","3","5","8","9","6.1","6.42","6","7"
"1991","direct migration background","higher education","6.38","7","127","3","5","8","9","5.95","6.81","6","7"
"1991","direct migration background","higher vocational","7.33","8","58","5","6","9","10","6.74","7.92","7","8"
"1991","direct migration background","in school","","","","","","","","","","",""
"1991","direct migration background","inadequately","6.38","6","536","3","5","8","9","6.2","6.56","6","7"
"1991","direct migration background","middle vocational","6.54","7","866","3","5","8","9","6.39","6.69","7","7"
"1991","direct migration background","vocational + Abi","5.89","6","101","3","4","8","8","5.48","6.3","6","7"
"1991","indirect migration background","general elemantary","6.73","7","132","3","6","8","9","6.39","7.07","7","8"
"1991","indirect migration background","higher education","","","","","","","","","","",""
"1991","indirect migration background","higher vocational","","","","","","","","","","",""
"1991","indirect migration background","in school","","","","","","","","","","",""
"1991","indirect migration background","inadequately","","","","","","","","","","",""
"1991","indirect migration background","middle vocational","6.54","7","120","3","4","8","10","6.14","6.94","7","8"
"1991","indirect migration background","vocational + Abi","","","","","","","","","","",""
"1991","no migration background","general elemantary","6.45","7","1860","3","5","8","9","6.34","6.56","6","7"
"1991","no migration background","higher education","6.52","7","1553","3","5","8","9","6.4","6.64","6","7"
"1991","no migration background","higher vocational","6.79","7","693","4","5","8","9","6.62","6.96","7","7"
"1991","no migration background","in school","7.47","8","94","5","6","9","10","7.04","7.9","7","8"
"1991","no migration background","inadequately","5.53","5.36","94","2","3","8","9","4.98","6.08","5","7"
"1991","no migration background","middle vocational","6.38","7","5914","3","5","8","9","6.32","6.44","6","7"
"1991","no migration background","vocational + Abi","6.76","7","268","3","5","8","9","6.5","7.02","7","8"
"1992","direct migration background","general elemantary","6.17","6","821","3","5","8","9","6.02","6.32","6","7"
"1992","direct migration background","higher education","6.54","7","132","3","5","8","9","6.14","6.94","6","7"
"1992","direct migration background","higher vocational","6.71","7","63","3","5","8","9","6.12","7.3","6","8"
"1992","direct migration background","in school","","","","","","","","","","",""
"1992","direct migration background","inadequately","5.79","6","513","3","5","7","8","5.6","5.98","6","6"
"1992","direct migration background","middle vocational","6.38","7","844","3","5","8","9","6.23","6.53","6","7"
"1992","direct migration background","vocational + Abi","5.56","6","97","2","4","7","8","5.09","6.03","5","7"
"1992","indirect migration background","general elemantary","6.06","7","160","3","5","8","9","5.69","6.43","6","7"
"1992","indirect migration background","higher education","","","","","","","","","","",""
"1992","indirect migration background","higher vocational","","","","","","","","","","",""
"1992","indirect migration background","in school","6.72","7","44","4","5","8","9","6.01","7.43","5","8"
"1992","indirect migration background","inadequately","","","","","","","","","","",""
"1992","indirect migration background","middle vocational","6","6","121","3","5","8","9","5.6","6.4","6","7"
"1992","indirect migration background","vocational + Abi","","","","","","","","","","",""
"1992","no migration background","general elemantary","6.17","6","1781","3","5","8","9","6.06","6.28","6","6"
"1992","no migration background","higher education","6.6","7","1521","4","5","8","9","6.49","6.71","6","7"
"1992","no migration background","higher vocational","6.63","7","698","4","5","8","9","6.47","6.79","7","7"
"1992","no migration background","in school","7.61","8","102","5","7","9","10","7.17","8.05","7","8"
"1992","no migration background","inadequately","5.25","5","82","2","4","7","8","4.69","5.81","5","6"
"1992","no migration background","middle vocational","6.32","7","5749","3","5","8","9","6.26","6.38","6","6"
"1992","no migration background","vocational + Abi","6.63","7","277","4","5","8","9","6.39","6.87","7","7"
"1993","direct migration background","general elemantary","5.98","6","777","3","4","8","9","5.82","6.14","6","6"
"1993","direct migration background","higher education","6.76","7","131","4","5","8","10","6.36","7.16","6","7"
"1993","direct migration background","higher vocational","6.5","7","57","3","5","8","9","5.9","7.1","5","8"
"1993","direct migration background","in school","","","","","","","","","","",""
"1993","direct migration background","inadequately","5.73","6","494","3","4","7","9","5.53","5.93","5","6"
"1993","direct migration background","middle vocational","6.35","7","828","3","5","8","9","6.19","6.51","6","7"
"1993","direct migration background","vocational + Abi","5.7","6","95","3","4","7","8","5.24","6.16","5","7"
"1993","indirect migration background","general elemantary","5.79","6","180","3","5","7","8","5.46","6.12","5","6"
"1993","indirect migration background","higher education","","","","","","","","","","",""
"1993","indirect migration background","higher vocational","","","","","","","","","","",""
"1993","indirect migration background","in school","6.22","6","37","4","5","8","9","5.46","6.98","5","7"
"1993","indirect migration background","inadequately","","","","","","","","","","",""
"1993","indirect migration background","middle vocational","6.49","7","140","4","5","8","10","6.12","6.86","6","7"
"1993","indirect migration background","vocational + Abi","","","","","","","","","","",""
"1993","no migration background","general elemantary","6.19","6","1649","3","5","8","9","6.07","6.31","6","6"
"1993","no migration background","higher education","6.59","7","1486","3","5","8","9","6.48","6.7","7","7"
"1993","no migration background","higher vocational","6.55","7","674","3","5","8","9","6.38","6.72","7","7"
"1993","no migration background","in school","7","7","89","5","6","8","10","6.51","7.49","6","7"
"1993","no migration background","inadequately","5.86","5","78","3","4","8","10","5.24","6.48","5","7"
"1993","no migration background","middle vocational","6.29","7","5597","3","5","8","9","6.23","6.35","6","7"
"1993","no migration background","vocational + Abi","6.67","7","271","3","5","8","9","6.4","6.94","6","7"
"1994","direct migration background","general elemantary","5.64","6","701","2","4","8","8","5.47","5.81","6","6"
"1994","direct migration background","higher education","6.66","7","124","3","5","8","10","6.24","7.08","6","7"
"1994","direct migration background","higher vocational","5.85","6.35","59","1","5","8","9","5.14","6.56","6","8"
"1994","direct migration background","in school","","","","","","","","","","",""
"1994","direct migration background","inadequately","5.39","5","460","2","4","7","8","5.18","5.6","5","6"
"1994","direct migration background","middle vocational","6.09","6","807","3","5","8","9","5.93","6.25","6","7"
"1994","direct migration background","vocational + Abi","5.27","5","87","3","4","6","8","4.84","5.7","5","6"
"1994","indirect migration background","general elemantary","5.82","6.73","173","2","4","8","9","5.46","6.18","6","7"
"1994","indirect migration background","higher education","","","","","","","","","","",""
"1994","indirect migration background","higher vocational","","","","","","","","","","",""
"1994","indirect migration background","in school","6.51","6.3","49","4","5","9","9","5.87","7.15","6","8"
"1994","indirect migration background","inadequately","","","","","","","","","","",""
"1994","indirect migration background","middle vocational","5.57","5.25","157","3","4","8","8","5.2","5.94","6","7"
"1994","indirect migration background","vocational + Abi","","","","","","","","","","",""
"1994","no migration background","general elemantary","6.2","6","1548","3","5","8","9","6.08","6.32","6","6"
"1994","no migration background","higher education","6.54","7","1519","3","5","8","9","6.43","6.65","7","7"
"1994","no migration background","higher vocational","6.36","7","679","3","5","8","9","6.2","6.52","6","7"
"1994","no migration background","in school","6.94","7","116","4","5","9","10","6.56","7.32","6","7"
"1994","no migration background","inadequately","5.47","5","65","2","3","8","9","4.74","6.2","5","7"
"1994","no migration background","middle vocational","6.23","7","5529","3","5","8","9","6.17","6.29","6","6"
"1994","no migration background","vocational + Abi","6.16","7","285","3","5","8","9","5.87","6.45","6","7"
"1995","direct migration background","general elemantary","6","6","772","3","5","8","9","5.84","6.16","6","6"
"1995","direct migration background","higher education","5.99","6","198","3","4","8","9","5.66","6.32","6","7"
"1995","direct migration background","higher vocational","6.07","6.25","60","2","5","8","9","5.43","6.71","6","8"
"1995","direct migration background","in school","","","","","","","","","","",""
"1995","direct migration background","inadequately","5.7","6","453","3","4","7","8","5.49","5.91","6","6"
"1995","direct migration background","middle vocational","6.11","6","973","3","5","8","9","5.96","6.26","6","6"
"1995","direct migration background","vocational + Abi","5.47","5","158","2","4","7","8","5.08","5.86","5","6"
"1995","indirect migration background","general elemantary","5.94","6","163","3","5","8","8","5.6","6.28","5","7"
"1995","indirect migration background","higher education","","","","","","","","","","",""
"1995","indirect migration background","higher vocational","","","","","","","","","","",""
"1995","indirect migration background","in school","6.12","6","43","4","5","7","8","5.53","6.71","5","7"
"1995","indirect migration background","inadequately","","","","","","","","","","",""
"1995","indirect migration background","middle vocational","6.08","6.85","182","3","5","8","8","5.77","6.39","6","7"
"1995","indirect migration background","vocational + Abi","","","","","","","","","","",""
"1995","no migration background","general elemantary","6.3","7","1511","3","5","8","9","6.18","6.42","6","7"
"1995","no migration background","higher education","6.6","7","1545","3","5","8","9","6.49","6.71","7","7"
"1995","no migration background","higher vocational","6.58","7","679","4","5","8","9","6.41","6.75","7","7"
"1995","no migration background","in school","6.56","7","135","3","5","8","9","6.16","6.96","6","8"
"1995","no migration background","inadequately","5.19","5","53","0","3","8","9","4.37","6.01","5","6"
"1995","no migration background","middle vocational","6.26","7","5494","3","5","8","9","6.2","6.32","6","6"
"1995","no migration background","vocational + Abi","6.4","7","301","3","5","8","9","6.14","6.66","6","7"
"1996","direct migration background","general elemantary","5.86","6","719","3","4","8","8","5.69","6.03","6","6"
"1996","direct migration background","higher education","6.28","7","184","3","5","8","9","5.94","6.62","6","7"
"1996","direct migration background","higher vocational","6.36","7","63","4","5","8","9","5.76","6.96","7","8"
"1996","direct migration background","in school","","","","","","","","","","",""
"1996","direct migration background","inadequately","5.66","6","419","3","4","7","8","5.44","5.88","6","6"
"1996","direct migration background","middle vocational","6.21","7","929","3","5","8","9","6.06","6.36","6","7"
"1996","direct migration background","vocational + Abi","5.47","6","149","2","4","7","8","5.1","5.84","6","7"
"1996","indirect migration background","general elemantary","5.95","6","169","3","5","8","9","5.58","6.32","6","7"
"1996","indirect migration background","higher education","","","","","","","","","","",""
"1996","indirect migration background","higher vocational","","","","","","","","","","",""
"1996","indirect migration background","in school","6.65","6","45","4","5","8","10","6.06","7.24","5","8"
"1996","indirect migration background","inadequately","","","","","","","","","","",""
"1996","indirect migration background","middle vocational","6.23","7","203","3","5","8","9","5.9","6.56","6","7"
"1996","indirect migration background","vocational + Abi","","","","","","","","","","",""
"1996","no migration background","general elemantary","6.22","7","1452","3","5","8","9","6.1","6.34","6","7"
"1996","no migration background","higher education","6.77","7","1562","4","5","8","9","6.67","6.87","7","7"
"1996","no migration background","higher vocational","6.51","7","677","3","5","8","9","6.35","6.67","7","7"
"1996","no migration background","in school","7.04","7","154","4","6","9","10","6.68","7.4","7","8"
"1996","no migration background","inadequately","5.55","5","56","3","4","8","9","4.92","6.18","5","6"
"1996","no migration background","middle vocational","6.32","7","5424","3","5","8","9","6.26","6.38","6","7"
"1996","no migration background","vocational + Abi","6.21","7","315","3","5","8","9","5.97","6.45","6","7"
"1997","direct migration background","general elemantary","5.71","6","688","3","4","7","8","5.54","5.88","6","6"
"1997","direct migration background","higher education","6.53","7","179","3","5","8","10","6.2","6.86","6","7"
"1997","direct migration background","higher vocational","5.91","6","58","3","4","8","9","5.3","6.52","5","7"
"1997","direct migration background","in school","","","","","","","","","","",""
"1997","direct migration background","inadequately","5.36","5","393","2","4","7","8","5.15","5.57","5","6"
"1997","direct migration background","middle vocational","5.84","6","884","2","4","8","9","5.69","5.99","6","6"
"1997","direct migration background","vocational + Abi","5.49","6","133","1","4","7","8","5.08","5.9","5","7"
"1997","indirect migration background","general elemantary","5.76","6","184","3","4","7","9","5.44","6.08","6","6"
"1997","indirect migration background","higher education","","","","","","","","","","",""
"1997","indirect migration background","higher vocational","","","","","","","","","","",""
"1997","indirect migration background","in school","5.99","6","56","3","4","7","10","5.38","6.6","5","7"
"1997","indirect migration background","inadequately","","","","","","","","","","",""
"1997","indirect migration background","middle vocational","6.03","6","192","4","5","7","8","5.72","6.34","6","7"
"1997","indirect migration background","vocational + Abi","","","","","","","","","","",""
"1997","no migration background","general elemantary","6.01","6","1388","3","5","8","9","5.88","6.14","6","6"
"1997","no migration background","higher education","6.6","7","1569","4","5","8","9","6.5","6.7","7","7"
"1997","no migration background","higher vocational","6.18","7","690","3","5","8","9","6.02","6.34","6","7"
"1997","no migration background","in school","6.76","7","166","3","5","8","9","6.4","7.12","6","8"
"1997","no migration background","inadequately","4.91","4","53","2","3","7","8","4.13","5.69","4","7"
"1997","no migration background","middle vocational","6.1","6","5337","3","5","8","9","6.04","6.16","6","6"
"1997","no migration background","vocational + Abi","6.2","7","298","3","5","8","9","5.96","6.44","6","7"
"1998","direct migration background","general elemantary","5.9","6","649","3","4","8","8","5.73","6.07","6","6"
"1998","direct migration background","higher education","6.76","7","189","4","5","8","9","6.42","7.1","6","7"
"1998","direct migration background","higher vocational","5.88","7","53","2","4","8","8","5.21","6.55","5","7"
"1998","direct migration background","in school","","","","","","","","","","",""
"1998","direct migration background","inadequately","5.55","6","363","2","4","7","8","5.31","5.79","5","6"
"1998","direct migration background","middle vocational","5.98","6","838","2","5","8","9","5.83","6.13","6","6"
"1998","direct migration background","vocational + Abi","5.37","5","137","2","3","7","9","4.97","5.77","5","7"
"1998","indirect migration background","general elemantary","5.69","6","190","3","4","7","9","5.35","6.03","5","7"
"1998","indirect migration background","higher education","","","","","","","","","","",""
"1998","indirect migration background","higher vocational","","","","","","","","","","",""
"1998","indirect migration background","in school","6.22","6","57","3","5","8","10","5.64","6.8","5","7"
"1998","indirect migration background","inadequately","","","","","","","","","","",""
"1998","indirect migration background","middle vocational","6.27","7","206","2","5","8","10","5.93","6.61","6","7"
"1998","indirect migration background","vocational + Abi","","","","","","","","","","",""
"1998","no migration background","general elemantary","6.11","6","1612","3","5","8","9","6","6.22","6","7"
"1998","no migration background","higher education","6.62","7","1753","3","5","8","9","6.52","6.72","7","7"
"1998","no migration background","higher vocational","6.35","7","748","3","5","8","9","6.19","6.51","6","7"
"1998","no migration background","in school","6.73","7","166","4","5","8","9","6.39","7.07","6","7"
"1998","no migration background","inadequately","4.98","4","65","2","3","7","9","4.26","5.7","3","7"
"1998","no migration background","middle vocational","6.22","7","5908","3","5","8","9","6.16","6.28","6","6"
"1998","no migration background","vocational + Abi","6.5","7","346","3","5","8","9","6.27","6.73","7","7"
"1999","direct migration background","general elemantary","5.86","6","606","3","4","8","9","5.67","6.05","6","6"
"1999","direct migration background","higher education","6.81","7","178","4","5","9","10","6.5","7.12","6","7"
"1999","direct migration background","higher vocational","6.31","6","51","4","5","8","8","5.72","6.9","6","7"
"1999","direct migration background","in school","","","","","","","","","","",""
"1999","direct migration background","inadequately","5.55","6","338","2","4","7","8","5.32","5.78","5","6"
"1999","direct migration background","middle vocational","6.04","6","781","3","5","8","9","5.89","6.19","6","6"
"1999","direct migration background","vocational + Abi","5.41","5","129","2","4","7","8","4.99","5.83","5","7"
"1999","indirect migration background","general elemantary","5.7","6","188","2","4","8","8","5.34","6.06","6","7"
"1999","indirect migration background","higher education","","","","","","","","","","",""
"1999","indirect migration background","higher vocational","","","","","","","","","","",""
"1999","indirect migration background","in school","6.89","6","49","5","5","9","10","6.3","7.48","5","8"
"1999","indirect migration background","inadequately","","","","","","","","","","",""
"1999","indirect migration background","middle vocational","5.96","6","217","3","4","8","9","5.66","6.26","6","7"
"1999","indirect migration background","vocational + Abi","","","","","","","","","","",""
"1999","no migration background","general elemantary","6.24","6","1574","3","5","8","9","6.12","6.36","6","7"
"1999","no migration background","higher education","6.68","7","1752","3","5","8","9","6.58","6.78","7","7"
"1999","no migration background","higher vocational","6.47","7","745","4","5","8","9","6.32","6.62","7","7"
"1999","no migration background","in school","6.93","7","167","5","5","9","10","6.58","7.28","6","7"
"1999","no migration background","inadequately","5.33","5","70","2","3","8","9","4.71","5.95","5","7"
"1999","no migration background","middle vocational","6.28","7","5876","3","5","8","9","6.22","6.34","6","7"
"1999","no migration background","vocational + Abi","6.4","7","356","3","5","8","9","6.17","6.63","7","7"
"2000","direct migration background","general elemantary","6.07","6","850","3","5","8","9","5.91","6.23","6","6"
"2000","direct migration background","higher education","6.6","7","402","3","5","8","10","6.37","6.83","6","7"
"2000","direct migration background","higher vocational","6.18","6","193","3","5","8","9","5.86","6.5","6","7"
"2000","direct migration background","in school","5.61","5.86","55","1","4","8","10","4.86","6.36","5","7"
"2000","direct migration background","inadequately","5.46","6","282","2","4","7","8","5.19","5.73","5","6"
"2000","direct migration background","middle vocational","5.99","6","1228","3","5","8","9","5.87","6.11","6","6"
"2000","direct migration background","vocational + Abi","6.09","7","276","3","5","8","9","5.82","6.36","6","7"
"2000","indirect migration background","general elemantary","5.82","6","250","3","5","7","8","5.54","6.1","6","6"
