"year","pgcasmin","sex","mean","median","n","lowerci_mean","upperci_mean","ptile10","ptile25","ptile75","ptile90"
"1985","(2b) intermediate general qualification","Female","6.63","7","278","6.32","6.94","3","5","9","10"
"1985","(2b) intermediate general qualification","Male","6.13","7","166","5.73","6.53","2","5","8","9"
"1985","(2c_gen) general maturity certificate","Female","6.07","6.18","160","5.63","6.51","2","4","8","10"
"1985","(2c_gen) general maturity certificate","Male","5.69","6","210","5.34","6.04","2","4","8","9"
"1985","(2c_voc) vocational maturity certificate","Female","6.4","7","159","5.99","6.81","3","5","9","10"
"1985","(2c_voc) vocational maturity certificate","Male","6.77","7","250","6.47","7.07","4","5","8","10"
"1985","(3a) lower tertiary education","Female","6.92","7","70","6.32","7.52","3","5","9","10"
"1985","(3a) lower tertiary education","Male","7.23","8","177","6.89","7.57","4","6","9","10"
"1985","(3b) higher tertiary education","Female","7.39","8","174","7.08","7.7","5","6","9","10"
"1985","(3b) higher tertiary education","Male","7.34","8","331","7.11","7.57","4","6","9","10"
"1986","(0) in school","Female","7.01","7","62","6.38","7.64","5","5","9","10"
"1986","(0) in school","Male","6.66","7","103","6.2","7.12","4","5","8","9"
"1986","(1a) inadequately completed","Female","5.86","6","471","5.64","6.08","2","4","8","9"
"1986","(1a) inadequately completed","Male","5.97","6","372","5.71","6.23","2","4","8","9"
"1986","(1b) general elementary school","Female","6.33","7","1610","6.21","6.45","3","5","8","10"
"1986","(1b) general elementary school","Male","6.02","6","844","5.86","6.18","2","5","8","9"
"1986","(1c) basic vocational qualification","Female","6.57","7","1479","6.45","6.69","3","5","8","10"
"1986","(1c) basic vocational qualification","Male","6.46","7","2125","6.36","6.56","3","5","8","9"
"1986","(2a) intermediate vocational","Female","6.99","7","743","6.83","7.15","4","5","9","10"
"1986","(2a) intermediate vocational","Male","6.92","7","557","6.76","7.08","5","5","8","9"
"1986","(2b) intermediate general qualification","Female","6.69","7","278","6.4","6.98","3","5","8","10"
"1986","(2b) intermediate general qualification","Male","6.36","6","169","6","6.72","3","5","8","9"
"1986","(2c_gen) general maturity certificate","Female","6.12","7","169","5.73","6.51","2","4","8","10"
"1986","(2c_gen) general maturity certificate","Male","6.01","7","227","5.67","6.35","2","5","8","9"
"1986","(2c_voc) vocational maturity certificate","Female","6.66","7","171","6.28","7.04","3","5","8","10"
"1986","(2c_voc) vocational maturity certificate","Male","6.7","7","242","6.39","7.01","4","5","8","10"
"1986","(3a) lower tertiary education","Female","7.3","7.73","69","6.78","7.82","3","6","9","10"
"1986","(3a) lower tertiary education","Male","7.15","8","177","6.84","7.46","4","6","9","10"
"1986","(3b) higher tertiary education","Female","7.28","8","175","6.96","7.6","5","6","9","10"
"1986","(3b) higher tertiary education","Male","7.36","8","327","7.14","7.58","5","6","9","10"
"1987","(0) in school","Female","6.58","7","81","6.03","7.13","3","5","8","9"
"1987","(0) in school","Male","6.98","7.57","89","6.53","7.43","4","6","8","10"
"1987","(1a) inadequately completed","Female","5.87","6","457","5.66","6.08","2","5","8","9"
"1987","(1a) inadequately completed","Male","5.89","6","357","5.63","6.15","2","4","8","9"
"1987","(1b) general elementary school","Female","6.45","7","1589","6.33","6.57","3","5","8","10"
"1987","(1b) general elementary school","Male","6.13","6","833","5.96","6.3","3","5","8","10"
"1987","(1c) basic vocational qualification","Female","6.54","7","1468","6.43","6.65","3","5","8","9"
"1987","(1c) basic vocational qualification","Male","6.45","7","2104","6.36","6.54","3","5","8","9"
"1987","(2a) intermediate vocational","Female","6.91","7","755","6.76","7.06","4","5","8","10"
"1987","(2a) intermediate vocational","Male","6.83","7","574","6.67","6.99","4","6","8","9"
"1987","(2b) intermediate general qualification","Female","6.8","7","250","6.5","7.1","4","5","9","10"
"1987","(2b) intermediate general qualification","Male","6.51","7","166","6.17","6.85","4","5","8","9"
"1987","(2c_gen) general maturity certificate","Female","5.9","6","152","5.54","6.26","3","5","8","8"
"1987","(2c_gen) general maturity certificate","Male","6.39","7","224","6.08","6.7","3","5","8","9"
"1987","(2c_voc) vocational maturity certificate","Female","6.77","7","175","6.42","7.12","3","5","9","10"
"1987","(2c_voc) vocational maturity certificate","Male","6.76","7","229","6.46","7.06","4","5","8","9"
"1987","(3a) lower tertiary education","Female","6.81","7","73","6.27","7.35","4","5","8","10"
"1987","(3a) lower tertiary education","Male","6.92","7","175","6.59","7.25","4","6","8","10"
"1987","(3b) higher tertiary education","Female","7.46","8","175","7.12","7.8","4","7","9","10"
"1987","(3b) higher tertiary education","Male","7.18","8","319","6.94","7.42","4","6","8","10"
"1988","(0) in school","Female","6.95","7.99","63","6.33","7.57","3","5","9","10"
"1988","(0) in school","Male","6.45","7","83","5.97","6.93","4","5","8","9"
"1988","(1a) inadequately completed","Female","5.55","6","437","5.32","5.78","2","4","8","9"
"1988","(1a) inadequately completed","Male","6.11","6","308","5.83","6.39","3","5","8","10"
"1988","(1b) general elementary school","Female","6.39","7","1488","6.27","6.51","3","5","8","10"
"1988","(1b) general elementary school","Male","5.99","6","827","5.82","6.16","2","5","8","9"
"1988","(1c) basic vocational qualification","Female","6.59","7","1407","6.48","6.7","4","5","8","9"
"1988","(1c) basic vocational qualification","Male","6.52","7","2008","6.42","6.62","4","5","8","9"
"1988","(2a) intermediate vocational","Female","6.92","7","731","6.77","7.07","4","5","8","10"
"1988","(2a) intermediate vocational","Male","6.63","7","535","6.46","6.8","4","6","8","9"
"1988","(2b) intermediate general qualification","Female","6.76","7","260","6.49","7.03","4","5","8","10"
"1988","(2b) intermediate general qualification","Male","6.56","6","151","6.22","6.9","4","5","8","9"
"1988","(2c_gen) general maturity certificate","Female","5.93","6","129","5.52","6.34","3","5","8","9"
"1988","(2c_gen) general maturity certificate","Male","6.12","6","212","5.81","6.43","3","5","8","9"
"1988","(2c_voc) vocational maturity certificate","Female","6.91","8","171","6.58","7.24","4","5","8","10"
"1988","(2c_voc) vocational maturity certificate","Male","6.73","7","220","6.45","7.01","4","5","8","10"
"1988","(3a) lower tertiary education","Female","7.05","8","66","6.49","7.61","4","5","8","10"
"1988","(3a) lower tertiary education","Male","7.15","8","167","6.84","7.46","4","6","8","10"
"1988","(3b) higher tertiary education","Female","7.07","8","162","6.71","7.43","4","6","9","10"
"1988","(3b) higher tertiary education","Male","7.32","8","304","7.08","7.56","4","6","9","10"
"1989","(0) in school","Female","6.88","7","73","6.33","7.43","4","5","9","10"
"1989","(0) in school","Male","6.51","7","81","6.01","7.01","3","5","8","9"
"1989","(1a) inadequately completed","Female","5.65","6","411","5.41","5.89","2","4","8","9"
"1989","(1a) inadequately completed","Male","5.56","5.79","297","5.28","5.84","2","4","8","9"
"1989","(1b) general elementary school","Female","6.3","6","1417","6.18","6.42","3","5","8","9"
"1989","(1b) general elementary school","Male","6","6","787","5.83","6.17","3","5","8","9"
"1989","(1c) basic vocational qualification","Female","6.59","7","1371","6.47","6.71","4","5","8","10"
"1989","(1c) basic vocational qualification","Male","6.59","7","1909","6.49","6.69","4","5","8","9"
"1989","(2a) intermediate vocational","Female","7.05","7","715","6.9","7.2","4","6","8","10"
"1989","(2a) intermediate vocational","Male","6.82","7","540","6.66","6.98","4","6","8","9"
"1989","(2b) intermediate general qualification","Female","6.6","7","254","6.33","6.87","4","5","8","10"
"1989","(2b) intermediate general qualification","Male","6.7","7","126","6.33","7.07","4","5","8","9"
"1989","(2c_gen) general maturity certificate","Female","6.43","7","126","6.03","6.83","3","5","8","9"
"1989","(2c_gen) general maturity certificate","Male","6.1","6","219","5.8","6.4","3","5","8","9"
"1989","(2c_voc) vocational maturity certificate","Female","6.79","7","182","6.46","7.12","4","5","8","10"
"1989","(2c_voc) vocational maturity certificate","Male","6.99","7","218","6.71","7.27","4","6","8","10"
"1989","(3a) lower tertiary education","Female","7.47","8","63","6.99","7.95","5","7","9","10"
"1989","(3a) lower tertiary education","Male","7.22","8","170","6.92","7.52","5","6","9","10"
"1989","(3b) higher tertiary education","Female","7.06","8","164","6.72","7.4","3","6","9","10"
"1989","(3b) higher tertiary education","Male","7.44","8","301","7.22","7.66","5","7","9","10"
"1990","(0) in school","Female","7.16","8","61","6.59","7.73","5","5","9","10"
"1990","(0) in school","Male","6.72","7","82","6.24","7.2","4","5","8","9"
"1990","(1a) inadequately completed","Female","5.99","6","410","5.77","6.21","2","5","8","9"
"1990","(1a) inadequately completed","Male","6.05","6","313","5.81","6.29","3","5","8","9"
"1990","(1b) general elementary school","Female","6.23","7","1644","6.11","6.35","3","5","8","9"
"1990","(1b) general elementary school","Male","5.95","6","806","5.78","6.12","2","5","8","9"
"1990","(1c) basic vocational qualification","Female","6.46","7","2016","6.36","6.56","3","5","8","9"
"1990","(1c) basic vocational qualification","Male","6.54","7","2546","6.45","6.63","4","5","8","9"
"1990","(2a) intermediate vocational","Female","6.62","7","1375","6.49","6.75","3","5","8","9"
"1990","(2a) intermediate vocational","Male","6.26","7","1262","6.13","6.39","3","5","8","9"
"1990","(2b) intermediate general qualification","Female","6.37","7","322","6.09","6.65","3","5","8","10"
"1990","(2b) intermediate general qualification","Male","6.21","6.83","199","5.88","6.54","3","5","8","9"
"1990","(2c_gen) general maturity certificate","Female","5.92","6","153","5.54","6.3","3","4","8","9"
"1990","(2c_gen) general maturity certificate","Male","6.15","6","228","5.86","6.44","3","5","8","9"
"1990","(2c_voc) vocational maturity certificate","Female","6.78","7","215","6.52","7.04","4","5","8","9"
"1990","(2c_voc) vocational maturity certificate","Male","6.61","7","278","6.36","6.86","3","5","8","9"
"1990","(3a) lower tertiary education","Female","6.4","7","465","6.19","6.61","3","5","8","9"
"1990","(3a) lower tertiary education","Male","6.93","7","427","6.73","7.13","4","6","8","9"
"1990","(3b) higher tertiary education","Female","6.82","7","303","6.57","7.07","4","5","8","9"
"1990","(3b) higher tertiary education","Male","6.98","7","500","6.79","7.17","4","6","8","9"
"1991","(0) in school","Female","7.68","8","62","7.11","8.25","5","6","10","10"
"1991","(0) in school","Male","7.17","8","71","6.61","7.73","5","6","9","10"
"1991","(1a) inadequately completed","Female","6.13","6","414","5.92","6.34","3","5","8","9"
"1991","(1a) inadequately completed","Male","6.02","6","302","5.76","6.28","3","5","8","9"
"1991","(1b) general elementary school","Female","6.48","7","1565","6.36","6.6","3","5","8","9"
"1991","(1b) general elementary school","Male","6.31","7","788","6.14","6.48","2","5","8","9"
"1991","(1c) basic vocational qualification","Female","6.53","7","1948","6.43","6.63","3","5","8","9"
"1991","(1c) basic vocational qualification","Male","6.52","7","2466","6.43","6.61","3","5","8","9"
"1991","(2a) intermediate vocational","Female","6.43","7","1381","6.29","6.57","3","5","8","9"
"1991","(2a) intermediate vocational","Male","6.13","7","1227","5.99","6.27","3","5","8","9"
"1991","(2b) intermediate general qualification","Female","6.58","7","317","6.32","6.84","4","5","8","10"
"1991","(2b) intermediate general qualification","Male","5.62","5","193","5.27","5.97","2","4","8","9"
"1991","(2c_gen) general maturity certificate","Female","6.32","7","154","5.95","6.69","3","5","8","10"
"1991","(2c_gen) general maturity certificate","Male","6.13","7","226","5.82","6.44","3","5","8","9"
"1991","(2c_voc) vocational maturity certificate","Female","6.95","7","220","6.67","7.23","4","6","8","9"
"1991","(2c_voc) vocational maturity certificate","Male","6.74","7","284","6.49","6.99","3","5","8","9"
"1991","(3a) lower tertiary education","Female","5.81","6","463","5.59","6.03","2","4","8","9"
"1991","(3a) lower tertiary education","Male","6.48","7","425","6.26","6.7","3","5","8","9"
"1991","(3b) higher tertiary education","Female","6.73","7","293","6.45","7.01","3","5","8","10"
"1991","(3b) higher tertiary education","Male","6.81","7","501","6.62","7","4","5","8","9"
"1992","(0) in school","Female","7.72","8","66","7.18","8.26","5","7","9","10"
"1992","(0) in school","Male","7.59","8","63","7.05","8.13","5","7","9","10"
"1992","(1a) inadequately completed","Female","5.73","6","407","5.52","5.94","3","5","7","8"
"1992","(1a) inadequately completed","Male","5.75","6","298","5.49","6.01","3","5","7","8"
"1992","(1b) general elementary school","Female","6.16","6","1490","6.04","6.28","3","5","8","9"
"1992","(1b) general elementary school","Male","6.01","6","772","5.85","6.17","3","5","8","9"
"1992","(1c) basic vocational qualification","Female","6.32","7","1890","6.22","6.42","3","5","8","9"
"1992","(1c) basic vocational qualification","Male","6.4","7","2389","6.31","6.49","3","5","8","9"
"1992","(2a) intermediate vocational","Female","6.48","7","1378","6.36","6.6","3","5","8","9"
"1992","(2a) intermediate vocational","Male","6.05","6","1179","5.92","6.18","3","5","8","9"
"1992","(2b) intermediate general qualification","Female","6.4","7","327","6.15","6.65","3","5","8","9"
"1992","(2b) intermediate general qualification","Male","6.14","7","197","5.81","6.47","3","5","8","9"
"1992","(2c_gen) general maturity certificate","Female","6.45","7","163","6.11","6.79","3","5","8","9"
"1992","(2c_gen) general maturity certificate","Male","6.35","7","212","6.03","6.67","3","5","8","9"
"1992","(2c_voc) vocational maturity certificate","Female","6.81","7","231","6.55","7.07","4","5","8","9"
"1992","(2c_voc) vocational maturity certificate","Male","6.59","7","290","6.34","6.84","4","5","8","9"
"1992","(3a) lower tertiary education","Female","5.91","6","453","5.72","6.1","3","4","7","9"
"1992","(3a) lower tertiary education","Male","6.51","7","415","6.29","6.73","3","5","8","9"
"1992","(3b) higher tertiary education","Female","6.78","7","292","6.53","7.03","4","5","8","10"
"1992","(3b) higher tertiary education","Male","6.95","7","496","6.77","7.13","4","6","8","9"
"1993","(0) in school","Female","6.99","7","52","6.31","7.67","5","6","8","9"
"1993","(0) in school","Male","7.12","7","46","6.49","7.75","5","6","8","10"
"1993","(1a) inadequately completed","Female","5.71","5.12","389","5.48","5.94","2","4","8","9"
"1993","(1a) inadequately completed","Male","5.61","5","296","5.34","5.88","2","4","7","9"
"1993","(1b) general elementary school","Female","6.19","6","1424","6.07","6.31","3","5","8","9"
"1993","(1b) general elementary school","Male","5.99","6","728","5.83","6.15","3","5","8","9"
"1993","(1c) basic vocational qualification","Female","6.33","7","1821","6.22","6.44","3","5","8","9"
"1993","(1c) basic vocational qualification","Male","6.34","7","2294","6.25","6.43","3","5","8","9"
"1993","(2a) intermediate vocational","Female","6.45","7","1381","6.33","6.57","3","5","8","9"
"1993","(2a) intermediate vocational","Male","6.15","6","1165","6.02","6.28","3","5","8","9"
"1993","(2b) intermediate general qualification","Female","6.38","7","287","6.09","6.67","3","5","8","10"
"1993","(2b) intermediate general qualification","Male","5.67","6","189","5.33","6.01","2","4","8","9"
"1993","(2c_gen) general maturity certificate","Female","6.53","7","173","6.17","6.89","3","5","8","9"
"1993","(2c_gen) general maturity certificate","Male","6.09","6","205","5.78","6.4","3","5","8","8"
"1993","(2c_voc) vocational maturity certificate","Female","6.73","7","231","6.45","7.01","4","5","8","9"
"1993","(2c_voc) vocational maturity certificate","Male","6.44","7","275","6.17","6.71","3","5","8","9"
"1993","(3a) lower tertiary education","Female","6.13","7","432","5.93","6.33","3","5","8","9"
"1993","(3a) lower tertiary education","Male","6.65","7","409","6.45","6.85","4","5","8","9"
"1993","(3b) higher tertiary education","Female","6.66","7","288","6.38","6.94","3","5","9","9"
"1993","(3b) higher tertiary education","Male","6.8","7","493","6.61","6.99","3","6","8","9"
"1994","(0) in school","Female","6.74","7","80","6.28","7.2","4","5","8","10"
"1994","(0) in school","Male","6.98","7","67","6.42","7.54","4","5","9","10"
"1994","(1a) inadequately completed","Female","5.53","5","361","5.29","5.77","2","4","8","8"
"1994","(1a) inadequately completed","Male","5.45","5.35","262","5.16","5.74","2","4","7","8"
"1994","(1b) general elementary school","Female","6.2","6","1331","6.07","6.33","3","5","8","9"
"1994","(1b) general elementary school","Male","5.75","6","681","5.57","5.93","3","4","7","9"
"1994","(1c) basic vocational qualification","Female","6.27","7","1794","6.16","6.38","3","5","8","9"
"1994","(1c) basic vocational qualification","Male","6.2","7","2225","6.11","6.29","3","5","8","9"
"1994","(2a) intermediate vocational","Female","6.29","7","1379","6.16","6.42","3","5","8","9"
"1994","(2a) intermediate vocational","Male","6.15","7","1174","6.02","6.28","3","5","8","9"
"1994","(2b) intermediate general qualification","Female","6.24","6.37","268","5.94","6.54","3","5","8","10"
"1994","(2b) intermediate general qualification","Male","5.84","6","164","5.48","6.2","3","4","8","9"
"1994","(2c_gen) general maturity certificate","Female","6.47","6.28","180","6.12","6.82","3","5","8","10"
"1994","(2c_gen) general maturity certificate","Male","6.01","7","212","5.68","6.34","2","5","8","9"
"1994","(2c_voc) vocational maturity certificate","Female","6.2","6","238","5.91","6.49","3","5","8","9"
"1994","(2c_voc) vocational maturity certificate","Male","5.9","6","277","5.61","6.19","2","4","8","9"
"1994","(3a) lower tertiary education","Female","6.21","7","431","6.01","6.41","3","5","8","9"
"1994","(3a) lower tertiary education","Male","6.46","7","419","6.25","6.67","3","5","8","9"
"1994","(3b) higher tertiary education","Female","6.58","7","309","6.32","6.84","3","5","8","10"
"1994","(3b) higher tertiary education","Male","6.79","7","493","6.6","6.98","4","5","8","9"
"1995","(0) in school","Female","6.8","7","92","6.33","7.27","4","5","9","9"
"1995","(0) in school","Male","6.29","7","98","5.85","6.73","3","5","8","9"
"1995","(1a) inadequately completed","Female","5.68","6","343","5.44","5.92","3","4","8","9"
"1995","(1a) inadequately completed","Male","5.5","5","254","5.21","5.79","2","4","7","9"
"1995","(1b) general elementary school","Female","6.28","7","1334","6.15","6.41","3","5","8","9"
"1995","(1b) general elementary school","Male","6.04","6","691","5.87","6.21","3","5","8","9"
"1995","(1c) basic vocational qualification","Female","6.4","7","1808","6.29","6.51","3","5","8","9"
"1995","(1c) basic vocational qualification","Male","6.24","7","2251","6.15","6.33","3","5","8","9"
"1995","(2a) intermediate vocational","Female","6.29","7","1429","6.17","6.41","3","5","8","9"
"1995","(2a) intermediate vocational","Male","6.19","7","1174","6.06","6.32","3","5","8","9"
"1995","(2b) intermediate general qualification","Female","6.37","7","283","6.07","6.67","2","5","8","10"
"1995","(2b) intermediate general qualification","Male","5.97","6","161","5.61","6.33","3","5","8","9"
"1995","(2c_gen) general maturity certificate","Female","6.14","6.79","214","5.82","6.46","3","5","8","9"
"1995","(2c_gen) general maturity certificate","Male","5.86","6","238","5.56","6.16","3","4","8","9"
"1995","(2c_voc) vocational maturity certificate","Female","6.55","7","288","6.28","6.82","3","5","8","10"
"1995","(2c_voc) vocational maturity certificate","Male","6","6","308","5.73","6.27","3","5","8","9"
"1995","(3a) lower tertiary education","Female","6.27","7","445","6.06","6.48","3","5","8","9"
"1995","(3a) lower tertiary education","Male","6.62","7","416","6.42","6.82","4","5","8","9"
"1995","(3b) higher tertiary education","Female","6.22","7","354","5.97","6.47","3","5","8","9"
"1995","(3b) higher tertiary education","Male","6.73","7","540","6.56","6.9","4","5","8","9"
"1996","(0) in school","Female","6.85","7","111","6.41","7.29","4","5","8","9"
"1996","(0) in school","Male","6.94","7","107","6.55","7.33","4","6","8","10"
"1996","(1a) inadequately completed","Female","5.66","5.8","317","5.41","5.91","2","4","7","9"
"1996","(1a) inadequately completed","Male","5.03","5","233","4.73","5.33","2","4","7","8"
"1996","(1b) general elementary school","Female","6.26","7","1278","6.13","6.39","3","5","8","9"
"1996","(1b) general elementary school","Male","5.7","6","653","5.52","5.88","3","4","7","8"
"1996","(1c) basic vocational qualification","Female","6.48","7","1772","6.38","6.58","3","5","8","9"
"1996","(1c) basic vocational qualification","Male","6.31","7","2195","6.22","6.4","3","5","8","9"
"1996","(2a) intermediate vocational","Female","6.31","7","1427","6.19","6.43","3","5","8","9"
"1996","(2a) intermediate vocational","Male","6.21","7","1196","6.08","6.34","3","5","8","9"
"1996","(2b) intermediate general qualification","Female","6.43","7","281","6.13","6.73","3","5","8","10"
"1996","(2b) intermediate general qualification","Male","5.93","6","155","5.55","6.31","3","5","8","9"
"1996","(2c_gen) general maturity certificate","Female","6.47","7","205","6.14","6.8","3","5","8","9"
"1996","(2c_gen) general maturity certificate","Male","6.1","7","220","5.79","6.41","2","5","8","9"
"1996","(2c_voc) vocational maturity certificate","Female","6.48","7","300","6.24","6.72","3","5","8","9"
"1996","(2c_voc) vocational maturity certificate","Male","5.9","6","300","5.64","6.16","3","4","8","9"
"1996","(3a) lower tertiary education","Female","6.38","7","447","6.18","6.58","3","5","8","9"
"1996","(3a) lower tertiary education","Male","6.73","7","425","6.53","6.93","4","5","8","9"
"1996","(3b) higher tertiary education","Female","6.72","7","350","6.49","6.95","3","5","8","9"
"1996","(3b) higher tertiary education","Male","6.85","7","541","6.67","7.03","4","5","8","9"
"1997","(0) in school","Female","6.51","7","122","6.07","6.95","2","5","8","9"
"1997","(0) in school","Male","6.69","7","123","6.29","7.09","3","5","8","10"
"1997","(1a) inadequately completed","Female","5.51","5","299","5.26","5.76","3","4","8","9"
"1997","(1a) inadequately completed","Male","4.87","5","219","4.58","5.16","2","3","6","8"
"1997","(1b) general elementary school","Female","5.99","6","1210","5.86","6.12","3","5","8","9"
"1997","(1b) general elementary school","Male","5.64","6","645","5.47","5.81","3","4","7","8"
"1997","(1c) basic vocational qualification","Female","6.14","6","1731","6.03","6.25","3","5","8","9"
"1997","(1c) basic vocational qualification","Male","5.98","6","2135","5.89","6.07","3","5","8","8"
"1997","(2a) intermediate vocational","Female","6.18","7","1415","6.06","6.3","3","5","8","9"
"1997","(2a) intermediate vocational","Male","6.07","6","1171","5.94","6.2","3","5","8","9"
"1997","(2b) intermediate general qualification","Female","6.35","7","264","6.05","6.65","3","5","8","9"
"1997","(2b) intermediate general qualification","Male","5.66","6","167","5.31","6.01","3","4","7","8"
"1997","(2c_gen) general maturity certificate","Female","6.07","6","208","5.76","6.38","3","5","8","9"
"1997","(2c_gen) general maturity certificate","Male","6.17","6","203","5.87","6.47","3","5","8","9"
"1997","(2c_voc) vocational maturity certificate","Female","6.32","7","285","6.06","6.58","3","5","8","9"
"1997","(2c_voc) vocational maturity certificate","Male","5.87","6","300","5.62","6.12","3","5","8","8"
"1997","(3a) lower tertiary education","Female","6.21","7","445","6.02","6.4","3","5","8","9"
"1997","(3a) lower tertiary education","Male","6.56","7","428","6.36","6.76","4","5","8","9"
"1997","(3b) higher tertiary education","Female","6.62","7","356","6.41","6.83","4","5","8","9"
"1997","(3b) higher tertiary education","Male","6.78","7","538","6.61","6.95","4","6","8","9"
"1998","(0) in school","Female","6.26","7","118","5.82","6.7","2","5","8","10"
"1998","(0) in school","Male","6.8","7","129","6.42","7.18","4","5","8","9"
"1998","(1a) inadequately completed","Female","5.41","5","286","5.13","5.69","2","3","7","8"
"1998","(1a) inadequately completed","Male","5.18","5","207","4.88","5.48","2","4","7","8"
"1998","(1b) general elementary school","Female","6.17","6","1284","6.04","6.3","3","5","8","9"
"1998","(1b) general elementary school","Male","5.86","6","704","5.69","6.03","3","5","8","8"
"1998","(1c) basic vocational qualification","Female","6.3","7","1857","6.19","6.41","3","5","8","9"
"1998","(1c) basic vocational qualification","Male","6.16","7","2271","6.07","6.25","3","5","8","9"
"1998","(2a) intermediate vocational","Female","6.3","7","1547","6.19","6.41","3","5","8","9"
"1998","(2a) intermediate vocational","Male","6.09","6","1296","5.97","6.21","3","5","8","9"
"1998","(2b) intermediate general qualification","Female","6.04","6.74","302","5.76","6.32","2","4","8","9"
"1998","(2b) intermediate general qualification","Male","5.65","6","192","5.32","5.98","2","4","8","9"
"1998","(2c_gen) general maturity certificate","Female","6.22","7","231","5.91","6.53","3","5","8","9"
"1998","(2c_gen) general maturity certificate","Male","5.99","7","230","5.69","6.29","2","4","8","9"
"1998","(2c_voc) vocational maturity certificate","Female","6.57","7","345","6.33","6.81","3","5","8","9"
"1998","(2c_voc) vocational maturity certificate","Male","5.97","6","316","5.72","6.22","3","4","8","9"
"1998","(3a) lower tertiary education","Female","6.24","7","480","6.03","6.45","3","5","8","9"
"1998","(3a) lower tertiary education","Male","6.76","7","480","6.57","6.95","4","6","8","9"
"1998","(3b) higher tertiary education","Female","6.61","7","409","6.4","6.82","3","5","8","9"
"1998","(3b) higher tertiary education","Male","6.76","7","597","6.58","6.94","3","5","8","9"
"1999","(0) in school","Female","6.66","7","113","6.22","7.1","4","5","8","10"
"1999","(0) in school","Male","6.84","7","124","6.45","7.23","4","5","9","10"
"1999","(1a) inadequately completed","Female","5.7","6","274","5.44","5.96","2","4","8","9"
"1999","(1a) inadequately completed","Male","5.3","5","197","5.01","5.59","3","4","7","8"
"1999","(1b) general elementary school","Female","6.27","7","1229","6.14","6.4","3","5","8","9"
"1999","(1b) general elementary school","Male","5.89","6","675","5.71","6.07","3","5","8","9"
"1999","(1c) basic vocational qualification","Female","6.34","7","1812","6.23","6.45","3","5","8","9"
"1999","(1c) basic vocational qualification","Male","6.2","7","2250","6.11","6.29","3","5","8","9"
"1999","(2a) intermediate vocational","Female","6.34","7","1548","6.23","6.45","3","5","8","9"
"1999","(2a) intermediate vocational","Male","6.25","7","1282","6.13","6.37","3","5","8","9"
"1999","(2b) intermediate general qualification","Female","6.06","6","298","5.75","6.37","2","4","8","10"
"1999","(2b) intermediate general qualification","Male","6.12","6","199","5.8","6.44","3","5","8","9"
"1999","(2c_gen) general maturity certificate","Female","6.19","7","238","5.9","6.48","3","5","8","9"
