"plh0034","year","age_gr","education","n","percent","lower_confidence","upper_confidence"
"No worries","2009","35-65 y.","Other degree","55","0.0996905157426348","0.0739903648306435","0.125390666654626"
"No worries","2009","35-65 y.","no degree/no degree yet","","","",""
"No worries","2009","66 and older","lower secondary degree","282","0.118935990882064","0.106177585097637","0.131694396666492"
"No worries","2009","66 and older","secondary school degree","46","0.080576476790446","0.0605838418212665","0.100569111759626"
"No worries","2009","66 and older","college entrance qualification","44","0.0708255345239723","0.0521004398427777","0.0895506292051668"
"No worries","2009","66 and older","Other degree","","","",""
"No worries","2009","66 and older","no degree/no degree yet","","","",""
"Big worries","2010","16-34 y.","lower secondary degree","138","0.353417593950026","0.310518815481187","0.396316372418866"
"Big worries","2010","16-34 y.","secondary school degree","244","0.229053999860289","0.203328307127486","0.254779692593092"
"Big worries","2010","16-34 y.","college entrance qualification","277","0.223244706587767","0.200555795739634","0.2459336174359"
"Big worries","2010","16-34 y.","Other degree","","","",""
"Big worries","2010","16-34 y.","no degree/no degree yet","61","0.222635993620848","0.174505862398718","0.270766124842979"
"Big worries","2010","35-65 y.","lower secondary degree","1109","0.422121337751743","0.402977909748424","0.441264765755062"
"Big worries","2010","35-65 y.","secondary school degree","1318","0.405594300347778","0.388778023710573","0.422410576984983"
"Big worries","2010","35-65 y.","college entrance qualification","1049","0.386333002065806","0.36770652484257","0.404959479289043"
"Big worries","2010","35-65 y.","Other degree","158","0.316783493117921","0.274769100992081","0.358797885243761"
"Big worries","2010","35-65 y.","no degree/no degree yet","","","",""
"Big worries","2010","66 and older","lower secondary degree","1001","0.446764447139575","0.426393349779181","0.467135544499968"
"Big worries","2010","66 and older","secondary school degree","405","0.539115747370903","0.50320130111282","0.575030193628986"
"Big worries","2010","66 and older","college entrance qualification","391","0.536526254986753","0.500549004639187","0.57250350533432"
"Big worries","2010","66 and older","Other degree","48","0.337287448979139","0.26470744678176","0.409867451176518"
"Big worries","2010","66 and older","no degree/no degree yet","","","",""
"Some worries","2010","16-34 y.","lower secondary degree","255","0.500504310675639","0.455634040460045","0.545374580891234"
"Some worries","2010","16-34 y.","secondary school degree","573","0.546746130397907","0.516270704925906","0.577221555869907"
"Some worries","2010","16-34 y.","college entrance qualification","777","0.577384796911923","0.55047030515813","0.604299288665716"
"Some worries","2010","16-34 y.","Other degree","34","0.683161288719197","0.576435983721429","0.789886593716966"
"Some worries","2010","16-34 y.","no degree/no degree yet","141","0.513589733411697","0.455764595668907","0.571414871154487"
"Some worries","2010","35-65 y.","lower secondary degree","1206","0.474803217554665","0.455447887473996","0.494158547635335"
"Some worries","2010","35-65 y.","secondary school degree","1619","0.494399705419779","0.477276494759593","0.511522916079966"
"Some worries","2010","35-65 y.","college entrance qualification","1339","0.510871441455656","0.491748673276694","0.529994209634618"
"Some worries","2010","35-65 y.","Other degree","225","0.497866249638821","0.4527114741631","0.543021025114542"
"Some worries","2010","35-65 y.","no degree/no degree yet","37","0.550476513544758","0.438639158946759","0.662313868142757"
"Some worries","2010","66 and older","lower secondary degree","995","0.420504103017601","0.400277153874709","0.440731052160493"
"Some worries","2010","66 and older","secondary school degree","282","0.37481166443423","0.339934255498489","0.40968907336997"
"Some worries","2010","66 and older","college entrance qualification","298","0.379928620535807","0.344910586655342","0.414946654416273"
"Some worries","2010","66 and older","Other degree","83","0.484561884846315","0.407840368297573","0.561283401395058"
"Some worries","2010","66 and older","no degree/no degree yet","","","",""
"No worries","2010","16-34 y.","lower secondary degree","84","0.146078095374334","0.114383112063731","0.177773078684937"
"No worries","2010","16-34 y.","secondary school degree","208","0.224199869741804","0.198668226908086","0.249731512575523"
"No worries","2010","16-34 y.","college entrance qualification","240","0.19937049650031","0.177602062219282","0.221138930781338"
"No worries","2010","16-34 y.","Other degree","","","",""
"No worries","2010","16-34 y.","no degree/no degree yet","85","0.263774272967455","0.212790865889984","0.314757680044925"
"No worries","2010","35-65 y.","lower secondary degree","242","0.103075444693592","0.0912902084538803","0.114860680933303"
"No worries","2010","35-65 y.","secondary school degree","338","0.100005994232443","0.0897311496077431","0.110280838857142"
"No worries","2010","35-65 y.","college entrance qualification","237","0.102795556478537","0.0911779592445571","0.114413153712518"
"No worries","2010","35-65 y.","Other degree","88","0.185350257243258","0.150257321888963","0.220443192597554"
"No worries","2010","35-65 y.","no degree/no degree yet","","","",""
"No worries","2010","66 and older","lower secondary degree","292","0.132731449842824","0.118829241298048","0.1466336583876"
"No worries","2010","66 and older","secondary school degree","53","0.086072588194867","0.0658647193703325","0.106280457019401"
"No worries","2010","66 and older","college entrance qualification","49","0.0835451244774394","0.0635816555420677","0.103508593412811"
"No worries","2010","66 and older","Other degree","32","0.178150666174545","0.119409289855245","0.236892042493846"
"No worries","2010","66 and older","no degree/no degree yet","","","",""
"Big worries","2011","16-34 y.","lower secondary degree","131","0.213984703139048","0.18066558778909","0.247303818489006"
"Big worries","2011","16-34 y.","secondary school degree","218","0.213900047711404","0.190292509641011","0.237507585781797"
"Big worries","2011","16-34 y.","college entrance qualification","302","0.196003960261454","0.176643253567564","0.215364666955344"
"Big worries","2011","16-34 y.","Other degree","","","",""
"Big worries","2011","16-34 y.","no degree/no degree yet","56","0.164151602339627","0.125008504798159","0.203294699881096"
"Big worries","2011","35-65 y.","lower secondary degree","1070","0.332893869800417","0.316442375503787","0.349345364097047"
"Big worries","2011","35-65 y.","secondary school degree","1328","0.344796852654467","0.330113177009873","0.359480528299061"
"Big worries","2011","35-65 y.","college entrance qualification","1022","0.340147695775664","0.323473137289637","0.35682225426169"
"Big worries","2011","35-65 y.","Other degree","171","0.238725329845624","0.207926861084244","0.269523798607003"
"Big worries","2011","35-65 y.","no degree/no degree yet","","","",""
"Big worries","2011","66 and older","lower secondary degree","993","0.346339322377796","0.328821696398865","0.363856948356728"
"Big worries","2011","66 and older","secondary school degree","381","0.393676914700381","0.362361056940347","0.424992772460415"
"Big worries","2011","66 and older","college entrance qualification","383","0.425191923749045","0.393124310556525","0.457259536941566"
"Big worries","2011","66 and older","Other degree","62","0.234614177471971","0.181767590118698","0.287460764825244"
"Big worries","2011","66 and older","no degree/no degree yet","","","",""
"Some worries","2011","16-34 y.","lower secondary degree","279","0.518399866531073","0.477805820623669","0.558993912438476"
"Some worries","2011","16-34 y.","secondary school degree","649","0.557809715858706","0.529217092185115","0.586402339532296"
"Some worries","2011","16-34 y.","college entrance qualification","914","0.557833836341881","0.533612003245005","0.582055669438757"
"Some worries","2011","16-34 y.","Other degree","65","0.533467596351463","0.444943173308711","0.621992019394214"
"Some worries","2011","16-34 y.","no degree/no degree yet","173","0.50985899895459","0.457032183510366","0.562685814398814"
"Some worries","2011","35-65 y.","lower secondary degree","1635","0.528532322817463","0.511105559832788","0.545959085802138"
"Some worries","2011","35-65 y.","secondary school degree","2140","0.520417268062326","0.504983471670165","0.535851064454487"
"Some worries","2011","35-65 y.","college entrance qualification","1729","0.549594438654185","0.532083063800272","0.567105813508099"
"Some worries","2011","35-65 y.","Other degree","383","0.522569451028567","0.486483654593206","0.558655247463929"
"Some worries","2011","35-65 y.","no degree/no degree yet","61","0.528079597185049","0.441933162721162","0.614226031648935"
"Some worries","2011","66 and older","lower secondary degree","1323","0.475760119262916","0.457373274334586","0.494146964191246"
"Some worries","2011","66 and older","secondary school degree","448","0.48617305490344","0.454136473571197","0.518209636235682"
"Some worries","2011","66 and older","college entrance qualification","446","0.47788987942592","0.445488934591616","0.510290824260224"
"Some worries","2011","66 and older","Other degree","129","0.540467201635742","0.478316999819604","0.602617403451881"
"Some worries","2011","66 and older","no degree/no degree yet","","","",""
"No worries","2011","16-34 y.","lower secondary degree","172","0.26761543032988","0.2316478048929","0.303583055766859"
"No worries","2011","16-34 y.","secondary school degree","292","0.22829023642989","0.204125779491414","0.252454693368367"
"No worries","2011","16-34 y.","college entrance qualification","399","0.246162203396665","0.225152908970439","0.267171497822891"
"No worries","2011","16-34 y.","Other degree","","","",""
"No worries","2011","16-34 y.","no degree/no degree yet","115","0.325989398705783","0.27645533345469","0.375523463956875"
"No worries","2011","35-65 y.","lower secondary degree","447","0.13857380738212","0.126512216380702","0.150635398383537"
"No worries","2011","35-65 y.","secondary school degree","557","0.134785879283207","0.124235959776338","0.145335798790077"
"No worries","2011","35-65 y.","college entrance qualification","350","0.110257865570151","0.0992339957242076","0.121281735416094"
"No worries","2011","35-65 y.","Other degree","182","0.238705219125809","0.207907640871063","0.269502797380554"
"No worries","2011","35-65 y.","no degree/no degree yet","39","0.271301971817203","0.194574037156049","0.348029906478357"
"No worries","2011","66 and older","lower secondary degree","518","0.177900558359288","0.163820676840449","0.191980439878126"
"No worries","2011","66 and older","secondary school degree","106","0.120150030396179","0.0993095109356445","0.140990549856714"
"No worries","2011","66 and older","college entrance qualification","84","0.0969181968250348","0.0777280229071521","0.116108370742918"
"No worries","2011","66 and older","Other degree","56","0.224918620892287","0.172848813402565","0.276988428382009"
"No worries","2011","66 and older","no degree/no degree yet","","","",""
"Big worries","2012","16-34 y.","lower secondary degree","150","0.278000797366884","0.240861509944944","0.315140084788824"
"Big worries","2012","16-34 y.","secondary school degree","277","0.252724785323385","0.227159490304282","0.278290080342488"
"Big worries","2012","16-34 y.","college entrance qualification","413","0.269649621029249","0.24776771824968","0.291531523808818"
"Big worries","2012","16-34 y.","Other degree","35","0.249767031867129","0.173576171584051","0.325957892150206"
"Big worries","2012","16-34 y.","no degree/no degree yet","64","0.185964038873085","0.143334622958191","0.228593454787979"
"Big worries","2012","35-65 y.","lower secondary degree","1276","0.420430722001432","0.40295794574694","0.437903498255923"
"Big worries","2012","35-65 y.","secondary school degree","1632","0.41644316094055","0.401071739674972","0.431814582206129"
"Big worries","2012","35-65 y.","college entrance qualification","1284","0.401267611256899","0.384123432102733","0.418411790411065"
"Big worries","2012","35-65 y.","Other degree","236","0.309003425119748","0.276108183384635","0.34189866685486"
"Big worries","2012","35-65 y.","no degree/no degree yet","45","0.310133683267161","0.231817298626533","0.388450067907788"
"Big worries","2012","66 and older","lower secondary degree","1189","0.40927849202748","0.391169164659806","0.427387819395154"
"Big worries","2012","66 and older","secondary school degree","485","0.466069807694574","0.43502707253128","0.497112542857868"
"Big worries","2012","66 and older","college entrance qualification","459","0.509637580790002","0.477781537339381","0.541493624240623"
"Big worries","2012","66 and older","Other degree","76","0.289457610798756","0.235954253750852","0.342960967846661"
"Big worries","2012","66 and older","no degree/no degree yet","30","0.414753547485963","0.306792386266581","0.522714708705345"
"Some worries","2012","16-34 y.","lower secondary degree","270","0.490460694990129","0.44901941729561","0.531901972684647"
"Some worries","2012","16-34 y.","secondary school degree","593","0.528481157164073","0.499114745561313","0.557847568766834"
"Some worries","2012","16-34 y.","college entrance qualification","862","0.545995316068225","0.521445730060311","0.570544902076138"
"Some worries","2012","16-34 y.","Other degree","66","0.561765568411345","0.474434644404434","0.649096492418256"
"Some worries","2012","16-34 y.","no degree/no degree yet","157","0.555998181248829","0.501560181170621","0.610436181327037"
"Some worries","2012","35-65 y.","lower secondary degree","1425","0.467280467169936","0.449620083270561","0.484940851069311"
"Some worries","2012","35-65 y.","secondary school degree","1859","0.472153625992349","0.456587160541217","0.487720091443482"
"Some worries","2012","35-65 y.","college entrance qualification","1554","0.497987032294689","0.480498645434302","0.515475419155076"
"Some worries","2012","35-65 y.","Other degree","390","0.529027407743287","0.493492892788137","0.564561922698436"
"Some worries","2012","35-65 y.","no degree/no degree yet","57","0.454479694979962","0.370173712411115","0.538785677548809"
"Some worries","2012","66 and older","lower secondary degree","1218","0.437462984534414","0.419192600561574","0.455733368507254"
"Some worries","2012","66 and older","secondary school degree","427","0.449775359467827","0.418818271427559","0.480732447508096"
"Some worries","2012","66 and older","college entrance qualification","415","0.409688375351215","0.378350466627977","0.441026284074453"
"Some worries","2012","66 and older","Other degree","129","0.462306190120447","0.403486067893013","0.521126312347881"
"Some worries","2012","66 and older","no degree/no degree yet","30","0.321376931425304","0.21904179881314","0.423712064037469"
"No worries","2012","16-34 y.","lower secondary degree","139","0.231538507642987","0.196570985634974","0.266506029651"
"No worries","2012","16-34 y.","secondary school degree","240","0.218794057512542","0.194472738071153","0.243115376953931"
"No worries","2012","16-34 y.","college entrance qualification","305","0.184355062902526","0.165234632923204","0.203475492881848"
"No worries","2012","16-34 y.","Other degree","","","",""
"No worries","2012","16-34 y.","no degree/no degree yet","99","0.258037779878086","0.210096939115719","0.305978620640453"
"No worries","2012","35-65 y.","lower secondary degree","365","0.112288810828633","0.101113332929227","0.123464288728038"
"No worries","2012","35-65 y.","secondary school degree","460","0.1114032130671","0.101592607759547","0.121213818374654"
"No worries","2012","35-65 y.","college entrance qualification","302","0.100745356448412","0.0902175684596698","0.111273144437154"
"No worries","2012","35-65 y.","Other degree","132","0.161969167136966","0.135741500109362","0.188196834164569"
"No worries","2012","35-65 y.","no degree/no degree yet","32","0.235386621752878","0.163556347255747","0.307216896250009"
"No worries","2012","66 and older","lower secondary degree","425","0.153258523438106","0.139991020213134","0.166526026663078"
"No worries","2012","66 and older","secondary school degree","80","0.084154832837599","0.0668788479772977","0.1014308176979"
"No worries","2012","66 and older","college entrance qualification","72","0.080674043858783","0.0633198598781946","0.0980282278393715"
"No worries","2012","66 and older","Other degree","71","0.248236199080796","0.197271811335901","0.299200586825692"
"No worries","2012","66 and older","no degree/no degree yet","","","",""
"Big worries","2013","16-34 y.","lower secondary degree","105","0.258038881719711","0.218523081003164","0.297554682436258"
"Big worries","2013","16-34 y.","secondary school degree","174","0.193210680371059","0.168248527859759","0.21817283288236"
"Big worries","2013","16-34 y.","college entrance qualification","301","0.208534958017391","0.187580820124404","0.229489095910378"
"Big worries","2013","16-34 y.","Other degree","","","",""
"Big worries","2013","16-34 y.","no degree/no degree yet","40","0.130957552145345","0.092460909798105","0.169454194492586"
"Big worries","2013","35-65 y.","lower secondary degree","924","0.350556294265704","0.332585246367908","0.368527342163499"
"Big worries","2013","35-65 y.","secondary school degree","1221","0.336875506814147","0.321577850885142","0.352173162743151"
"Big worries","2013","35-65 y.","college entrance qualification","958","0.322368911163074","0.305610569826568","0.339127252499581"
"Big worries","2013","35-65 y.","Other degree","168","0.270946525673844","0.236883697635918","0.30500935371177"
"Big worries","2013","35-65 y.","no degree/no degree yet","32","0.240515412185022","0.16372525643201","0.317305567938035"
"Big worries","2013","66 and older","lower secondary degree","946","0.351037681942418","0.332796338258353","0.369279025626483"
"Big worries","2013","66 and older","secondary school degree","396","0.389449028392191","0.359180814968191","0.419717241816191"
"Big worries","2013","66 and older","college entrance qualification","387","0.422413532791695","0.3910533159561","0.45377374962729"
"Big worries","2013","66 and older","Other degree","66","0.273770881505527","0.218827132861019","0.328714630150035"
"Big worries","2013","66 and older","no degree/no degree yet","","","",""
"Some worries","2013","16-34 y.","lower secondary degree","218","0.439420868309129","0.394598330762842","0.484243405855415"
"Some worries","2013","16-34 y.","secondary school degree","516","0.552816638442544","0.521381182178248","0.584252094706839"
"Some worries","2013","16-34 y.","college entrance qualification","801","0.577303025948185","0.551824107967159","0.602781943929211"
"Some worries","2013","16-34 y.","Other degree","56","0.495711152071818","0.396721663630269","0.594700640513366"
"Some worries","2013","16-34 y.","no degree/no degree yet","147","0.545537045829069","0.488717409405795","0.602356682252343"
"Some worries","2013","35-65 y.","lower secondary degree","1405","0.501758425827779","0.482926658503873","0.520590193151685"
"Some worries","2013","35-65 y.","secondary school degree","1914","0.51591092631117","0.499735987773496","0.532085864848844"
"Some worries","2013","35-65 y.","college entrance qualification","1667","0.546213734693242","0.528362643190129","0.564064826196355"
"Some worries","2013","35-65 y.","Other degree","369","0.566657865833821","0.52867959942903","0.604636132238611"
"Some worries","2013","35-65 y.","no degree/no degree yet","57","0.481389413552574","0.391616862451039","0.571161964654109"
"Some worries","2013","66 and older","lower secondary degree","1208","0.465858753562341","0.446794254216528","0.484923252908155"
"Some worries","2013","66 and older","secondary school degree","478","0.485340776348876","0.454317777096173","0.516363775601578"
"Some worries","2013","66 and older","college entrance qualification","473","0.469413972423523","0.437728692261739","0.501099252585307"
"Some worries","2013","66 and older","Other degree","122","0.460659493268684","0.399239556837117","0.52207942970025"
"Some worries","2013","66 and older","no degree/no degree yet","","","",""
"No worries","2013","16-34 y.","lower secondary degree","148","0.302540249971161","0.261055469804095","0.344025030138226"
"No worries","2013","16-34 y.","secondary school degree","271","0.253972681186397","0.226452121322712","0.281493241050083"
"No worries","2013","16-34 y.","college entrance qualification","342","0.214162016034424","0.193002670725193","0.235321361343655"
"No worries","2013","16-34 y.","Other degree","","","",""
"No worries","2013","16-34 y.","no degree/no degree yet","108","0.323505402025585","0.270121536474405","0.376889267576766"
"No worries","2013","35-65 y.","lower secondary degree","379","0.147685279906518","0.134322637061912","0.161047922751123"
"No worries","2013","35-65 y.","secondary school degree","532","0.147213566874684","0.135745592995655","0.158681540753712"
"No worries","2013","35-65 y.","college entrance qualification","363","0.131417354143684","0.119303293929656","0.143531414357712"
"No worries","2013","35-65 y.","Other degree","117","0.162395608492335","0.134129512459919","0.190661704524752"
"No worries","2013","35-65 y.","no degree/no degree yet","30","0.278095174262403","0.19759231436152","0.358598034163287"
"No worries","2013","66 and older","lower secondary degree","476","0.18310356449524","0.168322622363391","0.19788450662709"
"No worries","2013","66 and older","secondary school degree","123","0.125210195258933","0.104666800351165","0.145753590166702"
"No worries","2013","66 and older","college entrance qualification","93","0.108172494784782","0.0884527860994616","0.127892203470103"
"No worries","2013","66 and older","Other degree","65","0.265569625225789","0.211150401062106","0.319988849389472"
"No worries","2013","66 and older","no degree/no degree yet","","","",""
"Big worries","2014","16-34 y.","lower secondary degree","173","0.164879318613198","0.142261769965847","0.187496867260549"
"Big worries","2014","16-34 y.","secondary school degree","244","0.157802182407727","0.140104440910584","0.17549992390487"
"Big worries","2014","16-34 y.","college entrance qualification","291","0.130467155069364","0.115709473387147","0.14522483675158"
"Big worries","2014","16-34 y.","Other degree","71","0.120791348830001","0.094154793509752","0.147427904150251"
"Big worries","2014","16-34 y.","no degree/no degree yet","71","0.128885667674271","0.101354042374352","0.15641729297419"
"Big worries","2014","35-65 y.","lower secondary degree","829","0.254254845997911","0.239238071146072","0.269271620849751"
"Big worries","2014","35-65 y.","secondary school degree","1117","0.235270013269417","0.223332480678053","0.24720754586078"
"Big worries","2014","35-65 y.","college entrance qualification","948","0.217753253641616","0.205631206946255","0.229875300336977"
"Big worries","2014","35-65 y.","Other degree","441","0.193007605632031","0.177003419112817","0.209011792151244"
"Big worries","2014","35-65 y.","no degree/no degree yet","55","0.190841512771291","0.148571510486504","0.233111515056078"
"Big worries","2014","66 and older","lower secondary degree","701","0.277160344869044","0.259852118346308","0.29446857139178"
"Big worries","2014","66 and older","secondary school degree","302","0.281618068164819","0.253796013953567","0.309440122376071"
"Big worries","2014","66 and older","college entrance qualification","281","0.301113812169327","0.272019039206286","0.330208585132367"
"Big worries","2014","66 and older","Other degree","55","0.189927257551499","0.145834530753784","0.234019984349214"
"Big worries","2014","66 and older","no degree/no degree yet","","","",""
"Some worries","2014","16-34 y.","lower secondary degree","494","0.498147352257687","0.467671571212889","0.528623133302486"
"Some worries","2014","16-34 y.","secondary school degree","830","0.524338553917948","0.500094281194427","0.548582826641469"
"Some worries","2014","16-34 y.","college entrance qualification","1066","0.560910062981505","0.539165639149603","0.582654486813406"
"Some worries","2014","16-34 y.","Other degree","300","0.467528301557888","0.426746501952208","0.508310101163567"
"Some worries","2014","16-34 y.","no degree/no degree yet","258","0.435310909343019","0.394573216230585","0.476048602455453"
"Some worries","2014","35-65 y.","lower secondary degree","1746","0.54805602660957","0.530892694407169","0.565219358811972"
"Some worries","2014","35-65 y.","secondary school degree","2697","0.552279257829364","0.538284667312072","0.566273848346657"
"Some worries","2014","35-65 y.","college entrance qualification","2543","0.575977998013943","0.561462936304458","0.590493059723429"
"Some worries","2014","35-65 y.","Other degree","1224","0.516663489532162","0.496398781106841","0.536928197957484"
"Some worries","2014","35-65 y.","no degree/no degree yet","151","0.467397382681212","0.413728341639353","0.521066423723071"
"Some worries","2014","66 and older","lower secondary degree","1290","0.487626033108018","0.468297316953205","0.50695474926283"
"Some worries","2014","66 and older","secondary school degree","553","0.571639776911948","0.541030926201079","0.602248627622818"
"Some worries","2014","66 and older","college entrance qualification","560","0.573367888353288","0.541999669536231","0.604736107170345"
"Some worries","2014","66 and older","Other degree","141","0.513933694816163","0.457749701549974","0.570117688082352"
"Some worries","2014","66 and older","no degree/no degree yet","30","0.399190252332987","0.283637047591752","0.514743457074223"
"No worries","2014","16-34 y.","lower secondary degree","367","0.336973329129115","0.308162809903102","0.365783848355128"
"No worries","2014","16-34 y.","secondary school degree","556","0.317859263674324","0.295254044710566","0.340464482638083"
"No worries","2014","16-34 y.","college entrance qualification","644","0.308622781949132","0.288383454821826","0.328862109076437"
"No worries","2014","16-34 y.","Other degree","204","0.411680349612111","0.371454899286951","0.451905799937271"
"No worries","2014","16-34 y.","no degree/no degree yet","240","0.43580342298271","0.395060470274825","0.476546375690596"
"No worries","2014","35-65 y.","lower secondary degree","655","0.197689127392519","0.183954731526865","0.211423523258172"
"No worries","2014","35-65 y.","secondary school degree","1036","0.212450728901219","0.200938876799083","0.223962581003355"
"No worries","2014","35-65 y.","college entrance qualification","962","0.20626874834444","0.194384404729838","0.218153091959043"
"No worries","2014","35-65 y.","Other degree","671","0.290328904835807","0.271921804986728","0.308736004684885"
"No worries","2014","35-65 y.","no degree/no degree yet","126","0.341761104547497","0.290742081621363","0.392780127473631"
"No worries","2014","66 and older","lower secondary degree","578","0.235213622022938","0.218812734673855","0.251614509372021"
"No worries","2014","66 and older","secondary school degree","149","0.146742154923233","0.124854520524949","0.168629789321517"
"No worries","2014","66 and older","college entrance qualification","114","0.125518299477386","0.104505917285397","0.146530681669374"
"No worries","2014","66 and older","Other degree","108","0.296139047632338","0.244817165690258","0.347460929574418"
"No worries","2014","66 and older","no degree/no degree yet","30","0.469174672868584","0.351423119879855","0.586926225857312"
"Big worries","2015","16-34 y.","lower secondary degree","","","",""
"Big worries","2015","16-34 y.","secondary school degree","","","",""
"Big worries","2015","16-34 y.","college entrance qualification","","","",""
"Big worries","2015","16-34 y.","Other degree","","","",""
"Big worries","2015","16-34 y.","no degree/no degree yet","","","",""
"Big worries","2015","35-65 y.","lower secondary degree","","","",""
"Big worries","2015","35-65 y.","secondary school degree","","","",""
"Big worries","2015","35-65 y.","college entrance qualification","","","",""
"Big worries","2015","35-65 y.","Other degree","","","",""
"Big worries","2015","35-65 y.","no degree/no degree yet","","","",""
"Big worries","2015","66 and older","lower secondary degree","","","",""
"Big worries","2015","66 and older","secondary school degree","","","",""
"Big worries","2015","66 and older","college entrance qualification","","","",""
"Big worries","2015","66 and older","Other degree","","","",""
"Big worries","2015","66 and older","no degree/no degree yet","","","",""
"Some worries","2015","16-34 y.","lower secondary degree","","","",""
"Some worries","2015","16-34 y.","secondary school degree","","","",""
"Some worries","2015","16-34 y.","college entrance qualification","","","",""
"Some worries","2015","16-34 y.","Other degree","","","",""
"Some worries","2015","16-34 y.","no degree/no degree yet","","","",""
"Some worries","2015","35-65 y.","lower secondary degree","","","",""
"Some worries","2015","35-65 y.","secondary school degree","","","",""
"Some worries","2015","35-65 y.","college entrance qualification","","","",""
"Some worries","2015","35-65 y.","Other degree","","","",""
"Some worries","2015","35-65 y.","no degree/no degree yet","","","",""
"Some worries","2015","66 and older","lower secondary degree","","","",""
"Some worries","2015","66 and older","secondary school degree","","","",""
"Some worries","2015","66 and older","college entrance qualification","","","",""
"Some worries","2015","66 and older","Other degree","","","",""
"Some worries","2015","66 and older","no degree/no degree yet","","","",""
"No worries","2015","16-34 y.","lower secondary degree","","","",""
"No worries","2015","16-34 y.","secondary school degree","","","",""
"No worries","2015","16-34 y.","college entrance qualification","","","",""
"No worries","2015","16-34 y.","Other degree","","","",""
"No worries","2015","16-34 y.","no degree/no degree yet","","","",""
"No worries","2015","35-65 y.","lower secondary degree","","","",""
"No worries","2015","35-65 y.","secondary school degree","","","",""
"No worries","2015","35-65 y.","college entrance qualification","","","",""
