"plh0034","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence"
"Some worries","2009","no migration background","vocational + Abi","357","0.42498292221432","0.39064154816033","0.459324296268311"
"Some worries","2009","no migration background","higher vocational","453","0.365090264257315","0.337883844356986","0.392296684157644"
"Some worries","2009","no migration background","higher education","1437","0.380179690286049","0.364422923160209","0.395936457411888"
"Some worries","2009","direct migration background","in school","","","",""
"Some worries","2009","direct migration background","inadequately","37","0.421142814888347","0.319698478184228","0.522587151592466"
"Some worries","2009","direct migration background","general elemantary","152","0.429005552382716","0.377374837610273","0.480636267155159"
"Some worries","2009","direct migration background","middle vocational","279","0.477078015492567","0.437310823018017","0.516845207967116"
"Some worries","2009","direct migration background","vocational + Abi","72","0.438710513517258","0.363673433602874","0.513747593431642"
"Some worries","2009","direct migration background","higher vocational","38","0.390026095570643","0.291944222963574","0.488107968177712"
"Some worries","2009","direct migration background","higher education","133","0.462347607775843","0.405161338622648","0.519533876929038"
"Some worries","2009","indirect migration background","in school","","","",""
"Some worries","2009","indirect migration background","inadequately","","","",""
"Some worries","2009","indirect migration background","general elemantary","66","0.469652127968311","0.388419098029283","0.550885157907339"
"Some worries","2009","indirect migration background","middle vocational","139","0.462472701994399","0.404587310508457","0.520358093480341"
"Some worries","2009","indirect migration background","vocational + Abi","","","",""
"Some worries","2009","indirect migration background","higher vocational","","","",""
"Some worries","2009","indirect migration background","higher education","48","0.5493619566962","0.444810116396511","0.653913796995889"
"No worries","2009","no migration background","in school","61","0.233090738667193","0.179931414066976","0.286250063267409"
"No worries","2009","no migration background","inadequately","","","",""
"No worries","2009","no migration background","general elemantary","189","0.143587275703113","0.124293518301063","0.162881033105163"
"No worries","2009","no migration background","middle vocational","754","0.0944461856595992","0.0880985486868097","0.100793822632389"
"No worries","2009","no migration background","vocational + Abi","52","0.0675958954651693","0.0501556012030048","0.0850361897273338"
"No worries","2009","no migration background","higher vocational","87","0.0797049303380255","0.0644003502516437","0.0950095104244073"
"No worries","2009","no migration background","higher education","247","0.0763304105128944","0.0677116089734502","0.0849492120523385"
"No worries","2009","direct migration background","in school","","","",""
"No worries","2009","direct migration background","inadequately","","","",""
"No worries","2009","direct migration background","general elemantary","45","0.11949191142247","0.0856545361922161","0.153329286652724"
"No worries","2009","direct migration background","middle vocational","60","0.0943797781536082","0.0711029226433278","0.117656633663888"
"No worries","2009","direct migration background","vocational + Abi","","","",""
"No worries","2009","direct migration background","higher vocational","","","",""
"No worries","2009","direct migration background","higher education","","","",""
"No worries","2009","indirect migration background","in school","","","",""
"No worries","2009","indirect migration background","inadequately","","","",""
"No worries","2009","indirect migration background","general elemantary","","","",""
"No worries","2009","indirect migration background","middle vocational","","","",""
"No worries","2009","indirect migration background","vocational + Abi","","","",""
"No worries","2009","indirect migration background","higher vocational","","","",""
"No worries","2009","indirect migration background","higher education","","","",""
"Big worries","2010","no migration background","in school","42","0.193076132113459","0.140799619320653","0.245352644906264"
"Big worries","2010","no migration background","inadequately","","","",""
"Big worries","2010","no migration background","general elemantary","378","0.365307899409763","0.337622161372251","0.392993637447275"
"Big worries","2010","no migration background","middle vocational","2993","0.404907925314523","0.393788959464775","0.41602689116427"
"Big worries","2010","no migration background","vocational + Abi","279","0.368323655216252","0.334075852105693","0.402571458326811"
"Big worries","2010","no migration background","higher vocational","513","0.432128523817753","0.403385214846565","0.460871832788941"
"Big worries","2010","no migration background","higher education","1412","0.396750839765095","0.380470883590716","0.413030795939474"
"Big worries","2010","direct migration background","in school","","","",""
"Big worries","2010","direct migration background","inadequately","","","",""
"Big worries","2010","direct migration background","general elemantary","102","0.301516173438248","0.25123486326734","0.351797483609157"
"Big worries","2010","direct migration background","middle vocational","180","0.324958026104948","0.285159105112387","0.364756947097509"
"Big worries","2010","direct migration background","vocational + Abi","49","0.354943112106772","0.276790188358778","0.433096035854766"
"Big worries","2010","direct migration background","higher vocational","31","0.383103718027617","0.279142177157394","0.48706525889784"
"Big worries","2010","direct migration background","higher education","108","0.338905248808604","0.282756799111241","0.395053698505967"
"Big worries","2010","indirect migration background","in school","","","",""
"Big worries","2010","indirect migration background","inadequately","","","",""
"Big worries","2010","indirect migration background","general elemantary","35","0.353024891020312","0.267158924979084","0.43889085706154"
"Big worries","2010","indirect migration background","middle vocational","77","0.287611084484679","0.233214872291731","0.342007296677628"
"Big worries","2010","indirect migration background","vocational + Abi","","","",""
"Big worries","2010","indirect migration background","higher vocational","","","",""
"Big worries","2010","indirect migration background","higher education","","","",""
"Some worries","2010","no migration background","in school","111","0.579712998698044","0.51433892745202","0.645087069944068"
"Some worries","2010","no migration background","inadequately","","","",""
"Some worries","2010","no migration background","general elemantary","582","0.468711972934572","0.440019824749183","0.497404121119962"
"Some worries","2010","no migration background","middle vocational","3583","0.469926874624505","0.458621701723853","0.481232047525158"
"Some worries","2010","no migration background","vocational + Abi","400","0.52815150993808","0.492706822331472","0.563596197544688"
"Some worries","2010","no migration background","higher vocational","528","0.467184566762164","0.438235277181111","0.496133856343218"
"Some worries","2010","no migration background","higher education","1728","0.481308435854515","0.464681498124643","0.497935373584386"
"Some worries","2010","direct migration background","in school","","","",""
"Some worries","2010","direct migration background","inadequately","","","",""
"Some worries","2010","direct migration background","general elemantary","148","0.525430115862921","0.470718357839529","0.580141873886313"
"Some worries","2010","direct migration background","middle vocational","281","0.550925232465598","0.50865857215251","0.593191892778687"
"Some worries","2010","direct migration background","vocational + Abi","75","0.526603386644644","0.445053897988445","0.608152875300843"
"Some worries","2010","direct migration background","higher vocational","44","0.460465430518293","0.353875396281871","0.567055464754715"
"Some worries","2010","direct migration background","higher education","129","0.503927169150615","0.444617790327594","0.563236547973635"
"Some worries","2010","indirect migration background","in school","","","",""
"Some worries","2010","indirect migration background","inadequately","","","",""
"Some worries","2010","indirect migration background","general elemantary","61","0.404077000479116","0.315910876228182","0.49224312473005"
"Some worries","2010","indirect migration background","middle vocational","140","0.517374966530536","0.457324705337829","0.577425227723244"
"Some worries","2010","indirect migration background","vocational + Abi","","","",""
"Some worries","2010","indirect migration background","higher vocational","","","",""
"Some worries","2010","indirect migration background","higher education","47","0.614681511423572","0.511221236661065","0.71814178618608"
"No worries","2010","no migration background","in school","66","0.227210869188498","0.171713667208409","0.282708071168586"
"No worries","2010","no migration background","inadequately","","","",""
"No worries","2010","no migration background","general elemantary","202","0.165980127655665","0.144587640814782","0.187372614496547"
"No worries","2010","no migration background","middle vocational","911","0.125165200060972","0.117669727845935","0.132660672276009"
"No worries","2010","no migration background","vocational + Abi","83","0.103524834845668","0.0818945613883789","0.125155108302957"
"No worries","2010","no migration background","higher vocational","100","0.100686909420083","0.0832267891232034","0.118147029716962"
"No worries","2010","no migration background","higher education","329","0.121940724380391","0.111051868645839","0.132829580114943"
"No worries","2010","direct migration background","in school","","","",""
"No worries","2010","direct migration background","inadequately","","","",""
"No worries","2010","direct migration background","general elemantary","70","0.17305371069883","0.131605841257286","0.214501580140374"
"No worries","2010","direct migration background","middle vocational","71","0.124116741429454","0.0960991646911098","0.152134318167798"
"No worries","2010","direct migration background","vocational + Abi","","","",""
"No worries","2010","direct migration background","higher vocational","","","",""
"No worries","2010","direct migration background","higher education","36","0.157167582040782","0.113993921830371","0.200341242251192"
"No worries","2010","indirect migration background","in school","","","",""
"No worries","2010","indirect migration background","inadequately","","","",""
"No worries","2010","indirect migration background","general elemantary","","","",""
"No worries","2010","indirect migration background","middle vocational","49","0.195013948984785","0.147399990546712","0.242627907422857"
"No worries","2010","indirect migration background","vocational + Abi","","","",""
"No worries","2010","indirect migration background","higher vocational","","","",""
"No worries","2010","indirect migration background","higher education","","","",""
"Big worries","2011","no migration background","in school","40","0.183937539629825","0.134818934271215","0.233056144988434"
"Big worries","2011","no migration background","inadequately","","","",""
"Big worries","2011","no migration background","general elemantary","414","0.267120715083651","0.245248547353646","0.288992882813656"
"Big worries","2011","no migration background","middle vocational","2979","0.326343452392229","0.316803837950863","0.335883066833596"
"Big worries","2011","no migration background","vocational + Abi","266","0.289525884934904","0.260593787260233","0.318457982609575"
"Big worries","2011","no migration background","higher vocational","511","0.397071141198274","0.370565063569316","0.423577218827233"
"Big worries","2011","no migration background","higher education","1386","0.347014044955982","0.33243797125742","0.361590118654544"
"Big worries","2011","direct migration background","in school","","","",""
"Big worries","2011","direct migration background","inadequately","","","",""
"Big worries","2011","direct migration background","general elemantary","89","0.215130372824404","0.175061508352858","0.255199237295949"
"Big worries","2011","direct migration background","middle vocational","187","0.251240441206619","0.22013733569234","0.282343546720898"
"Big worries","2011","direct migration background","vocational + Abi","47","0.231942660480209","0.174445015459021","0.289440305501397"
"Big worries","2011","direct migration background","higher vocational","30","0.325890802553467","0.231139466519303","0.420642138587631"
"Big worries","2011","direct migration background","higher education","101","0.242935385818164","0.199059396525886","0.286811375110441"
"Big worries","2011","indirect migration background","in school","","","",""
"Big worries","2011","indirect migration background","inadequately","","","",""
"Big worries","2011","indirect migration background","general elemantary","32","0.343309333089571","0.262000885302275","0.424617780876868"
"Big worries","2011","indirect migration background","middle vocational","79","0.221703815894784","0.177221773248182","0.266185858541387"
"Big worries","2011","indirect migration background","vocational + Abi","","","",""
"Big worries","2011","indirect migration background","higher vocational","","","",""
"Big worries","2011","indirect migration background","higher education","","","",""
"Some worries","2011","no migration background","in school","115","0.456503684834766","0.393354232822939","0.519653136846594"
"Some worries","2011","no migration background","inadequately","47","0.456038123376716","0.362104511927956","0.549971734825477"
"Some worries","2011","no migration background","general elemantary","762","0.492150321864927","0.467436591863864","0.516864051865991"
"Some worries","2011","no migration background","middle vocational","4769","0.514831361851793","0.504662953931559","0.524999769772026"
"Some worries","2011","no migration background","vocational + Abi","531","0.569690292483005","0.53810593291065","0.60127465205536"
"Some worries","2011","no migration background","higher vocational","648","0.493463502758744","0.466379605493914","0.520547400023574"
"Some worries","2011","no migration background","higher education","2207","0.518735818973142","0.503436221756996","0.534035416189289"
"Some worries","2011","direct migration background","in school","","","",""
"Some worries","2011","direct migration background","inadequately","46","0.568951109763476","0.466638873702445","0.671263345824507"
"Some worries","2011","direct migration background","general elemantary","214","0.540160373045481","0.491561973656936","0.588758772434027"
"Some worries","2011","direct migration background","middle vocational","413","0.548382971703769","0.512695570375907","0.584070373031632"
"Some worries","2011","direct migration background","vocational + Abi","122","0.620921245732328","0.554829701281188","0.687012790183468"
"Some worries","2011","direct migration background","higher vocational","49","0.571361029731445","0.471318354078299","0.67140370538459"
"Some worries","2011","direct migration background","higher education","191","0.540580929329569","0.489595048253484","0.591566810405653"
"Some worries","2011","indirect migration background","in school","","","",""
"Some worries","2011","indirect migration background","inadequately","","","",""
"Some worries","2011","indirect migration background","general elemantary","64","0.396552486741751","0.312783640674892","0.480321332808611"
"Some worries","2011","indirect migration background","middle vocational","186","0.579044501431679","0.526175665058979","0.631913337804379"
"Some worries","2011","indirect migration background","vocational + Abi","","","",""
"Some worries","2011","indirect migration background","higher vocational","","","",""
"Some worries","2011","indirect migration background","higher education","65","0.606259343551661","0.514538256119797","0.697980430983526"
"No worries","2011","no migration background","in school","84","0.359558775535409","0.29872094391789","0.420396607152928"
"No worries","2011","no migration background","inadequately","36","0.313619249486755","0.226116818949427","0.401121680024083"
"No worries","2011","no migration background","general elemantary","396","0.240728963051422","0.219594831347044","0.261863094755799"
"No worries","2011","no migration background","middle vocational","1532","0.158825185755978","0.151388542997524","0.166261828514432"
"No worries","2011","no migration background","vocational + Abi","147","0.140783822582091","0.118597276759493","0.16297036840469"
"No worries","2011","no migration background","higher vocational","150","0.109465356042981","0.0925515235838896","0.126379188502073"
"No worries","2011","no migration background","higher education","504","0.134250136070875","0.123810900635669","0.144689371506082"
"No worries","2011","direct migration background","in school","","","",""
"No worries","2011","direct migration background","inadequately","","","",""
"No worries","2011","direct migration background","general elemantary","101","0.244709254130115","0.202787476795962","0.286631031464268"
"No worries","2011","direct migration background","middle vocational","147","0.200376587089611","0.171671819918122","0.229081354261101"
"No worries","2011","direct migration background","vocational + Abi","38","0.147136093787463","0.0988788629606342","0.195393324614292"
"No worries","2011","direct migration background","higher vocational","","","",""
"No worries","2011","direct migration background","higher education","75","0.216483684852268","0.174347843826651","0.258619525877884"
"No worries","2011","indirect migration background","in school","","","",""
"No worries","2011","indirect migration background","inadequately","","","",""
"No worries","2011","indirect migration background","general elemantary","35","0.260138180168678","0.185012260723312","0.335264099614043"
"No worries","2011","indirect migration background","middle vocational","70","0.199251682673536","0.156478191019998","0.242025174327074"
"No worries","2011","indirect migration background","vocational + Abi","","","",""
"No worries","2011","indirect migration background","higher vocational","","","",""
"No worries","2011","indirect migration background","higher education","","","",""
"Big worries","2012","no migration background","in school","46","0.208600916604788","0.152981422012885","0.264220411196692"
"Big worries","2012","no migration background","inadequately","52","0.471042979979413","0.385237134412597","0.556848825546228"
"Big worries","2012","no migration background","general elemantary","506","0.337429545041283","0.313935874136628","0.360923215945938"
"Big worries","2012","no migration background","middle vocational","3666","0.393770701514523","0.383783679624677","0.403757723404368"
"Big worries","2012","no migration background","vocational + Abi","343","0.387109693178099","0.35593838195357","0.418281004402629"
"Big worries","2012","no migration background","higher vocational","611","0.457800271437728","0.430933569759149","0.484666973116307"
"Big worries","2012","no migration background","higher education","1728","0.412539861785463","0.397556708097184","0.427523015473741"
"Big worries","2012","direct migration background","in school","","","",""
"Big worries","2012","direct migration background","inadequately","","","",""
"Big worries","2012","direct migration background","general elemantary","95","0.21068132589756","0.170415260886263","0.250947390908857"
"Big worries","2012","direct migration background","middle vocational","235","0.31442552400651","0.28048880420486","0.348362243808159"
"Big worries","2012","direct migration background","vocational + Abi","72","0.337726791515072","0.274946808402978","0.400506774627165"
"Big worries","2012","direct migration background","higher vocational","","","",""
"Big worries","2012","direct migration background","higher education","117","0.311092187772758","0.264423316361575","0.357761059183941"
"Big worries","2012","indirect migration background","in school","","","",""
"Big worries","2012","indirect migration background","inadequately","","","",""
"Big worries","2012","indirect migration background","general elemantary","40","0.385293291114381","0.300984510852263","0.4696020713765"
"Big worries","2012","indirect migration background","middle vocational","99","0.292776200382775","0.244479526759813","0.341072874005736"
"Big worries","2012","indirect migration background","vocational + Abi","","","",""
"Big worries","2012","indirect migration background","higher vocational","","","",""
"Big worries","2012","indirect migration background","higher education","40","0.281995004453518","0.2008070633997","0.363182945507335"
"Some worries","2012","no migration background","in school","98","0.550270105634857","0.482172005024086","0.618368206245629"
"Some worries","2012","no migration background","inadequately","50","0.332954700897932","0.251943204498569","0.413966197297295"
"Some worries","2012","no migration background","general elemantary","705","0.458854589350676","0.434095320003235","0.483613858698118"
"Some worries","2012","no migration background","middle vocational","4262","0.468272813316335","0.458073058164035","0.478472568468635"
"Some worries","2012","no migration background","vocational + Abi","463","0.453791059685863","0.421930452970577","0.485651666401149"
"Some worries","2012","no migration background","higher vocational","597","0.463090073178102","0.436200733660145","0.489979412696058"
"Some worries","2012","no migration background","higher education","2053","0.501818962757545","0.48660129129405","0.517036634221041"
"Some worries","2012","direct migration background","in school","","","",""
"Some worries","2012","direct migration background","inadequately","35","0.400442170962386","0.292393360952954","0.508490980971818"
"Some worries","2012","direct migration background","general elemantary","207","0.557261784720348","0.508215838692146","0.60630773074855"
"Some worries","2012","direct migration background","middle vocational","372","0.534418038493185","0.497957567627976","0.570878509358393"
"Some worries","2012","direct migration background","vocational + Abi","104","0.482906290677396","0.416572333991171","0.549240247363621"
"Some worries","2012","direct migration background","higher vocational","43","0.587812782116988","0.483170934070279","0.692454630163696"
"Some worries","2012","direct migration background","higher education","209","0.551916825429035","0.501784445035493","0.602049205822577"
"Some worries","2012","indirect migration background","in school","","","",""
"Some worries","2012","indirect migration background","inadequately","","","",""
"Some worries","2012","indirect migration background","general elemantary","57","0.432417722322084","0.346593621528273","0.518241823115895"
"Some worries","2012","indirect migration background","middle vocational","173","0.479813294315112","0.426787563305406","0.532839025324819"
"Some worries","2012","indirect migration background","vocational + Abi","","","",""
"Some worries","2012","indirect migration background","higher vocational","","","",""
"Some worries","2012","indirect migration background","higher education","59","0.523081043909387","0.432962561296756","0.613199526522019"
"No worries","2012","no migration background","in school","61","0.241128977760354","0.182571839026358","0.299686116494351"
"No worries","2012","no migration background","inadequately","","","",""
"No worries","2012","no migration background","general elemantary","345","0.203715865608041","0.183703899769283","0.223727831446798"
"No worries","2012","no migration background","middle vocational","1266","0.137956485169142","0.130907420476892","0.145005549861392"
"No worries","2012","no migration background","vocational + Abi","132","0.159099247136038","0.135691851012782","0.182506643259294"
"No worries","2012","no migration background","higher vocational","113","0.0791096553841704","0.064554548858862","0.0936647619094787"
"No worries","2012","no migration background","higher education","366","0.0856411754569924","0.0771242918250728","0.094158059088912"
"No worries","2012","direct migration background","in school","","","",""
"No worries","2012","direct migration background","inadequately","","","",""
"No worries","2012","direct migration background","general elemantary","92","0.232056889382092","0.190373623592022","0.273740155172161"
"No worries","2012","direct migration background","middle vocational","112","0.151156437500306","0.124973956357891","0.17733891864272"
"No worries","2012","direct migration background","vocational + Abi","42","0.179366917807532","0.128437873425923","0.230295962189142"
"No worries","2012","direct migration background","higher vocational","","","",""
"No worries","2012","direct migration background","higher education","52","0.136990986798207","0.102328808341531","0.171653165254883"
"No worries","2012","indirect migration background","in school","","","",""
"No worries","2012","indirect migration background","inadequately","","","",""
"No worries","2012","indirect migration background","general elemantary","31","0.182288986563534","0.1154048315099","0.249173141617169"
"No worries","2012","indirect migration background","middle vocational","69","0.227410505302113","0.182921718544112","0.271899292060113"
"No worries","2012","indirect migration background","vocational + Abi","","","",""
"No worries","2012","indirect migration background","higher vocational","","","",""
"No worries","2012","indirect migration background","higher education","","","",""
"Big worries","2013","no migration background","in school","","","",""
"Big worries","2013","no migration background","inadequately","31","0.291872027513635","0.208049455637905","0.375694599389366"
"Big worries","2013","no migration background","general elemantary","354","0.267804643297088","0.24448371998206","0.291125566612116"
"Big worries","2013","no migration background","middle vocational","2767","0.3319980242433","0.321964160396983","0.342031888089616"
"Big worries","2013","no migration background","vocational + Abi","250","0.315095223482819","0.284331985490258","0.34585846147538"
"Big worries","2013","no migration background","higher vocational","443","0.339643134536768","0.313122689019709","0.366163580053827"
"Big worries","2013","no migration background","higher education","1373","0.341710072032037","0.326993754894912","0.356426389169162"
"Big worries","2013","direct migration background","in school","","","",""
"Big worries","2013","direct migration background","inadequately","","","",""
"Big worries","2013","direct migration background","general elemantary","66","0.212285644211165","0.167895762860284","0.256675525562045"
"Big worries","2013","direct migration background","middle vocational","167","0.256739725398167","0.222601592463778","0.290877858332556"
"Big worries","2013","direct migration background","vocational + Abi","57","0.333714685515011","0.26594906821084","0.401480302819182"
"Big worries","2013","direct migration background","higher vocational","","","",""
"Big worries","2013","direct migration background","higher education","91","0.257851430241498","0.212087350618428","0.303615509864568"
"Big worries","2013","indirect migration background","in school","","","",""
"Big worries","2013","indirect migration background","inadequately","","","",""
"Big worries","2013","indirect migration background","general elemantary","","","",""
"Big worries","2013","indirect migration background","middle vocational","76","0.220523241249916","0.174069986674745","0.266976495825086"
"Big worries","2013","indirect migration background","vocational + Abi","","","",""
"Big worries","2013","indirect migration background","higher vocational","","","",""
"Big worries","2013","indirect migration background","higher education","","","",""
"Some worries","2013","no migration background","in school","103","0.603580056834833","0.534924455776635","0.67223565789303"
"Some worries","2013","no migration background","inadequately","47","0.388547601160738","0.298678103970176","0.4784170983513"
"Some worries","2013","no migration background","general elemantary","675","0.470476439423045","0.444189816923229","0.496763061922861"
"Some worries","2013","no migration background","middle vocational","4253","0.50104348566073","0.490390271956608","0.511696699364852"
"Some worries","2013","no migration background","vocational + Abi","481","0.525570276166842","0.492503079301208","0.558637473032477"
"Some worries","2013","no migration background","higher vocational","643","0.538392393253612","0.510475570915208","0.566309215592016"
"Some worries","2013","no migration background","higher education","2120","0.529042191013692","0.513554103335462","0.544530278691921"
"Some worries","2013","direct migration background","in school","","","",""
"Some worries","2013","direct migration background","inadequately","","","",""
"Some worries","2013","direct migration background","general elemantary","186","0.545678211958823","0.491628998273455","0.599727425644192"
"Some worries","2013","direct migration background","middle vocational","344","0.536513787650895","0.497543678553903","0.575483896747888"
"Some worries","2013","direct migration background","vocational + Abi","99","0.554506808255808","0.483079284224954","0.625934332286663"
"Some worries","2013","direct migration background","higher vocational","36","0.495556350622408","0.380068926364058","0.611043774880759"
"Some worries","2013","direct migration background","higher education","193","0.573304412269","0.521562050166651","0.625046774371349"
"Some worries","2013","indirect migration background","in school","","","",""
"Some worries","2013","indirect migration background","inadequately","","","",""
"Some worries","2013","indirect migration background","general elemantary","70","0.577933448333508","0.487666542897704","0.668200353769313"
"Some worries","2013","indirect migration background","middle vocational","173","0.594994833720456","0.539993368797488","0.649996298643423"
"Some worries","2013","indirect migration background","vocational + Abi","","","",""
"Some worries","2013","indirect migration background","higher vocational","","","",""
"Some worries","2013","indirect migration background","higher education","63","0.539059137069929","0.447555896143304","0.630562377996553"
"No worries","2013","no migration background","in school","73","0.296864399445142","0.232739102584972","0.360989696305313"
"No worries","2013","no migration background","inadequately","35","0.319580371325627","0.233602372087437","0.405558370563817"
"No worries","2013","no migration background","general elemantary","356","0.261718917279867","0.238568883341639","0.284868951218096"
"No worries","2013","no migration background","middle vocational","1442","0.16695849009597","0.15901247920368","0.174904500988261"
"No worries","2013","no migration background","vocational + Abi","145","0.159334500350339","0.13509841006624","0.183570590634437"
"No worries","2013","no migration background","higher vocational","139","0.12196447220962","0.103639101808605","0.140289842610635"
"No worries","2013","no migration background","higher education","497","0.129247736954272","0.118838463375567","0.139657010532976"
"No worries","2013","direct migration background","in school","","","",""
"No worries","2013","direct migration background","inadequately","","","",""
"No worries","2013","direct migration background","general elemantary","74","0.242036143830012","0.195541422206899","0.288530865453125"
"No worries","2013","direct migration background","middle vocational","118","0.206746486950938","0.175098372555631","0.238394601346244"
"No worries","2013","direct migration background","vocational + Abi","30","0.111778506229181","0.0664959006015207","0.157061111856841"
"No worries","2013","direct migration background","higher vocational","","","",""
"No worries","2013","direct migration background","higher education","67","0.168844157489502","0.129653839938922","0.208034475040082"
"No worries","2013","indirect migration background","in school","","","",""
"No worries","2013","indirect migration background","inadequately","","","",""
"No worries","2013","indirect migration background","general elemantary","","","",""
"No worries","2013","indirect migration background","middle vocational","57","0.184481925029629","0.141022789407256","0.227941060652002"
"No worries","2013","indirect migration background","vocational + Abi","","","",""
"No worries","2013","indirect migration background","higher vocational","","","",""
"No worries","2013","indirect migration background","higher education","","","",""
"Big worries","2014","no migration background","in school","32","0.111494132616001","0.0746281994011471","0.148360065830855"
"Big worries","2014","no migration background","inadequately","35","0.198465038818089","0.138859432600347","0.25807064503583"
"Big worries","2014","no migration background","general elemantary","346","0.220083220308541","0.200388889503428","0.239777551113654"
"Big worries","2014","no migration background","middle vocational","2318","0.237028227515537","0.22869120524514","0.245365249785933"
"Big worries","2014","no migration background","vocational + Abi","255","0.217677835931782","0.195254027963667","0.240101643899898"
"Big worries","2014","no migration background","higher vocational","402","0.27463452218868","0.251428160469094","0.297840883908266"
"Big worries","2014","no migration background","higher education","1134","0.232988042589595","0.221068694257435","0.244907390921755"
"Big worries","2014","direct migration background","in school","","","",""
"Big worries","2014","direct migration background","inadequately","38","0.125742998206337","0.0855954608691885","0.165890535543485"
"Big worries","2014","direct migration background","general elemantary","148","0.158029032276765","0.13523781400072","0.180820250552811"
"Big worries","2014","direct migration background","middle vocational","317","0.182789309263602","0.16456636119555","0.201012257331655"
"Big worries","2014","direct migration background","vocational + Abi","117","0.182639932791121","0.152128520367647","0.213151345214595"
"Big worries","2014","direct migration background","higher vocational","","","",""
"Big worries","2014","direct migration background","higher education","196","0.151188343328983","0.129999280798763","0.172377405859203"
"Big worries","2014","indirect migration background","in school","","","",""
"Big worries","2014","indirect migration background","inadequately","","","",""
"Big worries","2014","indirect migration background","general elemantary","70","0.262499981547292","0.216470064826444","0.308529898268141"
"Big worries","2014","indirect migration background","middle vocational","119","0.129385928501338","0.104767782123516","0.15400407487916"
"Big worries","2014","indirect migration background","vocational + Abi","","","",""
"Big worries","2014","indirect migration background","higher vocational","","","",""
"Big worries","2014","indirect migration background","higher education","53","0.137645315402751","0.0964739156826395","0.178816715122862"
"Some worries","2014","no migration background","in school","131","0.448110197515451","0.389861304850553","0.506359090180349"
"Some worries","2014","no migration background","inadequately","68","0.325771078715048","0.255731452543177","0.39581070488692"
"Some worries","2014","no migration background","general elemantary","799","0.467975462781685","0.444256210034917","0.491694715528453"
"Some worries","2014","no migration background","middle vocational","5438","0.546016389939705","0.536255720197272","0.555777059682138"
"Some worries","2014","no migration background","vocational + Abi","729","0.563408389095469","0.536458387785177","0.590358390405762"
"Some worries","2014","no migration background","higher vocational","768","0.546445226877653","0.520560759001824","0.572329694753482"
"Some worries","2014","no migration background","higher education","2741","0.569453916826543","0.555492684898571","0.583415148754516"
"Some worries","2014","direct migration background","in school","","","",""
"Some worries","2014","direct migration background","inadequately","119","0.456930188958413","0.396611734895682","0.517248643021143"
"Some worries","2014","direct migration background","general elemantary","488","0.502746502492843","0.471506288935972","0.533986716049714"
"Some worries","2014","direct migration background","middle vocational","895","0.513809351774548","0.490243642003182","0.537375061545913"
"Some worries","2014","direct migration background","vocational + Abi","341","0.551602545709565","0.51232878994601","0.590876301473119"
"Some worries","2014","direct migration background","higher vocational","62","0.60660234083779","0.514042173984202","0.699162507691377"
"Some worries","2014","direct migration background","higher education","596","0.548641815228874","0.519207628925941","0.578076001531807"
"Some worries","2014","indirect migration background","in school","32","0.325702150277819","0.233851065179424","0.417553235376214"
"Some worries","2014","indirect migration background","inadequately","","","",""
"Some worries","2014","indirect migration background","general elemantary","152","0.366716093082704","0.316301212450074","0.417130973715334"
