"ple0011","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Yes","2011","Employed","general elemantary","63","0.0713137625725252","0.0546024684586874","0.088025056686363","1"
"Yes","2011","Employed","middle vocational","432","0.0717593391698357","0.0653786886296015","0.0781399897100698","1"
"Yes","2011","Employed","vocational + Abi","53","0.0491211165664967","0.0352682706983211","0.0629739624346723","1"
"Yes","2011","Employed","higher vocational","70","0.0652334539724703","0.0497651209779809","0.0807017869669597","1"
"Yes","2011","Employed","higher education","220","0.0762485664474704","0.0671410593824953","0.0853560735124454","1"
"No","2012","Employed","middle vocational","","","","","2"
"No","2012","Employed","vocational + Abi","","","","","2"
"No","2012","Employed","higher vocational","","","","","2"
"No","2012","Not Employed","in school","","","","","2"
"No","2012","Not Employed","inadequately","","","","","2"
"No","2012","Not Employed","vocational + Abi","","","","","2"
"No","2012","Not Employed","higher vocational","","","","","2"
"No","2012","Employed","inadequately","","","","","2"
"No","2012","Employed","general elemantary","","","","","2"
"No","2012","Employed","higher education","","","","","2"
"No","2012","Not Employed","general elemantary","","","","","2"
"No","2012","Not Employed","middle vocational","","","","","2"
"No","2012","Not Employed","higher education","","","","","2"
"No","2012","Employed","in school","","","","","2"
"Yes","2012","Not Employed","in school","","","","","1"
"Yes","2012","Not Employed","inadequately","","","","","1"
"Yes","2012","Not Employed","general elemantary","","","","","1"
"Yes","2012","Not Employed","middle vocational","","","","","1"
"Yes","2012","Not Employed","vocational + Abi","","","","","1"
"Yes","2012","Not Employed","higher vocational","","","","","1"
"Yes","2012","Not Employed","higher education","","","","","1"
"Yes","2012","Employed","in school","","","","","1"
"Yes","2012","Employed","inadequately","","","","","1"
"Yes","2012","Employed","general elemantary","","","","","1"
"Yes","2012","Employed","middle vocational","","","","","1"
"Yes","2012","Employed","vocational + Abi","","","","","1"
"Yes","2012","Employed","higher vocational","","","","","1"
"Yes","2012","Employed","higher education","","","","","1"
"No","2013","Not Employed","in school","193","0.994912980707305","0.984902118883778","1.00492384253083","2"
"No","2013","Not Employed","inadequately","101","0.854663612648408","0.790249065445725","0.91907815985109","2"
"No","2013","Not Employed","vocational + Abi","208","0.878298778411072","0.836498154119475","0.920099402702669","2"
"No","2013","Not Employed","higher vocational","399","0.840383997862349","0.806469437971572","0.874298557753127","2"
"No","2013","Employed","inadequately","70","0.896198846791077","0.829363473639716","0.963034219942439","2"
"No","2013","Employed","general elemantary","719","0.923596648457422","0.905107841989948","0.942085454924897","2"
"No","2013","Employed","middle vocational","5184","0.9182368781448","0.911059137827337","0.925414618462262","2"
"No","2013","Employed","vocational + Abi","800","0.904286511528409","0.884714844095287","0.92385817896153","2"
"No","2013","Employed","higher vocational","823","0.93110437967871","0.914417641652018","0.947791117705401","2"
"No","2013","Employed","higher education","2941","0.936908155677167","0.928401541361189","0.945414769993146","2"
"No","2013","Not Employed","general elemantary","910","0.831986874455548","0.809616251761856","0.854357497149241","2"
"No","2013","Not Employed","middle vocational","3358","0.862072379524174","0.851195716403831","0.872949042644517","2"
"No","2013","Not Employed","higher education","1191","0.880410898347737","0.863037523161589","0.897784273533885","2"
"No","2013","Employed","in school","63","0.948447879968839","0.895101356370695","1.00179440356698","2"
"Yes","2013","Not Employed","in school","1","","","","1"
"Yes","2013","Not Employed","inadequately","14","","","","1"
"Yes","2013","Not Employed","general elemantary","163","0.168013125544452","0.145642502850759","0.190383748238144","1"
"Yes","2013","Not Employed","middle vocational","503","0.137927620475826","0.127050957355483","0.148804283596169","1"
"Yes","2013","Not Employed","vocational + Abi","27","","","","1"
"Yes","2013","Not Employed","higher vocational","49","0.159616002137651","0.125701442246873","0.193530562028428","1"
"Yes","2013","Not Employed","higher education","149","0.119589101652263","0.102215726466115","0.136962476838411","1"
"Yes","2013","Employed","in school","3","","","","1"
"Yes","2013","Employed","inadequately","10","","","","1"
"Yes","2013","Employed","general elemantary","74","0.0764033515425776","0.0579145450751029","0.0948921580100522","1"
"Yes","2013","Employed","middle vocational","414","0.0817631218552005","0.0745853815377377","0.0889408621726633","1"
"Yes","2013","Employed","vocational + Abi","68","0.0957134884715913","0.07614182103847","0.115285155904713","1"
"Yes","2013","Employed","higher vocational","62","0.0688956203212903","0.0522088822945988","0.0855823583479818","1"
"Yes","2013","Employed","higher education","197","0.0630918443228326","0.0545852300068539","0.0715984586388113","1"
"No","2014","Not Employed","in school","","","","","2"
"No","2014","Not Employed","vocational + Abi","","","","","2"
"No","2014","Not Employed","inadequately","","","","","2"
"No","2014","Not Employed","higher vocational","","","","","2"
"No","2014","Not Employed","general elemantary","","","","","2"
"No","2014","Not Employed","middle vocational","","","","","2"
"No","2014","Not Employed","higher education","","","","","2"
"No","2014","Employed","in school","","","","","2"
"No","2014","Employed","inadequately","","","","","2"
"No","2014","Employed","general elemantary","","","","","2"
"No","2014","Employed","middle vocational","","","","","2"
"No","2014","Employed","vocational + Abi","","","","","2"
"No","2014","Employed","higher vocational","","","","","2"
"No","2014","Employed","higher education","","","","","2"
"Yes","2014","Employed","middle vocational","","","","","1"
"Yes","2014","Employed","vocational + Abi","","","","","1"
"Yes","2014","Not Employed","in school","","","","","1"
"Yes","2014","Not Employed","inadequately","","","","","1"
"Yes","2014","Not Employed","general elemantary","","","","","1"
"Yes","2014","Not Employed","middle vocational","","","","","1"
"Yes","2014","Not Employed","vocational + Abi","","","","","1"
"Yes","2014","Not Employed","higher vocational","","","","","1"
"Yes","2014","Not Employed","higher education","","","","","1"
"Yes","2014","Employed","in school","","","","","1"
"Yes","2014","Employed","inadequately","","","","","1"
"Yes","2014","Employed","general elemantary","","","","","1"
"Yes","2014","Employed","higher vocational","","","","","1"
"Yes","2014","Employed","higher education","","","","","1"
"No","2015","Not Employed","in school","271","0.963834267425229","0.941847670169597","0.985820864680861","2"
"No","2015","Not Employed","inadequately","203","0.793904167621426","0.742514210156751","0.8452941250861","2"
"No","2015","Not Employed","vocational + Abi","307","0.920331679522986","0.891800149722852","0.948863209323121","2"
"No","2015","Not Employed","higher vocational","381","0.830791314971349","0.795516842680619","0.866065787262079","2"
"No","2015","Not Employed","higher education","1326","0.893985332185318","0.878311609292942","0.909659055077695","2"
"No","2015","Employed","in school","75","1","1","1","2"
"No","2015","Employed","inadequately","158","0.872050701154946","0.822418528164858","0.921682874145035","2"
"No","2015","Employed","general elemantary","1260","0.911478784114378","0.896421009192471","0.926536559036286","2"
"No","2015","Employed","middle vocational","7026","0.922976698604352","0.916968420063902","0.928984977144801","2"
"No","2015","Employed","vocational + Abi","1499","0.93399588503942","0.921886563390279","0.946105206688562","2"
"No","2015","Employed","higher vocational","1011","0.918442095951104","0.902253624651803","0.934630567250404","2"
"No","2015","Employed","higher education","4138","0.948263265000066","0.941726791055432","0.954799738944699","2"
"No","2015","Not Employed","general elemantary","1132","0.84746481992905","0.828076394923855","0.866853244934244","2"
"No","2015","Not Employed","middle vocational","3604","0.862586961471352","0.852107261281121","0.873066661661584","2"
"Yes","2015","Employed","middle vocational","539","0.0770233013956481","0.0710150228551985","0.0830315799360977","1"
"Yes","2015","Employed","vocational + Abi","116","0.0660041149605799","0.0538947933114384","0.0781134366097215","1"
"Yes","2015","Not Employed","in school","6","","","","1"
"Yes","2015","Not Employed","inadequately","35","0.206095832378574","0.1547058749139","0.257485789843249","1"
"Yes","2015","Not Employed","general elemantary","189","0.15253518007095","0.133146755065756","0.171923605076145","1"
"Yes","2015","Not Employed","middle vocational","542","0.137413038528648","0.126933338338416","0.147892738718879","1"
"Yes","2015","Not Employed","vocational + Abi","39","0.0796683204770135","0.0511367906768791","0.108199850277148","1"
"Yes","2015","Not Employed","higher vocational","53","0.169208685028651","0.133934212737921","0.204483157319381","1"
"Yes","2015","Not Employed","higher education","156","0.106014667814682","0.0903409449223052","0.121688390707058","1"
"Yes","2015","Employed","in school","","","","","1"
"Yes","2015","Employed","inadequately","16","","","","1"
"Yes","2015","Employed","general elemantary","107","0.0885212158856216","0.0734634409637141","0.103578990807529","1"
"Yes","2015","Employed","higher vocational","87","0.0815579040488962","0.0653694327495955","0.097746375348197","1"
"Yes","2015","Employed","higher education","273","0.0517367349999342","0.0452002610553007","0.0582732089445676","1"
"No","2016","Not Employed","in school","","","","","2"
"No","2016","Not Employed","inadequately","","","","","2"
"No","2016","Not Employed","vocational + Abi","","","","","2"
"No","2016","Not Employed","higher vocational","","","","","2"
"No","2016","Not Employed","higher education","","","","","2"
"No","2016","Employed","in school","","","","","2"
"No","2016","Employed","inadequately","","","","","2"
"No","2016","Employed","general elemantary","","","","","2"
"No","2016","Employed","middle vocational","","","","","2"
"No","2016","Employed","vocational + Abi","","","","","2"
"No","2016","Employed","higher vocational","","","","","2"
"No","2016","Employed","higher education","","","","","2"
"No","2016","Not Employed","general elemantary","","","","","2"
"No","2016","Not Employed","middle vocational","","","","","2"
"Yes","2016","Not Employed","in school","","","","","1"
"Yes","2016","Not Employed","inadequately","","","","","1"
"Yes","2016","Not Employed","general elemantary","","","","","1"
"Yes","2016","Not Employed","middle vocational","","","","","1"
"Yes","2016","Not Employed","vocational + Abi","","","","","1"
"Yes","2016","Not Employed","higher vocational","","","","","1"
"Yes","2016","Not Employed","higher education","","","","","1"
"Yes","2016","Employed","in school","","","","","1"
"Yes","2016","Employed","middle vocational","","","","","1"
"Yes","2016","Employed","vocational + Abi","","","","","1"
"Yes","2016","Employed","inadequately","","","","","1"
"Yes","2016","Employed","higher vocational","","","","","1"
"Yes","2016","Employed","general elemantary","","","","","1"
"Yes","2016","Employed","higher education","","","","","1"
"No","2017","Not Employed","in school","317","0.952930669003632","0.930045727476895","0.975815610530369","2"
"No","2017","Not Employed","inadequately","205","0.818208564927163","0.770111526663181","0.866305603191146","2"
"No","2017","Not Employed","general elemantary","1130","0.85192082865305","0.832672597523037","0.871169059783064","2"
"No","2017","Not Employed","middle vocational","3565","0.866236922705595","0.855785612076959","0.876688233334232","2"
"No","2017","Not Employed","vocational + Abi","334","0.841107884668577","0.804918426322276","0.877297343014878","2"
"No","2017","Not Employed","higher vocational","376","0.864231251098864","0.831626562699911","0.896835939497817","2"
"No","2017","Not Employed","higher education","1406","0.870780538652796","0.8542717647427","0.887289312562893","2"
"No","2017","Employed","in school","82","0.994410931604592","0.978372507184338","1.01044935602485","2"
"No","2017","Employed","inadequately","192","0.900929393917634","0.860522428880143","0.941336358955125","2"
"No","2017","Employed","general elemantary","1333","0.910464097381745","0.895808640923935","0.925119553839555","2"
"No","2017","Employed","middle vocational","7434","0.922825182324828","0.916999802883728","0.928650561765928","2"
"No","2017","Employed","vocational + Abi","1706","0.934546536537758","0.923227350247093","0.945865722828423","2"
"No","2017","Employed","higher vocational","1028","0.907162211369064","0.890181474524812","0.924142948213317","2"
"No","2017","Employed","higher education","4656","0.93887290197307","0.932211316740734","0.945534487205406","2"
"Yes","2017","Not Employed","higher education","180","0.129219461347204","0.112710687437107","0.1457282352573","1"
"Yes","2017","Employed","in school","1","","","","1"
"Yes","2017","Employed","middle vocational","628","0.0771748176751721","0.0713494382340723","0.083000197116272","1"
"Yes","2017","Employed","vocational + Abi","128","0.0654534634622415","0.0541342771715765","0.0767726497529065","1"
"Yes","2017","Not Employed","in school","12","","","","1"
"Yes","2017","Not Employed","inadequately","42","0.181791435072837","0.133694396808854","0.229888473336819","1"
"Yes","2017","Not Employed","general elemantary","178","0.14807917134695","0.128830940216936","0.167327402476963","1"
"Yes","2017","Not Employed","middle vocational","510","0.133763077294405","0.123311766665768","0.144214387923041","1"
"Yes","2017","Not Employed","vocational + Abi","58","0.158892115331423","0.122702656985122","0.195081573677724","1"
"Yes","2017","Not Employed","higher vocational","48","0.135768748901136","0.103164060502183","0.168373437300089","1"
"Yes","2017","Employed","inadequately","18","","","","1"
"Yes","2017","Employed","general elemantary","125","0.089535902618255","0.0748804461604448","0.104191359076065","1"
"Yes","2017","Employed","higher vocational","94","0.0928377886309359","0.0758570517866835","0.109818525475188","1"
"Yes","2017","Employed","higher education","312","0.0611270980269297","0.0544655127945938","0.0677886832592657","1"
"No","2018","Not Employed","in school","","","","","2"
"No","2018","Not Employed","inadequately","","","","","2"
"No","2018","Not Employed","general elemantary","","","","","2"
"No","2018","Not Employed","middle vocational","","","","","2"
"No","2018","Not Employed","vocational + Abi","","","","","2"
"No","2018","Not Employed","higher vocational","","","","","2"
"No","2018","Not Employed","higher education","","","","","2"
"No","2018","Employed","in school","","","","","2"
"No","2018","Employed","inadequately","","","","","2"
"No","2018","Employed","general elemantary","","","","","2"
"No","2018","Employed","middle vocational","","","","","2"
"No","2018","Employed","vocational + Abi","","","","","2"
"No","2018","Employed","higher vocational","","","","","2"
"No","2018","Employed","higher education","","","","","2"
"Yes","2018","Not Employed","higher education","","","","","1"
"Yes","2018","Employed","in school","","","","","1"
"Yes","2018","Employed","middle vocational","","","","","1"
"Yes","2018","Employed","vocational + Abi","","","","","1"
"Yes","2018","Not Employed","in school","","","","","1"
"Yes","2018","Not Employed","vocational + Abi","","","","","1"
"Yes","2018","Not Employed","higher vocational","","","","","1"
"Yes","2018","Employed","inadequately","","","","","1"
"Yes","2018","Employed","general elemantary","","","","","1"
"Yes","2018","Employed","higher vocational","","","","","1"
"Yes","2018","Employed","higher education","","","","","1"
"Yes","2018","Not Employed","inadequately","","","","","1"
"Yes","2018","Not Employed","general elemantary","","","","","1"
"Yes","2018","Not Employed","middle vocational","","","","","1"
"No","2019","Not Employed","in school","260","0.988375524360883","0.975421106736354","1.00132994198541","2"
"No","2019","Not Employed","inadequately","160","0.769255663832097","0.711156045103454","0.82735528256074","2"
"No","2019","Not Employed","general elemantary","952","0.838064977246211","0.81649010071887","0.859639853773552","2"
"No","2019","Not Employed","middle vocational","3309","0.859819025841456","0.848816803087571","0.870821248595341","2"
"No","2019","Not Employed","vocational + Abi","328","0.875186721354473","0.841868412725286","0.908505029983659","2"
"No","2019","Not Employed","higher vocational","377","0.854222480936792","0.820984478246315","0.887460483627269","2"
"No","2019","Not Employed","higher education","1447","0.87325466235514","0.857084131654498","0.889425193055783","2"
"No","2019","Employed","in school","66","0.990043493123317","0.966445543450166","1.01364144279647","2"
"No","2019","Employed","inadequately","169","0.901456598627849","0.858964970283368","0.943948226972329","2"
"No","2019","Employed","general elemantary","1205","0.905247930640699","0.88933974240948","0.921156118871917","2"
"No","2019","Employed","middle vocational","6751","0.91964044184828","0.913409015018247","0.925871868678313","2"
"No","2019","Employed","vocational + Abi","1670","0.926735852945859","0.914681619551582","0.938790086340137","2"
"No","2019","Employed","higher vocational","1147","0.935824459900895","0.92217880448487","0.94947011531692","2"
"No","2019","Employed","higher education","5021","0.931775941555595","0.925049329152631","0.938502553958559","2"
"Yes","2019","Not Employed","middle vocational","516","0.140180974158544","0.129178751404659","0.151183196912429","1"
"Yes","2019","Employed","in school","2","","","","1"
"Yes","2019","Employed","vocational + Abi","125","0.0732641470541408","0.0612099136598631","0.0853183804484185","1"
"Yes","2019","Not Employed","in school","3","","","","1"
"Yes","2019","Not Employed","inadequately","42","0.230744336167903","0.17264471743926","0.288843954896546","1"
"Yes","2019","Not Employed","general elemantary","168","0.161935022753789","0.140360146226448","0.18350989928113","1"
"Yes","2019","Not Employed","higher education","179","0.12674533764486","0.110574806944217","0.142915868345502","1"
"Yes","2019","Employed","middle vocational","560","0.0803595581517201","0.0741281313216875","0.0865909849817526","1"
"Yes","2019","Not Employed","vocational + Abi","50","0.124813278645527","0.0914949700163413","0.158131587274714","1"
"Yes","2019","Not Employed","higher vocational","56","0.145777519063208","0.112539516372731","0.179015521753685","1"
"Yes","2019","Employed","inadequately","20","","","","1"
"Yes","2019","Employed","general elemantary","97","0.0947520693593014","0.0788438811280825","0.11066025759052","1"
"Yes","2019","Employed","higher vocational","92","0.064175540099105","0.0505298846830805","0.0778211955151296","1"
"Yes","2019","Employed","higher education","376","0.0682240584444048","0.0614974460414407","0.0749506708473688","1"
