"ple0011","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Yes","2011","66 and older","general elemantary","154","0.182549372428045","0.156379217122613","0.208719527733476","1"
"Yes","2011","66 and older","middle vocational","337","0.144681929788251","0.131343618945087","0.158020240631414","1"
"Yes","2011","66 and older","vocational + Abi","16","","","","1"
"Yes","2011","66 and older","higher vocational","41","0.110601321518992","0.07914957205385","0.142053070984134","1"
"Yes","2011","66 and older","higher education","102","0.107722118376727","0.0893591224511404","0.126085114302314","1"
"No","2012","35-65 y.","higher vocational","","","","","2"
"No","2012","35-65 y.","middle vocational","","","","","2"
"No","2012","35-65 y.","vocational + Abi","","","","","2"
"No","2012","35-65 y.","higher education","","","","","2"
"No","2012","66 and older","in school","","","","","2"
"No","2012","66 and older","inadequately","","","","","2"
"No","2012","66 and older","general elemantary","","","","","2"
"No","2012","66 and older","middle vocational","","","","","2"
"No","2012","66 and older","vocational + Abi","","","","","2"
"No","2012","66 and older","higher vocational","","","","","2"
"No","2012","66 and older","higher education","","","","","2"
"No","2012","35-65 y.","in school","","","","","2"
"No","2012","35-65 y.","inadequately","","","","","2"
"No","2012","35-65 y.","general elemantary","","","","","2"
"No","2012","16-34 y.","higher vocational","","","","","2"
"No","2012","16-34 y.","higher education","","","","","2"
"No","2012","16-34 y.","general elemantary","","","","","2"
"No","2012","16-34 y.","middle vocational","","","","","2"
"No","2012","16-34 y.","vocational + Abi","","","","","2"
"No","2012","16-34 y.","in school","","","","","2"
"No","2012","16-34 y.","inadequately","","","","","2"
"Yes","2012","16-34 y.","higher education","","","","","1"
"Yes","2012","35-65 y.","in school","","","","","1"
"Yes","2012","35-65 y.","inadequately","","","","","1"
"Yes","2012","35-65 y.","general elemantary","","","","","1"
"Yes","2012","35-65 y.","middle vocational","","","","","1"
"Yes","2012","35-65 y.","vocational + Abi","","","","","1"
"Yes","2012","35-65 y.","higher vocational","","","","","1"
"Yes","2012","16-34 y.","in school","","","","","1"
"Yes","2012","16-34 y.","inadequately","","","","","1"
"Yes","2012","16-34 y.","general elemantary","","","","","1"
"Yes","2012","16-34 y.","middle vocational","","","","","1"
"Yes","2012","16-34 y.","vocational + Abi","","","","","1"
"Yes","2012","16-34 y.","higher vocational","","","","","1"
"Yes","2012","66 and older","higher vocational","","","","","1"
"Yes","2012","66 and older","higher education","","","","","1"
"Yes","2012","35-65 y.","higher education","","","","","1"
"Yes","2012","66 and older","in school","","","","","1"
"Yes","2012","66 and older","inadequately","","","","","1"
"Yes","2012","66 and older","general elemantary","","","","","1"
"Yes","2012","66 and older","middle vocational","","","","","1"
"Yes","2012","66 and older","vocational + Abi","","","","","1"
"No","2013","66 and older","higher education","1049","0.900556510631559","0.883313024418675","0.917799996844444","2"
"No","2013","66 and older","higher vocational","323","0.882740482671998","0.849178213870234","0.916302751473763","2"
"No","2013","35-65 y.","middle vocational","4706","0.87945926004105","0.870673679040461","0.888244841041639","2"
"No","2013","66 and older","vocational + Abi","109","0.914345304083001","0.864274083741884","0.964416524424118","2"
"No","2013","35-65 y.","vocational + Abi","619","0.855006577831572","0.828773217663321","0.881239937999823","2"
"No","2013","35-65 y.","higher vocational","796","0.89373534818322","0.873339246254956","0.914131450111484","2"
"No","2013","35-65 y.","higher education","2424","0.91621388078347","0.905652958739934","0.926774802827006","2"
"No","2013","66 and older","in school","","","","","2"
"No","2013","66 and older","inadequately","41","0.847948279363868","0.747410242188862","0.948486316538873","2"
"No","2013","66 and older","general elemantary","627","0.8370348886481","0.810424493098091","0.863645284198109","2"
"No","2013","66 and older","middle vocational","2261","0.877056879278415","0.864349078363987","0.889764680192842","2"
"No","2013","16-34 y.","higher vocational","103","1","1","1","2"
"No","2013","16-34 y.","higher education","659","0.960875123404094","0.946269714444192","0.975480532363997","2"
"No","2013","35-65 y.","in school","","","","","2"
"No","2013","35-65 y.","inadequately","85","0.830227507572108","0.756273329394185","0.904181685750032","2"
"No","2013","35-65 y.","general elemantary","554","0.850808577462366","0.823607053187238","0.878010101737494","2"
"No","2013","16-34 y.","in school","256","0.980920508518481","0.964291677423248","0.997549339613714","2"
"No","2013","16-34 y.","inadequately","45","0.987126300958896","0.954898015643547","1.01935458627424","2"
"No","2013","16-34 y.","general elemantary","448","0.955865349299569","0.937236850556283","0.974493848042855","2"
"No","2013","16-34 y.","middle vocational","1575","0.971879974907549","0.963824836608824","0.979935113206275","2"
"No","2013","16-34 y.","vocational + Abi","280","0.978296590100165","0.961554840086538","0.995038340113792","2"
"Yes","2013","16-34 y.","middle vocational","43","0.0281200250924506","0.020064886793725","0.0361751633911762","1"
"Yes","2013","16-34 y.","vocational + Abi","11","","","","1"
"Yes","2013","16-34 y.","higher vocational","","","","","1"
"Yes","2013","16-34 y.","higher education","18","","","","1"
"Yes","2013","35-65 y.","in school","","","","","1"
"Yes","2013","35-65 y.","inadequately","14","","","","1"
"Yes","2013","35-65 y.","general elemantary","105","0.149191422537634","0.121989898262506","0.176392946812762","1"
"Yes","2013","16-34 y.","general elemantary","19","","","","1"
"Yes","2013","66 and older","general elemantary","113","0.1629651113519","0.136354715801891","0.189575506901909","1"
"Yes","2013","66 and older","middle vocational","304","0.122943120721585","0.110235319807158","0.135650921636013","1"
"Yes","2013","66 and older","vocational + Abi","11","","","","1"
"Yes","2013","66 and older","higher vocational","30","0.117259517328002","0.0836972485262374","0.150821786129766","1"
"Yes","2013","66 and older","higher education","108","0.0994434893684406","0.0822000031555558","0.116686975581325","1"
"Yes","2013","35-65 y.","middle vocational","570","0.12054073995895","0.111755158958361","0.129326320959539","1"
"Yes","2013","35-65 y.","vocational + Abi","73","0.144993422168428","0.118760062000177","0.171226782336679","1"
"Yes","2013","35-65 y.","higher vocational","81","0.10626465181678","0.0858685498885162","0.126660753745044","1"
"Yes","2013","16-34 y.","in school","4","","","","1"
"Yes","2013","16-34 y.","inadequately","2","","","","1"
"Yes","2013","66 and older","inadequately","8","","","","1"
"Yes","2013","35-65 y.","higher education","220","0.0837861192165301","0.0732251971729942","0.0943470412600659","1"
"Yes","2013","66 and older","in school","","","","","1"
"No","2014","66 and older","general elemantary","","","","","2"
"No","2014","16-34 y.","higher vocational","","","","","2"
"No","2014","16-34 y.","higher education","","","","","2"
"No","2014","66 and older","middle vocational","","","","","2"
"No","2014","66 and older","vocational + Abi","","","","","2"
"No","2014","66 and older","higher vocational","","","","","2"
"No","2014","35-65 y.","in school","","","","","2"
"No","2014","66 and older","inadequately","","","","","2"
"No","2014","66 and older","higher education","","","","","2"
"No","2014","35-65 y.","inadequately","","","","","2"
"No","2014","35-65 y.","general elemantary","","","","","2"
"No","2014","35-65 y.","middle vocational","","","","","2"
"No","2014","35-65 y.","vocational + Abi","","","","","2"
"No","2014","35-65 y.","higher vocational","","","","","2"
"No","2014","35-65 y.","higher education","","","","","2"
"No","2014","66 and older","in school","","","","","2"
"No","2014","16-34 y.","in school","","","","","2"
"No","2014","16-34 y.","inadequately","","","","","2"
"No","2014","16-34 y.","general elemantary","","","","","2"
"No","2014","16-34 y.","middle vocational","","","","","2"
"No","2014","16-34 y.","vocational + Abi","","","","","2"
"Yes","2014","66 and older","general elemantary","","","","","1"
"Yes","2014","66 and older","middle vocational","","","","","1"
"Yes","2014","66 and older","vocational + Abi","","","","","1"
"Yes","2014","66 and older","higher vocational","","","","","1"
"Yes","2014","66 and older","higher education","","","","","1"
"Yes","2014","16-34 y.","in school","","","","","1"
"Yes","2014","16-34 y.","inadequately","","","","","1"
"Yes","2014","16-34 y.","general elemantary","","","","","1"
"Yes","2014","16-34 y.","middle vocational","","","","","1"
"Yes","2014","16-34 y.","vocational + Abi","","","","","1"
"Yes","2014","16-34 y.","higher vocational","","","","","1"
"Yes","2014","16-34 y.","higher education","","","","","1"
"Yes","2014","35-65 y.","higher vocational","","","","","1"
"Yes","2014","35-65 y.","higher education","","","","","1"
"Yes","2014","66 and older","in school","","","","","1"
"Yes","2014","66 and older","inadequately","","","","","1"
"Yes","2014","35-65 y.","in school","","","","","1"
"Yes","2014","35-65 y.","inadequately","","","","","1"
"Yes","2014","35-65 y.","general elemantary","","","","","1"
"Yes","2014","35-65 y.","vocational + Abi","","","","","1"
"Yes","2014","35-65 y.","middle vocational","","","","","1"
"No","2015","35-65 y.","higher education","3537","0.930054713002713","0.921985538956197","0.938123887049229","2"
"No","2015","35-65 y.","higher vocational","964","0.897435139431904","0.879188341405372","0.915681937458436","2"
"No","2015","66 and older","in school","","","","","2"
"No","2015","66 and older","inadequately","32","0.678337884027439","0.538721348650488","0.81795441940439","2"
"No","2015","66 and older","general elemantary","553","0.838622323569819","0.810619858428694","0.866624788710945","2"
"No","2015","16-34 y.","higher vocational","119","0.991216769545389","0.97472728823789","1.00770625085289","2"
"No","2015","16-34 y.","higher education","849","0.977337011598034","0.967430533050276","0.987243490145792","2"
"No","2015","35-65 y.","in school","","","","","2"
"No","2015","66 and older","middle vocational","2265","0.879006957527431","0.866351751589749","0.891662163465114","2"
"No","2015","66 and older","vocational + Abi","126","0.941804367158335","0.902884958006521","0.980723776310149","2"
"No","2015","66 and older","higher vocational","309","0.840500057317288","0.801975958074608","0.879024156559969","2"
"No","2015","66 and older","higher education","1078","0.905337426990855","0.888690492886694","0.921984361095015","2"
"No","2015","35-65 y.","inadequately","209","0.815882009347568","0.766949063542106","0.86481495515303","2"
"No","2015","35-65 y.","general elemantary","899","0.843893569098946","0.821845175041769","0.865941963156122","2"
"No","2015","35-65 y.","middle vocational","6114","0.88624494343907","0.878706021145463","0.893783865732677","2"
"No","2015","35-65 y.","vocational + Abi","1249","0.905817911741664","0.890385155948452","0.921250667534876","2"
"No","2015","16-34 y.","in school","346","0.970345349834749","0.952624427333973","0.988066272335525","2"
"No","2015","16-34 y.","inadequately","120","0.96639321932061","0.935173176161249","0.997613262479971","2"
"No","2015","16-34 y.","general elemantary","940","0.963543575692882","0.951833134513403","0.97525401687236","2"
"No","2015","16-34 y.","middle vocational","2251","0.966233640183293","0.95892448326044","0.973542797106145","2"
"No","2015","16-34 y.","vocational + Abi","431","0.981307318278451","0.968737789802675","0.993876846754227","2"
"Yes","2015","66 and older","general elemantary","110","0.161377676430181","0.133375211289055","0.189380141571306","1"
"Yes","2015","66 and older","middle vocational","286","0.120993042472569","0.108337836534886","0.133648248410251","1"
"Yes","2015","66 and older","vocational + Abi","13","","","","1"
"Yes","2015","66 and older","higher vocational","38","0.159499942682712","0.120975843440031","0.198024041925392","1"
"Yes","2015","66 and older","higher education","110","0.0946625730091454","0.0780156389049845","0.111309507113306","1"
"Yes","2015","35-65 y.","general elemantary","142","0.156106430901054","0.134058036843878","0.178154824958231","1"
"Yes","2015","35-65 y.","middle vocational","700","0.11375505656093","0.106216134267324","0.121293978854537","1"
"Yes","2015","35-65 y.","vocational + Abi","127","0.0941820882583358","0.078749332465124","0.109614844051548","1"
"Yes","2015","35-65 y.","higher vocational","98","0.102564860568096","0.0843180625415637","0.120811658594628","1"
"Yes","2015","16-34 y.","in school","6","","","","1"
"Yes","2015","16-34 y.","inadequately","8","","","","1"
"Yes","2015","16-34 y.","general elemantary","44","0.0364564243071185","0.0247459831276402","0.0481668654865968","1"
"Yes","2015","16-34 y.","middle vocational","95","0.0337663598167072","0.0264572028938546","0.0410755167395597","1"
"Yes","2015","35-65 y.","higher education","301","0.0699452869972873","0.0618761129507712","0.0780144610438035","1"
"Yes","2015","66 and older","in school","","","","","1"
"Yes","2015","66 and older","inadequately","11","","","","1"
"Yes","2015","16-34 y.","vocational + Abi","15","","","","1"
"Yes","2015","16-34 y.","higher vocational","4","","","","1"
"Yes","2015","16-34 y.","higher education","18","","","","1"
"Yes","2015","35-65 y.","inadequately","32","0.184117990652432","0.13518504484697","0.233050936457894","1"
"Yes","2015","35-65 y.","in school","","","","","1"
"No","2016","35-65 y.","middle vocational","","","","","2"
"No","2016","35-65 y.","general elemantary","","","","","2"
"No","2016","35-65 y.","vocational + Abi","","","","","2"
"No","2016","35-65 y.","higher vocational","","","","","2"
"No","2016","35-65 y.","higher education","","","","","2"
"No","2016","16-34 y.","higher vocational","","","","","2"
"No","2016","16-34 y.","higher education","","","","","2"
"No","2016","35-65 y.","in school","","","","","2"
"No","2016","35-65 y.","inadequately","","","","","2"
"No","2016","66 and older","in school","","","","","2"
"No","2016","66 and older","inadequately","","","","","2"
"No","2016","66 and older","general elemantary","","","","","2"
"No","2016","66 and older","middle vocational","","","","","2"
"No","2016","66 and older","vocational + Abi","","","","","2"
"No","2016","66 and older","higher vocational","","","","","2"
"No","2016","66 and older","higher education","","","","","2"
"No","2016","16-34 y.","in school","","","","","2"
"No","2016","16-34 y.","inadequately","","","","","2"
"No","2016","16-34 y.","general elemantary","","","","","2"
"No","2016","16-34 y.","middle vocational","","","","","2"
"No","2016","16-34 y.","vocational + Abi","","","","","2"
"Yes","2016","66 and older","general elemantary","","","","","1"
"Yes","2016","66 and older","middle vocational","","","","","1"
"Yes","2016","66 and older","vocational + Abi","","","","","1"
"Yes","2016","66 and older","higher vocational","","","","","1"
"Yes","2016","66 and older","higher education","","","","","1"
"Yes","2016","16-34 y.","higher education","","","","","1"
"Yes","2016","35-65 y.","in school","","","","","1"
"Yes","2016","35-65 y.","inadequately","","","","","1"
"Yes","2016","35-65 y.","general elemantary","","","","","1"
"Yes","2016","35-65 y.","middle vocational","","","","","1"
"Yes","2016","35-65 y.","vocational + Abi","","","","","1"
"Yes","2016","35-65 y.","higher vocational","","","","","1"
"Yes","2016","16-34 y.","in school","","","","","1"
"Yes","2016","16-34 y.","higher vocational","","","","","1"
"Yes","2016","35-65 y.","higher education","","","","","1"
"Yes","2016","16-34 y.","inadequately","","","","","1"
"Yes","2016","16-34 y.","general elemantary","","","","","1"
"Yes","2016","16-34 y.","middle vocational","","","","","1"
"Yes","2016","66 and older","in school","","","","","1"
"Yes","2016","66 and older","inadequately","","","","","1"
"Yes","2016","16-34 y.","vocational + Abi","","","","","1"
"No","2017","16-34 y.","higher education","1024","0.956550189675895","0.944254186817205","0.968846192534586","2"
"No","2017","35-65 y.","in school","1","","","","2"
"No","2017","16-34 y.","higher vocational","125","0.968893628455626","0.938818614766125","0.998968642145128","2"
"No","2017","66 and older","higher vocational","314","0.886761513006867","0.853515786765224","0.92000723924851","2"
"No","2017","66 and older","higher education","1146","0.88822799090388","0.870898931647536","0.905557050160224","2"
"No","2017","35-65 y.","inadequately","243","0.839058355768824","0.79616857393307","0.881948137604579","2"
"No","2017","35-65 y.","general elemantary","987","0.837954387614944","0.816656918422473","0.859251856807415","2"
"No","2017","35-65 y.","middle vocational","6311","0.886398980684364","0.879002699549066","0.893795261819662","2"
"No","2017","16-34 y.","in school","398","0.960025064291258","0.941085832777005","0.978964295805512","2"
"No","2017","16-34 y.","inadequately","121","0.923020583971453","0.877547529770745","0.96849363817216","2"
"No","2017","16-34 y.","general elemantary","939","0.951422418446261","0.938044242912776","0.964800593979747","2"
"No","2017","16-34 y.","middle vocational","2390","0.969489613112523","0.962731610728531","0.976247615496516","2"
"No","2017","16-34 y.","vocational + Abi","515","0.964054884395182","0.948295599084365","0.979814169705998","2"
"No","2017","66 and older","vocational + Abi","128","0.91605484961974","0.870119966250818","0.961989732988662","2"
"No","2017","35-65 y.","vocational + Abi","1397","0.892157705772398","0.87671591667439","0.907599494870405","2"
"No","2017","35-65 y.","higher vocational","965","0.88476527249078","0.865624257560448","0.903906287421112","2"
"No","2017","35-65 y.","higher education","3892","0.919987183589667","0.911809105199728","0.928165261979606","2"
"No","2017","66 and older","in school","","","","","2"
"No","2017","66 and older","inadequately","33","0.810276632209138","0.693086530003164","0.927466734415113","2"
"No","2017","66 and older","general elemantary","537","0.865291549763445","0.83850391016266","0.892079189364229","2"
"No","2017","66 and older","middle vocational","2298","0.88240542088646","0.869970747876895","0.894840093896026","2"
"Yes","2017","66 and older","general elemantary","87","0.134708450236555","0.107920810635771","0.16149608983734","1"
"Yes","2017","66 and older","middle vocational","280","0.11759457911354","0.105159906103974","0.130029252123105","1"
"Yes","2017","66 and older","vocational + Abi","12","","","","1"
"Yes","2017","66 and older","higher vocational","35","0.113238486993133","0.0799927607514897","0.146484213234777","1"
"Yes","2017","66 and older","higher education","124","0.11177200909612","0.094442949839776","0.129101068352464","1"
"Yes","2017","35-65 y.","vocational + Abi","153","0.107842294227602","0.0924005051295952","0.12328408332561","1"
"Yes","2017","35-65 y.","higher vocational","104","0.11523472750922","0.0960937125788878","0.134375742439552","1"
"Yes","2017","35-65 y.","higher education","336","0.0800128164103328","0.0718347380203937","0.0881908948002718","1"
"Yes","2017","66 and older","in school","","","","","1"
"Yes","2017","66 and older","inadequately","10","","","","1"
"Yes","2017","16-34 y.","middle vocational","98","0.0305103868874766","0.023752384503484","0.0372683892714692","1"
"Yes","2017","16-34 y.","vocational + Abi","21","","","","1"
"Yes","2017","16-34 y.","higher vocational","3","","","","1"
"Yes","2017","16-34 y.","higher education","32","0.0434498103241049","0.0311538074654143","0.0557458131827954","1"
"Yes","2017","35-65 y.","in school","","","","","1"
"Yes","2017","35-65 y.","inadequately","39","0.160941644231176","0.118051862395421","0.20383142606693","1"
"Yes","2017","35-65 y.","general elemantary","163","0.162045612385056","0.140748143192585","0.183343081577527","1"
"Yes","2017","16-34 y.","general elemantary","53","0.0485775815537386","0.0351994060202532","0.0619557570872241","1"
"Yes","2017","35-65 y.","middle vocational","760","0.113601019315636","0.106204738180338","0.120997300450934","1"
"Yes","2017","16-34 y.","inadequately","11","","","","1"
"Yes","2017","16-34 y.","in school","13","","","","1"
"No","2018","16-34 y.","general elemantary","","","","","2"
"No","2018","16-34 y.","middle vocational","","","","","2"
"No","2018","16-34 y.","vocational + Abi","","","","","2"
"No","2018","16-34 y.","higher vocational","","","","","2"
"No","2018","16-34 y.","higher education","","","","","2"
"No","2018","35-65 y.","in school","","","","","2"
"No","2018","16-34 y.","in school","","","","","2"
"No","2018","16-34 y.","inadequately","","","","","2"
"No","2018","66 and older","inadequately","","","","","2"
"No","2018","66 and older","general elemantary","","","","","2"
"No","2018","66 and older","middle vocational","","","","","2"
"No","2018","66 and older","vocational + Abi","","","","","2"
"No","2018","66 and older","higher vocational","","","","","2"
"No","2018","66 and older","higher education","","","","","2"
"No","2018","35-65 y.","inadequately","","","","","2"
"No","2018","35-65 y.","general elemantary","","","","","2"
"No","2018","35-65 y.","middle vocational","","","","","2"
"No","2018","35-65 y.","vocational + Abi","","","","","2"
"No","2018","35-65 y.","higher vocational","","","","","2"
"No","2018","35-65 y.","higher education","","","","","2"
"No","2018","66 and older","in school","","","","","2"
"Yes","2018","66 and older","higher vocational","","","","","1"
"Yes","2018","66 and older","higher education","","","","","1"
"Yes","2018","66 and older","general elemantary","","","","","1"
"Yes","2018","66 and older","middle vocational","","","","","1"
"Yes","2018","66 and older","vocational + Abi","","","","","1"
"Yes","2018","66 and older","in school","","","","","1"
"Yes","2018","66 and older","inadequately","","","","","1"
"Yes","2018","35-65 y.","vocational + Abi","","","","","1"
"Yes","2018","35-65 y.","higher vocational","","","","","1"
"Yes","2018","35-65 y.","higher education","","","","","1"
"Yes","2018","16-34 y.","in school","","","","","1"
"Yes","2018","16-34 y.","inadequately","","","","","1"
"Yes","2018","16-34 y.","general elemantary","","","","","1"
"Yes","2018","16-34 y.","middle vocational","","","","","1"
"Yes","2018","16-34 y.","vocational + Abi","","","","","1"
"Yes","2018","16-34 y.","higher vocational","","","","","1"
"Yes","2018","16-34 y.","higher education","","","","","1"
"Yes","2018","35-65 y.","in school","","","","","1"
"Yes","2018","35-65 y.","general elemantary","","","","","1"
"Yes","2018","35-65 y.","middle vocational","","","","","1"
"Yes","2018","35-65 y.","inadequately","","","","","1"
"No","2019","16-34 y.","in school","326","0.988681729066589","0.977285730361646","1.00007772777153","2"
"No","2019","16-34 y.","inadequately","100","0.980922604201047","0.955002716329675","1.00684249207242","2"
"No","2019","16-34 y.","general elemantary","783","0.918436660754338","0.899971675208954","0.936901646299723","2"
"No","2019","16-34 y.","middle vocational","1984","0.949555261053313","0.940147443034892","0.958963079071735","2"
"No","2019","16-34 y.","vocational + Abi","448","0.967035417068338","0.950737105675638","0.983333728461038","2"
"No","2019","16-34 y.","higher vocational","133","0.986502827183782","0.967037945054336","1.00596770931323","2"
"No","2019","16-34 y.","higher education","966","0.956393036047561","0.943785972180565","0.969000099914557","2"
"No","2019","35-65 y.","in school","","","","","2"
"No","2019","35-65 y.","inadequately","204","0.802225358810817","0.7527508019237","0.851699915697935","2"
"No","2019","35-65 y.","general elemantary","894","0.850334148797602","0.828451928287268","0.872216369307937","2"
"No","2019","35-65 y.","middle vocational","5773","0.88709650353417","0.879383282265665","0.894809724802676","2"
"No","2019","35-65 y.","vocational + Abi","1402","0.893773796956683","0.878399517666662","0.909148076246704","2"
"No","2019","35-65 y.","higher vocational","1040","0.911303436020159","0.894850201656072","0.927756670384247","2"
"No","2019","35-65 y.","higher education","4185","0.914912391775652","0.906807967312917","0.923016816238388","2"
"No","2019","66 and older","in school","","","","","2"
"No","2019","66 and older","inadequately","25","","","","2"
"No","2019","66 and older","general elemantary","480","0.858738705806306","0.829814422748884","0.887662988863727","2"
"No","2019","66 and older","middle vocational","2303","0.879150335626799","0.866597191752319","0.891703479501279","2"
"No","2019","66 and older","vocational + Abi","148","0.920406917661472","0.879600136632196","0.961213698690749","2"
"No","2019","66 and older","higher vocational","351","0.881728388783745","0.849678726612197","0.913778050955294","2"
"No","2019","66 and older","higher education","1317","0.881846950610483","0.865300933053745","0.898392968167221","2"
"Yes","2019","66 and older","higher vocational","39","0.118271611216255","0.0862219490447064","0.150321273387803","1"
"Yes","2019","66 and older","higher education","145","0.118153049389517","0.101607031832779","0.134699066946255","1"
"Yes","2019","66 and older","middle vocational","287","0.120849664373201","0.108296520498721","0.133402808247681","1"
"Yes","2019","66 and older","vocational + Abi","21","","","","1"
"Yes","2019","66 and older","general elemantary","77","0.141261294193694","0.112337011136273","0.170185577251116","1"
"Yes","2019","66 and older","inadequately","10","","","","1"
"Yes","2019","66 and older","in school","","","","","1"
"Yes","2019","35-65 y.","higher vocational","107","0.0886965639798407","0.0722433296157531","0.105149798343928","1"
"Yes","2019","35-65 y.","higher education","368","0.0850876082243477","0.0769831837616123","0.0931920326870831","1"
"Yes","2019","16-34 y.","in school","5","","","","1"
"Yes","2019","35-65 y.","vocational + Abi","141","0.106226203043317","0.0908519237532964","0.121600482333338","1"
"Yes","2019","16-34 y.","inadequately","7","","","","1"
"Yes","2019","16-34 y.","general elemantary","61","0.0815633392456618","0.0630983537002773","0.100028324791046","1"
"Yes","2019","16-34 y.","middle vocational","95","0.0504447389466867","0.041036920928265","0.0598525569651083","1"
"Yes","2019","35-65 y.","general elemantary","127","0.149665851202398","0.127783630692063","0.171548071712733","1"
"Yes","2019","16-34 y.","vocational + Abi","13","","","","1"
"Yes","2019","16-34 y.","higher education","42","0.0436069639524389","0.0309999000854434","0.0562140278194345","1"
"Yes","2019","35-65 y.","middle vocational","694","0.11290349646583","0.105190275197325","0.120616717734335","1"
"Yes","2019","35-65 y.","in school","","","","","1"
"Yes","2019","35-65 y.","inadequately","45","0.197774641189183","0.148300084302065","0.2472491980763","1"
"Yes","2019","16-34 y.","higher vocational","2","","","","1"
