"ple0011","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Yes","2011","66 and older","(Married) couple without C. ","379","0.124444085341781","0.113279648577168","0.135608522106395","1"
"Yes","2011","66 and older","Single parent ","10","","","","1"
"Yes","2011","66 and older","Couple + C. LE 16 ","2","","","","1"
"Yes","2011","66 and older","Couple + C. GT 16 ","14","","","","1"
"Yes","2011","66 and older","Couple + C. LE and GT 16","","","","","1"
"No","2012","16-34 y.","(Married) couple without C. ","","","","","2"
"No","2012","16-34 y.","1-pers.-HH","","","","","2"
"No","2012","16-34 y.","Couple + C. LE 16 ","","","","","2"
"No","2012","16-34 y.","Couple + C. GT 16 ","","","","","2"
"No","2012","16-34 y.","Single parent ","","","","","2"
"No","2012","16-34 y.","Couple + C. LE and GT 16","","","","","2"
"No","2012","35-65 y.","1-pers.-HH","","","","","2"
"No","2012","35-65 y.","(Married) couple without C. ","","","","","2"
"No","2012","35-65 y.","Single parent ","","","","","2"
"No","2012","35-65 y.","Couple + C. LE 16 ","","","","","2"
"No","2012","66 and older","1-pers.-HH","","","","","2"
"No","2012","66 and older","(Married) couple without C. ","","","","","2"
"No","2012","66 and older","Couple + C. GT 16 ","","","","","2"
"No","2012","66 and older","Couple + C. LE and GT 16","","","","","2"
"No","2012","35-65 y.","Couple + C. GT 16 ","","","","","2"
"No","2012","35-65 y.","Couple + C. LE and GT 16","","","","","2"
"No","2012","66 and older","Single parent ","","","","","2"
"No","2012","66 and older","Couple + C. LE 16 ","","","","","2"
"Yes","2012","16-34 y.","1-pers.-HH","","","","","1"
"Yes","2012","16-34 y.","(Married) couple without C. ","","","","","1"
"Yes","2012","16-34 y.","Single parent ","","","","","1"
"Yes","2012","16-34 y.","Couple + C. LE 16 ","","","","","1"
"Yes","2012","16-34 y.","Couple + C. GT 16 ","","","","","1"
"Yes","2012","16-34 y.","Couple + C. LE and GT 16","","","","","1"
"Yes","2012","35-65 y.","1-pers.-HH","","","","","1"
"Yes","2012","35-65 y.","(Married) couple without C. ","","","","","1"
"Yes","2012","35-65 y.","Single parent ","","","","","1"
"Yes","2012","35-65 y.","Couple + C. LE 16 ","","","","","1"
"Yes","2012","35-65 y.","Couple + C. GT 16 ","","","","","1"
"Yes","2012","35-65 y.","Couple + C. LE and GT 16","","","","","1"
"Yes","2012","66 and older","1-pers.-HH","","","","","1"
"Yes","2012","66 and older","(Married) couple without C. ","","","","","1"
"Yes","2012","66 and older","Single parent ","","","","","1"
"Yes","2012","66 and older","Couple + C. LE 16 ","","","","","1"
"Yes","2012","66 and older","Couple + C. GT 16 ","","","","","1"
"Yes","2012","66 and older","Couple + C. LE and GT 16","","","","","1"
"No","2013","16-34 y.","1-pers.-HH","584","0.952568016540951","0.935713700758293","0.969422332323609","2"
"No","2013","16-34 y.","(Married) couple without C. ","712","0.966016368791618","0.952917567460919","0.979115170122316","2"
"No","2013","16-34 y.","Couple + C. LE 16 ","687","0.983134732333201","0.973616121585677","0.992653343080725","2"
"No","2013","16-34 y.","Couple + C. GT 16 ","829","0.985636271831333","0.977599456806583","0.993673086856084","2"
"No","2013","16-34 y.","Single parent ","383","0.952405683089554","0.931593214154592","0.973218152024517","2"
"No","2013","16-34 y.","Couple + C. LE and GT 16","296","0.977792748559148","0.96120079254236","0.994384704575936","2"
"No","2013","35-65 y.","1-pers.-HH","1220","0.829182464412224","0.809910740772627","0.848454188051822","2"
"No","2013","35-65 y.","(Married) couple without C. ","3235","0.897365642193269","0.88747681214366","0.907254472242878","2"
"No","2013","35-65 y.","Single parent ","569","0.878798994985054","0.853670963103329","0.903927026866778","2"
"No","2013","35-65 y.","Couple + C. LE 16 ","1941","0.928996676233292","0.917908617575005","0.940084734891579","2"
"No","2013","35-65 y.","Couple + C. GT 16 ","1471","0.887940377565153","0.872678418634924","0.903202336495383","2"
"No","2013","35-65 y.","Couple + C. LE and GT 16","590","0.92470625864863","0.904247513173545","0.945165004123714","2"
"No","2013","66 and older","1-pers.-HH","1218","0.868132528734493","0.850390154243278","0.885874903225708","2"
"No","2013","66 and older","(Married) couple without C. ","2937","0.880910449633015","0.86986299402262","0.89195790524341","2"
"No","2013","66 and older","Couple + C. GT 16 ","144","0.94805477274954","0.912659182648031","0.983450362851048","2"
"No","2013","66 and older","Couple + C. LE and GT 16","","","","","2"
"No","2013","66 and older","Single parent ","51","0.796981353563981","0.699937470124747","0.894025237003215","2"
"No","2013","66 and older","Couple + C. LE 16 ","9","","","","2"
"Yes","2013","16-34 y.","1-pers.-HH","27","","","","1"
"Yes","2013","16-34 y.","(Married) couple without C. ","23","","","","1"
"Yes","2013","16-34 y.","Single parent ","19","","","","1"
"Yes","2013","16-34 y.","Couple + C. LE 16 ","16","","","","1"
"Yes","2013","16-34 y.","Couple + C. GT 16 ","13","","","","1"
"Yes","2013","16-34 y.","Couple + C. LE and GT 16","7","","","","1"
"Yes","2013","35-65 y.","1-pers.-HH","245","0.170817535587776","0.151545811948178","0.190089259227373","1"
"Yes","2013","35-65 y.","(Married) couple without C. ","383","0.102634357806731","0.0927455277571222","0.11252318785634","1"
"Yes","2013","35-65 y.","Single parent ","79","0.121201005014946","0.0960729731332217","0.146329036896671","1"
"Yes","2013","35-65 y.","Couple + C. LE 16 ","120","0.0710033237667083","0.0599152651084209","0.0820913824249956","1"
"Yes","2013","35-65 y.","Couple + C. GT 16 ","170","0.112059622434847","0.0967976635046172","0.127321581365076","1"
"Yes","2013","35-65 y.","Couple + C. LE and GT 16","49","0.0752937413513703","0.0548349958762858","0.0957524868264549","1"
"Yes","2013","66 and older","1-pers.-HH","179","0.131867471265507","0.114125096774292","0.149609845756722","1"
"Yes","2013","66 and older","(Married) couple without C. ","365","0.119089550366985","0.10804209475659","0.13013700597738","1"
"Yes","2013","66 and older","Single parent ","15","","","","1"
"Yes","2013","66 and older","Couple + C. LE 16 ","","","","","1"
"Yes","2013","66 and older","Couple + C. GT 16 ","7","","","","1"
"Yes","2013","66 and older","Couple + C. LE and GT 16","","","","","1"
"No","2014","16-34 y.","(Married) couple without C. ","","","","","2"
"No","2014","16-34 y.","1-pers.-HH","","","","","2"
"No","2014","16-34 y.","Couple + C. LE 16 ","","","","","2"
"No","2014","16-34 y.","Single parent ","","","","","2"
"No","2014","16-34 y.","Couple + C. GT 16 ","","","","","2"
"No","2014","16-34 y.","Couple + C. LE and GT 16","","","","","2"
"No","2014","35-65 y.","1-pers.-HH","","","","","2"
"No","2014","35-65 y.","(Married) couple without C. ","","","","","2"
"No","2014","35-65 y.","Single parent ","","","","","2"
"No","2014","35-65 y.","Couple + C. LE 16 ","","","","","2"
"No","2014","35-65 y.","Couple + C. GT 16 ","","","","","2"
"No","2014","35-65 y.","Couple + C. LE and GT 16","","","","","2"
"No","2014","66 and older","1-pers.-HH","","","","","2"
"No","2014","66 and older","(Married) couple without C. ","","","","","2"
"No","2014","66 and older","Single parent ","","","","","2"
"No","2014","66 and older","Couple + C. LE 16 ","","","","","2"
"No","2014","66 and older","Couple + C. GT 16 ","","","","","2"
"No","2014","66 and older","Couple + C. LE and GT 16","","","","","2"
"Yes","2014","16-34 y.","1-pers.-HH","","","","","1"
"Yes","2014","16-34 y.","(Married) couple without C. ","","","","","1"
"Yes","2014","16-34 y.","Single parent ","","","","","1"
"Yes","2014","16-34 y.","Couple + C. LE 16 ","","","","","1"
"Yes","2014","16-34 y.","Couple + C. GT 16 ","","","","","1"
"Yes","2014","16-34 y.","Couple + C. LE and GT 16","","","","","1"
"Yes","2014","35-65 y.","1-pers.-HH","","","","","1"
"Yes","2014","35-65 y.","(Married) couple without C. ","","","","","1"
"Yes","2014","35-65 y.","Single parent ","","","","","1"
"Yes","2014","35-65 y.","Couple + C. LE 16 ","","","","","1"
"Yes","2014","35-65 y.","Couple + C. GT 16 ","","","","","1"
"Yes","2014","35-65 y.","Couple + C. LE and GT 16","","","","","1"
"Yes","2014","66 and older","1-pers.-HH","","","","","1"
"Yes","2014","66 and older","(Married) couple without C. ","","","","","1"
"Yes","2014","66 and older","Single parent ","","","","","1"
"Yes","2014","66 and older","Couple + C. LE 16 ","","","","","1"
"Yes","2014","66 and older","Couple + C. GT 16 ","","","","","1"
"Yes","2014","66 and older","Couple + C. LE and GT 16","","","","","1"
"No","2015","16-34 y.","Couple + C. LE 16 ","1423","0.973979171346667","0.965863092262501","0.982095250430833","2"
"No","2015","16-34 y.","Single parent ","764","0.944454538655923","0.928661807993565","0.96024726931828","2"
"No","2015","16-34 y.","1-pers.-HH","630","0.946103934621894","0.929005409745707","0.963202459498081","2"
"No","2015","16-34 y.","Couple + C. GT 16 ","944","0.988283320703433","0.981469223244664","0.995097418162202","2"
"No","2015","16-34 y.","(Married) couple without C. ","818","0.977323494600745","0.967327281012246","0.987319708189244","2"
"No","2015","16-34 y.","Couple + C. LE and GT 16","700","0.978128875303282","0.967415528144625","0.988842222461939","2"
"No","2015","35-65 y.","1-pers.-HH","1243","0.846224816851358","0.827752758835375","0.864696874867341","2"
"No","2015","35-65 y.","(Married) couple without C. ","3081","0.888601901039401","0.878113943751382","0.89908985832742","2"
"No","2015","35-65 y.","Single parent ","1214","0.845097792987498","0.826455638099059","0.863739947875938","2"
"No","2015","35-65 y.","Couple + C. LE 16 ","4348","0.95132577666404","0.945104604381158","0.957546948946922","2"
"No","2015","35-65 y.","Couple + C. GT 16 ","1591","0.911434691869847","0.898119489151117","0.924749894588577","2"
"No","2015","35-65 y.","Couple + C. LE and GT 16","1315","0.923384751028543","0.909642222355123","0.937127279701963","2"
"No","2015","66 and older","1-pers.-HH","1195","0.857694597478952","0.839308612889188","0.876080582068716","2"
"No","2015","66 and older","(Married) couple without C. ","2850","0.88619027187846","0.875174832777513","0.897205710979408","2"
"No","2015","66 and older","Single parent ","64","0.865209455414767","0.787922214830931","0.942496695998604","2"
"No","2015","66 and older","Couple + C. LE 16 ","8","","","","2"
"No","2015","66 and older","Couple + C. GT 16 ","180","0.898095670357984","0.855850934642774","0.940340406073194","2"
"No","2015","66 and older","Couple + C. LE and GT 16","3","","","","2"
"Yes","2015","16-34 y.","1-pers.-HH","40","0.0538960653781061","0.0367975405019193","0.0709945902542929","1"
"Yes","2015","16-34 y.","(Married) couple without C. ","34","0.0226765053992549","0.0126802918107558","0.0326727189877539","1"
"Yes","2015","16-34 y.","Single parent ","44","0.0555454613440774","0.03975273068172","0.0713381920064348","1"
"Yes","2015","16-34 y.","Couple + C. LE 16 ","55","0.0260208286533334","0.0179047495691674","0.0341369077374994","1"
"Yes","2015","16-34 y.","Couple + C. GT 16 ","14","","","","1"
"Yes","2015","16-34 y.","Couple + C. LE and GT 16","16","","","","1"
"Yes","2015","35-65 y.","1-pers.-HH","222","0.153775183148642","0.135303125132659","0.172247241164625","1"
"Yes","2015","35-65 y.","(Married) couple without C. ","376","0.111398098960599","0.10091014167258","0.121886056248618","1"
"Yes","2015","35-65 y.","Single parent ","233","0.154902207012502","0.136260052124062","0.173544361900941","1"
"Yes","2015","35-65 y.","Couple + C. LE 16 ","248","0.04867422333596","0.0424530510530784","0.0548953956188417","1"
"Yes","2015","35-65 y.","Couple + C. GT 16 ","158","0.088565308130153","0.0752501054114231","0.101880510848883","1"
"Yes","2015","35-65 y.","Couple + C. LE and GT 16","124","0.0766152489714567","0.0628727202980366","0.0903577776448768","1"
"Yes","2015","66 and older","1-pers.-HH","192","0.142305402521048","0.123919417931284","0.160691387110812","1"
"Yes","2015","66 and older","Couple + C. GT 16 ","17","","","","1"
"Yes","2015","66 and older","(Married) couple without C. ","343","0.11380972812154","0.102794289020592","0.124825167222488","1"
"Yes","2015","66 and older","Couple + C. LE and GT 16","","","","","1"
"Yes","2015","66 and older","Couple + C. LE 16 ","2","","","","1"
"Yes","2015","66 and older","Single parent ","11","","","","1"
"No","2016","16-34 y.","1-pers.-HH","","","","","2"
"No","2016","16-34 y.","(Married) couple without C. ","","","","","2"
"No","2016","16-34 y.","Single parent ","","","","","2"
"No","2016","16-34 y.","Couple + C. LE 16 ","","","","","2"
"No","2016","16-34 y.","Couple + C. GT 16 ","","","","","2"
"No","2016","16-34 y.","Couple + C. LE and GT 16","","","","","2"
"No","2016","35-65 y.","1-pers.-HH","","","","","2"
"No","2016","35-65 y.","(Married) couple without C. ","","","","","2"
"No","2016","35-65 y.","Single parent ","","","","","2"
"No","2016","35-65 y.","Couple + C. LE 16 ","","","","","2"
"No","2016","35-65 y.","Couple + C. GT 16 ","","","","","2"
"No","2016","35-65 y.","Couple + C. LE and GT 16","","","","","2"
"No","2016","66 and older","1-pers.-HH","","","","","2"
"No","2016","66 and older","(Married) couple without C. ","","","","","2"
"No","2016","66 and older","Single parent ","","","","","2"
"No","2016","66 and older","Couple + C. LE 16 ","","","","","2"
"No","2016","66 and older","Couple + C. GT 16 ","","","","","2"
"No","2016","66 and older","Couple + C. LE and GT 16","","","","","2"
"Yes","2016","16-34 y.","1-pers.-HH","","","","","1"
"Yes","2016","16-34 y.","(Married) couple without C. ","","","","","1"
"Yes","2016","16-34 y.","Single parent ","","","","","1"
"Yes","2016","16-34 y.","Couple + C. LE 16 ","","","","","1"
"Yes","2016","16-34 y.","Couple + C. GT 16 ","","","","","1"
"Yes","2016","16-34 y.","Couple + C. LE and GT 16","","","","","1"
"Yes","2016","35-65 y.","1-pers.-HH","","","","","1"
"Yes","2016","35-65 y.","(Married) couple without C. ","","","","","1"
"Yes","2016","35-65 y.","Single parent ","","","","","1"
"Yes","2016","35-65 y.","Couple + C. LE 16 ","","","","","1"
"Yes","2016","35-65 y.","Couple + C. GT 16 ","","","","","1"
"Yes","2016","35-65 y.","Couple + C. LE and GT 16","","","","","1"
"Yes","2016","66 and older","1-pers.-HH","","","","","1"
"Yes","2016","66 and older","(Married) couple without C. ","","","","","1"
"Yes","2016","66 and older","Couple + C. LE 16 ","","","","","1"
"Yes","2016","66 and older","Single parent ","","","","","1"
"Yes","2016","66 and older","Couple + C. LE and GT 16","","","","","1"
"Yes","2016","66 and older","Couple + C. GT 16 ","","","","","1"
"No","2017","16-34 y.","1-pers.-HH","819","0.940519907268541","0.924767063724214","0.956272750812869","2"
"No","2017","16-34 y.","(Married) couple without C. ","1029","0.957850373669011","0.945883531486934","0.969817215851088","2"
"No","2017","16-34 y.","Single parent ","763","0.945576168652167","0.930020815407496","0.961131521896837","2"
"No","2017","16-34 y.","Couple + C. LE 16 ","1285","0.969455120854638","0.960220836659571","0.978689405049706","2"
"No","2017","16-34 y.","Couple + C. GT 16 ","1075","0.98251225575525","0.974759023287501","0.990265488223","2"
"No","2017","16-34 y.","Couple + C. LE and GT 16","692","0.963753282244253","0.949995695761949","0.977510868726557","2"
"No","2017","35-65 y.","1-pers.-HH","1451","0.85152517006863","0.834657445782885","0.868392894354374","2"
"No","2017","35-65 y.","(Married) couple without C. ","3436","0.875956797942414","0.865615462076733","0.886298133808095","2"
"No","2017","35-65 y.","Single parent ","1140","0.828993319804647","0.808953200637236","0.849033438972057","2"
"No","2017","35-65 y.","Couple + C. LE 16 ","4382","0.955398885870832","0.949443904462669","0.961353867278994","2"
"No","2017","35-65 y.","Couple + C. GT 16 ","1769","0.897389901909976","0.883986628601653","0.910793175218299","2"
"No","2017","35-65 y.","Couple + C. LE and GT 16","1398","0.926258265298788","0.913188276775815","0.939328253821761","2"
"No","2017","66 and older","1-pers.-HH","1199","0.872015780058496","0.854383586575337","0.889647973541656","2"
"No","2017","66 and older","(Married) couple without C. ","2939","0.889105563635458","0.878346536907366","0.899864590363549","2"
"No","2017","66 and older","Single parent ","59","0.841235861951346","0.756228994827678","0.926242729075013","2"
"No","2017","66 and older","Couple + C. LE 16 ","7","","","","2"
"No","2017","66 and older","Couple + C. GT 16 ","188","0.900102003308734","0.858851967889416","0.941352038728052","2"
"No","2017","66 and older","Couple + C. LE and GT 16","2","","","","2"
"Yes","2017","16-34 y.","Single parent ","54","0.0544238313478334","0.0388684781031625","0.0699791845925043","1"
"Yes","2017","16-34 y.","Couple + C. LE 16 ","49","0.0305448791453617","0.0213105949502944","0.039779163340429","1"
"Yes","2017","16-34 y.","1-pers.-HH","47","0.0594800927314588","0.0437272491871313","0.0752329362757863","1"
"Yes","2017","16-34 y.","(Married) couple without C. ","54","0.0421496263309891","0.0301827841489121","0.0541164685130662","1"
"Yes","2017","16-34 y.","Couple + C. GT 16 ","23","","","","1"
"Yes","2017","16-34 y.","Couple + C. LE and GT 16","17","","","","1"
"Yes","2017","35-65 y.","1-pers.-HH","256","0.14847482993137","0.131607105645626","0.165342554217115","1"
"Yes","2017","35-65 y.","(Married) couple without C. ","467","0.124043202057586","0.113701866191905","0.134384537923266","1"
"Yes","2017","35-65 y.","Single parent ","216","0.171006680195353","0.150966561027943","0.191046799362764","1"
"Yes","2017","35-65 y.","Couple + C. LE 16 ","234","0.0446011141291681","0.0386461327210057","0.0505560955373306","1"
"Yes","2017","35-65 y.","Couple + C. GT 16 ","200","0.102610098090024","0.0892068247817009","0.116013371398347","1"
"Yes","2017","35-65 y.","Couple + C. LE and GT 16","138","0.0737417347012121","0.0606717461782393","0.0868117232241849","1"
"Yes","2017","66 and older","1-pers.-HH","180","0.127984219941504","0.110352026458344","0.145616413424663","1"
"Yes","2017","66 and older","Couple + C. LE 16 ","","","","","1"
"Yes","2017","66 and older","(Married) couple without C. ","333","0.110894436364542","0.100135409636451","0.121653463092634","1"
"Yes","2017","66 and older","Single parent ","12","","","","1"
"Yes","2017","66 and older","Couple + C. GT 16 ","15","","","","1"
"Yes","2017","66 and older","Couple + C. LE and GT 16","","","","","1"
"No","2018","16-34 y.","1-pers.-HH","","","","","2"
"No","2018","16-34 y.","(Married) couple without C. ","","","","","2"
"No","2018","16-34 y.","Single parent ","","","","","2"
"No","2018","16-34 y.","Couple + C. LE 16 ","","","","","2"
"No","2018","16-34 y.","Couple + C. GT 16 ","","","","","2"
"No","2018","16-34 y.","Couple + C. LE and GT 16","","","","","2"
"No","2018","35-65 y.","1-pers.-HH","","","","","2"
"No","2018","35-65 y.","(Married) couple without C. ","","","","","2"
"No","2018","35-65 y.","Single parent ","","","","","2"
"No","2018","35-65 y.","Couple + C. LE 16 ","","","","","2"
"No","2018","35-65 y.","Couple + C. GT 16 ","","","","","2"
"No","2018","35-65 y.","Couple + C. LE and GT 16","","","","","2"
"No","2018","66 and older","1-pers.-HH","","","","","2"
"No","2018","66 and older","(Married) couple without C. ","","","","","2"
"No","2018","66 and older","Single parent ","","","","","2"
"No","2018","66 and older","Couple + C. LE 16 ","","","","","2"
"No","2018","66 and older","Couple + C. GT 16 ","","","","","2"
"No","2018","66 and older","Couple + C. LE and GT 16","","","","","2"
"Yes","2018","16-34 y.","Single parent ","","","","","1"
"Yes","2018","16-34 y.","Couple + C. LE 16 ","","","","","1"
"Yes","2018","35-65 y.","1-pers.-HH","","","","","1"
"Yes","2018","35-65 y.","(Married) couple without C. ","","","","","1"
"Yes","2018","16-34 y.","1-pers.-HH","","","","","1"
"Yes","2018","16-34 y.","(Married) couple without C. ","","","","","1"
"Yes","2018","16-34 y.","Couple + C. GT 16 ","","","","","1"
"Yes","2018","16-34 y.","Couple + C. LE and GT 16","","","","","1"
"Yes","2018","35-65 y.","Single parent ","","","","","1"
"Yes","2018","35-65 y.","Couple + C. LE 16 ","","","","","1"
"Yes","2018","35-65 y.","Couple + C. GT 16 ","","","","","1"
"Yes","2018","35-65 y.","Couple + C. LE and GT 16","","","","","1"
"Yes","2018","66 and older","1-pers.-HH","","","","","1"
"Yes","2018","66 and older","Couple + C. LE 16 ","","","","","1"
"Yes","2018","66 and older","(Married) couple without C. ","","","","","1"
"Yes","2018","66 and older","Single parent ","","","","","1"
"Yes","2018","66 and older","Couple + C. LE and GT 16","","","","","1"
"Yes","2018","66 and older","Couple + C. GT 16 ","","","","","1"
"No","2019","16-34 y.","1-pers.-HH","788","0.922317895426232","0.904417924803889","0.940217866048575","2"
"No","2019","16-34 y.","(Married) couple without C. ","967","0.967672627845971","0.956732291744273","0.97861296394767","2"
"No","2019","16-34 y.","Single parent ","698","0.923949018313643","0.904837187675102","0.943060848952185","2"
"No","2019","16-34 y.","Couple + C. LE 16 ","975","0.960863666169257","0.948933787534053","0.972793544804461","2"
"No","2019","16-34 y.","Couple + C. GT 16 ","874","0.96817289435172","0.956710885797627","0.979634902905814","2"
"No","2019","16-34 y.","Couple + C. LE and GT 16","665","0.971628601816917","0.959158642118915","0.984098561514918","2"
"No","2019","35-65 y.","1-pers.-HH","1651","0.853571225505695","0.837831240959232","0.869311210052157","2"
"No","2019","35-65 y.","(Married) couple without C. ","3705","0.892356601821619","0.882908908766228","0.901804294877009","2"
"No","2019","35-65 y.","Single parent ","1088","0.858505445122815","0.839199666706229","0.877811223539402","2"
"No","2019","35-65 y.","Couple + C. LE 16 ","3941","0.95021079027174","0.943617751910363","0.956803828633116","2"
"No","2019","35-65 y.","Couple + C. GT 16 ","1672","0.873493218274266","0.858458788195734","0.888527648352798","2"
"No","2019","35-65 y.","Couple + C. LE and GT 16","1371","0.900342361276882","0.885203845024061","0.915480877529704","2"
"No","2019","66 and older","1-pers.-HH","1272","0.862013121746114","0.844346505076934","0.879679738415295","2"
"No","2019","66 and older","(Married) couple without C. ","3063","0.892006382416123","0.881598264935104","0.902414499897142","2"
"No","2019","66 and older","Single parent ","71","0.892934648834341","0.824317115771216","0.961552181897466","2"
"No","2019","66 and older","Couple + C. LE 16 ","7","","","","2"
"No","2019","66 and older","Couple + C. GT 16 ","177","0.824164410328722","0.771273398883598","0.877055421773846","2"
"No","2019","66 and older","Couple + C. LE and GT 16","4","","","","2"
"Yes","2019","16-34 y.","Single parent ","41","0.0760509816863567","0.0569391510478151","0.0951628123248983","1"
"Yes","2019","16-34 y.","Couple + C. LE 16 ","40","0.0391363338307425","0.0272064551955385","0.0510662124659465","1"
"Yes","2019","35-65 y.","1-pers.-HH","287","0.146428774494305","0.130688789947843","0.162168759040768","1"
"Yes","2019","35-65 y.","(Married) couple without C. ","429","0.107643398178381","0.0981957051229908","0.117091091233772","1"
"Yes","2019","35-65 y.","Couple + C. GT 16 ","206","0.126506781725734","0.111472351647202","0.141541211804266","1"
"Yes","2019","35-65 y.","Couple + C. LE and GT 16","133","0.0996576387231176","0.0845191224702964","0.114796154975939","1"
"Yes","2019","66 and older","1-pers.-HH","192","0.137986878253885","0.120320261584705","0.155653494923066","1"
"Yes","2019","16-34 y.","1-pers.-HH","71","0.077682104573768","0.059782133951425","0.095582075196111","1"
"Yes","2019","16-34 y.","(Married) couple without C. ","37","0.0323273721540286","0.0213870360523304","0.0432677082557269","1"
"Yes","2019","66 and older","Couple + C. LE 16 ","1","","","","1"
"Yes","2019","16-34 y.","Couple + C. GT 16 ","27","","","","1"
"Yes","2019","16-34 y.","Couple + C. LE and GT 16","16","","","","1"
"Yes","2019","35-65 y.","Single parent ","164","0.141494554877185","0.122188776460598","0.160800333293771","1"
"Yes","2019","35-65 y.","Couple + C. LE 16 ","240","0.0497892097282602","0.0431961713668838","0.0563822480896366","1"
"Yes","2019","66 and older","(Married) couple without C. ","353","0.107993617583877","0.0975855001028576","0.118401735064896","1"
"Yes","2019","66 and older","Single parent ","7","","","","1"
"Yes","2019","66 and older","Couple + C. LE and GT 16","","","","","1"
"Yes","2019","66 and older","Couple + C. GT 16 ","22","","","","1"
