"ple0011","year","e11103","migback","n","percent","lower_confidence","upper_confidence","value"
"Yes","2017","Not Working","indirect migration background","43","0.0933506764225807","0.066471234987375","0.120230117857786","1"
"No","2018","Full Time","no migration background","","","","","2"
"No","2018","Full Time","direct migration background","","","","","2"
"No","2018","Full Time","indirect migration background","","","","","2"
"No","2018","Part Time","no migration background","","","","","2"
"No","2018","Part Time","direct migration background","","","","","2"
"No","2018","Part Time","indirect migration background","","","","","2"
"No","2018","Not Working","no migration background","","","","","2"
"No","2018","Not Working","direct migration background","","","","","2"
"No","2018","Not Working","indirect migration background","","","","","2"
"Yes","2018","Part Time","no migration background","","","","","1"
"Yes","2018","Full Time","no migration background","","","","","1"
"Yes","2018","Full Time","direct migration background","","","","","1"
"Yes","2018","Full Time","indirect migration background","","","","","1"
"Yes","2018","Part Time","direct migration background","","","","","1"
"Yes","2018","Part Time","indirect migration background","","","","","1"
"Yes","2018","Not Working","no migration background","","","","","1"
"Yes","2018","Not Working","direct migration background","","","","","1"
"Yes","2018","Not Working","indirect migration background","","","","","1"
"No","2019","Full Time","no migration background","7721","0.930681608203575","0.925207414746147","0.936155801661004","2"
"No","2019","Full Time","direct migration background","1430","0.933902479639177","0.92145315696656","0.946351802311793","2"
"No","2019","Full Time","indirect migration background","674","0.941443898165617","0.924305755260608","0.958582041070626","2"
"No","2019","Part Time","no migration background","4983","0.908225785045568","0.900556651759883","0.915894918331253","2"
"No","2019","Part Time","direct migration background","1105","0.923046273536153","0.907947989887619","0.938144557184687","2"
"No","2019","Part Time","indirect migration background","550","0.925349235829117","0.904248629967648","0.946449841690586","2"
"No","2019","Not Working","no migration background","5775","0.866161412563483","0.857944704522939","0.874378120604027","2"
"No","2019","Not Working","direct migration background","951","0.812919425321509","0.790201797725852","0.835637052917165","2"
"No","2019","Not Working","indirect migration background","356","0.930433080422806","0.905311674671685","0.955554486173928","2"
"Yes","2019","Part Time","no migration background","461","0.091774214954432","0.0841050816687468","0.0994433482401173","1"
"Yes","2019","Not Working","direct migration background","181","0.187080574678491","0.164362947082835","0.209798202274148","1"
"Yes","2019","Full Time","no migration background","549","0.0693183917964249","0.0638441983389962","0.0747925852538535","1"
"Yes","2019","Full Time","direct migration background","100","0.066097520360823","0.0536481976882065","0.0785468430334395","1"
"Yes","2019","Full Time","indirect migration background","47","0.0585561018343828","0.0414179589293739","0.0756942447393918","1"
"Yes","2019","Part Time","direct migration background","92","0.0769537264638469","0.0618554428153126","0.0920520101123812","1"
"Yes","2019","Part Time","indirect migration background","46","0.0746507641708825","0.0535501583094135","0.0957513700323515","1"
"Yes","2019","Not Working","no migration background","821","0.133838587436517","0.125621879395973","0.142055295477061","1"
"Yes","2019","Not Working","indirect migration background","38","0.0695669195771936","0.0444455138260718","0.0946883253283154","1"
